,logFC,AveExpr,t,P.Value,adj.P.Val,B
RUVBL2,-0.620066674481809,11.0081042547207,-6.88611743931378,0.000471175328361807,0.00256038515159474,-0.649160994417295
TIPARP,-0.801808346625405,10.2079519901644,-6.88373631768329,0.000472054201404619,0.00256313041486284,-0.651291022121394
SDCCAG3,-0.66326607919047,7.74727678675562,-6.88370809262792,0.000472064630580913,0.00256313041486284,-0.651316274263429
FAM91A2,-0.72651383602998,9.72611722950168,-6.8820709404651,0.000472670012873838,0.0025653737258293,-0.652781126342707
HLTF,-2.10384142460797,7.80453124355335,-6.87942783696187,0.00047364925799866,0.00256964349481712,-0.655146637849274
RAI14,-1.11778687535446,8.84656803569282,-6.87739473435148,0.000474404090550625,0.00257269280474955,-0.656966699913117
KLHDC2,-0.575789651349636,10.0465721896846,-6.87467313291344,0.00047541670848971,0.00257713703960344,-0.659403777743417
ARFGEF1,0.834050661837699,9.34544284344541,6.87221282244906,0.000476334247452192,0.00258106247117213,-0.661607533097204
TWSG1,-0.730810299207059,9.0444598409345,-6.86860549251621,0.000477683234349439,0.00258732160942679,-0.664839820260441
PRIM2A,-0.60471273861325,6.2017784789091,-6.86666764965684,0.000478409717510709,0.00259020531030342,-0.666576742145932
C6orf211,0.521396574950909,9.51244293893075,6.8624041584599,0.000480012544739571,0.00259782944934887,-0.67039953784377
C20orf149,0.721349282019236,8.66927890644395,6.86034612433594,0.000480788455468438,0.00260014287153384,-0.672245510586631
STK39,-0.732897123768716,8.52692007857209,-6.86023694678591,0.000480829657346435,0.00260014287153384,-0.672343450538788
VWA1 ,0.628064277791916,5.23346593244468,6.85627379483458,0.000482328039362727,0.00260718915080395,-0.675899505278508
CTB-1048E9.5,0.560066194470114,9.24268590560737,6.85441124524373,0.000483034082492438,0.00260994852831744,-0.677571289799983
LASS2,-0.557811570351957,10.4107397170165,-6.85330444087861,0.000483454205351052,0.00261116140211054,-0.678564902435092
RHOBTB2,-0.93219212845468,5.3305694128983,-6.85225031790477,0.000483854721844659,0.00261226744245098,-0.679511338375553
RBL2,-0.557070084719919,8.14517089253622,-6.8511473718428,0.000484274197130095,0.00261347490291073,-0.680501731989342
C22orf28,0.741200453690285,11.2647786938455,6.85044749054627,0.000484540594560681,0.00261385560832937,-0.681130257275431
BARD1,0.740795130045307,7.81177654663395,6.84959443534407,0.000484865522726383,0.00261455162275002,-0.681896407800816
S100A2,0.70684335962032,14.4965348096842,6.84724852613525,0.000485760370155645,0.0026183190226564,-0.684003714231562
SCNN1D,0.606940117064137,5.1264118589485,6.84622615348668,0.000486150948149392,0.00261936639241089,-0.684922278302003
C17orf81,-0.534155283646681,8.8508396853071,-6.84087192946208,0.000488202331954772,0.0026293576764602,-0.689734607618249
GPR124,-1.21957032673706,5.78399007603845,-6.83802837559939,0.000489295837372088,0.00263329620456981,-0.692291568865422
LRRC14,-0.540505996241965,5.21063142282153,-6.83789236733177,0.000489348210655905,0.00263329620456981,-0.692413890172731
LRAT,0.944792616391697,5.5981274763222,6.83743197946402,0.000489525542000427,0.00263329620456981,-0.692827961837833
LARP5,0.888578603436701,8.0753071658505,6.83626044354888,0.000489977125230772,0.00263466346226023,-0.693881736739168
IMPA1,-0.749359135632064,9.95075220748513,-6.83062018740017,0.000492157945265859,0.00264532417942737,-0.69895702340053
VIM,-3.21828796100203,12.7679848574219,-6.82901141115571,0.000492782026210964,0.00264761228736374,-0.700405254268974
NUP43,-0.78170309248223,9.94776927185333,-6.82498423395541,0.000494348251996681,0.00265495845921437,-0.704031716847638
RNF11,0.569046526169839,10.5906419644979,6.82415283936101,0.000494672305058731,0.00265563016223404,-0.704780594069791
ZNF623,-0.697929028822796,5.78362970852004,-6.8232887980147,0.000495009341586184,0.00265637099831492,-0.705558953457555
SEPT7,-0.509203842368024,12.1906576532679,-6.82203152055932,0.000495500239201743,0.0026579365725026,-0.706691691790288
CAPG,-0.874548841732045,10.758196709731,-6.81912913109719,0.000496635600504149,0.00266196792153664,-0.709307210059903
MLH3,-1.03391415472452,5.89728117719163,-6.81909060527333,0.000496650691190337,0.00266196792153664,-0.709341933860512
NOL3,-1.12131197908347,8.30394610198668,-6.81672830666376,0.000497577018596758,0.0026658622602137,-0.711471395990375
CDC23,-0.546412653131187,8.83625349287783,-6.81565571496206,0.000497998268975766,0.00266704851434613,-0.712438459799087
LAMA5,-0.509233767470906,6.58918607137173,-6.81310431522564,0.000499001955437319,0.00267135182401382,-0.71473931612751
DNMT1,-0.607364632425583,9.54369978836448,-6.81143439068787,0.00049966014008345,0.0026738028185861,-0.716245621521028
ABHD10,-1.02235232467484,8.1253299506705,-6.80812310588028,0.000500968203787782,0.00267972811533136,-0.719233320722164
MYB,0.565794402678693,5.03523028996626,6.80596029372061,0.000501824708580161,0.00268323419900274,-0.721185391630512
ANKRD12,0.501444676572481,7.6706957899348,6.80482691639027,0.000502274214253661,0.00268456213993967,-0.722208527909316
FRMD4A,-0.903157475558153,6.08885501264995,-6.80418217966714,0.000502530127983629,0.00268485471900301,-0.72279061196566
SMAD5 ,-0.862773837601189,7.71915611209071,-6.80188358385047,0.000503443724005233,0.00268865944000554,-0.724866191129677
TNFSF13 ,0.959901199896346,6.94949591309564,6.79919662606004,0.000504514098297926,0.00269329806235365,-0.727293146929605
TMEM183A,0.478399678731515,9.88426457566757,6.79678855549589,0.000505475597866096,0.00269735199085202,-0.729468838427604
ACAA1,0.574869647176078,9.2571764498435,6.79524492781659,0.000506093048335872,0.00269892321525181,-0.730863822479085
CNNM4,0.518984169019495,6.50344599247278,6.79491066886107,0.000506226865919489,0.00269892321525181,-0.731165926556592
C1orf135,0.57726763372871,7.54252075190182,6.79453646847276,0.000506376721938448,0.00269892321525181,-0.731504143565989
TESK2,0.844396996453487,5.33072878178663,6.79182712450359,0.000507463254816912,0.00270363457037385,-0.733953388949346
PSEN1,0.742546122068969,9.68946145456411,6.78874961825929,0.000508700683669819,0.00270914577983137,-0.736736378070303
TXNIP,-0.757989560781883,10.7444292319045,-6.78778883284636,0.000509087714069352,0.00271012550138395,-0.73760541804992
ATXN10,-0.532013767497887,12.070104701829,-6.78569518789737,0.000509932263577215,0.00271266030223521,-0.739499473268268
ZNHIT1,-0.492021706882069,11.3726371886484,-6.78560078970261,0.000509970380511625,0.00271266030223521,-0.73958488310921
RSRC1,0.615259543746742,9.04751900439612,6.78220326604725,0.000511344444427724,0.00271874844273764,-0.742659520467358
PPIF,1.51352741537857,10.515831921195,6.78176413170546,0.000511522354242036,0.00271874844273764,-0.743057009004461
ADAM15,0.775472375958475,8.21853938667271,6.78102228051728,0.000511823067615223,0.00271926379792706,-0.743728551492501
DKK1,2.28223695353318,11.161108022786,6.77887940911379,0.000512692833534888,0.00272280085808063,-0.745668654780345
GCSH ,-0.762705402752692,11.5024661101769,-6.76772964881975,0.000517245887298977,0.00274588846932862,-0.755771096966183
GPR89A ,-1.59121985101368,10.6685859197484,-6.76254875609781,0.000519377325337851,0.00275529621346399,-0.760469751919112
IFNAR1,-0.600972547937399,6.32614195235269,-6.76241875938757,0.000519430936091369,0.00275529621346399,-0.760587684577229
FN1,-0.982898124783929,14.0501412833794,-6.75995491897347,0.000520448229159882,0.00275959557662606,-0.762823207674215
EPB41 ,0.571513072181952,10.0742793638978,6.75880289673389,0.000520924671939529,0.00276102488947774,-0.763868692832885
SKP2,-1.2036460874256,6.10765201709171,-6.75798843153847,0.000521261813360006,0.00276171503021145,-0.764607921364481
KIAA0649,0.779431114835438,6.87860671801458,6.7572472146486,0.000521568852127122,0.00276224519860658,-0.765280728218544
LYPLA2,0.617320223101867,9.59053516140488,6.75444930548706,0.000522729721023189,0.00276729506417115,-0.767820924285729
NAP1L3,-1.88475014285682,5.24061653277825,-6.74946940091514,0.000524803264318488,0.00277717064456564,-0.772344160238013
PRDX4,-0.577518947343611,12.6011564873209,-6.74881308171412,0.00052507724806263,0.00277751920437727,-0.772940487086323
NUCB2,-0.883734040856861,9.31473285397719,-6.73957321637353,0.0005289519711248,0.00279690689644675,-0.781340551783432
CENTD3,-0.66940422027366,6.61378073643384,-6.73443910020643,0.000531119147199005,0.00280725391624472,-0.786011903705698
ADM,1.91935249918858,10.3637574459292,6.73364278494395,0.000531456194997313,0.00280792334854875,-0.786736690839562
AAK1 ,0.657643316430189,6.55047063758386,6.73034852258839,0.000532853135306467,0.00281418992631583,-0.789735757395049
AHCY,-0.565829909646011,10.7978666934817,-6.72758427772525,0.000534028575804504,0.00281928218856286,-0.792253180644495
ZFP36L2,-0.606396744595237,12.1802365095617,-6.72247942257227,0.000536207153232527,0.00282966416253116,-0.796904331014972
NOLC1,-0.914188481004418,10.4218999772657,-6.72177512641802,0.000536508523439614,0.00283013547582019,-0.797546246556554
DHRS7B,0.489380885370419,9.30252627093173,6.72088562479812,0.00053688942165378,0.00283102576902068,-0.798357038222755
FAT,0.788639919950956,10.6826329985244,6.71981285080661,0.000537349213214452,0.00283233120045816,-0.799334995694241
CAD ,-1.45969055049172,7.78105212452019,-6.71821970261622,0.000538032872376785,0.00283481512622999,-0.800787557953731
KCMF1,0.620951003768363,11.775084409122,6.71419985265709,0.000539762334805412,0.00284280509878178,-0.804453868051123
SH3GL1,0.566663088787994,9.50155416027999,6.71348515361591,0.000540070488361271,0.002843306010915,-0.805105888625658
ZNF271,-0.847893912391349,7.15652095421901,-6.71277208205117,0.00054037814161776,0.00284380389512248,-0.805756478103346
ZNF146,-0.635977863296537,9.76518422639938,-6.71162641480222,0.000540872859043691,0.00284528544611632,-0.806801869795471
TRAFD1,0.719815466551258,7.47975110836602,6.71053540737145,0.000541344457157331,0.00284555874498209,-0.807797514455834
NCOA3,-0.871007738347297,8.83962715758082,-6.71040239626382,0.000541401984742277,0.00284555874498209,-0.807918907913091
MRPL39,-0.483602763407641,11.1426643719055,-6.71002683269839,0.000541564454687136,0.00284555874498209,-0.80826167852832
CTSL,-0.553849851911702,11.3137330904522,-6.70919366513698,0.000541925085491988,0.00284633301494532,-0.809022149799278
ARFGAP3,-0.605905145729903,9.7974858743412,-6.70577584781935,0.000543407353661146,0.00285299549251049,-0.812142518986926
TTYH1,1.62854516932026,5.66455255426965,6.70311415462898,0.000544564925462156,0.00285794868077779,-0.8145734224246
USP48,-0.586566850571133,9.30715442076803,-6.70222079200655,0.000544954084024727,0.00285886682601966,-0.815389491136713
ETS1,0.543907956395699,5.76903466600466,6.69660931702599,0.000547405821614487,0.00287060043036029,-0.820517388224758
CNNM3,0.670003311128246,6.99849466804312,6.69439414157251,0.000548377151081081,0.00287444927098234,-0.822542583614694
TncRNA,1.08564182836663,7.19705353883841,6.69395366723897,0.000548570529985915,0.00287444927098234,-0.822945343403384
TMEM135,-0.771740264982697,8.74731986438933,-6.69199629155204,0.000549430813268529,0.00287782717185313,-0.824735371786916
RAB3D,1.18881484455854,5.93992632380273,6.68789369925257,0.000551238969999504,0.00288616527799662,-0.82848852530433
DDX10,-0.524601725626484,8.53723169363695,-6.6869281295639,0.000551665523500887,0.00288726591240895,-0.829372111514663
CLCN5,1.35399129531589,6.02833138228589,6.68603051167235,0.000552062398427106,0.00288821041529132,-0.830193604058485
LRRFIP2,0.62499206105208,9.227054592015,6.67816552282446,0.000555553903515026,0.00290533792958916,-0.837395228893648
MB,0.537300268817179,4.81645710315657,6.6685510287145,0.000559856570417259,0.00292472863414707,-0.846207712812963
NFS1,-0.502500863062224,8.06158717458367,-6.6684859581799,0.000559885820806207,0.00292472863414707,-0.84626738881657
KIAA0286,-1.76721112411615,6.70599098904874,-6.66757125557001,0.000560297182063115,0.00292472863414707,-0.847106307614703
GM2A,0.738540798301653,11.2684450239886,6.66745287037465,0.000560350447773,0.00292472863414707,-0.847214891004511
CHD8,0.681406673840987,7.62410696583298,6.66743721038666,0.000560357494194069,0.00292472863414707,-0.847229254521682
APBA2BP,-0.530414292771668,5.15646736356592,-6.66472023049309,0.000561581577510719,0.00292997174881081,-0.849721693643575
KIAA1199,1.33630612307818,5.86487401320927,6.66385583882105,0.00056197165633659,0.00293086116665421,-0.850514813513916
TTLL4,0.78399007912753,6.52326050899677,6.6620824839675,0.000562772902452779,0.00293345887013974,-0.852142198444576
CEP290,-1.25107309043636,6.03481108252285,-6.66178078399432,0.00056290934860092,0.00293345887013974,-0.852419097924545
KIAA0256 ,0.692989480080376,7.21317623448848,6.66075196577689,0.000563374925355438,0.00293399133933351,-0.853363417526131
ZCCHC14,-0.866564125870726,7.13074459936685,-6.66025457298922,0.000563600171812717,0.00293399133933351,-0.853819998972473
SEC11A,-0.529754121427839,12.7915004246041,-6.66009811236517,0.000563671047059127,0.00293399133933351,-0.853963627362763
BTBD1,-0.574422037428343,10.9159903864122,-6.65924885412753,0.000564055931960709,0.00293485008496984,-0.854743278507226
RMI1,-0.641250028408689,8.1178083691693,-6.65876310383183,0.000564276210282138,0.0029348520274456,-0.855189250138793
NPM3,-1.25586866917556,8.93644691345193,-6.65785067224819,0.000564690247399062,0.00293586133299099,-0.856027029524945
HP1BP3,-0.545461380579994,8.88777406370354,-6.65658370251805,0.000565265743164357,0.00293770895960728,-0.857190486881864
POLR2K,0.561365529603359,11.6509661665926,6.65074358563716,0.000567927222896307,0.00295039187106816,-0.862555672398586
HECTD3,0.712544399061328,8.12033076637638,6.645813298152,0.000570185278166648,0.00296096993089965,-0.867087848009162
U1SNRNPBP,1.08019502338641,9.13458766501969,6.64507138190726,0.000570525964995529,0.002961586747892,-0.867770080292471
RP11-82K18.3,-0.566465860993667,9.85637707947622,-6.64284473676749,0.000571549841461411,0.0029657481275832,-0.869817954137512
NEK1,-0.629379620928754,8.81011541658176,-6.63452721498964,0.000575393187042913,0.00298453069346083,-0.877472367536603
SPATS2,-1.07461148320995,7.56049624041696,-6.63232231781054,0.000576416992501224,0.002988679557856,-0.879502720667446
ABCA8,-0.75244939836,4.9119492512004,-6.63067794004499,0.000577181892356214,0.00299148331471302,-0.881017264701247
LSM6 ,-0.599531057288075,10.353771824861,-6.63005065234279,0.00057747398897452,0.00299183534815759,-0.88159510040679
SLC35D2,0.600373448944936,9.47487697971512,6.62831522488065,0.000578282975806603,0.00299486402604382,-0.8831939354599
FOXO3A,-0.471629380118518,10.7370440688072,-6.62650728270335,0.000579127150416607,0.00299807251724594,-0.884859920562905
RELA,0.617177006334666,9.00847943537508,6.62437629461922,0.000580123980850633,0.00300206849493313,-0.886824035825669
HPSE,1.38132718026073,7.60575231041545,6.62386380793691,0.000580364004886184,0.00300214651519807,-0.887296463389336
ENO2,0.747007667533726,8.05820458390513,6.61667462078778,0.000583743121147675,0.00301845629400886,-0.893926666067106
ZNF289,0.582053171723365,8.83265074551537,6.61489278373519,0.000584584123393902,0.00302163427994385,-0.895570816028063
AKR1B1,-1.17174532511127,12.3478322717227,-6.61027218092066,0.000586771472395623,0.00303176619070538,-0.899835960383811
RALA,1.27742846226765,10.5100095122598,6.60694300799353,0.000588353295773559,0.00303876280394502,-0.902910444182032
WSB1,0.611393162556594,10.1760862129177,6.60213298867332,0.000590647383262643,0.00304943132573433,-0.90735458977777
PCMT1,-0.494982480446327,11.7623366018957,-6.60004115364182,0.000591648264742447,0.00305341753335371,-0.909288085731692
ARHGEF16,1.07212768707222,5.72975237705831,6.59794151044718,0.000592654840781554,0.00305743003674937,-0.911229272208034
CRLF1,-1.22828329121708,5.2555216786395,-6.59036346707278,0.000596304168846352,0.00307502012047362,-0.918239360432993
C2orf34,-0.919857537026802,5.82441191674393,-6.58990591926776,0.000596525332826779,0.00307502012047362,-0.91866281422003
RAGE,-1.01572461120091,6.87011063861783,-6.58904640178987,0.000596941050749231,0.00307597500513484,-0.919458346053436
GINS1,-0.787119316947551,8.21760952502758,-6.58724052317699,0.000597815573725758,0.0030792924148761,-0.921130047859118
CHD1L,-0.645467102792383,9.35944706388577,-6.58614587095732,0.000598346390931449,0.00308083755145491,-0.922143538579359
NCK2 ,0.617589159132997,9.49911512120871,6.58166774779765,0.000600523557844607,0.00308998033034465,-0.926290983407329
DHRS4,-0.637077033573082,8.65581526776041,-6.58154139957882,0.000600585117407016,0.00308998033034465,-0.926408033075873
PRKCD,0.619708827825338,8.63401260484158,6.57871965929619,0.000601961819064461,0.00309586991800936,-0.929022557467619
IFNGR2,-0.625353354085224,10.3661987439366,-6.57804405051541,0.000602291979802939,0.00309637471588984,-0.929648680155763
KIAA1128,0.690217443322215,7.50597675798996,6.5770341468469,0.000602785893550009,0.00309772065279878,-0.930584703673146
WDR12,-0.77832436794948,9.74519597649234,-6.57655909466668,0.00060301838818149,0.0030977226361317,-0.931025041208319
YIPF2,0.5354584117252,8.12823402329836,6.57345924255108,0.000604538012376593,0.00310433409510504,-0.933898968994008
GALK1,-0.713169200596653,5.33258855062767,-6.56847633838484,0.00060698997737062,0.00311572624538011,-0.938520884784639
SMAP1,0.609407087027527,10.3737371569982,6.56576131621601,0.000608330776888156,0.00312053929501008,-0.941040346635366
BBS7,-0.657879261736478,6.85622801972589,-6.56544667097812,0.000608486382508863,0.00312053929501008,-0.941332379880492
RPA3,-0.804652568555733,10.7042454495379,-6.56515819543384,0.000608629086236418,0.00312053929501008,-0.94160013353544
MAP3K9,1.83101529130222,6.48248995105086,6.55724435086898,0.000612558947740445,0.00313948222601535,-0.94894902298021
LOC643287,-0.53095877257401,11.634485189458,-6.5561584465047,0.000613100455940643,0.00314002994015343,-0.949957936129441
HADH,-0.616879469873348,8.40769946388384,-6.55608646127227,0.000613136372249352,0.00314002994015343,-0.950024822088245
MTHFD1,-0.713453007607249,10.4847679010909,-6.55288707019655,0.000614735117947694,0.00314700992870346,-0.952998143002247
PIGZ,-0.527605061902114,5.05780561784853,-6.54976153613011,0.000616301579158904,0.0031538193540854,-0.955903898117954
LRRC16,0.990546679720656,7.99104141202735,6.5482669495094,0.000617052257878989,0.00315645053033844,-0.957293764300625
CAB39,0.501045298367055,10.9177613771872,6.53862025819386,0.000621922778326039,0.00318014613009169,-0.966270384106029
PSORS1C1,1.05479389136957,5.43359427162359,6.53385875353472,0.000624343070805389,0.00319129935770537,-0.97070487883531
GMPPB,0.947892669996877,8.6843997748579,6.53274236578257,0.000624912098585622,0.00319298501827095,-0.971744952601541
QTRTD1,-0.941920390558505,6.71794261973375,-6.53225027102473,0.000625163110450277,0.003193045109862,-0.972203451861607
CDKN1B,0.791925176767405,8.72279975727242,6.53090982352248,0.000625847444385537,0.00319522772819758,-0.973452520262422
TMEM5,-0.630593811726175,9.73290833086911,-6.53047567618382,0.000626069272383986,0.00319522772819758,-0.973857113478818
LPIN2,-0.740140489166205,6.92957470788862,-6.52586573554841,0.00062843030056963,0.0032060515257654,-0.978154504150826
RAPGEFL1,0.898706051388824,5.93551308266572,6.52355974843554,0.00062961516864262,0.00321086894944762,-0.980305016619948
CCL22,0.577186762208901,5.79977182887418,6.52228756867614,0.000630269940501038,0.00321298037659544,-0.981491671506046
B3GALNT1,-1.22316716969656,5.17921421670833,-6.52163585751315,0.000630605669151065,0.00321346439881257,-0.982099638452428
OSTM1,-0.642453758751699,8.37105127591783,-6.51955469601615,0.000631679153303491,0.00321770609923221,-0.984041418351171
BIN3,0.766251462781635,7.71254938601145,6.51320649016738,0.000634966599602781,0.00323321794669925,-0.98996738709515
CYP19A1,-1.38010482326477,5.04797412722262,-6.5112435422214,0.000635987091833691,0.00323717914859361,-0.99180066498569
ZNF45,-0.569957969572052,7.05298071424222,-6.50839601437752,0.000637470804402937,0.00324349422629112,-0.9944608371958
PRKX ,1.18705909515182,7.21315923843506,6.50452706765669,0.000639493099535667,0.00325254379054993,-0.99807664424984
HFE,-0.633738110638062,7.24643343729703,-6.49578154385178,0.00064409156532412,0.00327445595291041,-1.00625599979863
USP13,-1.62541564079168,7.24507022443128,-6.49504373658669,0.000644481242709025,0.00327445595291041,-1.0069464261648
MME,-1.49231065758903,9.46134650917963,-6.49493750164145,0.000644537373617236,0.00327445595291041,-1.00704584377297
SERPINB5,0.749613709963883,13.5345560413937,6.49357474745476,0.000645257904015253,0.00327686909702723,-1.00832125668361
NCOR2,-0.755319782830165,9.57089314132561,-6.48732972955139,0.000648571683692291,0.00329244491843184,-1.01416862641469
IRF3,0.564492892980738,9.15464095159663,6.48346467276394,0.000650632371650974,0.00330165005021061,-1.01778972247273
MARK1,0.919944697710574,6.43522854919097,6.48073369093164,0.000652092947578689,0.00330780405867928,-1.02034931534319
SLCO2A1,-1.12279719586722,6.17156603897982,-6.47902458330459,0.000653008921467265,0.00331119189433971,-1.02195158107086
DDIT3,-1.08560359204434,7.6638494488824,-6.47830692746821,0.000653393979750167,0.00331188608193913,-1.02262446963456
AZGP1 ,0.717565855178378,5.32024381945546,6.47742520698051,0.000653867423643119,0.00331302757628742,-1.0234512660555
CDK7,0.495294698410431,10.5572673960982,6.47502660004999,0.000655157359803722,0.00331830365234933,-1.0257008918592
CCDC92,-1.54509983881226,7.72444873679169,-6.47405781552569,0.000655679185726436,0.0033191337379586,-1.02660968315863
SLC25A37,-1.20084284849334,6.49923220763875,-6.47379905096375,0.000655818647309818,0.0033191337379586,-1.02685244087035
RNF167,0.558825285198795,9.40606121811549,6.4726860366225,0.000656418896356406,0.00332091227853396,-1.02789668956395
PRB4,2.00390826453353,7.6559386954989,6.47118437677462,0.000657229741248008,0.00332375450045317,-1.02930578808102
SORD,-0.817433918520896,8.54970845819214,-6.4703157548019,0.000657699291955158,0.00332486922364907,-1.03012098210488
CRMP1,-1.27721434462246,5.85141379346798,-6.46634090847562,0.000659852889686645,0.00333449324716318,-1.0338524003857
YEATS2,-0.871164983651101,5.93545915172213,-6.45674861127987,0.000665083462315115,0.00335965325058952,-1.0428644180115
DEF6,1.0214159363641,6.52167091303004,6.45602642519536,0.000665479183947797,0.00336038032121351,-1.0435433268608
GNS,-0.945542381888204,9.89094299755537,-6.45540019797567,0.000665822543628975,0.00336084253678983,-1.04413207382425
SERPINB9,0.84283073642192,5.08784305382584,6.45394111533619,0.000666623345736301,0.00336238411506295,-1.04550399705616
AMACR,0.97461102274037,7.25205354184143,6.45392567228689,0.000666631827398214,0.00336238411506295,-1.04551851886058
SETMAR,-0.92421157433755,7.10676791351522,-6.45293962539808,0.000667173642414597,0.00336384564853238,-1.04644579831124
RCL1,-0.580365432684202,8.43764456795613,-6.44798536389137,0.000669903577395368,0.00337633426885143,-1.05110641650242
BECN1,0.47110992712774,10.294502018238,6.44255175160483,0.000672912393455032,0.00338896618512788,-1.05622109431648
PRSS21,0.813974553379409,5.91461414289463,6.44254208973094,0.000672917757424613,0.00338896618512788,-1.05623019198065
RCE1,0.463385641857717,7.01400010188148,6.441685963659,0.000673393246576616,0.00339008158008733,-1.0570363651813
GPX4,-0.541418146085627,11.8222276226184,-6.43909481160372,0.000674834712782684,0.0033960573441922,-1.05947682422933
C7orf24,0.722687368704083,11.7992818021445,6.43825105190221,0.000675304862741263,0.0033971423664323,-1.06027167405775
RNF19,0.737383526704522,6.02152059041825,6.43383471626997,0.000677771820460681,0.00340826779045525,-1.06443329648927
P2RY6,1.31712839506744,6.7066389029404,6.42955469426656,0.000680172502438917,0.00341905168269295,-1.0684685300177
BRD7,0.54982473431728,9.06228435444024,6.4266981142994,0.000681780197400843,0.00342584281419867,-1.07116286342856
ChGn,0.851907820043856,9.00774214336538,6.42285717779959,0.000683948767751481,0.00343544608747131,-1.07478707200457
KIAA0372,-0.62875295163739,9.6588370003534,-6.4183581346942,0.000686498969720331,0.00344695833329102,-1.07903433668081
RSAD1,-0.606073036322369,6.26071227351857,-6.41701247612238,0.000687263849889435,0.00344950106830553,-1.08030512563056
CCNA2,-2.44354942139423,5.91774329320715,-6.41534074290968,0.00068821543463228,0.00345210299532952,-1.08188412752015
OSBPL8,-0.550983167336993,10.1540179365691,-6.41519306120921,0.000688299570700723,0.00345210299532952,-1.08202363223118
CCDC53,-0.855471846255234,10.5479670046147,-6.4131454964255,0.000689467309932633,0.00345666067556759,-1.08395807535564
MTMR4,-0.562066031262433,8.18217683563735,-6.41226788904491,0.000689968510579306,0.00345717642312774,-1.08478734041905
CARKL,0.579679349481118,5.21811888631033,6.41205830521678,0.000690088265488707,0.00345717642312774,-1.08498539216216
AOX1,-1.64309073408375,8.06572795955787,-6.40889807883386,0.000691896892418783,0.00346493655768146,-1.08797232369478
POLD1,-0.661881206178169,6.33482705985767,-6.40627834230376,0.000693400314251069,0.00347116301350141,-1.09044924670319
TRAPPC3,0.500538840529954,10.6299810188574,6.40305472194078,0.000695255439234172,0.00347914476641142,-1.09349818229506
PAQR4,1.27876000286939,7.12232420241931,6.40241043188192,0.000695626896652474,0.00347931309869815,-1.09410769777213
MTCH1,0.491352504060242,12.4209159000762,6.40209215438144,0.000695810479576304,0.00347931309869815,-1.09440881380012
FRS2,0.652516612230968,5.29378573360147,6.39995457713996,0.000697044878003334,0.00348418012802715,-1.09643142584029
TRRAP,0.730354695921268,7.74375284169858,6.3913032142225,0.000702066546818104,0.00350796710364448,-1.10462269937749
FBXL5,0.453492704882448,9.96901200965829,6.39077575121317,0.000702374051244317,0.00350819015265968,-1.10512238153804
ILK,-0.608972294206152,10.3216777921662,-6.38662938774147,0.000704796716892316,0.00351897380607738,-1.10905144353821
SIP1,-0.853514065578852,7.57480477608597,-6.38603008696231,0.000705147672514589,0.00351940943806272,-1.10961949525133
FUSIP1 ,-0.462141525072846,10.4293622674013,-6.38447855702809,0.000706057193053864,0.00352206779231157,-1.11109031101235
LTBP3,0.843382205841708,7.78842691593372,6.38422133608127,0.000706208108214128,0.00352206779231157,-1.11133417674197
STXBP2,1.01542092687899,7.76918621399584,6.38280608368414,0.000707039118767335,0.00352489506128833,-1.11267607991016
NDUFS2,-0.520370172044597,10.6803056911117,-6.37741659413378,0.000710214012220441,0.00353940112288798,-1.11778829640983
ZNF573,-0.953944484723285,5.26374019689086,-6.3759576090457,0.000711076295321836,0.00354237560185338,-1.11917278033211
SMAD1,0.592185349254404,8.6518456327987,6.37515634822358,0.000711550363733305,0.00354341460984503,-1.11993322722705
KIAA0974,-0.805149501852595,7.32976410978686,-6.37133481064416,0.000713816380471372,0.00355337314948561,-1.12356109621817
PDCL3 ,0.74865310944095,10.6700957769164,6.36987174802471,0.000714686106930128,0.00355637613090585,-1.12495044672664
THAP4 ,-0.457422340663323,8.63998061582092,-6.36762275863251,0.000716025403027383,0.00356171264584549,-1.12708659540789
ABL1,-1.07113280561719,8.28631618122732,-6.36635210180084,0.000716783364372572,0.00356415453834439,-1.12829374914057
PBK,-2.84512770828971,6.80189312750676,-6.36346818679805,0.000718507068930026,0.0035713949131993,-1.13103420803318
NUDT1,-1.16148329852167,7.4245881277454,-6.3600869209719,0.000720534094617547,0.00358013701666634,-1.13424846669064
ITGA4,-0.525315802972045,4.8193065152158,-6.35503290209568,0.000723576152210998,0.0035939141523662,-1.1390552521885
GCNT3,1.0131665560255,5.45850693410869,6.35308885285588,0.000724750212032306,0.00359840637268719,-1.14090496660338
FLJ20366,-0.867789234809605,7.78709544382895,-6.34847890913699,0.00072754301346274,0.00361092936321076,-1.14529291222376
FAM129A,0.6538334021926,9.91371564055592,6.3453375561646,0.000729453180900838,0.0036190639971385,-1.1482843591406
LYPLA2 ,0.473601218807589,9.3810240228162,6.34080817024419,0.00073221750322267,0.00363055478621604,-1.15259955809449
RRM2,-2.95395997897116,8.78195719551095,-6.34065153496628,0.000732313313689014,0.00363055478621604,-1.15274882770469
HGSNAT,-0.737872547988428,8.27608644755876,-6.33535084256449,0.000735564123909852,0.0036453170433349,-1.15780188919687
PHEX,-0.564763793914487,5.89701300627192,-6.32708384169963,0.000740667192250407,0.00366924437556567,-1.1656890104437
TPCN1,-1.55576065534971,7.70830441313406,-6.3236762388818,0.000742782447403388,0.00367835790094457,-1.16894227588906
