,TPM_BALB_notx_rep1,TPM_BALB_notx_rep2,TPM_BALB_KLA_rep1,TPM_BALB_KLA_rep2,TPM_C57_notx_rep1,TPM_C57_notx_rep2,TPM_C57_KLA_rep1,TPM_C57_KLA_rep2,TPM_NOD_notx_rep1,TPM_NOD_notx_rep2,TPM_NOD_KLA_rep1,TPM_NOD_KLA_rep2,TPM_PWK_notx_rep1,TPM_PWK_notx_rep2,TPM_PWK_KLA_rep1,TPM_PWK_KLA_rep2,TPM_SPRET_notx_rep1,TPM_SPRET_notx_rep2,TPM_SPRET_KLA_rep1,TPM_SPRET_KLA_rep2
NM_183150,55.94,49.017,38.414,37.325,71.084,61.736,48.938,47.635,43.276,44.43,34.158,36.062,60.661,60.11,41.377,38.377,59.873,46.826,51.831,43.977
NR_002321,53.471,74.808,45.441,58.092,53.689,78.826,44.791,60.868,40.342,42.461,40.261,41.049,57.457,76.891,57.357,68.01,48.936,65.661,46.647,54.892
NM_001159324,86.474,122.55,72.708,106.105,58.142,73.749,50.784,60.5,60.426,45.882,55.798,52.597,82.698,120.407,68.207,105.242,71.448,94.879,56.119,80.095
NM_001291039,57.471,77.762,48.084,62.714,57.976,72.691,44.928,56.082,44.368,38.542,41.351,39.157,67.048,83.899,58.12,69.786,42.462,51.162,35.971,42.553
NM_011680,77.724,73.042,58.243,59.256,69.051,60.898,56.588,49.374,35.671,37.715,29.376,33.319,92.08,78.992,61.711,63.822,78.201,70.408,55.639,54.382
NM_001045863,67.192,49.939,47.508,48.666,70.12,58.907,58.553,55.229,40.525,55.086,40.049,40.599,58.251,52.552,46.308,45.667,67.674,64.024,54.561,45.3
NM_001278272,59.997,66.641,52.258,50.062,65.823,62.803,55.679,56.067,48.492,45.674,43.033,33.564,54.318,64.011,42.115,47.848,72.381,58.555,53.901,51.912
NM_178020,68.401,97.551,39.92,61.379,56.648,71.749,40.011,53.619,30.265,27.418,19.853,27.139,59.815,53.214,42.426,36.442,73.971,66.511,49.764,49.84
NM_001305982,59.213,61.713,45.292,48.187,68.13,59.605,48.005,53.078,41.547,51.718,32.067,37.83,63.04,65.685,45.811,54.501,49.413,43.391,37.56,34.009
NM_023764,66.953,83.174,67.899,78.296,59.523,68.134,58.57,67.203,43.407,41.358,43.994,43.428,61.388,72.511,61.229,68.027,47.918,55.354,43.313,48.026
NM_001291036,63.283,71.898,38.813,45.668,61.627,65.719,39.846,44.785,47.704,43.934,36.857,38.371,87.15,85.312,61.53,70.827,51.882,58.801,36.661,39.819
NM_030714,105.18,117.713,89.95,94.542,63.437,63.675,47.575,54.654,31.595,29.497,25.74,29.068,89.682,79.787,62.609,60.201,55.527,53.309,47.364,48.344
NM_025468,81.867,68.222,72.046,54.302,67.997,59.042,58.912,52.541,44.178,46.298,35.239,35.264,67.489,59.721,49.865,49.348,74.556,49.458,62.799,45.411
NM_001146153,66.378,59.447,55.343,55.319,66.046,58.704,60.28,50.212,42.544,40.992,36.973,35.291,56.309,56.792,42.247,50.74,60.992,56.853,50.042,47.19
NM_026160,60.313,80.926,51.482,66.371,51.681,72.043,38.211,53.56,43.905,44.657,39.069,36.255,68.082,84.261,54.404,72.591,39.722,51.182,31.016,38.682
NM_009478,71.354,62.23,56.888,58.741,63.493,59.027,49.181,52.037,51.721,61.951,39.78,48.845,71.683,65.586,55.837,54.717,66.395,71.353,53.77,61.926
NM_030252,66.094,69.652,53.064,55.208,59.072,61.873,45.61,48.548,41.506,34.975,27.214,29.768,61.075,70.293,43.839,54.772,38.393,38.241,31.653,31.493
NM_001253832,64.819,62.538,50.867,54.606,58.789,61.962,48.927,49.456,44.67,41.441,34.12,37.018,68.446,62.742,49.485,52.34,52.792,48.068,36.102,35.951
NM_175145,64.575,76.169,51.511,62.971,57.512,62.947,49.165,52.613,45.292,43.678,43.106,38.724,74.739,85.35,61.899,70.592,52.844,63.972,43.917,52.799
NM_172866,51.854,64.538,40.204,48.826,58.467,60.586,42.938,49.172,35.361,30.287,27.369,27.928,63.645,74.516,44.834,54.224,37.484,45.175,29.173,34.87
NM_008369,42.553,42.937,38.253,34.422,59.799,57.769,59.04,52.951,30.143,30.801,26.496,30.37,54.775,39.569,41.966,34.594,52.964,46.353,45.911,42.51
NM_198424,52.719,58.425,41.67,50.897,53.184,62.783,40.135,48.182,38.501,37.054,29.331,37.73,60.286,65.511,46.176,53.208,37.548,52.724,28.301,36.935
NM_001199009,57.872,57.191,47.224,53.1,54.675,60.817,45.182,51.273,38.945,39.152,30.678,34.775,67.358,73.106,53.85,58.366,31.854,41.388,31.293,34.04
NM_009912,28.557,67.919,26.26,57.272,44.504,70.956,36.58,68.2,3.545,15.738,4.216,12.165,86.159,89.838,71.387,79.408,32.74,58.636,33.497,49.819
NM_001082532,72.663,69.029,50.063,45.988,62.968,52.274,44.432,38.951,31.782,44.689,32.726,46.612,64.1,44.461,43.679,33.961,52.224,57.224,34.168,50.793
NM_027141,45.496,43.858,32.725,31.295,60.527,54.614,46.678,41.629,36.978,36.589,26.313,32.868,44.637,51.057,32.809,38.258,37.731,37.344,36.04,34.377
NM_001256104,49.593,61.436,48.225,49.547,55.746,58.819,47.702,54.354,38.13,37.349,38.471,28.237,51.524,59.007,41.749,44.759,50.776,42.894,37.614,39.129
NM_145512,45.561,61.612,39.283,50.267,44.616,69.373,38.513,52.159,45.118,47.554,35.586,41.266,55.171,56.41,46.057,44.181,35.459,50.982,28.987,38.766
NM_009053,61.199,54.888,43.706,47.157,59.37,54.509,42.717,48.926,47.506,38.533,41.758,36.024,66.847,63.58,48.975,46.532,61.817,57.691,48.838,51.409
NM_133951,51.425,52.608,43.035,41.108,60.502,53.028,45.018,36.2,29.785,34.957,33.844,27.402,56.445,53.774,44.276,43.383,56.961,49.081,46.6,37.819
NM_177045,62.808,54.193,49.289,45.162,62.947,49.515,52.909,44.296,33.736,33.724,30.334,33.832,66.124,59.548,54.432,49.648,54.155,44.018,45.873,38.316
NM_010700,42.776,53.797,57.88,68.022,59.385,53.072,73.145,67.468,82.395,68.791,95.41,87.573,43.678,40.192,51.501,44.826,67.989,89.347,77.501,94.371
NM_031392,70.968,57.405,53.471,47.631,58.859,52.892,45.38,40.802,51.483,44.76,38.248,36.69,65.855,62.908,56.529,52.94,42.495,37.004,38.389,30.43
NM_146202,54.404,49.542,22.892,26.173,58.339,53.391,31.551,24.934,33.16,29.726,27.237,22.831,62.943,58.33,36.784,35.046,44.715,49.574,25.746,21.226
NM_001033231,55.183,67.716,44.849,54.557,50.579,58.056,38.698,43.453,18.221,17.08,14.08,13.081,62.688,64.558,42.324,50.421,44.723,53.08,35.721,41.901
NM_001316728,49.267,48.01,35.62,36.093,53.138,55.042,38.864,42.698,30.526,20.684,22.458,23.613,69.002,69.478,57.349,53.537,35.835,40.211,28.51,31.879
NM_026217,51.098,61.327,39.647,38.806,48.962,57.489,31.452,29.389,46.931,46.585,31.925,40.627,54.232,64.642,38.563,46.314,53.198,61.357,38.108,39.604
NM_053119,50.757,61.688,42.333,46.738,54.091,52.262,37.527,39.731,28.923,32.051,24.749,23.888,55.34,36.552,39.119,28.444,46.707,49.824,34.93,34.866
NM_007705,40.963,41.271,27.467,24.854,51.005,54.357,34.021,28.071,19.398,21.215,11.052,17.601,53.177,43.659,40.265,28.916,35.133,38.963,27.571,23.955
NM_172749,46.972,48.414,28.195,31.44,53.92,50.542,32.657,33.022,28.724,32.136,19.009,26.192,50.594,53.685,33.851,40.042,34.858,37.211,19.871,21.111
NM_030084,55.979,55.932,50.888,49.778,53.391,50.905,46.719,42.112,36.341,27.785,32.698,26.888,61.979,55.763,49.94,46.353,38.873,38.746,31.888,34.802
NR_002864,49.994,68.36,52.239,53.035,43.551,59.529,42.923,56.999,27.538,23.142,25.48,26.716,51.302,50.279,56.882,49.868,29.174,41.891,24.745,33.446
NM_001291032,54.716,65.633,37.588,46.143,47.728,55.19,32.905,31.346,46.022,53.655,33.966,41.534,64.933,64.904,49.048,52.269,28.889,37.883,17.962,19.047
NM_018764,68.217,57.877,133.249,124.067,50.874,51.327,98.667,118.008,106.215,121.423,184.613,173.309,1.13,1.504,3.061,2.399,80.542,45.227,135.963,64.962
NM_025716,48.494,61.845,36.447,37.328,50.301,50.21,26.737,27.164,32.708,41.335,21.723,20.351,54.444,72.185,37.207,47.117,34.024,31.93,20.546,19.292
NM_001033142,55.427,60.058,36.915,40.48,48.369,51.328,31.089,29.497,20.16,26.427,10.196,15.304,58.448,55.813,34.753,39.296,56.489,53.046,32.208,32.955
NR_027965,55.111,44.721,40.215,35.841,55.585,42.455,46.349,43.542,26.392,22.203,25.876,27.237,72.686,58.338,48.529,60.38,28.511,29.832,30.024,28.279
NM_023547,61.841,42.128,39.347,33.565,55.915,41.915,43.113,32.884,32.94,39.767,32.339,29.445,55.833,49.171,36.687,39.616,45.201,31.365,31.873,22.334
NM_001039045,43.235,54.313,34.48,39.558,40.857,56.214,30.273,43.819,23.86,23.626,22.107,19.936,42.9,46.689,32.204,38.587,39.782,60.566,31.628,44.558
NM_023721,48.796,51.834,44.92,46.204,45.94,49.981,40.072,43.361,29.067,28.417,30.453,26.117,53.733,64.091,47.378,57.02,49.319,46.322,43.145,41.395
NM_008306,45.451,65.935,36.341,57.437,42.295,52.09,33.501,44.36,26.725,17.263,20.154,18.124,49.848,57.295,44.86,49.711,22.599,38.396,19.217,31.152
NM_031408,48.075,44.155,31.171,29.88,52.12,42.142,33.996,30.379,33.421,31.093,23.13,30.522,57.676,59.026,38.885,39.698,41.084,30.148,30.546,26.239
NR_040339,49.559,53.199,45.736,49.687,43.519,50.732,35.367,46.068,24.22,22.866,24.383,21.735,67.596,71.668,58.892,57.88,41.703,46.599,32.28,44.319
NM_178595,83.91,97.796,75.574,73.311,44.549,49.207,30.683,37.414,49.458,34.651,36.681,30.652,67.108,60.11,53.882,50.921,74.804,70.238,63.218,67.127
NM_013749,76.431,46.927,68.245,53.127,56.22,37.41,59.767,34.534,28.699,40.354,28.831,30.293,74.26,62.524,56.389,61.576,34.957,29.604,36.968,22.034
NM_010813,46.235,55.025,30.232,40.684,44.997,48.521,27.853,33.673,40.986,34.705,26.431,29.358,59.153,62.584,33.179,42.18,55.977,59.732,33.721,42.172
NM_134003,55.799,47.412,36.085,33.774,49.862,43.27,41.518,30.198,30.802,28.311,29.091,35.169,62.486,49.156,39.091,38.398,36.649,35.044,31.591,26.379
NM_175273,43.158,46.718,29.162,27.702,48.075,44.576,26.167,26.206,26.134,32.551,14.464,17.22,54.746,47.938,32.178,28.959,36.531,36.803,23.872,20.064
NM_024196,52.192,58.867,45.105,50.33,44.932,46.274,40.358,38.93,36.871,32.963,29.645,33.798,57.79,71.042,43.465,53.86,57.338,57.561,44.221,44.853
NM_001242616,38.321,45.355,33.098,30.224,43.952,46.75,29.302,28.167,28.555,24.177,16.032,30.519,50.755,46.828,33.468,37.468,35.574,32.373,30.556,24.651
NM_027840,38.814,35.042,50.97,35.342,48.843,41.309,68.246,49.401,65.082,60.548,65.361,71.288,43.594,39.754,57.289,46.466,48.372,47.688,60.475,53.099
NM_172758,42.947,50.5,33.439,47.175,39.508,49.193,33.888,43.001,34.608,32.479,29.804,35.828,43.899,66.111,37.287,48.89,33.022,35.824,26.031,32.213
NM_029832,52.099,39.367,38.091,34.957,46.914,41.613,41.03,36.561,34.617,35.022,27.123,29.948,55.932,54.948,44.436,47.564,42.549,35.234,31.454,28.098
NM_001013755,47.327,47.007,27.128,31.246,44.338,43.808,26.906,30.514,28.194,27.85,20.252,24.757,48.265,42.056,31.26,23.755,36.593,42.158,22.757,22.809
NR_102289,40.175,36.627,39.445,29.497,47.389,40.096,28.73,32.013,21.985,21.754,12.883,21.984,44.128,31.81,40.194,33.187,42.006,46.943,36.845,26.639
NM_153083,42.045,42.698,28.558,32.937,41.788,44.622,27.152,28.864,17.885,23.116,19.723,21.245,49.13,42.346,29.705,26.756,30.771,38.916,20.089,24.11
NM_027992,35.473,53.294,31.306,43.18,35.691,50.597,27.966,40.152,31.163,30.781,24.37,22.19,36.054,51.548,32.471,45.299,27.611,41.87,21.85,32.855
NM_146075,49.983,46.956,34.452,36.666,44.276,38.945,34.918,30.924,33.962,43.198,27.419,32.407,64.536,64.334,41.296,45.493,53.215,42.388,35.019,29.09
NM_134052,71.525,92.109,57.91,81.594,37.589,43.873,23.641,37.73,55.427,53.094,42.329,45.172,63.532,98.386,46.144,71.547,58.589,80.867,48.127,63.507
NM_001162999,43.585,50.341,31.813,40.925,37.602,43.147,27.173,32.574,24.738,17.964,16.928,16.932,41.214,43.468,30.826,33.493,51.088,41.165,35.782,29.745
NM_001163160,48.333,53.148,38.469,45.846,35.373,43.424,28.67,34.587,29.615,28.664,22.956,24.017,50.932,51.657,43.388,44.707,39.677,38.596,30.403,31.473
NM_009740,26.009,31.206,54.265,50.23,36.293,41.724,61.008,56.245,46.224,44.771,62.079,66.261,32.664,32.103,46.081,44.853,37.144,36.017,46.158,47.575
NM_030244,76.655,40.999,7.183,10.971,52.724,25.195,5.953,5.972,8.789,8.651,0.773,3.076,70.523,44.408,12.153,13.774,37.47,23.966,11.682,7.519
NM_013755,33.453,45.838,27.604,39.091,32.454,44.671,25.082,32.078,22.096,18.588,16.544,16.153,71.474,59.914,60.078,52.093,31.445,36.587,24.57,31.154
NM_025319,45.029,45.328,32.344,35.625,32.705,43.277,26.332,31.503,16.859,26.274,16.672,20.651,44.52,49.834,39.741,48.939,35.866,40.606,31.323,36.334
NM_001081040,40.871,49.43,27.961,37.015,35.02,40.845,23.48,27.402,23.875,23.521,19.599,19.566,37.476,41.625,21.739,29.096,20.782,21.939,16.696,19.304
NM_008911,37.517,42.166,29.714,34.002,38.139,37.668,28.139,29.674,22.202,21.068,20.664,17.141,49.909,50.511,37.846,39.075,26.966,20.971,24.388,21.415
NM_001142948,36.677,43.44,37.677,44.181,33.136,40.815,36.379,37.979,22.969,19.671,23.679,22.363,42.455,59.806,42.42,51.102,43.78,42.828,40.864,39.733
NM_080461,36.239,39.527,24.188,28.919,34.487,39.448,20.195,29.292,19.851,18.03,15.97,16.878,38.957,42.119,24.449,34.873,20.981,30.377,10.392,19.705
NM_030251,35.108,39.096,24.163,24.171,32.292,40.881,21.088,23.857,17.057,17.66,9.796,13.797,50.877,47.504,33.02,32.888,23.27,31.627,17.243,24.096
NM_133717,44.734,51.014,40.089,45.838,33.645,39.327,26.407,31.437,22.338,19.128,12.898,18.647,51.83,44.21,38.033,37.542,37.477,41.976,27.8,31.455
NM_001082975,63.827,51.78,45.635,37.121,37.144,33.737,27.403,27.825,27.415,32.523,18.38,20.599,57.695,58.491,40.327,44.189,30.53,28.297,27.487,25.787
NM_146131,76.172,73.558,57.14,58.065,37.805,29.651,28.855,22.776,26.334,29.746,25.429,30.834,79.239,66.698,56.112,47.891,45.295,57.537,34.832,40.014
NM_023377,35.037,49.331,26.656,36.471,31.501,35.48,25.915,31.021,28.288,23.965,27.9,21.381,34.059,48.377,28.776,43.045,24.779,26.033,16.384,20.48
NM_198305,39.036,36.425,26.888,27.389,31.989,34.594,23.548,24.711,19.081,15.973,9.111,16.214,41.93,39.347,30.632,29.618,21.228,23.695,19.183,19.016
NM_001347489,40.925,55.556,39.876,51.028,31.106,35.401,24.092,25.779,19.962,19.263,18.738,17.493,49.977,75.734,42.545,61.45,56.418,71.18,44.708,60.214
NM_153136,42.346,40.19,28.629,32.875,34.578,31.467,24.711,26.591,22.32,22.508,16.053,22.319,46.15,42.629,36.628,34.794,28.011,30.738,20.241,21.174
NM_001346705,25.658,40.957,18.813,22.635,25.572,39.98,17.484,23.525,30.305,26.283,23.418,26.733,34.485,51.787,27.514,32.293,26.007,35.728,18.333,20.365
NM_001160402,41.686,67.181,37.219,62.241,25.524,39.089,20.173,27.718,23.411,22.888,19.331,23.381,48.366,69.378,42.759,64.244,73.03,57.011,53.885,41.199
NM_001033352,31.332,34.197,14.357,19.511,32.015,29.993,16.29,17.342,24.002,23.352,10.823,15.273,49.785,61.13,20.244,32.642,35.906,32.062,21.299,17.299
NM_029385,47.563,68.807,31.294,40.187,33.832,27.258,15.881,21.452,28.309,27.924,15.613,19.427,46.934,42.983,30.864,33.412,31.366,46.247,23.587,28.613
NM_009655,34.854,34.017,32.34,30.152,24.079,23.306,21.148,22.033,14.701,12.563,12.911,12.517,45.556,40.12,44.042,36.902,19.381,10.311,17.756,9.904
NM_183250,43.226,29.889,38.947,26.681,24.317,17.212,20.276,14.959,11.222,10.909,7.124,7.273,37.834,23.11,25.402,21.206,24.285,17.094,21.941,16.479
NM_007906,9.64,46.248,8.545,38.974,10.508,26.298,8.576,23.205,4.553,5.943,2.84,7.197,25.174,27.364,20.698,25.059,27.945,11.971,23.701,10.02
NM_013549,53.259,38.364,34.861,38.718,1.697,1.739,0,1.048,0,0,0,0,38.216,34.271,34.116,31.637,8.662,16.445,9.238,15.695
NM_178212,49.678,35.785,32.517,35.294,1.583,1.622,0,0.977,0,0,0,0,35.647,31.967,31.823,29.51,8.08,15.34,8.617,14.64
