,TPM_BALB_notx_rep1,TPM_BALB_notx_rep2,TPM_BALB_KLA_rep1,TPM_BALB_KLA_rep2,TPM_C57_notx_rep1,TPM_C57_notx_rep2,TPM_C57_KLA_rep1,TPM_C57_KLA_rep2,TPM_NOD_notx_rep1,TPM_NOD_notx_rep2,TPM_NOD_KLA_rep1,TPM_NOD_KLA_rep2,TPM_PWK_notx_rep1,TPM_PWK_notx_rep2,TPM_PWK_KLA_rep1,TPM_PWK_KLA_rep2,TPM_SPRET_notx_rep1,TPM_SPRET_notx_rep2,TPM_SPRET_KLA_rep1,TPM_SPRET_KLA_rep2
NM_001142810,380.616,463.652,339.759,426.122,360.716,387.912,320.353,334.768,139.466,124.546,120.022,120.237,553.649,676.973,442.215,587.972,213.269,199.886,175.065,169.541
NM_008577,432.257,384.38,398.134,376.707,375.598,367.024,347.11,367.507,321.113,318.518,343.518,310.853,694.519,1187.258,596.482,1060.021,259.612,212.08,210.557,191.316
NM_029688,247.142,231.648,239.212,283.328,311.87,322.579,286.076,343.351,208.259,171.205,199.517,135.403,354.004,696.165,326.103,786.698,327.129,263.089,287.49,256.645
NM_010749,321.066,327.629,329.928,313.637,311.18,319.081,300.856,305.173,322.947,329.861,321.928,276.117,348.147,439.796,332.441,399.836,288.342,260.499,263.739,247.802
NR_104458,334.134,372.941,293.334,308.274,312.146,317.207,261.282,277.474,257.101,247.919,213.035,240.813,409.01,458.233,322.615,416.514,303.963,311.854,250.652,275.918
NM_001033380,243.016,317.055,215.167,267.421,281.384,346.555,276.298,330.226,331.816,326.228,314.12,309.125,675.501,1158.435,840.357,1096.859,355.996,418.502,325.258,348.828
NM_030693,150.69,240.788,109.227,193.943,244.504,367.341,234.791,318.645,82.919,73.515,75.009,78.421,275.037,632.969,214.279,511.967,123.014,128.292,94.415,114.164
NM_010358,311.457,402.534,280.035,344.926,258.524,320.349,230.8,261.768,102.888,78.242,96.539,58.341,579.368,814.222,468.926,683.753,174.612,186.161,126.896,142.762
NM_001081274,211.028,233.157,177.921,204.439,275.045,271.515,232.045,225.954,213.651,178.4,190.033,169.574,254.531,398.266,220.09,340.734,316.254,304.693,260.376,237.453
NM_001161428,218.939,216.289,187.111,190.43,256.289,265.15,218.142,218.096,291.887,291.921,242.455,283.412,495.691,362.85,395.191,309.755,295.186,355.812,255.095,302.054
NM_020600,252.765,189.564,218.593,179.524,265.72,247.628,227.641,214.957,197.605,268.429,184.362,212.735,378.867,348.328,301.381,307.954,341.374,261.108,310.664,238.172
NM_009443,274.383,360.359,307.886,341.276,222.685,289.35,234.825,274.409,177.495,172.645,226.875,209.864,297.003,500.649,335.147,453.967,257.862,295.717,251.354,287.107
NM_008094,277.961,326.517,249.908,288.853,240.424,263.752,197.845,217.76,269.974,233.526,229.938,231.922,334.985,459.534,292.026,397.15,121.99,141.474,101.545,125.501
NM_001171035,213.186,282.407,194.136,255.853,225.446,263.158,204.712,238.291,269.479,257.073,260.405,253.346,343.284,438.967,298.113,396.624,247.054,319.599,226.978,270.268
NM_025403,173.245,181.33,186.367,161.787,240.544,217.813,197.915,178.297,160.604,183.347,136.22,156.138,210.698,257.08,181.951,229.317,226.816,227.071,173.27,190.671
NM_009911,437.006,303.371,356.468,278.731,263.903,187.794,165.45,158.724,111.553,111.041,55.193,63.901,742.479,612.948,422.464,443.128,315.261,282.823,186.881,214
NM_015807,208.225,154.681,161.122,153.409,230.482,203.994,159.796,149.161,161.798,199.607,143.09,146.172,276.812,219.771,185.903,192.916,274.623,185.916,202.601,159.711
NM_028101,208.573,235.736,183.655,206.687,206.369,224.079,186.64,198.561,158.944,193.082,152.61,157.471,251.342,268.92,207.69,233.766,239.891,266.705,197.568,229.467
NM_009673,220.238,248.553,225.302,235.14,191.597,232.876,188.362,224.122,176.129,149.687,178.97,168.86,286.4,368.596,296.159,358.201,261.175,284.148,234.069,249.254
NM_009444,240.878,274.431,265.086,263.795,198.977,223.411,208.098,212.097,134.548,139.906,176.053,159.45,258.963,382.48,278.546,345.737,225.773,224.524,217.302,219.045
NM_022993,235.154,257.027,214.105,234.41,213.088,208.585,214.465,193.002,208.391,197.924,215.896,200.472,289.019,283.381,255.723,251.013,200.43,234.853,183.914,195.216
NM_013515,217.44,227.161,193.368,176.603,192.488,213.37,179.294,169.347,264.783,235.448,257.795,223.401,84.332,79.696,72.762,59.794,244.281,283.324,200.897,210.743
NM_025344,180.682,205.715,155.437,175.119,191.733,212.066,177.184,174.229,145.36,135.295,127.453,128.83,270.469,257.72,226.131,226.276,212.177,239.158,171.339,193.587
NM_025974,175.944,145.788,153.03,120.692,198.016,177.806,166.745,141.31,160.254,171.917,128.966,146.712,318.656,221.835,224.683,228.627,248.865,205.321,228.47,182.276
NR_024619,180.952,184.138,184.094,183.876,183.555,190.862,183.411,197.716,237.607,254.883,185.874,212.872,146.501,153.372,146.746,146.989,205.652,216.651,194.2,213.468
NM_016852,166.205,211.6,150.576,192.533,168.712,202.922,156.386,170.497,130.882,106.015,127.814,114.422,278.297,343.048,234.871,300.455,186.919,228.772,154.002,186.935
NM_010893,205.601,211.568,181.524,207.988,182.169,185.525,154.091,160.786,195.073,196.986,188.001,173.921,245.649,317.101,199.898,264.447,197.989,189.11,162.315,182.791
NM_028662,185.662,188.518,176.686,178.992,177.743,188.277,166.414,171.145,153.796,178.417,143.744,152.168,115.671,104.175,98.51,113.856,173.02,193.223,163.778,202.33
NM_001252469,160.757,166.664,150.711,157.308,182.723,177.314,171.18,160.22,140.853,140.496,149.528,145.743,187.063,197.366,178.924,175.927,180.221,176.057,158.669,153.216
NM_001110499,172.933,197.673,156.527,179.376,165.545,186.239,160.764,164.937,203.963,189.159,197.54,172.92,134.517,162.89,136.078,146.924,180.501,188.287,164.406,168.193
NM_028071,183.997,176.087,154.372,159.133,185.538,159.743,162.772,149.242,167.738,167.259,140.229,142.716,117.52,65.448,95.285,60.895,168.827,166.307,135.262,140.779
NM_183020,139.886,155.642,129.281,151.854,171.552,172.366,162.905,168.088,148.346,119.353,147.839,149.364,184.709,200.762,178.723,188.633,180.261,173.121,166.6,163.764
NM_008881,151.752,242.666,131.25,213.539,142.998,186.441,129.172,160.843,104.405,66.277,96.895,71.287,326.588,442.935,297.498,380.897,46.184,58.066,41.143,46.744
NM_133913,160.06,164.876,133.566,138.611,167.481,160.765,143.157,121.564,189.553,174.667,164.521,154.852,188.826,251.394,150.055,207.986,91.159,79.055,73.963,63.574
NM_024406,225.709,279.448,331.062,390.192,151.462,176.497,185.865,225.453,219.008,150.714,265.875,204.551,103.745,70.771,242.973,178.365,115.685,148.975,221.947,297.539
NM_010481,102.62,116.258,94.932,104.33,149.201,177.424,134.758,165.169,117.968,120.525,112.579,111.778,159.687,290.134,151.097,266.217,171.553,160.404,158.187,151.43
NM_013610,116.115,117.421,140.868,128.097,150.329,176.292,200.514,183.809,125.231,96.869,137.461,120.953,198.141,298.152,184.074,257.149,70.543,71.593,88.266,74.577
NM_175229,137.845,182.38,120.995,149.44,150.419,169.49,128.769,144.014,168.471,140.686,156.352,149.556,181.773,230.058,169.631,195.312,171.425,192.521,151.421,176.748
NM_018871,141.862,155.329,119.934,133.186,157.498,158.022,138.186,141.127,152.829,146.668,147.906,145.507,170.45,178.829,150.463,155.503,162.544,156.127,145.42,133.146
NM_029364,191.854,264.962,167.84,238.575,140.539,167.826,118.132,136.967,139.13,110.707,124.58,108.556,259.544,330.279,231.713,295.494,202.77,230.023,166.506,195.061
NM_175121,131.865,140.87,161.585,167.951,136.518,170.786,168.8,228.069,144.77,132.527,171.075,154.743,223.949,318.863,242.221,331.064,177.72,247.59,162.689,227.248
NM_001252457,139.525,163.858,116.336,132.7,140.187,160.02,116.52,132.974,99.842,113.591,90.857,103.275,196.459,207.213,153.191,156.04,178.628,172.198,155.784,146.879
NM_010613,122.249,132.791,106.196,122.491,148.986,148.786,141.93,131.404,113.655,115.42,109.112,116.095,175.349,158.004,148.771,139.12,145.553,146.067,135.134,124.712
NM_010331,141.293,132.564,107.654,119.621,156.106,141.465,127.974,125.991,112.816,109.256,108.849,121.421,166.86,180.51,136.448,157.348,156.54,157.664,132.474,134.649
NM_027739,122.337,124.033,103.424,108.72,141.281,151.559,112.52,130.089,113.395,118.261,98.381,116.581,350.003,245.318,274.65,203.443,157.36,120.848,124.332,94.88
NM_001199122,133.436,142.771,141.314,136.568,127.218,150.104,126.338,142.283,144.075,153.082,142.044,134.161,133.318,248.144,129.736,228.301,86.392,97.775,79.081,86.409
NM_029787,135.966,149.736,115.38,139.67,133.122,141.502,120.256,120.403,99.699,90.863,94.071,92.059,559.931,585.463,482.952,496.707,123.505,137.168,102.006,118.95
NM_146200,114.164,110.204,101.818,91.374,139.702,134.771,128.702,120.318,92.488,94.605,89.65,86.138,173.165,227.723,159.312,205.098,125.135,106.39,111.432,91.232
NM_144797,138.13,117.365,174.889,145.448,142.216,132.018,193.333,187.932,119.712,135.326,162.508,154.714,84.707,44.732,116.359,72.955,85.028,84.517,122.93,125.535
NM_023132,160.898,170.612,137.531,145.858,129.221,144.382,112.684,132.115,104.636,98.822,101.905,81.258,184.946,227.107,156.571,200.873,112.251,115.256,100.641,108.878
NM_145353,139.471,139.868,113.632,119.327,135.268,138.245,115.996,114.564,99.853,96.099,93.713,101.795,171.473,168.835,136.622,141.167,138.378,145.49,116.468,118.884
NR_015519,109.88,121.515,110.229,119.009,131.156,139.698,117.01,119.676,170.715,176.744,147.66,141.802,23.003,25.609,20.156,17.998,117.588,118.339,103.629,99.959
NM_001110508,124.754,145.928,140.263,219.094,136.074,132.57,158.865,208.888,109.191,103.808,175.331,171.137,78.963,65,58.877,60.879,119.683,139.163,62.067,73.529
NM_001252316,98.532,98.371,82.597,83.889,129.237,138.836,114.261,121.318,123.271,128.341,113.56,122.495,156.83,218.677,131.057,177.918,139.142,104.167,115.719,86.257
NM_009094,127.278,108.189,120.034,88.346,137.979,128.485,117.185,110.823,81.546,87.836,70.057,76.466,295.98,309.725,299.385,279.271,85.606,101.435,94.876,83.566
NM_016665,133.966,106.947,116.656,100.405,140.336,126.037,110.173,105.57,107.088,120.295,92.853,84.23,41.587,35.588,35.496,28.305,94.539,110.398,80.278,100.976
NM_001310625,100.502,107.355,90.939,93.895,130.366,133.109,110.553,112.883,141.31,148.563,114.602,123.151,134.875,179.121,93.354,163.278,85.288,84.478,75.659,75.463
NM_016876,112.501,116.868,95.938,96.385,133.895,127.913,115.682,122.593,94.606,103.465,89.971,88.522,140.197,138.808,117.078,130.301,138.3,112.401,127.961,93.421
NM_028057,98.017,104.029,78.441,90.742,111.016,148.954,83.127,116.858,87.193,76.86,63.032,64.479,114.087,237.302,91.113,193.296,79.179,80.55,59.359,71.227
NM_177140,166.521,168.728,160.137,147.378,133.966,122.058,120.056,120.433,93.689,107.036,91.913,90.758,170.136,218.44,148.397,211.84,133.278,116.834,99.594,89.911
NM_028601,92.95,118.376,87.684,103.631,115.719,136.724,111.563,121.718,133.624,105.701,117.348,113.768,192.897,269.186,165.97,226.656,156.585,162.8,131.854,131.505
NM_029701,129.074,156.628,107.306,130.148,112.116,138.726,99.124,113.576,139.585,136.372,132.513,128.103,75.939,82.948,71.433,76.59,149.592,152.33,123.469,133.183
NM_019948,77.432,76.401,775.025,441,96.207,153.83,769.662,648.481,426.635,321.31,1088.114,826.441,990.716,3145.258,2109.965,3490.023,361.589,263.082,1249.687,1178.205
NM_001309910,114.621,133.046,107.484,131.65,121.504,125.555,106.756,107.036,116.341,99.394,108.531,96.82,186.426,250.398,154.134,209.005,165.562,164.438,126.48,144.856
NM_145509,67.688,65.284,43.754,43.188,126.727,120.068,78.306,77.871,89.246,81.476,47.123,51.312,191.795,159.888,108.752,97.606,183.206,112.002,120.859,73.477
NM_009357,87.171,97.516,60.089,79.797,123.625,122.789,94.59,93.515,64.688,58.539,43.929,50.607,118.393,138.478,85.976,107.794,114.468,125.047,86.192,94.32
NM_016891,91.158,104.403,86.963,92.679,117.44,125.313,105.787,107.747,93.943,82.821,82.459,82.88,124.386,138.683,115.632,123.276,121.145,130.055,109.377,118.808
NM_019652,124.841,128.24,113.909,114.998,114.986,122.754,96.291,106.94,95.242,102.326,78.804,88.063,130.147,162.744,107.912,141.004,108.376,106.387,86.46,101.965
NM_028320,116.74,135.982,93.386,112.202,109.423,128.24,95.892,108.242,83.433,78.829,71.999,72.179,185.384,203.122,154.077,180.066,134.492,169.348,115.877,145.876
NM_008372,154.063,178.256,166.746,176.471,101.109,126.656,101.394,119.466,40.936,32.393,41.414,30.513,252.646,337.713,276.179,326.098,126.037,101.475,135.463,109.717
NM_025554,110.856,102.139,81.893,88.161,119.925,106.354,86.903,82.385,76.117,91.326,62.36,72.419,151.711,155.895,115.934,130.555,161.725,124.821,127.273,112.175
NM_022880,119.96,137.071,101.342,120.651,107.39,114.826,94.217,97.102,77.482,88.694,71.957,71.515,191.811,139.454,152.368,123.138,138.1,144.944,119.708,121.813
NM_026017,90.47,107.605,83.138,95.014,106.087,114.449,97.334,102.106,84.642,77.642,75.167,81.638,135.293,135.591,96.316,115.729,113.351,123.072,98.82,97.387
NM_019791,83.328,85.223,73.804,68.594,97.171,114.466,86.692,97.455,118.471,113.454,106.508,105.05,60.216,53.928,55.332,46.187,90.395,151.366,80.088,117.739
NM_008640,110.085,125.591,97.464,113.032,98.773,112.099,83.111,95.737,110.592,127.734,92.862,113.9,86.298,94.426,67.105,83.229,106.195,118.342,87.355,105.685
NM_027350,71.968,82.649,62.604,67.004,96.218,113.822,85.015,101.214,65.189,70.053,60.006,63.486,83.852,121.367,78.643,113.613,69.33,62.979,62.851,55.155
NM_001290525,68.418,63.754,61.676,57.253,101.64,104.12,89.37,80.869,87.333,91.205,73.749,70.554,104.699,122.533,81.357,105.653,121.076,88.952,98.867,78.245
NM_028932,96.992,107.933,91.717,95.633,96.732,105.219,97.133,90.309,89.043,81.978,82.423,74.694,117.776,161.775,97.451,130.193,91.534,74.643,90.715,71.258
NM_010756,91.939,95.388,94.149,92.393,102.541,97.963,116.395,104.985,97.247,96.266,100.076,99.615,119.917,125.193,121.378,129.632,95.346,83.757,98.078,82.147
NM_001033140,113.432,116.331,97.788,87.463,105.514,92.263,72.175,75.254,52.45,72.864,27.413,31.421,191.13,208.468,150.135,158.035,159.022,164.06,122.334,122.514
NM_010422,141.125,111.733,113.478,100.176,107.315,89.853,92.596,77.388,113.337,115.654,118.478,122.937,166.276,134.368,133.117,121.325,102.671,95.629,100.892,78.933
NM_001168371,77.683,88.152,65.131,77.606,95.276,95.828,79.428,80.294,83.728,79.882,75.043,84.528,97.683,106.675,87.838,92.729,89.662,91.471,80.018,77.793
NM_017366,91.08,85.025,72.547,75.235,100.649,90.361,84.666,82.494,84.329,81.375,73.667,75.536,127.348,112.917,101.848,96.99,130.247,106.863,112.41,96.728
NM_011879,95.852,77.992,79.1,75.835,95.37,90.283,101.394,83.003,87.332,78.9,90.024,73.46,119.901,96.839,131.831,100.155,101.34,81.294,117.046,88.681
NM_008401,66.588,78.862,58.144,65.599,84.323,101.133,74.174,92.892,111.582,102.993,105.194,100.885,29.049,15.18,26.941,15.195,75.025,100.512,71.798,78.887
NM_080452,81.865,89.925,70.667,64.049,88.782,96.185,73.299,74.962,96.397,88.094,76.609,81.135,104.725,126.941,84.043,88.423,85.658,77.347,74.983,61.698
NM_009156,121.383,82.022,109.042,89.862,97.395,85.751,90.75,88.31,107.682,104.713,100.482,103.037,51.25,46.741,54.308,52.43,79.859,103.658,68.021,82.032
NM_010579,78.518,88.701,87.724,85.714,90.906,86.748,106.33,95.423,84.813,103.53,97.647,99.395,90.213,131.927,93.44,126.682,100.708,84.813,98.625,78.951
NM_021607,78.282,84.215,70.395,77.388,87.188,89.878,79.172,77.768,80.185,70.155,76.741,63.191,99.08,113.309,85.045,103.225,72.65,76.054,60.67,65.438
NM_019581,75.162,71.005,59.763,56.346,84.644,89.41,71.402,75.886,62.572,61.247,52.981,62.652,100.542,126.691,82.452,107.632,66.226,81.104,57.184,67.115
NM_001037741,90.928,68.677,74.776,60.946,89.063,84.693,67.004,58.156,60.546,73.023,33.325,43.569,200.146,244.536,137.339,190.057,200.46,142.463,151.158,131.57
NM_028868,79.238,76.634,63.42,65.314,89.045,80.88,73.004,67.751,65.887,57.305,51.759,60.222,98.469,102.462,81.16,91.376,90.204,80.554,78.909,73.97
NM_010362,72.582,72.613,66.462,67.671,80.87,86.675,68.836,63.933,54.83,51.878,46.97,46.388,252.056,246.622,215.099,207.021,53.671,49.582,43.851,42.448
NM_013915,93.564,98.715,99.159,82.993,77.869,89.177,97.862,87.064,52.913,51.202,46.511,53.973,157.709,159.691,155.179,139.523,84.618,81.078,65.033,69.64
NM_026432,67.382,66.976,51.114,54.344,80.989,83.126,67.072,65.142,65.34,64.929,53.147,56.018,112.891,114.834,95.236,95.756,78.87,79.795,65.645,68.804
NM_146217,52.728,54.008,43.687,47.653,77.592,86.292,65.703,75.67,64.349,60.381,57.561,58.16,109.191,188.327,100.905,165.064,68.838,61.772,58.048,57.236
NM_001008422,71.73,75.516,56.539,68.231,84.42,78.92,73.817,71.104,53.646,53.152,52.677,51.053,85.939,86.475,75.444,76.21,81.855,83.73,67.002,67.511
NM_026897,114.115,101.551,89.972,77.918,83.751,76.434,60.617,67.024,105.212,85.124,70.306,76.401,180.736,120.509,137.788,113.57,73.32,68.956,61.7,59.345
NM_001303408,67.285,73.705,57.65,70.453,72.489,85.411,59.97,78.446,51.33,50.334,50.325,48.079,191.868,455.889,154.186,406.829,63.907,79.177,52.78,60.411
NM_053197,94.619,95.699,82.124,82.847,75.858,78.475,62.007,65.638,78.52,66.828,69.43,58.772,103.163,101.479,91.898,89.052,87.862,75.937,73.99,56.992
NM_011706,87.285,87.347,73.562,80.806,73.985,80.267,64.004,72.529,70.274,67.864,60.093,66.515,104.343,108.413,88.299,92.262,84.945,88.425,71.346,76.9
NM_013739,115.025,75.395,74.937,55.164,84.52,69.229,56.993,50.008,125.755,128.494,95.56,104.835,164.903,138.448,104.077,108.621,91.177,63.291,62.261,53.811
NM_001204979,69.771,72.848,53.58,56.464,70.382,83.093,58.068,71.259,53.714,46.995,43.438,51.933,87.221,105.629,72.967,92.406,95.076,87.308,79.612,77.44
NR_003517,67.907,77.113,35.911,42.347,70.078,81.667,37.258,41.765,43.554,51.413,21.725,32.261,206.306,154.093,108.609,84.645,3.121,2.723,2.103,1.365
NM_026376,58.245,77.871,55.795,71.372,69.462,80.739,72.433,72.518,108.101,83.535,106.042,94.754,136.326,170.944,136.923,150.809,53.352,55.604,49.083,48.18
NM_146094,93.581,106.033,77.141,97.752,73.076,77.056,60.15,61.965,66.784,56.759,50.441,49.123,138.371,170.241,116.301,142.443,92.858,94.729,74.388,72.474
NM_025735,114.606,104.17,93.344,94.017,75.185,74.743,65.967,53.086,68.909,41.186,49.303,51.413,138.553,124.095,115.861,116.726,95.646,101.716,75.298,83.663
NM_178600,58.569,83.831,51.246,67.118,64.399,83.903,51.906,75.598,73.991,83.265,73.522,75.06,43.974,60.137,34.939,46.979,67.228,82.52,52.192,83.151
NM_001024955,61.203,74.349,93.22,93.322,67.796,79.51,101.034,104.219,63.34,49.84,58.009,47.513,84.517,89.562,160.496,115.267,69.246,71.517,116.887,99.814
NR_030738,52.161,50.897,27.238,30.381,68.759,78.062,34.569,38.891,45.433,52.792,34.944,33.955,122.211,107.477,71.843,90.518,36.079,39.358,24.85,31.455
NM_011290,74.076,62.015,65.109,56.359,79.217,65.641,70.037,66.008,58.068,67.613,51.804,63.699,173.926,152.836,160.465,139.016,8.597,9.453,12.871,9.949
NM_134150,63.055,71.314,53.28,60.639,69.946,73.329,62.199,64.146,65.773,69.151,60.795,58.736,80.19,91.123,70.069,81.632,78.73,86.282,62.166,71.506
NM_001347356,71.387,62.93,61.737,59.62,77.23,65.007,75.751,58.065,67.531,78.978,61.591,73.774,86.976,99.359,64.483,81.023,80.091,63.804,78.737,65.697
NM_010333,65.244,79.326,35.921,50.545,69.897,67.342,31.876,36.425,85.135,70.728,35.974,43.177,150.904,153.935,73.411,94.569,53.955,51.893,30.29,31.448
NM_008638,34.423,46.272,33.697,37.593,58.674,78.086,55.808,72.035,47.87,50.717,44.304,50.477,95.838,138.019,85.278,134.681,49.846,42.289,46.81,40.134
NM_019443,93.114,79.908,81.561,68.525,67.741,65.603,59.95,51.638,46.534,57.047,55.088,53.412,123.874,117.282,103.89,104.658,84.259,74.129,80.015,61.738
NM_023579,65.264,76.447,60.756,69.883,64.967,67.581,56.436,59.924,56.224,48.768,53.798,47.601,85.176,107.161,81.616,97.931,64.854,70.005,57.523,61.062
NM_025898,47.074,57.426,42.034,49.287,59.322,71.002,51.004,62.813,53.055,51.361,44.955,47.103,68.617,66.695,53.588,57.195,63.747,66.098,51.675,57.459
NM_138607,67.216,68.487,45.369,59.16,64.337,65.563,55.843,54.348,39.449,34.514,31.293,30.532,86.926,87.471,73.711,85.265,76.601,83.08,64.518,69.86
NM_019998,49.323,70.311,34.305,54.072,56.513,72.242,40.63,52.076,76.411,55.821,59.468,53.909,77.302,86.943,55.045,75.301,60.238,62.405,48.623,52.139
NM_008967,64.651,57.337,58.388,46.017,62.858,65.444,70.231,43.205,34.428,34.26,41.713,37.632,272.022,393.981,205.583,266.792,79.959,71.981,64.565,42.998
NM_001164433,95.679,70.482,72.84,57.287,70.484,56.178,53.08,43.416,29.519,27.671,17.972,23.405,158.667,109.227,122.426,94.762,91.501,78.244,71.382,62.228
NM_001310718,56.838,77.096,55.237,67.753,54.482,70.863,46.336,59.927,65.093,55.399,53.909,55.137,116.685,134.026,96.314,114.386,72.99,94.961,62.29,82.612
NM_027439,62.034,73.437,62.6,68.808,57.308,67.85,54.297,64.505,66.056,62.681,62.502,61.901,71.139,87.491,68.588,80.773,42.869,53.396,42.094,47.704
NM_001267591,54.905,59.761,44.095,54.686,60.833,64.107,51.533,52.708,50.248,45.348,49.104,50.054,76.882,79.969,60.381,69.384,66.122,68.964,55.738,60.448
NM_001163256,12.2,10.856,10.167,9.374,57.274,64.966,43.828,53.496,27.833,22.154,18.361,19.08,73.178,73.672,58.069,60.952,45.15,36.407,35.462,29.255
