,TPM_BALB_notx_rep1,TPM_BALB_notx_rep2,TPM_BALB_KLA_rep1,TPM_BALB_KLA_rep2,TPM_C57_notx_rep1,TPM_C57_notx_rep2,TPM_C57_KLA_rep1,TPM_C57_KLA_rep2,TPM_NOD_notx_rep1,TPM_NOD_notx_rep2,TPM_NOD_KLA_rep1,TPM_NOD_KLA_rep2,TPM_PWK_notx_rep1,TPM_PWK_notx_rep2,TPM_PWK_KLA_rep1,TPM_PWK_KLA_rep2,TPM_SPRET_notx_rep1,TPM_SPRET_notx_rep2,TPM_SPRET_KLA_rep1,TPM_SPRET_KLA_rep2
NM_009938,48.255,57.625,43.171,54.098,67.588,74.612,60.256,66.012,62.03,55.196,59.817,53.421,53.034,63.753,53.026,57.642,45.272,50.907,41.901,43.785
NM_175329,153.361,152.447,128.504,137.631,61.813,55.388,61.049,50.863,114.061,109.495,111.958,100.539,121.641,139.287,95.449,119.17,165.689,124.021,186.713,133.022
NM_007564,29.385,29.387,53.406,44.998,58.605,57.638,119.667,99.75,17.205,22.807,22.227,40.144,11.848,8.962,22.892,12.07,9.501,16.349,10.248,32.365
NM_178893,20.321,21.17,18.561,18.887,53.271,54.453,49.676,52.394,38.153,38.781,36.066,39.149,12.516,10.492,11.422,9.754,17.25,14.793,14.684,12.727
NR_002896,29.868,38.541,34.342,27.696,52.626,43.747,51.201,50.802,40.517,36.398,41.126,50.081,22.903,35.592,24.123,35.906,35.159,27.473,40.813,26.345
NM_001167908,11.537,13.103,8.795,7.8,46.203,46.746,37.733,32.958,7.76,9.259,6.201,5.761,8.957,7.717,7.472,8.795,16.513,22.87,14.528,15.011
NM_001289592,29.353,28.3,27.393,27.558,40.634,42.114,36.606,37.13,21.508,24.394,19.256,20.213,18.66,15.94,15.614,16.031,18.379,21.963,13.235,18.479
NR_003946,59.823,50.85,56.525,43.767,37.887,43.955,27.264,25.423,68.344,60.558,47.358,67.51,95.002,72.669,67.29,60.057,65.72,62.118,54.537,51.54
NM_007534,10.04,23.962,21.083,32.729,33.897,43.84,57.673,77.27,8.314,10.141,23.329,22.009,21.8,27.676,36.147,34.623,14.728,12.255,19.454,17.22
NR_045794,15.054,9.767,17.348,14.481,35.121,38.846,39.973,38.926,10.108,7.307,6.626,5.796,10.571,11.155,13.961,12.509,3.609,1.246,3.528,2.067
NM_011670,1.505,1.65,1.536,1.538,32.822,38.623,28.031,34.539,5.668,4.178,5.416,5.894,2.096,5.498,2.211,4.784,0.185,0.112,0.208,0.054
NR_015554,3.804,4.377,4.034,4.236,36.395,29.895,34.277,25.963,5.637,5.798,5.663,5.793,4.958,2.983,4.403,2.964,0.269,0.122,0.477,0.147
NM_016917,9.064,11.779,6.928,9.169,24.319,40.137,16.873,26.914,11.252,5.298,7.487,4.467,1.488,1.221,0.989,0.807,2.796,4.119,1.697,2.451
NR_036452,12.636,16.963,11.696,14.804,30.597,30.226,26.703,27.687,14.144,14.677,13.04,12.164,2.606,2.941,2.7,2.847,0.566,0.787,0.548,0.584
NM_016701,5.552,3.034,3.709,1.044,39.541,21.077,36.586,24.299,0.293,0.48,0.257,0.171,1.04,0.051,1.141,0.052,0.807,0.222,0.657,0.096
NM_033475,59.974,54.596,46.251,43.096,32.54,27.179,25.902,21.946,43.327,49.992,40.88,45.445,46.024,60.043,34.907,55.216,51.236,39.38,42.414,37.58
NM_010058,3.633,2.699,2.654,2.897,33.956,25.642,29.696,24.766,3.957,8.883,2.563,5.588,0.159,0.072,0.153,0,0.035,0.315,0.234,0.046
NR_126095,3.384,1.602,2.169,1.127,35.939,22.233,31.257,16.273,2.197,5.858,1.086,3.525,0,0.024,0,0.049,0.046,0,0.18,0.06
NM_001143755,3.586,4.172,2.796,3.848,27.691,29.176,22.508,22.025,8.441,6.757,6.119,6.192,1.768,2.266,1.485,1.984,0.989,1.424,0.928,0.916
NM_009892,1.044,22.021,0.796,18.964,19.547,31.339,17.358,29.819,0.616,0.524,0.301,0.24,0,0.024,0.04,0.049,0.011,0.041,0.115,0
NR_003634,4.764,10.067,2.22,6.754,19.442,23.96,24.497,27.841,10.197,15.932,10.244,18.695,0,0,0.214,1.038,4.871,0.441,1.909,5.752
NM_007482,0.365,27.781,0.495,14.178,7.175,22.486,4.942,20.867,0.112,0,0,0,0.028,0.097,0.049,0.08,0.261,3.552,0.334,1.592
NM_026812,38.532,30.572,36.078,27.884,8.72,7.066,5.24,5.501,17.58,18.72,10.98,17.81,43.228,38.957,31.644,30.484,36.506,28.172,29.185,26.892
NM_010390,49.444,38.032,40.936,34.738,0.415,0.283,0.176,0.256,41.916,48.48,31.278,51.011,41.654,67.646,47.108,63.478,69.018,74.277,66.161,60.856
