	GBM	LGG	CESC	LUAD	COAD	BRCA	ESCA	SARC	KIRP	STAD	PRAD	UCEC	HNSC	KIRC	LUSC	THYM	LIHC	THCA	MESO	READ	PAAD	OV	TGCT	PCPG	SKCM	UVM	UCS	BLCA	ACC	KICH	CHOL	DLBC
RBMX	0.842331970010248	1.00287644708163	0.894239508070351	1.28421094430174	0.741267049464145	1.36729933152398	1.52552404797624	1.63762380255869	1.73476018628621	1.05775572438631	3.07005102476725	0.755488611608201	1.10453906672342	0.574819096514579	1.05199743249698	0.397788895307745	1.51379720437438	1.5974539082287	1.10603817071119	0.264245856143168	1.04670812755214	0.836941602004141	0.738810468529484	8.57059690672863	1.29557554262471	0.635176393629081	0.744354072728237	1.02266952278667	3.81119345124345	2.66337734456843	0.655535944798174	1.11722255431911
METTL3	0.980201884451864	0.93303307033111	1.19224034630043	0.902667335256947	1.00510310645992	0.964074681914888	1.07885719186927	1.13643720787745	0.954146601258602	0.809449279585079	2.88596325232288	0.852122003531394	1.00725965577864	1.16952726599858	0.851174568334358	0.866175097452359	1.61344230167432	1.34080850401883	0.708426238370842	1.06193496984767	0.702654617912847	0.895523992477428	0.258864924119398	5.6826137837759	1.26923004887415	1.48680931534813	0.894961581000722	0.966471433872997	1.74448388058542	7.64643897805102	0.686292335888333	1.01318731562615
METTL14	0.965123589604986	1.49832246996593	1.38756522440466	1.05946027889643	0.82417544125039	1.13255185116824	0.772516500859654	0.954465282480112	0.932935185000056	0.896761186848675	1.85342215262141	0.90471654100738	0.99797193372558	0.607590554274212	1.13832108382641	0.97617636513414	0.980054544965935	1.47623954818821	0.869371296429368	0.383924828355531	1.00809675202152	1.04828152705779	1.05910284489353	2.10286957689954	1.05853645703053	1.05041625812102	1.00558610838626	1.08713962805553	0.994419087972665	1.9524500786761	0.881100248578009	1.17617221240655
WTAP	1.05638181278911	2.12228317855054	1.56477826008856	1.09111523187607	0.961868786344683	1.25252950239337	1.00950883234914	0.934684401477916	1.44789168409308	0.889124890495817	1.18792788492131	0.835848122157163	1.04307609747465	0.79612131797877	1.0021087818567	0.572501373146322	1.38449577150191	1.35176093238704	1.50447186760545	0.444535168727577	1.02158660650507	1.17999515882168	1.33063099038844	1.13698151049809	0.999020941390587	1.27842191066627	1.05090970733096	0.99464097973485	1.53820858293291	1.77895951059949	0.91695660011974	0.632941753519917
KIAA1429	1.31722775123737	1.20629364944462	0.997717114284521	1.46114031776218	1.50003959724982	1.11108684929779	1.35408546558274	1.45260650527937	2.7797440169507	1.14756056295436	1.93949016208403	1.26838610618768	1.19933555595121	1.73815599443298	1.05787248819876	0.152444499857339	1.46787632827458	2.2593994330198	1.94092612303654	1.78787118683096	1.15029945813991	0.920404519015014	0.270396688043356	0.248209200393327	1.17787705177315	2.28233682782599	1.32428778058598	0.99458056119248	3.01206240741242	11.4009129085946	1.01203692152222	1.79689757101344
RBM15	0.966079434235046	3.12406508801205	1.13746728534131	1.40849359449674	0.938046580568412	1.10565663947441	0.972694170509112	1.08402242421773	1.42787856206113	0.783821469007742	2.53908355164169	0.709958711402471	0.907627540051114	0.566552914676083	0.965193069736432	0.234385851804502	1.5318972610623	7.25677702269946	1.6426594993656	0.201811794215365	1.64954871123222	0.977615818669845	1.28905301439616	2.73598286882243	1.12982756779582	1.46543673972155	0.947134509323252	1.08960200054105	4.82576081636939	3.85862696535951	0.381911828011929	0.818671613835412
RBM15B	1.08507201089525	1.33220917726956	1.14041745348073	1.2281950502152	0.832508569611626	0.836771720895469	0.693687904271236	1.31113388183486	0.842978847683055	0.942278548513148	2.23601780513619	0.776352589183664	0.841403569249645	0.681120390617807	1.06916186426827	0.464403079406058	1.75789529157485	2.1881171926172	1.33576716890199	0.388246446330239	0.938843080040625	0.910871012833534	0.80402013383265	2.52305120748926	1.31020259874723	0.222202324330702	1.28606547185449	1.02456582314634	2.10168223338367	3.26438617113373	0.71490200693806	1.18308319964353
ZC3H13	0.994808469468268	1.23747452624252	1.47103422737446	1.07330219639211	0.905007740565826	1.1596807169654	1.25376534830942	1.02104958965602	1.00414192388764	0.946590362947927	1.04050229335501	0.800908271048564	1.09595552717334	0.632031266348	1.11173377375313	0.861327372542028	0.886979683912756	1.20136312993191	1.17438980023545	0.770101574297596	1.13590003914863	1.11874979503999	0.463269671467798	2.01668072579918	0.932495435632672	0.751804501306115	0.802675255147768	1.2016175150576	1.46111535533075	2.41328883717545	1.17703321789141	1.20449666031359
FTO	0.973921223596696	0.853557557173973	1.11694531443393	0.93532437787399	1.09952255387098	1.11614257425704	0.998941348264888	0.919502029000308	0.848553221721736	1.33026512051804	1.06248815016604	0.925174979648633	1.11409512230647	0.743029370269271	1.18567239640056	0.809416388774833	1.08215363721085	2.4744463676415	0.95530846993952	0.581758085365936	0.942706265956827	1.0459257700759	1.00200398389868	1.52036847485784	0.920659976331287	0.981372060139642	1.12525831816521	1.29111282934568	0.863849210183818	1.94637719281467	0.726907504840842	1.25774602048125
ALKBH5	1.57592391849768	3.09974196134752	0.987108917520509	1.21289977499456	1.17486881336522	1.23390964228384	0.592162851014234	0.941791550994631	0.751947306221097	0.841275508988052	2.77608189519639	0.765796418975174	1.10956132788265	0.814133356530419	1.03433328502267	0.968214357157716	1.06361098330286	4.10335996182565	1.00642553522278	1.16760090331384	0.618488357950919	0.850219432468671	0.74342483214019	0.663696373785986	0.98970989896353	2.10430320127723	1.07579656437484	1.39096056055036	1.45792101334722	6.29622439735812	2.8620211498773	1.75672017961594
