"Custom pathway"$"Custom pathway"$"Diff"$"Direction of change"$"Interactions"$"P-value"$"FDR corrected p-value"
"alanine and aspartate metabolism"$"alanine and aspartate metabolism"$0.0751993620414673$"UP"$"age"$0.296677320801429$0.616714250683824
"arginine and proline metabolism"$"arginine and proline metabolism"$0.0559908293460925$"UP"$"age + species + age:species"$0.549025260722188$0.788791275465457
"beta-alanine metabolism"$"beta-alanine metabolism"$0.0739732854864434$"UP"$"age"$0.439602931015294$0.715523919631277
"butanoate metabolism"$"butanoate metabolism"$-0.156937799043062$"DOWN"$"age"$0.0402107085739495$0.22371776042961
"cholesterol metabolism"$"cholesterol metabolism"$0.063755980861244$"UP"$"age"$0.501858663641203$0.760241341951525
"chondroitin sulfate degradation"$"chondroitin sulfate degradation"$-0.19372009569378$"DOWN"$"age"$0.0323472143885732$0.210601012827732
"coa synthesis"$"coa synthesis"$0.0196172248803828$"UP"$"age"$0.832266882138388$0.909164987405847
"eicosanoid metabolism"$"eicosanoid metabolism"$-0.216606858054226$"DOWN"$"age"$0.0128340079085964$0.112205897715157
"fatty acid oxidation"$"fatty acid oxidation"$0.0392344497607655$"UP"$"age"$0.600022637093989$0.835348499037279
"fatty acid synthesis"$"fatty acid synthesis"$0.0416866028708134$"UP"$"age"$0.669332362455805$0.853398762131151
"galactose metabolism"$"galactose metabolism"$0.162250797448166$"UP"$"age + species + age:species"$0.0690976742520294$0.308621354768831
"glycerophospholipid metabolism"$"glycerophospholipid metabolism"$0.0731559011164274$"UP"$"age"$0.452906093335879$0.725598243773712
"glycine, serine, alanine and threonine metabolism"$"glycine, serine, alanine and threonine metabolism"$-0.0253389154704944$"DOWN"$"age"$0.770962216008183$0.880277754098896
"heparan sulfate degradation"$"heparan sulfate degradation"$-0.129964114832536$"DOWN"$"age + species + age:species"$0.161127979574366$0.437342473288398
"histidine metabolism"$"histidine metabolism"$-0.0118520733652313$"DOWN"$"age"$0.901877536810428$0.951636297462038
"keratan sulfate degradation"$"keratan sulfate degradation"$-0.0200259170653908$"DOWN"$"age"$0.837622510956107$0.909164987405847
"limonene and pinene degradation"$"limonene and pinene degradation"$0.0380083732057416$"UP"$"age"$0.687333397247589$0.865106441826516
"lysine metabolism"$"lysine metabolism"$0.142633572567783$"UP"$"age + species + age:species"$0.119620514558465$0.374905085587599
"methionine and cysteine metabolism"$"methionine and cysteine metabolism"$-0.0290171451355662$"DOWN"$"age"$0.767978754032164$0.880155425969446
"nucleotide interconversion"$"nucleotide interconversion"$-0.0976774322169059$"DOWN"$"age"$0.29828009510198$0.616714250683824
"propanoate metabolism"$"propanoate metabolism"$0.0449561403508772$"UP"$"age"$0.647389768622627$0.846586620506512
"pyruvate metabolism"$"pyruvate metabolism"$0.0179824561403509$"UP"$"age"$0.849822021380536$0.909164987405847
"selenoamino acid metabolism"$"selenoamino acid metabolism"$-0.0833732057416268$"DOWN"$"age"$0.390961616296204$0.679740082878628
"starch and sucrose metabolism"$"starch and sucrose metabolism"$0.105033891547049$"UP"$"age"$0.277263881946877$0.606019627683888
"steroid metabolism"$"steroid metabolism"$0.123425039872408$"UP"$"age"$0.158824262114234$0.437342473288398
"transport, extracellular"$"transport, extracellular"$-0.162250797448166$"DOWN"$"age"$0.0695910898008147$0.308621354768831
"transport, golgi apparatus"$"transport, golgi apparatus"$-0.0335127591706539$"DOWN"$"age"$0.728099988887287$0.87715617146366
"triacylglycerol synthesis"$"triacylglycerol synthesis"$0.233363237639553$"UP"$"age"$0.00675801720988266$0.0738554737937177
"tyrosine metabolism"$"tyrosine metabolism"$0.031469298245614$"UP"$"age"$0.748676865987655$0.87715617146366
"unassigned"$"unassigned"$-0.1332336523126$"DOWN"$"age"$0.127445353052172$0.386121564692719
"urea cycle"$"urea cycle"$0.0429126794258373$"UP"$"age"$0.663569511612878$0.849591090182179
"valine, leucine, and isoleucine metabolism"$"valine, leucine, and isoleucine metabolism"$-0.0461822169059011$"DOWN"$"age"$0.613480429455364$0.835348499037279
"vitamin b2 metabolism"$"vitamin b2 metabolism"$-0.0870514354066986$"DOWN"$"age"$0.369782971239483$0.654066989591225
"vitamin c metabolism"$"vitamin c metabolism"$0.0502691387559808$"UP"$"age"$0.605907757904991$0.835348499037279
