GenePairs,frac.of.var.tissue,frac.of.var.species,frac.of.var.residual
SEC16A_Sec16a,0.0887767354237931,0.834598065792379,0.0766251987838284
NPSR1_Npsr1,0.882744200862531,0.02390754759263,0.0933482515448385
CSMD2_Csmd2,0.763638143170785,0.129464718329601,0.106897138499614
MEF2B_Mef2b,0.509449185869345,0.287545052932049,0.203005761198607
FAM186A_Fam186a,0.632936540680129,0.0430358667066575,0.324027592613213
RNF180_Rnf180,0.147880695289494,0.446851592119529,0.405267712590977
RCHY1_Rchy1,0.0251903667571522,0.794823624724593,0.179986008518255
SPRYD4_Spryd4,0.133677423282336,0.741998008680121,0.124324568037542
LYL1_Lyl1,0.167184005539956,0.460427152200729,0.372388842259315
PCSK2_Pcsk2,0.725650651711546,0,0.274349348288454
PYGO2_Pygo2,0.248146656870428,0.473886605745429,0.277966737384144
INMT_Inmt,0.292759539600299,2.53867195732012e-09,0.707240457861029
FBXO33_Fbxo33,0.767847685119101,0,0.232152314880899
SCAF1_Scaf1,0.118106683101906,0.726110779182656,0.155782537715437
DCST2_Dcst2,0.514871065418755,0.138568099063755,0.34656083551749
CELF2_Celf2,0.705236231089754,0.192542239851742,0.102221529058504
NACAD_Nacad,0.861090360560554,0.0404091425682148,0.0985004968712307
SEC61B_Sec61b,0.21991926682899,0.464807793247266,0.315272939923744
MYRFL_Myrfl,0.205568889904979,0,0.794431110095021
DCST1_Dcst1,0.48970500143286,0.23933697065207,0.27095802791507
ZNF713_A430033K04Rik,0.122555162726398,0.161134345014141,0.716310492259461
GRHPR_Grhpr,0.137335432224381,0.612167304333132,0.250497263442487
CDC42BPB_Cdc42bpb,0.0199397688398679,0.875033939803261,0.105026291356871
RAD21L1_Rad21l,0.639038641832434,0,0.360961358167566
ZCCHC2_Zcchc2,0.235969944397714,0.711763345119082,0.0522667104832038
IL7R_Il7r,0.0536533739588022,0.574428699100563,0.371917926940635
ZNF473_Zfp473,0.172077755084592,0.719823202964927,0.108099041950481
PARD3B_Pard3b,0.690168213310449,0.0534516671099651,0.256380119579586
FURIN_Furin,0.350613730359701,0.289255779619028,0.360130490021271
CTPS2_Ctps2,0.185890508563606,0.412139221428899,0.401970270007495
TEX46_Tex46,0.49174584521285,0.244943103049931,0.263311051737219
CCDC62_Ccdc62,0.319722652114681,0.540250434926905,0.140026912958415
IL5_Il5,0.257082759168853,0,0.742917240831147
AGBL4_Agbl4,0.632276216506528,0,0.367723783493472
IL4I1_Il4i1,0.223497232163769,0.305677737471984,0.470825030364247
FAM210A_Fam210a,0.513777012456083,0.0387483039328896,0.447474683611028
SDHAF3_Sdhaf3,0.0134360633068487,0.907289287168182,0.0792746495249692
CCDC125_Ccdc125,0,0.299548729181421,0.700451270818579
C1orf185_4930522H14Rik,0.914756805710531,4.14500464239475e-10,0.0852431938749685
ROR1_Ror1,0.226461514751996,0.0459945247348966,0.727543960513107
TEX22_Tex22,0.440898696361793,0.15169694395224,0.407404359685967
TEX47_Tex47,0.981749136330018,0.00382127033290119,0.014429593337081
RDH11_Rdh11,0.452382183660555,0.189012346683838,0.358605469655607
CFAP74_Cfap74,0.339345322943974,0.446774265421723,0.213880411634303
CRK_Crk,0.263768726300634,1.84735868996999e-10,0.73623127351463
DNAH10_Dnah10,0.761207572161023,0.048075049088889,0.190717378750088
HAND1_Hand1,0.260362489478989,0,0.739637510521012
LMAN1_Lman1,0.325712042660405,0.203674763851515,0.470613193488079
NOTCH1_Notch1,0.387513696840813,0.489731548001662,0.122754755157526
ERBB4_Erbb4,0.461631806154302,0.0740660096882558,0.464302184157442
TRIM52_Trim52,0.0249673535132332,0.704198453607958,0.270834192878809
HGF_Hgf,0.159091292778053,0.229744763565039,0.611163943656908
ARL10_Arl10,0.0774733652701476,0.754971930013476,0.167554704716376
NXN_Nxn,0.59243555588584,0.170072080389554,0.237492363724605
SLC23A1_Slc23a1,0.495706035367454,0.0327956013315823,0.471498363300964
RASEF_Rasef,0.275979132894913,4.08409838307769e-09,0.724020863020988
MAST3_Mast3,0.137899853168655,0.78835261337837,0.0737475334529749
KCNH7_Kcnh7,0.526468053956957,0.043220837639247,0.430311108403796
EIF4G3_Eif4g3,0.273099715856176,0.62450917441075,0.102391109733074
OTUD6B_Otud6b,0.011351120290032,0.277139884243907,0.711508995466061
FRAS1_Fras1,0.399992823522346,0,0.600007176477654
CAMKMT_Camkmt,0.366150151976945,0.128286571758711,0.505563276264344
COX4I2_Cox4i2,0.768098157148495,0,0.231901842851505
SLC14A1_Slc14a1,0.0220359260224353,2.64094756210949e-10,0.97796407371347
SYNJ2BP_Synj2bp,0.0391872780066431,0.43697517940492,0.523837542588437
SARDH_Sardh,0.170178053338604,0.638558531069653,0.191263415591743
ACACA_Acaca,0,0.633062494938408,0.366937505061592
MTG2_Mtg2,0,0.917474444341184,0.0825255556588159
SIX3_Six3,0.512218581810923,0,0.487781418189077
GSTZ1_Gstz1,0.0590926612863624,0.906656022119888,0.0342513165937495
PLCL1_Plcl1,0.376525259819908,0.385593773565889,0.237880966614203
RPS20_Rps20,0.510425543521147,0.0276697571550451,0.461904699323808
MARVELD2_Marveld2,0.510651356668575,0,0.489348643331425
GPR39_Gpr39,0.294679715061351,0.454238261712516,0.251082023226134
BPI_Bpi,0.466760982600576,0.0832667820035043,0.44997223539592
CGREF1_Cgref1,0,0.228381667292334,0.771618332707666
SFRP1_Sfrp1,0.437978598970653,0.271420847190668,0.290600553838679
PNOC_Pnoc,0.546563442627367,0,0.453436557372633
PTBP1_Ptbp1,0.208055315393161,0.748983999272263,0.0429606853345755
TMEM181_Tmem181a,0.307372866051358,0,0.692627133948642
POLR2K_Polr2k,0.0151091107009176,0.740242875658435,0.244648013640648
APOB_Apob,0.590748726153616,0,0.409251273846384
LMAN2_Lman2,0.422567560446464,0.377333011204733,0.200099428348803
PEG10_Peg10,0.395935951134125,0.0936033658737411,0.510460682992134
PARD6B_Pard6b,0.53782003697751,0.21828783453992,0.243892128482571
SLA2_Sla2,0.0233074499325266,2.02044013934033e-09,0.976692548047033
IGF2_Igf2,0.0559779081958501,0.803216147402362,0.140805944401788
SEC61A2_Sec61a2,0.118583543857242,0.724005937355347,0.157410518787411
CEP135_Cep135,0.0147329368360621,7.80467469540147e-10,0.985267062383471
C9_C9,0.734093456371701,0.0614595250517506,0.204447018576548
FUT10_Fut10,0.594222042385496,0.08508645411191,0.320691503502594
XRN2_Xrn2,0,0.536674226999051,0.463325773000949
MGA_Mga,0.153552428587909,0.63763831362271,0.208809257789381
SCUBE1_Scube1,0.070607061820315,0.335539134248862,0.593853803930823
C8orf34_A830018L16Rik,0.35100601009364,0.344444651540587,0.304549338365774
HSPA1A_Hspa1a,0.300921189544651,0.116451170197134,0.582627640258215
AGBL3_Agbl3,0.185641892980908,0.747143697763356,0.0672144092557366
DNAJC22_Dnajc22,0.592234238355914,0.105656602289671,0.302109159354415
SLC9B1_Slc9b1,0.723647770288238,0.012306565708785,0.264045664002977
MUCL3_Mucl3,0.507519464152282,0.037056175513561,0.455424360334157
B2M_B2m,0.409403749053556,7.50332925672415e-11,0.590596250871411
TSPAN11_Tspan11,0.382128136162544,0.0443985574325826,0.573473306404874
TRAPPC6B_Trappc6b,0.00992920560080871,0.96414769056827,0.0259231038309209
HDHD2_Hdhd2,0.0475904018242285,0.829450711293573,0.122958886882199
NUDT5_Nudt5,0.357460277980046,0.227217616268555,0.415322105751398
VWA3B_Vwa3b,0.608002303383916,0.166261268970067,0.225736427646017
LINS1_Lins1,0.166546862399298,0.572304765077482,0.26114837252322
NCAPH2_Ncaph2,0.0192159570735766,0.919903040568196,0.0608810023582275
MAX_Max,0.484493848450566,0.0408483527971373,0.474657798752296
PXT1_Pxt1,0.560431157809574,0.0765769289188817,0.362991913271544
ELP3_Elp3,0.0629296815100899,0.705744198354786,0.231326120135124
HTR4_Htr4,0.29303373632158,0.0115404562505428,0.695425807427877
TNS2_Tns2,0.221851011252449,0.332996773910816,0.445152214836735
KCND2_Kcnd2,0.496947926184265,0,0.503052073815735
IMMP2L_Immp2l,0,0,1
RFX7_Rfx7,0.257467775025128,0,0.742532224974872
DLX5_Dlx5,0.388655748166177,0,0.611344251833823
OOSP2_Oosp2,0,0,1
SYT15_Syt15,0,0.763901099226472,0.236098900773528
PTP4A1_Ptp4a1,0,0.839299451072758,0.160700548927242
PRSS37_Prss37,0.785372815180864,0,0.214627184819136
CYTL1_Cytl1,0.58975906425178,0.0404036474282905,0.369837288319929
RPUSD2_Rpusd2,2.36749232487035e-09,0,0.999999997632508
ACADSB_Acadsb,0.460237014668751,6.24364103722727e-07,0.539762360967145
MRPS18C_Mrps18c,0,0.78117149368728,0.21882850631272
ARID3B_Arid3b,0.164747295863411,0.79619704968443,0.0390556544521586
GHR_Ghr,0.41048688367666,0.312605371172977,0.276907745150363
DLX6_Dlx6,0.572310785211963,0.0285075280294861,0.399181686758551
ASXL2_Asxl2,0.503643672744394,0.0437655309438761,0.45259079631173
OXA1L_Oxa1l,0.179785971437715,0.735414082404301,0.0847999461579839
BUB1B_Bub1b,0.453043446600716,0.289422582450427,0.257533970948856
CLEC2L_Clec2l,0.35164485300616,0.432507161776083,0.215847985217757
MYL12A_Myl12a,0.751566997081745,0,0.248433002918255
CPXM2_Cpxm2,0.430915836042071,0.226071277332242,0.343012886625688
CYP2U1_Cyp2u1,0,0,1
BRI3_Bri3,0.0348903102603034,0.925550664260217,0.0395590254794791
FAT1_Fat1,0,0.500182882129334,0.499817117870666
CSNK2A1_Csnk2a1,0,0.815748240186075,0.184251759813925
UBE2D1_Ube2d1,0.446354617687947,0.19318203618712,0.360463346124933
FBXO41_Fbxo41,0.7672399156509,0.0893476704830529,0.143412413866047
NYNRIN_Nynrin,0.466366979508497,0,0.533633020491503
STAG2_Stag2,0.0263285544194298,0.779835192814412,0.193836252766158
DAD1_Dad1,0.161731452380303,0.643692554259897,0.1945759933598
ERICH1_Erich1,0.000738403540261694,0.0504792181596067,0.948782378300132
STOX1_Stox1,0.484291142264876,0.212541172350984,0.303167685384141
SFRP2_Sfrp2,0.400766437104673,0,0.599233562895327
FMC1_Fmc1,0,0.943709894561528,0.0562901054384719
SRD5A3_Srd5a3,0.00815130825789145,0.785028814375196,0.206819877366912
B3GNT7_B3gnt7,0.274409753297931,0,0.725590246702069
ATG2B_Atg2b,0.245756717137572,0.681500320182655,0.0727429626797738
COPG2_Copg2,0.347619958913071,0,0.652380041086929
CNTF_Cntf,0,0,1
NAA15_Naa15,0.0793169986492557,0.520445686308506,0.400237315042238
GLYAT_Glyat,0.851892633692661,0.00739678637846849,0.14071057992887
AOC3_Aoc3,0.600960523790263,0.0580287365799446,0.341010739629792
ARHGAP19_Arhgap19,0.561748827964882,0.10583845241575,0.332412719619368
BCL2L11_Bcl2l11,0.25750964087282,0.351510697640037,0.390979661487142
TPD52_Tpd52,0.407816531851069,0.141019927418767,0.451163540730164
CNTD1_Cntd1,0.648099587193293,0.0465272026046832,0.305373210202023
LUC7L3_Luc7l3,0,0.366314997949555,0.633685002050445
NEDD8_Nedd8,0.00173432768548187,0.979491679532037,0.0187739927824813
NHSL1_Nhsl1,0,0.184775251506244,0.815224748493756
COL28A1_Col28a1,0.165429619998746,0.603969938379196,0.230600441622058
NR0B2_Nr0b2,0.424847304763719,0.273513959327351,0.301638735908931
OTX2_Otx2,0.749325360185086,0.0240311041954552,0.226643535619458
TENT5B_Tent5b,0.69889287662495,5.06207451816664e-10,0.301107122868842
AFG3L2_Afg3l2,0.0745160218165661,0.731327863638097,0.194156114545336
CATSPER4_Catsper4,0.526856206050859,0.311869928749911,0.16127386519923
TTYH1_Ttyh1,0.363946624016593,0.586353851996848,0.0496995239865594
SFTA2_Sfta2,0.771904446485315,0,0.228095553514685
ATP6V1G1_Atp6v1g1,0.142787977983103,0.596426753264441,0.260785268752456
OLFML2A_Olfml2a,0.77848958062528,0.0336834040558677,0.187827015318852
DLX1_Dlx1,0.445386551072863,0.321416013696346,0.233197435230791
EMC4_Emc4,0.0219469032918772,0.916610934412497,0.0614421622956255
SCD_Scd2,0.227864636755427,0.0843484096655979,0.687786953578975
LIN28A_Lin28a,0.715098272811016,0.0705417731730895,0.214359954015894
PPP1R15B_Ppp1r15b,0.260832578729555,0.202901203287391,0.536266217983054
DMRTB1_Dmrtb1,0.704989739029505,0.150423322122363,0.144586938848131
SLC4A9_Slc4a9,0.437034333507694,0.269437636146846,0.29352803034546
LCN10_Lcn10,0,0.275228624283688,0.724771375716312
RGS7_Rgs7,0.234547855076267,0.182706330996845,0.582745813926888
GSTO2_Gsto2,0.387570142066076,0.186447553513614,0.425982304420309
MTA1_Mta1,0.08686427923431,0.859328399688173,0.0538073210775167
UNC80_Unc80,0.67883815658722,0.186545796422819,0.134616046989961
MPLKIP_Mplkip,0.202381699416837,0.548170049457894,0.249448251125269
PPIB_Ppib,0.229183306389911,0.321864141524103,0.448952552085986
URM1_Urm1,0.0562155235560804,0.895667207970169,0.0481172684737508
AOC2_Aoc2,0.0818417494522151,0.530371589957052,0.387786660590732
PPP1R3A_Ppp1r3a,0.758843379215068,7.3142538894617e-10,0.241156620053507
INA_Ina,0.672166190904485,0.0129088377677187,0.314924971327796
COA3_Coa3,0.051153337219637,0.831340570517978,0.117506092262385
PDZD7_Pdzd7,0.337419612173696,0.389288035210126,0.273292352616178
MINAR1_Minar1,0.166842497168683,0.15484418005462,0.678313322776697
PDE2A_Pde2a,0.417070686376505,0.368055612404159,0.214873701219336
EN2_En2,0.298395825925445,0,0.701604174074555
SENP8_Senp8,0.2459739876193,0.331562159270987,0.422463853109713
EFR3A_Efr3a,0,0.371962818816697,0.628037181183303
GPR37_Gpr37,0.409246442113921,0.124147455951538,0.466606101934541
RIC1_Ric1,0.12490640483811,0.330543309716661,0.544550285445229
CNR2_Cnr2,0.0239817173668642,0.631490043692826,0.34452823894031
ZCCHC8_Zcchc8,0.072487666509292,0.875565425141385,0.0519469083493225
CYP4F22_Cyp4f39,0.401212875266383,0.128374080428761,0.470413044304856
SCG3_Scg3,0.526763930295612,0.0902075877919133,0.383028481912474
GRHL3_Grhl3,0.253067120338882,0,0.746932879661119
HMGB2_Hmgb2,0.29668284661167,0.649385989535514,0.0539311638528161
CCDC186_Ccdc186,0.440462264355732,0.0943478167612696,0.465189918882998
KIF6_Kif6,0.497736897924597,0.0564898182241776,0.445773283851225
KCTD2_Kctd2,0.0452940550798302,0.421976237196677,0.532729707723493
LIN37_Lin37,0.0340527196830504,0.957248563425921,0.00869871689102843
GAS2L3_Gas2l3,0,0.180564739910745,0.819435260089255
WDR86_Wdr86,0.272538438329333,0.421857770643036,0.305603791027632
POLR3A_Polr3a,0.117596805030017,0.333221942340497,0.549181252629486
CBX8_Cbx8,0,0.520179155636933,0.479820844363067
CD70_Cd70,0,0.193701313716266,0.806298686283734
TNFSF14_Tnfsf14,0.459552813156455,0.0602761406423632,0.480171046201182
IFRD1_Ifrd1,0.235613034015197,0.282258503603871,0.482128462380933
PCTP_Pctp,0.685918349703894,0.202661873286171,0.111419777009936
PSMA4_Psma4,0,0.537831626343611,0.462168373656389
VPS37B_Vps37b,0.0458589393879989,0.848363981216651,0.10577707939535
SCARB2_Scarb2,0.328161482620565,0,0.671838517379435
TMPO_Tmpo,0.368802723895331,0.372965797240175,0.258231478864494
ELAVL3_Elavl3,0.597810515468862,0.133608945916483,0.268580538614655
ACYP2_Acyp2,0.343797851852724,0.11315805954118,0.543044088606096
DNM3_Dnm3,0.646019254920684,0.215745644444797,0.13823510063452
DLX2_Dlx2,0.514860158592993,0.192425085826138,0.292714755580869
TMEM86B_Tmem86b,0.0635162530673748,0.890466958408791,0.0460167885238338
MREG_Mreg,0,0,1
CEP55_Cep55,0.699851737143885,0,0.300148262856115
ARHGEF10_Arhgef10,0.0923609383442145,0.899857176107988,0.00778188554779722
DNAJC9_Dnajc9,0.113525903363767,0.81609772561763,0.0703763710186032
ZNF580_Zfp580,0.503362515639263,0.381702307437849,0.114935176922888
BNC2_Bnc2,0.754897817253514,0.0954571740456863,0.1496450087008
ZNF22_Zfp422,0,0.245234857120021,0.754765142879979
PIK3C2G_Pik3c2g,0.349907573872343,0.269840749323914,0.380251676803743
SCN1A_Scn1a,0.764912936112958,0,0.235087063887043
RPP30_Rpp30,0.0529165204529574,0.295577913866832,0.651505565680211
KLK7_Klk7,0.033755838071375,0.244461145653239,0.721783016275386
POU6F2_Pou6f2,0.667298545726904,4.65460852536702e-10,0.332701453807636
OGFRL1_Ogfrl1,0.280029895870901,0.270299308248441,0.449670795880658
DMAC1_Dmac1,0.00449078063813626,0.782665235450789,0.212843983911075
ABL1_Abl1,0.635120532515538,0.313383787496098,0.0514956799883639
NSD2_Nsd2,0.539590631229308,0.259312851422459,0.201096517348233
C1orf105_4930558K02Rik,0.613827368146211,1.85528864099636e-09,0.3861726299985
FBXW10_Fbxw10,0.271441551084398,0.485995863835444,0.242562585080157
CA11_Car11,0.778182256961772,0,0.221817743038228
CPA2_Cpa2,0.442023097496171,0.254883831296164,0.303093071207665
WSCD2_Wscd2,0.322966499629663,0.459327532039221,0.217705968331117
ABCA4_Abca4,0.00451554525083586,0.409774063667753,0.585710391081412
TIMM23B_Timm23,0,0.967560864721445,0.0324391352785548
SURF6_Surf6,0.272662227099618,2.0877008072502e-09,0.727337770812681
THEMIS_Themis,0.00537102914353221,0.544906189223634,0.449722781632833
CNNM1_Cnnm1,0.808214504817975,0,0.191785495182025
CGRRF1_Cgrrf1,0.0813974668566279,0.639759332074202,0.27884320106917
ARHGAP8_Arhgap8,0.117582844618396,0.613543434800576,0.268873720581028
SOX15_Sox15,0.0556944193328938,0.270549354907501,0.673756225759605
ARMT1_Armt1,0.0148386652836584,0.334797747578819,0.650363587137523
CPA4_Cpa4,0,0,1
WHRN_Whrn,0.199078797701514,0.599292759927273,0.201628442371213
MYL12B_Myl12b,0.134737142023011,0,0.865262857976989
EFNB3_Efnb3,0.442315215934408,0.0167995707314362,0.540885213334156
NR2E1_Nr2e1,0.732648877668828,0.0353013013312382,0.232049820999933
KIAA1549L_D430041D05Rik,0.260493686916439,9.44108763627771e-11,0.73950631298915
ANGEL1_Angel1,0.53624703732063,0.0179575272655971,0.445795435413773
TMEM97_Tmem97,0.487320658023215,0.332306457926123,0.180372884050662
SULT2A1_Sult2a1,0.737687805700082,0.0359322912434571,0.22637990305646
KIAA1217_Etl4,0.206122223597771,0.337661577318578,0.456216199083651
SP1_Sp1,0.64290007901408,0.276675793087134,0.0804241278987867
CEP192_Cep192,0.330272850984095,0.169818897431967,0.499908251583938
RAB3D_Rab3d,0.215953619581629,0.684337108462359,0.099709271956012
TLCD2_Tlcd2,0.382691240410664,0.263482287301976,0.35382647228736
BLOC1S5_Bloc1s5,0,0.118105607201154,0.881894392798846
MEST_Mest,0.294012056365058,0.394905180770881,0.31108276286406
COX16_Cox16,0.0155588264686873,0.961295895667182,0.0231452778641306
PDE6A_Pde6a,0.219494792818804,0,0.780505207181196
PRX_Prx,0.724794064275735,0.0941283322858718,0.181077603438393
PRRC2C_Prrc2c,0.695912724755451,0.117339188357532,0.186748086887017
TRIM15_Trim15,0.229735352649728,0,0.770264647350272
RBMS2_Rbms2,0.312618078317067,0.593138274654576,0.0942436470283571
FAM117A_Fam117a,0.208421569901308,0.633546299564292,0.1580321305344
DLGAP5_Dlgap5,0.519732972210996,0.00905358732340591,0.471213440465598
CYP2F1_Cyp2f2,0.0638840753478484,0.837715271566616,0.0984006530855358
TRIM32_Trim32,0.115703113018117,0.65073451459461,0.233562372387273
PRDM6_Prdm6,0.727932665747844,0.050580854887024,0.221486479365132
IGDCC3_Igdcc3,0.262403802732642,0.288169031809814,0.449427165457544
SLC22A3_Slc22a3,0,0.10707139454922,0.89292860545078
PHPT1_Phpt1,0.110703920318207,0.736114232172044,0.15318184750975
HINT3_Hint3,0,0.621882897303716,0.378117102696284
GCLC_Gclc,0.290904960895509,0.445013930653528,0.264081108450963
TRIP13_Trip13,0.538813282337358,0.0648675745150686,0.396319143147573
CYTIP_Cytip,0.71237810995144,0.00329901006637685,0.284322879982183
DLX3_Dlx3,0.40919872148439,0.0588499177855635,0.531951360730046
CYP4F11_Cyp4a10,0.59493841684272,0,0.40506158315728
NDUFAF8_Ndufaf8,0.0445030550510961,0.891765989082935,0.0637309558659689
PATJ_Patj,0.317979106790517,0,0.682020893209483
TMEM141_Tmem141,0,0.717276507584228,0.282723492415772
TNFRSF13B_Tnfrsf13b,0.151827412296326,0.618668371742099,0.229504215961575
INTS10_Ints10,1.6464199422422e-08,0.00178728917235804,0.998212694363443
NACC2_Nacc2,0.206490276360964,0.342168154158175,0.451341569480861
CDC42SE2_Cdc42se2,0.402288838934634,0,0.597711161065366
HSPA5_Hspa5,0.23388115219191,0.590581718674791,0.175537129133299
PLD6_Pld6,0.48985570819291,0.0989398328076428,0.411204458999447
NSG2_Nsg2,0.320102134646005,0.296238379355479,0.383659485998516
MED9_Med9,0.0184033940418803,0.842954432520317,0.138642173437802
PXMP2_Pxmp2,0.528421111413322,0.254945519063958,0.21663336952272
IFI35_Ifi35,0.329004225456859,0.327902583498076,0.343093191045064
CCNK_Ccnk,0.151023842195789,0.750049729935306,0.0989264278689048
FAT3_Fat3,0.779281283041577,0.0942358233903975,0.126482893568026
ZNF474_Zfp474,0.778542999529727,0,0.221457000470274
LGR5_Lgr5,0.373151256693604,0.206646199687367,0.42020254361903
PLEKHG1_Plekhg1,0.46003343677711,0.180390996049161,0.359575567173729
NXPH3_Nxph3,0.69401181321285,2.15227100892282e-10,0.305988186571923
CYB5D2_Cyb5d2,0.540444305457757,0.118423670719284,0.341132023822959
SLCO4C1_Slco4c1,0.371895613877532,0.0741245817057733,0.553979804416695
TMEM247_Tmem247,0.758555938817946,0.0250354172693373,0.216408643912717
CRISP2_Crisp2,0.607861593558759,0.085036816775884,0.307101589665357
SPG11_Spg11,0.195554848284914,0.139871135532846,0.664574016182241
CEP295_Cep295,0.236913487905955,0.32595096241468,0.437135549679365
CARD6_Card6,0.135455109049773,0.450919873706218,0.413625017244009
NLGN2_Nlgn2,0.677022679152988,0.0794901913212108,0.243487129525801
PTPN21_Ptpn21,0.301326124931266,0.24159606502212,0.457077810046614
BHMT2_Bhmt2,0.30883925534206,0.453756590218913,0.237404154439028
FZD3_Fzd3,0.565710598138473,0.137600045140007,0.29668935672152
CADM4_Cadm4,0.758505179810989,0.0364509802900765,0.205043839898934
SPEM1_Spem1,0.672731400554568,0.202815345225416,0.124453254220016
ASB18_Asb18,0.411095647337,0.276581405856805,0.312322946806195
SPEM2_Spem2,0.805459944164375,0.0443601298187469,0.150179926016878
ZSCAN22_Zscan22,0.0743466931981378,0.885309064217122,0.0403442425847399
CHRNB1_Chrnb1,0,0.263335093978019,0.736664906021981
GADD45B_Gadd45b,0.255098305128158,0.41535921305645,0.329542481815392
NDUFB9_Ndufb9,0.0923513759681826,0.874688524916283,0.0329600991155339
C14orf119_1700123O20Rik,0.155062289899718,0.800778866170674,0.0441588439296081
INSR_Insr,0.405777695356499,1.36333746861573e-10,0.594222304507168
HSD17B4_Hsd17b4,0.745963620607466,0,0.254036379392534
EML1_Eml1,0.1919185870165,0.417778896232269,0.39030251675123
GNMT_Gnmt,0.553662750770707,0.284121466238772,0.162215782990521
CYB5D1_Cyb5d1,0,0.982653099111109,0.0173469008888908
XPO7_Xpo7,0.102218272872888,0,0.897781727127112
GUCY2D_Gucy2e,0.426123975030737,0.0926884816123844,0.481187543356879
MS4A2_Ms4a2,0,0.474232569256439,0.525767430743561
HEBP2_Hebp2,0.0509482172347083,0.613228606990614,0.335823175774677
ALOX12B_Alox12b,0.0676823893528377,0.134375803784042,0.79794180686312
RSPO3_Rspo3,0.073296610870068,0.21364338636776,0.713060002762172
AQP5_Aqp5,0.437470317199365,0.108545831092412,0.453983851708223
SPATS1_Spats1,0.412393085833598,0.182153218753796,0.405453695412606
TRIM46_Trim46,0.187991441838022,0.704886427692431,0.107122130469547
KDR_Kdr,0.529628590045852,0.0264463114005372,0.443925098553611
HES7_Hes7,0.199675476493203,0.409742473443976,0.390582050062821
RPL7A_Rpl7a,0.0958976868070748,0.720771422716622,0.183330890476303
PDE1B_Pde1b,0.555636346740581,0.153386627347006,0.290977025912413
MYPOP_Mypop,0.0824946469949451,0.567181548574293,0.350323804430762
CYP3A7_Cyp3a44,0.465702571614419,0.0881711852501313,0.446126243135449
GP6_Gp6,1.04358303980316e-09,0.113910966751239,0.886089032205178
RPP40_Rpp40,0.455179870611963,0.229081795087942,0.315738334300095
CFAP52_Cfap52,0.691602559154529,0.103928749329598,0.204468691515873
GJC3_Gjc3,0.00515502430104016,0.210571748526909,0.784273227172051
CNTNAP2_Cntnap2,0.613659684076029,0,0.386340315923971
CCDC86_Ccdc86,0.879771632228515,0,0.120228367771485
PTGDR2_Ptgdr2,0.0877146692471003,1.07967453175728e-10,0.912285330644932
ZP1_Zp1,0.0780896682237425,0,0.921910331776258
ADAMTS10_Adamts10,0.0590806227137865,0.863496329796337,0.077423047489877
RAB5IF_Rab5if,0.0233079072277035,0.919886897724426,0.0568051950478704
TTN_Ttn,0.659838129043444,0,0.340161870956556
ALDH5A1_Aldh5a1,0.571109943946008,0,0.428890056053992
SPATA19_Spata19,0.90563408017743,0.0166044651001305,0.0777614547224392
RCVRN_Rcvrn,0.244719607143187,0,0.755280392856813
MUC1_Muc1,0.595765063558832,0.151235413387692,0.252999523053476
CREB3_Creb3,0.150487801550542,0.522742925600733,0.326769272848725
IGSF9B_Igsf9b,0.53659791311026,0.268091717214561,0.195310369675179
MGME1_Mgme1,0.0481188488296772,0.577862897383352,0.374018253786971
ADAM8_Adam8,0.16263621543962,0.532185291505826,0.305178493054555
MYH13_Myh13,0.0899339957906137,0.0917753906533229,0.818290613556063
SH3RF1_Sh3rf1,0.619326020452091,0,0.380673979547909
RAN_Ran,0.475206423157616,0.319527655795499,0.205265921046886
SRRM3_Srrm3,0.397041364036317,0.050536137610738,0.552422498352945
OTUD4_Otud4,0.249083171231573,0.653643609614305,0.0972732191541222
BET1L_Bet1l,0.352201528916911,0.298049989130113,0.349748481952976
MYH8_Myh8,0,0,1
TOR1B_Tor1b,0.0505369164963368,0.538351321016904,0.41111176248676
HSPB6_Hspb6,0.629585174294738,3.83983268760234e-05,0.370376427378386
YWHAG_Ywhag,0.519468933437477,0.184911575276316,0.295619491286207
CPXM1_Cpxm1,0.486727479790464,0.309312276851738,0.203960243357798
GADD45GIP1_Gadd45gip1,0.229041552252692,0.229751659476808,0.5412067882705
ZP3_Zp3,0.217652815673675,0,0.782347184326326
HINT2_Hint2,0.00753588748837774,0.95329069679628,0.0391734157153426
ANKRD29_Ankrd29,0.573837398125318,0,0.426162601874682
CHEK2_Chek2,0.135041353752315,0.483822941800437,0.381135704447248
SOSTDC1_Sostdc1,0.652663883809409,4.8444743812757e-10,0.347336115706143
BRD3_Brd3,0.160397243916526,0.694149569239899,0.145453186843576
ARHGAP32_Arhgap32,0.629722356884531,0.0734976824672423,0.296779960648226
LAMP5_Lamp5,0.442899155004366,0.235571907149066,0.321528937846568
SMARCD3_Smarcd3,0.537209112760755,0.227497857521892,0.235293029717353
CALHM6_Calhm6,0.305656069597227,0.127519509119747,0.566824421283026
UNC93A_Unc93a,0,0.134940991479631,0.865059008520369
SHISA6_Shisa6,0.558487482511768,8.59401674336339e-10,0.44151251662883
POLB_Polb,0.414448516730451,0.43198849377488,0.15356298949467
MYDGF_Mydgf,0.724477766545364,3.93958708383332e-11,0.27552223341524
STAU1_Stau1,2.18088573845949e-10,0.764488156243979,0.235511843537933
ELP2_Elp2,0.0358241469819724,0.470051046657855,0.494124806360173
PPP1R18_Ppp1r18,0.764151512779048,0.0330045419447307,0.202843945276221
