"Custom pathway"$"Custom pathway"$"Diff"$"Direction of change"$"Interactions"$"P-value"$"FDR corrected p-value"
"aminosugar metabolism"$"aminosugar metabolism"$-0.059457671957672$"DOWN"$"organ + age"$0.629882531068795$0.765674984350297
"arachidonic acid metabolism"$"arachidonic acid metabolism"$0.0316468253968253$"UP"$"organ + age"$0.799629860631641$0.87383163493465
"beta-alanine metabolism"$"beta-alanine metabolism"$-0.0268518518518518$"DOWN"$"organ + age"$0.829966767774306$0.887309926275077
"butanoate metabolism"$"butanoate metabolism"$-0.0882275132275133$"DOWN"$"organ + age + organ:age"$0.411440738653882$0.614028310478382
"cholesterol metabolism"$"cholesterol metabolism"$-0.233994708994709$"DOWN"$"age"$0.0388948863194587$0.125660401955174
"chondroitin sulfate degradation"$"chondroitin sulfate degradation"$0.189880952380952$"UP"$"organ + age"$0.0672335573891063$0.18134555846236
"chondroitin synthesis"$"chondroitin synthesis"$0.238789682539683$"UP"$"age"$0.013100513643231$0.0566404560457339
"citric acid cycle"$"citric acid cycle"$-0.287698412698413$"DOWN"$"organ + age + organ:age"$0.00307861534509095$0.0192577215203562
"eicosanoid metabolism"$"eicosanoid metabolism"$0.191798941798942$"UP"$"organ + age"$0.0973072107931749$0.230557722843976
"fatty acid synthesis"$"fatty acid synthesis"$0.0517857142857143$"UP"$"organ + age + organ:age"$0.642070278738722$0.770310760277856
"glutamate metabolism"$"glutamate metabolism"$0.274272486772487$"UP"$"age"$0.0111928023691247$0.0513915211418823
"glutathione metabolism"$"glutathione metabolism"$-0.26468253968254$"DOWN"$"organ + age + organ:age"$0.0063412378514572$0.0321435160056623
"glycerophospholipid metabolism"$"glycerophospholipid metabolism"$0.103571428571429$"UP"$"organ + age + organ:age"$0.234741495863051$0.415746986649017
"glycine, serine, alanine and threonine metabolism"$"glycine, serine, alanine and threonine metabolism"$-0.151521164021164$"DOWN"$"organ + age"$0.193500714283236$0.368861112162527
"heparan sulfate degradation"$"heparan sulfate degradation"$0.384556878306878$"UP"$"age"$3.29169138230138e-05$0.00069125519028329
"histidine metabolism"$"histidine metabolism"$0.214814814814815$"UP"$"organ + age"$0.0555100739629983$0.155428207096395
"inositol phosphate metabolism"$"inositol phosphate metabolism"$0.388392857142857$"UP"$"age"$5.17572738648944e-05$0.000895096383310527
"keratan sulfate degradation"$"keratan sulfate degradation"$0.141931216931217$"UP"$"organ + age + organ:age"$0.194467593146911$0.368861112162527
"keratan sulfate synthesis"$"keratan sulfate synthesis"$0.349074074074074$"UP"$"age"$0.000225189059873443$0.00260915371063259
"lysine metabolism"$"lysine metabolism"$-0.00575396825396823$"DOWN"$"organ + age + organ:age"$0.952808602136543$0.96595078975222
"methionine and cysteine metabolism"$"methionine and cysteine metabolism"$0.314550264550264$"UP"$"age"$0.00121120623576808$0.00850948803678696
"miscellaneous"$"miscellaneous"$0.514021164021164$"UP"$"age"$8.67009639668617e-14$6.37252085156434e-12
"n-glycan degradation"$"n-glycan degradation"$0.285780423280423$"UP"$"age"$0.0081502088525979$0.0406129051298946
"n-glycan synthesis"$"n-glycan synthesis"$-0.0508267195767196$"DOWN"$"organ + age"$0.679497828067294$0.799089445807138
"nad metabolism"$"nad metabolism"$0.0316468253968255$"UP"$"organ + age"$0.799700208743367$0.87383163493465
"o-glycan synthesis"$"o-glycan synthesis"$-0.0709656084656085$"DOWN"$"organ + age + organ:age"$0.503920888407097$0.695552775547824
"pentose phosphate pathway"$"pentose phosphate pathway"$-0.196593915343915$"DOWN"$"organ + age + organ:age"$0.0534329675803792$0.151967990681414
"purine catabolism"$"purine catabolism"$0.169742063492064$"UP"$"organ + age"$0.156336826194662$0.326141677216048
"pyrimidine synthesis"$"pyrimidine synthesis"$-0.0949404761904762$"DOWN"$"organ + age"$0.443551777834103$0.639034914482238
"pyruvate metabolism"$"pyruvate metabolism"$0.305919312169312$"UP"$"age"$0.00389497115171899$0.0224533631099095
"sphingolipid metabolism"$"sphingolipid metabolism"$0.323181216931217$"UP"$"organ + age + organ:age"$0.000225342777730646$0.00260915371063259
"starch and sucrose metabolism"$"starch and sucrose metabolism"$0.221527777777778$"UP"$"organ + age + organ:age"$0.0318135160626909$0.110139755895269
"steroid metabolism"$"steroid metabolism"$0.052744708994709$"UP"$"organ + age + organ:age"$0.623581527360782$0.765674984350297
"tetrahydrobiopterin metabolism"$"tetrahydrobiopterin metabolism"$-0.21385582010582$"DOWN"$"organ + age + organ:age"$0.0424617368756594$0.132805857887701
"transport, endoplasmic reticular"$"transport, endoplasmic reticular"$0.144808201058201$"UP"$"organ + age + organ:age"$0.15722226557144$0.326141677216048
"transport, extracellular"$"transport, extracellular"$0.226322751322751$"UP"$"organ + age + organ:age"$0.00429506954966946$0.0238254801434494
"transport, mitochondrial"$"transport, mitochondrial"$-0.284821428571429$"DOWN"$"organ + age + organ:age"$0.00594647103920105$0.0306712716758791
"triacylglycerol synthesis"$"triacylglycerol synthesis"$0.140013227513228$"UP"$"organ + age"$0.253207223094883$0.436474672098486
"tryptophan metabolism"$"tryptophan metabolism"$-0.167824074074074$"DOWN"$"organ + age + organ:age"$0.0537393267579427$0.151967990681414
"tyrosine metabolism"$"tyrosine metabolism"$0.0489087301587302$"UP"$"organ + age"$0.689861514808856$0.804838433943665
"urea cycle"$"urea cycle"$-0.340443121693122$"DOWN"$"age"$0.000701696908652622$0.00589425403268203
"vitamin c metabolism"$"vitamin c metabolism"$0.14672619047619$"UP"$"organ + age + organ:age"$0.157524211444486$0.326141677216048
