GeneSymbol	VM	HN	P1	P2	YFB-S	YFB-C	YFB-G	FB-S	FB-C
jgi|Copci_AmutBmut1|116926|	4.05528178398926	2.822953528232	2.40626905823249	2.63044345862067	2.7386526908474	3.09540202708179	1.26910542783076	3.52610261712517	1.86585403857055
jgi|Copci_AmutBmut1|117415|	2.75831069554367	2.99741883451639	4.36409831325091	4.42493780438954	6.53465303563428	2.46279389666679	5.57548813072134	3.95358667895194	0.638361219922457
jgi|Copci_AmutBmut1|118376|	4.04201742848622	4.41104548125314	4.6662123088686	4.60678295891716	4.87354331893306	4.48515230248126	4.39992290758672	3.54612424661985	2.37574156040197
jgi|Copci_AmutBmut1|118807|	3.27099334024192	2.24240058120945	2.03887268455439	3.37688546254395	2.17875692403938	1.8305798534679	1.45129605984052	3.40257076407899	1.57729458233399
jgi|Copci_AmutBmut1|118945|	2.47682919617786	2.39109392889874	2.08025300810105	2.1999603222774	2.50803371389861	3.7636685744811	2.61722148132547	5.33050470630893	2.15754099201234
jgi|Copci_AmutBmut1|119922|	2.24948389163622	3.50832809712914	4.9007346212995	4.90724554507656	6.89395591499049	8.95290230290437	6.42322330728477	6.25089252151332	7.72292515834362
jgi|Copci_AmutBmut1|120101|	5.60756469935035	4.47096430813284	4.5539859133815	5.74499504805537	6.27477270049188	8.63329302489216	4.72951473917225	5.05708616589723	5.4129803270102
jgi|Copci_AmutBmut1|120497|	4.14712003074214	4.07719860578283	3.74715414444302	3.91821813161344	3.51654133022997	2.3809346229182	4.64302236425638	2.65175373507412	0.948368482567543
jgi|Copci_AmutBmut1|120659|	3.42722121544992	4.45120077973442	3.97288550400927	3.28170119928465	2.13389297077686	3.27426615975815	4.05423663173373	1.19973346517858	3.79104022177926
jgi|Copci_AmutBmut1|120762|	5.27089134040252	4.10415213720196	4.59072470305666	4.80490272990769	4.48856214802218	3.53830710190443	3.05287724976027	5.00285809895682	2.52138373824113
jgi|Copci_AmutBmut1|12095|	5.28077090549146	5.1911106168856	4.48003237983574	4.93599572111416	4.53138953037827	1.89599454898908	5.34182142669079	4.73871249000176	4.4399487029666
jgi|Copci_AmutBmut1|121686|	4.51461225846451	5.3744373750731	5.73987482161259	5.31274539938554	5.01701448975353	4.41345467552647	6.55242982285538	3.02562218171612	2.44521347537149
jgi|Copci_AmutBmut1|122298|	4.01431206450862	3.35972034135636	2.73209500480613	2.85439033055179	2.80631678417443	3.66091110579475	4.0822905367992	3.48343959341153	7.13759110525677
jgi|Copci_AmutBmut1|122307|	2.74526694360319	2.1428361387779	1.70496843089205	2.05627588178835	1.14492803611391	2.07461278905386	1.18338129200355	2.27741742760541	5.1805752064055
jgi|Copci_AmutBmut1|123181|	0.21374048000552	1.03500441780759	1.84470431440975	2.04537810247251	1.75754549348275	0.37506898311773	4.29828731038034	2.67386999320043	1.53759990553542
jgi|Copci_AmutBmut1|123183|	2.00924931558252	4.25171025347483	4.70521942236734	4.90855330288982	3.94608885507303	2.46569190575838	4.99244730904802	2.11046522778613	2.78611051359096
jgi|Copci_AmutBmut1|124161|	4.96718311971383	3.70927918165895	3.48013862049567	3.72832190766362	2.32713617370667	2.81812514982137	3.47594071929544	0.629274178237455	5.02503043961004
jgi|Copci_AmutBmut1|12424|	2.10060158369392	1.94828046223987	1.23666197989087	2.03929941007404	2.88561615123364	2.25919326612462	1.39304571351292	5.50237404382682	5.55823002330819
jgi|Copci_AmutBmut1|124287|	4.73973262627485	3.85557986353545	4.15170763466486	3.78538435900901	3.16185371058345	4.76763349345421	3.5950275694615	5.56187961139166	3.87443078082958
jgi|Copci_AmutBmut1|124402|	4.00690107903963	3.91027105215861	4.05776746622354	4.08119097560471	5.22283489848397	2.30704127045629	2.76014756421924	5.97529660303944	4.4536079740066
jgi|Copci_AmutBmut1|124633|	3.57861417266438	2.91465084815872	3.28855459246602	3.44910050803067	2.17047718690425	3.1001619398442	2.69827763933547	3.22526422140251	3.83136857395426
jgi|Copci_AmutBmut1|124967|	4.33701707304898	4.0574936285266	2.42991546999245	3.50067455136719	1.49959825269192	0.755831761173058	1.47653336281519	2.2739598230184	2.18847040663403
jgi|Copci_AmutBmut1|125515|	1.98371933140738	3.26905728111065	3.81078042423608	3.50978756796689	4.37261017190629	4.48903727484239	3.86183585884557	5.3030427960456	6.738504707039
jgi|Copci_AmutBmut1|126201|	3.78322212091148	4.38351697363866	4.31993316686947	4.17833058472137	2.79493786432885	1.18505201936165	3.34440256983801	2.692844438562	2.89498760579203
jgi|Copci_AmutBmut1|126826|	9.07631824544978	7.91031775361477	8.45926062188651	8.41530462372171	7.44203301057794	1.53784544326155	8.65833169658557	3.82917824270442	4.69910721584429
jgi|Copci_AmutBmut1|127373|	4.472238753633	2.97016479150289	3.00586487957824	2.84632072245484	1.72870894955827	3.08007554894173	3.48300344455669	2.67253781951756	3.83971713730038
jgi|Copci_AmutBmut1|12737|	3.68015058822871	3.59581838665647	3.82756761997805	3.46101479793062	3.71896628182419	2.73783802002259	3.90709632851956	4.42673010342164	3.17488230061516
jgi|Copci_AmutBmut1|127786|	5.67112662761077	4.02056180817424	4.95893208218265	5.71422210351215	5.63206807296353	8.77245335173265	5.19475162198419	8.06934026746816	6.92742111418077
jgi|Copci_AmutBmut1|128107|	3.98332855646252	3.04995634583817	1.97183912864631	2.68161133691975	1.67192930314909	1.72107377626977	2.2315552014357	2.53443764152939	1.3612792849561
jgi|Copci_AmutBmut1|128242|	2.37827248930015	1.76376912820367	2.11540357852681	2.32197154532469	2.48644471671839	2.65085748534707	1.72736402136145	4.00056988564585	2.452796987067
jgi|Copci_AmutBmut1|128649|	2.61901817185678	2.24376838976661	4.74048914986569	4.63975579928182	5.31654313750495	6.08135518534226	5.05206262175572	4.26053973649938	6.0509523601577
jgi|Copci_AmutBmut1|128900|	5.25417056645081	3.7672225996542	3.52709687106346	3.69383180785251	5.69519463064885	6.31193785444647	1.60490029177108	9.4843114840381	3.34359149142731
jgi|Copci_AmutBmut1|129710|	3.93769415989807	3.57069128087916	4.16793125912044	4.42109924461662	4.6421490005143	3.41078690335839	3.62897017474573	3.65689131611716	4.31259921598916
jgi|Copci_AmutBmut1|129845|	3.39196791422764	4.08392166725609	3.83785563504929	4.08322800493909	4.17565981833217	5.49948773371088	3.11697889109788	6.20940491815494	5.48937017504984
jgi|Copci_AmutBmut1|130009|	4.10168914593648	5.39347769967469	5.94746804865257	5.64833771529815	5.83030988416215	6.95412562784658	6.07533796883776	2.53392630164997	3.53243195703754
jgi|Copci_AmutBmut1|130704|	9.05670978950836	7.01720240270105	5.83636931536337	7.03123659107391	7.65650933883351	5.83238282616933	4.88185414543524	6.65536429795688	5.6547424150566
jgi|Copci_AmutBmut1|130867|	4.43370359925083	4.83270833589277	4.56763294441724	4.35435285091795	5.29657903121834	2.44330829496548	2.49137736589573	3.0310616687367	3.32410346958729
jgi|Copci_AmutBmut1|130970|	3.10714077752258	2.6691598682438	2.5973120987367	2.54202602540662	2.45897009186725	1.8965117886653	2.9149438291888	1.98263721003222	3.43116435645884
jgi|Copci_AmutBmut1|131148|	10.1367867700065	9.08229415858728	8.99971042350638	9.1712043711342	7.95798676433435	3.75246123216901	9.8297464335316	3.29214902671189	7.62907968619046
jgi|Copci_AmutBmut1|133336|	4.04034771582076	4.40333732485143	4.48415218652198	3.95108630261478	5.82639074206456	6.98436486346847	5.69150833126558	6.38054274667426	6.196307076256
jgi|Copci_AmutBmut1|13357|	7.41566643845981	7.02077487267819	7.49575507154235	7.49426637981654	7.51317672590992	5.93078056114569	7.45342589232296	3.28600396822494	4.55849920229881
jgi|Copci_AmutBmut1|134989|	5.45961114530526	4.39155293258614	4.73272687471606	4.30665896616327	2.22871192618928	3.81406217119358	4.46412694000442	3.04685864968997	4.98304522887752
jgi|Copci_AmutBmut1|137121|	4.52005076602698	6.18203668518117	6.96042035817265	6.32183075215922	6.15560012235837	4.76368239008133	6.37421919275533	4.15429413850233	4.20324163837008
jgi|Copci_AmutBmut1|137157|	3.75744523339436	3.10875352023602	5.67660826562738	5.72718090939766	5.11432473285575	7.08052056305132	5.30505504341815	3.33595535210996	4.33304763972258
jgi|Copci_AmutBmut1|137979|	3.91609075382214	4.81134305154577	4.9347816916754	4.46403166161173	3.97127463480325	5.27926850429572	5.42741268044361	2.81441774167047	2.58923390325942
jgi|Copci_AmutBmut1|138654|	4.3948572143269	4.40468365202037	4.48060708857659	4.44741658647201	5.5718023933058	4.62946779715518	3.93237046524583	7.40304845420855	8.28920152097743
jgi|Copci_AmutBmut1|139271|	3.052723475502	4.40876426282568	2.60359098508439	1.82062340622686	3.3347667571887	3.75260413145955	3.47562834364742	4.34035750523077	1.92808875508545
jgi|Copci_AmutBmut1|139363|	4.5076440897642	5.17562755504723	5.20242310404532	5.05662998587581	5.57758889194004	3.20652943299296	6.50553396479231	4.14520026002528	4.23882381870852
jgi|Copci_AmutBmut1|139883|	1.42772805756721	1.80178163033059	1.90115814518018	2.06745564567938	2.85488638377611	5.2015464402364	6.11739319537212	4.33558184656471	5.36297892720045
jgi|Copci_AmutBmut1|141048|	6.30940470463343	4.35287793516459	3.40207817484946	3.88630213550588	2.08547076294067	4.18721626166693	4.42124122805527	1.62389134278612	7.66602004167308
jgi|Copci_AmutBmut1|141981|	7.53103378000636	7.12443360361391	7.61921689765051	7.04007589361811	6.82112773869787	7.79260123852672	5.73402439807716	4.82894553975814	7.91107669361705
jgi|Copci_AmutBmut1|142072|	5.35604573612848	4.05397315099889	3.37070920764286	3.62957996889498	3.61191704204184	2.42425670866084	6.04632597391716	5.69262835966041	3.68687637521533
jgi|Copci_AmutBmut1|14228|	4.6853666790765	4.52063217247824	4.0536796815473	4.20142620218358	4.01922511676528	3.11918125507927	4.51604984696295	6.36313435348562	4.821811387534
jgi|Copci_AmutBmut1|142517|	2.60706775717858	3.15205415192186	2.86913356950257	3.02338801357767	3.52376270527992	6.20663209764633	3.39133230213162	8.89018131249058	5.85807424707658
jgi|Copci_AmutBmut1|143616|	4.03775349212594	2.6804650935292	1.92870542247967	2.48909666052121	0.881673372825392	1.94583129465281	0.821230873134634	2.24468759163443	2.35219001612043
jgi|Copci_AmutBmut1|144455|	3.93950621168441	2.98134535091149	3.69687686313337	3.62166579863026	2.96005645756415	4.84442879447276	0.386245806699063	6.4200377009329	7.29150448055793
jgi|Copci_AmutBmut1|144518|	5.16854074811199	5.108907965257	5.37327621044752	5.0043224200382	4.29816528631167	6.2931515287008	1.86779316369384	8.27352529088947	9.12332669147557
jgi|Copci_AmutBmut1|145047|	3.15825316035246	2.42378942460282	3.29238677536107	4.67994996889152	2.19495050004004	2.12219207705166	2.46962902088685	1.45395785048215	3.05984958862914
jgi|Copci_AmutBmut1|14533|	3.92254553066214	4.16319351972962	4.15743944193354	4.0551338143354	0.522937226170742	0.335438439740352	4.15739515357312	1.18782376206752	2.58760657464272
jgi|Copci_AmutBmut1|145627|	6.92976542701442	5.76498077192765	6.20570732376278	6.61816553773728	6.85437255504761	4.82032116166527	6.46033511778403	1.82557026134475	3.77995336350001
jgi|Copci_AmutBmut1|145914|	2.05594246791981	3.16817768805879	3.47323424845154	2.83964209991479	4.19277063424805	2.7914143047738	2.63551500795253	2.14307288829069	1.10060767699354
jgi|Copci_AmutBmut1|145939|	0.919536378782635	7.69499054848268	7.76346481833552	7.1207933265825	8.78206198838512	6.84599350441902	5.79638489880464	7.35069023123968	8.8669039442333
jgi|Copci_AmutBmut1|146434|	5.74208939890591	5.16792708576573	4.74879892325807	4.78396434176127	8.04363516548252	6.04770162220309	4.6408749174743	7.62095527149605	6.7582008932534
jgi|Copci_AmutBmut1|146653|	1.62773083315793	2.04760042367975	2.49639632700658	2.22010859479674	2.77995437488588	3.08777704429315	2.62248742080026	3.30295894652216	1.56226053554752
jgi|Copci_AmutBmut1|14676|	3.67525958433962	3.09117133228948	2.25219225053873	2.92824314530004	1.99409105041296	1.92843718072277	2.47385390666547	1.72298612077942	1.88152473286987
jgi|Copci_AmutBmut1|147525|	4.1850558735929	3.72382016411528	4.97088648323656	4.92849750495294	7.37844860429725	5.84254523774151	3.44154938525808	6.16264951929307	5.15301911617928
jgi|Copci_AmutBmut1|147911|	3.74098434956633	3.66766506007493	3.11314815957282	3.12060917566938	6.28651324999575	3.43413940576056	2.6959834490748	4.59766547101629	4.9036929966863
jgi|Copci_AmutBmut1|148189|	0.580103411378381	1.29459054788119	1.36746880312518	1.46172604714927	2.00796139571976	3.79210530584435	1.90202474227422	5.12824172951604	0.415872041599896
jgi|Copci_AmutBmut1|148645|	1.35920508833311	2.45489958114653	2.54126753107458	2.56057590658131	3.37265497573569	5.44701779117583	2.61982623246829	4.19152866679049	3.88083913338714
jgi|Copci_AmutBmut1|14892|	3.18339341896433	4.00767235562712	4.65813687804545	3.93932913025141	3.97814312822931	1.29808227951821	4.11599164256041	2.44750973626351	0.53172461873078
jgi|Copci_AmutBmut1|14894|	3.23979266763263	2.8537264160934	4.53735279169862	4.1445327483684	3.09328818783805	1.100429080858	3.44185834059796	1.27044378429188	0.900583068685551
jgi|Copci_AmutBmut1|149173|	3.84861001468472	1.6466261568329	0.637895160594887	4.07583493450523	2.27251574278462	0.71499804366448	3.82047586821477	2.45503086277143	0.635976814095336
jgi|Copci_AmutBmut1|149335|	6.64581188686394	5.11170846167981	4.94770373884871	6.81048785165343	4.4779533928699	5.18973664971152	5.25737996365585	6.05144275815008	7.85848627616697
jgi|Copci_AmutBmut1|149780|	4.61484314907581	6.13644747260382	6.62587655467442	5.65049941351911	4.08676791487215	2.32165561548496	2.26813071716252	2.72051870947011	1.83708012637939
jgi|Copci_AmutBmut1|150694|	3.86912571298901	3.95023033486012	3.87367375023561	3.62221902624757	3.15833015754435	3.22242394391462	5.94946405095209	3.33515908804659	3.89527578480612
jgi|Copci_AmutBmut1|151105|	2.49119691133689	1.88298022106852	2.46775031686239	2.44246845663599	3.98308696467871	3.92639968108295	2.06733650078325	2.2255313624163	2.55847709186056
jgi|Copci_AmutBmut1|151330|	3.91466214070693	4.14189925227106	3.16651708220196	3.19041419872325	4.13367700131766	4.94237096909499	4.95873558887879	5.0853020445057	6.17704342046958
jgi|Copci_AmutBmut1|151523|	6.86636872465175	6.01861748247677	6.66351971260723	6.03445099848987	5.35934889588947	1.49975153678495	7.78083936643406	1.33175840566361	6.38226749416998
jgi|Copci_AmutBmut1|151777|	2.99346797075308	3.51105799106719	4.86546135131619	4.56127395550407	6.78121798003758	5.23531127790639	3.73754796406992	4.8278260047069	3.49937784258628
jgi|Copci_AmutBmut1|152042|	3.83069272454548	2.5795218571899	2.63221052962625	2.97824965665596	2.72439517209427	2.26037509237117	2.07186093242401	4.39273729809826	7.59717366487642
jgi|Copci_AmutBmut1|152514|	4.34498548769763	3.22181415265189	3.53741119483127	2.83830073874136	3.28154390068042	5.24435731335565	4.37043822556948	2.8125275440879	1.71399414538775
jgi|Copci_AmutBmut1|15263|	4.80519749697089	3.01576571363564	3.67052808754949	3.49028561848294	1.82255236812677	2.53533188596213	3.59163296901768	2.01111202078162	3.24779181288328
jgi|Copci_AmutBmut1|152702|	8.1811800016217	8.88787458036417	7.78765916800643	7.20439098801355	6.1642041784734	5.73389366478613	5.32524834414162	6.19877541238836	4.00580238074005
jgi|Copci_AmutBmut1|153190|	3.17474909818391	2.77144105690925	3.63840538977257	3.25848232476633	4.95454691579818	7.52793601862207	4.05168061292793	3.98548720834206	3.97966201257239
jgi|Copci_AmutBmut1|153454|	3.91799455112645	3.0157671983977	1.32944543110556	4.00888443597041	1.91375450703996	0.410479852703806	0.902912466672824	1.9405557678536	2.74205157199438
jgi|Copci_AmutBmut1|153536|	3.85179366610242	3.06529712924395	4.39438373497837	4.09731864781715	7.24966890838428	6.45407497330072	3.26744504886797	4.92229362642304	10.5665649205316
jgi|Copci_AmutBmut1|15356|	1.5337922963397	2.30333186514817	3.62498792582815	4.17748603340804	2.34988971991504	7.16008203699917	2.22426622415189	2.76302303740747	0.714502298852198
jgi|Copci_AmutBmut1|154165|	5.66845653791307	5.3296034211094	5.25149909574275	5.23874846597972	4.63077931514329	2.37401046476141	5.81598560031037	3.20223057000225	3.08034243023244
jgi|Copci_AmutBmut1|154673|	5.10927557419881	5.63537775918939	5.86301271692323	5.43176525896276	5.36090026618596	1.68581596606255	5.08575710344656	2.52767062089755	5.89883116192396
jgi|Copci_AmutBmut1|154974|	4.99383805256214	3.88851338171878	3.87285189157214	4.50181755690151	2.70011755170428	2.06597857098122	5.13345720334825	4.02475097759537	6.19286163995995
jgi|Copci_AmutBmut1|155423|	4.45728066172159	5.682105543323	5.48082688576404	5.15505473099899	6.12658618968862	8.06635350893696	5.00260361448204	8.88161234313835	8.34382586023083
jgi|Copci_AmutBmut1|156301|	4.10572050772157	3.7683086000983	3.68214918132759	3.40430588417375	2.69338766498652	1.67815046063817	4.00178137004403	1.96443346427465	3.58366433661193
jgi|Copci_AmutBmut1|1569|	4.18612073468617	4.02763900318543	3.94005258623617	3.91337293489557	3.671566530488	4.97564679820944	2.94436989615084	6.03454998656894	4.8771621802838
jgi|Copci_AmutBmut1|15706|	4.12523877507038	4.83682722278592	4.64346486806922	4.53076981461553	4.23531632921414	5.43119679517471	1.5892714108317	2.58577043000127	4.17542217543197
jgi|Copci_AmutBmut1|159481|	5.12571003228445	3.62508991586192	3.72562049803136	3.89584188175917	2.2808451694323	3.79491775866004	5.76983821278611	2.2883264891522	4.66189852426751
jgi|Copci_AmutBmut1|160418|	2.47709904472354	5.0396606067546	4.28693177659627	3.66862671337809	1.58185218448679	0.718401965906309	3.60545078944868	1.34859060599792	1.37133000055068
jgi|Copci_AmutBmut1|160790|	4.56615535468276	4.3870923935537	4.88544228434259	4.41105640222594	3.71891620824103	2.39260983235131	4.71003573123202	1.66547294337694	2.962334079777
jgi|Copci_AmutBmut1|160990|	2.8832065886028	4.5459186923233	4.12097776610464	4.03797156203575	4.8730868696022	2.97989388256981	3.38918915122034	1.26721706189457	0.661568611083782
jgi|Copci_AmutBmut1|161438|	3.96194375453322	1.46495659389904	1.70453492020329	2.4798426799262	3.02950034306093	2.79933716724651	2.28841857171589	3.53607789643097	3.17032596264319
jgi|Copci_AmutBmut1|161543|	6.05084967659963	3.95354162580476	2.50281410431357	4.08119097560471	2.72982600693208	4.04869638130613	5.93173274425775	5.07135932482027	7.19564455772023
jgi|Copci_AmutBmut1|162048|	5.47946784093406	4.91854325887497	4.66597857769514	5.25337078150317	3.8201996977962	4.50462277391501	4.34279694660386	5.80805264255529	4.78938496110142
jgi|Copci_AmutBmut1|162076|	10.0464628316609	8.84336272778138	7.90684554877691	9.22786367363943	8.47050183975737	5.5211931911638	9.51394328436967	9.07129906638785	8.45373874557901
jgi|Copci_AmutBmut1|163053|	3.898402952241	3.16677844710984	4.10348494346252	3.90740595839936	5.25858477448327	7.75178646014929	4.1284300206754	8.34280727251905	6.35726057568615
jgi|Copci_AmutBmut1|163064|	4.83208933166412	5.06752615696709	3.99773367267965	4.05819527187729	2.57551984301696	3.09820441574349	4.70407495529652	5.05142017952619	4.40106827064781
jgi|Copci_AmutBmut1|163947|	4.6727033360347	3.74526122095713	3.00864257184659	3.14022500442272	1.61006291630034	0.48118377674568	0.604599055659766	2.7851441845163	2.7652917023446
jgi|Copci_AmutBmut1|164224|	2.90954680013606	2.22728109859387	1.89033521270789	3.15510520248007	2.30729661609316	3.33871125599694	1.13792289532337	3.74870236007711	2.34627078080458
jgi|Copci_AmutBmut1|164466|	2.860604028374	3.95616119631639	3.96538987191462	3.56506867775107	5.09780933439758	2.83170829620556	2.24467581040892	3.17806491340143	1.17180327028226
jgi|Copci_AmutBmut1|164761|	4.74706707122589	3.56180733703458	4.29778404578553	4.26298589247872	3.92385205478345	6.63722747738957	5.2975687516264	6.64375079141559	7.99366833785372
jgi|Copci_AmutBmut1|164922|	3.18374436280826	3.068650735677	3.06368393540455	3.11345634450183	3.55500947840208	3.58023683552708	0.729647322974113	4.18307612122497	2.38741125103241
jgi|Copci_AmutBmut1|165685|	4.98497409813666	4.1819153003983	4.18921481748841	4.19855259182612	4.02698261224327	6.74873646728492	2.35517963418038	6.80156247433827	6.67382197626413
jgi|Copci_AmutBmut1|166359|	6.05039803320422	5.39136895983945	6.67650278665947	6.05901804930917	8.66045945127733	8.39272702351935	6.63779112966729	10.2616134988855	9.18053761030234
jgi|Copci_AmutBmut1|166533|	5.52453393959795	5.753078745777	6.24640503303587	6.37124979801875	6.61658799142725	5.51673353525868	5.61228733875483	3.11301539865808	3.76043536226528
jgi|Copci_AmutBmut1|16680|	2.89065950250628	2.89244133343782	6.88107080901583	5.68171137037817	6.88169361056598	2.07685865903642	3.15693280385221	3.82624582052096	2.1556922335746
jgi|Copci_AmutBmut1|167060|	6.79063715154343	4.88498795497154	4.7582709273002	4.88309160061027	2.85441392264736	4.0494948120549	3.59062669044371	3.02096080434625	4.4313897993598
jgi|Copci_AmutBmut1|167773|	5.42310034234446	5.53826242906565	5.3412904792814	5.57127817823797	3.7087705147183	3.86691042154117	6.02370291270147	7.77137705367585	7.68873516908052
