GeneSymbol	VM	HN	P1	P2	YFB-S	YFB-C	YFB-G	FB-S	FB-C
jgi|Copci_AmutBmut1|107502|	2.9305860408363	4.42783183440411	4.10826683473845	4.61820133898713	2.94171309292409	5.25541775567245	2.65706096401702	3.53195058802143	3.19013826700751
jgi|Copci_AmutBmut1|107831|	3.96894954003298	3.86405969138738	4.49905406461929	4.42418006834006	3.34991427042942	3.23022801241202	1.57496423671702	4.38032438317434	2.54784815129381
jgi|Copci_AmutBmut1|108326|	5.22458694960931	4.99046333259921	4.54044605273147	4.16223727742238	5.24517900277697	3.97237939655208	3.92478133271712	4.01381983877122	2.60209494380364
jgi|Copci_AmutBmut1|10880|	3.13689768700365	3.15839338108084	3.92088202943534	5.62849587399146	6.70911157592365	7.56750433813347	7.59594281625964	2.71375166470367	2.25335696243247
jgi|Copci_AmutBmut1|110032|	3.82899083512716	4.07389495742137	3.68672712913365	3.36153303817183	2.49387904663806	6.59655738720382	5.411150042093	7.26665618852882	8.25520950444565
jgi|Copci_AmutBmut1|110072|	7.02000648636226	9.73737908233312	7.67569174037779	5.38615425599887	4.95863370548179	6.16177757668497	6.79220877785167	7.04690765280613	8.12384488269372
jgi|Copci_AmutBmut1|110284|	2.56643698924885	5.19566537466588	7.11769323721082	8.46935910057473	4.50399758980148	5.28781348204606	3.75279251498793	2.3007412001426	3.92477639690164
jgi|Copci_AmutBmut1|110605|	6.45131992476424	6.23359925777416	5.01953743263883	4.63410032544728	2.84226768221057	4.73966555164586	5.4957671178119	4.36183019924867	6.63389056352307
jgi|Copci_AmutBmut1|111284|	2.07711412263619	1.99472565120756	2.28133043984971	2.84880676100331	2.97911647655292	3.73196652850931	6.30694371151853	0.212748098490425	0.437800763719647
jgi|Copci_AmutBmut1|111349|	5.38653834677625	7.34717401105853	6.84213374587914	5.94027371261688	7.81140758671119	8.18882709834269	7.31538317038725	4.79710307416786	5.37622112464265
jgi|Copci_AmutBmut1|111662|	7.83610033381457	7.08307121573094	4.14068968270728	5.89328103956755	1.48605944286327	1.59316260792336	2.6103036763937	1.0200141011768	1.09744469521734
jgi|Copci_AmutBmut1|111837|	2.42591680908097	3.41363747444106	5.73993267418492	4.59585418579067	2.15819524363948	1.91840744524524	0.04873259425424	2.44552458964955	2.44547095439762
jgi|Copci_AmutBmut1|113190|	1.46964263569153	2.30474001295746	1.47741850568392	1.15323222667402	1.5993906557747	0.124361411142001	8.03583211702794	2.62239067895572	1.23005756212191
jgi|Copci_AmutBmut1|113984|	2.07991683907364	3.84103220085364	4.15967411481085	2.45066420062521	0.671562653723845	1.11245797389878	7.24749062958631	2.1934073589661	3.6369304775302
jgi|Copci_AmutBmut1|114194|	5.19163309952854	4.99638889139436	5.16349024299942	4.01289732477783	3.57689595700891	3.01913807729599	2.67281942973734	6.72749198348607	6.7998973835162
jgi|Copci_AmutBmut1|114948|	1.99479746740854	1.97421439595829	0.806895199586888	1.05302594108653	1.92902428967197	2.33156521130586	4.02930264279098	0.582607686457595	1.82305270650031
jgi|Copci_AmutBmut1|115401|	1.58295993822199	2.71283944774249	3.97271440298155	3.4152759775273	5.64098541544194	5.59993699154777	4.98186044160011	3.4984600013453	5.19765853710555
jgi|Copci_AmutBmut1|11580|	4.09351793018999	4.98908910116833	5.14961773680434	5.28639986984671	5.86179341571396	6.04490913135131	5.34149381142808	6.42579135630417	3.32900289099344
jgi|Copci_AmutBmut1|116409|	3.73598624391498	5.00279409420999	6.44502438016971	5.48739319608179	6.17212576386201	8.10373746292216	10.1579054085372	5.23614358927935	7.07669462045582
jgi|Copci_AmutBmut1|116639|	3.83545532795533	3.92102800094805	3.1003383356212	3.28466141862322	4.80934765198901	3.12394166595239	1.96037297415217	1.82212416488592	4.73052984458249
jgi|Copci_AmutBmut1|11671|	5.03841037410675	5.49029039680701	5.59076674979821	5.71401571782624	7.80400613583572	5.67302134834836	6.36330979545257	10.0511663673855	8.28981998881432
jgi|Copci_AmutBmut1|116727|	2.8872174145858	3.40289101074529	3.99566508249136	3.71654430160463	4.63898222973526	2.72387357960227	3.17259136848757	3.24090467839723	1.81630587405973
jgi|Copci_AmutBmut1|116926|	4.28830566352763	3.33711342724055	2.42899423667246	2.77951005138441	2.73753430523232	2.46524073741941	4.25484214390467	2.48033372666978	3.14899888721447
jgi|Copci_AmutBmut1|117415|	2.6156254206867	3.2072409265615	4.4418487915991	4.7862164487989	6.74246816293905	3.09748482489394	5.48687323317147	4.81526252086659	0.152473423694191
jgi|Copci_AmutBmut1|118376|	3.58683699726208	4.12857676227726	4.56695421688046	4.7167887808537	4.19944106687363	4.66582277976698	4.21167938527955	3.37929089124947	1.04849817088077
jgi|Copci_AmutBmut1|118807|	3.79837847354378	3.27023498829375	2.46021662150503	2.12363134621288	2.20464224305741	1.42561921759914	0.610599743852219	3.01001601471581	1.47564249581656
jgi|Copci_AmutBmut1|118945|	1.99688692271335	2.93212192941923	2.25957571696631	1.73827883684832	3.43591411696518	3.70705062897875	2.96116905045556	3.83287692607323	2.9109370270763
jgi|Copci_AmutBmut1|119922|	2.44624390956571	5.01226152922856	3.92962879428231	4.23236716195456	6.80516053736376	7.21907006293737	8.65892655854077	5.77356142344662	6.70319815007436
jgi|Copci_AmutBmut1|120101|	5.65264795983615	7.90350331828074	5.14907556735542	4.29967471404702	4.7065506606554	6.43615593169055	5.97392133858217	5.92374972251493	5.09674461573483
jgi|Copci_AmutBmut1|120497|	4.0797495708291	3.76302096754131	3.89018895142362	4.03130009888374	3.55430521929543	3.62774356387473	3.8382698213043	3.0455357178407	0.63817736359203
jgi|Copci_AmutBmut1|120659|	3.29563513004083	3.7697998633275	3.18619946625212	4.78673577291338	3.27898137244448	4.10205616530676	5.85731483462552	1.59845815396909	3.47311945279353
jgi|Copci_AmutBmut1|120762|	5.52605851387846	5.22102712049026	4.64879594744505	4.99359831774189	4.85059124099418	4.74004256126435	3.00823631915585	5.03089838243532	2.54399110071135
jgi|Copci_AmutBmut1|12095|	5.25849199452628	4.92196398053534	4.59042919950455	4.97027746289506	3.74251640403406	3.214456908307	4.0472468017863	5.16361217361007	4.10058668202922
jgi|Copci_AmutBmut1|121686|	4.66456730453006	3.95523239776922	5.43014791838567	5.71323005132015	5.31284478782425	5.05941975477231	5.47865142671364	2.95175041976579	3.14333632948856
jgi|Copci_AmutBmut1|122298|	3.98764761490152	3.7637482018089	2.92601435445274	2.69790015331365	2.42034798614931	2.60749136561516	10.3732860807434	3.67509716465226	6.67764398466503
jgi|Copci_AmutBmut1|122307|	2.40043176477408	2.25754443484226	1.60630450667904	1.49347247191641	0.873460654473785	1.78300181522627	2.56115716004026	2.57642020140239	4.49580663012537
jgi|Copci_AmutBmut1|123181|	0.714197048066836	1.53391501038181	1.73629241364519	1.38131450720552	1.75726901865196	0.839172982104842	4.22935117396281	1.83662360493204	2.35685919715412
jgi|Copci_AmutBmut1|123183|	2.5016190782447	3.05860025798307	4.71053439327421	4.27433596828854	3.48986768948865	2.88973276290588	4.67947553354078	1.59697095353644	3.31195373359239
jgi|Copci_AmutBmut1|124161|	4.6942141557927	4.06612355482223	2.98189965848197	3.45152671880496	2.32295336383064	1.81235846473565	5.73507209083353	0.392783127577578	4.56544330271671
jgi|Copci_AmutBmut1|12424|	2.26810070686442	2.97576520983606	2.18795593649919	1.67139383242917	3.53795920641707	0.31579707870466	2.95697719750873	5.61192221759654	6.31418215512851
jgi|Copci_AmutBmut1|124287|	4.74568900097076	4.8761562062184	4.21195068097534	4.01952673388093	2.64485567074884	3.39357223351676	5.52662778986414	4.91113087377566	4.59952543891701
jgi|Copci_AmutBmut1|124402|	4.16802816181747	3.89926085600862	3.78228365766329	4.05219188349402	5.26329221706385	2.12965341350715	3.38837282231753	6.05483723735654	4.62428750787033
jgi|Copci_AmutBmut1|124633|	3.79424572418796	3.70051767774832	2.71490939719694	2.93685233687727	2.38782523068252	2.60210008854918	4.07552173624899	3.0183059916232	4.30055882011332
jgi|Copci_AmutBmut1|124967|	4.07237928971388	3.73950088807196	3.15863358462446	2.27944539021982	0.220114706027691	0.496450532026606	2.34211061303364	2.56597419892643	2.3884740199777
jgi|Copci_AmutBmut1|125515|	2.14861622714619	4.0499914090303	3.75533285599998	3.81299538843102	4.35705375778743	4.60227618389206	2.64648486518096	5.01265355097622	7.8482477896303
jgi|Copci_AmutBmut1|126201|	3.70831924246235	3.95695676230262	4.870262140877	4.11180748469786	2.91470698684753	1.74871511778793	2.32745101390729	2.89637807744674	3.4273466854734
jgi|Copci_AmutBmut1|126826|	8.82436478777825	8.56138744002234	8.42988077895362	8.41818289375733	7.62288109524126	4.74437804547019	6.96992162998177	3.41356990478655	4.75395566586805
jgi|Copci_AmutBmut1|127373|	3.97714397302713	3.62488393183092	3.24982008561634	3.30566988544538	1.77360271926465	1.68329280952567	4.51569037483289	2.13022165898483	3.02981889268736
jgi|Copci_AmutBmut1|12737|	3.66530413038774	3.75943228080828	3.53445125302583	3.85739413193572	4.13902795162286	3.69489267081513	4.74488813689105	5.36597991283987	3.39610239986853
jgi|Copci_AmutBmut1|127786|	5.29506956257674	6.34578476321448	5.06123211672769	4.40212460828504	4.7122884133016	7.21988728560733	5.91111667125354	7.53428731498514	5.77620557247626
jgi|Copci_AmutBmut1|128107|	4.07764526567929	3.18825306548877	2.35595356190519	2.10931279069655	0.863266410512222	1.86685605858376	1.61807711193723	2.72280652650016	1.97968724867701
jgi|Copci_AmutBmut1|128242|	2.5675485548659	3.11093777846088	2.08077852503803	1.89548799842728	3.3122142340418	2.03747792738918	1.48954919280768	3.18749067335198	2.71051609826695
jgi|Copci_AmutBmut1|128649|	2.32236333350173	2.91191794821906	3.97674713979624	4.85504435733467	5.61722763156021	5.96654175439143	6.24271937134853	4.3890563185998	5.82752816556744
jgi|Copci_AmutBmut1|128900|	5.42682559765734	6.25203338879466	3.00579720011658	4.53857526643241	3.30827647685478	3.28139589113354	1.99028934391767	8.83317267987576	4.92415092962905
jgi|Copci_AmutBmut1|129710|	3.91232636921739	3.59594420773832	4.59092994769012	4.78729810577939	4.18658684429571	2.90120217946135	4.62165369809523	4.25055595662141	2.62598462875057
jgi|Copci_AmutBmut1|129845|	3.18652959343113	4.31359578317952	3.63673885666433	3.81451985340841	4.53717573106402	4.57834585414051	3.80683658981314	6.31518233407137	5.2004505764986
jgi|Copci_AmutBmut1|130009|	4.23423295997422	4.60410050388674	5.93238246606978	5.9296714884183	6.30262383475555	6.66363508513317	6.08240570938773	2.83438145312756	3.87298596969001
jgi|Copci_AmutBmut1|130704|	9.54880953253747	7.62103095265059	6.44817940556756	6.28884038174128	7.65139549908118	6.07553635498679	4.35718532289462	6.81001481693246	5.54384643452327
jgi|Copci_AmutBmut1|130867|	4.04508869485095	4.53680908365099	4.37294844141495	4.55582170608207	5.23638508154792	2.73366977925323	2.58115476114873	1.80081502121031	2.60172798005344
jgi|Copci_AmutBmut1|130970|	3.53699085880884	2.50972772760632	2.34232567113007	2.83409461617914	2.84609348768767	1.273360779018	4.98284443075942	2.6680976967563	3.65964313841299
jgi|Copci_AmutBmut1|131148|	10.0878969789872	9.41215583401893	9.27011788813964	9.20343174619805	8.39079729471284	5.68955015472953	8.91686455875641	2.99914569989986	7.75796186622441
jgi|Copci_AmutBmut1|133336|	4.04674236242394	4.17437690285565	4.347379354522	4.20642983640972	6.30865210886109	5.1745002308825	7.63573854259232	6.05657986793921	5.20708811107457
jgi|Copci_AmutBmut1|13357|	7.99509200932567	7.9382178998929	6.58235712229649	7.52334004525609	7.28676043488148	8.50772950649079	7.03258036428751	3.52989413464957	4.1545110867457
jgi|Copci_AmutBmut1|134989|	5.64209763204789	4.69727375584424	4.82469443996492	4.12623105440837	2.69274547357342	3.54026247348245	4.72317468916655	3.39983788511153	3.91644782136721
jgi|Copci_AmutBmut1|137121|	4.14956391838339	4.26666779132294	6.46008959160497	6.58812276485178	6.13352063882399	5.67674799340389	4.41734381227043	4.05285350509266	4.40324525171375
jgi|Copci_AmutBmut1|137157|	3.70958437666018	4.68505025829984	4.7655614409018	6.01589743382103	4.65229417588792	6.8651332519822	6.5550515584314	3.4960709359896	4.35412780193634
jgi|Copci_AmutBmut1|137979|	4.00478836332821	3.9192969015417	4.62462060613107	4.81728369002354	3.91131905541922	4.78458779738658	5.27458696889963	3.49198695637927	2.57669288122299
jgi|Copci_AmutBmut1|138654|	4.16416175131878	4.53782949749117	4.37439700830725	4.37449481921417	5.27391548220728	4.4793915054506	5.30399117949198	7.87889714313433	7.44131017005017
jgi|Copci_AmutBmut1|139271|	2.77516513851114	3.41259995616338	4.10795012777224	2.80783614122647	3.97177071970617	1.75623046755861	3.43653131361487	3.89298695728412	2.84835508380256
jgi|Copci_AmutBmut1|139363|	4.73433340351246	4.44979852153312	5.24646356854192	5.55481140643724	5.8503396152602	4.63325022851331	4.47497680315942	3.97653885696874	4.85957858252543
jgi|Copci_AmutBmut1|139883|	1.52220512413996	1.6914210295988	1.21450935554051	1.83406386469191	2.82943151850263	3.57241159039605	4.31301775963325	4.78089784294408	5.16130706306713
jgi|Copci_AmutBmut1|141048|	6.5313533795544	5.24388189412453	3.62484974550708	2.81201055967581	1.69060824356068	3.83838746839179	6.44537044043709	0.895674495359701	6.80562178730399
jgi|Copci_AmutBmut1|141981|	7.39514531086111	7.38520879280458	7.32059672897137	7.50117536795889	6.43961270586947	6.94798564848483	8.05952274826953	4.11185486971404	7.06811026799516
jgi|Copci_AmutBmut1|142072|	5.18532381275412	4.73889740853235	3.69443184809448	2.78013339674705	3.43059561676785	2.49521581421796	4.80870195460452	5.99689313855955	3.70630774291718
jgi|Copci_AmutBmut1|14228|	4.75713336471293	4.58342771898267	4.31635007911555	3.88758374921967	4.00200324783233	3.03707529066867	4.16303589324232	5.96269477269325	4.66373580462398
jgi|Copci_AmutBmut1|142517|	2.50272727118634	4.09984004567386	2.9268007572965	2.72226862296152	3.79880228556234	3.89835102492314	4.98770356922691	8.41406066517783	6.95894997743339
jgi|Copci_AmutBmut1|143616|	3.90831443184385	2.77005378303511	2.283365411002	1.49421538243046	1.16235976550929	0.598221209960829	3.46728882769622	2.51651551155914	2.78691375370349
jgi|Copci_AmutBmut1|144455|	3.94271522068984	5.05774570680628	3.10294607594777	2.87954542765888	2.55651534797339	2.06626783651598	1.54296231497847	6.50273076693147	8.23267405872742
jgi|Copci_AmutBmut1|144518|	5.00583641444355	6.37802336681287	4.56691466776277	4.39457175714815	3.82396179993573	3.10546232754763	2.75477675320665	8.33949853331065	9.43584352596119
jgi|Copci_AmutBmut1|145047|	3.14153168432405	8.70185872032771	3.30262220583131	3.0336502424867	2.82774939738793	2.41903259002509	3.38289341496748	1.64954617579848	3.83116664118212
jgi|Copci_AmutBmut1|14533|	3.85212030745822	4.26597144034901	3.91934984049579	3.78225355989275	1.43301145238464	1.91541119278532	3.22696664534167	2.01614100703574	1.86012268777076
jgi|Copci_AmutBmut1|145627|	6.61700243237938	5.92596358743997	6.06614483915881	6.47122032355255	7.12075062909966	4.03234084759984	5.61890591588726	1.7346319165882	3.92525108475355
jgi|Copci_AmutBmut1|145914|	2.38439834197549	3.18551892913229	3.4914430269381	3.66604689642808	4.09705070022539	3.80655150005846	2.73085065483677	2.00392956010239	1.24049029789964
jgi|Copci_AmutBmut1|145939|	1.38257738920357	6.07260492522169	7.7235534180057	7.74631926859913	8.33930355789521	7.55735822822022	7.08948707936643	8.37549008307564	8.11592120106675
jgi|Copci_AmutBmut1|146434|	5.74325984791356	5.58470914651098	4.74752437331915	4.99331790799005	8.77139736733999	5.80570342749602	5.92557580484855	7.12867880894586	6.68027424070971
jgi|Copci_AmutBmut1|146653|	1.37683856109958	2.43552574781381	2.0382389800735	2.40882600110897	3.33521854872907	3.54927268727649	4.13142334035371	2.79785245776519	1.4909621270738
jgi|Copci_AmutBmut1|14676|	4.00570005139857	3.19678157291737	2.21559083613155	2.54000958318283	1.61718420462844	1.96803211537055	4.66118438468329	1.39845187766427	2.67668661404058
jgi|Copci_AmutBmut1|147525|	3.66365479231735	4.3420883209022	4.22549832958986	4.77388777270022	7.58962962809064	4.98556663837596	4.38973269711708	5.94790547359819	4.47818421074936
jgi|Copci_AmutBmut1|147911|	3.62015480032417	3.13190596150586	2.79433321231231	3.08043830965208	5.95754784445591	3.35369417075147	3.30352435978471	4.6224732738782	5.15256478887003
jgi|Copci_AmutBmut1|148189|	0.519956684346946	1.3740261514527	1.51240658817677	0.899867427776635	2.67276841646924	3.65537303941145	0.784780234902568	3.92116209993237	1.69387816694484
jgi|Copci_AmutBmut1|148645|	1.7117331532254	3.05455363109396	2.0661330786172	2.45364739394925	3.23760827207464	4.88654294658999	2.26452649522121	4.02143216265066	3.95427878544714
jgi|Copci_AmutBmut1|14892|	2.73492179525716	3.50146670285879	4.09488999981079	4.5464536875261	3.4164755885145	2.78229226488015	2.20164669103386	2.19578748330661	0.635512916815148
jgi|Copci_AmutBmut1|14894|	3.1120512468062	3.60146204199325	4.11520368518512	4.37147346723893	3.05727878034442	2.92140993340676	2.09261349990414	1.52206614452254	0.00105100847830819
jgi|Copci_AmutBmut1|149173|	4.02335052448169	2.85436669642926	2.02774793963904	0.776649145417649	2.57229732497666	2.31455720732363	2.4375576250815	3.0308674800666	0.454109792095362
jgi|Copci_AmutBmut1|149335|	6.81936052442789	6.41268561095841	5.85238513856336	5.46896957217042	3.48718673104941	4.76996489623846	6.32933780905503	6.26042192279612	7.13879877312246
jgi|Copci_AmutBmut1|149780|	4.83435044944765	5.74383508372555	5.79428540954633	6.30448153885289	3.74052568882395	0.0269652487253862	0.0905111022621297	2.82113328160109	0.200582472005944
jgi|Copci_AmutBmut1|150694|	3.98446043613557	3.78891281028642	3.79913546569392	3.85807826177013	3.54575988970952	3.88129283424322	5.00974030454293	3.63391007711099	3.3392837501135
jgi|Copci_AmutBmut1|151105|	2.42188945797332	1.89044603826569	2.1147692039167	2.9496224500959	4.18939063061458	3.20262177187003	3.3239390460106	1.87390981731419	2.96040902398096
jgi|Copci_AmutBmut1|151330|	4.10678576773661	3.86519722747889	3.14605405334242	3.37463179951033	3.82053573824692	3.2875050380911	4.58148940218567	4.72976313305134	5.51174833444162
jgi|Copci_AmutBmut1|151523|	6.82449181836244	6.3066611981221	6.17867241186978	6.58674467200489	5.55817081285808	3.75431058068145	6.1605399783363	0.794679527168356	6.36299802802138
jgi|Copci_AmutBmut1|151777|	2.77131690394064	3.71762658131905	4.11364346469967	4.85783808634821	6.57324577298088	5.67313021153084	4.04446636048585	4.2164264762237	2.24489716748588
jgi|Copci_AmutBmut1|152042|	3.78133100204222	4.83346629209827	2.74810168604418	2.51188949662675	2.83309986967344	1.90143436664153	2.11653933914962	4.60502268523496	6.8022739099249
jgi|Copci_AmutBmut1|152514|	3.81499883170984	3.48358622714272	2.78389215230186	3.09565020255326	2.75680863453686	3.73210052257066	5.4603092664494	2.73872509776529	1.61413992194913
jgi|Copci_AmutBmut1|15263|	4.51475604246544	3.48979504548883	3.0820779493096	3.61620542867194	1.86469446808083	2.21460397951778	5.60111876349486	2.44465882830548	3.43198491137949
jgi|Copci_AmutBmut1|152702|	8.18298112362539	7.89169640283452	8.65614699622753	7.77079580034736	6.09596174904368	7.58098213318298	5.54225797276062	7.92422871784924	2.62084349336256
jgi|Copci_AmutBmut1|153190|	3.00853330811323	3.13443412928994	2.83008466633742	3.58506141643632	4.15886654928586	5.94405248013341	9.00273653989804	3.61750403644367	3.50284951230087
jgi|Copci_AmutBmut1|153454|	4.32766128351759	3.60522253665866	2.79667758575749	1.67225583669954	1.64999840865236	0.340576422421068	0.515153588346555	2.68728547832556	2.62967086312156
jgi|Copci_AmutBmut1|153536|	3.80855313062939	3.33053214012083	3.72216909375761	4.22843175994756	7.30004041495095	5.33577500431599	4.99078664006872	5.32988247798936	11.5438680303547
jgi|Copci_AmutBmut1|15356|	1.97783844152711	4.78242354559992	3.99541554318088	3.29960876066041	1.94576475119329	2.80325745387856	1.19310813674271	2.00217167068432	1.13131730126902
jgi|Copci_AmutBmut1|154165|	5.67277001211436	5.57045805119666	5.08352156763578	5.27449751237545	4.91638915698115	4.06897897517149	4.4126010225375	3.42619106345601	3.62577807536909
jgi|Copci_AmutBmut1|154673|	5.15708458127027	4.70049539411355	5.41637156952794	5.78254709727334	5.3892266365804	4.92670007306197	2.28129470860211	3.17541562022395	5.2751730608414
jgi|Copci_AmutBmut1|154974|	4.98911029440355	4.5461696682547	4.07212599795564	4.23748728381123	2.89914650958502	2.9152737051244	4.75570475933823	4.44791551082551	6.1581180305382
jgi|Copci_AmutBmut1|155423|	4.16671144876945	5.19686549135349	5.54502781644866	5.44440180029223	6.10608464361176	6.53135176998534	6.85333154181868	8.72930177152596	8.07576522749818
jgi|Copci_AmutBmut1|156301|	3.78232090819044	3.81150506023848	3.55890032793051	3.8194761679718	2.14124973658389	2.20631651971806	3.79072691991987	2.19834476781213	4.21301122971783
jgi|Copci_AmutBmut1|1569|	3.79279674163656	4.31499734054371	3.75338621705136	3.75075237337473	3.22610121551311	4.02923080365896	4.15285198647816	6.36718386136973	4.49102220807499
jgi|Copci_AmutBmut1|15706|	4.57701397141673	4.88969489922923	5.24483122181247	4.51372558933956	2.70759914630732	5.82459797202415	1.09596675920042	1.87784705824461	4.87327530275769
jgi|Copci_AmutBmut1|159481|	5.27257726807311	4.37167232105773	3.67247853609932	3.81164796719514	2.81259549530493	2.97114890731721	6.82623874749615	2.84662289797052	4.95538876648929
jgi|Copci_AmutBmut1|160418|	2.19027321866415	4.0701173532805	4.76048883987057	4.13535122968399	1.54156715798375	1.61808964431359	1.69515030432482	1.88387870483451	0.544861402533163
jgi|Copci_AmutBmut1|160790|	4.7681541818515	4.31809232045794	4.83327245602606	5.14152279828167	4.12006615029046	4.25025581048284	3.00574487760974	2.36142473427754	3.12973302768874
jgi|Copci_AmutBmut1|160990|	3.07974667834955	2.84386811337678	3.70523443177203	4.29972885973552	4.60916813976359	4.65496658919299	3.93121517301338	0.528438226935145	0.351377492108269
jgi|Copci_AmutBmut1|161438|	3.84896955391433	2.24738547776481	2.03481204608716	2.27707497014708	3.20626853524914	2.42709124385393	2.94451398297905	3.28238673024096	2.73234869296621
jgi|Copci_AmutBmut1|161543|	6.19550889823957	4.4030272738818	2.50416806751618	2.64840551918989	2.45777453822288	2.46901131452089	4.85780782260667	5.32500332845884	6.39608199907526
jgi|Copci_AmutBmut1|162048|	5.16147682844931	6.16355204867408	4.83092818470378	4.91438327116988	3.42293290079253	3.50414189474659	3.34021656560756	5.68575632711008	3.96669232701074
jgi|Copci_AmutBmut1|162076|	10.3622676984581	9.57846823528821	8.81154740196182	9.02800484167228	6.92427291905109	5.84329910690108	8.16635923498812	9.50385357504318	8.25249960421634
jgi|Copci_AmutBmut1|163053|	3.48207991050545	3.86477778069565	3.8854927233381	4.42312603535151	5.73297305067516	5.7642776029079	5.11438058513186	8.10954863722222	7.01886615298548
jgi|Copci_AmutBmut1|163064|	4.91714929534295	4.73453945075317	4.26158968443481	4.26158990057137	2.70053824733087	2.69556212952715	4.26685551408395	5.07428956820147	5.19063628667165
jgi|Copci_AmutBmut1|163947|	4.17201876921109	3.82966613207982	3.27160976277103	2.18978970723992	0.168175696978819	0.467253984716278	1.31117357203786	3.13986003771107	1.77496410358412
jgi|Copci_AmutBmut1|164224|	3.35700968611991	3.11585889150226	1.54676855678435	2.32007143466213	2.14134373807015	3.52120686349217	1.90857369874923	3.4626982227224	3.16971104268404
jgi|Copci_AmutBmut1|164466|	3.03979754512201	2.64968466492882	3.59792799197554	3.82862873895184	4.88610797951217	3.61636321660603	1.6851013729201	3.71356531689168	1.85723371079617
jgi|Copci_AmutBmut1|164761|	5.04017516899872	4.01604407710697	3.7068233188504	3.70817511175183	4.34261098822779	5.02303145158105	6.50075079626947	6.77057423337655	7.59360636893761
jgi|Copci_AmutBmut1|164922|	2.78539463194033	3.67029208912524	3.20483801366692	3.18610466043206	2.68133042997267	2.555311506536	1.66170083181281	4.08014095598889	2.37664776815926
jgi|Copci_AmutBmut1|165685|	4.91094038968911	4.43405567249528	4.28760116094304	4.50333298212056	3.19370075765061	5.47237743182327	1.38829562069015	6.47784010239868	6.3726231801465
jgi|Copci_AmutBmut1|166359|	5.76481985181624	5.47320010805381	6.46848300455473	6.66587716044755	8.21241010102564	8.22314717771762	9.06763309043152	10.286249146234	8.71298181760392
jgi|Copci_AmutBmut1|166533|	5.63571739624195	6.0246450293206	5.78898560399519	6.0507430972898	6.85485607272598	5.90099682919297	6.05963212012744	3.21037515826157	3.98608756297956
jgi|Copci_AmutBmut1|16680|	3.09137934462593	3.36460241948276	5.65906021115914	5.8271940686667	5.32838077691833	4.35763549315936	2.0263260471787	2.79108091143681	2.30594281172117
jgi|Copci_AmutBmut1|167060|	6.79321356018848	5.7046233384975	4.59276020207483	4.80455514198753	2.94290387867818	4.87235879510162	4.32140577926508	3.26509349147595	4.81844345324772
jgi|Copci_AmutBmut1|167773|	5.61344667115474	8.01914837698149	5.02233812743311	5.02223775839615	4.17232880589534	4.84992182782258	5.36370275372418	6.90624464145132	8.22596636833004
