"Custom pathway"$"Custom pathway"$"Diff"$"Direction of change"$"Interactions"$"P-value"$"FDR corrected p-value"
"alanine and aspartate metabolism"$"alanine and aspartate metabolism"$-0.0491636268033783$"DOWN"$"organ + age"$0.550805257594487$0.807641417034613
"arachidonic acid metabolism"$"arachidonic acid metabolism"$0.00198823490748956$"UP"$"organ + age"$0.982254377240579$0.993927519880559
"beta-alanine metabolism"$"beta-alanine metabolism"$-0.00126524039567522$"DOWN"$"organ + age"$0.988462026999845$0.993927519880559
"butanoate metabolism"$"butanoate metabolism"$-0.182194616977226$"DOWN"$"organ + age + organ:age"$4.05393161119116e-05$0.00404131112198096
"cholesterol metabolism"$"cholesterol metabolism"$-0.0847711065102369$"DOWN"$"organ + age"$0.37493539078785$0.714292970771013
"chondroitin sulfate degradation"$"chondroitin sulfate degradation"$0.0384994577541161$"UP"$"organ + age"$0.67594115974171$0.882103213462932
"citric acid cycle"$"citric acid cycle"$-0.00171711196555924$"DOWN"$"organ + age + organ:age"$0.984893371810336$0.993927519880559
"eicosanoid metabolism"$"eicosanoid metabolism"$-0.179393013243945$"DOWN"$"organ + age"$0.0507444965147672$0.275077697917342
"fatty acid oxidation"$"fatty acid oxidation"$-0.0366015971606033$"DOWN"$"organ + age"$0.701388032031206$0.902322744322782
"fructose and mannose metabolism"$"fructose and mannose metabolism"$0.0272026685070164$"UP"$"organ + age + organ:age"$0.750304038713823$0.915090439739756
"galactose metabolism"$"galactose metabolism"$0.151828847481021$"UP"$"organ + age"$0.086542312279938$0.358532436588315
"glycerophospholipid metabolism"$"glycerophospholipid metabolism"$-0.0948930296756384$"DOWN"$"organ + age"$0.246460687689632$0.636893460267268
"heme synthesis"$"heme synthesis"$0.0276545400769003$"UP"$"organ + age"$0.767813290871312$0.931433869491635
"histidine metabolism"$"histidine metabolism"$-0.0158155049459397$"DOWN"$"organ + age"$0.843829942006693$0.979281955945388
"keratan sulfate synthesis"$"keratan sulfate synthesis"$-0.149659863945578$"DOWN"$"age"$0.0391138726647255$0.237412110825427
"limonene and pinene degradation"$"limonene and pinene degradation"$-0.153094087876697$"DOWN"$"organ + age"$0.0789655152954157$0.347856159471807
"methionine and cysteine metabolism"$"methionine and cysteine metabolism"$-0.0306368924381347$"DOWN"$"organ + age"$0.745907310806079$0.913999099156745
"nad metabolism"$"nad metabolism"$0.220151828847481$"UP"$"age"$0.00669238633924831$0.0793960379338094
"propanoate metabolism"$"propanoate metabolism"$-0.133030990173847$"DOWN"$"organ + age + organ:age"$0.110420851347814$0.417391638755896
"pyrimidine synthesis"$"pyrimidine synthesis"$0.0215994610404548$"UP"$"organ + age"$0.8177440027203$0.97014174868181
"pyruvate metabolism"$"pyruvate metabolism"$-0.0149117618061718$"DOWN"$"organ + age"$0.871432423662574$0.984721906854617
"selenoamino acid metabolism"$"selenoamino acid metabolism"$0.0291005291005291$"UP"$"organ + age + organ:age"$0.708720929448928$0.902322744322782
"starch and sucrose metabolism"$"starch and sucrose metabolism"$0.173066811265569$"UP"$"organ + age"$0.0710620207789838$0.322499920752073
"steroid metabolism"$"steroid metabolism"$0.238949686154655$"UP"$"age"$0.00545416642115897$0.0744313829804659
"transport, endoplasmic reticular"$"transport, endoplasmic reticular"$0.0223224555522692$"UP"$"organ + age"$0.804554832293466$0.958853019308651
"transport, golgi apparatus"$"transport, golgi apparatus"$-0.0603700417365014$"DOWN"$"organ + age"$0.543236948379468$0.807641417034613
"tyrosine metabolism"$"tyrosine metabolism"$-0.0107545433632391$"DOWN"$"organ + age"$0.902736448210679$0.984721906854617
"valine, leucine, and isoleucine metabolism"$"valine, leucine, and isoleucine metabolism"$-0.0553090801538006$"DOWN"$"organ + age"$0.560534534554098$0.812775075103443
"vitamin c metabolism"$"vitamin c metabolism"$-0.0312695126359722$"DOWN"$"organ + age"$0.743850107575687$0.913999099156745
