gene,HR,z,pvalue,lower,upper
LZTS1,1.0376218669127,0.164521608458967,0.86932053742461,0.66828755142088,1.61107166579156
DOK2,0.765528214174869,-1.17590092397122,0.239634469615764,0.490400002246336,1.19501110116918
XPO7,0.861288745985458,-0.656955386161369,0.511209603429444,0.551659747437837,1.34470261317153
NPM2,1.27603535572864,1.16638691992212,0.243458044541406,0.84717664002487,1.92199141494474
EPB49,0.802558705606655,-0.935825491969763,0.349363044133987,0.506309403598406,1.27214796203137
FAM160B2,1.03880428202521,0.156747371069514,0.875443951783303,0.64535176078235,1.67213355867461
NUDT18,0.807753704349124,-0.963909054949135,0.335091523694928,0.523292699269481,1.2468472191578
HR,1.297239541162,1.09758113401675,0.272387434645628,0.815077061656694,2.06462739085523
REEP4,0.922071260215172,-0.34035847984625,0.733586582417202,0.577909422583702,1.47119146303875
BMP1,1.0473436687139,0.172392730477061,0.863128786863138,0.619000995779787,1.77209530820419
PHYHIP,1.05787877311076,0.257557025028458,0.796748799953527,0.689418525321917,1.62326287660427
POLR3D,1.05740477718883,0.250491148743816,0.802207548847491,0.683228310243794,1.63650253664516
SLC39A14,0.709403145295673,-1.57570456260591,0.115093905472166,0.462832924673722,1.08733150933496
PPP3CC,0.765125723849132,-1.15950452588263,0.246250592785194,0.486632374185824,1.20299717887678
SORBS3,1.05639826888504,0.216747882208949,0.828404830293421,0.643225924074296,1.73496941080131
PDLIM2,1.02415448574427,0.0963279976135611,0.923260075596664,0.63017557497909,1.6644447235279
C8ORF58,0.852727948560743,-0.666388095883541,0.505163069381168,0.533718263830144,1.36241347455186
KIAA1967,0.701628077241959,-1.36436008115321,0.172454265066367,0.421728312575364,1.16729644203406
BIN3,0.833133218196892,-0.782581756842635,0.433872757892657,0.527405932935323,1.31608485213652
EGR3,0.949171898228906,-0.238128408479684,0.811781501609397,0.61784176248164,1.45818451761625
PEBP4,0.919296281308819,-0.406161796676939,0.684623722353082,0.612501722392077,1.37976045116695
RHOBTB2,0.608629336978981,-2.0568923963702,0.0396965775522434,0.379199588980592,0.976872551015434
TNFRSF10B,0.807516823457126,-0.938653624997807,0.34790861074938,0.516747773683402,1.26189884770709
TNFRSF10C,0.857451564579855,-0.65718473471677,0.511062139878013,0.542021252237968,1.35644715509725
TNFRSF10D,1.02973962489843,0.148468926842051,0.881972706937827,0.699375616771457,1.51615765499652
TNFRSF10A,1.05854544311431,0.257282798170872,0.796960470671529,0.686236881915147,1.63284499080105
CHMP7,0.703055216662874,-1.48855474328378,0.136604656521595,0.44210158667192,1.11803859696094
R3HCC1,0.825972171194588,-0.722234030001502,0.470150604449899,0.49162068946411,1.38771626623681
LOXL2,0.941551254217465,-0.245447469937913,0.80610997714992,0.582077765122332,1.52302461533154
ENTPD4,0.746552244824781,-1.25888536026056,0.208071742386538,0.473616799539424,1.17677467267824
SLC25A37,0.823187110383296,-0.802426040436433,0.422306554843021,0.511799381050919,1.32402860142143
NKX3-1,0.788946377305219,-0.970384055612605,0.331855093227767,0.488771506561065,1.27347109622329
STC1,0.847402166645193,-0.675363982740056,0.499444542609503,0.52408213786642,1.37018680880514
ADAM28,0.842379244224219,-0.785473604146874,0.432175940601368,0.549072381646115,1.29236657100177
ADAMDEC1,0.837616107871609,-0.819155215469533,0.412697862569212,0.548172869292117,1.279889581314
DOCK5,0.907956393636497,-0.431579113022421,0.666047341805106,0.585628569687611,1.40769227359441
GNRH1,1.01187194292137,0.0498953414839854,0.960205789638848,0.636481948879066,1.60866279189014
KCTD9,1.02936812559852,0.139525423755188,0.889034967174172,0.685465070109685,1.54580996786408
CDCA2,0.863434855821119,-0.667037543060445,0.50474815294152,0.560857094380575,1.32925081578973
EBF2,0.997560560698706,-0.0114220693330355,0.990886705386156,0.65603041680153,1.51689166656822
PPP2R2A,0.940281671354019,-0.292581480390166,0.769842071120722,0.622467545012145,1.42036260134182
BNIP3L,0.834309456364625,-0.825686315130955,0.408982057192663,0.542723185191563,1.28255487875232
PNMA2,0.779674187751485,-1.02942758114696,0.303278793958934,0.485425682558642,1.25228610864136
DPYSL2,0.642090237027892,-2.07052636569536,0.0384030796431339,0.422149380987407,0.976620814940465
TRIM35,0.745911836304099,-1.25982531443463,0.207732385655123,0.472739628296584,1.17693638154128
PTK2B,0.811885942263881,-0.928664943141677,0.353062754084534,0.522977066956767,1.26039710896195
EPHX2,0.987076621906301,-0.0555004750807144,0.95573975147556,0.623527045273219,1.56259502278209
CLU,0.663151825604054,-1.76227612497628,0.0780226556895527,0.419966757222239,1.04715512892195
SCARA3,0.627375834467982,-2.0074309435796,0.0447037967639093,0.397963420243027,0.989036724616632
CCDC25,0.860371858264038,-0.667095325230584,0.504711245983907,0.553083280381474,1.33838747391198
ESCO2,0.882083500594287,-0.588548685377818,0.556164065497929,0.580828646011248,1.33958837492599
PBK,1.00304597306294,0.0141757629531548,0.988689756406505,0.658718010583203,1.52736255562075
SCARA5,1.01704004415813,0.0861733602838308,0.931328607329602,0.692529410256252,1.49361230888148
ELP3,0.937537727705994,-0.30434150069048,0.760867730741907,0.618864954979492,1.42030500159966
ZNF395,1.12530658480932,0.56613184785661,0.571304154827731,0.747772924398818,1.69344846342662
FBXO16,1.04800417139354,0.219567229558803,0.826208215611523,0.689593023417778,1.59269700527824
FZD3,0.845001877172172,-0.725265765172041,0.46828900390257,0.536040086078213,1.33204249265849
EXTL3,0.892489188981377,-0.476274625572542,0.633878740318326,0.558887533346249,1.42521867982902
INTS9,0.772737239841415,-1.04119788448569,0.297783717357384,0.475621605936609,1.25545777228067
HMBOX1,0.731061909180884,-1.2097628453558,0.226369906998506,0.440091748829365,1.21440930550693
KIF13B,1.06054989224458,0.267283606413809,0.789250807945451,0.689150487631529,1.63210517024456
DUSP4,0.478846669543336,-2.19463197925674,0.0281900076525415,0.248078398956584,0.924280928517578
TMEM66,0.788523655657607,-1.1035498331127,0.269788463207858,0.517073308089131,1.20247853796479
LEPROTL1,0.798400206374919,-0.973209821236794,0.330449030608769,0.507342340499606,1.25643542565714
DCTN6,1.11212045468085,0.469717122137385,0.638557133270966,0.713799953811548,1.73271502626921
RBPMS,1.05653648988453,0.245222371779293,0.806284254954012,0.680746272322814,1.63977299596316
GTF2E2,0.973105226090179,-0.118114731502158,0.905976751110146,0.618994518456559,1.52979348412513
GSR,0.837429974341672,-0.766983011494559,0.443091616255791,0.532168955291575,1.31779382271869
PPP2CB,0.94795901123655,-0.24872755575093,0.80357153214317,0.622145753111713,1.44439833027875
WRN,0.988931990359839,-0.052325803542328,0.958269093222616,0.651801829196833,1.50043531292659
NRG1,0.524003901514067,-1.39625818508787,0.162636760806888,0.21152274617763,1.29811140297593
FUT10,0.764930581863283,-1.11154541159811,0.266333654521227,0.476886750841385,1.22695544390227
TTI2,0.846882393863305,-0.714665394271761,0.47481582601635,0.53688164865327,1.33588061881928
MAK16,0.96455648472819,-0.1481052817035,0.882259681221365,0.598310292352046,1.55499449720944
RNF122,0.900940982250084,-0.470938408680908,0.637684718800235,0.583647161416023,1.39072834951933
ZNF703,1.74713867313381,2.168989348823,0.0300834925565763,1.05524444289636,2.89268857439467
ERLIN2,1.59411883642017,2.28078753375477,0.0225610224176183,1.06779349021049,2.37987484277382
PROSC,1.51485165816067,1.98365996572068,0.0472937593900163,1.00497353842106,2.2834188747273
GPR124,1.28209252448085,1.1030496592121,0.270005600388754,0.824445290103807,1.99377843631408
BRF2,1.48677096677844,1.85546193312171,0.0635302903631007,0.97791022653713,2.26042007504395
RAB11FIP1,1.44925653407992,1.89817744775119,0.0576727105953065,0.987994776458852,2.12586599809906
EIF4EBP1,1.9221859994315,3.27608833353746,0.00105255634757273,1.30020245653028,2.84171053350446
ASH2L,1.58007386398186,2.38093954274577,0.0172685458037236,1.08424714158369,2.30264237726454
LSM1,1.43887360026395,1.73900801559006,0.0820333530081101,0.954820775239895,2.16832026619485
BAG4,1.38886653937389,1.60093296390565,0.109391767558624,0.928980154892948,2.07641708386623
DDHD2,1.64696523591558,2.3838226951407,0.0171338552537354,1.09276772281836,2.4822242016068
PPAPDC1B,1.47557557740695,1.76727865916449,0.077181572030255,0.95846936023455,2.27166707145133
WHSC1L1,1.34047944673422,1.46357818457551,0.143309236795605,0.905395984572647,1.98464006659476
LETM2,1.08519730967988,0.406984792155352,0.684019157826209,0.731990243627825,1.60883729146425
FGFR1,0.717442353876392,-1.6438592982934,0.100205269227706,0.482883865751254,1.06593648627069
TACC1,0.799184633756468,-0.986614883162975,0.323831471204963,0.511976889778394,1.24750958799901
PLEKHA2,0.751335137732097,-1.22525698490899,0.220478409943645,0.475568343561729,1.18701023067074
TM2D2,1.30326157979482,1.70468640859205,0.0882529260373717,0.961111925403594,1.76721430717453
ADAM9,1.36573465102792,1.49583080557274,0.134697751468737,0.907816183499646,2.05463525647656
IDO1,0.655218164231103,-1.78104442593991,0.0749051934084441,0.411458858535583,1.0433870454663
C8ORF4,0.844187318819671,-0.735503415365503,0.462032960724501,0.537543424779975,1.32575750423818
ZMAT4,0.908249456171989,-0.375530638488744,0.707265864685099,0.549629534806913,1.50086016561412
SFRP1,1.06260005905044,0.263008983788684,0.792543654761622,0.67586461699261,1.6706287873424
GOLGA7,1.74455177850342,2.73665212640516,0.00620678896799248,1.17109519866327,2.59881597273508
GINS4,1.61917936682171,2.09338444387234,0.0363148499495408,1.03119138135115,2.54243961824618
AGPAT6,1.68371108314946,2.95799571073972,0.00309646432590325,1.192183158105,2.37789218229388
KAT6A,1.60321202310063,2.05663345832833,0.0397214973006855,1.02243414056209,2.51389178925637
AP3M2,1.51755621567169,2.07183199262159,0.0382811119874092,1.02277678966777,2.25169058487518
PLAT,1.20608642627452,0.767464347041003,0.442805483127795,0.747399427076499,1.94627452864604
IKBKB,1.62646291422316,2.66448354637189,0.00771066382950556,1.13724842649111,2.32612466170246
POLB,1.43674879309023,2.08848500241496,0.0367541068783303,1.0225507914961,2.0187232865235
VDAC3,1.69493881244181,2.73147760685822,0.00630510256080751,1.16071395615281,2.47504353910211
SLC20A2,1.54259226843682,2.1732929513904,0.0297582756632545,1.0434667278752,2.28046649027957
C8ORF40,1.60547623900747,2.15496193435727,0.0311648131042366,1.04376964056863,2.46946630160017
THAP1,1.34865862618849,1.33134852218451,0.183074359318189,0.868290152082262,2.09478373747615
RNF170,1.55119850535192,2.19953777942481,0.027839705878858,1.04898071240714,2.2938618170437
HOOK3,1.1940495080304,0.746234877875751,0.455525542542841,0.749420271540157,1.90247619629706
FNTA,1.27378726412817,1.25382294384509,0.209906367768416,0.872590406520556,1.85944514417131
SGK196,1.34080770249465,1.27832650243129,0.201134326949117,0.855233723230209,2.10207484367998
HGSNAT,1.32489503266684,1.34271532155814,0.179364171581391,0.878684481386412,1.99769870160406
KIAA0146,1.18106709918431,0.739230584524901,0.459766992037344,0.759711848713694,1.83611654226198
CEBPD,1.10039482706379,0.391515896999342,0.695415940467258,0.681636426756032,1.77641441668746
PRKDC,1.09522887492109,0.378371593010332,0.705154567830178,0.683706440036574,1.7544463796432
MCM4,1.18269701333838,0.77485570737952,0.438424927258011,0.773647514792828,1.80802264418067
UBE2V2,1.29439112446074,1.2625567171558,0.206748531160023,0.867156697872905,1.93211721386982
SNAI2,1.0870999123715,0.375208432464206,0.707505459366521,0.702764585738168,1.68162460582273
PXDNL,1.16577615694607,0.718044780344676,0.472729676212541,0.766978922590651,1.77193141568153
PCMTD1,1.1489353569031,0.644453596235445,0.519281339238241,0.753216447369564,1.75255394243185
RB1CC1,1.26271921476416,1.05933763471968,0.289446041089346,0.82010813575135,1.94420680130655
ATP6V1H,1.58762541708043,2.39293984688624,0.0167139810639321,1.08723425393273,2.31831774600782
TCEA1,1.29426913342255,1.40661244811226,0.159542339840867,0.903504469466486,1.85403907378512
LYPLA1,1.30723643920748,1.23747548860544,0.215910608734127,0.855200054649442,1.99820743544308
MRPL15,1.39239900618095,1.5946205298264,0.110797118863837,0.926962793131114,2.09153485639359
SOX17,0.81410600703075,-0.792123954876963,0.428288403627139,0.48941529706966,1.35420489439507
TMEM68,1.25411722018929,1.12885332669675,0.258959712539194,0.846445914889513,1.85813408075887
TGS1,1.05381787041132,0.242265451759189,0.808574481979192,0.689586512987907,1.61043187922344
LYN,1.08506729945513,0.364451072584306,0.715521203485316,0.699480992117733,1.68320663122276
RPS20,1.24533148362356,0.930352103722557,0.352188808731196,0.784420665612869,1.97706482260049
CHCHD7,0.911415262338655,-0.400617227494571,0.688701960011462,0.578940444839115,1.43482423421753
SDR16C5,0.824335913235681,-0.686491077221141,0.492403489078773,0.474873424448582,1.43097015512958
PENK,0.986797067889063,-0.043533324993973,0.965276400193739,0.542441928940784,1.79515705044393
IMPAD1,1.45742331381191,1.81901879265686,0.0689085630468889,0.971235826541567,2.18698966573961
FAM110B,0.994712842725121,-0.0240860655622637,0.980783958169801,0.646180568913486,1.53123397248852
UBXN2B,1.2653216226405,1.07062997185338,0.284335841430636,0.822442120802267,1.94668873131135
SDCBP,1.06210623498876,0.28516969835717,0.775514134124562,0.701966287679488,1.60701400366546
NSMAF,1.43316683860411,1.73775505684091,0.0822539829064555,0.955023674530889,2.15069766546199
TOX,0.668698753219996,-1.69213441647533,0.0906203476640001,0.419564431800179,1.06576723064776
CA8,0.898826667464106,-0.456144213146853,0.648286278418711,0.568369034271895,1.42141694819735
RAB2A,1.49308636846619,1.94947716130688,0.0512384676548218,0.997846055446624,2.23411907230695
CHD7,1.31465259795954,1.17396635051366,0.240408504023093,0.832632356683108,2.07571978130506
CLVS1,1.21994804518556,1.17898872882234,0.238402663997189,0.876610237876054,1.69775935603722
ASPH,1.13462950528929,0.681812538173911,0.495357495051517,0.789166225721023,1.631321858835
GGH,1.42178560138274,1.6821636964017,0.0925371016672589,0.943539896111526,2.14243648268619
TTPA,0.791827423822417,-0.925956190418566,0.354468747963772,0.483128457976023,1.29777217376908
BHLHE22,1.18523635269698,1.03958253455886,0.298533894709025,0.860315395694342,1.63287233819717
CYP7B1,1.269713822237,1.03956270622482,0.298543110928864,0.809434274784147,1.99172834731964
ARMC1,1.70231993453272,2.42196651649596,0.0154367728218593,1.10680800292198,2.61824377114825
MTFR1,1.51609345533148,2.17402493227992,0.0297032628272884,1.04182509841011,2.2062622303942
PDE7A,1.28592770706056,1.13379394663891,0.256880990783497,0.832561577146082,1.98617148950639
RRS1,1.26890777173344,1.0885371315041,0.276358053675846,0.826416947276139,1.94832274249999
ADHFE1,0.847276404440685,-0.632356006247711,0.527154274392863,0.506922556743683,1.41614788289036
C8ORF46,0.916024414186302,-0.400559493321098,0.688744473541938,0.596369918938079,1.40701383610947
MYBL1,1.26476733182234,1.11049994602968,0.266783651355063,0.83554173162617,1.91449013627567
VCPIP1,1.21210586980142,0.859761579056498,0.389920482302317,0.781801507638676,1.87925020002145
SGK3,1.46552354691186,1.68804970607179,0.0914016877170252,0.940289446720354,2.28414694437369
C8ORF44,1.30573184658603,1.35308603107213,0.176028147740628,0.887233368219493,1.92163157547879
MCMDC2,1.31308600118506,1.48574276961581,0.137347173118647,0.916733367610605,1.88080297655375
COPS5,1.62963753034189,2.52784152292922,0.0114766142742213,1.11595343761956,2.3797753479426
CSPP1,1.4967457759878,1.99786480670513,0.0457313190165582,1.00768008283501,2.2231737593092
ARFGEF1,1.35394305164303,1.40840551661123,0.159011026635751,0.888101847919724,2.06413463882144
CPA6,1.04759953095875,0.221874446567888,0.824411623439965,0.694699317035149,1.5797694777487
PREX2,0.921802001936408,-0.362995571786036,0.716608192254193,0.593883970388317,1.43078273390402
SULF1,1.08522678356469,0.318931336106162,0.74977858140891,0.656496518191662,1.79394275389338
NCOA2,1.33433878881695,1.32935032592549,0.183732418034928,0.872120703983196,2.04152933786537
TRAM1,1.38899218391812,1.47353125804311,0.140607841727321,0.897207412411745,2.15033810498686
LACTB2,1.74420274082234,2.89204739686433,0.00382740202064742,1.19636787163681,2.54289944858675
RP11-383H13.1,0.85927531367299,-0.507961797722515,0.611480134627599,0.478611144610263,1.54270136206098
MSC,0.717842041669541,-1.13448068868031,0.256592969706508,0.404855403386026,1.27279318116687
TRPA1,0.624694137515046,-1.34386708721044,0.178991370696789,0.314527365460498,1.24072754329123
SBSPON,0.927606907193452,-0.322969050090725,0.74671868148378,0.587908299392275,1.46358637080385
RPL7,1.06894471224126,0.297113720356529,0.766379689772553,0.688567917644201,1.65944820917285
RDH10,1.07032055940095,0.314435989650655,0.753189925445718,0.700722402729528,1.63486438483193
STAU2,0.963403643665446,-0.178528265273357,0.858308125264941,0.639806007877241,1.45066874834026
UBE2W,1.02080927239963,0.0929508914903787,0.925942575153642,0.661208603171544,1.57598005473428
TCEB1,1.52989562931816,2.27951577162883,0.0226364235180281,1.06141847415467,2.2051440535467
TMEM70,1.47268888374875,1.70260082907125,0.0886427948268888,0.943166867459606,2.29950035687618
LY96,0.795630582309917,-0.963917053332327,0.335087513323431,0.499832921715122,1.26647924937527
JPH1,1.06183769486857,0.273494400633491,0.784473195981971,0.69074172905614,1.63230226699125
GDAP1,0.965273349338633,-0.143062436416288,0.886240871119967,0.594783233858003,1.56654153295429
PI15,0.996888893734887,-0.0139977281070801,0.988831793567915,0.644414867764191,1.54215477662694
CRISPLD1,1.17634828354044,0.824885611018442,0.409436536170709,0.799722860729573,1.73034353791779
HNF4G,0.849240884212502,-0.718617066640238,0.472376894895744,0.543837290684619,1.32615047142156
ZFHX4,0.868338969317957,-0.548030752871485,0.583670786823179,0.524106023957098,1.43866418466866
PEX2,1.15709919620315,0.69879767217663,0.484678483512169,0.768477059256539,1.74224921060008
PKIA,0.857424457718828,-0.589468829596541,0.555546815957698,0.514131696259789,1.42993848860651
ZC2HC1A,0.890507233583232,-0.554605648522548,0.579164424617345,0.59109505950734,1.34158308432658
IL7,0.768587889903089,-1.2584630049686,0.20822435842072,0.510116758446706,1.15802379499241
STMN2,1.07710142653883,0.409812576474163,0.681943439851251,0.755068973341108,1.53647881718468
HEY1,0.996264139030325,-0.0178111897931452,0.985789478012562,0.659936835434613,1.50399580902948
MRPS28,1.50457895633408,1.94246287808672,0.0520810896984666,0.996326163921649,2.27210517781942
TPD52,1.40208995067396,1.44374705855034,0.148810138929978,0.886175543373799,2.21835983229304
ZBTB10,0.972227728949419,-0.12875415074938,0.897552185860917,0.633236679694552,1.49269110152319
ZNF704,0.731981851261318,-1.30759262304829,0.191011520352241,0.458562402574364,1.16842860986419
PAG1,0.732826794161227,-1.30845228973197,0.190719946877036,0.460027094538453,1.16739886979794
FABP4,1.18784951622119,0.841918080060733,0.399833809337612,0.795643866734043,1.77338949268687
IMPA1,1.14670917102081,0.632660708703797,0.52695523336363,0.750358456697176,1.75241834241619
ZFAND1,1.50085162496677,2.04867423764116,0.0404939799822291,1.01773721133514,2.21329786813074
CHMP4C,1.54787555453465,1.65824125053872,0.0972687817781836,0.923584999469291,2.59415076436136
SNX16,1.17496773742657,0.748815361703924,0.453968499504615,0.770439731278951,1.79189770198061
LRRCC1,0.961688266487661,-0.165894334898838,0.868240105816615,0.606167586968881,1.5257238126583
E2F5,1.11707640466035,0.493309852755505,0.621793667649608,0.71952405743427,1.73428488033965
C8ORF59,1.54146276491014,2.26968420633669,0.0232267503517039,1.06082872050287,2.23985965847347
CA13,1.36883539939421,1.6763481322361,0.0936700221530526,0.94826818979278,1.97592872016951
CA3,1.33181752003067,1.52822366520649,0.126457015026968,0.922237909418872,1.9232975445331
CA2,1.1661096805518,0.704301623335115,0.481244955597981,0.760350487793849,1.78840128191683
WWP1,1.36841590757407,1.38023220990036,0.167515159652322,0.876566788888228,2.13624577138816
FAM82B,1.35478883053473,1.46311097150875,0.143437016200774,0.902024133584417,2.03481559639434
CPNE3,1.38684994784726,1.46171896397908,0.143818238329576,0.894514724368298,2.15016335164545
MMP16,1.0138421648137,0.0620560189046692,0.95051822128572,0.656756109414895,1.56508012703508
RIPK2,1.02649855862886,0.123961073671823,0.901346095990225,0.678844264683342,1.55219590955613
OSGIN2,1.08153377648256,0.358079426295502,0.720283875062928,0.704239087611176,1.66096334362863
NBN,0.993248834530208,-0.0291397494085435,0.976753133803667,0.6297685812181,1.56651709329075
DECR1,1.4367868293779,1.72442245994145,0.0846316058427359,0.95170321769227,2.16911780342567
TMEM64,1.00942646153189,0.040979570294107,0.967312182722397,0.644453107232795,1.58109530360711
NECAB1,0.778861243175726,-0.799705457764442,0.423881470066832,0.422128104709573,1.43706336856817
RP11-122A3.2,0.928019803583542,-0.303144465099123,0.761779769176377,0.572532806024111,1.50422953371683
TMEM55A,0.932503050403245,-0.312428088141851,0.754715206705344,0.601528742485195,1.44558668205744
OTUD6B,1.44627613600821,1.96825062544475,0.0490392079094823,1.00155472127017,2.08846767646818
RUNX1T1,0.954565678603651,-0.195278885606975,0.8451746257102,0.598579684880344,1.5222628795867
TRIQK,1.6061393760918,1.95407932494874,0.0506918367563885,0.99857408051339,2.58336736930552
FAM92A1,1.45289833597467,1.83047920604575,0.0671783133625451,0.973921098791622,2.16743797551676
RBM12B,1.05147775789534,0.20449685129225,0.837965252312685,0.649921599964547,1.70113668388451
TMEM67,1.54361435570443,2.25441855645944,0.0241698489852399,1.05834062965142,2.25139734068568
PDP1,1.38869732808028,1.54967264258877,0.121220107611462,0.916733729392704,2.10364275599942
GEM,1.2574414868465,1.26704765583344,0.205138250309071,0.882251988160028,1.79218535527509
RAD54B,1.42004218732643,1.6553527435128,0.0978529658688529,0.937506197819045,2.15094024815829
FSBP,0.915244598914338,-0.385044402285468,0.700204518626808,0.583112841403439,1.43655329871617
KIAA1429,1.35546780183643,1.53794103326322,0.124063033187694,0.919927702233331,1.99721451735267
ESRP1,1.23488494799324,0.854356834310847,0.392907305380173,0.76107572354074,2.00366505935283
DPY19L4,1.1104417780926,0.485868630435112,0.627060310905135,0.727727153976569,1.69442755543126
INTS8,1.39123686321834,1.40018078199385,0.161459189258492,0.87633302571693,2.20868089273952
CCNE2,0.92403084012643,-0.345319557962733,0.729854144843418,0.590105670112184,1.44691541998306
NDUFAF6,1.32339132786915,1.33730501154898,0.181123095810493,0.877689790777133,1.99542551945211
TP53INP1,1.14617224532485,0.633549772226829,0.526374689016861,0.751541707945495,1.7480211704342
PLEKHF2,1.17274504569755,0.732090631210613,0.464113251778133,0.765474408196777,1.7967040145052
C8ORF37,1.27652779014531,1.15185454407008,0.249380849886847,0.842581808886679,1.93396437215563
UQCRB,1.17023841566212,0.764580794121597,0.444521209276404,0.782089624944834,1.7510243146212
MTERFD1,1.29006191933836,1.20504083008276,0.22818754007438,0.852522191477617,1.95216004036497
PTDSS1,1.42281508778832,1.70577691121514,0.0880496234950234,0.948808390722562,2.13362655076901
SDC2,1.2421060008275,1.07339668079566,0.283093173139504,0.836045792870404,1.84538613847297
CPQ,1.2544572319763,1.06972771504283,0.28474188743552,0.828064597944151,1.90041085051166
TSPYL5,1.10963537661217,0.390178792859537,0.696404342198275,0.658004056605865,1.87125087857437
MTDH,1.53056606898595,1.86510302729221,0.0621669643261346,0.978584298187272,2.39389953003598
LAPTM4B,1.19841722670018,0.859677029962623,0.389967100098672,0.793214813279147,1.81061148280184
MATN2,0.790627037189857,-0.997760230458601,0.318395639041772,0.498368859273541,1.25427401873943
RPL30,1.30275770801841,1.16503619126719,0.244004343532951,0.834884126269151,2.03283017654865
C8ORF47,0.972161588222485,-0.122583552202828,0.902436879642893,0.619000636801358,1.52681289392365
HRSP12,1.28541979414875,1.14917269172846,0.250484778937295,0.837652759772189,1.97254056399072
POP1,1.54212774936117,1.98681985671825,0.0469423633417542,1.00587224644896,2.36427439343852
NIPAL2,1.19963750589305,0.802711059409385,0.422141759187121,0.76919260692597,1.87096200949812
STK3,1.10892517874807,0.514064964168977,0.607206571698468,0.747660543025415,1.64475050012054
OSR2,0.691060065584856,-1.42972094828863,0.152797125435191,0.416401749164456,1.14688282459047
VPS13B,1.29149134280777,1.08126356384584,0.279579890256307,0.812307200112194,2.05334864484402
COX6C,1.28106745524488,1.11871958307341,0.263259788045764,0.830059078652874,1.97712893828115
RGS22,1.06559995288443,0.314544310251495,0.753107668159189,0.717218380252704,1.58320435009936
POLR2K,1.22879083887514,0.950037989350553,0.342092949888173,0.803307032973607,1.87963862349637
SPAG1,1.17628412114586,0.748004409660397,0.45445749773795,0.768691431821663,1.79999968307294
RNF19A,0.995537600089969,-0.0188719506681201,0.984943255679537,0.625654981934242,1.58409209837805
ANKRD46,1.53997405100842,2.16005856054902,0.0307681364650638,1.04080672936263,2.27854030039907
PABPC1,1.29102872391504,1.10578101819944,0.268821312829018,0.820928458154297,2.0303293781788
YWHAZ,1.43388911990865,1.67056023915229,0.0948085716045085,0.939475865535317,2.1884947592782
ZNF706,1.47938726891349,1.76965454080515,0.0767847071166385,0.958758701615834,2.28272941641604
GRHL2,1.63136431167853,1.636713983183,0.101690245842317,0.907865091214769,2.93143721811942
NCALD,1.16707409377744,0.795711037021655,0.426200010246597,0.797671784281995,1.7075468472192
RRM2B,1.18237594371675,0.763376150312574,0.445239099221316,0.76905257102317,1.81783785004467
UBR5,1.28470204759925,1.10921960495774,0.267335457107413,0.825184764100323,2.00010885187047
KLF10,1.6684200874439,1.98195247260607,0.0474845602585556,1.00569510327813,2.76786232637796
AZIN1,1.11001156568632,0.4348975384517,0.663636801408462,0.693503839294317,1.77666741861322
KB-1507C5.2,1.12864927144575,0.542802449587666,0.587265826465855,0.729084220922425,1.74719071045505
ATP6V1C1,1.126633186733,0.516994772866267,0.605159807734096,0.716920906318394,1.77049145346648
BAALC,1.13540293123168,0.647562380556181,0.517268035530843,0.773087383597538,1.66752147765045
FZD6,1.31945545682454,1.1477174569426,0.251085222205357,0.82185636885202,2.11832963584118
CTHRC1,1.16713651761855,0.669074433165687,0.503447998138685,0.742160347835187,1.83546272006068
SLC25A32,1.38197003531172,1.37893948659515,0.167913412267467,0.872569550118222,2.18875524391232
DCAF13,1.49379047753168,1.76303798251856,0.0778940837820127,0.956163959664717,2.3337106238001
RIMS2,1.34307468697309,1.66034213486524,0.0968456438691544,0.948163676594023,1.90246648265163
LRP12,1.23950410374688,0.97932979446255,0.327417053472494,0.806543566912933,1.90488212445343
ZFPM2,1.01790798445616,0.0835672218281658,0.933400528938435,0.6712972464059,1.5434841575279
OXR1,1.2182919215018,0.95274476977869,0.340719403864146,0.811606819783708,1.82876137782096
ANGPT1,0.802601375648857,-0.911845384083267,0.361850115603057,0.500296456412381,1.28757451694294
EIF3E,1.48957232986453,1.86814844632,0.0617413823579411,0.98060564544728,2.26270951651108
EMC2,1.51658512892603,1.79716291050668,0.07230976075802,0.962976460467,2.3884596848444
NUDCD1,1.50998515903506,1.74955343997931,0.0801953998443409,0.951646817611244,2.39590480240283
ENY2,1.30203135101277,1.16401316308015,0.244418677411988,0.834876033547673,2.03058366859124
EBAG9,1.01740130526414,0.0742001602506058,0.940851118342727,0.64504022006876,1.60471453368107
SYBU,0.838498202996411,-0.748953116086413,0.453885464097572,0.528824975275274,1.32951216243565
TRPS1,0.923258844202088,-0.322762368239337,0.746875214690943,0.568527420568961,1.49932415316805
EIF3H,1.43794691280465,1.55247755744757,0.120547998571378,0.909068180890068,2.27451732170403
UTP23,1.3051211466736,1.08465176485335,0.278075918896137,0.806621827609459,2.11169738927435
RAD21,1.14479710849533,0.590632253880684,0.554766848892745,0.730874491459427,1.79314018334709
RAD21-AS1,1.19762310401816,0.962101226978919,0.335998757843431,0.829408831222053,1.72930531396054
AARD,1.04110349576686,0.188725499448217,0.8503079650445,0.685196442815621,1.58187699347067
SLC30A8,1.29528822971941,0.762186443448369,0.445948735952172,0.665910625287302,2.519514683109
MED30,1.11150732462966,0.515563345707585,0.606159416321579,0.743656133709841,1.66131694032046
EXT1,0.832565477737479,-0.760863925687515,0.446738347337225,0.519300142911869,1.33480663192861
