num.gene,km.pvalue,core.gene
4 genes,0.0126568618060527,DSG1 | AC131097.4 | RP11-46H11.12 | NAV2
4 genes,0.0735253703251867,DSG1 | AC131097.4 | CTB-32O4.2 | GTSE1
4 genes,0.00470405026227438,DSG1 | AC131097.4 | CTB-32O4.2 | GS1-115G20.1
4 genes,0.00870717248546493,DSG1 | AC131097.4 | CTB-32O4.2 | NAV2
4 genes,0.00789781583429594,DSG1 | AC131097.4 | GTSE1 | GS1-115G20.1
4 genes,0.0391889140236933,DSG1 | AC131097.4 | GTSE1 | NAV2
4 genes,0.128853429600362,DSG1 | AC131097.4 | GS1-115G20.1 | NAV2
4 genes,0.256402894152192,DSG1 | RP11-46H11.12 | CTB-32O4.2 | GTSE1
4 genes,0.00960443881103479,DSG1 | RP11-46H11.12 | CTB-32O4.2 | GS1-115G20.1
4 genes,0.0135108868056668,DSG1 | RP11-46H11.12 | CTB-32O4.2 | NAV2
4 genes,0.308637672410076,DSG1 | RP11-46H11.12 | GTSE1 | GS1-115G20.1
4 genes,0.0524039626145472,DSG1 | RP11-46H11.12 | GTSE1 | NAV2
4 genes,0.0577341071099646,DSG1 | RP11-46H11.12 | GS1-115G20.1 | NAV2
4 genes,0.096526524249366,DSG1 | CTB-32O4.2 | GTSE1 | GS1-115G20.1
4 genes,0.0171850106534717,DSG1 | CTB-32O4.2 | GTSE1 | NAV2
4 genes,0.00676879093328031,DSG1 | CTB-32O4.2 | GS1-115G20.1 | NAV2
4 genes,0.195411637081491,DSG1 | GTSE1 | GS1-115G20.1 | NAV2
4 genes,0.00347782385292628,RP11-203J24.8 | AC131097.4 | RP11-46H11.12 | CTB-32O4.2
4 genes,0.00975326613203698,RP11-203J24.8 | AC131097.4 | RP11-46H11.12 | GTSE1
4 genes,0.0104425564874743,RP11-203J24.8 | AC131097.4 | RP11-46H11.12 | GS1-115G20.1
4 genes,0.0148941624891846,RP11-203J24.8 | AC131097.4 | RP11-46H11.12 | NAV2
4 genes,0.0352000066896448,RP11-203J24.8 | AC131097.4 | CTB-32O4.2 | GTSE1
4 genes,0.0308748226241997,RP11-203J24.8 | AC131097.4 | CTB-32O4.2 | GS1-115G20.1
4 genes,0.000642686910614865,RP11-203J24.8 | AC131097.4 | CTB-32O4.2 | NAV2
4 genes,0.0372660599450884,RP11-203J24.8 | AC131097.4 | GTSE1 | GS1-115G20.1
4 genes,0.00601666657466171,RP11-203J24.8 | AC131097.4 | GTSE1 | NAV2
4 genes,0.102024212105669,RP11-203J24.8 | AC131097.4 | GS1-115G20.1 | NAV2
4 genes,0.0355887467658216,RP11-203J24.8 | RP11-46H11.12 | CTB-32O4.2 | GTSE1
4 genes,0.00687884426773555,RP11-203J24.8 | RP11-46H11.12 | CTB-32O4.2 | GS1-115G20.1
4 genes,0.0225733340837061,RP11-203J24.8 | RP11-46H11.12 | CTB-32O4.2 | NAV2
4 genes,0.0402808694416156,RP11-203J24.8 | RP11-46H11.12 | GTSE1 | GS1-115G20.1
4 genes,0.00476761109861423,RP11-203J24.8 | RP11-46H11.12 | GTSE1 | NAV2
4 genes,0.0844982947532136,RP11-203J24.8 | RP11-46H11.12 | GS1-115G20.1 | NAV2
4 genes,0.19608643728276,RP11-203J24.8 | CTB-32O4.2 | GTSE1 | GS1-115G20.1
4 genes,0.00743285519317893,RP11-203J24.8 | CTB-32O4.2 | GTSE1 | NAV2
4 genes,0.00585572592038008,RP11-203J24.8 | CTB-32O4.2 | GS1-115G20.1 | NAV2
4 genes,0.00652317664396052,RP11-203J24.8 | GTSE1 | GS1-115G20.1 | NAV2
4 genes,0.107563277772115,AC131097.4 | RP11-46H11.12 | CTB-32O4.2 | GTSE1
4 genes,0.132245282107591,AC131097.4 | RP11-46H11.12 | CTB-32O4.2 | GS1-115G20.1
4 genes,0.00982596668336466,AC131097.4 | RP11-46H11.12 | CTB-32O4.2 | NAV2
4 genes,0.270012236803411,AC131097.4 | RP11-46H11.12 | GTSE1 | GS1-115G20.1
4 genes,0.00197048925216214,AC131097.4 | RP11-46H11.12 | GTSE1 | NAV2
4 genes,0.0664912423860559,AC131097.4 | RP11-46H11.12 | GS1-115G20.1 | NAV2
4 genes,0.0969672898386117,AC131097.4 | CTB-32O4.2 | GTSE1 | GS1-115G20.1
4 genes,0.00607907642530203,AC131097.4 | CTB-32O4.2 | GTSE1 | NAV2
4 genes,0.0289596129642951,AC131097.4 | CTB-32O4.2 | GS1-115G20.1 | NAV2
4 genes,0.107155596799017,AC131097.4 | GTSE1 | GS1-115G20.1 | NAV2
4 genes,0.282934474166229,RP11-46H11.12 | CTB-32O4.2 | GTSE1 | GS1-115G20.1
4 genes,0.00683775123995178,RP11-46H11.12 | CTB-32O4.2 | GTSE1 | NAV2
4 genes,0.0025376857502557,RP11-46H11.12 | CTB-32O4.2 | GS1-115G20.1 | NAV2
4 genes,0.0294351177681816,RP11-46H11.12 | GTSE1 | GS1-115G20.1 | NAV2
4 genes,0.00756099149994416,CTB-32O4.2 | GTSE1 | GS1-115G20.1 | NAV2
5 genes,0.0781601342491126,RP11-483E7.1 | NLRX1 | DSG1 | RP11-203J24.8 | AC131097.4
5 genes,0.115320429907364,RP11-483E7.1 | NLRX1 | DSG1 | RP11-203J24.8 | RP11-46H11.12
5 genes,0.00261760042737869,RP11-483E7.1 | NLRX1 | DSG1 | RP11-203J24.8 | CTB-32O4.2
5 genes,0.0194773356179966,RP11-483E7.1 | NLRX1 | DSG1 | RP11-203J24.8 | GTSE1
5 genes,0.0958314886172672,RP11-483E7.1 | NLRX1 | DSG1 | RP11-203J24.8 | GS1-115G20.1
5 genes,0.285352701057246,RP11-483E7.1 | NLRX1 | DSG1 | RP11-203J24.8 | NAV2
5 genes,0.000728059798538294,RP11-483E7.1 | NLRX1 | DSG1 | AC131097.4 | RP11-46H11.12
5 genes,0.000978980382773886,RP11-483E7.1 | NLRX1 | DSG1 | AC131097.4 | CTB-32O4.2
5 genes,0.0146239985944081,RP11-483E7.1 | NLRX1 | DSG1 | AC131097.4 | GTSE1
5 genes,0.0196042971411258,RP11-483E7.1 | NLRX1 | DSG1 | AC131097.4 | GS1-115G20.1
5 genes,0.013745633675918,RP11-483E7.1 | NLRX1 | DSG1 | AC131097.4 | NAV2
5 genes,0.0167800552923791,RP11-483E7.1 | NLRX1 | DSG1 | RP11-46H11.12 | CTB-32O4.2
5 genes,0.0938244249893141,RP11-483E7.1 | NLRX1 | DSG1 | RP11-46H11.12 | GTSE1
5 genes,0.0340982064371108,RP11-483E7.1 | NLRX1 | DSG1 | RP11-46H11.12 | GS1-115G20.1
5 genes,0.0582655204114068,RP11-483E7.1 | NLRX1 | DSG1 | RP11-46H11.12 | NAV2
5 genes,0.0137553965629956,RP11-483E7.1 | NLRX1 | DSG1 | CTB-32O4.2 | GTSE1
5 genes,0.00546189095273975,RP11-483E7.1 | NLRX1 | DSG1 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.0037642420258619,RP11-483E7.1 | NLRX1 | DSG1 | CTB-32O4.2 | NAV2
5 genes,0.0343407096186121,RP11-483E7.1 | NLRX1 | DSG1 | GTSE1 | GS1-115G20.1
5 genes,0.0596838069722253,RP11-483E7.1 | NLRX1 | DSG1 | GTSE1 | NAV2
5 genes,0.242280956904323,RP11-483E7.1 | NLRX1 | DSG1 | GS1-115G20.1 | NAV2
5 genes,0.00456663283956904,RP11-483E7.1 | NLRX1 | RP11-203J24.8 | AC131097.4 | RP11-46H11.12
5 genes,0.000714000605496978,RP11-483E7.1 | NLRX1 | RP11-203J24.8 | AC131097.4 | CTB-32O4.2
5 genes,0.0107851219008559,RP11-483E7.1 | NLRX1 | RP11-203J24.8 | AC131097.4 | GTSE1
5 genes,0.0151239634157043,RP11-483E7.1 | NLRX1 | RP11-203J24.8 | AC131097.4 | GS1-115G20.1
5 genes,0.0213848387507722,RP11-483E7.1 | NLRX1 | RP11-203J24.8 | AC131097.4 | NAV2
5 genes,0.00746019438611312,RP11-483E7.1 | NLRX1 | RP11-203J24.8 | RP11-46H11.12 | CTB-32O4.2
5 genes,0.00751945304634316,RP11-483E7.1 | NLRX1 | RP11-203J24.8 | RP11-46H11.12 | GTSE1
5 genes,0.106301175694985,RP11-483E7.1 | NLRX1 | RP11-203J24.8 | RP11-46H11.12 | GS1-115G20.1
5 genes,0.00782372757759175,RP11-483E7.1 | NLRX1 | RP11-203J24.8 | RP11-46H11.12 | NAV2
5 genes,0.000611910897769241,RP11-483E7.1 | NLRX1 | RP11-203J24.8 | CTB-32O4.2 | GTSE1
5 genes,0.00114187795842957,RP11-483E7.1 | NLRX1 | RP11-203J24.8 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.00111096096886265,RP11-483E7.1 | NLRX1 | RP11-203J24.8 | CTB-32O4.2 | NAV2
5 genes,0.00083391541350597,RP11-483E7.1 | NLRX1 | RP11-203J24.8 | GTSE1 | GS1-115G20.1
5 genes,0.00384132121274872,RP11-483E7.1 | NLRX1 | RP11-203J24.8 | GTSE1 | NAV2
5 genes,0.0173386635933759,RP11-483E7.1 | NLRX1 | RP11-203J24.8 | GS1-115G20.1 | NAV2
5 genes,0.00592167227139917,RP11-483E7.1 | NLRX1 | AC131097.4 | RP11-46H11.12 | CTB-32O4.2
5 genes,0.0131986720935238,RP11-483E7.1 | NLRX1 | AC131097.4 | RP11-46H11.12 | GTSE1
5 genes,0.0453716955587526,RP11-483E7.1 | NLRX1 | AC131097.4 | RP11-46H11.12 | GS1-115G20.1
5 genes,0.0066629246101565,RP11-483E7.1 | NLRX1 | AC131097.4 | RP11-46H11.12 | NAV2
5 genes,0.00303666451545703,RP11-483E7.1 | NLRX1 | AC131097.4 | CTB-32O4.2 | GTSE1
5 genes,0.00200607120966612,RP11-483E7.1 | NLRX1 | AC131097.4 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.000264721972540904,RP11-483E7.1 | NLRX1 | AC131097.4 | CTB-32O4.2 | NAV2
5 genes,0.0229957802168694,RP11-483E7.1 | NLRX1 | AC131097.4 | GTSE1 | GS1-115G20.1
5 genes,0.0109533896635456,RP11-483E7.1 | NLRX1 | AC131097.4 | GTSE1 | NAV2
5 genes,0.0396489339248437,RP11-483E7.1 | NLRX1 | AC131097.4 | GS1-115G20.1 | NAV2
5 genes,0.0344387079633137,RP11-483E7.1 | NLRX1 | RP11-46H11.12 | CTB-32O4.2 | GTSE1
5 genes,0.0115928076225885,RP11-483E7.1 | NLRX1 | RP11-46H11.12 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.00545206823643818,RP11-483E7.1 | NLRX1 | RP11-46H11.12 | CTB-32O4.2 | NAV2
5 genes,0.0743141803317391,RP11-483E7.1 | NLRX1 | RP11-46H11.12 | GTSE1 | GS1-115G20.1
5 genes,0.0417971570235647,RP11-483E7.1 | NLRX1 | RP11-46H11.12 | GTSE1 | NAV2
5 genes,0.0797075869130103,RP11-483E7.1 | NLRX1 | RP11-46H11.12 | GS1-115G20.1 | NAV2
5 genes,0.0231524540189723,RP11-483E7.1 | NLRX1 | CTB-32O4.2 | GTSE1 | GS1-115G20.1
5 genes,0.00059359814719373,RP11-483E7.1 | NLRX1 | CTB-32O4.2 | GTSE1 | NAV2
5 genes,0.000955121075236542,RP11-483E7.1 | NLRX1 | CTB-32O4.2 | GS1-115G20.1 | NAV2
5 genes,0.00220647696783582,RP11-483E7.1 | NLRX1 | GTSE1 | GS1-115G20.1 | NAV2
5 genes,0.0295938417152435,RP11-483E7.1 | DSG1 | RP11-203J24.8 | AC131097.4 | RP11-46H11.12
5 genes,0.00145555807886821,RP11-483E7.1 | DSG1 | RP11-203J24.8 | AC131097.4 | CTB-32O4.2
5 genes,0.0306992277240324,RP11-483E7.1 | DSG1 | RP11-203J24.8 | AC131097.4 | GTSE1
5 genes,0.0158514575320476,RP11-483E7.1 | DSG1 | RP11-203J24.8 | AC131097.4 | GS1-115G20.1
5 genes,0.11325573441179,RP11-483E7.1 | DSG1 | RP11-203J24.8 | AC131097.4 | NAV2
5 genes,0.00561533063084718,RP11-483E7.1 | DSG1 | RP11-203J24.8 | RP11-46H11.12 | CTB-32O4.2
5 genes,0.0454167836345333,RP11-483E7.1 | DSG1 | RP11-203J24.8 | RP11-46H11.12 | GTSE1
5 genes,0.0657320758592628,RP11-483E7.1 | DSG1 | RP11-203J24.8 | RP11-46H11.12 | GS1-115G20.1
5 genes,0.00984223388666461,RP11-483E7.1 | DSG1 | RP11-203J24.8 | RP11-46H11.12 | NAV2
5 genes,0.0102014438435607,RP11-483E7.1 | DSG1 | RP11-203J24.8 | CTB-32O4.2 | GTSE1
5 genes,0.00416998091352827,RP11-483E7.1 | DSG1 | RP11-203J24.8 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.00711624041685666,RP11-483E7.1 | DSG1 | RP11-203J24.8 | CTB-32O4.2 | NAV2
5 genes,0.0377572799981888,RP11-483E7.1 | DSG1 | RP11-203J24.8 | GTSE1 | GS1-115G20.1
5 genes,0.0162452154400894,RP11-483E7.1 | DSG1 | RP11-203J24.8 | GTSE1 | NAV2
5 genes,0.174752354349334,RP11-483E7.1 | DSG1 | RP11-203J24.8 | GS1-115G20.1 | NAV2
5 genes,0.00625809398314747,RP11-483E7.1 | DSG1 | AC131097.4 | RP11-46H11.12 | CTB-32O4.2
5 genes,0.0242840990721828,RP11-483E7.1 | DSG1 | AC131097.4 | RP11-46H11.12 | GTSE1
5 genes,0.0085148852815754,RP11-483E7.1 | DSG1 | AC131097.4 | RP11-46H11.12 | GS1-115G20.1
5 genes,0.0112361886847986,RP11-483E7.1 | DSG1 | AC131097.4 | RP11-46H11.12 | NAV2
5 genes,0.000447000116638452,RP11-483E7.1 | DSG1 | AC131097.4 | CTB-32O4.2 | GTSE1
5 genes,0.00507819165094059,RP11-483E7.1 | DSG1 | AC131097.4 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.000161395599957981,RP11-483E7.1 | DSG1 | AC131097.4 | CTB-32O4.2 | NAV2
5 genes,0.0692028556158426,RP11-483E7.1 | DSG1 | AC131097.4 | GTSE1 | GS1-115G20.1
5 genes,0.0127336636988211,RP11-483E7.1 | DSG1 | AC131097.4 | GTSE1 | NAV2
5 genes,0.0498943441411495,RP11-483E7.1 | DSG1 | AC131097.4 | GS1-115G20.1 | NAV2
5 genes,0.0565963385999385,RP11-483E7.1 | DSG1 | RP11-46H11.12 | CTB-32O4.2 | GTSE1
5 genes,0.00737167226630353,RP11-483E7.1 | DSG1 | RP11-46H11.12 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.00102608369269508,RP11-483E7.1 | DSG1 | RP11-46H11.12 | CTB-32O4.2 | NAV2
5 genes,0.0274257585976748,RP11-483E7.1 | DSG1 | RP11-46H11.12 | GTSE1 | GS1-115G20.1
5 genes,0.0458789932282818,RP11-483E7.1 | DSG1 | RP11-46H11.12 | GTSE1 | NAV2
5 genes,0.0127180118546669,RP11-483E7.1 | DSG1 | RP11-46H11.12 | GS1-115G20.1 | NAV2
5 genes,0.0583081317620161,RP11-483E7.1 | DSG1 | CTB-32O4.2 | GTSE1 | GS1-115G20.1
5 genes,0.00144015917967477,RP11-483E7.1 | DSG1 | CTB-32O4.2 | GTSE1 | NAV2
5 genes,0.0015491561072315,RP11-483E7.1 | DSG1 | CTB-32O4.2 | GS1-115G20.1 | NAV2
5 genes,0.0683809376351602,RP11-483E7.1 | DSG1 | GTSE1 | GS1-115G20.1 | NAV2
5 genes,0.001087897403241,RP11-483E7.1 | RP11-203J24.8 | AC131097.4 | RP11-46H11.12 | CTB-32O4.2
5 genes,0.00157516600231478,RP11-483E7.1 | RP11-203J24.8 | AC131097.4 | RP11-46H11.12 | GTSE1
5 genes,0.0059536111225833,RP11-483E7.1 | RP11-203J24.8 | AC131097.4 | RP11-46H11.12 | GS1-115G20.1
5 genes,0.00073844757754471,RP11-483E7.1 | RP11-203J24.8 | AC131097.4 | RP11-46H11.12 | NAV2
5 genes,0.00453916330187742,RP11-483E7.1 | RP11-203J24.8 | AC131097.4 | CTB-32O4.2 | GTSE1
5 genes,0.00856694546682291,RP11-483E7.1 | RP11-203J24.8 | AC131097.4 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.000324097626277609,RP11-483E7.1 | RP11-203J24.8 | AC131097.4 | CTB-32O4.2 | NAV2
5 genes,0.00244317217515633,RP11-483E7.1 | RP11-203J24.8 | AC131097.4 | GTSE1 | GS1-115G20.1
5 genes,0.0010242580475448,RP11-483E7.1 | RP11-203J24.8 | AC131097.4 | GTSE1 | NAV2
5 genes,0.272321398347287,RP11-483E7.1 | RP11-203J24.8 | AC131097.4 | GS1-115G20.1 | NAV2
5 genes,0.00426005412576103,RP11-483E7.1 | RP11-203J24.8 | RP11-46H11.12 | CTB-32O4.2 | GTSE1
5 genes,0.00664928049291114,RP11-483E7.1 | RP11-203J24.8 | RP11-46H11.12 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.000925962963750915,RP11-483E7.1 | RP11-203J24.8 | RP11-46H11.12 | CTB-32O4.2 | NAV2
5 genes,0.00069009900395145,RP11-483E7.1 | RP11-203J24.8 | RP11-46H11.12 | GTSE1 | GS1-115G20.1
5 genes,0.00322869573065288,RP11-483E7.1 | RP11-203J24.8 | RP11-46H11.12 | GTSE1 | NAV2
5 genes,0.00394157079678759,RP11-483E7.1 | RP11-203J24.8 | RP11-46H11.12 | GS1-115G20.1 | NAV2
5 genes,0.0021497300097173,RP11-483E7.1 | RP11-203J24.8 | CTB-32O4.2 | GTSE1 | GS1-115G20.1
5 genes,0.000116911914281093,RP11-483E7.1 | RP11-203J24.8 | CTB-32O4.2 | GTSE1 | NAV2
5 genes,0.000216779588144145,RP11-483E7.1 | RP11-203J24.8 | CTB-32O4.2 | GS1-115G20.1 | NAV2
5 genes,0.00259299839253291,RP11-483E7.1 | RP11-203J24.8 | GTSE1 | GS1-115G20.1 | NAV2
5 genes,0.00243515230763414,RP11-483E7.1 | AC131097.4 | RP11-46H11.12 | CTB-32O4.2 | GTSE1
5 genes,0.0405044844374423,RP11-483E7.1 | AC131097.4 | RP11-46H11.12 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.00108567479046506,RP11-483E7.1 | AC131097.4 | RP11-46H11.12 | CTB-32O4.2 | NAV2
5 genes,0.0256028314696302,RP11-483E7.1 | AC131097.4 | RP11-46H11.12 | GTSE1 | GS1-115G20.1
5 genes,0.00308118849132677,RP11-483E7.1 | AC131097.4 | RP11-46H11.12 | GTSE1 | NAV2
5 genes,0.0101084515789899,RP11-483E7.1 | AC131097.4 | RP11-46H11.12 | GS1-115G20.1 | NAV2
5 genes,0.000825314304014113,RP11-483E7.1 | AC131097.4 | CTB-32O4.2 | GTSE1 | GS1-115G20.1
5 genes,9.31469934577489e-05,RP11-483E7.1 | AC131097.4 | CTB-32O4.2 | GTSE1 | NAV2
5 genes,9.77555846245481e-05,RP11-483E7.1 | AC131097.4 | CTB-32O4.2 | GS1-115G20.1 | NAV2
5 genes,0.0721532670587943,RP11-483E7.1 | AC131097.4 | GTSE1 | GS1-115G20.1 | NAV2
5 genes,0.0194134600042029,RP11-483E7.1 | RP11-46H11.12 | CTB-32O4.2 | GTSE1 | GS1-115G20.1
5 genes,0.00135610368862382,RP11-483E7.1 | RP11-46H11.12 | CTB-32O4.2 | GTSE1 | NAV2
5 genes,0.00368898776028603,RP11-483E7.1 | RP11-46H11.12 | CTB-32O4.2 | GS1-115G20.1 | NAV2
5 genes,0.0529097552107846,RP11-483E7.1 | RP11-46H11.12 | GTSE1 | GS1-115G20.1 | NAV2
5 genes,0.0002295729656554,RP11-483E7.1 | CTB-32O4.2 | GTSE1 | GS1-115G20.1 | NAV2
5 genes,0.0470427188897686,NLRX1 | DSG1 | RP11-203J24.8 | AC131097.4 | RP11-46H11.12
5 genes,0.00401754332042448,NLRX1 | DSG1 | RP11-203J24.8 | AC131097.4 | CTB-32O4.2
5 genes,0.0171706034302158,NLRX1 | DSG1 | RP11-203J24.8 | AC131097.4 | GTSE1
5 genes,0.106470778914172,NLRX1 | DSG1 | RP11-203J24.8 | AC131097.4 | GS1-115G20.1
5 genes,0.0278806708628265,NLRX1 | DSG1 | RP11-203J24.8 | AC131097.4 | NAV2
5 genes,0.0766135291128335,NLRX1 | DSG1 | RP11-203J24.8 | RP11-46H11.12 | CTB-32O4.2
5 genes,0.0278849918239967,NLRX1 | DSG1 | RP11-203J24.8 | RP11-46H11.12 | GTSE1
5 genes,0.102813360524229,NLRX1 | DSG1 | RP11-203J24.8 | RP11-46H11.12 | GS1-115G20.1
5 genes,0.0892242015825115,NLRX1 | DSG1 | RP11-203J24.8 | RP11-46H11.12 | NAV2
5 genes,0.0646309101266993,NLRX1 | DSG1 | RP11-203J24.8 | CTB-32O4.2 | GTSE1
5 genes,0.0407790505720327,NLRX1 | DSG1 | RP11-203J24.8 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.00268042546954339,NLRX1 | DSG1 | RP11-203J24.8 | CTB-32O4.2 | NAV2
5 genes,0.419032788738589,NLRX1 | DSG1 | RP11-203J24.8 | GTSE1 | GS1-115G20.1
5 genes,0.0299125863627286,NLRX1 | DSG1 | RP11-203J24.8 | GTSE1 | NAV2
5 genes,0.129414229107629,NLRX1 | DSG1 | RP11-203J24.8 | GS1-115G20.1 | NAV2
5 genes,0.00255686550308654,NLRX1 | DSG1 | AC131097.4 | RP11-46H11.12 | CTB-32O4.2
5 genes,0.00715920599489983,NLRX1 | DSG1 | AC131097.4 | RP11-46H11.12 | GTSE1
5 genes,0.0263394059190348,NLRX1 | DSG1 | AC131097.4 | RP11-46H11.12 | GS1-115G20.1
5 genes,0.00437187950158924,NLRX1 | DSG1 | AC131097.4 | RP11-46H11.12 | NAV2
5 genes,0.00458059720012727,NLRX1 | DSG1 | AC131097.4 | CTB-32O4.2 | GTSE1
5 genes,0.0014960167888638,NLRX1 | DSG1 | AC131097.4 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.00165532152815717,NLRX1 | DSG1 | AC131097.4 | CTB-32O4.2 | NAV2
5 genes,0.0244549118347713,NLRX1 | DSG1 | AC131097.4 | GTSE1 | GS1-115G20.1
5 genes,0.0286891555658307,NLRX1 | DSG1 | AC131097.4 | GTSE1 | NAV2
5 genes,0.0131320145223955,NLRX1 | DSG1 | AC131097.4 | GS1-115G20.1 | NAV2
5 genes,0.0221162440362467,NLRX1 | DSG1 | RP11-46H11.12 | CTB-32O4.2 | GTSE1
5 genes,0.0369449726082848,NLRX1 | DSG1 | RP11-46H11.12 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.00838661304341659,NLRX1 | DSG1 | RP11-46H11.12 | CTB-32O4.2 | NAV2
5 genes,0.0470942781668174,NLRX1 | DSG1 | RP11-46H11.12 | GTSE1 | GS1-115G20.1
5 genes,0.00780621104873158,NLRX1 | DSG1 | RP11-46H11.12 | GTSE1 | NAV2
5 genes,0.0105380943994404,NLRX1 | DSG1 | RP11-46H11.12 | GS1-115G20.1 | NAV2
5 genes,0.0975440269881922,NLRX1 | DSG1 | CTB-32O4.2 | GTSE1 | GS1-115G20.1
5 genes,0.00377943598177521,NLRX1 | DSG1 | CTB-32O4.2 | GTSE1 | NAV2
5 genes,0.00319938461253544,NLRX1 | DSG1 | CTB-32O4.2 | GS1-115G20.1 | NAV2
5 genes,0.0192625429654255,NLRX1 | DSG1 | GTSE1 | GS1-115G20.1 | NAV2
5 genes,0.0161022786278889,NLRX1 | RP11-203J24.8 | AC131097.4 | RP11-46H11.12 | CTB-32O4.2
5 genes,0.0472222201500879,NLRX1 | RP11-203J24.8 | AC131097.4 | RP11-46H11.12 | GTSE1
5 genes,0.018413782824266,NLRX1 | RP11-203J24.8 | AC131097.4 | RP11-46H11.12 | GS1-115G20.1
5 genes,0.00359608471942441,NLRX1 | RP11-203J24.8 | AC131097.4 | RP11-46H11.12 | NAV2
5 genes,0.00341885613092174,NLRX1 | RP11-203J24.8 | AC131097.4 | CTB-32O4.2 | GTSE1
5 genes,0.000507488502438203,NLRX1 | RP11-203J24.8 | AC131097.4 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.00190298962489011,NLRX1 | RP11-203J24.8 | AC131097.4 | CTB-32O4.2 | NAV2
5 genes,0.0357458277806209,NLRX1 | RP11-203J24.8 | AC131097.4 | GTSE1 | GS1-115G20.1
5 genes,0.015657393430288,NLRX1 | RP11-203J24.8 | AC131097.4 | GTSE1 | NAV2
5 genes,0.00125421810675574,NLRX1 | RP11-203J24.8 | AC131097.4 | GS1-115G20.1 | NAV2
5 genes,0.072574216231771,NLRX1 | RP11-203J24.8 | RP11-46H11.12 | CTB-32O4.2 | GTSE1
5 genes,0.0742271376191264,NLRX1 | RP11-203J24.8 | RP11-46H11.12 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.0140888001739568,NLRX1 | RP11-203J24.8 | RP11-46H11.12 | CTB-32O4.2 | NAV2
5 genes,0.147800674446231,NLRX1 | RP11-203J24.8 | RP11-46H11.12 | GTSE1 | GS1-115G20.1
5 genes,0.00678782917462217,NLRX1 | RP11-203J24.8 | RP11-46H11.12 | GTSE1 | NAV2
5 genes,0.0819022546839874,NLRX1 | RP11-203J24.8 | RP11-46H11.12 | GS1-115G20.1 | NAV2
5 genes,0.066398274021553,NLRX1 | RP11-203J24.8 | CTB-32O4.2 | GTSE1 | GS1-115G20.1
5 genes,0.00628265220673296,NLRX1 | RP11-203J24.8 | CTB-32O4.2 | GTSE1 | NAV2
5 genes,0.00131126798223002,NLRX1 | RP11-203J24.8 | CTB-32O4.2 | GS1-115G20.1 | NAV2
5 genes,0.0162338186814323,NLRX1 | RP11-203J24.8 | GTSE1 | GS1-115G20.1 | NAV2
5 genes,0.0107914195159159,NLRX1 | AC131097.4 | RP11-46H11.12 | CTB-32O4.2 | GTSE1
5 genes,0.0161569205490251,NLRX1 | AC131097.4 | RP11-46H11.12 | CTB-32O4.2 | GS1-115G20.1
5 genes,0.000259133851357785,NLRX1 | AC131097.4 | RP11-46H11.12 | CTB-32O4.2 | NAV2
5 genes,0.0553428137670536,NLRX1 | AC131097.4 | RP11-46H11.12 | GTSE1 | GS1-115G20.1
5 genes,0.00543205881201814,NLRX1 | AC131097.4 | RP11-46H11.12 | GTSE1 | NAV2
5 genes,0.000900943386058395,NLRX1 | AC131097.4 | RP11-46H11.12 | GS1-115G20.1 | NAV2
5 genes,0.0107920759693746,NLRX1 | AC131097.4 | CTB-32O4.2 | GTSE1 | GS1-115G20.1
5 genes,0.000443520221890426,NLRX1 | AC131097.4 | CTB-32O4.2 | GTSE1 | NAV2
5 genes,0.000359922511796729,NLRX1 | AC131097.4 | CTB-32O4.2 | GS1-115G20.1 | NAV2
5 genes,0.0198873366045413,NLRX1 | AC131097.4 | GTSE1 | GS1-115G20.1 | NAV2
5 genes,0.0961389466707365,NLRX1 | RP11-46H11.12 | CTB-32O4.2 | GTSE1 | GS1-115G20.1
5 genes,0.00265565412144542,NLRX1 | RP11-46H11.12 | CTB-32O4.2 | GTSE1 | NAV2
5 genes,0.00681931809746794,NLRX1 | RP11-46H11.12 | CTB-32O4.2 | GS1-115G20.1 | NAV2
5 genes,0.00148002020205973,NLRX1 | RP11-46H11.12 | GTSE1 | GS1-115G20.1 | NAV2
5 genes,0.00240276426930408,NLRX1 | CTB-32O4.2 | GTSE1 | GS1-115G20.1 | NAV2
5 genes,0.00327962242845514,DSG1 | RP11-203J24.8 | AC131097.4 | RP11-46H11.12 | CTB-32O4.2
5 genes,0.0254525380186856,DSG1 | RP11-203J24.8 | AC131097.4 | RP11-46H11.12 | GTSE1
5 genes,0.0131462612832952,DSG1 | RP11-203J24.8 | AC131097.4 | RP11-46H11.12 | GS1-115G20.1
