	TCGA-3L-AA1B-01	TCGA-4N-A93T-01	TCGA-4T-AA8H-01	TCGA-5M-AAT4-01	TCGA-5M-AAT5-01	TCGA-5M-AAT6-01	TCGA-5M-AATA-01	TCGA-5M-AATE-01	TCGA-A6-2675-01	TCGA-A6-2682-01	TCGA-A6-2684-01	TCGA-A6-2685-01	TCGA-A6-2686-01	TCGA-A6-4105-01	TCGA-A6-5656-01	TCGA-A6-5657-01	TCGA-A6-5659-01	TCGA-A6-5660-01	TCGA-A6-5661-01	TCGA-A6-5662-01	TCGA-A6-5664-01	TCGA-A6-5665-01	TCGA-A6-5666-01	TCGA-A6-5667-01	TCGA-A6-6137-01	TCGA-A6-6138-01	TCGA-A6-6140-01	TCGA-A6-6141-01	TCGA-A6-6142-01	TCGA-A6-6648-01	TCGA-A6-6649-01	TCGA-A6-6650-01	TCGA-A6-6651-01	TCGA-A6-6652-01	TCGA-A6-6653-01	TCGA-A6-6654-01	TCGA-A6-6780-01	TCGA-A6-6781-01	TCGA-A6-6782-01	TCGA-A6-A565-01	TCGA-A6-A566-01	TCGA-A6-A567-01	TCGA-A6-A56B-01	TCGA-A6-A5ZU-01	TCGA-AA-3489-01	TCGA-AA-3492-01	TCGA-AA-3495-01	TCGA-AA-3496-01	TCGA-AA-3502-01	TCGA-AA-3506-01	TCGA-AA-3509-01	TCGA-AA-3511-01	TCGA-AA-3526-01	TCGA-AA-3655-01	TCGA-AA-3660-01	TCGA-AA-3662-01	TCGA-AA-3663-01	TCGA-AA-3675-01	TCGA-AA-3685-01	TCGA-AA-3697-01	TCGA-AA-3712-01	TCGA-AA-3713-01	TCGA-AA-A01P-01	TCGA-AA-A01X-01	TCGA-AA-A01Z-01	TCGA-AA-A02K-01	TCGA-AA-A02Y-01	TCGA-AD-5900-01	TCGA-AD-6548-01	TCGA-AD-6888-01	TCGA-AD-6889-01	TCGA-AD-6890-01	TCGA-AD-6895-01	TCGA-AD-6899-01	TCGA-AD-6901-01	TCGA-AD-6963-01	TCGA-AD-6964-01	TCGA-AD-6965-01	TCGA-AD-A5EJ-01	TCGA-AD-A5EK-01	TCGA-AM-5820-01	TCGA-AM-5821-01	TCGA-AU-3779-01	TCGA-AU-6004-01	TCGA-AY-5543-01	TCGA-AY-6196-01	TCGA-AY-6197-01	TCGA-AY-6386-01	TCGA-AY-A54L-01	TCGA-AY-A69D-01	TCGA-AY-A71X-01	TCGA-AY-A8YK-01	TCGA-AZ-4313-01	TCGA-AZ-4315-01	TCGA-AZ-4323-01	TCGA-AZ-4614-01	TCGA-AZ-4615-01	TCGA-AZ-4616-01	TCGA-AZ-4682-01	TCGA-AZ-4684-01	TCGA-AZ-5403-01	TCGA-AZ-5407-01	TCGA-AZ-6598-01	TCGA-AZ-6599-01	TCGA-AZ-6600-01	TCGA-AZ-6601-01	TCGA-AZ-6603-01	TCGA-AZ-6605-01	TCGA-AZ-6606-01	TCGA-AZ-6607-01	TCGA-AZ-6608-01	TCGA-CA-5254-01	TCGA-CA-5255-01	TCGA-CA-5256-01	TCGA-CA-5796-01	TCGA-CA-5797-01	TCGA-CA-6715-01	TCGA-CA-6716-01	TCGA-CA-6717-01	TCGA-CA-6718-01	TCGA-CA-6719-01	TCGA-CK-4947-01	TCGA-CK-4948-01	TCGA-CK-4950-01	TCGA-CK-4951-01	TCGA-CK-4952-01	TCGA-CK-5912-01	TCGA-CK-5913-01	TCGA-CK-5914-01	TCGA-CK-5915-01	TCGA-CK-5916-01	TCGA-CK-6746-01	TCGA-CK-6747-01	TCGA-CK-6748-01	TCGA-CK-6751-01	TCGA-CM-4743-01	TCGA-CM-4744-01	TCGA-CM-4747-01	TCGA-CM-4751-01	TCGA-CM-5344-01	TCGA-CM-5348-01	TCGA-CM-5349-01	TCGA-CM-5860-01	TCGA-CM-5861-01	TCGA-CM-5862-01	TCGA-CM-5863-01	TCGA-CM-5864-01	TCGA-CM-5868-01	TCGA-CM-6161-01	TCGA-CM-6162-01	TCGA-CM-6163-01	TCGA-CM-6164-01	TCGA-CM-6165-01	TCGA-CM-6166-01	TCGA-CM-6167-01	TCGA-CM-6168-01	TCGA-CM-6169-01	TCGA-CM-6170-01	TCGA-CM-6171-01	TCGA-CM-6172-01	TCGA-CM-6674-01	TCGA-CM-6675-01	TCGA-CM-6676-01	TCGA-CM-6677-01	TCGA-CM-6678-01	TCGA-CM-6679-01	TCGA-CM-6680-01	TCGA-D5-5537-01	TCGA-D5-5538-01	TCGA-D5-5539-01	TCGA-D5-5540-01	TCGA-D5-5541-01	TCGA-D5-6529-01	TCGA-D5-6530-01	TCGA-D5-6531-01	TCGA-D5-6532-01	TCGA-D5-6533-01	TCGA-D5-6534-01	TCGA-D5-6535-01	TCGA-D5-6536-01	TCGA-D5-6537-01	TCGA-D5-6538-01	TCGA-D5-6539-01	TCGA-D5-6540-01	TCGA-D5-6541-01	TCGA-D5-6898-01	TCGA-D5-6920-01	TCGA-D5-6922-01	TCGA-D5-6923-01	TCGA-D5-6924-01	TCGA-D5-6926-01	TCGA-D5-6927-01	TCGA-D5-6928-01	TCGA-D5-6929-01	TCGA-D5-6930-01	TCGA-D5-6931-01	TCGA-D5-6932-01	TCGA-D5-7000-01	TCGA-DM-A0X9-01	TCGA-DM-A0XD-01	TCGA-DM-A0XF-01	TCGA-DM-A1D0-01	TCGA-DM-A1D4-01	TCGA-DM-A1D6-01	TCGA-DM-A1D7-01	TCGA-DM-A1D8-01	TCGA-DM-A1D9-01	TCGA-DM-A1DA-01	TCGA-DM-A1DB-01	TCGA-DM-A1HA-01	TCGA-DM-A1HB-01	TCGA-DM-A280-01	TCGA-DM-A282-01	TCGA-DM-A285-01	TCGA-DM-A288-01	TCGA-DM-A28A-01	TCGA-DM-A28C-01	TCGA-DM-A28E-01	TCGA-DM-A28F-01	TCGA-DM-A28G-01	TCGA-DM-A28H-01	TCGA-DM-A28K-01	TCGA-DM-A28M-01	TCGA-F4-6459-01	TCGA-F4-6460-01	TCGA-F4-6461-01	TCGA-F4-6463-01	TCGA-F4-6569-01	TCGA-F4-6570-01	TCGA-F4-6703-01	TCGA-F4-6704-01	TCGA-F4-6805-01	TCGA-F4-6806-01	TCGA-F4-6807-01	TCGA-F4-6808-01	TCGA-F4-6809-01	TCGA-F4-6854-01	TCGA-F4-6855-01	TCGA-F4-6856-01	TCGA-F4-6857-01	TCGA-G4-6293-01	TCGA-G4-6294-01	TCGA-G4-6295-01	TCGA-G4-6297-01	TCGA-G4-6298-01	TCGA-G4-6299-01	TCGA-G4-6302-01	TCGA-G4-6303-01	TCGA-G4-6304-01	TCGA-G4-6306-01	TCGA-G4-6307-01	TCGA-G4-6309-01	TCGA-G4-6310-01	TCGA-G4-6311-01	TCGA-G4-6314-01	TCGA-G4-6315-01	TCGA-G4-6317-01	TCGA-G4-6317-02	TCGA-G4-6320-01	TCGA-G4-6321-01	TCGA-G4-6322-01	TCGA-G4-6323-01	TCGA-G4-6586-01	TCGA-G4-6588-01	TCGA-G4-6625-01	TCGA-G4-6626-01	TCGA-G4-6627-01	TCGA-G4-6628-01	TCGA-NH-A50T-01	TCGA-NH-A50U-01	TCGA-NH-A50V-01	TCGA-NH-A5IV-01	TCGA-NH-A6GA-01	TCGA-NH-A6GB-01	TCGA-NH-A6GC-01	TCGA-NH-A8F7-01	TCGA-NH-A8F7-06	TCGA-NH-A8F8-01	TCGA-QG-A5YV-01	TCGA-QG-A5YW-01	TCGA-QG-A5YX-01	TCGA-QG-A5Z1-01	TCGA-QG-A5Z2-01	TCGA-QL-A97D-01	TCGA-RU-A8FL-01	TCGA-SS-A7HO-01	TCGA-T9-A92H-01	TCGA-WS-AB45-01	TCGA-A6-2671-01	TCGA-A6-2672-01	TCGA-A6-2674-01	TCGA-A6-2676-01	TCGA-A6-2677-01	TCGA-A6-2678-01	TCGA-A6-2679-01	TCGA-A6-2680-01	TCGA-A6-2681-01	TCGA-A6-2683-01	TCGA-A6-3807-01	TCGA-A6-3808-01	TCGA-A6-3809-01	TCGA-A6-3810-01	TCGA-A6-4107-01	TCGA-AA-3488-01	TCGA-AA-3494-01	TCGA-AA-3510-01	TCGA-AA-3514-01	TCGA-AA-3517-01	TCGA-AA-3518-01	TCGA-AA-3519-01	TCGA-AA-3520-01	TCGA-AA-3521-01	TCGA-AA-3522-01	TCGA-AA-3524-01	TCGA-AA-3525-01	TCGA-AA-3527-01	TCGA-AA-3529-01	TCGA-AA-3530-01	TCGA-AA-3531-01	TCGA-AA-3532-01	TCGA-AA-3534-01	TCGA-AA-3538-01	TCGA-AA-3542-01	TCGA-AA-3543-01	TCGA-AA-3544-01	TCGA-AA-3548-01	TCGA-AA-3549-01	TCGA-AA-3552-01	TCGA-AA-3553-01	TCGA-AA-3555-01	TCGA-AA-3560-01	TCGA-AA-3561-01	TCGA-AA-3664-01	TCGA-AA-3666-01	TCGA-AA-3667-01	TCGA-AA-3673-01	TCGA-AA-3678-01	TCGA-AA-3679-01	TCGA-AA-3680-01	TCGA-AA-3681-01	TCGA-AA-3684-01	TCGA-AA-3688-01	TCGA-AA-3692-01	TCGA-AA-3693-01	TCGA-AA-3695-01	TCGA-AA-3696-01	TCGA-AA-3710-01	TCGA-AA-3715-01	TCGA-AA-3811-01	TCGA-AA-3812-01	TCGA-AA-3814-01	TCGA-AA-3815-01	TCGA-AA-3818-01	TCGA-AA-3819-01	TCGA-AA-3821-01	TCGA-AA-3831-01	TCGA-AA-3833-01	TCGA-AA-3837-01	TCGA-AA-3841-01	TCGA-AA-3842-01	TCGA-AA-3844-01	TCGA-AA-3845-01	TCGA-AA-3846-01	TCGA-AA-3848-01	TCGA-AA-3850-01	TCGA-AA-3851-01	TCGA-AA-3852-01	TCGA-AA-3854-01	TCGA-AA-3855-01	TCGA-AA-3856-01	TCGA-AA-3858-01	TCGA-AA-3861-01	TCGA-AA-3862-01	TCGA-AA-3864-01	TCGA-AA-3866-01	TCGA-AA-3867-01	TCGA-AA-3869-01	TCGA-AA-3870-01	TCGA-AA-3872-01	TCGA-AA-3875-01	TCGA-AA-3877-01	TCGA-AA-3930-01	TCGA-AA-3939-01	TCGA-AA-3941-01	TCGA-AA-3947-01	TCGA-AA-3949-01	TCGA-AA-3950-01	TCGA-AA-3952-01	TCGA-AA-3955-01	TCGA-AA-3956-01	TCGA-AA-3966-01	TCGA-AA-3968-01	TCGA-AA-3970-01	TCGA-AA-3971-01	TCGA-AA-3973-01	TCGA-AA-3975-01	TCGA-AA-3976-01	TCGA-AA-3977-01	TCGA-AA-3979-01	TCGA-AA-3980-01	TCGA-AA-3982-01	TCGA-AA-3984-01	TCGA-AA-3986-01	TCGA-AA-3989-01	TCGA-AA-3994-01	TCGA-AA-A004-01	TCGA-AA-A00A-01	TCGA-AA-A00D-01	TCGA-AA-A00E-01	TCGA-AA-A00F-01	TCGA-AA-A00J-01	TCGA-AA-A00K-01	TCGA-AA-A00L-01	TCGA-AA-A00N-01	TCGA-AA-A00O-01	TCGA-AA-A00Q-01	TCGA-AA-A00R-01	TCGA-AA-A00U-01	TCGA-AA-A00W-01	TCGA-AA-A00Z-01	TCGA-AA-A010-01	TCGA-AA-A017-01	TCGA-AA-A01C-01	TCGA-AA-A01D-01	TCGA-AA-A01F-01	TCGA-AA-A01G-01	TCGA-AA-A01I-01	TCGA-AA-A01K-01	TCGA-AA-A01Q-01	TCGA-AA-A01R-01	TCGA-AA-A01S-01	TCGA-AA-A01T-01	TCGA-AA-A01V-01	TCGA-AA-A022-01	TCGA-AA-A024-01	TCGA-AA-A029-01	TCGA-AA-A02E-01	TCGA-AA-A02F-01	TCGA-AA-A02H-01	TCGA-AA-A02J-01	TCGA-AA-A02O-01	TCGA-AA-A02R-01	TCGA-AA-A02W-01	TCGA-AA-A03F-01	TCGA-AA-A03J-01	TCGA-AY-4070-01	TCGA-AY-4071-01	TCGA-AZ-4308-01	TCGA-AZ-4681-01	TCGA-CM-4746-01	TCGA-CM-4748-01	TCGA-CM-4750-01	TCGA-CM-4752-01	TCGA-CM-5341-01	TCGA-A6-2671-11	TCGA-A6-2675-11	TCGA-A6-2678-11	TCGA-A6-2679-11	TCGA-A6-2680-11	TCGA-A6-2682-11	TCGA-A6-2683-11	TCGA-A6-2684-11	TCGA-A6-2685-11	TCGA-A6-2686-11	TCGA-A6-5659-11	TCGA-A6-5662-11	TCGA-A6-5665-11	TCGA-A6-5667-11	TCGA-AA-3489-11	TCGA-AA-3496-11	TCGA-AA-3511-11	TCGA-AA-3514-11	TCGA-AA-3516-11	TCGA-AA-3517-11	TCGA-AA-3518-11	TCGA-AA-3520-11	TCGA-AA-3522-11	TCGA-AA-3525-11	TCGA-AA-3527-11	TCGA-AA-3531-11	TCGA-AA-3534-11	TCGA-AA-3655-11	TCGA-AA-3660-11	TCGA-AA-3662-11	TCGA-AA-3663-11	TCGA-AA-3697-11	TCGA-AA-3712-11	TCGA-AA-3713-11	TCGA-AZ-6598-11	TCGA-AZ-6599-11	TCGA-AZ-6600-11	TCGA-AZ-6601-11	TCGA-AZ-6603-11	TCGA-AZ-6605-11	TCGA-F4-6704-11
ALKBH5	1195.77	722.7	1628.83	1551.9	901.680000000001	2220.49	986.782999999999	775.504	1312.31	1398.28	1429.46	1276.89	3101.32	1484.98	708.916	1667.92	1148.31	1289.04	2229.32	1322.02	1718.62	1927.51	751.803	1584.74	1373.49	1163.95	1140.18	1901.14	2360.16	1370.5	1720.07	1148.96	2101.85	643.703	2601.74	1759.47	1757.29	2157.18	1071.32	1620.86	1662.31	820.129	1369.63	1935.14	1272.89	1494.77	970.677999999999	1037.19	1318.84	1415.89	839.95	1218.65	1606.25	1256.14	972.357	1335.05	1422.45	1636.99	1180.85	976.471	1536.42	1597.49	1903.84	1577.1	1060.94	1041.78	1785.93	1579.36	1174.08	1044.56	2454.69	1112.29	1285.55	1681.85	1359.85	1328.78	1627.09	1134.25	2546.3	806.464	1188.22	1466.47	1431.16	1808.84	898.222	1946.84	1484.06	1800.29	1396.48	1375.42	1872.74	1354.95	2001.42	1493.7	1766.23	1096.76	2098.69	2046.14	1142.88	1087.02	1197.59	1207.68	2533.48	1763.68	1411.12	1616.88	1166.42	1198.82	1530.2	1511.84	1000.82	1318.94	1620.98	749.053	1611.5	1375.73	777.531	1461.28	2308.42	2054.47	2098.69	1467.88	1326.32	1894.3	2713.34	1798.61	1104.79	2058.42	1064.3	1622.56	2004.67	1393.7	1872.29	1280.45	2066.82	2104.61	1316.39	1529	964.808	1696.95	2189.66	2074.05	1345.44	2115.13	1386.27	1430.58	1051.77	1292.05	986.724	1810.92	1772.38	1186.82	1584.88	791.575	1652.78	1638.45	929.093	1007.07	1998.21	1177.12	1980.19	1212.39	1186.22	1607.16	2345.4	984.171	1802.19	1315.79	1118.65	1434.11	610.222	897.925999999999	2105.38	1828.9	1945.55	1027.68	915.937	1596.53	1590.01	2120.31	1547.49	1436.59	1741.57	2419.61	1078.22	1277.19	1803.15	1869.28	1769.9	1074.15	1065.45	1794.71	1586.77	1320.4	1879.29	1537.8	1471.52	1644.56	1353.56	1241.97	1194.2	933.348	996.331	2189.47	1149.11	1196.17	1057.56	2070.23	1071.39	1103.17	2832.9	2088.21	998.225	1464.71	1100.94	1275.5	1114.18	944.706	913.667999999999	1505	938.704	1785.27	1996.66	2368.1	2098.99	1695.19	2000.5	2152.25	1992.83	1662.54	2963.44	1289.34	1671.8	1352.05	1406.67	1405.78	1859.58	1491.01	2048.43	1257.22	1443.58	1421.75	965.131999999999	1262.7	881.403	2704.23	2330.3	1165.88	1594.76	1120.18	1139.87	1797.28	1833.69	985.257	1545.93	1207.62	870.939	1204.58	1832.11	1922.27	1700.85	1473.11	2199.02	2495.24	1530.16	1580.2	1872.42	2051.77	1785.01	1473.96	1021.52	1674.37	930.951	887.585	1719.78	1120.3	1126.85	1628.14	1141.75	1289.55	999.951	992.267	1569.04	988.29	1107.58	855.895	1047.83	1836.38	2206.6023558705	1851.89917055706	1932.39946058471	2171.45130938321	921.580917124054	990.06510121556	949.908886470735	1438.46874944439	1493.89006101533	1639.3843848238	1300.06294663246	2130.73414407724	2217.29791262161	1958.98890042551	1364.71283890303	1758.85332774217	1123.59109796183	1822.34921422212	2268.99709577389	965.474482337354	2163.50700101251	1132.85638329318	1228.57701011404	1205.35402375936	1491.95825566107	1096.6961458877	1898.19618841903	2609.76322778113	1447.03114445233	1674.36050405252	1925.45793774597	1389.23997422346	1313.05424825068	1881.79322504721	1207.18099014551	2069.43414850019	1184.38287500606	1381.2295741574	1501.40788425709	1298.00361655215	1341.28134774048	2116.49265621161	1350.95588769731	1141.48764928074	1935.15066072695	1383.73924299162	1052.86160657324	1038.62522033886	1104.31067252024	1702.11599512867	1826.17783287987	1429.5867432033	2441.93572733349	1104.24653829636	1087.72319770383	836.354061389928	5084.99233026542	1461.24658775638	2224.12604938818	2223.88443668602	1834.41070044152	2224.02761469028	1130.48537309779	2464.19787751983	2141.16451463608	1452.98658679071	1608.49958228417	1784.08409187962	2079.60568410331	1516.41254226624	1659.73139803272	1564.11341403612	1639.54712220143	1916.02438790745	1596.1672377322	1397.29426854018	1683.07808919354	1146.26456267849	1788.98817294011	2261.34180689422	1299.1061918991	1152.65103660974	1245.62638998374	2005.43292959642	1244.00211050805	2080.28731433961	1462.35385282982	1380.57485270584	1377.50115943636	1565.20909211498	1524.02628465524	1381.6114901795	2198.20579251755	1379.09259746312	1507.54634862631	1789.89862343317	701.865684459866	1783.93984733678	3373.00022293148	1748.10086094373	1072.6221138678	1406.71017567891	1966.7261329703	1445.30609103899	1071.45737493947	1328.54523208978	2306.42936146804	2449.41071784068	1163.01508764391	1823.27711605592	1209.36409294219	1204.99775445875	1564.97365933451	2060.96555472351	1869.84113659625	2021.69321049536	1856.34694485429	974.777761138809	1763.39900638675	1245.57164015172	2055.52853088429	1614.97663196774	2149.34452707617	1790.64680375117	865.843789845888	2387.75901563434	926.417157057872	1519.26784612605	2222.6316159067	2341.74193753426	1064.50473818171	1320.56827583702	1543.65297284011	1691.51418005711	1840.01266239218	1841.849836685	1464.24158395706	1266.51669577364	1198.0634984779	1228.37616718006	1995.46446901844	2232.76088686387	1127.10708095909	1506.24074878012	1986.09618030822	1712.87808533827	1968.43339803984	1877.85147913514	1032.66620661687	1073.227394453	1870.85824401972	1072.27361377128	1765.58151342891	2555.12114421883	1445.45136136628	2422.70058125938	1616.65002903937	1429.11443737992	1308.12608236864	1132.36205519145	1001.38290936088	1687.25115101882	1578.6630057661	1329.90188245668	1051.47588724281	605.92827526531	2395.33	2454.96	2123.71	1932.21	2542.68	1945.27	2005.35	1984.93	1767.27	1920.81	1602.98	1992.08	1594.47	2155.3	1600.26	2245.34	1963.87	1642.72	2031.5	2042.71	1969.68	1791.56	1860.96	1816.88	1899.27	1839.94	2265.19	2238.47	1620.49	2079.83	2101.11	1930.68	1844.58	1458.01	2031.76	2041.78	2084.73	2235.02	2361.52	3152.38	2035.02
FTO	621.857	461.055	505.94	436.747	505	666.736	341.153	823.777	690.492	514.734	528.617	707.046	540.712	603.358	429.757	783.151	874.438	733.247	520.066	658.442	793.462	497.709	602.14	824.588999999999	592.593	717.844	630.388	491.466	654.885	658.704	633.66	478.214	961.575	609.039	585.846	1148.43	333.663	761.836	669.753	547.135	806.866	777.864	702.735	623.203	907.815	460.793	465.387	680.568	470.531	432.858	487.647	705.581	506.642	613.816	462.319	474.937	235.714	591.714	365.087	440.867	875.303	399.579	578.132	648.131	378.97	442.56	434.577	550.83	507.813	393.242	390.681	428.487	234.251	719.673	639.648	612.145	632.04	504.649	453.216	577.778	339.04	507.443	681.783	629.715	483.044	934.574	563.778	473.339	589.483	489.39	478.478	622.743	375.414	325.268	1175.76	483.66	562.478	644.245	495.546	359.967	565.942	552.534	539.417	639.409	598.642	502.532	856.751	950.787	474.893	923.736	506.939	646.273	432.852	357.681	452.396	579.457	632.668	813.833	932.913	824.06	825.684	599.324	639.145	454.842	343.883	575.931	963.573	461.927	911.299999999999	498.224	708.294	364.507	620.808	1207.88	517.337	242.217	396.927	692.16	493.144	905.437	831.234	596.382	676.869	659.364	349.673	521.76	503.406	654.839	509.636	847.022	671.766	787.542	850.812	754.491	1041.34	703.602	783.107	1325.16	584.861	1050.49	602.709	610.044	530.901	674.34	629.243	927.388	724.366	584.437	767.881	741.75	447.044	549.966	584.446	515.834	521.761	971.001999999999	505.244	714.815	747.29	793.329	477.675	879.461000000001	456.806	508.971	543.857	608.217	480.709	816.488	650.09	642.963	550.064	458.61	609.455	504.188	633.358	512.629	746.588	542.978	609.059	463.639	799.184	475.683	455.361	679.091	431.527	609.184	587.748	405.027	421.792	559.393	471.086	390.866	536.492	550.743	292.874	542.423	650.453	515.043	606.325	548.624	487.747	452.801	454.909	913.712	767.466	661.281	630	956.12	495.917	958.062999999999	1211.27	719.921	622.907	987.072999999999	558.318	716.525	777.691	769.76	459.167	679.038	524.39	574.209	541.854	874.401	494.432	586.897	956.449	733.374	471.616	487.685	541.279	508.494	907.934	773.347	1722.34	544.473	416.712	468.285	396.192	243.083	601.13	585.844	312.208	572.859	726.531	576.316	658.709	637.645	434.373	335.799	595.686	496.118	661.775	482.397	798.273	637.668	964.419	623.807	459.707	509.635	450.082	658.198	576.963	713.746	331.517	820.29	843.5	1189.57	511.00766436763	550.406908745436	622.774873033525	432.845502704769	983.512189293458	702.064025731821	233.787941625198	668.28939355075	733.118224677008	574.690302066121	592.621540970509	690.984779470176	459.453848420692	711.026086382046	518.098642839498	299.006145286357	394.301267099513	485.957811826698	424.790679116473	538.021275530158	527.36763548077	552.271125469124	590.004863053993	572.093440871083	518.448251772267	441.247609489912	440.516358873856	459.804677575202	349.672939356082	555.232242965097	495.675541908016	699.528128077744	374.753047599081	712.202665092663	315.017153694876	402.525136555912	404.86785296622	567.395935425229	472.339873182708	555.55469265865	632.220017716635	689.022803722561	919.624045537332	420.714784697737	447.849175280416	577.020473567447	325.760966254606	584.381483008667	514.98141885486	668.24728102906	501.283008145662	437.588077958607	518.05494191708	626.34129716152	639.985718796194	619.668079623505	1209.8615800906	329.800880789348	491.106695135165	387.268105206661	589.432456037141	466.819348093698	551.251542411559	482.884884038615	588.648088779448	558.799035650932	541.496738369201	641.581771525869	482.248750611889	412.819912736044	481.68368743463	699.336370778305	635.797376154648	432.035751054303	806.038899526523	407.70290566065	574.833575255596	487.927208181922	481.36948141848	551.119487010936	383.32728241347	466.673856178774	543.214848646592	501.760109320435	434.322254879123	466.679847011849	751.067280875503	646.005090363069	555.859135205196	570.007129735296	758.510318750284	429.60574780423	636.449313968133	428.863611350057	514.139172164007	298.984860608728	719.850119925993	400.848081938039	728.924051175172	565.875091065004	586.533619249333	665.681913663583	389.725059582092	596.255420335676	425.923428386833	625.298739657615	819.856850267357	592.527993901113	481.299277677579	467.605869455785	363.849684269021	692.087022356385	609.914384622453	643.573037053624	581.516402661377	520.54424941565	519.878420956788	82.7184447663813	481.795843296769	589.179294589864	640.270908869537	547.131417385287	637.809905026123	396.481974748862	397.301164456261	494.255592368426	556.427719048016	578.095512542394	426.054231141118	678.581246051999	543.682967575217	687.233697080484	334.288932518966	467.717130529389	561.629332642996	480.32671136477	541.404147410661	561.848044373355	472.827769994307	706.903940718474	560.127539052428	288.323491135456	395.047799816652	465.749567009882	497.509214252428	386.873574754203	411.315838563994	256.07368208872	407.876365757318	527.393347263497	502.298032275026	414.641124722125	490.116772400383	427.378528605153	602.894742053943	247.490234443481	622.893377874474	549.776658992961	539.795837778155	306.838396075664	317.719537577124	384.931733825099	500.832465058674	597.919676151937	451.250479388776	398.343332165509	598.323	881.205	641.35	584.364	524.91	459.255	635.567	407.421	500.49	524.726	448.291	833.891	439.81	517.401	769.274	877.994	634.863	445.946	415.879	561.081	575.868	509.709	505.994	464.305	590.416	413.791	638.668	620	422.842	632.661	698.792	597.403	527.5	351.623	597.309	700.273	625.157	694.388	1011.58	1548.68	845.076
