x
1	1
2	1
3	2
4	1
5	4
6	3
7	3
8	3
9	4
10	3
11	1
12	3
13	2
14	2
15	2
16	4
17	4
18	4
19	1
20	1
21	1
22	2
23	1
24	3
25	3
26	2
27	3
28	4
29	3
30	2
31	3
32	4
33	1
34	2
35	4
36	2
37	4
38	2
39	1
40	3
41	1
42	4
43	2
44	4
45	4
46	3
47	3
48	2
49	1
50	4
51	4
52	1
53	2
54	2
55	4
56	2
57	4
58	2
59	1
60	4
61	4
62	1
63	1
64	1
65	4
66	1
67	2
68	3
69	2
70	4
71	4
72	1
73	2
74	2
75	1
76	2
77	4
78	2
79	4
80	1
81	1
82	3
83	1
84	3
