cancer,infiltrates,rho,p,adj.p
CESC (n=306),T cell gamma delta_CIBERSORT-ABS,0.134593089467916,0.0250813027151728,0.0528027425582586
CESC (n=306),T cell gamma delta_XCELL,0.584708838436644,8.48241780345991e-27,5.08945068207595e-25
CHOL (n=36),T cell gamma delta_CIBERSORT,0.1965918974293,0.257675096556846,0.322093870696058
CHOL (n=36),T cell gamma delta_CIBERSORT-ABS,0.218573204682374,0.207145510134416,0.276194013512554
CHOL (n=36),T cell gamma delta_XCELL,-0.202764203390212,0.242731134649126,0.313201464063388
COAD (n=458),T cell gamma delta_CIBERSORT,0.112583245408467,0.0622642246990129,0.105235309350444
COAD (n=458),T cell gamma delta_CIBERSORT-ABS,0.114159874465323,0.0586657746340578,0.102027434146187
COAD (n=458),T cell gamma delta_XCELL,0.18633064858618,0.0019151142920344,0.00656610614411793
DLBC (n=48),T cell gamma delta_CIBERSORT,-0.0809865848229662,0.614712273598942,0.664553809296153
DLBC (n=48),T cell gamma delta_CIBERSORT-ABS,0.03941408335559,0.806716967432231,0.827402017879211
DLBC (n=48),T cell gamma delta_XCELL,-0.231645829646283,0.145035623554526,0.202375288680735
ESCA (n=185),T cell gamma delta_CIBERSORT,0.165724799006884,0.0261929789021181,0.0536080792351737
ESCA (n=185),T cell gamma delta_CIBERSORT-ABS,0.165546013986161,0.0263573056239604,0.0536080792351737
ESCA (n=185),T cell gamma delta_XCELL,0.0852287920089927,0.25530042420642,0.322093870696058
GBM (n=153),T cell gamma delta_CIBERSORT,0.111657294909492,0.193941724520176,0.261494460027204
GBM (n=153),T cell gamma delta_CIBERSORT-ABS,0.112844124999384,0.189215876614141,0.258021649928373
GBM (n=153),T cell gamma delta_XCELL,-0.0931251142607012,0.27908892531598,0.341741541203241
HNSC (n=522),T cell gamma delta_CIBERSORT,0.162725223742159,0.000289605736743801,0.00119836856583642
HNSC (n=522),T cell gamma delta_CIBERSORT-ABS,0.169852854421404,0.000153414523580829,0.00070806703191152
HNSC (n=522),T cell gamma delta_XCELL,0.322226929322645,2.38107023315657e-13,3.17476031087543e-12
HNSC-HPV- (n=422),T cell gamma delta_CIBERSORT,0.140191828826952,0.00497039198252698,0.0124259799563174
HNSC-HPV- (n=422),T cell gamma delta_CIBERSORT-ABS,0.146249327032816,0.00337208861835529,0.00970037549142844
HNSC-HPV- (n=422),T cell gamma delta_XCELL,0.233934274407045,2.24705849665009e-06,1.34823509799006e-05
HNSC-HPV+ (n=98),T cell gamma delta_CIBERSORT,0.193375292756355,0.069418152248987,0.112569976619979
HNSC-HPV+ (n=98),T cell gamma delta_CIBERSORT-ABS,0.202822395573682,0.0566194789980329,0.0999167276435875
HNSC-HPV+ (n=98),T cell gamma delta_XCELL,0.551405352554135,2.1434901110598e-08,1.83727723805126e-07
KICH (n=66),T cell gamma delta_CIBERSORT,0.344560465034829,0.00494403611982413,0.0124259799563174
KICH (n=66),T cell gamma delta_CIBERSORT-ABS,0.369878058858331,0.00242517026745092,0.00774650817449649
KICH (n=66),T cell gamma delta_XCELL,0.150730074928236,0.23071965445785,0.30093867972763
KIRC (n=533),T cell gamma delta_CIBERSORT,0.421832821527866,2.57875493340665e-21,1.03150197336266e-19
KIRC (n=533),T cell gamma delta_CIBERSORT-ABS,0.49648317727089,4.6052745293173e-30,5.52632943518076e-28
KIRC (n=533),T cell gamma delta_XCELL,-0.0406518928819854,0.383850516749841,0.442904442403663
KIRP (n=290),T cell gamma delta_CIBERSORT,0.24276273015008,8.16500729651769e-05,0.000391920350232849
KIRP (n=290),T cell gamma delta_CIBERSORT-ABS,0.251087733692355,4.52263273288072e-05,0.000235963446932907
KIRP (n=290),T cell gamma delta_XCELL,-0.0625891726578785,0.316618249863041,0.378971691364227
LGG (n=516),T cell gamma delta_CIBERSORT,0.04567836260013,0.318967840231557,0.378971691364227
LGG (n=516),T cell gamma delta_CIBERSORT-ABS,0.04567836260013,0.318967840231557,0.378971691364227
LGG (n=516),T cell gamma delta_XCELL,-0.0501758013278367,0.273594777269977,0.338467765694816
LIHC (n=371),T cell gamma delta_CIBERSORT,0.127655319882056,0.0176825149604235,0.038580032640924
LIHC (n=371),T cell gamma delta_CIBERSORT-ABS,0.162167378378516,0.00251761515671136,0.00774650817449649
LIHC (n=371),T cell gamma delta_XCELL,0.035187048492456,0.514788180155298,0.561587105623961
LUAD (n=515),T cell gamma delta_CIBERSORT,0.145372286439466,0.0012087579242905,0.00439548336105638
LUAD (n=515),T cell gamma delta_CIBERSORT-ABS,0.156012674537087,0.00050788901834125,0.00196602200648226
LUAD (n=515),T cell gamma delta_XCELL,0.0117942300584791,0.793923832025621,0.821300515888574
LUSC (n=501),T cell gamma delta_CIBERSORT,0.239538334325549,1.18917166604449e-07,7.92781110696324e-07
LUSC (n=501),T cell gamma delta_CIBERSORT-ABS,0.250097315478399,3.09289210841128e-08,2.47431368672902e-07
LUSC (n=501),T cell gamma delta_XCELL,-0.12787211060394,0.00515903883577954,0.0126343808223172
MESO (n=87),T cell gamma delta_CIBERSORT,0.285523667476467,0.00807769185724424,0.0186408273628713
MESO (n=87),T cell gamma delta_CIBERSORT-ABS,0.29467110586854,0.00618939836376986,0.0145632902676938
MESO (n=87),T cell gamma delta_XCELL,0.193489615448049,0.0760166273731801,0.120026253747126
OV (n=303),T cell gamma delta_CIBERSORT,0.0561829303167833,0.377350652857811,0.439631828572207
OV (n=303),T cell gamma delta_CIBERSORT-ABS,0.0564226375001234,0.375315418159913,0.439631828572207
OV (n=303),T cell gamma delta_XCELL,0.110376838817747,0.0821635340402532,0.128047066036758
PAAD (n=179),T cell gamma delta_CIBERSORT,0.222834736561711,0.00339513142199995,0.00970037549142844
PAAD (n=179),T cell gamma delta_CIBERSORT-ABS,0.22726119490093,0.0027966994581988,0.00839009837459641
PAAD (n=179),T cell gamma delta_XCELL,-0.0226114457899552,0.769100389156054,0.802539536510665
PCPG (n=181),T cell gamma delta_CIBERSORT,0.124343686611348,0.109371342788013,0.160055623592214
PCPG (n=181),T cell gamma delta_CIBERSORT-ABS,0.124527665674318,0.108843577909764,0.160055623592214
PCPG (n=181),T cell gamma delta_XCELL,-0.0935941277023884,0.228952747747612,0.30093867972763
PRAD (n=498),T cell gamma delta_CIBERSORT,0.0815043916495901,0.0968881266855672,0.147171838003393
PRAD (n=498),T cell gamma delta_CIBERSORT-ABS,0.0922326571296298,0.060171882250439,0.10315179814361
PRAD (n=498),T cell gamma delta_XCELL,0.0200858935706861,0.682919864600332,0.725224634973804
READ (n=166),T cell gamma delta_CIBERSORT,-0.0088449000302617,0.934059265312978,0.941908502836617
READ (n=166),T cell gamma delta_CIBERSORT-ABS,-0.00323625861802148,0.975849525886791,0.975849525886791
READ (n=166),T cell gamma delta_XCELL,0.222720584146594,0.0348620318403485,0.0685810462433086
SARC (n=260),T cell gamma delta_CIBERSORT,0.414090726493156,1.58306621177931e-11,1.46129188779628e-10
SARC (n=260),T cell gamma delta_CIBERSORT-ABS,0.448238361428856,1.84008813137953e-13,2.7601321970693e-12
SARC (n=260),T cell gamma delta_XCELL,0.182733574552612,0.00418479922731994,0.0111594646061865
SKCM (n=471),T cell gamma delta_CIBERSORT,0.210811460833986,5.48117650393456e-06,3.13210085939118e-05
SKCM (n=471),T cell gamma delta_CIBERSORT-ABS,0.246912798841019,8.94507217235676e-08,6.31416859225183e-07
SKCM (n=471),T cell gamma delta_XCELL,0.183507609842094,7.95480030835859e-05,0.000391920350232849
SKCM-Metastasis (n=368),T cell gamma delta_CIBERSORT,0.154907472928774,0.00347885717587047,0.0097084386303362
SKCM-Metastasis (n=368),T cell gamma delta_CIBERSORT-ABS,0.197701276215189,0.000181412264862246,0.000806276732721095
SKCM-Metastasis (n=368),T cell gamma delta_XCELL,0.215637996144028,4.29356612034094e-05,0.000234194515654961
SKCM-Primary (n=103),T cell gamma delta_CIBERSORT,0.229856922336039,0.0201233370057034,0.043121436440793
SKCM-Primary (n=103),T cell gamma delta_CIBERSORT-ABS,0.24338454960639,0.0137030589676288,0.0304512421502863
SKCM-Primary (n=103),T cell gamma delta_XCELL,0.0781924537588651,0.434702887925562,0.48300320880618
STAD (n=415),T cell gamma delta_CIBERSORT,0.15490734402056,0.0024942611978364,0.00774650817449649
STAD (n=415),T cell gamma delta_CIBERSORT-ABS,0.156890799331268,0.00218954054443063,0.00729846848143544
STAD (n=415),T cell gamma delta_XCELL,0.186059523099327,0.000270444545082386,0.00115904805035308
TGCT (n=150),T cell gamma delta_CIBERSORT,0.10913546334819,0.188229356226702,0.258021649928373
TGCT (n=150),T cell gamma delta_CIBERSORT-ABS,0.135114365526271,0.10274670504873,0.154120057573095
TGCT (n=150),T cell gamma delta_XCELL,0.261508317159499,0.0013770588343024,0.00486020765047907
THCA (n=509),T cell gamma delta_CIBERSORT,0.315934054462627,8.99114299079197e-13,8.99114299079197e-12
THCA (n=509),T cell gamma delta_CIBERSORT-ABS,0.319689326156536,4.66304433534516e-13,5.08695745674018e-12
THCA (n=509),T cell gamma delta_XCELL,-0.0388280082334081,0.392074204176549,0.443857589633829
THYM (n=120),T cell gamma delta_CIBERSORT,-0.172613282671638,0.0650779850401921,0.107631480180928
THYM (n=120),T cell gamma delta_CIBERSORT-ABS,-0.172361985472818,0.0654758171100644,0.107631480180928
THYM (n=120),T cell gamma delta_XCELL,0.691362177688253,1.20211862513733e-17,2.8850847003296e-16
UCEC (n=545),T cell gamma delta_CIBERSORT,0.223686892331693,0.0361718227509462,0.0700099795179603
UCEC (n=545),T cell gamma delta_CIBERSORT-ABS,0.23022335746361,0.0309369240988537,0.0618738481977073
UCEC (n=545),T cell gamma delta_XCELL,0.0379878392186028,0.725296456977189,0.763469954712831
UCS (n=57),T cell gamma delta_CIBERSORT,0.116739565518827,0.405147603623918,0.454371144251123
UCS (n=57),T cell gamma delta_CIBERSORT-ABS,0.120709131145065,0.38925156751921,0.443857589633829
UCS (n=57),T cell gamma delta_XCELL,0.0980615459983455,0.484825700249855,0.533753064495253
UVM (n=80),T cell gamma delta_CIBERSORT,0.534543957325724,5.51473736207225e-07,3.48299201815089e-06
UVM (n=80),T cell gamma delta_CIBERSORT-ABS,0.571205079886598,5.7982043269027e-08,4.34865324517702e-07
UVM (n=80),T cell gamma delta_XCELL,-0.0544980497074967,0.637821683981618,0.683380375694591
