cancer,infiltrates,rho,p,adj.p
LUAD (n=515),Macrophage/Monocyte_MCPCOUNTER,0.35340316853634,5.99593016810976e-16,3.31867762793052e-15
LUAD (n=515),Monocyte_CIBERSORT,-0.0216099745685635,0.632182518787316,0.713077912186641
LUAD (n=515),Monocyte_CIBERSORT-ABS,0.161403554725554,0.000320350081139398,0.000665439553748441
LUAD (n=515),Monocyte_MCPCOUNTER,0.35340316853634,5.99593016810976e-16,3.31867762793052e-15
LUAD (n=515),Monocyte_QUANTISEQ,-0.0661729502627594,0.142333437961749,0.206557062407904
LUAD (n=515),Monocyte_XCELL,0.259607263371585,4.91035660733518e-09,1.64600686274052e-08
LUSC (n=501),Macrophage/Monocyte_MCPCOUNTER,0.584315322934225,5.1738954632949e-45,1.53923390033023e-43
LUSC (n=501),Monocyte_CIBERSORT,0.0586958490495724,0.200658844120556,0.276050895379725
LUSC (n=501),Monocyte_CIBERSORT-ABS,0.212192592747771,2.93174589061509e-06,7.42293108474884e-06
LUSC (n=501),Monocyte_MCPCOUNTER,0.584315322934225,5.1738954632949e-45,1.53923390033023e-43
LUSC (n=501),Monocyte_QUANTISEQ,0.0220599715584939,0.630806898474944,0.713077912186641
LUSC (n=501),Monocyte_XCELL,0.368355737839942,8.93258809154828e-17,5.90543323830136e-16
MESO (n=87),Macrophage/Monocyte_MCPCOUNTER,0.458894782008006,1.000307952005e-05,2.40478073310292e-05
MESO (n=87),Monocyte_CIBERSORT,-0.11310749891275,0.302694912890875,0.385580705326359
MESO (n=87),Monocyte_CIBERSORT-ABS,0.192483620345695,0.0775840299258382,0.119129026595803
MESO (n=87),Monocyte_MCPCOUNTER,0.458894782008006,1.000307952005e-05,2.40478073310292e-05
MESO (n=87),Monocyte_QUANTISEQ,-0.168182771693588,0.12390391736963,0.183162312633366
MESO (n=87),Monocyte_XCELL,0.24150506083223,0.0259693505473855,0.0438347902856578
OV (n=303),Macrophage/Monocyte_MCPCOUNTER,0.511779004043613,5.03759601353783e-18,3.42556528920572e-17
OV (n=303),Monocyte_CIBERSORT,-0.0720786111485764,0.257158490326922,0.341920227362053
OV (n=303),Monocyte_CIBERSORT-ABS,0.244054249445448,9.99437000678188e-05,0.000218225693726063
OV (n=303),Monocyte_MCPCOUNTER,0.511779004043613,5.03759601353783e-18,3.42556528920572e-17
OV (n=303),Monocyte_QUANTISEQ,0.150299356743405,0.0176324684587031,0.0301908452746139
OV (n=303),Monocyte_XCELL,0.354400235429172,8.82048695859361e-09,2.87572040567847e-08
PAAD (n=179),Macrophage/Monocyte_MCPCOUNTER,0.704495304279617,5.88128063641305e-27,5.83226996444294e-26
PAAD (n=179),Monocyte_CIBERSORT,0.0671380729033509,0.382941248275352,0.46979390252337
PAAD (n=179),Monocyte_CIBERSORT-ABS,0.386636611343033,1.75644420533876e-07,5.09797220573933e-07
PAAD (n=179),Monocyte_MCPCOUNTER,0.704495304279617,5.88128063641305e-27,5.83226996444294e-26
PAAD (n=179),Monocyte_QUANTISEQ,0.00910035490060233,0.905962922547593,0.921449468232168
PAAD (n=179),Monocyte_XCELL,0.515972743576489,5.10397550756044e-13,2.20862940145343e-12
PCPG (n=181),Macrophage/Monocyte_MCPCOUNTER,0.450884740404992,9.67765556993541e-10,3.59887816506973e-09
PCPG (n=181),Monocyte_CIBERSORT,-0.163166106579126,0.0351285082996953,0.0585458094566799
PCPG (n=181),Monocyte_CIBERSORT-ABS,0.366537501044463,1.1060532294565e-06,2.92489631789607e-06
PCPG (n=181),Monocyte_MCPCOUNTER,0.450884740404992,9.67765556993541e-10,3.59887816506973e-09
PCPG (n=181),Monocyte_QUANTISEQ,-0.248178869701696,0.00122140018763117,0.00236335971265218
PCPG (n=181),Monocyte_XCELL,0.457914103463635,4.9085352503683e-10,1.94705231597942e-09
PRAD (n=498),Macrophage/Monocyte_MCPCOUNTER,0.287060142916073,2.47273117365523e-09,8.52913071492674e-09
PRAD (n=498),Monocyte_CIBERSORT,0.0081784019408548,0.867914423129031,0.896887562210742
PRAD (n=498),Monocyte_CIBERSORT-ABS,0.326783565615423,8.28373198828919e-12,3.39918657450487e-11
PRAD (n=498),Monocyte_MCPCOUNTER,0.287060142916073,2.47273117365523e-09,8.52913071492674e-09
PRAD (n=498),Monocyte_QUANTISEQ,0.0229952203822512,0.640025668949426,0.715146052628936
PRAD (n=498),Monocyte_XCELL,0.175249991991611,0.000328792866782823,0.000674592261157862
READ (n=166),Macrophage/Monocyte_MCPCOUNTER,0.65403313299697,2.75481211393125e-12,1.15025488265901e-11
READ (n=166),Monocyte_CIBERSORT,-0.0600798958519351,0.573769151272641,0.65652431732158
READ (n=166),Monocyte_CIBERSORT-ABS,0.0456105024930648,0.669471817162436,0.741089732486789
READ (n=166),Monocyte_MCPCOUNTER,0.65403313299697,2.75481211393125e-12,1.15025488265901e-11
READ (n=166),Monocyte_QUANTISEQ,NA,NA,NA
READ (n=166),Monocyte_XCELL,0.482057149789712,1.50352399623186e-06,3.93229352860641e-06
SARC (n=260),Macrophage/Monocyte_MCPCOUNTER,0.537880506054913,1.06544815702688e-19,8.17989230233541e-19
SARC (n=260),Monocyte_CIBERSORT,0.0316612063382411,0.622614972233517,0.709006523404675
SARC (n=260),Monocyte_CIBERSORT-ABS,0.316437549516758,4.46830602080683e-07,1.23657771273491e-06
SARC (n=260),Monocyte_MCPCOUNTER,0.537880506054913,1.06544815702688e-19,8.17989230233541e-19
SARC (n=260),Monocyte_QUANTISEQ,-0.110773901025507,0.0842078320851701,0.128470923309426
SARC (n=260),Monocyte_XCELL,0.464954423391073,1.72164527711877e-14,8.19503151908536e-14
SKCM (n=471),Macrophage/Monocyte_MCPCOUNTER,0.654182544346045,3.72510963441998e-57,2.21644023247989e-55
SKCM (n=471),Monocyte_CIBERSORT,0.0331280958344954,0.479906968704663,0.576857871473282
SKCM (n=471),Monocyte_CIBERSORT-ABS,0.294168643028521,1.41898294762232e-10,5.72403290735784e-10
SKCM (n=471),Monocyte_MCPCOUNTER,0.654182544346045,3.72510963441998e-57,2.21644023247989e-55
SKCM (n=471),Monocyte_QUANTISEQ,0.0490637771062935,0.295274096396634,0.38193062468695
SKCM (n=471),Monocyte_XCELL,0.371986804939951,1.91180722614841e-16,1.1375252995583e-15
SKCM-Metastasis (n=368),Macrophage/Monocyte_MCPCOUNTER,0.611969176176682,9.43726062519093e-38,1.40379251799715e-36
SKCM-Metastasis (n=368),Monocyte_CIBERSORT,0.0578215054717021,0.277937001301846,0.363456078625491
SKCM-Metastasis (n=368),Monocyte_CIBERSORT-ABS,0.279757828555692,8.68722164795352e-08,2.58444844026617e-07
SKCM-Metastasis (n=368),Monocyte_MCPCOUNTER,0.611969176176682,9.43726062519093e-38,1.40379251799715e-36
SKCM-Metastasis (n=368),Monocyte_QUANTISEQ,0.0397343243412318,0.456122360986155,0.55105138027769
SKCM-Metastasis (n=368),Monocyte_XCELL,0.416767859843377,2.62711070181415e-16,1.52500572446773e-15
SKCM-Primary (n=103),Macrophage/Monocyte_MCPCOUNTER,0.435175738829099,4.85804136233882e-06,1.19197303529551e-05
SKCM-Primary (n=103),Monocyte_CIBERSORT,-0.0142317707608151,0.887104050641386,0.906140618251716
SKCM-Primary (n=103),Monocyte_CIBERSORT-ABS,0.270991895376046,0.00587097782140014,0.0110023048936475
SKCM-Primary (n=103),Monocyte_MCPCOUNTER,0.435175738829099,4.85804136233882e-06,1.19197303529551e-05
SKCM-Primary (n=103),Monocyte_QUANTISEQ,0.100635837068536,0.314221524182632,0.395686363785537
SKCM-Primary (n=103),Monocyte_XCELL,-0.0387901735255662,0.698697722685968,0.766313631332997
STAD (n=415),Macrophage/Monocyte_MCPCOUNTER,0.682781363386297,2.45601742002402e-53,9.74220243276193e-52
STAD (n=415),Monocyte_CIBERSORT,-0.00577320273436912,0.910806006270822,0.922433316989173
STAD (n=415),Monocyte_CIBERSORT-ABS,0.25848854080593,3.35038087799463e-07,9.60711625256292e-07
STAD (n=415),Monocyte_MCPCOUNTER,0.682781363386297,2.45601742002402e-53,9.74220243276193e-52
STAD (n=415),Monocyte_QUANTISEQ,0.139183845433002,0.00664979628585093,0.0123644649690041
STAD (n=415),Monocyte_XCELL,0.291105046391814,7.74055753800608e-09,2.55868429728534e-08
TGCT (n=150),Macrophage/Monocyte_MCPCOUNTER,0.692896922259746,2.40165191344635e-22,2.11701168666752e-21
TGCT (n=150),Monocyte_CIBERSORT,-0.209769125158455,0.0107710250884226,0.0194204846291255
TGCT (n=150),Monocyte_CIBERSORT-ABS,-0.0151990928623422,0.855020394946708,0.889519386971336
TGCT (n=150),Monocyte_MCPCOUNTER,0.692896922259746,2.40165191344635e-22,2.11701168666752e-21
TGCT (n=150),Monocyte_QUANTISEQ,-0.344918566886056,1.88363315713992e-05,4.39071028751403e-05
TGCT (n=150),Monocyte_XCELL,0.398200493129506,5.88799749362236e-07,1.59243568577514e-06
THCA (n=509),Macrophage/Monocyte_MCPCOUNTER,0.529858939262843,1.13167884658415e-36,1.34669782743514e-35
THCA (n=509),Monocyte_CIBERSORT,-0.320416723673152,4.10179001760323e-13,1.8419358946973e-12
THCA (n=509),Monocyte_CIBERSORT-ABS,0.0415805639861347,0.359359873699819,0.447788743144277
THCA (n=509),Monocyte_MCPCOUNTER,0.529858939262843,1.13167884658415e-36,1.34669782743514e-35
THCA (n=509),Monocyte_QUANTISEQ,-0.151838826339481,0.00076499629683597,0.00150470345989224
THCA (n=509),Monocyte_XCELL,0.408854320817511,4.3524228511254e-21,3.57198840885464e-20
THYM (n=120),Macrophage/Monocyte_MCPCOUNTER,-0.17689919492205,0.0585905966640327,0.0923480927552304
THYM (n=120),Monocyte_CIBERSORT,0.158450326887226,0.0907737226539757,0.136735101212951
THYM (n=120),Monocyte_CIBERSORT-ABS,0.350594650746629,0.000122383645424831,0.000262408176676665
THYM (n=120),Monocyte_MCPCOUNTER,-0.17689919492205,0.0585905966640327,0.0923480927552304
THYM (n=120),Monocyte_QUANTISEQ,0.000178234188411831,0.998491625350075,0.998491625350075
THYM (n=120),Monocyte_XCELL,-0.0710194804985124,0.450709797008411,0.547290467795927
UCEC (n=545),Macrophage/Monocyte_MCPCOUNTER,0.509398106736591,4.01031266814407e-07,1.12288754708034e-06
UCEC (n=545),Monocyte_CIBERSORT,-0.120723289963166,0.262545164839413,0.347143051287668
UCEC (n=545),Monocyte_CIBERSORT-ABS,0.0396553667270114,0.713749035264161,0.779230598132432
UCEC (n=545),Monocyte_MCPCOUNTER,0.509398106736591,4.01031266814407e-07,1.12288754708034e-06
UCEC (n=545),Monocyte_QUANTISEQ,-0.20684717886999,0.0531597125358678,0.0854865647536252
UCEC (n=545),Monocyte_XCELL,0.144121955872826,0.180356398645139,0.252498958103195
UCS (n=57),Macrophage/Monocyte_MCPCOUNTER,0.352744918541657,0.00957955785288701,0.0175379597614393
UCS (n=57),Monocyte_CIBERSORT,-0.0262456087097579,0.852015944793449,0.889519386971336
UCS (n=57),Monocyte_CIBERSORT-ABS,0.0958356379107734,0.494839998358558,0.591553023741272
UCS (n=57),Monocyte_MCPCOUNTER,0.352744918541657,0.00957955785288701,0.0175379597614393
UCS (n=57),Monocyte_QUANTISEQ,-0.282824198451387,0.0401699413483155,0.0659341106268902
UCS (n=57),Monocyte_XCELL,0.335842353805014,0.0139503708693969,0.0242349508534049
UVM (n=80),Macrophage/Monocyte_MCPCOUNTER,0.740300467020597,1.4292076481792e-14,6.94186571972755e-14
UVM (n=80),Monocyte_CIBERSORT,-0.124660489577705,0.280044411944492,0.364210765261143
UVM (n=80),Monocyte_CIBERSORT-ABS,0.126607450804469,0.272542306594544,0.358370546792825
UVM (n=80),Monocyte_MCPCOUNTER,0.740300467020597,1.4292076481792e-14,6.94186571972755e-14
UVM (n=80),Monocyte_QUANTISEQ,-0.118920344232872,0.302956268470711,0.385580705326359
UVM (n=80),Monocyte_XCELL,0.366276601370653,0.00105236600639374,0.00205297630755501
