cancer,infiltrates,rho,p,adj.p
BRCA-LumA (n=568),T cell CD8+_CIBERSORT,0.524058096816145,8.26584794789499e-38,3.93611807042618e-37
BRCA-LumA (n=568),T cell CD8+_CIBERSORT-ABS,0.78731113905857,3.05477505272726e-110,8.1460668072727e-109
BRCA-LumA (n=568),T cell CD8+_EPIC,0.278567933699076,1.14322594890407e-10,2.11708509056309e-10
BRCA-LumA (n=568),T cell CD8+_MCPCOUNTER,0.818389598068719,5.37742344468667e-126,1.95542670715879e-124
BRCA-LumA (n=568),T cell CD8+_QUANTISEQ,0.845181105938604,3.18605064772094e-142,1.82060037012625e-140
BRCA-LumA (n=568),T cell CD8+_TIMER,0.309571199496174,6.04414373031615e-13,1.22723730564795e-12
BRCA-LumA (n=568),T cell CD8+_XCELL,0.614040790376412,6.73983645567485e-55,4.41956488896712e-54
BRCA-LumB (n=219),T cell CD8+ central memory_XCELL,0.782921850680538,5.0461053056247e-41,2.52305265281235e-40
BRCA-LumB (n=219),T cell CD8+ effector memory_XCELL,0.120823465134812,0.0950444826245507,0.110516840261105
BRCA-LumB (n=219),T cell CD8+ naive_XCELL,0.299742262174828,2.40263684416402e-05,3.58602514054331e-05
BRCA-LumB (n=219),T cell CD8+_CIBERSORT,0.438231084112074,2.05563280772738e-10,3.78918489903665e-10
BRCA-LumB (n=219),T cell CD8+_CIBERSORT-ABS,0.707765639902461,1.71804348842224e-30,6.30474674650362e-30
BRCA-LumB (n=219),T cell CD8+_EPIC,0.387081360542864,2.91831697450961e-08,4.92542949284323e-08
BRCA-LumB (n=219),T cell CD8+_MCPCOUNTER,0.747798406148705,1.22789933034561e-35,5.39735969382684e-35
BRCA-LumB (n=219),T cell CD8+_QUANTISEQ,0.734064428323018,9.10543340756764e-34,3.71650343166026e-33
BRCA-LumB (n=219),T cell CD8+_TIMER,0.137923474036064,0.0564207248738017,0.0673680297000617
BRCA-LumB (n=219),T cell CD8+_XCELL,0.61747526821007,1.44546056536369e-21,3.77898187023188e-21
CESC (n=306),T cell CD8+ central memory_XCELL,0.834712886927394,3.22210033730463e-73,3.22210033730463e-72
CESC (n=306),T cell CD8+ effector memory_XCELL,0.541036756500765,1.835235179572e-22,4.89396047885866e-22
CESC (n=306),T cell CD8+ naive_XCELL,0.14071064856868,0.0191308989158352,0.0237650918209133
CESC (n=306),T cell CD8+_CIBERSORT,0.587778584229468,3.97018785710295e-27,1.27046011427294e-26
CESC (n=306),T cell CD8+_CIBERSORT-ABS,0.821296507179072,5.46083196889501e-69,4.85407286124001e-68
CESC (n=306),T cell CD8+_EPIC,0.388613577278021,2.02916153657157e-11,3.86506959346966e-11
CESC (n=306),T cell CD8+_MCPCOUNTER,0.559277973260021,3.39244771416963e-24,9.69270775477038e-24
CESC (n=306),T cell CD8+_QUANTISEQ,0.640340392381125,2.30020604919623e-33,9.20082419678493e-33
CESC (n=306),T cell CD8+_TIMER,0.729675289104195,2.64121138222426e-47,1.50926364698529e-46
CESC (n=306),T cell CD8+_XCELL,0.716833350698617,5.70030558159331e-45,3.00016083241753e-44
CHOL (n=36),T cell CD8+ central memory_XCELL,0.835112028655493,4.43061388225708e-10,8.01921064661915e-10
CHOL (n=36),T cell CD8+ effector memory_XCELL,0.320005980837627,0.0609244292314389,0.0725024368484325
CHOL (n=36),T cell CD8+ naive_XCELL,0.338449330538051,0.0467341093040319,0.0561370682330714
CHOL (n=36),T cell CD8+_CIBERSORT,0.526843220129279,0.00114798193897358,0.00157257799859394
CHOL (n=36),T cell CD8+_CIBERSORT-ABS,0.713541238285884,1.49791455598272e-06,2.36824435728493e-06
CHOL (n=36),T cell CD8+_EPIC,0.319607849209157,0.0612645591369255,0.0725024368484325
CHOL (n=36),T cell CD8+_MCPCOUNTER,0.662017843969831,1.48264589420913e-05,2.2211923508751e-05
CHOL (n=36),T cell CD8+_QUANTISEQ,0.593125472961489,0.000173349516419237,0.000247642166313196
CHOL (n=36),T cell CD8+_TIMER,0.440234361330821,0.00813153103109536,0.0104922981046392
CHOL (n=36),T cell CD8+_XCELL,0.690526502449536,4.41703253946213e-06,6.79543467609559e-06
COAD (n=458),T cell CD8+ central memory_XCELL,0.762184268719764,1.75030349402707e-53,1.11130380573147e-52
COAD (n=458),T cell CD8+ effector memory_XCELL,0.228267487025233,0.000134166045068819,0.000193044669163769
COAD (n=458),T cell CD8+ naive_XCELL,-0.0667770951021178,0.269783619848561,0.294042092477996
COAD (n=458),T cell CD8+_CIBERSORT,0.412802600873458,9.67157802309147e-13,1.9246921438988e-12
COAD (n=458),T cell CD8+_CIBERSORT-ABS,0.781710318119962,6.40784656228578e-58,4.57703325877556e-57
COAD (n=458),T cell CD8+_EPIC,0.082203283797612,0.174058046532622,0.197232913917986
COAD (n=458),T cell CD8+_MCPCOUNTER,0.40849391825762,1.74664439581299e-12,3.42479293296665e-12
COAD (n=458),T cell CD8+_QUANTISEQ,0.589630218477951,3.84878847152095e-27,1.24154466823256e-26
COAD (n=458),T cell CD8+_TIMER,0.52767422147233,4.08579527560629e-21,1.04096694919905e-20
COAD (n=458),T cell CD8+_XCELL,0.552241225081891,2.35102498618384e-23,6.48558616878301e-23
DLBC (n=48),T cell CD8+ central memory_XCELL,0.511865273060092,0.000624368715983462,0.000870200301022247
DLBC (n=48),T cell CD8+ effector memory_XCELL,0.285074730480692,0.0708226985213858,0.0833208217898657
DLBC (n=48),T cell CD8+ naive_XCELL,-0.0528517095027307,0.742775633072222,0.765748075332188
DLBC (n=48),T cell CD8+_CIBERSORT,0.140577261170886,0.380670513504582,0.407134239042333
DLBC (n=48),T cell CD8+_CIBERSORT-ABS,0.500210475598388,0.000867499017241928,0.00120069068130371
DLBC (n=48),T cell CD8+_EPIC,0.182468912507679,0.253513560645256,0.278586330379403
DLBC (n=48),T cell CD8+_MCPCOUNTER,0.267958730563007,0.0902947293233289,0.105607870553601
DLBC (n=48),T cell CD8+_QUANTISEQ,0.400219026636749,0.0095205439142609,0.0121840946273136
DLBC (n=48),T cell CD8+_TIMER,0.679645154300235,1.02634462435292e-06,1.62911845135383e-06
DLBC (n=48),T cell CD8+_XCELL,0.37867137613418,0.0146312782229374,0.0182890977786718
ESCA (n=185),T cell CD8+ central memory_XCELL,0.679078277277893,1.10219874044733e-25,3.36549233724376e-25
ESCA (n=185),T cell CD8+ effector memory_XCELL,0.295826026427675,5.53303781395106e-05,8.1070151120162e-05
ESCA (n=185),T cell CD8+ naive_XCELL,0.083780292267432,0.263495751573761,0.288762467478095
ESCA (n=185),T cell CD8+_CIBERSORT,0.470586245916214,2.62907063443228e-11,4.96051063100431e-11
ESCA (n=185),T cell CD8+_CIBERSORT-ABS,0.733072891137597,1.29588503947172e-31,4.9367049122732e-31
ESCA (n=185),T cell CD8+_EPIC,-0.00160661916682841,0.98292266242465,0.98538612774401
ESCA (n=185),T cell CD8+_MCPCOUNTER,0.698247903720034,1.22626158411277e-27,4.02052978397629e-27
ESCA (n=185),T cell CD8+_QUANTISEQ,0.672840319391173,4.43003912203919e-25,1.32239973792215e-24
ESCA (n=185),T cell CD8+_TIMER,0.569359255790653,7.43663664525732e-17,1.70957164258789e-16
ESCA (n=185),T cell CD8+_XCELL,0.482256908704759,7.13798702090022e-12,1.3927779552976e-11
GBM (n=153),T cell CD8+ central memory_XCELL,0.378374767952509,5.143463193258e-06,7.88270221188965e-06
GBM (n=153),T cell CD8+ effector memory_XCELL,0.11640279346578,0.175549611572878,0.198361143020202
GBM (n=153),T cell CD8+ naive_XCELL,-0.0117302190325211,0.891785427258445,0.903073850388298
GBM (n=153),T cell CD8+_CIBERSORT,0.255167766849115,0.00261871755384752,0.00352689232841417
GBM (n=153),T cell CD8+_CIBERSORT-ABS,0.416413368818695,4.16759579249799e-07,6.64158692031553e-07
GBM (n=153),T cell CD8+_EPIC,0.0464301648443312,0.590050807884373,0.614636258212888
GBM (n=153),T cell CD8+_MCPCOUNTER,0.568946969887981,4.06336739016715e-13,8.33511259521467e-13
GBM (n=153),T cell CD8+_QUANTISEQ,0.0883077459370342,0.304820252326695,0.330428457806715
GBM (n=153),T cell CD8+_TIMER,0.486959874606781,1.60037939937496e-09,2.82005180506601e-09
GBM (n=153),T cell CD8+_XCELL,-0.0517556858554821,0.548081820462946,0.578450470145589
HNSC (n=522),T cell CD8+ central memory_XCELL,0.836081169984098,7.43994514916452e-130,3.30664228851757e-128
HNSC (n=522),T cell CD8+ effector memory_XCELL,0.517770022522662,4.2938706276598e-35,1.84682607641282e-34
HNSC (n=522),T cell CD8+ naive_XCELL,0.0568533737125696,0.208073840975545,0.230552732382875
HNSC (n=522),T cell CD8+_CIBERSORT,0.622179746291352,4.68219487253996e-54,3.02077088550965e-53
HNSC (n=522),T cell CD8+_CIBERSORT-ABS,0.861471215195625,2.58928055134391e-146,1.72618703422927e-144
HNSC (n=522),T cell CD8+_EPIC,0.183189953090521,4.35754088251666e-05,6.43179466054119e-05
HNSC (n=522),T cell CD8+_MCPCOUNTER,0.867531430037264,9.91593370499197e-151,7.93274696399358e-149
HNSC (n=522),T cell CD8+_QUANTISEQ,0.838787424230062,1.80117394225689e-131,9.00586971128445e-130
HNSC (n=522),T cell CD8+_TIMER,-0.119401928191951,0.00802023225381728,0.0103821776748444
HNSC (n=522),T cell CD8+_XCELL,0.670533357632348,1.55755588462733e-65,1.35439642141507e-64
HNSC-HPV- (n=422),T cell CD8+ central memory_XCELL,0.793319792822204,8.39478770054241e-88,1.19925538579177e-86
HNSC-HPV- (n=422),T cell CD8+ effector memory_XCELL,0.502794264286971,5.13900864721121e-27,1.63143131657499e-26
HNSC-HPV- (n=422),T cell CD8+ naive_XCELL,0.0283525731410777,0.571808151831903,0.597188670320525
HNSC-HPV- (n=422),T cell CD8+_CIBERSORT,0.570620681526922,6.26227443075625e-36,2.81450536213764e-35
HNSC-HPV- (n=422),T cell CD8+_CIBERSORT-ABS,0.835113123060656,2.33586811731244e-105,5.37001786936869e-104
HNSC-HPV- (n=422),T cell CD8+_EPIC,0.0293480388462274,0.55837965691455,0.584690740224659
HNSC-HPV- (n=422),T cell CD8+_MCPCOUNTER,0.855227780196277,1.13935255409931e-115,3.25529301171231e-114
HNSC-HPV- (n=422),T cell CD8+_QUANTISEQ,0.811432494979194,7.18165737109778e-95,1.2489838906257e-93
HNSC-HPV- (n=422),T cell CD8+_TIMER,-0.0662296251460044,0.186201808457147,0.209804854599603
HNSC-HPV- (n=422),T cell CD8+_XCELL,0.634921082979064,1.57847955190284e-46,8.64920302412516e-46
HNSC-HPV+ (n=98),T cell CD8+ central memory_XCELL,0.905956975139029,3.1433426799666e-34,1.29622378555324e-33
HNSC-HPV+ (n=98),T cell CD8+ effector memory_XCELL,0.560070457181446,1.15219927912734e-08,1.98655048125404e-08
HNSC-HPV+ (n=98),T cell CD8+ naive_XCELL,0.176064038420679,0.0988562266423488,0.114615914947651
HNSC-HPV+ (n=98),T cell CD8+_CIBERSORT,0.691537152483741,6.2591425321145e-14,1.31081518997162e-13
HNSC-HPV+ (n=98),T cell CD8+_CIBERSORT-ABS,0.914980142919189,4.75180841378459e-36,2.15991291535663e-35
HNSC-HPV+ (n=98),T cell CD8+_EPIC,0.691118329624324,6.57236232627195e-14,1.36924215130666e-13
HNSC-HPV+ (n=98),T cell CD8+_MCPCOUNTER,0.84564485725088,1.9051677943218e-25,5.77323574036909e-25
HNSC-HPV+ (n=98),T cell CD8+_QUANTISEQ,0.873248405903186,6.67822285149301e-29,2.34323608824316e-28
HNSC-HPV+ (n=98),T cell CD8+_TIMER,-0.140033290593504,0.190583300192619,0.213538711700413
HNSC-HPV+ (n=98),T cell CD8+_XCELL,0.774437482049358,5.4953995339937e-19,1.31626336143562e-18
KICH (n=66),T cell CD8+ central memory_XCELL,0.603883806409598,1.00689340992661e-07,1.66428662797787e-07
KICH (n=66),T cell CD8+ effector memory_XCELL,0.0668567419209971,0.596701209207031,0.619949308267045
KICH (n=66),T cell CD8+ naive_XCELL,0.139297304671372,0.268438463998288,0.293375370489932
KICH (n=66),T cell CD8+_CIBERSORT,0.355300301660243,0.00368015606020259,0.00489057283747852
KICH (n=66),T cell CD8+_CIBERSORT-ABS,0.627510579890932,2.21952398841762e-08,3.7619050651146e-08
KICH (n=66),T cell CD8+_EPIC,-0.0746712752074457,0.554410403958481,0.582058166885544
KICH (n=66),T cell CD8+_MCPCOUNTER,0.69998836269696,8.66261516484662e-11,1.61918040464423e-10
KICH (n=66),T cell CD8+_QUANTISEQ,0.302171877516842,0.0144290254396432,0.0180928218678911
KICH (n=66),T cell CD8+_TIMER,0.365540339374165,0.00275109718684741,0.00369274790180861
KICH (n=66),T cell CD8+_XCELL,0.266904547093996,0.0316141287934061,0.0386717171784785
KIRC (n=533),T cell CD8+ central memory_XCELL,0.803251135754146,2.41650804121591e-105,5.37001786936869e-104
KIRC (n=533),T cell CD8+ effector memory_XCELL,0.674454315018623,1.83690600304693e-62,1.44071059062505e-61
KIRC (n=533),T cell CD8+ naive_XCELL,0.36309834910506,8.19174264168132e-16,1.80038299817172e-15
KIRC (n=533),T cell CD8+_CIBERSORT,0.478256987789701,1.00444361461154e-27,3.34814538203847e-27
KIRC (n=533),T cell CD8+_CIBERSORT-ABS,0.739673884702409,5.61916187048103e-81,6.61077867115415e-80
KIRC (n=533),T cell CD8+_EPIC,0.596596584146667,8.7893560833819e-46,4.75100328831454e-45
KIRC (n=533),T cell CD8+_MCPCOUNTER,0.771052084407925,5.14915033982788e-92,8.23864054372461e-91
KIRC (n=533),T cell CD8+_QUANTISEQ,0.78434286864341,3.08158080614032e-97,5.86967772598156e-96
KIRC (n=533),T cell CD8+_TIMER,0.483783820979446,2.03015971909227e-28,6.94071698834965e-28
KIRC (n=533),T cell CD8+_XCELL,0.777165474518988,2.26044001193353e-94,3.76740001988922e-93
KIRP (n=290),T cell CD8+ central memory_XCELL,0.648532239831784,3.50745034304017e-32,1.36211663807385e-31
KIRP (n=290),T cell CD8+ effector memory_XCELL,0.292027785876368,1.82118412422528e-06,2.86800649484296e-06
KIRP (n=290),T cell CD8+ naive_XCELL,0.13951073315046,0.0250284603723595,0.0308042589198271
KIRP (n=290),T cell CD8+_CIBERSORT,0.511407589243898,1.34903355487708e-18,3.19297882811144e-18
KIRP (n=290),T cell CD8+_CIBERSORT-ABS,0.848668135367032,9.05820211226651e-73,8.83727035343075e-72
KIRP (n=290),T cell CD8+_EPIC,0.090247441236817,0.148317246969837,0.168542326102088
KIRP (n=290),T cell CD8+_MCPCOUNTER,0.811157875690607,1.40114698518127e-61,1.07780537321636e-60
KIRP (n=290),T cell CD8+_QUANTISEQ,0.746637895982444,3.19051113550649e-47,1.79747106225718e-46
KIRP (n=290),T cell CD8+_TIMER,0.645159829215176,9.20939098365903e-32,3.54207345525347e-31
KIRP (n=290),T cell CD8+_XCELL,0.577676741604131,2.29762539491686e-24,6.65978375338222e-24
LGG (n=516),T cell CD8+ central memory_XCELL,-0.0848888948810297,0.0636772339502074,0.0751353792922801
LGG (n=516),T cell CD8+ effector memory_XCELL,0.00837046656370631,0.855167340377139,0.872619735078714
LGG (n=516),T cell CD8+ naive_XCELL,-0.0810820157222419,0.0765625735384677,0.089809470426355
LGG (n=516),T cell CD8+_CIBERSORT,0.376510985995846,1.51570148477271e-17,3.52488717389002e-17
LGG (n=516),T cell CD8+_CIBERSORT-ABS,0.479034650899347,8.60781310583689e-29,2.99402194985631e-28
LGG (n=516),T cell CD8+_EPIC,-0.0462995644170045,0.312424086947735,0.337755769673227
LGG (n=516),T cell CD8+_MCPCOUNTER,0.447036781825526,7.32561493678639e-25,2.17055257386263e-24
LGG (n=516),T cell CD8+_QUANTISEQ,0.175617614739866,0.000113596827354026,0.000164038739861409
LGG (n=516),T cell CD8+_TIMER,-0.143654685232853,0.00163899239519108,0.00223753228012435
LGG (n=516),T cell CD8+_XCELL,0.0178725084480479,0.696715141452723,0.720119009253461
LIHC (n=371),T cell CD8+ central memory_XCELL,0.605540760435228,6.73147365775954e-36,2.99176607011535e-35
LIHC (n=371),T cell CD8+ effector memory_XCELL,0.188990183050168,0.000416416348948126,0.000586501899926937
LIHC (n=371),T cell CD8+ naive_XCELL,0.0335727705295212,0.534271605307742,0.56536677810343
LIHC (n=371),T cell CD8+_CIBERSORT,0.376569031581644,4.58017272777732e-13,9.3472912811782e-13
LIHC (n=371),T cell CD8+_CIBERSORT-ABS,0.703071210159903,1.00460659213104e-52,6.27879120081902e-52
LIHC (n=371),T cell CD8+_EPIC,-0.00914911573757736,0.865541734184793,0.878722572776439
LIHC (n=371),T cell CD8+_MCPCOUNTER,0.692910527785532,1.17115361109936e-50,7.09790067332947e-50
LIHC (n=371),T cell CD8+_QUANTISEQ,0.545308176566526,4.06433309498769e-28,1.36616238486981e-27
LIHC (n=371),T cell CD8+_TIMER,0.555102577575675,2.8188223726123e-29,1.0070309355977e-28
LIHC (n=371),T cell CD8+_XCELL,0.446920526926296,2.41638336131796e-18,5.68560790898345e-18
LUAD (n=515),T cell CD8+ central memory_XCELL,0.770001740957269,7.07949314013398e-98,1.4158986280268e-96
LUAD (n=515),T cell CD8+ effector memory_XCELL,0.315564700516149,7.33856489005459e-13,1.47508842011148e-12
LUAD (n=515),T cell CD8+ naive_XCELL,0.0930517646568783,0.0388924849545185,0.0469999818181493
LUAD (n=515),T cell CD8+_CIBERSORT,0.409036842566053,2.62212245104023e-21,6.76676761558768e-21
LUAD (n=515),T cell CD8+_CIBERSORT-ABS,0.71456714385721,3.25421979423501e-78,3.42549452024738e-77
LUAD (n=515),T cell CD8+_EPIC,0.234875043300298,1.32167367081022e-07,2.16667814886922e-07
LUAD (n=515),T cell CD8+_MCPCOUNTER,0.65381283478121,1.90018094691879e-61,1.43409882786324e-60
LUAD (n=515),T cell CD8+_QUANTISEQ,0.710177373502806,7.39657075248408e-77,7.58622641280419e-76
LUAD (n=515),T cell CD8+_TIMER,0.512666432891226,2.14890788252964e-34,8.95378284387352e-34
LUAD (n=515),T cell CD8+_XCELL,0.686516043311077,5.82864867617422e-70,5.29877152379474e-69
LUSC (n=501),T cell CD8+ central memory_XCELL,0.826400161949224,1.47146562169884e-120,4.52758652830411e-119
LUSC (n=501),T cell CD8+ effector memory_XCELL,0.495275143100906,6.87883296709122e-31,2.57152634283784e-30
LUSC (n=501),T cell CD8+ naive_XCELL,0.110541381822104,0.0157208665799612,0.0195898648971479
LUSC (n=501),T cell CD8+_CIBERSORT,0.513915349776576,1.65263967315419e-33,6.67733201274419e-33
LUSC (n=501),T cell CD8+_CIBERSORT-ABS,0.799234316916075,4.28808880801502e-107,1.07202220200376e-105
LUSC (n=501),T cell CD8+_EPIC,0.177357795068766,9.84804864316843e-05,0.000142725342654615
LUSC (n=501),T cell CD8+_MCPCOUNTER,0.673655230802255,2.25277903339925e-64,1.87731586116604e-63
LUSC (n=501),T cell CD8+_QUANTISEQ,0.744258166430113,2.66924879173362e-85,3.68172247135672e-84
LUSC (n=501),T cell CD8+_TIMER,0.417640332506031,1.47307546206243e-21,3.82617003133098e-21
LUSC (n=501),T cell CD8+_XCELL,0.728558304850652,4.44876828672059e-80,4.94307587413399e-79
MESO (n=87),T cell CD8+ central memory_XCELL,0.797556961946136,6.56679068739399e-20,1.59194925755006e-19
MESO (n=87),T cell CD8+ effector memory_XCELL,0.486105152200047,2.40156554617958e-06,3.75244616590559e-06
MESO (n=87),T cell CD8+ naive_XCELL,0.175252611846041,0.108654899600955,0.125612600694746
MESO (n=87),T cell CD8+_CIBERSORT,0.599245377088698,1.37003156263334e-09,2.43561166690372e-09
MESO (n=87),T cell CD8+_CIBERSORT-ABS,0.807107341261986,1.08868870263577e-20,2.75617393072346e-20
MESO (n=87),T cell CD8+_EPIC,0.243706007601505,0.0246020800790654,0.0303729383692166
MESO (n=87),T cell CD8+_MCPCOUNTER,0.745407959762795,2.79245314523901e-16,6.31062857681132e-16
MESO (n=87),T cell CD8+_QUANTISEQ,0.761801221473464,2.54584657499278e-17,5.88635046241106e-17
MESO (n=87),T cell CD8+_TIMER,0.59892196787133,1.4055450658469e-09,2.48769038202992e-09
MESO (n=87),T cell CD8+_XCELL,0.751617402238154,1.15213052807961e-16,2.61847847290821e-16
OV (n=303),T cell CD8+ central memory_XCELL,0.694419243199849,3.62089889713095e-37,1.68413902192137e-36
OV (n=303),T cell CD8+ effector memory_XCELL,0.234573393942408,0.000187618769631734,0.000267072981682184
OV (n=303),T cell CD8+ naive_XCELL,-0.0119261213589661,0.851464030361009,0.871062946660879
OV (n=303),T cell CD8+_CIBERSORT,0.543094752517281,1.66424175216251e-20,4.16060438040627e-20
OV (n=303),T cell CD8+_CIBERSORT-ABS,0.752351509631148,1.13066170482906e-46,6.28145391571698e-46
OV (n=303),T cell CD8+_EPIC,-0.000316218870969848,0.996038725115095,0.996038725115095
OV (n=303),T cell CD8+_MCPCOUNTER,0.566136659945272,1.67170813116258e-22,4.48780706352372e-22
OV (n=303),T cell CD8+_QUANTISEQ,0.578875956965862,1.12147736254406e-23,3.13699961550787e-23
OV (n=303),T cell CD8+_TIMER,0.434212753303255,7.15618566730159e-13,1.44569407420234e-12
OV (n=303),T cell CD8+_XCELL,0.415021464644009,8.71128601924388e-12,1.6833402935737e-11
PAAD (n=179),T cell CD8+ central memory_XCELL,0.819707331668451,9.39163322680645e-43,4.75525733002858e-42
PAAD (n=179),T cell CD8+ effector memory_XCELL,0.264757966497557,0.00046626367679876,0.000654405160419312
PAAD (n=179),T cell CD8+ naive_XCELL,0.252130707347268,0.000878599961618587,0.00121186201602564
PAAD (n=179),T cell CD8+_CIBERSORT,0.485331587820605,1.7241747235729e-11,3.29985593028305e-11
PAAD (n=179),T cell CD8+_CIBERSORT-ABS,0.846773599847999,3.39807867471058e-48,1.99886980865328e-47
PAAD (n=179),T cell CD8+_EPIC,0.0840661553005441,0.274314368405846,0.298167791745485
