cancer,infiltrates,rho,p,adj.p
KIRC (n=533),Eosinophil_CIBERSORT-ABS,0.0156138415706452,0.738112724694014,0.885837969537466
KIRC (n=533),Eosinophil_XCELL,0.0999926869016243,0.0318341052114641,0.162064535621999
KIRP (n=290),Eosinophil_CIBERSORT,-0.0389355937035027,0.533549007172115,0.797099418025386
KIRP (n=290),Eosinophil_CIBERSORT-ABS,-0.0382401794176182,0.540888890802941,0.797099418025386
KIRP (n=290),Eosinophil_XCELL,0.1973628264388,0.00144194921720019,0.0161498312326421
LGG (n=516),Eosinophil_CIBERSORT,-0.0145282687594097,0.751380420589815,0.885837969537466
LGG (n=516),Eosinophil_CIBERSORT-ABS,0.00851365850558415,0.852717723934784,0.956275753336272
LGG (n=516),Eosinophil_XCELL,0.0211380013097508,0.644808577219323,0.835300904867441
LIHC (n=371),Eosinophil_CIBERSORT,-0.0562219160715659,0.297731863950913,0.618924524688867
LIHC (n=371),Eosinophil_CIBERSORT-ABS,-0.056109362686912,0.298701641574737,0.618924524688867
LIHC (n=371),Eosinophil_XCELL,0.0369622203312552,0.493795211736824,0.790072338778918
LUAD (n=515),Eosinophil_CIBERSORT,0.0449584458497768,0.319148467348396,0.625190089171779
LUAD (n=515),Eosinophil_CIBERSORT-ABS,0.0445325354329975,0.3237591533211,0.625190089171779
LUAD (n=515),Eosinophil_XCELL,0.00377119031336983,0.933436679628486,0.956275753336272
LUSC (n=501),Eosinophil_CIBERSORT,-0.133594360006498,0.0034645019493687,0.0322627484446581
LUSC (n=501),Eosinophil_CIBERSORT-ABS,-0.132493361553457,0.0037447833016121,0.0322627484446581
LUSC (n=501),Eosinophil_XCELL,0.046263454428106,0.31331141142305,0.625190089171779
MESO (n=87),Eosinophil_CIBERSORT,-0.117953609329968,0.282314120457108,0.608061182523002
MESO (n=87),Eosinophil_CIBERSORT-ABS,-0.117953609329968,0.282314120457108,0.608061182523002
MESO (n=87),Eosinophil_XCELL,0.0908556802954426,0.408261030157387,0.707490493371477
OV (n=303),Eosinophil_CIBERSORT,-0.149431197818877,0.0183053930376294,0.112114030763098
OV (n=303),Eosinophil_CIBERSORT-ABS,-0.148539957146513,0.0190193445044541,0.112114030763098
OV (n=303),Eosinophil_XCELL,0.0404360473531857,0.525350608829533,0.797099418025386
PAAD (n=179),Eosinophil_CIBERSORT,-0.125355279421548,0.102330174734999,0.327456559151997
PAAD (n=179),Eosinophil_CIBERSORT-ABS,-0.125355279421548,0.102330174734999,0.327456559151997
PAAD (n=179),Eosinophil_XCELL,-0.0723655425058711,0.346912260012888,0.647569552024058
PCPG (n=181),Eosinophil_CIBERSORT,-0.102345914121474,0.188131914721539,0.552904145064647
PCPG (n=181),Eosinophil_CIBERSORT-ABS,-0.101993298033685,0.18966621091845,0.552904145064647
PCPG (n=181),Eosinophil_XCELL,-0.00472393621015461,0.951686909917008,0.960260665862206
PRAD (n=498),Eosinophil_CIBERSORT,-0.0213705608073024,0.66384282894369,0.835397717322397
PRAD (n=498),Eosinophil_CIBERSORT-ABS,-0.0206949030266072,0.673850112663974,0.838569029092945
PRAD (n=498),Eosinophil_XCELL,0.0620108341204372,0.206881459719618,0.552904145064647
READ (n=166),Eosinophil_CIBERSORT,0.0660932930555462,0.535963383582489,0.797099418025386
READ (n=166),Eosinophil_CIBERSORT-ABS,0.0674557017822372,0.527572651832932,0.797099418025386
READ (n=166),Eosinophil_XCELL,0.0877948697113391,0.410597161331661,0.707490493371477
SARC (n=260),Eosinophil_CIBERSORT,-0.107444506050644,0.0940187391959795,0.327456559151997
SARC (n=260),Eosinophil_CIBERSORT-ABS,-0.107279114798999,0.0945289063120369,0.327456559151997
SARC (n=260),Eosinophil_XCELL,0.158693096065751,0.0130689941273144,0.0872287096960915
SKCM (n=471),Eosinophil_CIBERSORT,-0.165386831799709,0.000384700279179402,0.00815446055172845
SKCM (n=471),Eosinophil_CIBERSORT-ABS,-0.161711145247949,0.000519703825836131,0.0083152612133781
SKCM (n=471),Eosinophil_XCELL,0.00709896819874159,0.879703655440963,0.956275753336272
SKCM-Metastasis (n=368),Eosinophil_CIBERSORT,-0.175903258645094,0.000887844821746098,0.0124298275044454
SKCM-Metastasis (n=368),Eosinophil_CIBERSORT-ABS,-0.173356976380409,0.00105666983580897,0.0131496690678449
SKCM-Metastasis (n=368),Eosinophil_XCELL,0.0577060155718474,0.278899571198451,0.608061182523002
SKCM-Primary (n=103),Eosinophil_CIBERSORT,-0.125903534858034,0.207339054399243,0.552904145064647
SKCM-Primary (n=103),Eosinophil_CIBERSORT-ABS,-0.119755498258356,0.230572652457625,0.586912206255772
SKCM-Primary (n=103),Eosinophil_XCELL,-0.0553960041752837,0.580262121543574,0.835300904867441
STAD (n=415),Eosinophil_CIBERSORT,0.0229839334386484,0.655575318069065,0.835300904867441
STAD (n=415),Eosinophil_CIBERSORT-ABS,0.0263198535081236,0.609498924028797,0.835300904867441
STAD (n=415),Eosinophil_XCELL,0.0763060558708186,0.138133933024053,0.429750013852609
TGCT (n=150),Eosinophil_CIBERSORT,NA,NA,NA
TGCT (n=150),Eosinophil_CIBERSORT-ABS,NA,NA,NA
TGCT (n=150),Eosinophil_XCELL,-0.00906065650467584,0.913266704000938,0.956275753336272
THCA (n=509),Eosinophil_CIBERSORT,-0.126668843719006,0.00507355697431313,0.0388850837147475
THCA (n=509),Eosinophil_CIBERSORT-ABS,-0.126290572635362,0.00520782371179654,0.0388850837147475
THCA (n=509),Eosinophil_XCELL,0.158594378039625,0.000436846100985452,0.00815446055172845
THYM (n=120),Eosinophil_CIBERSORT,NA,NA,NA
THYM (n=120),Eosinophil_CIBERSORT-ABS,NA,NA,NA
THYM (n=120),Eosinophil_XCELL,-0.274288945545392,0.0030130815267859,0.0306786482727291
UCEC (n=545),Eosinophil_CIBERSORT,0.0518210776764262,0.631585499518254,0.835300904867441
UCEC (n=545),Eosinophil_CIBERSORT-ABS,0.0518210776764262,0.631585499518254,0.835300904867441
UCEC (n=545),Eosinophil_XCELL,-0.0349522875634663,0.746473968773624,0.885837969537466
UCS (n=57),Eosinophil_CIBERSORT,-0.233858465470328,0.0919156871388318,0.327456559151997
UCS (n=57),Eosinophil_CIBERSORT-ABS,-0.233858465470328,0.0919156871388318,0.327456559151997
UCS (n=57),Eosinophil_XCELL,0.180268571103099,0.19646350792595,0.552904145064647
UVM (n=80),Eosinophil_CIBERSORT,-0.016020435601812,0.890012619958216,0.956275753336272
UVM (n=80),Eosinophil_CIBERSORT-ABS,-0.0140239801790125,0.903649025468333,0.956275753336272
UVM (n=80),Eosinophil_XCELL,-0.0580995406570117,0.61573302570881,0.835300904867441
