cancer,infiltrates,rho,p,adj.p
CESC (n=306),Macrophage M1_CIBERSORT-ABS,0.645403404026848,4.96403186009877e-34,4.58218325547579e-33
CESC (n=306),Macrophage M1_QUANTISEQ,0.248762500613148,2.82013634524029e-05,4.83451944898335e-05
CESC (n=306),Macrophage M1_XCELL,0.441942974872866,1.13224949075751e-14,3.88199825402575e-14
CESC (n=306),Macrophage M2_CIBERSORT,-0.0554921638024711,0.357517145243241,0.393596857148522
CESC (n=306),Macrophage M2_CIBERSORT-ABS,0.453828209544079,1.76791980367069e-15,6.50768025891051e-15
CESC (n=306),Macrophage M2_QUANTISEQ,0.450725859526791,2.89077008319683e-15,1.03860002989108e-14
CESC (n=306),Macrophage M2_TIDE,-0.510801642641339,8.21302454822712e-20,3.97404413623893e-19
CESC (n=306),Macrophage M2_XCELL,0.332372886089493,1.43845682268531e-08,3.25688337211769e-08
CESC (n=306),Macrophage_EPIC,0.544581791161173,8.61195606259371e-23,4.78442003477428e-22
CESC (n=306),Macrophage_TIMER,-0.00549952756331393,0.927399493053938,0.941522327973541
CESC (n=306),Macrophage_XCELL,0.438817625987163,1.82324225687809e-14,6.04389698412627e-14
CESC (n=306),Macrophage/Monocyte_MCPCOUNTER,0.458214273811395,8.74624651988276e-16,3.34251459358577e-15
CHOL (n=36),Macrophage M0_CIBERSORT,-0.310332183176537,0.0696218251881129,0.0854255523780526
CHOL (n=36),Macrophage M0_CIBERSORT-ABS,-0.0350519554665931,0.841558564149835,0.869079412202928
CHOL (n=36),Macrophage M1_CIBERSORT,0.490505223472251,0.00277640245162547,0.00391042598820488
CHOL (n=36),Macrophage M1_CIBERSORT-ABS,0.783426538307807,2.63687183260244e-08,5.83809261830799e-08
CHOL (n=36),Macrophage M1_QUANTISEQ,0.00517967250745073,0.976441397262182,0.978071516456276
CHOL (n=36),Macrophage M1_XCELL,0.299118266888205,0.0808883118752906,0.0986442827747446
CHOL (n=36),Macrophage M2_CIBERSORT,-0.385752950826894,0.0220996941272008,0.028332941188719
CHOL (n=36),Macrophage M2_CIBERSORT-ABS,0.443665432481175,0.00759382013781057,0.0102207692153182
CHOL (n=36),Macrophage M2_QUANTISEQ,0.295708762519321,0.0845795655701345,0.102936590957567
CHOL (n=36),Macrophage M2_TIDE,-0.53667417291384,0.000888550688780577,0.00130990273530306
CHOL (n=36),Macrophage M2_XCELL,0.177090042408808,0.308819534640956,0.341237054851886
CHOL (n=36),Macrophage_EPIC,0.149391967693711,0.391700004798718,0.428868618392757
CHOL (n=36),Macrophage_TIMER,0.234031392317977,0.176009499095476,0.204266343244266
CHOL (n=36),Macrophage_XCELL,0.225643550848417,0.192462684791011,0.221646086131683
CHOL (n=36),Macrophage/Monocyte_MCPCOUNTER,0.102390863949182,0.558349406501682,0.59716514064351
COAD (n=458),Macrophage M0_CIBERSORT,-0.281330566524331,2.13535997708234e-06,4.06735233729969e-06
COAD (n=458),Macrophage M0_CIBERSORT-ABS,0.218282334609371,0.0002649125181434,0.000413925809599063
COAD (n=458),Macrophage M1_CIBERSORT,0.451842929569975,3.05552251566469e-15,1.09125804130882e-14
COAD (n=458),Macrophage M1_CIBERSORT-ABS,0.721297051724394,1.90566266187638e-45,3.26685027750236e-44
COAD (n=458),Macrophage M1_QUANTISEQ,0.442641196703891,1.26961855835687e-14,4.30379172324364e-14
COAD (n=458),Macrophage M1_XCELL,0.653337516876442,7.41070782768465e-35,6.94753858845436e-34
COAD (n=458),Macrophage M2_CIBERSORT,0.223607791391154,0.000184993426647824,0.000294419246654362
COAD (n=458),Macrophage M2_CIBERSORT-ABS,0.687636492066197,7.7456789594861e-40,9.66152047253047e-39
COAD (n=458),Macrophage M2_QUANTISEQ,0.42673116814299,1.34925945208386e-13,4.26081932237008e-13
COAD (n=458),Macrophage M2_TIDE,-0.600618113890363,3.66924892929871e-41,4.78597686430266e-40
COAD (n=458),Macrophage M2_XCELL,0.364931287674107,4.35676838242569e-10,1.08467262633005e-09
COAD (n=458),Macrophage_EPIC,0.67690329517345,3.31376075301147e-38,3.89854206236643e-37
COAD (n=458),Macrophage_TIMER,0.244916894017212,4.03112061014389e-05,6.79402350024251e-05
COAD (n=458),Macrophage_XCELL,0.602260714855505,1.55674634870734e-28,1.13908269417611e-27
COAD (n=458),Macrophage/Monocyte_MCPCOUNTER,0.695403275810632,4.61120463051052e-41,5.88664420916237e-40
DLBC (n=48),Macrophage M0_CIBERSORT,-0.239143575077349,0.132103865504759,0.15572164892506
DLBC (n=48),Macrophage M0_CIBERSORT-ABS,-0.0556227025699455,0.729784411663865,0.762840848429128
DLBC (n=48),Macrophage M1_CIBERSORT,0.28088922828867,0.0752470436985608,0.0921392371819111
DLBC (n=48),Macrophage M1_CIBERSORT-ABS,0.436783982951366,0.00430038375665756,0.00593156380228629
DLBC (n=48),Macrophage M1_QUANTISEQ,0.113899495835076,0.47828039349234,0.517059884856583
DLBC (n=48),Macrophage M1_XCELL,-0.00746789945930696,0.963039498770119,0.971132267667347
DLBC (n=48),Macrophage M2_CIBERSORT,0.24769571526154,0.118424286015229,0.140959066574754
DLBC (n=48),Macrophage M2_CIBERSORT-ABS,0.546431150337674,0.000218986237087064,0.000345767742769049
DLBC (n=48),Macrophage M2_QUANTISEQ,0.180782233091578,0.258003209636618,0.289349393984993
DLBC (n=48),Macrophage M2_TIDE,-0.362503146660929,0.0198475329279297,0.025609719907006
DLBC (n=48),Macrophage M2_XCELL,-0.178507309945667,0.264142104748109,0.295130843293976
DLBC (n=48),Macrophage_EPIC,0.253702355309912,0.109474275718181,0.131632395653124
DLBC (n=48),Macrophage_TIMER,-0.384276193394653,0.0131182872960771,0.0171108095166223
DLBC (n=48),Macrophage_XCELL,0.0849868974531121,0.597284116884825,0.634284017930788
DLBC (n=48),Macrophage/Monocyte_MCPCOUNTER,0.31851081222126,0.0423980107694493,0.05333083115654
ESCA (n=185),Macrophage M0_CIBERSORT,-0.32620415629118,7.8640137165184e-06,1.42120729816598e-05
ESCA (n=185),Macrophage M0_CIBERSORT-ABS,0.00554392730139157,0.941120214156829,0.953838054888678
ESCA (n=185),Macrophage M1_CIBERSORT,0.480035330542687,9.18365171148737e-12,2.53925853773844e-11
ESCA (n=185),Macrophage M1_CIBERSORT-ABS,0.691014206343219,6.97693806332311e-27,4.70355375055491e-26
ESCA (n=185),Macrophage M1_QUANTISEQ,0.283344567600928,0.00011607428547516,0.000189551215655763
ESCA (n=185),Macrophage M1_XCELL,0.399583554103673,2.74661331194545e-08,6.05870583517378e-08
ESCA (n=185),Macrophage M2_CIBERSORT,-0.087490043623064,0.242861047979453,0.275456765194087
ESCA (n=185),Macrophage M2_CIBERSORT-ABS,0.4874210629715,3.94561095712978e-12,1.11668234635748e-11
ESCA (n=185),Macrophage M2_QUANTISEQ,0.239359718943398,0.00121154328766067,0.00175585983718937
ESCA (n=185),Macrophage M2_TIDE,-0.456206503892251,1.22655040024848e-10,3.13161804318762e-10
ESCA (n=185),Macrophage M2_XCELL,0.283317281256608,0.000116258078935535,0.000189551215655763
ESCA (n=185),Macrophage_EPIC,0.493576116316294,1.92117509416532e-12,5.54185123316921e-12
ESCA (n=185),Macrophage_TIMER,0.215251705331279,0.00370929872981558,0.00513990586117633
ESCA (n=185),Macrophage_XCELL,0.279108980516495,0.000148099586629668,0.000239514156274396
ESCA (n=185),Macrophage/Monocyte_MCPCOUNTER,0.437443956870983,8.23914825442744e-10,2.02602006256413e-09
GBM (n=153),Macrophage M0_CIBERSORT,-0.268335883116594,0.00152247084164465,0.002185364844466
GBM (n=153),Macrophage M0_CIBERSORT-ABS,-0.243476872146897,0.00414400253488803,0.00572903576251801
GBM (n=153),Macrophage M1_CIBERSORT,0.266256849247977,0.00166159436235469,0.00237370623193527
GBM (n=153),Macrophage M1_CIBERSORT-ABS,0.383625824494554,3.70301671363309e-06,6.96492171843214e-06
GBM (n=153),Macrophage M1_QUANTISEQ,0.422981199088187,2.61460203611736e-07,5.29986899212978e-07
GBM (n=153),Macrophage M1_XCELL,0.49386715078349,8.64849690795456e-10,2.11799924276438e-09
GBM (n=153),Macrophage M2_CIBERSORT,0.332320088389557,7.26526202171216e-05,0.000120752277369177
GBM (n=153),Macrophage M2_CIBERSORT-ABS,0.597769400298122,1.23930582882517e-14,4.22490623463126e-14
GBM (n=153),Macrophage M2_QUANTISEQ,0.557382778392829,1.50189705848575e-12,4.35332480720507e-12
GBM (n=153),Macrophage M2_TIDE,-0.4291588308478,1.67108124344229e-07,3.43372858241566e-07
GBM (n=153),Macrophage M2_XCELL,0.345720071270938,3.50649791619614e-05,5.96005311534755e-05
GBM (n=153),Macrophage_EPIC,0.584471838055358,6.47188022869683e-14,2.07653911081182e-13
GBM (n=153),Macrophage_TIMER,0.399193549238882,1.35128616067623e-06,2.61539256905078e-06
GBM (n=153),Macrophage_XCELL,0.501598088067329,4.27214426113622e-10,1.06803606528405e-09
GBM (n=153),Macrophage/Monocyte_MCPCOUNTER,0.356535944869038,1.90018134291574e-05,3.32393237827826e-05
HNSC (n=522),Macrophage M0_CIBERSORT,-0.44269121327163,4.98819214970816e-25,3.1176200935676e-24
HNSC (n=522),Macrophage M0_CIBERSORT-ABS,0.0225645428082536,0.617570698250033,0.653513966402151
HNSC (n=522),Macrophage M1_CIBERSORT,0.443904225921021,3.5839437407538e-25,2.26354341521292e-24
HNSC (n=522),Macrophage M1_CIBERSORT-ABS,0.7573088396478,1.00622739376793e-92,1.50934109065189e-90
HNSC (n=522),Macrophage M1_QUANTISEQ,0.2588809317208,5.63370470829245e-09,1.31016388564941e-08
HNSC (n=522),Macrophage M1_XCELL,0.503816600947775,4.97601010375545e-33,4.39059715037246e-32
HNSC (n=522),Macrophage M2_CIBERSORT,0.116903950757078,0.00944908352775294,0.0125987780370039
HNSC (n=522),Macrophage M2_CIBERSORT-ABS,0.683139655207887,6.81049063251771e-69,3.40524531625885e-67
HNSC (n=522),Macrophage M2_QUANTISEQ,0.442339178556368,5.48914723269269e-25,3.39534880372743e-24
HNSC (n=522),Macrophage M2_TIDE,-0.423729648864929,7.39212744702615e-23,4.1451181945941e-22
HNSC (n=522),Macrophage M2_XCELL,0.323200171338627,1.99941287711629e-13,6.21579132782265e-13
HNSC (n=522),Macrophage_EPIC,0.671528610743454,8.57573586100665e-66,3.43029434440266e-64
HNSC (n=522),Macrophage_TIMER,0.159498891076448,0.000382867988288748,0.000583047697901647
HNSC (n=522),Macrophage_XCELL,0.460984647188382,2.95246657497075e-27,2.05986040114238e-26
HNSC (n=522),Macrophage/Monocyte_MCPCOUNTER,0.575283043027416,1.07703786786123e-44,1.7005861071493e-43
HNSC-HPV- (n=422),Macrophage M0_CIBERSORT,-0.427503405708199,3.33980547119946e-19,1.56553381462475e-18
HNSC-HPV- (n=422),Macrophage M0_CIBERSORT-ABS,0.0328517369620209,0.512367702315619,0.550933013242601
HNSC-HPV- (n=422),Macrophage M1_CIBERSORT,0.443360295421011,1.08511751181706e-20,5.47118073185071e-20
HNSC-HPV- (n=422),Macrophage M1_CIBERSORT-ABS,0.737834735259491,6.18021696784925e-70,3.37102743700868e-68
HNSC-HPV- (n=422),Macrophage M1_QUANTISEQ,0.277635200883162,1.63540753288891e-08,3.68888917192988e-08
HNSC-HPV- (n=422),Macrophage M1_XCELL,0.569750163423589,8.40445872613075e-36,8.26668071422697e-35
HNSC-HPV- (n=422),Macrophage M2_CIBERSORT,0.25806119512503,1.6589280380053e-07,3.42047018145422e-07
HNSC-HPV- (n=422),Macrophage M2_CIBERSORT-ABS,0.741221675198654,6.81556824580742e-71,4.08934094748445e-69
HNSC-HPV- (n=422),Macrophage M2_QUANTISEQ,0.421351922815364,1.20309282788643e-18,5.55273612870662e-18
HNSC-HPV- (n=422),Macrophage M2_TIDE,-0.454666547786053,8.42662903818807e-22,4.43506791483583e-21
HNSC-HPV- (n=422),Macrophage M2_XCELL,0.356116877749826,2.10223700538835e-13,6.50176393419077e-13
HNSC-HPV- (n=422),Macrophage_EPIC,0.683677238232568,2.07545693216546e-56,5.66033708772397e-55
HNSC-HPV- (n=422),Macrophage_TIMER,0.268362704097042,5.01544172340849e-08,1.08246943670687e-07
HNSC-HPV- (n=422),Macrophage_XCELL,0.538120837972636,2.09154810685635e-31,1.71908063577234e-30
HNSC-HPV- (n=422),Macrophage/Monocyte_MCPCOUNTER,0.577612461610501,5.70848012604473e-37,6.22743286477606e-36
HNSC-HPV+ (n=98),Macrophage M0_CIBERSORT,-0.331397007120077,0.0015121095895437,0.00217569725114202
HNSC-HPV+ (n=98),Macrophage M0_CIBERSORT-ABS,0.0498407746492401,0.642763519454041,0.67778227007456
HNSC-HPV+ (n=98),Macrophage M1_CIBERSORT,0.3482991973357,0.000823474454808265,0.00121695732237675
HNSC-HPV+ (n=98),Macrophage M1_CIBERSORT-ABS,0.742847859657533,7.83812898885988e-17,3.22114889953146e-16
HNSC-HPV+ (n=98),Macrophage M1_QUANTISEQ,0.205745764467619,0.0530748694442822,0.066205658350456
HNSC-HPV+ (n=98),Macrophage M1_XCELL,0.230208074696983,0.0299828588394427,0.038113803609461
HNSC-HPV+ (n=98),Macrophage M2_CIBERSORT,-0.423754028937638,3.50481841482977e-05,5.96005311534755e-05
HNSC-HPV+ (n=98),Macrophage M2_CIBERSORT-ABS,0.360734860716951,0.000515133506481185,0.000770773326405762
HNSC-HPV+ (n=98),Macrophage M2_QUANTISEQ,0.50942369110349,3.42690253198152e-07,6.85380506396304e-07
HNSC-HPV+ (n=98),Macrophage M2_TIDE,-0.367339227374038,0.000398412259277119,0.000603654938298665
HNSC-HPV+ (n=98),Macrophage M2_XCELL,0.168862590241612,0.113670335852853,0.135860959186677
HNSC-HPV+ (n=98),Macrophage_EPIC,0.543373546239819,3.75199625168176e-08,8.15651359061252e-08
HNSC-HPV+ (n=98),Macrophage_TIMER,-0.201378139832961,0.0584408037299824,0.0725972717142638
HNSC-HPV+ (n=98),Macrophage_XCELL,0.170674778401917,0.109789954141085,0.131747944969302
HNSC-HPV+ (n=98),Macrophage/Monocyte_MCPCOUNTER,0.554527566844745,1.71737697214289e-08,3.85927409470312e-08
KICH (n=66),Macrophage M0_CIBERSORT,-0.0191400976476253,0.879713781442532,0.897667123920951
KICH (n=66),Macrophage M0_CIBERSORT-ABS,0.0727812918541889,0.564506338520467,0.602675806249609
KICH (n=66),Macrophage M1_CIBERSORT,0.325152941160078,0.00822151456152379,0.0110109570020408
KICH (n=66),Macrophage M1_CIBERSORT-ABS,0.620705953341041,3.47533633153766e-08,7.58255199608217e-08
KICH (n=66),Macrophage M1_QUANTISEQ,0.449934909606948,0.000169689294167856,0.000272228814173031
KICH (n=66),Macrophage M1_XCELL,0.428729455601664,0.000366379811739705,0.000560785426132202
KICH (n=66),Macrophage M2_CIBERSORT,0.195477268847021,0.118640547700418,0.140959066574754
KICH (n=66),Macrophage M2_CIBERSORT-ABS,0.704318743682154,5.90240566737771e-11,1.55326464930992e-10
KICH (n=66),Macrophage M2_QUANTISEQ,0.133064025865338,0.29065381578223,0.322351736542214
KICH (n=66),Macrophage M2_TIDE,-0.709088280894484,3.83730219729023e-11,1.0278488028456e-10
KICH (n=66),Macrophage M2_XCELL,0.179973571144914,0.15140602347888,0.176738548808031
KICH (n=66),Macrophage_EPIC,0.573824761253126,5.8239195398532e-07,1.14568908980719e-06
KICH (n=66),Macrophage_TIMER,0.152198598314879,0.226155641514812,0.257972214655679
KICH (n=66),Macrophage_XCELL,0.344835550764841,0.00490740279348361,0.00673785280569831
KICH (n=66),Macrophage/Monocyte_MCPCOUNTER,0.549729556884075,2.10662822479587e-06,4.0254042512023e-06
KIRC (n=533),Macrophage M0_CIBERSORT,-0.0345672958658017,0.459058747503087,0.498976899459877
KIRC (n=533),Macrophage M0_CIBERSORT-ABS,-0.0054321055261174,0.907401735588651,0.922781426022357
