cancer,infiltrates,rho,p,adj.p
HNSC-HPV- (n=422),T cell regulatory (Tregs)_QUANTISEQ,0.749580748467069,2.53982581426072e-73,1.35457376760572e-71
HNSC-HPV- (n=422),T cell regulatory (Tregs)_XCELL,0.29760288330178,1.26687361834547e-09,5.63054941486877e-09
HNSC-HPV+ (n=98),T cell regulatory (Tregs)_CIBERSORT,0.487723848689806,1.24869637835706e-06,3.84214270263711e-06
HNSC-HPV+ (n=98),T cell regulatory (Tregs)_CIBERSORT-ABS,0.629681347138942,3.83863197183775e-11,1.98122940481949e-10
HNSC-HPV+ (n=98),T cell regulatory (Tregs)_QUANTISEQ,0.675765935013942,3.72511948692251e-13,2.59138746916349e-12
HNSC-HPV+ (n=98),T cell regulatory (Tregs)_XCELL,0.169318683939488,0.112683864944166,0.159552375142182
KICH (n=66),T cell regulatory (Tregs)_CIBERSORT,0.0113838128315581,0.928286180114575,0.93412445797693
KICH (n=66),T cell regulatory (Tregs)_CIBERSORT-ABS,0.193316636775343,0.122849784837211,0.169447979085809
KICH (n=66),T cell regulatory (Tregs)_QUANTISEQ,-0.0569694743567198,0.652164684712246,0.709839112611968
KICH (n=66),T cell regulatory (Tregs)_XCELL,-0.0364779001909273,0.772976377589555,0.803092340352785
KIRC (n=533),T cell regulatory (Tregs)_CIBERSORT,0.14315220531806,0.00206204733137548,0.00402350698804972
KIRC (n=533),T cell regulatory (Tregs)_CIBERSORT-ABS,0.29389159206597,1.22943842680172e-10,5.78559259671396e-10
KIRC (n=533),T cell regulatory (Tregs)_QUANTISEQ,0.138997502049504,0.0027821900367888,0.00529940959388342
KIRC (n=533),T cell regulatory (Tregs)_XCELL,-0.00636489156352628,0.89159172727675,0.902877698508102
KIRP (n=290),T cell regulatory (Tregs)_CIBERSORT,0.0754661103036986,0.227046282664652,0.295344757937759
KIRP (n=290),T cell regulatory (Tregs)_CIBERSORT-ABS,0.325859421660374,8.52962225067402e-08,3.17381293048336e-07
KIRP (n=290),T cell regulatory (Tregs)_QUANTISEQ,0.43964020015144,1.28178260454477e-13,9.76596270129348e-13
KIRP (n=290),T cell regulatory (Tregs)_XCELL,-0.0336480296120763,0.59058025228912,0.647211235385337
LGG (n=516),T cell regulatory (Tregs)_CIBERSORT,0.115456407108904,0.0115339423809978,0.019223237301663
LGG (n=516),T cell regulatory (Tregs)_CIBERSORT-ABS,0.139566381614841,0.00222550898790516,0.00429013780800996
LGG (n=516),T cell regulatory (Tregs)_QUANTISEQ,0.0519667953388789,0.256814425237794,0.328674845684523
LGG (n=516),T cell regulatory (Tregs)_XCELL,-0.0645350945344104,0.158918264633669,0.213671616314176
LIHC (n=371),T cell regulatory (Tregs)_CIBERSORT,0.0785574281380416,0.1453663637814,0.198791608589948
LIHC (n=371),T cell regulatory (Tregs)_CIBERSORT-ABS,0.387971540593759,7.72571767491663e-14,6.1805741399333e-13
LIHC (n=371),T cell regulatory (Tregs)_QUANTISEQ,0.433310135099072,3.18401631211849e-17,2.83023672188311e-16
LIHC (n=371),T cell regulatory (Tregs)_XCELL,0.0332129879793837,0.538663937950458,0.59851548661162
LUAD (n=515),T cell regulatory (Tregs)_CIBERSORT,0.0152832385604441,0.734985425822307,0.773668869286639
LUAD (n=515),T cell regulatory (Tregs)_CIBERSORT-ABS,0.175288153840458,9.13525229021376e-05,0.000214947112710912
LUAD (n=515),T cell regulatory (Tregs)_QUANTISEQ,0.473054561829125,7.40378023148309e-29,1.18460483703729e-27
LUAD (n=515),T cell regulatory (Tregs)_XCELL,0.079403628339306,0.0781786508862138,0.111683786980305
LUSC (n=501),T cell regulatory (Tregs)_CIBERSORT,0.0896375797805973,0.0504041802973761,0.0749892728647818
LUSC (n=501),T cell regulatory (Tregs)_CIBERSORT-ABS,0.229885232855906,3.86007657750468e-07,1.31406862212925e-06
LUSC (n=501),T cell regulatory (Tregs)_QUANTISEQ,0.591993939868722,1.92212501415934e-46,5.12566670442492e-45
LUSC (n=501),T cell regulatory (Tregs)_XCELL,0.15498437994545,0.000682351409377049,0.00145568300667104
MESO (n=87),T cell regulatory (Tregs)_CIBERSORT,0.0681255576422275,0.535582222549439,0.59851548661162
MESO (n=87),T cell regulatory (Tregs)_CIBERSORT-ABS,0.295210668530381,0.00609134270633498,0.0110751685569727
MESO (n=87),T cell regulatory (Tregs)_QUANTISEQ,0.437419256347656,2.8387823451182e-05,6.98777192644481e-05
MESO (n=87),T cell regulatory (Tregs)_XCELL,0.105267698113991,0.337650595793624,0.407397146278985
OV (n=303),T cell regulatory (Tregs)_CIBERSORT,0.181219455439966,0.00411773587127761,0.00775103222828726
OV (n=303),T cell regulatory (Tregs)_CIBERSORT-ABS,0.408502229899033,1.96521680742848e-11,1.08425754892606e-10
OV (n=303),T cell regulatory (Tregs)_QUANTISEQ,0.445952847231794,1.43269789624185e-13,1.04196210635771e-12
OV (n=303),T cell regulatory (Tregs)_XCELL,0.138958467347669,0.0283548580808159,0.0444782087542211
PAAD (n=179),T cell regulatory (Tregs)_CIBERSORT,-0.0166971114000297,0.82839795381239,0.8551204684515
PAAD (n=179),T cell regulatory (Tregs)_CIBERSORT-ABS,0.407701851752598,3.11816240743367e-08,1.18787139330807e-07
PAAD (n=179),T cell regulatory (Tregs)_QUANTISEQ,0.632129190180908,1.82736306472549e-20,1.82736306472549e-19
PAAD (n=179),T cell regulatory (Tregs)_XCELL,0.200696200270904,0.00848765421024571,0.014602415845584
PCPG (n=181),T cell regulatory (Tregs)_CIBERSORT,0.257034530964298,0.00079886301526206,0.00165997509664844
PCPG (n=181),T cell regulatory (Tregs)_CIBERSORT-ABS,0.352426934406682,2.99882824592866e-06,8.8854170249738e-06
PCPG (n=181),T cell regulatory (Tregs)_QUANTISEQ,0.0947376347550572,0.223290227433485,0.292839642535718
PCPG (n=181),T cell regulatory (Tregs)_XCELL,0.20932915541783,0.00662844301907086,0.0116544053082565
PRAD (n=498),T cell regulatory (Tregs)_CIBERSORT,0.186387028233784,0.000131472372331689,0.000296275768634791
PRAD (n=498),T cell regulatory (Tregs)_CIBERSORT-ABS,0.254607439521626,1.40669060933411e-07,5.00156661096572e-07
PRAD (n=498),T cell regulatory (Tregs)_QUANTISEQ,0.496057747107524,3.17419362669301e-27,4.61700891155348e-26
PRAD (n=498),T cell regulatory (Tregs)_XCELL,0.154896955940056,0.00153000770218268,0.00306001540436537
READ (n=166),T cell regulatory (Tregs)_CIBERSORT,-0.0354029155094294,0.740440102811746,0.774316447384833
READ (n=166),T cell regulatory (Tregs)_CIBERSORT-ABS,0.349788348327251,0.000726388658603103,0.00152923928126969
READ (n=166),T cell regulatory (Tregs)_QUANTISEQ,0.660557719333648,1.40410999809459e-12,8.6406769113513e-12
READ (n=166),T cell regulatory (Tregs)_XCELL,0.463681042980033,4.17220213418796e-06,1.21373152994559e-05
SARC (n=260),T cell regulatory (Tregs)_CIBERSORT,0.206414460190611,0.00118389509745442,0.00239776222269249
SARC (n=260),T cell regulatory (Tregs)_CIBERSORT-ABS,0.44037914583236,5.36419338123266e-13,3.57612892082177e-12
SARC (n=260),T cell regulatory (Tregs)_QUANTISEQ,0.309292579788308,8.31363056468773e-07,2.66036178070007e-06
SARC (n=260),T cell regulatory (Tregs)_XCELL,0.115368481848744,0.0720391717605904,0.105745573226555
SKCM (n=471),T cell regulatory (Tregs)_CIBERSORT,0.0462453745741943,0.32392041842999,0.396686576909173
SKCM (n=471),T cell regulatory (Tregs)_CIBERSORT-ABS,0.365235055628367,7.21584568557977e-16,6.07650162996191e-15
SKCM (n=471),T cell regulatory (Tregs)_QUANTISEQ,0.422575912093365,3.21571846287973e-21,3.67510681471969e-20
SKCM (n=471),T cell regulatory (Tregs)_XCELL,0.130845389961262,0.00508580630765143,0.00935320700257735
SKCM-Metastasis (n=368),T cell regulatory (Tregs)_CIBERSORT,0.0290604414815546,0.585787750568841,0.646386483386307
SKCM-Metastasis (n=368),T cell regulatory (Tregs)_CIBERSORT-ABS,0.334920193927414,1.00025835366933e-10,5.00129176834664e-10
SKCM-Metastasis (n=368),T cell regulatory (Tregs)_QUANTISEQ,0.351570190381867,9.76163181651642e-12,5.57807532372367e-11
SKCM-Metastasis (n=368),T cell regulatory (Tregs)_XCELL,0.0757718710525387,0.154839699399159,0.209952134778521
SKCM-Primary (n=103),T cell regulatory (Tregs)_CIBERSORT,0.0372502221913094,0.710115296902868,0.752796578898609
SKCM-Primary (n=103),T cell regulatory (Tregs)_CIBERSORT-ABS,0.279691725927462,0.00441353006181435,0.00821121871965461
SKCM-Primary (n=103),T cell regulatory (Tregs)_QUANTISEQ,0.431020441444798,6.11598665348352e-06,1.69641423795199e-05
SKCM-Primary (n=103),T cell regulatory (Tregs)_XCELL,0.202018997840467,0.041731137434796,0.0635903046625463
STAD (n=415),T cell regulatory (Tregs)_CIBERSORT,-0.0920424734580811,0.0734928674491933,0.106898716289736
STAD (n=415),T cell regulatory (Tregs)_CIBERSORT-ABS,0.296229983479726,4.091920740005e-09,1.72291399579158e-08
STAD (n=415),T cell regulatory (Tregs)_QUANTISEQ,0.667811643724836,2.77386637090242e-50,1.10954654836097e-48
STAD (n=415),T cell regulatory (Tregs)_XCELL,0.100936655785935,0.0495818964515476,0.0748405984174304
TGCT (n=150),T cell regulatory (Tregs)_CIBERSORT,0.265019145299587,0.00117879435649362,0.00239776222269249
TGCT (n=150),T cell regulatory (Tregs)_CIBERSORT-ABS,0.454376809618716,7.43354024773436e-09,2.90089375521341e-08
TGCT (n=150),T cell regulatory (Tregs)_QUANTISEQ,0.459154228662084,4.93481642226879e-09,2.02454007067438e-08
TGCT (n=150),T cell regulatory (Tregs)_XCELL,0.214941682986026,0.00893808345380083,0.0150536142379804
THCA (n=509),T cell regulatory (Tregs)_CIBERSORT,0.0572967663331005,0.206402664385393,0.274319513158497
THCA (n=509),T cell regulatory (Tregs)_CIBERSORT-ABS,0.236588067728857,1.23486805200476e-07,4.49042928001731e-07
THCA (n=509),T cell regulatory (Tregs)_QUANTISEQ,0.586633571061628,1.87771364852771e-46,5.12566670442492e-45
THCA (n=509),T cell regulatory (Tregs)_XCELL,0.215060107278361,1.62782097267801e-06,4.91417652129211e-06
THYM (n=120),T cell regulatory (Tregs)_CIBERSORT,0.447473150557037,5.33530883796321e-07,1.77843627932107e-06
THYM (n=120),T cell regulatory (Tregs)_CIBERSORT-ABS,0.568814332331759,3.31302506682536e-11,1.76694670230686e-10
THYM (n=120),T cell regulatory (Tregs)_QUANTISEQ,-0.407597481650839,6.14950161257596e-06,1.69641423795199e-05
THYM (n=120),T cell regulatory (Tregs)_XCELL,0.0704327840279772,0.45446868738828,0.523129424331833
UCEC (n=545),T cell regulatory (Tregs)_CIBERSORT,0.119163537231522,0.268806454326425,0.338653800726205
UCEC (n=545),T cell regulatory (Tregs)_CIBERSORT-ABS,0.281065577075125,0.00798673227813271,0.0138899691793612
UCEC (n=545),T cell regulatory (Tregs)_QUANTISEQ,0.433582646939265,2.4444788949041e-05,6.11119723726026e-05
UCEC (n=545),T cell regulatory (Tregs)_XCELL,0.2775296906832,0.00884793298774536,0.0150536142379804
UCS (n=57),T cell regulatory (Tregs)_CIBERSORT,-0.0592386656495341,0.673498960655745,0.728106984492697
UCS (n=57),T cell regulatory (Tregs)_CIBERSORT-ABS,0.109702741789197,0.434233115990225,0.503458685206058
UCS (n=57),T cell regulatory (Tregs)_QUANTISEQ,0.137895156128745,0.324787134844385,0.396686576909173
UCS (n=57),T cell regulatory (Tregs)_XCELL,0.269928987321823,0.0506177591837277,0.0749892728647818
UVM (n=80),T cell regulatory (Tregs)_CIBERSORT,0.137536394259151,0.232941760442661,0.300570013474401
UVM (n=80),T cell regulatory (Tregs)_CIBERSORT-ABS,0.495368754201867,4.64204387934077e-06,1.32629825124022e-05
UVM (n=80),T cell regulatory (Tregs)_QUANTISEQ,-0.0464805405616148,0.688117573789415,0.738918200042325
UVM (n=80),T cell regulatory (Tregs)_XCELL,0.00630990026482613,0.956565458387659,0.956565458387659
