2 16 18 0
8 5
6.961221	7.3192135	8.839607	7.459283	7.1324716	6.8547159	6.8645615	7.0133004	13.0501266	11.7335329	11.8345362	13.3992181	12.165318	6.3787276	10.4523711	12.5615268	11.2200313	7.0438932	8.2010754	9.0985794	8.5791549	6.6681124	12.0426874	7.369961	7.6419979	6.3567603	6.7125788	7.1052922	6.3461127	1
12.2269137	12.1620994	12.7645333	12.3608934	12.5508118	12.0329211	12.5451726	12.7148451	10.1790993	10.6671536	10.4276579	10.6766937	10.8181995	11.8537868	12.5139799	11.4041441	11.3219973	12.7936124	13.0762608	11.9001496	11.0451878	12.9340828	11.4509562	12.596938	10.6138991	13.5033369	13.3314902	13.2927596	13.2232732	1
11.9556801	11.991729	12.3657126	13.0550095	12.5345051	11.3528251	10.8596132	11.9625655	8.6288626	7.5719976	6.0776828	6.1490686	7.4061326	10.3995056	12.8901689	11.8878003	11.2128663	12.1173196	12.6026031	11.9758525	11.9197042	11.3888183	10.624908	11.5993426	11.0339461	12.6240432	12.0510092	12.2389342	12.2117599	1
5.5284484	5.7375672	6.1008704	5.8808847	5.8199307	5.8263854	5.7777631	5.6687609	10.2757747	8.7728676	7.7076147	9.0016942	9.4183429	5.5063953	7.5569094	9.2940347	7.0773716	5.6173852	6.2697498	6.4847815	5.9808004	5.5147802	9.1576577	5.7736168	5.6701624	6.1401446	5.7262951	5.9317581	6.1115427	1
10.4280395	11.6566453	11.3053737	11.7001346	11.8038781	11.1814305	11.4468176	11.9628157	9.0116813	9.3239402	8.6443282	8.6557906	9.4509931	6.7914254	11.2962003	11.1525643	8.8678801	11.5609884	10.9573393	9.8007567	6.3843035	11.1047381	11.1275798	12.2051177	8.5836741	11.8130425	12.5685797	12.5516575	12.4432442	1
7.2289833	7.7878683	8.5740224	8.1707875	6.761333	6.7832428	6.8103892	7.3625847	9.8182962	10.3983625	10.7020508	11.0393971	10.7951107	7.2193159	8.8735809	10.7251113	10.1465004	7.3247294	6.8246127	7.5718626	8.7112159	6.6564197	7.4547985	7.1934315	9.8928461	7.1598179	6.5874934	7.340597	7.4775962	1
6.7658887	6.5700304	6.6944066	6.8193229	6.6510767	6.406408	6.6512984	6.4954728	8.175586	8.007192	7.4011598	8.3168325	7.8161406	6.3193198	7.1612559	6.8169078	7.2444367	7.0536531	6.4622391	6.891995	7.3044581	6.2680485	6.2597816	7.0584174	6.7452464	6.4470777	6.454733	6.4675688	6.9189295	1
4.6079841	4.4131556	4.3075935	4.3790424	4.8031135	4.5579293	4.4260529	4.4020074	6.5026667	5.6243471	5.9712027	7.0421247	6.2121595	4.2498339	5.3530075	5.5724804	5.1407162	4.3304916	4.279401	4.2566981	4.3815991	4.3516054	4.2989813	4.4322591	4.6381187	4.3319287	4.4806886	4.3955369	4.3369265	1
7.2158394	6.7681661	7.232675	6.9863304	6.9440312	6.8452505	6.6586055	6.9572997	7.9871727	7.9901163	7.7741793	8.0524355	7.9767613	6.7735271	7.0727295	7.5636232	7.2001068	7.1728847	6.523538	7.3149562	7.5682447	6.743707	6.7914121	7.3100304	7.0191721	6.9200198	6.5003841	6.9451591	7.265578	1
7.3905146	8.6219081	9.3358861	8.35601	8.5578192	8.9356064	9.6020727	8.7367584	6.0125576	5.700831	5.477654	5.9264316	4.488876	6.556829	8.2769701	7.3691994	6.1331957	8.8010037	8.6062807	7.2436834	6.9947386	9.2936053	7.5232995	9.411072	7.6886899	10.3875682	10.9595703	10.4497075	10.3378055	1
