,ALKBH5,CARM1,COPRS,CTCF,DNMT1,FTO,HELLS,IGF2BP1,IGF2BP2,IGF2BP3,METTL14,METTL3,PRDM4,PRMT1,PRMT2,PRMT5,PRMT6,PRMT7,UHRF1,UHRF2,USP7,YTHDF1,YTHDF2,YTHDF3,ZNF445,CTL
TCGA-D3-A8GJ-06A-11R-A37K-07,112.500652427191,44.4597959697123,69.4011292077626,47.395691234434,35.9952117377028,9.28919108707223,4.48831027042057,0.107039214961286,30.3140239993404,0.769188610147888,9.02270231370488,27.4961465234903,24.0409151705199,96.0005153435406,60.356659508784,35.5553539509029,38.0434654537283,25.6619145443695,7.95934864556272,13.1017506815638,62.1109354637183,71.289939985374,111.892890391814,69.5425971428055,5.36765056287352,292.155084964171
TCGA-EE-A2GU-06A-11R-A18T-07,195.643860147041,113.789872312451,124.916711118593,94.8487366679912,67.3223832870276,30.675156486588,7.28485049624205,2.22255331588284,78.0640579047845,16.145608139157,12.6037219126073,28.1797159136582,14.5751029154973,93.7410199552092,100.257006383992,80.1140730218783,31.6137274850649,23.5095694651736,10.3779718045009,10.8702152392554,48.6005414237917,164.445986520619,184.376337088847,98.5954736944151,14.2041608460405,104.032067639082
TCGA-FR-A7UA-06A-32R-A352-07,143.330721607443,38.2043762766142,68.1104073029038,45.5342714571046,42.1194945554458,11.1914599564384,6.15297780503349,0.0765424876179885,5.17008715778861,1.55648982194136,11.0977150470884,30.1124244177307,19.1849321940926,59.2489854117314,41.4694795064442,28.0650979957128,25.5566438800843,10.599020494204,7.09196025883574,16.1671407938219,50.1913715407634,65.9934081062807,79.8584295705847,39.0678586414171,5.19756571390186,345.18532478089
TCGA-WE-A8K1-06A-21R-A37K-07,76.9211279292656,37.07977795985,234.46070821031,62.0427919631287,77.2412966733034,15.6882646530461,17.9736008076503,0.0173290557325623,28.2030436944401,2.07722256971119,14.8832976578711,45.0063699603853,32.3994738285647,156.270548464477,93.5780855718833,65.9948397417041,67.1889852876177,27.0204849729003,15.0333684445887,18.802319848922,53.0657720746238,82.4159680097039,161.306796797746,37.4327947117383,12.7421030432872,59.9112912266045
TCGA-ER-A19S-06A-11R-A18U-07,101.553863673314,47.689035093693,53.0431652953295,49.6733023665976,36.4115898191757,11.1153053684982,2.40437069329893,12.4784514242351,33.1461497323834,10.8761393027804,8.73563317809616,18.1285183648469,22.8997769591269,57.6656262900761,58.2709131638189,41.6017544059514,12.8014231028163,15.8676455059423,7.84438301733259,7.87052645879681,54.7187990918259,80.2910722105934,113.445281720759,52.5121238163322,5.604586262716,185.338242224434
TCGA-D3-A8GB-06A-11R-A37K-07,81.4373002497125,33.2962420744138,165.058456807325,29.2836818225769,21.436796319004,10.3814556052007,2.73188263420334,0.419791641794142,24.9507968256166,0.63648998459522,7.97570854803777,24.4507219762471,22.8136149999961,97.8029329964616,61.303052656061,16.038540052817,8.98354046571762,21.924924700929,6.5032007909794,10.5613908399566,43.4759252024635,98.6571612268849,73.7600987873847,32.1474751740041,3.58529434605765,69.9247121501537
TCGA-RP-A6K9-06A-41R-A352-07,181.020678671564,76.6502301347827,76.5394884816554,52.399334564754,29.487170788358,12.010784396079,1.11294298486561,0.046965477909145,31.3154043011133,0.291539128420878,14.2893787485077,36.1176668892411,25.666721178417,85.383305428802,88.6939629218479,84.3524421009073,19.558830725384,10.20444134431,1.34703563071652,9.80780941661934,77.3802518592371,112.388841075739,200.83388130016,175.163405075546,5.35304279477278,37.5186094430289
TCGA-EE-A2A0-06A-11R-A18T-07,111.770417531425,14.6977456158411,158.617670702208,74.7012325932278,23.0486363548945,19.200268144625,8.29451614456159,0.0957025580505495,43.6337572344125,0.466611034771992,17.7433779237256,25.4232999318563,40.0058574263315,33.4047379881908,73.5115911237155,55.9042706524895,27.0664548733553,10.4153383321173,3.29461300560858,16.7376570957995,64.6878597347742,72.506836977684,133.633396597789,72.5479878040954,4.77102344703111,32.2378558278923
TCGA-DA-A3F2-06A-11R-A20F-07,80.7701458226465,39.7590637881963,42.2925235604264,24.7956826331342,13.0937515995475,6.69845330732599,0.540765252892955,0.0217751771504515,4.02145903097265,0.0932205797972317,1.36819744439018,3.42137637384214,7.52930348426752,52.6755413387477,17.0169606635719,16.85813656173,6.6723271415855,8.57741449180318,1.43927501977985,1.63308706262593,22.1439907408996,26.6189304082665,14.5974151802095,4.09809799714902,1.85134081462122,155.760245447025
TCGA-ER-A42L-06A-11R-A24X-07,139.944519873087,38.3736978445702,82.0180719368266,43.9427688421234,38.5056503236803,19.1404619169145,5.94340101719472,3.76848595371689,53.1801481477608,6.7598894366065,9.09545018739804,33.452371081695,22.2585348344201,91.5917212937186,58.6395588961578,53.8914808344925,31.1674489470803,13.5758638091528,13.5423868610983,8.96933812640518,55.0373982258979,76.3854698304971,68.3250758031189,50.3037951221255,6.41270539139935,112.533247639857
TCGA-FS-A4F8-06A-11R-A266-07,114.784423429334,76.720293005433,101.059423580005,82.1329985953337,58.4784812771862,19.5539669553427,8.11395535108827,0.00880180872324143,37.7934758338343,0.631156182494118,12.2915783728179,30.9330652274982,39.2570452938418,108.494606971203,82.6914607759277,42.8281947856422,26.2348541150404,24.7868128177008,19.2764452461464,34.2478412916046,78.1433646444604,99.2662788312743,87.7382426306878,65.7224587754538,8.39469924431462,52.317181771877
TCGA-W3-AA1W-06A-11R-A38C-07,138.109905530701,43.6896839010461,102.867410206662,54.7656597291077,53.2620930297963,13.8586322384982,9.34384951870182,0.156666780041906,92.7106561256026,0.223566004684312,12.8709200195511,31.3012272980805,30.9693088070425,95.8460349032274,78.1566855252712,54.7451208595102,40.1562595928479,19.4810305996684,11.7728902099565,22.1324850715294,48.9282645644574,85.1183709764865,95.7589639935388,40.277825344894,8.82133274844905,294.195004558866
TCGA-EB-A41B-01A-11R-A24X-07,80.5375209901077,85.6873824956918,223.405730847185,38.6819408986013,42.3774701709748,6.63342740513326,4.77565224025201,0.0389295916934874,32.1158265169196,5.11088988645229,8.24252977156622,17.1067770658689,37.0421217747108,127.655037947743,82.1947285326308,40.8955173599505,37.9099766780222,17.4967756055491,5.47939110466765,8.97338666547222,69.9963584652792,91.9020164208074,108.416762441234,17.7314415115071,9.55806439314358,10.1209507985184
TCGA-ER-A198-06A-11R-A18T-07,143.921364193542,92.3324973485177,143.027554802086,79.6608940010733,102.357881604701,21.014361453497,21.5973842135737,0.0469414517142159,112.402742911065,8.11729244886455,14.2518025471773,27.4640714944061,39.9470729320405,141.871842200847,79.7875336936921,97.7488798461031,34.3248599273552,36.9812181475445,38.740112114503,22.0159451429267,72.2371543100205,92.0057085380923,210.288710899049,66.9518164431977,12.0633048701014,24.1829809597702
TCGA-EB-A82B-01A-11R-A352-07,132.389400973797,52.6651938029487,100.033031815776,36.0875211522362,78.7378724152694,7.29754861986308,6.99533209279557,3.92597345224565,15.7122890357567,3.67561098802599,8.80606720138598,25.5400964649079,24.9774016599445,117.088997831407,75.7834902065195,80.4946315392578,19.1385202780192,10.0216954260103,14.1743662442429,5.25643127988458,36.3034336888125,108.416933930458,113.768660330963,24.4361792712205,4.88622391589187,25.4665131979718
TCGA-D3-A1QB-06A-11R-A18T-07,151.086931496055,99.2942295991935,78.2798841403273,56.54765497637,72.0256426072311,16.5448964510926,5.51506620637593,0.101407992059016,28.0921768853285,0.0957645192380814,10.8245977106809,18.1153357386864,35.4662142885681,68.3741694914955,68.5924989330248,69.3354344004543,37.8654300143484,21.6703706015423,6.43170146225811,15.1029867033454,51.9298505522385,71.2254718599264,96.4939128378909,136.525258075569,6.72870309668102,154.93764466458
TCGA-ER-A19W-06A-41R-A239-07,122.705098398727,59.0266029875349,79.9199539915239,61.8792268026053,89.0943495642456,10.7506213239407,10.2494686455046,0.0357948399287698,24.7554051297871,4.48225332376243,16.868200947765,47.685710847848,40.492410627692,96.249508971412,64.5431763527396,84.1235574379938,56.6171915891157,13.1518352317201,14.1480704976628,15.8524164442416,68.1855923769666,101.169959235334,118.901574463013,59.9813531556894,9.96606195159469,208.414469980231
TCGA-ER-A199-06A-11R-A18T-07,120.406120062967,48.3093073822407,85.5706374569638,72.252559058571,65.9185377230673,22.1377691229782,5.79301897016485,0.0369315489416042,11.6517749961132,0.92887119771523,12.1336849503032,12.8422349583346,23.6092271171062,154.123379568789,103.821553289505,58.5829890777086,47.2593591917274,18.3979491618431,28.1812411238276,13.4984345967329,45.940220335902,116.331845086582,143.425160879201,40.7343134731536,7.73328324350164,65.4768401534698
TCGA-WE-A8K4-01A-12R-A37K-07,180.217179899473,57.3683528527944,155.668727535413,46.9842562009025,38.6208194154615,22.6408310975922,6.30700118351383,1.48025321442587,7.58140796964369,4.14582007066535,15.7963200728943,31.27000586784,32.1851297574029,86.7527502243336,80.6439862449095,59.3724241787089,37.8873893725993,32.2155780478298,9.75113652367139,11.8901052657925,46.3105294581647,117.47518835776,108.066676925713,57.4945965424446,7.54918799826072,95.2786096441201
TCGA-EE-A2MP-06A-11R-A18S-07,150.160713385935,55.6705208552305,115.503587285365,69.3353882867595,37.0716907653155,28.1162059191893,2.85862887078985,0.0196585968976445,6.80731333585133,0.315597742581206,16.3099460015832,41.4812448727326,22.4415606598619,119.056515313874,108.357774046776,77.423181006946,43.9004824398328,22.8776107311234,8.81718956569668,10.2422089208288,64.7909347288439,111.821656480234,181.18924109637,31.815970186437,7.54606714426101,47.8917167452176
TCGA-DA-A1HW-06A-11R-A18U-07,127.170547297138,54.2837432954815,66.8568958290887,67.2416498332692,39.0877862668602,11.5568036030241,5.58113237174233,1.44812269412408,5.41690996980003,2.72457430534074,8.90979373238207,22.8421171009687,52.6080235067416,136.887295417992,92.253974644221,77.1813773189973,34.8766825473318,14.4062311669263,12.4122345144694,14.8026849570112,52.9099363186471,118.232234066476,193.645443126777,97.988756361653,6.51591964008538,79.0232488197028
TCGA-EE-A2M8-06A-12R-A18S-07,158.559995102725,55.5907552550476,91.5189982640723,69.4561313770011,58.8977696106286,23.4031268439484,3.77982076528001,0.137313864665854,4.68148123718441,0.424556349614815,13.9746506580065,18.215073988201,30.0238954486929,77.167525669442,75.960534240105,36.3376259293611,24.8097120643749,21.5929939858885,7.36077784596798,10.6975354464325,64.4222141776997,88.7709084031331,115.243856450274,64.6627010768108,7.4362460245647,205.834929797078
TCGA-EE-A2GC-06A-11R-A18T-07,92.6166811986017,40.6396272579401,50.1249528271384,56.6602847001712,38.3214993744132,18.4739416491038,7.13636339907621,0,18.6106562295132,1.05420826648104,17.1148162904478,32.9194819772655,42.0256859305476,77.0369551940998,59.2922812594152,64.5134930992835,48.1397452015027,8.11437705862347,4.9202898648392,10.5963167023602,56.3356468145283,80.1346842081118,102.426740336717,55.0620997590185,6.23352462819272,45.497837205157
TCGA-BF-AAP7-01A-11R-A40A-07,156.201036896148,49.4522468597137,106.49459188024,46.0190377713762,51.0691012160188,22.0268546062512,2.66347686320879,0.0520575625181931,11.0962008315498,0.735441058411804,5.18280753037506,24.1682012264721,21.3818357516269,122.977570628703,83.3600723880816,55.2289776960009,27.6249664204035,52.3526790309777,14.1750789946461,3.36557521155324,48.8294932519371,72.4288931552602,78.7166652163409,18.4660329182584,5.13587855966686,92.7773675933042
TCGA-EE-A2GK-06A-11R-A18S-07,150.630835599527,43.3549758305939,49.9157701047389,111.586374966787,70.565235849843,13.7293955500652,7.88579459487804,0.564483546624131,6.82147852907285,4.79061693575181,15.7253092825309,34.5147910719339,36.5363738488022,115.864306067585,54.0608914298838,41.6728017048861,32.8883694272701,17.6189876085623,17.3415922240873,26.6202674951305,96.7762169754683,76.5673371940754,79.1956474260426,41.1164315692527,10.4739521613858,98.7038904456296
TCGA-D3-A3BZ-06A-12R-A18S-07,279.890018094451,65.1891973729,96.1638214066839,52.5253967181722,50.8973475144595,14.2457155377502,4.69831035967713,0.0461842394368695,18.7764081856011,5.68436226746438,7.32624924585577,9.81424882789416,30.6176821730126,115.538321839054,25.9647763442447,37.5957537083432,24.8727316490355,9.4445955800393,27.0376870186333,9.08340095744774,54.9643285380552,74.1510956006854,98.0779431410295,28.3169175716929,5.78625154277792,54.1645700027167
TCGA-EB-A5SG-06A-11R-A311-07,70.0266693783324,36.533051584428,51.6084376937146,28.1186937878931,33.8405111963816,5.29208822212734,3.53016207764241,0.0282936906923981,8.69523226094872,0.802464053072487,7.20186477239492,16.5069611070817,18.5593817479304,81.8160353246284,38.4697441396573,35.9792265942721,21.3048597732426,7.23478316466036,4.77133498859302,8.54197261569438,31.5731217015165,45.5960925338773,58.888567956695,34.740693670463,3.16174933792189,200.536911036249
TCGA-EE-A2MU-06A-21R-A18S-07,151.019992104003,50.4186386457604,121.238311048281,47.5797023603193,46.37563385698,14.8038721664301,4.95205367787817,0.0821531478060921,44.2641627499535,9.81382660362357,8.22104301167403,22.3068129958582,25.5103945261381,119.677111952119,54.7041525083416,91.2524305300169,42.1608466471536,14.6436004865159,17.9796840629683,8.65869598255738,47.6462119763637,113.837717627414,137.040992797629,27.6285161212755,8.24015875962455,64.0467621270845
TCGA-ER-A2NH-06A-11R-A18S-07,143.830106552602,39.8254456890252,103.981312252524,68.6636551446169,49.4177171154976,21.0674611439727,6.45760813585709,0.178021980462382,39.8677035024744,3.14935152314393,8.00695114387231,23.5638718573932,31.8893071628893,82.6593095526063,64.3761602656137,72.1672003789459,31.7596585187942,13.7263233208532,14.3870499370774,8.26077288985651,65.9423400246262,86.6615296234636,77.0720199086441,43.0122130117526,7.50166337375293,237.43492194443
TCGA-EB-A551-01A-21R-A27Q-07,72.0940416748096,46.2277193986241,67.3194050413803,64.1856429142809,62.1785572399227,11.5658737739099,7.105489659577,0.597968445458918,199.722206477826,0.325070685798173,9.81510982911626,26.12535542903,29.103098072679,63.3116675561944,103.619032268482,56.2093404943535,15.4673720851772,22.2317003720709,6.90660887635726,20.0130100352898,74.2747994192653,79.465472822034,67.9301913699567,80.5946632434036,7.40663182275686,102.948266876323
TCGA-GN-A265-06A-21R-A18T-07,158.593249189674,32.5593323467829,100.564155057734,42.8542558118254,43.7645723610429,10.8628560024962,7.07537876054828,0.0573035219085763,40.0532053052245,5.55375254989714,9.99870000646636,26.4501805132009,19.9112311526745,96.5859637049997,33.0898627933567,93.9302387807825,15.3861952114754,9.60289003015992,21.8237551915178,13.1326197339858,50.188351782854,79.8542197631525,93.0605631959803,42.3947555070404,3.85363875371831,36.4389275198249
TCGA-D3-A8GS-06A-12R-A37K-07,163.565576508992,40.3708087715002,149.532033150803,38.4540702754146,35.1667088471451,7.57735168473135,5.6894825380489,0.0470385311156269,76.0349021413458,1.78719613296288,17.8895067401711,18.628513294519,19.1050780250726,88.6474784380916,101.062985492457,16.9622306737542,18.7539261094896,24.1350721938504,12.9708109571618,5.50765525167724,78.3528306257653,82.521155026552,170.157132481989,30.4339582534409,11.9185535495672,87.0830413410172
TCGA-EE-A2MR-06A-11R-A18S-07,95.2822910197761,85.6239098189499,54.2084817559651,92.1227864023597,117.976534631448,20.104839002941,12.3707248349047,27.7720429247955,49.4025751822431,2.23879044936685,17.9286108937,25.8211218439814,32.3205651790958,104.485176529318,53.8450364330145,71.3585669825831,44.6862877489353,15.2230684308834,80.4879218627892,19.4508425077032,83.4871533712931,139.630143555571,141.016404513187,68.097638366915,10.5085845270382,55.6379456693164
TCGA-ER-A19C-06A-11R-A18S-07,109.960386712989,48.7427460084646,113.95135915454,67.764530066825,44.5999798314417,22.7971333280807,4.56254555779797,0.100423286259748,35.2200640640051,7.78811025639792,12.6231899715092,32.8548945004425,40.5078535770039,100.178867307331,94.8111796314149,103.184265996191,23.1862922233812,22.2748231804524,16.3297947695227,10.5914079568176,151.150982378959,79.7237753681284,152.766228325808,128.04684704684,11.0285960480053,3.4326589088088
TCGA-EE-A2GO-06A-11R-A18S-07,167.048807173061,63.0202811124275,194.084834506073,67.2600072772838,70.226846914055,15.9217925952612,2.90841893616657,0.166604072809819,74.4458363528552,10.2804943975007,9.61662521994531,26.2631223143742,31.4292216026076,129.80161596414,79.4640136195886,128.314132658782,30.7064039110408,10.3577363681969,21.7867477720927,31.9292963115224,45.7969372076173,90.7904099183425,78.0420857024122,66.7064187161754,9.14980952274894,3.64343331861576
TCGA-D3-A2JL-06A-11R-A18S-07,122.794560831989,38.3327271330703,239.906806954754,34.7544394168441,23.4275348022562,10.36594832309,5.59544224057618,0.0133198189114276,74.3740219477415,1.3115240515446,13.0577638003315,21.9234298344524,17.8045826994718,77.5263743239422,87.2018540951781,50.8488101715366,27.5033741075075,13.5467036762643,10.1874945695896,4.36074474852427,34.332999083535,86.4675453398872,93.8666501815113,26.6658765477449,3.35813732779042,66.3908930832023
TCGA-ER-A19G-06A-11R-A18U-07,147.29621287189,54.4708551764804,91.5574439061959,74.4294896952955,103.235206600811,19.7700742161773,15.2647960913975,0.0582395368180626,7.89073594363703,6.93661261799353,12.6789050282112,20.5988490300818,35.5848063454035,75.6914654113699,59.3380788768509,51.806598536112,59.2442419774837,36.4828632270097,26.3521185679955,20.4460205634691,54.4835716486341,108.020125581721,250.729049463389,74.19996706732,15.7791777732687,75.2542182285524
TCGA-GN-A26A-06A-11R-A18T-07,148.682498696348,53.017360521841,154.861554039155,50.8530922800974,52.5971634314186,15.8174926250733,3.01535450075026,2.6053622573273,45.4759934973237,7.71156517789712,11.6676955653458,26.4894153639717,52.3917127208073,67.7542114382653,55.0424179647779,55.0623403552164,40.8736615284495,12.8402437723086,14.665960755749,21.6298465081196,50.4526616688956,66.3111216284791,85.3318898782576,56.6471035792916,4.75587555562644,45.2037484437842
TCGA-EE-A2GH-06A-11R-A18T-07,108.219547065435,41.5638913541525,122.549032055054,38.4808388624664,30.293889727705,9.64011218342158,5.06305165393719,0.244508518791494,8.72627692930555,0.451186516774744,8.36058346797473,22.1255590714623,13.4888032017488,134.417709095535,78.0537303002046,43.1520875074,22.2241335803347,11.1490516260941,6.59786749218667,8.68743694819681,55.6178179742132,68.9836027702683,69.059176478946,40.9115010305479,3.59128456298536,147.663956917108
TCGA-D3-A2JO-06A-11R-A18S-07,93.5068891854615,63.1017406166014,82.7227400323909,56.4068926051094,96.7193723508201,91.9043904397694,7.03473449241613,24.8577044443257,99.0900588329518,9.60794432699518,9.85590161928249,12.3422606603982,43.1830830003544,176.813842716985,29.6823677359142,94.434947811288,27.5485034329602,15.6586801586792,54.3754044202572,29.5409149495612,50.5998416059638,75.0281575127018,86.6001444877239,62.4047132677916,4.85628476822368,118.999230490867
TCGA-WE-AAA4-06A-12R-A38C-07,129.177165683317,75.2546597783505,96.2808953804264,38.9418894802881,43.8321542264561,14.3751004400071,0.970453306665803,0.054057306817844,7.91834268090449,0.867832230880949,3.44441625976712,13.2954219955564,15.5060148992564,97.1410173859336,62.8462467934277,60.8890531714273,16.2952846618639,21.8067890957909,5.22281990782215,2.48214541688779,40.7640352800671,68.4687293489701,54.3940138186931,15.7397983996423,2.07372113072522,235.018217401847
TCGA-D3-A2JP-06A-11R-A18S-07,86.3743857497291,53.3343743519273,126.234255640944,30.7059377448442,31.5137211983614,17.2746775363881,3.09965075640042,0.0251599727933611,20.2319231951335,3.6487119069039,8.04909768494187,15.7480128657636,15.4363345891217,139.893842283526,80.2109135418358,30.3251602711504,15.6599070532086,28.0662163339279,7.18282380721092,5.15827446346127,31.6710866021008,55.1606336512877,185.204629773545,42.3464581109473,4.12998128397942,45.4102550668209
TCGA-D3-A2JC-06A-11R-A18T-07,180.352085579806,74.5713438448552,148.54702454626,73.7804661422427,56.7346880488003,11.6673691278621,5.01566654369463,0.143083023192117,22.542123157271,1.55554266517963,12.5158060358037,21.0190374190543,33.9897699755595,121.332040513659,46.0730035258451,71.2680827687876,49.8744341945046,15.2308869257834,10.572873037664,19.5369052725678,96.9689243465601,128.528485025442,120.893570728624,51.7677608660697,4.55158079285169,30.5786971145462
TCGA-ER-A19T-06A-11R-A18U-07,202.819328863423,92.9137788276282,117.531512993814,62.4991853006972,86.6586366765765,11.1721321150588,3.2480925034815,0.518971159151526,5.08761245574649,2.16847956999918,10.8149612894066,23.8858375121259,19.8732911159074,97.9196125470979,97.9065321221125,76.7864695893603,10.3473611530558,14.9672465711243,15.7583236216783,4.19791990414495,36.6247607719303,92.7127062884325,154.166496566814,45.2662577771216,5.4338734122324,8.31087477600567
TCGA-D3-A8GD-06A-11R-A37K-07,140.897791831856,42.6307856425205,156.964507961688,56.6859771760114,45.6468864731924,11.3460499095918,6.36554685356626,0.280408456423228,72.9633883553488,5.06315488973943,10.7106112276376,43.6438326866624,36.7905033044215,95.2454333603447,88.9610039281153,59.6275457966062,23.2759177425085,25.3335007426973,12.9077271853405,27.6200127266075,45.2246346273432,105.832839211266,83.1208049126843,47.1534427643718,11.5966519069122,136.690025994355
TCGA-D3-A2J6-06A-11R-A18T-07,186.919057382512,91.615174808598,91.2302128455933,42.5424435737243,59.8060346472291,8.42470646943295,10.7514306140895,0.0240638296357638,28.6900958011437,5.10584999861555,8.12966255419083,9.85533040384866,17.4940376717887,98.4925873743927,55.5908795469017,43.6245234109227,19.9003777661115,14.8904995789517,22.1434132561878,7.88372628957529,72.671551588896,130.797978256316,180.657529804691,42.608877840965,6.76066355335877,61.8974151602812
TCGA-EB-A5VV-06A-11R-A32P-07,132.526591932485,28.4976700263926,37.241181294836,79.0723263724142,48.0164095807142,11.1533527057665,8.02821275153547,0.0607741895797751,5.28065671141087,0.357743685919854,17.4123618061212,49.9679323742701,31.810975402157,92.2845867930927,55.4097593486564,27.1446944880004,30.2260718399598,14.7694796049646,5.81029601856927,31.8682412577349,77.7812289284244,74.3768837302281,73.5444967481385,37.666658707666,9.40473890965321,110.527002452246
TCGA-BF-A1PX-01A-12R-A18T-07,140.629111975573,44.6171688268365,128.584408834737,42.6501826497676,40.5054224247378,8.18719494136207,3.5847320641028,2.2988223563437,34.5893351396616,1.87036221657141,7.00618890469542,18.4163525077569,45.7807226927598,110.612409955251,58.0078417978302,54.866616507377,26.3824316162316,12.1204977437984,11.2962309623774,7.96508346074997,56.6224574986378,72.562147395044,105.327761084359,22.7263958368859,5.6720843252784,124.944672022332
TCGA-D3-A3CB-06A-11R-A18S-07,96.4282422636864,47.1143639695722,66.6208515545459,54.300661288845,41.1275566330885,13.7970904262624,3.42725030866791,0.0400507637481528,22.2540384126007,9.44454670488062,9.7558891986717,16.392455737362,19.0417389172742,73.3929981243048,48.4703658635454,43.1957306221599,22.3132970631707,16.8563535474397,6.58263947812242,5.03888191920916,46.3829717666231,87.6045323442775,98.6347183083205,51.1943174273755,8.07457411260385,103.450531096459
TCGA-YG-AA3N-01A-11R-A38C-07,182.139412906164,114.344010215577,138.619671364128,43.2630911005569,38.2089722354539,11.6873925317017,2.97818142193638,0,36.5972706493107,3.5615087536083,8.75655878913132,15.6561319966366,31.9703605040573,109.551296365329,85.9533054750811,76.2369470616049,24.3706267696687,15.9867140284487,6.39554189204801,1.85700998334585,68.7253839219449,108.891865277286,80.6110463805368,25.5059563095714,5.65201899980686,71.8523943090194
TCGA-DA-A1I5-06A-11R-A18T-07,141.875334682703,37.5949604004359,155.722030125621,56.1340904743716,31.1882681099063,18.2514607510302,4.75697082388115,0.12651482044488,13.2779523224228,7.98131393944924,9.47943809239284,9.3200181211605,30.0214992990132,100.547375101024,70.6084404491579,39.7769480140411,59.079814976934,29.3852964628969,11.1247879115655,10.604965831944,60.2234112164884,99.4197525681623,125.558449853169,43.9947493113871,4.91077793452413,33.9594806540044
TCGA-GF-A4EO-06A-12R-A24X-07,77.3258189842646,34.8844560939921,75.0773275895242,41.8396130374732,31.8838110217452,10.3531931676824,3.20940490101932,0.043339143019401,36.0453925471069,1.04364536595889,9.80899901875987,19.9040284034687,18.2361230892,57.5235207127785,56.7348515608046,31.6359972611085,18.938998412591,12.4106723887085,6.48369163128785,12.4109683568756,59.355972901475,57.863044768,86.39247118504,29.9354377077212,6.5607549796828,91.2227274540385
TCGA-EE-A29M-06A-11R-A18T-07,126.710791491924,62.7447590335085,147.61808115571,72.7441118773551,55.5193774179785,20.1959473103998,9.98672254717657,4.04713733866396,127.268784848713,7.04882248035738,16.1373061229393,34.0144824953514,44.959570856391,67.6831928572586,101.315104852458,104.659559440507,105.45450252489,24.8101415615493,26.608152592582,16.8362499823987,60.477133541266,102.832897105244,177.823434171438,103.156759874463,10.8648726021244,52.1252931649283
TCGA-EE-A3JH-06A-11R-A21D-07,101.362968121003,35.3377451721653,76.5564484242876,46.5131496128863,30.7957280691206,10.0503187320891,4.21204245491623,0.00660912776752932,9.19248995044689,3.30332375016626,8.27324391998145,21.8992630005272,18.601414313527,70.1568021434836,43.8606761084589,58.5876510735268,17.1678510881384,13.9908219016965,6.58776146585559,7.61104861604991,42.9931839194414,62.3181144196701,77.6283656638264,22.0081670472501,6.00300765885513,102.651496319117
TCGA-EB-A3XC-01A-11R-A239-07,86.9076862935346,71.8887958645096,159.071115800725,61.1893938942641,63.4698995143579,31.8693280114647,5.70932797846125,0.0414368152378353,29.3349198734429,13.1936041740808,10.0797634564159,21.773380217287,31.1906171788519,161.395200889637,39.0913127148898,125.226277614833,48.1909844422307,26.3391464370513,25.4566450244537,4.69954852560223,57.8202515954761,141.500102432072,126.003452083451,23.6402577804318,5.84257754602326,7.9581403101642
TCGA-D3-A2JN-06A-11R-A18S-07,85.2075745269406,36.0552266163988,82.5404092020086,24.7366633453744,31.165454084406,5.98345037366331,5.56988495939053,4.50073572268433,101.436967293737,0.218570904780354,4.44179466331856,13.1831528154794,9.33109042266688,144.692952121333,34.9589971195937,20.3067699746667,12.7452327142441,8.32133426990354,6.34131104570941,8.24475837894197,50.3594763747628,50.8923096374424,70.9735850598693,37.7071271512419,3.31921903717832,57.6329501465184
TCGA-ER-A19N-06A-11R-A18S-07,114.908082422554,72.543390952727,119.838390458367,55.0084424708591,64.8102623561525,10.5129396727774,3.62331474978568,0.0118898408040333,42.8529235361297,4.80377997370983,9.48572435009947,19.9005494323756,26.0955722056972,98.5264376091482,81.1778481163626,66.6633777884579,23.5777702041254,9.00056926080903,22.2713749965573,3.72334458317088,72.1600025982182,58.3519114675612,92.3774187245991,38.7755981475826,6.37056208909745,50.1136393248137
TCGA-GF-A6C9-06A-11R-A311-07,139.191965634974,53.2403384039903,111.116751903128,34.4737359154266,44.4497313732557,10.0971024628858,4.98440494099424,0.31444365800498,4.85218164797681,1.21726186069699,5.58618887737838,15.829993743552,24.8513162045728,72.3652785297052,39.565538861011,42.379814628684,23.5054792625796,9.57492065531303,14.1190852456459,7.99942512983848,53.5315597016065,82.6527397629081,78.1868707419402,20.8940684602238,2.93980679915164,30.525856109142
