,TCGA.06.0238.01A,TCGA.06.0171.02A,TCGA.28.5218.01A,TCGA.06.0130.01A,TCGA.06.2557.01A,TCGA.27.2526.01A,TCGA.06.0152.02A,TCGA.06.0139.01A,TCGA.06.0190.01A,TCGA.02.2486.01A
CCL4.2,10.9758635917359,11.6464703314416,9.20091461570068,11.2373945502549,10.8915365896285,8.62478261403932,8.52388206925629,11.1241285581166,11.1732582003291,8.88116335862347
CCL3.2,11.1953425922493,12.0525991310362,9.32224795895893,11.4709662028741,10.9933056113199,7.89084093618437,8.00056706618384,11.0910650628984,11.0224506735234,8.33736414520764
CXCL9.2,7.92393881555646,9.51857228003711,8.9358309329565,12.775932840211,9.83048003905291,10.5249591356984,13.4997653941946,11.6580701206605,8.17718378085696,8.13225380773031
PYCARD.2,9.63929357613801,10.5048055281384,10.5963986901267,10.5962406478694,9.82112639698646,9.74819467352115,9.09887607833626,11.6282452488837,9.44200340237352,9.79224793778838
CCL5.2,8.34197448559275,10.4661308354154,11.56278027961,10.8774839019386,9.84208720101818,10.7632965076545,9.31459989013819,9.92365823865268,9.39617711002386,9.8595546445117
IL16.2,8.9595356118458,11.36528638318,10.1929669357434,10.617334128337,10.1868672249554,8.9721312958152,9.41139486466676,10.95066414863,9.61542757122461,10.0011682132325
CD48.2,9.49712877110492,9.77805532244779,9.51320017578898,11.0011264442597,10.1490739509814,10.3614701616001,9.30306260822079,10.6171275957907,8.88890954985387,10.0428999043044
ADGRE2.2,8.165499,10.93113,11.23122,9.563446,9.942541,7.36342,9.299749,10.62781,9.871088,9.86646
JCHAIN.2,10.3135353966049,7.79823585266084,11.9812539538116,9.47181821727157,11.827588235638,9.6511941728571,7.31534327692718,12.6389249198478,6.617906737046,8.98353258677444
CCR5.2,8.2587630678032,11.0705355920845,10.1368640458015,10.6124937310151,9.73408785535803,8.08082137458616,9.5291838312484,10.3849416131694,9.1299746305488,9.6453689565641
GPR183.2,10.1869453125917,10.3377563837053,9.23977506628502,9.72934718208158,8.79981375093749,8.3973658200063,9.76585024982755,10.4344684548653,10.3462735758459,9.32494471296086
MYO1G.2,8.01816313447869,11.8018343842407,10.049164746957,9.76472213533562,9.00448524303859,7.60700399154743,9.48613744897416,10.9980851219207,9.76703178203986,9.97265935729803
PTGER4.2,8.09630961732922,10.5686659351675,11.7791806190763,11.0615554826809,9.59963230756227,7.17181614394652,9.05429636513504,10.196817606739,9.60321036411998,8.29660124820837
SPN.2,8.38799436500254,9.72073595687566,8.91536503077279,10.0201816090305,9.8965339392585,8.2538181503802,9.66529916469531,9.19319053513082,8.52232838260309,9.0580366037306
CD2.2,7.94103876681142,9.11510371193715,9.991915011288,9.96044174858777,8.78538773542358,9.3754773325089,9.47737112098094,9.77124757213855,8.17718378085696,8.50303198962016
DOK2.2,8.13133203187276,10.2774727237098,9.75432210384179,10.1007816296526,8.01872794795228,8.0203360423319,8.46555360502723,10.2804673905836,8.43769693614795,7.22784490005362
JAML.2,8.66386014861633,10.6712038355175,9.49497911780472,10.2180618645317,8.58874629219596,7.37451171999621,8.27114372231117,9.43189708423836,8.71087058104497,7.2391263364138
C5AR2.2,8.146077,10.26851,7.790093,8.402096,8.350571,6.649847,7.427347,10.59915,8.886021,8.924989
LCK.2,7.05283805901066,8.90406217298244,9.40512328843381,9.16441101525524,8.32070242342041,8.23037378620334,9.16050586085411,8.66366930776242,7.71787904890723,7.91234496208439
RIPK3.2,7.87133222792896,9.14161223076134,7.70327878626524,8.97803559109974,8.3538514482778,7.09192168016896,7.74632997291455,9.85251259237322,7.89239647155348,8.75973709237318
CCR2.2,6.91270530473799,9.46892308789989,9.6634844172904,9.82041274888745,8.05973364633988,7.13249580223623,8.87631401957879,8.43745497371757,7.80166984351261,6.59054927820771
IL10.2,7.70697817019136,9.84395271240917,8.3021329747032,8.2294588008363,7.44951062903527,6.35503729286775,6.97935744289139,10.0823340481416,8.57005941435854,7.74612484980512
TRPV4.2,7.17886005222573,8.46215358366682,9.49038749533159,8.97298701176976,8.29702497915918,6.40613222619614,6.85707469356977,8.70488648089853,7.50219675592398,7.64240474225401
ZAP70.2,6.90027292094771,8.27781769523649,8.29682999674541,8.47212680631531,8.20176924304825,7.18465887137662,9.1178335682829,7.78256852844926,7.67053721774553,7.05849735146426
TNFRSF10A.2,6.63532540303726,8.97465075837766,8.29682999674541,8.05693541720204,7.35121065800355,6.86654152989625,7.51888411259093,8.66366930776242,8.40156008403873,7.49355416387366
CCR7.2,7.06383292709395,8.44440912160395,8.66432211342352,7.85439672570704,7.44317931115241,7.11911476219141,8.77704750422134,7.39130268054202,6.94733551090847,6.76790806963358
CXCR3.2,6.241639875428,7.75208020485392,8.34385277310471,8.66983598853153,7.61002813936886,7.27114394497695,7.97967543772167,7.20375945720928,6.67970015185229,6.89260144042498
SIRPG.2,6.26432900223529,7.36791981550894,7.67861163704009,7.75587304784309,6.88964412468235,6.58861438312669,7.40183561959268,6.98409119185201,6.36897284434583,6.76790806963358
CCL22.2,6.40979588966972,7.40639186684457,6.50748930973829,7.33659676814113,7.3375329317801,7.49075527572924,8.86512020887533,5.95433778959089,6.14365124707531,6.07783022315147
CCL23.2,6.84922456686745,7.61646261930998,6.54928425728256,6.45482751674667,5.90526431080331,6.3284747565409,5.67803848460023,8.50139609321705,5.65955758463291,5.97368878628756
GPR18.2,6.06444828356503,6.52017470367486,6.56959258137826,7.49137732465441,6.71030090587948,5.72929193359429,6.16673145193778,6.52028770778891,6.26304218058446,5.97368878628756
GCSAM.2,5.90951942800373,6.75952610697866,6.41861252497976,7.09350046830415,6.41127559527413,5.83644729823731,6.4013734542574,5.95433778959089,5.90861349078799,6.14056161491449
