TCGA.06.0238.01A TCGA.06.0171.02A TCGA.28.5218.01A TCGA.06.0130.01A TCGA.06.2557.01A TCGA.27.2526.01A TCGA.06.0152.02A TCGA.06.0139.01A TCGA.06.0190.01A TCGA.02.2486.01A
B3GALT6 10.5237169690446 10.1476771689757 11.1020283792413 10.9496122138899 10.5842692312381 10.5934497788283 10.6805886071014 10.4263313075888 10.796247483378 10.2257765374266
C1QTNF12 6.30814136879313 5.96394925821488 5.94640687772168 6.3270127058056 6.05136295197067 5.88393097098843 6.33994411849276 6.58962385158971 6.89838979497929 5.8954050302248
UBE2J2 11.358515260015 10.5157876624519 11.0531549812772 11.1538199255439 11.4387966491095 11.8316694175335 10.9975109604123 11.2879542053025 11.3644736489973 11.3281704614768
SCNN1D 8.63649617968596 7.72840535306589 6.62836264086208 9.14660471436855 10.3172525162599 7.4286140121296 9.63015594739376 8.62122098547142 9.22202648959795 7.98527885640877
ACAP3 12.5117331307576 10.6787394805094 9.83071596096961 11.6306486734941 13.539706002222 10.8234907786847 12.4154564881232 11.3834729200811 12.1064527262754 10.1570775686146
PUSL1 8.90624666826384 8.21199405843482 9.01488235313439 8.84059679654411 9.83048003905291 9.79434634783391 8.80779399106082 8.84655819383319 9.10786429837741 9.0181628997555
INTS11 11.7910525943362 11.1897538035779 11.507171124021 12.1333652072356 12.5364272862298 12.1083807616772 11.9566782698217 11.6353185514867 11.8663035511358 11.6562883540831
CPTP 10.0416833746032 9.88626475463359 10.1873123537529 10.1955734000968 10.9333269202785 10.9305590690911 10.2787890702707 10.0187822763862 10.3525350197499 9.96785249058486
TAS1R3 6.06444828356503 6.40400377554975 6.09043209217741 7.07351467853589 6.39616312348857 5.88393097098843 6.30774057912441 5.80671204582447 6.4462886273579 6.04460475441314
DVL1 10.9933673648515 10.8480296124499 10.5005110081124 10.9737136847164 11.8441104942055 11.2639388437218 11.34873841333 10.645440553127 11.2601537600443 11.1566200665035
MXRA8 10.1477752261593 10.9486897627342 13.1168994471949 13.5834578788034 11.3194764210843 11.1690247853963 10.0401020439982 12.1380859733644 12.7451189874509 11.3206571967117
AURKAIP1 11.5751555828823 10.5751413543623 11.2387494950289 11.5951166464427 11.6444337196162 12.765461041469 11.1720943488884 11.7570424670537 11.4951340740263 11.8587568897379
CCNL2 11.6761371002709 11.1300030591643 10.9129558901121 12.8190932024106 13.5162956417107 10.6125950430964 12.7533714687804 12.5359260448548 12.5342421520282 11.8461663579966
MRPL20 11.8910353427764 10.808736569334 11.1346930083717 11.5208832549484 11.7410846179827 12.3262097082744 10.99086738253 12.0092589635782 11.283269035152 12.1234070924328
ANKRD65 8.06557484833318 9.3184613776523 7.45341686753621 8.04236250617309 8.82118257888271 7.44965158146295 8.39536012317645 8.59220038651207 9.37578689053375 8.49855836727382
TMEM88B 6.00616175905682 6.93619526270429 5.393810153103 5.81137534388369 6.71030090587948 5.13377474470661 5.99871113617369 5.80671204582447 6.03479078124044 5.93559912314984
VWA1 11.2679406567416 12.6778954567271 12.1384761427244 11.783039750623 11.4894302810926 12.6765290339818 12.3356465702539 12.1954393308655 12.8228493428544 12.0832749439111
ATAD3C 7.53537849578762 7.57030468200823 7.10756075190959 10.0892079863696 8.03115698718358 7.05000107870883 7.40825978082657 8.20703592529546 7.79540322545836 6.92185239593683
ATAD3B 9.60811685344569 8.54102897733911 8.77466208472958 10.604390100569 10.4678327978731 7.79723646924407 9.90406530622197 9.75832742950077 9.98569520839034 8.95456083114375
ATAD3A 9.88444108987181 8.95483608569139 10.2111924795205 10.9502516521116 10.5200252037036 10.4741402650418 10.5454988983099 9.73872690562556 10.3773121508337 9.9255063616887
TMEM240 7.82282465025557 6.53577718158304 7.39322696603358 7.26920652045417 8.14211010810488 8.0271878520673 8.02114921953941 7.20375945720928 7.92135926311888 7.42711205808943
SSU72 12.4484817306976 11.9402001965113 12.0163315686981 12.4461702724824 12.5655591684751 13.1033128953271 11.9495815472273 12.4966587140691 12.0459621779578 12.8717392474293
FNDC10 8.15582151621337 7.96375811827184 8.18057866580948 7.66904838231756 7.34438959130042 6.74507321639348 7.82387858472196 7.99982553834702 8.1335786362048 7.53906811905296
MIB2 10.1429541099472 10.3983600335692 9.93567129335883 11.0639207524558 11.4168724987012 10.3547960450984 11.3415267233693 10.4784194413134 11.0826723078871 10.6701914254308
MMP23B 5.6051230989358 5.58186608797648 5.393810153103 6.1087220441481 6.45532385869433 5.40160813670084 5.54623740555084 5.80671204582447 6.24037648569861 5.39027199881363
CDK11B 10.2147779989658 10.2145554174843 10.4600606934746 10.4591625359962 10.9697183953255 10.521388055692 10.7317585171046 9.97480006600708 10.5506891979217 10.7328737013755
SLC35E2B 11.229260369456 11.0286969315726 10.436425949067 11.8653356870514 12.3984068178397 10.3044224545411 12.0076807080878 11.2766883842844 11.4442813823961 11.080066904897
CDK11A 8.35045422041616 8.38608148769305 8.34898194030971 8.60912349845185 9.14642962093274 7.65263238549817 8.68571913511989 8.75804831205222 7.5705924781172 8.20584613103241
SLC35E2 7.09625268186517 7.25378780400187 7.26391691047125 7.51311610107295 8.16478115882047 6.40613222619614 7.66411744063939 7.12040898223057 6.70938011814399 6.68267484074837
NADK 10.8588013322325 12.0138160631121 11.0129871095584 11.789127357137 12.1924372896447 11.5608558070188 11.4796889625535 11.6300168291698 11.6110249109788 11.7138198409795
GNB1 14.661905876476 14.3645540900342 14.2464734576206 14.4658402467999 14.741918615899 14.4286943226036 14.5187580410021 14.2373198483962 14.583031064839 14.6242261776489
CALML6 5.7552701090329 5.58186608797648 6.15393733860633 7.38496016846506 6.52485908969825 5.51200837220405 6.20405601390144 6.44616235703065 6.26304218058446 5.70434986603158
TMEM52 5.8369645413561 5.68148571725701 6.60911646927759 5.91387365290883 5.34224815034 6.52378254942098 5.42592476409774 5.13377474470661 5.36995161695538 5.57688264274944
CFAP74 6.39027353247878 6.56632383319137 6.899220923507 6.08362995985728 5.95717292557974 5.59635813926022 6.60399185221444 6.65485985342708 6.32797033069553 6.84735411777423
GABRD 8.87153575940458 7.35221125307912 10.5618669728302 6.17988019328079 6.91867603293729 6.04755839294306 10.122891172712 6.71653366816188 7.54062347657367 6.0099505708495
PRKCZ 10.8705075138137 9.21207725179852 9.35294127657836 7.36903552191621 8.99199519248896 6.81600018772075 9.3772333523727 8.74494285285392 8.14826516736864 8.30690314337655
FAAP20 10.7071085324186 10.223860875314 10.5835460622379 11.2002497490921 11.4949480614078 11.7057577001392 10.6774089427764 11.3299792313166 11.3405362639471 11.2192463940813
SKI 11.3595538085628 12.5795245951184 13.008141974745 12.6943369205609 13.1034953810169 11.6545370006475 12.9548987202018 12.0679400572998 12.6117130160171 11.9488229856617
MORN1 7.63101644993921 8.13849707046357 7.51100265324796 8.93713834825462 8.37982063682329 8.3973658200063 8.47149581991357 8.16797872762688 8.14338677040308 8.84651066956059
RER1 11.9504803321653 11.7315043207341 11.9528142342497 12.4588045721806 12.1415191892283 12.7571393353506 11.8367217696317 12.7836113493738 12.2585823519308 12.3151685642741
PEX10 10.3918038009304 9.84797275623624 9.59458994381035 9.98188433497255 10.7601997456414 11.8431524444391 10.5600756366038 10.2158308231381 10.492350628824 11.028727117762
PLCH2 9.05019957366444 9.43365361821386 6.98679979045653 7.71315141470594 9.16692723339431 6.24412046032443 8.54092221769356 8.45371327254938 7.86281323557104 8.2810055876765
PANK4 10.0660856873624 9.60033917920086 9.72922702924045 9.7978255758627 10.5379618878691 9.86185292761509 10.3878874618738 10.0771439197383 10.492350628824 9.63933116480689
HES5 8.14117933332402 5.63425881185285 5.50102595776109 5.45547591779855 8.07180360345538 7.62544018715636 6.84713655553373 5.95433778959089 6.00514918777339 5.85275110462055
TNFRSF14 9.76080077514649 11.0061160335325 10.1759361409819 11.7715105574328 11.3938224945952 9.81005811867408 10.8437758998484 11.8930890725746 11.0400073608791 11.1174066596685
FAM213B 10.8871703500238 10.0098032107864 10.428061338225 10.8050954719326 11.1028910106501 11.2610877179542 10.7947356582806 9.66448169804827 10.4462608931382 11.4893061327343
MMEL1 7.14850622257406 7.55682128975842 6.15393733860633 6.26675018040311 6.68727218349007 7.14573761463243 6.56640699684372 6.44616235703065 6.78040728609213 8.70268980841779
TTC34 6.48438721271945 6.4553779187564 6.83711984153217 7.36100049247206 6.9928846355369 6.08360165578987 6.78570182096879 6.58962385158971 6.78040728609213 8.6553452214342
ACTRT2 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661
PRDM16 8.12141488294159 9.12841933605568 7.27519459288012 8.07613188684488 8.64585634481854 8.28258400634706 10.2482445357124 7.16276299676472 9.42622924897473 8.14383058188046
ARHGEF16 8.59087359295143 6.27281953286846 6.94379253635475 6.26675018040311 6.71030090587948 5.92834862064271 6.18558764671291 6.36633966747279 6.51824806043806 6.1097746415062
MEGF6 8.76518440492935 8.46215358366682 8.08504532166407 7.22524465705395 7.60441229914666 6.58861438312669 7.64276421296941 7.35588196862639 7.75071615424655 7.47490619079251
TPRG1L 11.402510983489 11.2471269753434 10.6070223454333 11.2612931800929 11.0062447842232 10.700478718491 10.7584846072469 11.3035799486186 10.7684278498491 11.4809047779509
WRAP73 10.0925839870549 9.25517862470813 9.57954142629709 10.5673490997191 10.7952168424669 10.3332286835754 10.2652936251939 10.2158308231381 10.5213520954016 10.0089881430056
TP73 8.24971061547119 6.31212498195693 7.31935436232877 7.75587304784309 10.7374084959264 7.67929054417209 9.51497792997898 6.65485985342708 8.90040589588587 6.25402026507405
CCDC27 5.13377474470661 5.52222049450261 5.58296264422965 5.64086901263027 5.42834528318612 5.51200837220405 5.4912802428959 5.13377474470661 5.79668282408069 5.4960420714984
SMIM1 5.90951942800373 6.50434229241703 6.85294845819856 6.3073404498358 6.17496624589544 6.35503729286775 5.63808688336185 6.36633966747279 5.87334131861262 6.46873614937044
LRRC47 11.5822900775185 11.0251549531535 11.4368848864835 11.4882382093628 11.8345680568143 11.570675232298 11.5078785994408 11.1064193963271 11.5492575642939 11.5585420947472
CEP104 9.94803211237814 10.6251433690018 10.3339751275671 10.4734722188505 10.7098278042041 9.80614623782249 10.4436112916693 10.0456039576102 10.347319041568 10.3832227907077
DFFB 8.86272446104686 8.19504428099233 8.73232878803903 9.0588611194441 9.10839226077492 8.14508789740304 8.79132068592824 8.67754155586662 8.72712618419732 8.40118801197023
C1orf174 10.2875638986605 9.70308487737989 10.1161792023297 10.7714767464559 10.4019724430874 10.140229598975 9.91491544761416 11.0062939967057 10.2252393630619 10.3904215767917
AJAP1 9.25675631929117 7.94348199032005 6.66589229978828 6.03103824987233 7.35121065800355 6.35503729286775 8.70345306776953 7.35588196862639 6.92310813848839 6.66484243840754
NPHP4 9.22738064908384 9.40480043784174 9.73699534475325 9.87806983804889 9.65466943879948 8.66445754436941 9.35825117303908 9.20277812725913 9.95583188979094 9.17975316203455
KCNAB2 11.0734096952554 11.9946300585007 11.6885969305951 11.8751319100546 10.9425112640089 9.45266111993901 11.3523307797583 11.633553475154 10.3925842208371 9.79767765319893
CHD5 9.14757680436935 7.21047398274361 7.48252009961356 6.20238170262246 7.85082010089109 5.78522376794444 10.2508148001624 6.77507510275801 7.76363332462001 6.46873614937044
RPL22 13.4231377661218 12.4815082189541 13.6986888698484 13.1545099815431 12.9014678870792 13.5523804148643 12.5882058599169 13.4003226117596 12.937588055922 13.6458020944811
RNF207 7.13822588357389 6.50434229241703 8.3793711867922 7.49866289095658 6.28344251653331 5.97019170649937 7.21532075394643 7.72924971934894 7.59990942388281 6.28032906463841
ICMT 11.0427001111454 11.6951957827988 12.6018300733812 12.3590698621353 11.5818604014375 11.5533014664329 11.8660545237799 11.4848522535486 12.0173662398439 11.8188742742369
HES3 5.13377474470661 5.13377474470661 5.71213825812611 5.13377474470661 5.13377474470661 5.13377474470661 5.34053217507008 5.13377474470661 5.13377474470661 5.13377474470661
GPR153 10.1453666857932 8.04202475240097 11.6168502751146 9.54659930580489 10.285321164269 7.87567517472312 9.25253768497235 8.73171561614498 9.58911944236151 7.59172487945626
ACOT7 11.5348126458448 9.91720166335646 10.5867699808043 11.3680240483368 10.9098313711734 10.4617717107517 11.1078962058701 10.1332315350235 10.4656444218594 11.0140492834794
HES2 6.03583568677308 6.29267328843287 6.21315423600144 6.13309395552904 5.49423718180909 5.66716794817179 6.43074500326471 6.65485985342708 11.8739363690881 6.49002346503306
ESPN 6.48438721271945 6.3862904760276 5.90569650097699 5.84731668070646 5.54964309932698 5.97019170649937 6.37112920883558 6.36633966747279 6.50071098899478 9.82629494292086
TNFRSF25 8.1703121035231 8.35218109228212 7.78242455506718 10.1771076852466 8.53501680866423 6.52378254942098 8.98986563080116 9.20277812725913 8.38519757870498 8.91164710322966
PLEKHG5 9.05535783547832 9.95744262561941 9.63673708732043 10.8680395566982 9.4175072563583 8.11332415427537 9.40832266251736 9.99695916693362 9.43807608681035 9.71973008182207
NOL9 10.2600028837814 9.94623812921053 10.1368640458015 10.8801709614749 10.6102712565593 9.50914642444118 10.2854896708482 10.0719350125203 9.47687394416612 10.2745838779759
TAS1R1 6.30814136879313 6.42141453875065 5.58296264422965 6.64324900047801 6.48368775795678 7.11911476219141 6.54061481542919 6.27957893972907 6.91081175817165 7.53906811905296
ZBTB48 9.88444108987181 9.45139667268526 9.16962421752357 9.99062161158703 10.5329620791669 9.77646297442205 10.0695257702568 10.2438881316005 9.51091759023677 10.1486090339081
KLHL21 10.9933673648515 11.7869251916483 11.5763539000246 12.4791021966239 11.6608896014286 11.1675029393686 11.0187679862039 11.2812052791691 11.2338396200516 12.6350971512594
PHF13 9.51405326540758 9.88756716119584 10.9928806054455 10.8462172897909 10.6251133901304 10.2650955417485 10.4754538368925 9.51880216979664 10.1190410686405 10.2150025560368
THAP3 9.90595188119007 8.94733414112122 9.51320017578898 9.26064492890164 9.99961103754124 10.5532136026885 9.47149702368478 9.79674474938333 8.73679115028072 10.1986889338109
DNAJC11 10.192788314722 10.1268824009315 10.299013282889 10.4483362354424 10.9240836950843 9.86373589592869 10.7482172750178 9.69870556317961 9.87108846668888 10.1084170022292
CAMTA1 11.6614753665997 10.3956183495995 10.0646715406772 10.7678537073198 11.1993351910068 12.0501212601682 10.8556390220612 10.7663863936506 10.182523762556 10.8721892513389
VAMP3 12.4332741932853 12.9372649763144 11.9011150295798 12.8290329704921 12.3846028853423 13.4645048108031 12.1104790151376 13.201435990837 12.2319606262949 13.5622707355994
PER3 8.73971897639754 9.71193750641551 7.5752000363027 10.5673490997191 10.854807904619 9.38863305329907 9.92246215690536 8.89477275538404 8.82999569267835 9.87333189468678
UTS2 5.54242480937594 5.72478803398743 5.50102595776109 5.64086901263027 6.49758892901287 5.13377474470661 5.59453344958748 5.95433778959089 5.36995161695538 5.4960420714984
TNFRSF9 6.09209571328078 7.22797398016769 6.41861252497976 8.30431738009822 6.33333862414902 6.00983188339764 7.32902579937971 7.4594211049406 6.617906737046 6.14056161491449
PARK7 13.776697192106 12.1999093651466 13.2020095200555 13.3450763688109 13.326055296277 14.734772771215 12.7985395860014 13.5695555234164 12.4187267622026 13.6237159228167
ERRFI1 10.6673920384635 11.3327074151692 11.8465979022893 11.6904156444966 10.3972632100847 10.611475863782 10.9821331794402 11.2901968468929 12.3332499647078 10.8322302383601
SLC45A1 9.09846788813301 8.69572709441756 8.49939265795497 8.05693541720204 8.43036800639997 10.270779839537 8.82176397146837 8.74494285285392 8.82396819727859 9.25813770036186
RERE 11.8185002536659 12.7490288312476 12.2493872061056 11.9855922391964 12.8977241095386 11.1052733150453 12.6277677792329 11.7358108638535 12.2392955381671 11.7515585657288
ENO1 15.6188892444128 15.31214915585 15.5909593178485 15.9487371724803 15.7613618600185 16.3488772537506 15.6862663114179 16.0655163362003 16.5000913510846 16.7694441829812
CA6 5.13377474470661 5.52222049450261 5.65176307951327 5.45547591779855 5.13377474470661 5.51200837220405 5.4912802428959 5.6117496801526 5.46740842639787 5.39027199881363
SLC2A7 5.37023374038452 5.13377474470661 5.58296264422965 5.13377474470661 5.34224815034 5.13377474470661 5.13377474470661 5.13377474470661 5.54193938814483 5.13377474470661
SLC2A5 11.3507022151163 14.022241797862 11.6557292467432 11.1201219063255 11.5493486245112 10.7653104674314 11.4288021007945 13.6616260152923 12.3913845011495 12.7427733837971
GPR157 6.82286250286966 7.7811091099982 7.92821966366857 8.64458836121947 7.10474970451722 7.52077401140826 8.34438655924005 8.14803398406309 7.72450992340224 7.42711205808943
H6PD 10.3337691504864 12.6701697332683 13.8240104166688 12.5952328309004 11.9735810749752 10.2334244626945 12.1254841623965 11.9706339486055 12.7375687972334 11.4542590816319
SPSB1 10.4909055568007 10.9386831635187 10.451832558989 11.0430918892834 10.261331406226 9.56812380116672 10.241367988168 11.3813708390858 10.435487746876 11.0440177332047
SLC25A33 10.5494385918845 8.567465912847 8.91192534032787 9.49132208945806 10.1703970642921 10.9911801192009 9.20371786633947 9.32190873983013 9.59265514980943 10.2536806475483
TMEM201 10.3348262528403 9.73238408775313 10.3854939790611 10.4023300162115 11.3326845796202 10.5426829884606 10.7249988450161 9.49561765094116 10.5687261658551 9.94520568110123
PIK3CD 9.38912668163251 12.3053716118693 10.3817861463006 11.3569763873786 11.0795748117414 8.54667416558942 10.3516335879036 10.9306752816068 9.95171117988876 9.75551629085792
CLSTN1 13.5123227591425 13.6941589976739 13.3366580149007 12.9963731016782 14.4987645064352 13.906596612102 14.5384671960689 13.0790416616396 14.0380397592767 13.4887654176636
CTNNBIP1 11.3969579143442 9.81412400800856 11.9058531846405 10.9968000351317 11.0834871211524 11.2481874328011 10.5982411623374 10.6419317007992 11.1434902097812 10.4987452677665
LZIC 10.6109309363021 10.0382201560999 9.84516035651436 10.1517416895363 10.9943450289979 11.0074348456841 10.3460358302999 10.4181479439144 10.132448861925 10.7385246638149
NMNAT1 9.71439905291393 9.23070824326759 9.18677639400733 9.98188433497255 9.46337006880182 9.96016323178769 9.48029918156388 10.1231949605673 9.60845903493281 9.59009321195393
RBP7 7.81042578168698 8.18649192480047 7.52965994138192 7.10337600797381 7.52919544617882 6.88292629245523 5.95056015002346 9.23116181984679 6.99440259521157 7.79887422352042
UBE4B 11.0626080291323 11.3502687573199 11.4362894986432 11.4471574367314 11.5728446455542 10.4379748779667 11.2762067180147 11.0117407302134 11.0957891589684 10.5880600778768
KIF1B 12.5998297809245 12.95706796285 11.1514776937126 11.9070941702625 14.0031590495335 12.527035755192 13.6308266288196 11.7618980020349 12.6625410675116 12.4501012230535
PGD 12.9979669739916 12.8411891665122 12.7841166910146 12.5972749609639 12.6474378568064 13.9437358933485 12.7863471816818 13.5029687142842 12.1378873917295 12.9341941085574
CENPS-CORT 6.82286250286966 5.96394925821488 5.86249054687344 6.3073404498358 6.69884434335146 7.13249580223623 6.27442956689313 6.27957893972907 5.9422103823338 6.40213802582706
CENPS 7.85936453214067 6.63917438132575 7.31935436232877 8.15038188734142 7.47453912058296 8.27114820007548 7.19284412034325 7.42579888170523 6.76654379615518 8.47597569063755
CORT 6.53706057259836 6.23181571334594 5.76650806754228 6.1087220441481 6.24867394323589 5.88393097098843 6.75374248576646 5.6117496801526 6.03479078124044 6.04460475441314
DFFA 11.6359889322228 11.0073133596024 11.4744873650319 11.640189213623 11.8246699789417 11.8311889685261 11.6608799505234 11.5814034012741 11.0547962726242 11.6372618661011
PEX14 10.1050328345277 9.77101411541315 9.85411500006228 9.76180723605448 10.3662721693916 10.9738695703426 10.1797549950727 10.0561942437077 9.58202181590138 10.5098040114587
CASZ1 6.26432900223529 7.99854342270654 6.39515025317176 6.95749379302872 7.65954942497085 8.13246886554724 8.53809638477043 7.55548817912504 7.91561504295622 8.52519054096225
C1orf127 5.87420781221445 6.90287646953145 6.18403443588465 7.68812486062836 7.079805094917 5.51200837220405 5.9252648322801 6.71653366816188 6.14365124707531 5.57688264274944
TARDBP 12.3170116618758 11.7140142920125 12.3374685867678 12.2135659208044 12.3834135218839 12.1135263171175 12.2675290585075 11.5499324123053 12.1624323347144 11.9279616683596
AL109811.4 5.37023374038452 5.35849480967547 5.50102595776109 5.36148695559501 5.71990041992462 5.13377474470661 5.42592476409774 5.6117496801526 5.60456442059193 5.4960420714984
MASP2 6.92501195190943 7.10971082454617 6.78833074934836 7.78559182148603 8.23780666974212 6.27307480086898 7.56525914198752 6.93511750850298 7.21611211185386 6.83188453860772
SRM 12.3751591066713 10.8633195365283 12.2258112759169 12.4923306954856 12.3774519509627 12.7184366404027 11.6685843420398 11.8945636352182 11.9238150190953 11.9304316581047
EXOSC10 11.7591430743778 11.2158804521494 11.342171004219 11.3889257617833 12.0718549460229 11.1281430685617 11.7809501787725 11.4370785202031 11.8241483956114 11.6637302590984
MTOR 11.1912649916806 11.7869251916483 11.4912084838883 11.5320299044651 12.1027779313967 11.2481874328011 12.0654766152921 11.1038716678573 11.3241774950672 10.9243523500639
ANGPTL7 5.79746276825513 5.63425881185285 5.58296264422965 5.81137534388369 5.64223695636675 5.40160813670084 5.59453344958748 5.95433778959089 5.36995161695538 5.39027199881363
UBIAD1 10.0481452480268 9.93997550565499 10.0000038390717 10.0030121377516 10.7405095333694 10.9305590690911 10.2439505424942 10.0024460426615 10.2126719395961 10.2797626274927
DISP3 9.39319979353179 6.88014526426527 9.3144708793742 6.58398292121192 10.5683001863732 8.66445754436941 8.87631401957879 7.55548817912504 8.50731247778387 6.46873614937044
FBXO2 10.6317190558967 10.9536671384666 7.5662144677173 8.59270551580681 10.0703746246356 9.53302876786653 9.69709039140981 9.29528269073057 9.15654264215626 10.186331286209
FBXO44 11.0574967567356 10.2300312784018 9.89807075270497 9.95023949420494 11.775041705071 11.8167005765267 11.0773481754201 10.7271879605467 10.7384683117968 11.5147692896159
FBXO6 9.09596764532109 8.93221098331854 9.45075418688359 9.5329781836491 9.72784329835861 10.5415081559982 9.46264056571378 10.1332315350235 8.66434093209489 10.9185566024413
MAD2L2 12.4104085436167 10.1433242103501 10.810067619705 11.0170832562953 11.7810760013607 12.1444068509056 11.5729568200858 11.1465825044726 11.292520892261 11.5070671125499
DRAXIN 10.1369049258752 9.5501944321548 7.41359527816442 9.63690325083705 10.6894323720168 8.24799364499726 11.9358146209425 9.98592226231283 10.648906821297 8.60636864224968
AGTRAP 10.5648342182548 11.380611244165 11.0539315081848 11.3718469610879 10.7510034374682 12.6863903663614 10.8386616678724 12.0666325663879 11.2684518129684 12.8451512439068
C1orf167 5.13377474470661 5.52222049450261 5.393810153103 5.52737160599782 5.64223695636675 5.13377474470661 5.59453344958748 5.6117496801526 5.13377474470661 5.57688264274944
MTHFR 9.77801699249533 11.369016481776 10.6508058254637 10.4955504352897 10.9959027519033 9.6358420831216 10.5420064057497 10.5918891234867 10.0653969188317 10.1794198267515
CLCN6 10.8922036576413 11.2246567663437 9.40512328843381 10.6325556797941 11.7323910962479 10.5774898569004 11.1842396900893 10.3595247509147 10.4106995474565 11.0748655364265
NPPA 10.4029338083684 6.071548449105 5.65176307951327 6.05775815071118 8.40847582550182 7.27114394497695 7.4830192113505 6.77507510275801 7.13615185267113 5.8954050302248
NPPB 6.35005775482772 5.13377474470661 5.393810153103 5.68870529195785 5.34224815034 5.13377474470661 5.42592476409774 5.80671204582447 5.60456442059193 5.39027199881363
KIAA2013 11.1492415271894 11.6476223785656 11.8802553445952 11.7715105574328 11.4731219350434 12.1938265708273 11.3273999086954 11.4946090023668 11.7880528441253 11.86823555122
PLOD1 11.9397580982556 13.1776467255629 14.3383923400582 13.5126248975945 12.4647624876827 12.9767619866741 12.9194217247573 13.4280775164288 13.7529080139701 12.8843210104307
MFN2 12.2220079013481 12.6266303963365 12.4132377411213 12.4504693240468 12.9825123512326 12.4297973356131 12.5641437512929 11.6511077844743 12.3263786591783 12.5334282429145
MIIP 10.7128101610111 9.89794418683953 10.5027885123718 10.6979888517081 11.311993324557 10.9430668231529 10.3800834237116 10.8076820089459 10.3875114973449 10.9481181513369
TNFRSF8 6.09209571328078 8.21199405843482 11.3370766559376 6.99022524420968 6.51131085125933 5.88393097098843 7.79530914608427 8.14803398406309 6.86034003082169 6.950418089412
TNFRSF1B 10.4129779228873 13.775706987433 12.0191171745272 12.1651016382345 12.0009833291185 10.344052725087 11.5386842605343 13.4356933858904 11.7138437383248 12.5676794784754
VPS13D 10.5960224692337 12.1574087945247 11.1110105485033 10.9508908068657 11.8886642994545 10.5671357809587 11.6705040268633 10.5698986987515 10.9327029439222 11.2604085448026
DHRS3 12.0653570284591 12.5098672338333 11.867063174734 12.8877755684871 12.0604889189087 12.9216424865279 10.4849437430819 13.0906660389115 11.8067833128036 13.6322117641046
AADACL4 5.37023374038452 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661
