,TCGA.06.0238.01A,TCGA.06.0171.02A,TCGA.28.5218.01A,TCGA.06.0130.01A,TCGA.06.2557.01A,TCGA.27.2526.01A,TCGA.06.0152.02A,TCGA.06.0139.01A,TCGA.06.0190.01A,TCGA.02.2486.01A
CD6.1,6.78218899784148,8.75145558593264,8.93921357709278,9.04690470041037,8.73621757888425,7.9785004106134,9.30636845800501,7.35588196862639,7.83258117706979,7.26139870898705
IL10.1,7.70697817019136,9.84395271240917,8.3021329747032,8.2294588008363,7.44951062903527,6.35503729286775,6.97935744289139,10.0823340481416,8.57005941435854,7.74612484980512
PTPN22.1,7.27516176022673,8.93474265820566,7.65348892877862,9.25442656605317,7.60441229914666,7.27114394497695,7.78079833082224,9.30421309020197,7.83868092477101,8.31202595385627
CD247.1,7.39904439660964,8.36734861127225,8.76705815002014,8.75188153345835,7.72803731664443,7.74792879331608,8.46555360502723,8.46978676092687,7.41355371416132,7.61730204021099
IL15.1,7.3296922381051,8.31353242927626,7.35152320651629,9.25234776838792,7.40454422046098,7.72259233896569,7.75130748075031,8.90657605784268,7.62148700573541,8.94804207948641
CD3D.1,7.44877059223618,8.22039275204366,8.89111128361886,8.07135749275837,7.80301709428584,8.40782548728589,8.00470794930592,8.50139609321705,7.24486105207944,7.93931273418947
SLAMF6.1,6.99636498549701,9.60351500393526,8.74399963484322,8.33635070150191,7.8175332974176,7.02125496827417,7.94125901325017,8.12780081435846,7.3797943720604,7.53008807334008
CD7.1,7.21824629193713,8.35218109228212,8.52222159052068,8.25485725909785,7.85082010089109,7.54041942175681,8.60979761122336,8.06528137724328,6.98280303485432,7.6257213999506
ZAP70.1,6.90027292094771,8.27781769523649,8.29682999674541,8.47212680631531,8.20176924304825,7.18465887137662,9.1178335682829,7.78256852844926,7.67053721774553,7.05849735146426
LAG3.1,7.27516176022673,8.41189669600956,7.48252009961356,9.53126642447416,8.0145601316095,7.35223463778993,7.34928565290603,7.88336816516896,7.41355371416132,8.24392855844697
CD5.1,6.87501889705555,8.33298928324214,8.49015702071955,8.22088951248896,8.01037978503163,7.31809483535038,8.99397876333133,7.85885172174536,7.11535472171867,7.6257213999506
BATF.1,7.08553843446473,8.67766517103707,8.09121136362737,8.10910288632094,7.41106206770259,6.99183007903431,8.02929753657959,9.03035472790641,7.24486105207944,7.94597338186468
VNN1.1,7.616736590508,9.67920782932321,7.69510594550853,8.60912349845185,7.99776277727766,6.74507321639348,6.16673145193778,9.173820643165,7.64973244012836,7.18170614661799
CD28.1,6.740058199337,9.15901573964701,8.02828824253105,7.94634173803679,7.35121065800355,6.56742869419291,7.85186648440346,8.809296457848,7.32747765895012,7.81358019830628
CCR7.1,7.06383292709395,8.44440912160395,8.66432211342352,7.85439672570704,7.44317931115241,7.11911476219141,8.77704750422134,7.39130268054202,6.94733551090847,6.76790806963358
CD8B.1,6.65089034891567,7.55682128975842,8.96930216430901,8.60257907764567,6.92820140879283,8.08738276095742,6.7319397151942,8.20703592529546,6.738313732346,7.69125874605655
CD27.1,6.44775972421735,7.62292978914164,8.46208287721285,8.53197581103678,7.56443353718229,7.24701812353616,7.5070356025492,7.78256852844926,7.12579581804421,7.09673296747674
CTLA4.1,6.32932351169991,7.22797398016769,12.4111185791404,7.26053252373649,6.83965114030845,6.91504469357218,7.70069699119424,6.93511750850298,6.24037648569861,6.80032905649856
CD3G.1,6.35005775482772,7.80953608775349,7.9212844436892,8.2294588008363,7.28850467205524,7.07810265025833,8.0534601279129,7.83389123616867,6.93528180248139,7.0713719508499
IL18R1.1,6.51978890153132,8.95233981317707,8.31267936565405,8.07135749275837,6.21256287484954,6.18334775757206,7.36923806096978,8.63551182949596,7.58533056817639,6.46873614937044
SIT1.1,6.61954162423742,7.54320143463486,7.84994756221501,8.09976179872807,7.20752480901429,7.59769078360597,7.66940370023276,7.95441049038178,6.63367591044155,6.92185239593683
SLA2.1,6.24164,7.757935,7.864513,8.17724,7.34439,7.417969,7.553815,7.355882,6.794109,7.377532
PDCD1.1,8.20355169414848,7.58365448948739,7.44357278165967,7.34478178396608,7.24496202586759,7.23478482751134,7.23009045177344,7.20375945720928,7.13615185267113,7.13384624921756
FOXP3.1,6.91270530473799,7.36008896052423,7.74342429131618,7.12289909396846,7.46208363137842,6.96168910117601,8.55775992161318,7.07659341666607,6.86034003082169,7.58309039925991
HSH2D.1,7.074732,7.436384,6.665892,8.11375,7.846114,6.183348,7.057419,7.28204,6.143651,8.516369
GRAP2.1,6.390274,7.84289,8.163156,7.706938,7.323711,6.629806,7.847241,6.830834,6.70938,6.862626
TIGIT.1,6.19452390557895,7.80389759418064,7.67028889201154,8.14131351096376,7.252321231242,6.68889249658812,7.56525914198752,6.77507510275801,6.56921048302298,7.03234483087
EOMES.1,5.70979348571644,7.32829083130247,7.79009313904043,8.48643824541644,7.28134801307452,6.43074737454918,6.88640550658398,6.88410063716931,7.08350511853903,6.51089194475199
IGF1.1,7.30271143471436,8.19077462590406,7.14537349208269,7.06340162437374,7.13726314288527,6.11814882337393,6.16673145193778,8.12780081435846,6.32797033069553,6.71752611593958
SIRPG.1,6.26432900223529,7.36791981550894,7.67861163704009,7.75587304784309,6.88964412468235,6.58861438312669,7.40183561959268,6.98409119185201,6.36897284434583,6.76790806963358
THEMIS.1,6.68139183568036,7.35221125307912,7.41359527816442,7.23415717898431,6.9563403463078,6.60940107335433,7.04048903207372,7.07659341666607,6.46474409903515,6.71752611593958
IRF4.1,6.19452390557895,7.44377760683755,7.46318870091081,7.44680874904749,7.92846357964724,5.88393097098843,7.65348281037191,6.71653366816188,6.46474409903515,6.1097746415062
ICOS.1,6.03583568677308,7.02086447488824,7.24106346146429,7.42395223408635,6.7216445661285,6.74507321639348,7.34928565290603,7.07659341666607,6.28517629297959,6.862626361622
LY9.1,6.17001622329253,7.47294725720235,7.46318870091081,7.07351467853589,7.12111045860779,6.3284747565409,6.92443900694782,6.71653366816188,6.67970015185229,6.68267484074837
CD80.1,6.65089034891567,7.04115871017872,6.24137536048484,7.31173074460488,6.45532385869433,6.18334775757206,6.60399185221444,7.03119873786957,6.26304218058446,7.79146174119002
ZNF683.1,6.14481314361459,6.47195321088783,7.37253993688733,8.29211444644227,6.46960146778675,7.09192168016896,6.65220622924064,6.83083419331823,6.00514918777339,6.04460475441314
LAX1.1,6.19452390557895,7.02086447488824,7.00080897963739,6.64324900047801,7.13726314288527,5.88393097098843,6.87670766323654,6.71653366816188,6.09099005816639,6.07783022315147
GPR18.1,6.06444828356503,6.52017470367486,6.56959258137826,7.49137732465441,6.71030090587948,5.72929193359429,6.16673145193778,6.52028770778891,6.26304218058446,5.97368878628756
CD40LG.1,5.8369645413561,6.85697782145224,6.39515025317176,6.61401001694566,6.53823892598419,6.11814882337393,7.19284412034325,6.36633966747279,5.90861349078799,5.85275110462055
IL27.1,5.7552701090329,6.34990112361583,5.81631229906708,6.55311447946436,6.23079459080781,5.40160813670084,6.18558764671291,6.71653366816188,5.9743342196861,6.55144956533557
CLEC4D.1,5.54242480937594,7.09050188497544,6.44155055645466,6.71320115729752,5.42834528318612,5.13377474470661,5.9252648322801,6.52028770778891,6.28517629297959,5.85275110462055
