id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AC008667.1,3.36199889518217,2.7045970845601,0.813406394334564,3.32502560023848,0.000884104166931124,0.00456360413254055
AC098799.2,0.0548521700203813,-1.18286033261812,3.65691640821881,-0.323458400623999,0.746348107114304,NA
AC106864.1,0.465745036991291,-0.876938757710409,1.04714240707121,-0.83745892802026,0.402334654234672,NA
MRPS36P2,0.0205849345999968,-1.34773756087556,3.65691640821881,-0.368544809459292,0.712467039542277,NA
AC117383.2,0.0717421639488375,-1.10042187069467,3.18535740131159,-0.345462606563888,0.729746617455388,NA
AC116359.1,0.187509604308785,-2.14464853748337,2.34655035540812,-0.913958028874421,0.360738900091532,NA
EEF1A1P21,0.0417943845650236,-1.75076737502102,3.65691640821881,-0.478755098444749,0.63211286333038,NA
LINC02216,0.057579781515352,-1.1004217184894,3.65691640821881,-0.300915196206353,0.763479162180349,NA
PPP2R2B-IT1,0.0382861719771583,-1.34773756087556,3.65691640821881,-0.368544809459292,0.712467039542277,NA
RCC2P4,0.151687933330125,-1.25613906991357,2.44799002195895,-0.513130796549721,0.607859830328499,NA
AC091885.1,0.0678984071370614,-1.18286033261812,3.65691640821881,-0.323458400623999,0.746348107114304,NA
AC098976.1,0.0575029238857185,-1.75076737502102,3.65691640821881,-0.478755098444749,0.63211286333038,NA
SERBP1P5,4.02189657322459,-0.284679593976808,0.438208501555585,-0.649644160179985,0.515922101043605,0.657723347496422
AC104793.1,0.0493646604451327,-1.75076737502102,3.65691640821881,-0.478755098444749,0.63211286333038,NA
AC034231.1,19.0371513312459,0.536502787821651,0.426066358673302,1.25920006801811,0.207958077011398,0.35578642310973
AC226118.1,6.67697769905713,2.45086592141772,0.953663273587626,2.56994894245818,0.0101713504669609,0.0353127377999329
AC010424.1,0.38466317392969,-1.7178111474288,1.18687421092106,-1.44734052827361,0.147801573417375,NA
CLRN2,0.260312750084386,-1.89733565219025,1.56829365870981,-1.20980891662288,0.226352223937244,NA
LINC02225,1.02003444862843,-2.996918586515,0.954661209944656,-3.13924830641096,0.00169381853517146,0.00795392508573346
AC010280.3,0.233548278422913,-2.97866757442398,2.63075030977346,-1.13225020381371,0.257529258864972,NA
AC011405.1,3.70004766147839,2.17728709118845,0.77164679135884,2.82161102148087,0.00477830950632084,0.018975462390763
AC106806.2,0.0493646604451327,-1.75076737502102,3.65691640821881,-0.478755098444749,0.63211286333038,NA
LINC01187,0.725303130613034,-0.480434656635732,1.06381244065283,-0.451615941190632,0.651545683886342,NA
AL589765.4,13.6236505873794,0.140471755449729,0.415395667580839,0.338163747031359,0.735239793872672,0.828416151484361
AC096564.2,1.134171056392,-1.88860125767957,0.768870181681783,-2.45633307504337,0.0140362994817289,0.0456820487966043
AC080188.2,1.28892278151128,-0.450399944153835,0.808862453246023,-0.556831315814385,0.577642685607852,0.710002944127397
AC010255.2,0.524706478482252,0.276415810207989,0.884588303559002,0.312479612375467,0.754676054874131,NA
CCNB3P1,0.138219711102162,-0.688225504832229,2.18242187438721,-0.315349434914124,0.752496354621462,NA
AC106872.7,0.39497273477391,-0.579908873246089,1.3166376437737,-0.440446827559917,0.659613515451007,NA
HMGN1P13,0.34877912842791,0.142540640011415,1.09795752994289,0.1298234550282,0.896706105526952,NA
AC106774.2,0,0,0,0,1,NA
AC113349.1,0.0790076654820533,-1.18286033261812,3.65691640821881,-0.323458400623999,0.746348107114304,NA
AC079858.1,0.0654938329121868,-1.1004217184894,3.65691640821881,-0.300915196206353,0.763479162180349,NA
AC024560.2,40.4493409457071,2.2701911672767,0.454826058849049,4.99133926719477,5.99620689927027e-07,6.8752205570394e-06
AC017037.1,0.0276425093105307,-1.26529894674684,3.65691640821881,-0.346001605041646,0.729341508507155,NA
OR52V1P,0.363450954045455,0.226798100002627,1.34701264823324,0.168371173277474,0.866291284728249,NA
AC109361.1,3.40662663776334,2.0556244983377,0.818199941348096,2.51237429197414,0.0119921821607651,0.0403176831590772
AC022092.1,1.12498663600564,0.249100925721718,1.27189657808244,0.195849984986415,0.844727585230479,0.903897601477279
HOXC13-AS,2.83582654982135,3.16080451273411,1.76692846975018,1.78886953651327,0.0736358289110862,0.167693770462677
OR7E94P,0.308233131693373,-0.506091685548334,1.29434808032466,-0.391001225436508,0.69579633005647,NA
C5ORF66-AS2,0.163432812287061,-0.606627411704407,1.89639419252663,-0.319884660106544,0.749055766847745,NA
MRPS33P2,0.30197636450659,-1.81489188270216,2.29062456037885,-0.792313115861288,0.42817812590129,NA
AC106772.1,1.79206429065882,2.51944708962037,0.859486576846192,2.93133965962011,0.00337503542313155,0.0141737454360202
VN1R104P,0.0461616357103448,-1.18286033261812,3.65691640821881,-0.323458400623999,0.746348107114304,NA
AC008434.1,1.4464424163363,1.46431303110521,0.838188343831358,1.74699760725833,0.0806377531609338,0.179373514428509
TNRC18P1,4.32758000057294,-1.31285203036935,0.404029410953416,-3.24939718440627,0.0011564987661367,0.00575400863939932
AC027338.1,2.28957378302907,1.36916879059428,0.907748605749219,1.50831274421427,0.131474503025186,0.25684574091961
LINC01259,0.207450464464429,-0.520290106090237,2.13081242864038,-0.244174521932098,0.807095658497942,NA
KRT18P56,0.0907987205896347,-1.10042190804846,3.05853525506683,-0.359787223712879,0.719006258277826,NA
AC097487.1,0.0205849345999968,-1.34773756087556,3.65691640821881,-0.368544809459292,0.712467039542277,NA
AC097716.1,0.10970994615921,-0.935543674713935,2.53870065505629,-0.368512795256357,0.712490906179564,NA
TUBA3GP,0.0665535550746677,-1.10042185792377,3.22757357202906,-0.340944004332013,0.733145736684057,NA
KRT19P3,0.103130538172486,-0.935544490231952,3.65691640821881,-0.25582878737106,0.798083044302948,NA
AC079921.2,17.9443878389363,0.0556636551878847,0.403484724923925,0.137957280039238,0.890274180221395,0.933757542374929
AC138517.1,0.0151634627661213,-1.34773756087556,3.65691640821881,-0.368544809459292,0.712467039542277,NA
AC110813.1,12.8066338341563,2.17426150444406,0.958742473780094,2.26782641210362,0.0233397889212602,0.0687599031904896
AC026117.1,0.0354261012653723,-1.26529894674684,3.65691640821881,-0.346001605041645,0.729341508507156,NA
AC026369.1,1.55870230641216,-0.87677366201941,0.904222399945924,-0.969643820006941,0.332224062603421,0.492123641988935
AC034245.1,0.297323687302952,-0.565714314030227,2.19789995597525,-0.257388564248462,0.796878829992046,NA
LINC02261,4.6241135091687,3.8662421957262,1.22975731798742,3.14390663846879,0.00166708617308162,0.00785959084866271
AC105384.1,3.23082041809035,-1.66656278681062,0.525751154035547,-3.1698699546705,0.00152507176735503,0.00731165736564199
AP001961.1,0.120602377097462,-1.42101588678519,2.9337884784805,-0.484362079000727,0.628128925824451,NA
AC026725.1,0.157468695217279,-0.60648221184008,1.36273859642815,-0.445046624077224,0.656286060695284,NA
AC110760.2,0.40629023847726,-1.05277129866074,1.81594484175149,-0.579737486764923,0.562091659668457,NA
AC112206.3,6.73012866177701,-1.18775204677217,1.31966514873129,-0.900040474596193,0.368098711699744,0.526786679159393
AC126768.3,0.289541908043866,-0.103210973815586,1.19601534309512,-0.0862956937897554,0.931231361565951,NA
LINC02242,1.44361054764416,-0.368447895881517,1.63106155530542,-0.225894537629835,0.82128344636906,0.887421213758887
AC020980.1,0.144743810488661,-1.42101619470296,2.84828223415655,-0.498902874744,0.617847808746862,NA
AC093890.1,3.65491716864314,0.0504334660189382,0.672094177648346,0.0750392842196679,0.940183455699821,0.966335098633126
HMGB1P28,0.0667472259966423,-1.6683287608923,3.65691640821881,-0.456211894027103,0.6482376132691,NA
AC099509.1,32.5371052672414,-4.54051515796827,0.545800383037312,-8.31900324565705,8.87061212554635e-17,5.71871377455435e-15
LINC02374,0.0153872119034483,-1.34773756087556,3.65691640821881,-0.368544809459292,0.712467039542277,NA
AC108156.1,0.360740420374899,-2.43888405605144,1.16382964196527,-2.09556791484799,0.0361205379392807,NA
AC084357.2,5.22636006125395,0.401453788984273,0.547020244910731,0.733892013539256,0.463014554949792,0.615389451254686
NDUFB4P9,0.0155782042297068,-1.34773756087556,3.65691640821881,-0.368544809459292,0.712467039542277,NA
AC083829.1,3.7256937502802,0.776389111207264,0.728471080580396,1.06577890585401,0.286523598606741,0.447235638513793
AC074133.1,0.0313559135391083,-1.26529894674684,3.65691640821881,-0.346001605041646,0.729341508507155,NA
AC114786.1,1.84170800403449,1.81604745486599,1.11100895430538,1.63459299569859,0.102134396954098,0.214053067799354
AC114811.1,0.0293903858764536,-1.34773756087556,3.65691640821881,-0.368544809459292,0.712467039542277,NA
ENPP7P10,1.17304167212149,0.750495996142135,1.00212241077067,0.748906508901415,0.45391355695694,0.607356183519333
HSPE1P10,0.319552239855185,-1.56686217041287,1.3266429672133,-1.1810729858269,0.237573730423013,NA
AC026427.1,0.254928320939965,-0.35380694779253,1.35873810814887,-0.260393776895352,0.79456004275346,NA
AC092647.5,0.371545660278985,-0.209703140069238,1.15752007276441,-0.181165877813609,0.85623737694438,NA
AC025458.1,0.899299560294717,0.196758856978395,0.879813211537403,0.223637079323433,0.823039709180121,0.888267255143639
AC124854.1,0.957821833467408,-2.43757991318526,0.934722742103621,-2.60781064093874,0.00911233474549593,0.0323117311630809
TRMT112P2,0.0326318207197108,-1.26529894674684,3.65691640821881,-0.346001605041645,0.729341508507156,NA
AC106800.2,0.510605001508837,-0.308554099696081,1.04841541092884,-0.294305192845952,0.768524704963723,NA
AC093809.1,2.2306330665496,-2.4440604132223,0.763904886491594,-3.19943026473781,0.00137699495181016,0.00667467961487574
EAF1-AS1,4.23913727862605,-1.88700202184069,0.427400500520109,-4.41506741228513,1.00978517765851e-05,8.62480363158643e-05
AC008494.2,1.60132391379164,0.218676316916509,0.800006604270357,0.273343139605643,0.78458945687461,0.861030805624798
HSD3BP3,1.36772048386276,1.01280409474979,1.00012901504653,1.01267344463821,0.311216166080713,0.471595372860708
SNRPCP13,0.212680073436214,-2.52453158489107,2.70772402400161,-0.932344493941517,0.351158520260582,NA
AC139720.1,0.927140689547111,1.15398025805856,1.39897335590265,0.824876509041152,0.409441704171608,0.566940872222082
AC034229.1,0.354777871312625,0.242741615311765,1.34100588504438,0.181014578697192,0.856356132899719,NA
AC004704.1,0.175787436489473,-0.604887989021955,1.88000283935664,-0.321748444395411,0.747643274350801,NA
AC055753.1,0.0186229901067632,-1.34773756087556,3.65691640821881,-0.368544809459292,0.712467039542277,NA
AC118282.3,0.069794183094829,-1.10042186606276,3.20073327651195,-0.343803051050214,0.730994405546262,NA
AC016559.1,0.167793340658465,-1.90648916335367,2.76398694631029,-0.689760552559298,0.490344779498261,NA
LINC02162,0.0575029238857185,-1.75076737502102,3.65691640821881,-0.478755098444749,0.63211286333038,NA
AC093725.1,0.113747823911503,-1.98892119862757,3.53793071228165,-0.562170760360904,0.573999681099511,NA
PGBD4P3,0.121962818871315,-1.33857815634872,2.4989228720306,-0.535662053171335,0.592192133985059,NA
VCAN-AS1,1.45947653795602,1.11364911368175,1.21238926237322,0.918557387667566,0.358327129138532,0.517877987736585
AC121154.1,0.12321811250361,-1.33857816658412,2.49513000102308,-0.536476322289926,0.591629395811269,NA
SUMO2P7,0.100574480164877,-0.935543694833544,2.57214356171448,-0.363721414604848,0.716066050547146,NA
AC011330.1,1.44338767381562,1.82169456143003,1.05178688620116,1.73199969055483,0.0832736175362826,0.183772076573151
GAPDHP76,1.08654552695886,-0.481673753637678,0.775241118841922,-0.621321214691522,0.534388297991522,0.673682772171546
AC112673.1,0.227805090102317,-2.06221196025087,1.99814069518835,-1.03206544224679,0.302041461426361,NA
AC138819.1,2.05591922063125,2.31791289848301,1.19986188976763,1.93181641841455,0.0533821688674754,0.130784695102851
KRT18P31,1.57848524937341,0.130688628028863,0.705549576273864,0.185229546475038,0.853048995326275,0.909878889673013
RPS27AP18,0.148360307095394,-0.688225494142928,2.17570272047413,-0.316323313689174,0.751757117203137,NA
AC145676.1,5.4189778424872,0.736738913624765,0.62032783028971,1.1876605846955,0.234967158400299,0.387878229339638
EEF1A1P19,63.4344025794426,0.228885087390112,0.286753303295654,0.798195120194037,0.424757268786296,0.580782727627471
AC116337.3,13.8399177935916,3.36129136805379,0.854719852375113,3.93262348910391,8.40237903395271e-05,0.000571474937662777
AC027338.2,0.0531821652402016,-1.18286033261812,3.65691640821881,-0.323458400623999,0.746348107114304,NA
SNX5P1,0.894143111795084,0.197497838095866,0.858627753557194,0.230015670094119,0.818079593178932,0.885674378680541
AC021106.1,18.5266229353916,-1.24599443150678,0.417741385845193,-2.98269329715999,0.0028572416006779,0.0123062431415125
OR7E83P,0.0612332742277109,-1.10042171848939,3.65691640821881,-0.300915196206353,0.763479162180349,NA
AC136777.1,0.0595658866313256,-1.10042183822483,3.29162963016916,-0.334309130085294,0.738146301590571,NA
AC083906.2,0.0284315832514355,-1.26529894674684,3.65691640821881,-0.346001605041646,0.729341508507156,NA
AC005920.2,0.110433076420508,-0.853104169362278,2.20134847538759,-0.387537084155688,0.698358636381155,NA
AC116616.1,0.318239407309634,-1.16652469443291,1.21724549988453,-0.958331490684141,0.337895629293827,NA
AC010285.3,0.152309238818611,-0.853104397487356,2.44656587341063,-0.348694636330429,0.72731857142695,NA
AC026434.2,0.0360824337684452,-1.26529894674684,3.65691640821881,-0.346001605041645,0.729341508507156,NA
AC008696.2,0.0777216202570267,-1.10042188383858,3.14131574347932,-0.350306041703324,0.726109031563009,NA
RNF103-CHMP3,2.49087910094476,2.25422986062382,0.864074353255507,2.60883782990518,0.00908502858228289,0.0322243331627944
ARHGEF38-IT1,3.51531168445025,2.43887244669206,0.863877629046655,2.82316888953765,0.00475515150485316,0.0189082796059122
AC108210.2,0.055895403961413,-1.26529894674684,3.65691640821881,-0.346001605041645,0.729341508507156,NA
AC106800.3,0.0828450183270267,-1.58589014676357,3.65691640821881,-0.433668689609457,0.664529046440329,NA
ALG1L11P,0.819812065859941,1.00495058391148,0.944823843290853,1.06363804326868,0.287492701420321,0.448213473271713
AC107401.1,0.233854664660408,-0.251340887358512,2.89175393162147,-0.0869164158852131,0.930737950911657,NA
AC093857.1,0.203440218561957,-1.09126161785432,1.6135666715072,-0.676304014655307,0.498847644362975,NA
AC024581.1,0.238815198466146,-0.25767102538011,3.39201741329877,-0.0759639453411656,0.93944778273385,NA
LINC02495,2.90704994958218,2.11339724841105,1.18543539758801,1.78280254892942,0.0746184507062356,0.169327021636318
AC121161.2,0.0805865894370913,-1.10042171848939,3.65691640821881,-0.300915196206353,0.763479162180349,NA
AC006487.1,0.589761436175969,-0.924066003700603,1.13928590290078,-0.811092282760458,0.417312677314098,NA
BRD9P2,0.0144549011949086,-1.34773756087556,3.65691640821881,-0.368544809459292,0.712467039542277,NA
CYCTP,0.0653848133926533,-1.6683287608923,3.65691640821881,-0.456211894027103,0.6482376132691,NA
TRIM51CP,0.0521550061856559,-1.26529894674684,3.65691640821881,-0.346001605041645,0.729341508507156,NA
TRBV26,0.0461616357103448,-1.18286033261812,3.65691640821881,-0.323458400623999,0.746348107114304,NA
AC119150.1,2.9069543778222,-1.23586536457008,1.12652893608469,-1.09705603201405,0.272616898873604,0.431177973945985
FABP5P6,0.0382861719771583,-1.34773756087556,3.65691640821881,-0.368544809459292,0.712467039542277,NA
HNRNPA1P55,0.393293838632189,-0.223817797683966,1.25755849124379,-0.177978041770922,0.858740220538907,NA
AC034207.1,0.297794785946376,-1.24634004516372,1.20637150422446,-1.03313120444183,0.301542502140944,NA
AC007663.2,4.66072555328605,-1.33386339406267,0.939814730798033,-1.41928334420768,0.155816425985872,0.289291526187006
AC117500.2,0.353586934652721,-0.269077994639466,1.6983014665501,-0.158439476111427,0.874110509171155,NA
UQCRBP3,0.186712670932077,-0.444998981739559,1.69973156445095,-0.26180544684025,0.793471439530132,NA
AC007016.1,0.540096400009735,-0.413609150663144,0.974557121852399,-0.424407293722273,0.671268802377939,NA
GOLGA8K,2.6697944930073,0.811101097804893,0.806510888600178,1.00569144108232,0.314564021613234,0.475336716084315
NCOA4P2,0.177703013063546,-1.09126159333482,1.63929024338156,-0.665691507492746,0.50560830286158,NA
RAC1P2,65.3649324040468,0.208917285295546,0.234033633698618,0.892680603184513,0.372028240644371,0.529596226991987
AC239584.1,1.11679422932564,1.80354273385635,1.70050936701576,1.06058970849505,0.28887640162683,0.449201528135377
XBP1P1,5.83645556217989,0.840150745665245,0.531134260065077,1.58180484452708,0.113694128747968,0.231506071396151
GBA3,2678.63753893165,-5.56202077930943,0.844363033955986,-6.58723861139492,4.48081868883246e-11,1.1767480820182e-09
AC108067.1,0.0851103257276955,-1.18286033261812,3.65691640821881,-0.323458400623999,0.746348107114304,NA
UGT2B24P,14.8506348320893,-6.76284459317878,0.939689490191746,-7.19689287128113,6.16001221449276e-13,2.17032988487361e-11
CCT7P2,0.455523611992308,0.538533985993611,2.89663407789826,0.185917161612751,0.852509723811521,NA
EEF1A1P20,0.164133629280018,-0.935543590029857,2.39281985916865,-0.390979532556579,0.695812364770549,NA
CDC42P4,1.67532133873728,-0.658934071888903,0.664074177369314,-0.992259741975251,0.32107083625424,0.481429112153415
AC025183.2,0.0193321972018419,-1.34773756087556,3.65691640821881,-0.368544809459292,0.712467039542277,NA
AC074250.1,1.09808834823393,-4.69881995033589,1.05458579363646,-4.45560710061649,8.36561191772872e-06,7.28522089039048e-05
CHCHD2P7,1.53114366899853,1.5464360394669,1.30620995480703,1.18391077466207,0.236448384554219,0.38947464267425
AC108157.1,0.999559348867611,-4.51453752046044,0.768350904906124,-5.87561944891836,4.21265073121952e-09,7.62049654662396e-08
AC106748.1,0.517760567622582,0.171907260812776,1.2846144510963,0.133820120633136,0.893544816336039,NA
TRGV7,3.26051940584621,-1.06499997355217,0.583171089973794,-1.82622217023828,0.0678168031458511,0.157369261751429
AC145141.1,0.0650378559754331,-1.6683287608923,3.65691640821881,-0.456211894027103,0.6482376132691,NA
AC005823.2,0.064528123211254,-1.6683287608923,3.65691640821881,-0.456211894027103,0.6482376132691,NA
AC026780.2,0.341383354723866,-2.77812032520439,1.51504978366091,-1.83368253318478,0.0667011328854218,NA
YWHAQP6,0.661982735072871,0.201679303220556,0.953013860021132,0.211622633920648,0.832401449922198,NA
RPS4XP20,0.112477980754032,-0.935543669073871,2.52924635903307,-0.369890289940569,0.711464236654396,NA
AC092546.1,1.2220034140337,1.58051804416951,1.0640315146205,1.48540529340733,0.13743649429223,0.264889689050265
BFSP2-AS1,0.167757711854882,-0.688225044845474,1.87158976896623,-0.367722166607918,0.713080410336444,NA
AC106786.2,3.12761819976443,1.06102725973339,0.720603509555892,1.4724147824194,0.140908903716363,0.269711925622603
MTCO3P7,0.0174337678740835,-1.34773756087556,3.65691640821881,-0.368544809459292,0.712467039542277,NA
AC106894.1,0.123370540120397,-1.90648807018537,2.90541967974065,-0.656183367752075,0.511706149046156,NA
AC027335.1,0.0459378865730179,-1.18286033261812,3.65691640821881,-0.323458400623999,0.746348107114304,NA
AC008638.2,0.0382861719771583,-1.34773756087556,3.65691640821881,-0.368544809459292,0.712467039542277,NA
HMGB1P3,1.10079803831575,0.231784952781365,0.853618827357291,0.271532146847025,0.785981778470084,0.862012411099214
AC018752.1,2.91897810625414,0.211346311361028,0.603108773749506,0.35042818237761,0.726017379128358,0.821369423600831
SNX18P23,0.168171519871483,-0.688225439665166,2.14113116469635,-0.32143077033899,0.747883967909355,NA
AC117529.1,0.0196900041195461,-1.34773756087556,3.65691640821881,-0.368544809459292,0.712467039542277,NA
AC113430.1,0.122625113297666,-0.770664518939262,1.91481075319132,-0.40247555412713,0.687334075768978,NA
AC011396.2,0.0642333210171153,-1.18286033261812,3.65691640821881,-0.323458400623999,0.746348107114304,NA
TMPRSS11BNL,0.175968046322884,-1.74161512199455,2.04733406633871,-0.850674616629186,0.394950127335656,NA
AC022272.1,2.13169541039149,0.258832884022135,0.648868179538402,0.398899024769971,0.689967607805493,0.795889160236278
AC104806.1,0.368523123851604,-0.424889700477083,1.29285853936759,-0.328643612227616,0.742425079648755,NA
AC009927.1,2.39018312879486,0.60262472557991,0.688591587193569,0.875155515675081,0.381489293828861,0.538119744298876
SLC7A11-AS1,3.81090553201225,3.58437199283184,1.11513941089526,3.21428151297623,0.0013077139437119,0.00638063325192761
IGKV1D-37,0.706435886194979,-0.616525911667036,1.64815932846399,-0.374069363938019,0.708352710860627,NA
RAF1P1,0.0164299551062174,-1.34773756087556,3.65691640821881,-0.368544809459292,0.712467039542277,NA
AC106895.1,0.308155551205036,0.0557992910486234,2.90313593626531,0.0192203507770999,0.984665323028426,NA
CBX3P3,0.0666778017539089,-1.6683287608923,3.65691640821881,-0.456211894027103,0.6482376132691,NA
AC106864.2,0.0524380821103488,-1.75076737502102,3.65691640821881,-0.478755098444749,0.63211286333038,NA
LINC00603,0.183732186376521,-0.520083146011912,2.91970752007579,-0.178128508570068,0.858622053451459,NA
