hs2	0	1	0
hs2	2	4	0
hs2	5	7	0
hs2	8	10	0
hs2	11	13	2
hs2	14	16	6
hs2	17	19	11
hs2	20	22	0
hs2	23	25	0
hs2	26	28	0
hs2	29	31	1
hs2	32	34	1
hs2	35	37	3
hs2	38	40	2
hs2	41	43	0
hs2	44	46	0
hs2	47	49	3
hs2	50	52	2
hs2	53	55	3
hs2	56	58	3
hs2	59	61	4
hs2	62	64	0
hs2	65	67	1
hs2	68	69	1
