gene,HR,z,pvalue,lower,upper
KANK1,1.10684166905924,0.347434273044935,0.728265088905593,0.624292504613547,1.96237896709045
NCS1,1.50248318515308,1.85517658692203,0.0635710139337456,0.977266750888087,2.30996881825387
TESK1,1.95625101394314,1.62137703509295,0.104936802826544,0.869246083562537,4.40257149490881
CA9,0.974436587747196,-0.309818774699704,0.756698773497084,0.827193120520177,1.14788994248803
FUBP3,1.15945310804641,0.294221338721299,0.768588775966718,0.432741659027344,3.1065451678031
TYRP1,1.68479737378745,1.99456802072574,0.0460900143379201,1.00909117239271,2.81296900456525
CREB3,2.44580081295105,1.81520147647968,0.0694929528946548,0.93115799765675,6.42419614252953
RGP1,0.970236069107129,-0.0848527509045606,0.932378455563852,0.482799186441234,1.94979207967459
MPDZ,1.11741622540694,0.504217547248083,0.614108510959195,0.725766039349297,1.72041533098211
DDX58,0.837833668453179,-0.691478565711625,0.489264846096244,0.50740199925636,1.38344992140847
EDF1,2.16615745064577,1.61266858743453,0.106816528623411,0.846657289279926,5.54207488720598
PIP5K1B,1.02434583914188,0.080767509145514,0.935626847570197,0.571401683738413,1.8363341026619
GLIS3,1.11144864524703,0.447272744287545,0.654678143772777,0.699520628322763,1.76594948169488
BAG1,1.58179797436988,1.07503716939833,0.282358087456127,0.685593979448527,3.64951400788737
RAPGEF1,1.24046012271773,0.56603945590314,0.571366959034355,0.588225271036236,2.61590481031562
NPDC1,1.81255456766155,2.50318584888796,0.0123080893921859,1.13776433840558,2.88755232507526
APBA1,0.986693370717421,-0.0403263215627085,0.967832969270368,0.514544000862088,1.89209048436394
SETX,0.689578563395176,-1.06372124370292,0.287454997879071,0.347668686177572,1.36773489819351
PTGDS,1.17685228759199,1.13078837454888,0.258144174188491,0.887445231494283,1.56063862609129
ABCA2,1.62898371243593,1.82724017549638,0.0676636657207495,0.965177457609865,2.74932647303307
SHB,1.05775528983739,0.167621448038704,0.866881096842346,0.548597573391445,2.03946628174499
UBE2R2,1.29092743562597,0.496147011429985,0.61979069306502,0.470758997298401,3.54001443119629
ABHD17B,0.680566986223673,-1.05863288980667,0.28976700210489,0.333769214471266,1.38769965190258
EXOSC3,1.38221897445352,0.729083150109779,0.46595080102741,0.578988497062103,3.29977072607439
ZFAND5,0.614446180631649,-1.29307192217945,0.195986185118244,0.293683700105762,1.28554669107226
DVL1,1.61251792670242,1.52585987800086,0.127044764641306,0.87290175566755,2.97881639835651
PDLIM1,1.03734682661392,0.0979781590873923,0.921949636432697,0.498171854799282,2.16007473790252
CCNJ,0.660194271699442,-1.10680804394848,0.268376929677504,0.316476800215679,1.37721462074857
GATA3,0.924785864671905,-0.26805877256993,0.788654079531048,0.522089153098958,1.6380897599971
HPS1,1.34520046179151,0.737917209990084,0.460564760173196,0.611954261560965,2.95702537929598
PHYH,1.18871919881528,0.690588909359061,0.489823919112679,0.72777375416838,1.94161073484538
RASSF4,1.4728898405611,1.46064416098791,0.144113120419853,0.876014215212998,2.47644894883427
DNMBP,0.686344316160523,-1.02484533843165,0.305436169802903,0.334146645262619,1.40976582289379
RAB11FIP2,0.910338156581533,-0.349358673120057,0.726820055079385,0.537431272440091,1.54199355680524
CXCL12,1.01699456970247,0.0979173855581046,0.921997894648295,0.725813679516178,1.42499099148112
ERLIN1,0.651582237964043,-1.03735649052845,0.299569747698816,0.290058654533002,1.46370193129999
EIF3A,0.771496867330772,-0.786497633773634,0.431576004788097,0.40417477851559,1.4726485865526
CUBN,0.801916638379133,-0.271445037939446,0.78604876655498,0.162890600454283,3.9478661943405
TRDMT1,0.663607852862708,-0.79280677492584,0.427890408677414,0.24079311851446,1.82885368609322
DDX50,0.72741466373293,-0.740315669575008,0.459108475170108,0.313223324050568,1.68931255237003
MAPK8,0.458476514395638,-1.9797686540798,0.04772953011883,0.211846947708461,0.992229137715245
SEC23IP,0.773370361730916,-0.675708654936575,0.49922563980944,0.366981191190124,1.62978847625448
ATE1,0.5817931574255,-1.51015007651845,0.131005134106632,0.288052137144071,1.17507643367297
NSMCE4A,0.804272815454039,-0.583074365707481,0.559843239467969,0.386743883813386,1.67256623505
PLEKHA1,0.893394983362454,-0.308295576875612,0.757857431391254,0.43632150032265,1.82928092176751
PALD1,1.25074834368704,1.07075237290506,0.284280787029037,0.830433279206336,1.88380145450215
UNC5B,1.50371371628801,1.91914908861758,0.0549654685152788,0.991361835867796,2.2808573607974
CDH23,1.44746870305831,0.647991365192901,0.516990535148546,0.472953484962532,4.42996132378494
VSIR,1.04185805348317,0.160501575500565,0.872485980646233,0.63145080021033,1.71900677494777
SPOCK2,0.943157525332262,-0.284382809595387,0.776117031359997,0.630113792498961,1.41172297477101
MICU1,0.548798102553901,-1.22097109455154,0.222096964278692,0.209461712712425,1.43787307697736
PPP3CB,0.64229349379754,-1.11798789453224,0.263572163562576,0.295575085664576,1.39572295563101
CCSER2,0.695218453136604,-1.38404884858769,0.166343497845186,0.415477811817511,1.16330808489466
BMPR1A,0.63711602829996,-1.22527303239229,0.220472365596309,0.309773125903599,1.31036813581768
MINPP1,0.79899395639484,-0.585588710189896,0.558151936993312,0.377013418339357,1.69328546757678
ACTA2,1.31641377162463,1.9276746656589,0.0538956051894977,0.995405714015035,1.74094361095542
LIPA,1.010704358614,0.0411990468454847,0.967137213536281,0.609031562191153,1.67729123404728
TLX1,1.27126619076212,1.17984746356227,0.238060888114033,0.853254733734534,1.89406242225155
TWNK,1.0626683683103,0.172761217007769,0.86283912293131,0.533233072562591,2.11776823140452
LZTS2,1.91673650932493,1.88184978543375,0.0598564139605883,0.973354502540087,3.77445096991045
SFXN3,1.30101884655762,0.858129990599884,0.390820688657126,0.71328078982787,2.37304868326344
KAZALD1,1.70090565048819,1.77421484177838,0.0760276201503826,0.945908722873599,3.05851924387977
FBXW4,1.60205954228241,1.15516162402148,0.248024246646454,0.720112185000208,3.56415962745775
NPM3,1.36913947044356,1.2292134423168,0.218991790260528,0.829628605713034,2.25949645011985
TNKS2,0.649368290578251,-1.35016242724722,0.176963887342194,0.346971380337027,1.21531400197598
GBF1,1.28642179366099,0.654716781743059,0.512650118428695,0.605246987356493,2.73422431796628
ARHGAP21,0.734246043250039,-1.05704434856203,0.290491347834608,0.414081766695398,1.30195844248539
CPEB3,0.865332617665537,-0.370439413966275,0.711055111154073,0.402553835661883,1.86012521273013
FBXL15,1.48987608983382,1.52468476153417,0.127337744375837,0.892416738741582,2.4873253343372
CUEDC2,1.11851985258066,0.318615357867677,0.750018206064938,0.561580152077301,2.22779714701321
SUFU,1.02911792475513,0.0726478236917195,0.942086369430552,0.47442584835759,2.23234823043206
ANKRD26,0.637671408682041,-1.39411584887182,0.163282623947366,0.338752946843119,1.20035804629871
ACBD5,0.635875644267841,-1.33474297894516,0.181960481707807,0.327069374096007,1.23624486728725
LHPP,1.34596526078383,0.863881617157317,0.387652926203674,0.685935748719344,2.6410964680281
LARP4B,0.998430289189137,-0.0032417194415711,0.997413486637285,0.386210146627513,2.58114151343555
GTPBP4,1.27195026268219,0.53792168341129,0.590631117924309,0.529449100863169,3.05573749790049
EDRF1,0.761959389999804,-0.677312907634706,0.498207443019183,0.346955543383185,1.6733616830202
BCCIP,0.81622833422235,-0.508848498592177,0.610858421726182,0.373362828922956,1.78440016514035
MTPAP,0.944763856269718,-0.136198537158685,0.891664331570975,0.417073870505545,2.14009749167866
NEURL1,0.784529944159048,-1.39852286876867,0.161956110223231,0.558354130079176,1.10232413467582
SH3PXD2A,1.13719995014634,0.517217395412237,0.605004410131096,0.698628888774534,1.85108824927248
PITRM1,1.25416748042758,0.501053661175765,0.616333357854387,0.517153755642419,3.04152498517222
STN1,0.924576125681852,-0.198880662254142,0.842356096630296,0.426882727447712,2.00251956150082
MAP3K8,0.773903154545411,-0.841609042227127,0.400006826260178,0.426046227428465,1.40577724682682
DKK1,0.911871736954999,-0.635709491236178,0.524965788997929,0.686127787527374,1.21188804734738
