"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"1",1,1,0.335394126738794,0.358974358974359,0.284603421461897,0.305825242718447,1,1,1,0.690031152647975,0.302839116719243,0.296238244514107,0.309294871794872,0.314606741573034,0.303215926493109,0.2816,0.319083969465649,0.31687898089172,0.00759878419452888,1,1,1,1,0.00462962962962963,0.323390894819466,1,0.296529968454259,0.0391236306729265,0.148837209302326,0.0603715170278638,0.108414239482201,0.0637958532695375,0.832025117739403,0.302936630602782,0.0675883256528418,0.0719874804381847,0.0645669291338583,0.266770670826833,0.987878787878788,0.243034055727554,0.262751159196291,0.0549450549450549,0.0571428571428571,0.285714285714286,0.953125,0.257097791798107,0.304545454545455,0.346875,0.0442073170731707,0.0262345679012346,0.992248062015504,0.96474358974359,1,0.995297805642633,0.957746478873239,0.274015748031496,0.0632911392405063,0.0108527131782946,0.0554699537750385,0.278461538461538
"2",1,1,0.314785373608903,0.344155844155844,0.273885350318471,0.294599018003273,1,1,1,0.703703703703704,0.298273155416013,0.287974683544304,0.3,0.302737520128824,0.292569659442724,0.267857142857143,0.311627906976744,0.301324503311258,0.00775193798449612,0.998447204968944,1,1,1,0.0063391442155309,0.303317535545024,1,0.284109149277689,0.0405186385737439,0.137820512820513,0.0642633228840125,0.105008077544426,0.0699523052464229,0.846518987341772,0.298904538341158,0.0641627543035994,0.0764331210191083,0.0682926829268293,0.258899676375405,0.984591679506934,0.240506329113924,0.251956181533646,0.0576923076923077,0.0616113744075829,0.268562401263823,0.9392,0.246774193548387,0.3078125,0.332805071315372,0.0408805031446541,0.0286624203821656,0.988727858293076,0.951534733441034,1,0.995192307692308,0.94524959742351,0.27027027027027,0.0696920583468395,0.0172684458398744,0.0626911314984709,0.263975155279503
"3",0.335394126738794,0.314785373608903,1,0.968944099378882,0.992101105845182,0.993517017828201,0.335925349922239,0.298245614035088,0.327692307692308,0.653125,0.989010989010989,0.992088607594937,0.993610223642173,0.99203821656051,0.995405819295559,1,1,0.998402555910543,0.223744292237443,0.355725190839695,0.368,0.284345047923323,0.289556962025316,0.0429447852760736,0.998444790046656,0.30568356374808,0.989028213166144,0,0.667692307692308,0,0.587479935794542,0,0.299373040752351,0.0662557781201849,0.46583850931677,0.1515625,0.456521739130435,0.982839313572543,0.352941176470588,0.975308641975309,0.986322188449848,0,0.200934579439252,0.985981308411215,0.239567233384853,0.990551181102362,0.149230769230769,0.983257229832572,0,0.372670807453416,0.289922480620155,0.278846153846154,0.296240601503759,0.291731669266771,0.194620253164557,0.984496124031008,0.47360248447205,0,0.282874617737003,0.980451127819549
"4",0.358974358974359,0.344155844155844,0.968944099378882,1,0.969793322734499,0.980230642504119,0.358934169278997,0.330618892508143,0.353488372093023,0.625592417061611,0.988941548183254,0.97741935483871,0.98202614379085,0.983606557377049,0.969465648854962,0.977124183006536,0.968895800933126,0.972536348949919,0.207373271889401,0.388455538221529,0.398360655737705,0.3136,0.307692307692308,0.0485133020344288,0.96513470681458,0.32398753894081,0.965079365079365,0,0.641627543035994,0,0.564308681672026,0,0.328125,0.0509554140127389,0.455813953488372,0.172143974960876,0.479099678456592,0.961783439490446,0.380804953560372,0.948517940717629,0.968992248062015,0,0.206624605678233,0.962382445141066,0.251980982567353,0.96984126984127,0.138198757763975,0.99537750385208,0,0.353503184713376,0.31629392971246,0.294022617124394,0.315384615384615,0.314194577352472,0.225239616613419,0.967897271268058,0.477564102564103,0,0.293394777265745,0.953416149068323
"5",0.284603421461897,0.273885350318471,0.992101105845182,0.969793322734499,1,1,0.291993720565149,0.256117455138662,0.28816199376947,0.627358490566038,0.998439937597504,1,1,0.998405103668262,1,1,0.996904024767802,1,0.232876712328767,0.308282208588957,0.316211878009631,0.245222929936306,0.247634069400631,0.0445468509984639,0.996845425867508,0.256568778979907,1,0,0.628304821150855,0,0.548489666136725,0,0.262830482115086,0.0581761006289308,0.460122699386503,0.158631415241058,0.460443037974684,0.996860282574568,0.302114803625378,0.98755832037325,0.992236024844721,0,0.196261682242991,0.993893129770992,0.19969040247678,1,0.144615384615385,0.984301412872841,0,0.383775351014041,0.246445497630332,0.233807266982622,0.253435114503817,0.244479495268139,0.161137440758294,0.993779160186625,0.451923076923077,0,0.283307810107198,0.989441930618401
"6",0.305825242718447,0.294599018003273,0.993517017828201,0.980230642504119,1,1,0.307073954983923,0.285240464344942,0.30622009569378,0.632,0.998376623376623,1,1,1,1,1,0.995283018867924,1,0.234548335974643,0.330683624801272,0.347457627118644,0.269102990033223,0.273927392739274,0.0434083601286174,0.996726677577741,0.286163522012579,0.996742671009772,0,0.654281098546042,0,0.57504215851602,0,0.284109149277689,0.0682926829268293,0.467408585055644,0.159935379644588,0.489430894308943,0.993431855500821,0.318885448916409,0.982171799027553,0.991896272285251,0,0.206896551724138,0.991883116883117,0.226666666666667,1,0.15814696485623,0.990415335463259,0,0.390599675850891,0.26797385620915,0.262023217247098,0.281645569620253,0.266233766233766,0.185245901639344,0.991909385113269,0.485049833887043,0,0.293460925039872,0.985691573926868
"7",1,1,0.335925349922239,0.358934169278997,0.291993720565149,0.307073954983923,1,1,1,0.713385826771654,0.3109375,0.315372424722662,0.315789473684211,0.322115384615385,0.302290076335878,0.291666666666667,0.330769230769231,0.3232,0.00303490136570561,1,1,1,1,0.00470957613814757,0.319182389937107,1,0.30188679245283,0.0332278481012658,0.147798742138365,0.0541795665634675,0.110210696920583,0.0600315955766193,0.833075734157651,0.287925696594427,0.066358024691358,0.0686427457098284,0.0618066561014263,0.275862068965517,0.989473684210526,0.253521126760563,0.270516717325228,0.0483619344773791,0.0577223088923557,0.296703296703297,0.942006269592476,0.258164852255054,0.285276073619632,0.348765432098765,0.0386996904024768,0.02660406885759,0.990595611285266,0.956937799043062,1,0.996845425867508,0.94794952681388,0.2864,0.0623052959501558,0.0153846153846154,0.0610687022900763,0.282208588957055
"8",1,1,0.298245614035088,0.330618892508143,0.256117455138662,0.285240464344942,1,1,1,0.621311475409836,0.280844155844156,0.275806451612903,0.285714285714286,0.290215588723051,0.274167987321712,0.252086811352254,0.294488188976378,0.291803278688525,0.009375,1,1,1,1,0.00322061191626409,0.291734197730956,1,0.262642740619902,0.0326797385620915,0.134959349593496,0.0590111642743222,0.102773246329527,0.064891846921797,0.828711256117455,0.308186195826645,0.0636942675159236,0.0666666666666667,0.0542763157894737,0.238325281803543,0.990639625585023,0.211726384364821,0.2432,0.0487012987012987,0.0548387096774194,0.255555555555556,0.974358974358974,0.227868852459016,0.313001605136437,0.319870759289176,0.0359937402190923,0.0208333333333333,0.998397435897436,0.983333333333333,1,0.998384491114701,0.982113821138211,0.248366013071895,0.0515806988352745,0.014218009478673,0.0543130990415335,0.242424242424242
"9",1,1,0.327692307692308,0.353488372093023,0.28816199376947,0.30622009569378,1,1,1,0.6109375,0.306349206349206,0.300314465408805,0.315789473684211,0.314424635332253,0.302255639097744,0.277777777777778,0.317147192716237,0.310289389067524,0.00910470409711684,0.996951219512195,0.998410174880763,1,1,0.00453172205438067,0.32093023255814,1,0.292452830188679,0.0403100775193798,0.151702786377709,0.0596330275229358,0.110576923076923,0.0659340659340659,0.820826952526799,0.280864197530864,0.0724191063174114,0.0748829953198128,0.0658307210031348,0.268445839874411,1,0.241590214067278,0.26502311248074,0.0568720379146919,0.0625978090766823,0.287461773700306,0.951863354037267,0.258620689655172,0.28858024691358,0.348367029548989,0.0366412213740458,0.029595015576324,0.990639625585023,0.957613814756672,1,0.995305164319249,0.955555555555556,0.271739130434783,0.0662460567823344,0.0197568389057751,0.0670731707317073,0.273700305810398
"10",0.690031152647975,0.703703703703704,0.653125,0.625592417061611,0.627358490566038,0.632,0.713385826771654,0.621311475409836,0.6109375,1,0.633757961783439,0.624405705229794,0.630225080385852,0.62684124386252,0.645608628659476,0.627868852459016,0.666158536585366,0.637987012987013,0.1,0.645801526717557,0.629984051036683,0.6368,0.641935483870968,0.014018691588785,0.626168224299065,0.648818897637795,0.638230647709321,0.0187793427230047,0.384735202492212,0.0310077519379845,0.326332794830372,0.0365079365079365,0.581358609794629,0.217322834645669,0.246894409937888,0.103503184713376,0.256910569105691,0.592356687898089,0.594553706505295,0.63166144200627,0.622670807453416,0.0315955766192733,0.1201248049922,0.649068322981366,0.570977917981073,0.60731319554849,0.249612403100775,0.624223602484472,0.0203442879499218,0.175911251980983,0.63968253968254,0.596153846153846,0.627692307692308,0.622848200312989,0.547318611987382,0.636792452830189,0.2576,0.00783699059561128,0.165891472868217,0.710566615620214
"11",0.302839116719243,0.298273155416013,0.989010989010989,0.988941548183254,0.998439937597504,0.998376623376623,0.3109375,0.280844155844156,0.306349206349206,0.633757961783439,1,1,1,1,0.998454404945904,0.998392282958199,0.993874425727412,0.998384491114701,0.234108527131783,0.324031007751938,0.33495145631068,0.275641025641026,0.270833333333333,0.0401234567901235,0.993660855784469,0.2734375,0.995230524642289,0,0.675925925925926,0,0.592,0,0.283255086071987,0.0662460567823344,0.478461538461538,0.179407176287051,0.483359746434231,0.993700787401575,0.3202416918429,0.988976377952756,0.993808049535604,0,0.216905901116427,0.990683229813665,0.22015503875969,1,0.152173913043478,0.993817619783617,0,0.394984326018809,0.25705329153605,0.242375601926164,0.268996960486322,0.258620689655172,0.176190476190476,0.995222929936306,0.483037156704362,0,0.307098765432099,0.990825688073395
"12",0.296238244514107,0.287974683544304,0.992088607594937,0.97741935483871,1,1,0.315372424722662,0.275806451612903,0.300314465408805,0.624405705229794,1,1,1,1,1,1,0.996955859969559,1,0.231950844854071,0.330733229329173,0.338735818476499,0.262642740619902,0.268174474959612,0.0421875,0.996825396825397,0.278207109737249,0.995169082125604,0,0.662974683544304,0,0.578274760383387,0,0.275590551181102,0.062402496099844,0.479198767334361,0.169753086419753,0.477491961414791,0.990536277602524,0.316341829085457,0.981395348837209,0.995283018867924,0,0.209779179810726,0.990683229813665,0.211783439490446,1,0.148148148148148,0.988976377952756,0,0.388364779874214,0.25796178343949,0.248387096774194,0.262996941896024,0.261904761904762,0.183254344391785,0.99203821656051,0.4752,0,0.303875968992248,0.984615384615385
