"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"11",0.107255520504732,0.119309262166405,0.976452119309262,0.981042654028436,0.995319812792512,0.998376623376623,0.1125,0.0925324675324675,0.107936507936508,0.538216560509554,1,1,1,1,0.987635239567233,0.988745980707395,0.980091883614089,0.988691437802908,0.0201550387596899,0.11937984496124,0.127831715210356,0.092948717948718,0.100961538461538,0.0108024691358025,0.985736925515055,0.0984375,0.985691573926868,0,0.484567901234568,0,0.4,0,0.0766823161189358,0.00788643533123028,0.276923076923077,0.046801872074883,0.248811410459588,0.981102362204724,0.128398791540786,0.976377952755906,0.992260061919505,0,0.0701754385964912,0.982919254658385,0.0465116279069767,1,0.0481366459627329,0.989180834621329,0,0.141065830721003,0.0736677115987461,0.0658105939004815,0.0896656534954407,0.0721003134796238,0.0396825396825397,0.987261146496815,0.250403877221325,0,0.112654320987654,0.978593272171254
"12",0.11128526645768,0.120253164556962,0.97626582278481,0.966129032258065,0.99375,1,0.12202852614897,0.0919354838709677,0.111635220125786,0.541996830427892,1,1,1,1,0.989147286821705,0.988543371522095,0.980213089802131,0.985245901639344,0.021505376344086,0.129485179407176,0.13614262560778,0.0962479608482871,0.105008077544426,0.0140625,0.985714285714286,0.108191653786708,0.985507246376812,0,0.477848101265823,0,0.396166134185303,0,0.0850393700787402,0.0109204368174727,0.286594761171032,0.0447530864197531,0.245980707395498,0.976340694006309,0.130434782608696,0.968992248062015,0.993710691823899,0,0.0678233438485804,0.981366459627329,0.0493630573248408,1,0.0478395061728395,0.979527559055118,0,0.138364779874214,0.0780254777070064,0.0725806451612903,0.0902140672782875,0.0825396825396825,0.0489731437598736,0.984076433121019,0.2512,0,0.117829457364341,0.972307692307692
"13",0.112179487179487,0.119672131147541,0.980830670926518,0.980392156862745,0.998389694041868,1,0.119617224880383,0.101328903654485,0.121212121212121,0.535369774919614,1,1,1,1,0.988958990536278,0.990033222591362,0.981337480559876,0.988524590163934,0.0206022187004754,0.1265625,0.136513157894737,0.0942148760330579,0.107438016528926,0.0128824476650564,0.983660130718954,0.10828025477707,0.983660130718954,0,0.501607717041801,0,0.397993311036789,0,0.0806451612903226,0.00977198697068404,0.281889763779528,0.0503246753246753,0.260229132569558,0.978827361563518,0.137557959814529,0.966129032258065,0.998392282958199,0,0.0740740740740741,0.983974358974359,0.0543130990415335,1,0.0512,0.990415335463259,0,0.1421647819063,0.0834670947030498,0.0775444264943457,0.094488188976378,0.0785597381342062,0.0475409836065574,0.982142857142857,0.259933774834437,0,0.125391849529781,0.970633693972179
"14",0.115569823434992,0.122383252818035,0.980891719745223,0.980327868852459,0.996810207336523,1,0.123397435897436,0.0961857379767828,0.118314424635332,0.530278232405892,1,1,1,1,0.987321711568938,0.988333333333333,0.982649842271293,0.988333333333333,0.021978021978022,0.129133858267717,0.14070351758794,0.0981996726677578,0.109090909090909,0.0112,0.985342019543974,0.108626198083067,0.980922098569157,0,0.495207667731629,0,0.40359477124183,0,0.0837359098228663,0.00947867298578199,0.272583201267829,0.0390243902439024,0.235772357723577,0.977198697068404,0.143302180685358,0.966183574879227,0.990551181102362,0,0.0728155339805825,0.982511923688394,0.0528846153846154,0.998336106489185,0.0476190476190476,0.98876404494382,0,0.133440514469453,0.0823723228995058,0.0747508305647841,0.1015625,0.0801282051282051,0.0473856209150327,0.982171799027553,0.244299674267101,0,0.112852664576803,0.970219435736677
"15",0.119448698315467,0.122291021671827,0.995405819295559,0.949618320610687,1,0.996815286624204,0.119083969465649,0.101426307448494,0.117293233082707,0.570107858243451,0.987635239567233,0.989147286821705,0.988958990536278,0.987321711568938,1,1,1,1,0.0150602409638554,0.126488095238095,0.137440758293839,0.0941915227629513,0.1104,0.00755287009063444,0.998470948012232,0.11280487804878,0.998439937597504,0,0.466463414634146,0,0.378335949764521,0,0.0801232665639445,0.00768049155145929,0.25975975975976,0.0412213740458015,0.220657276995305,0.990697674418605,0.138686131386861,0.983257229832572,0.977443609022556,0,0.0643185298621746,0.990783410138249,0.0547112462006079,0.990566037735849,0.0449775112443778,0.966463414634146,0,0.129429892141757,0.0825688073394495,0.0737833594976452,0.0953800298062593,0.0781010719754977,0.04375,0.987654320987654,0.236024844720497,0,0.104477611940299,0.985185185185185
"16",0.0976,0.108766233766234,1,0.959150326797386,1,0.998327759197324,0.104166666666667,0.0751252086811352,0.0984126984126984,0.554098360655738,0.988745980707395,0.988543371522095,0.990033222591362,0.988333333333333,1,1,1,1,0.00778816199376947,0.106084243369735,0.115511551155116,0.0858995137763371,0.0895765472312704,0.00941915227629513,0.998384491114701,0.0919175911251981,0.998397435897436,0,0.459069020866774,0,0.369565217391304,0,0.0631067961165049,0.00966183574879227,0.25511811023622,0.0441176470588235,0.224025974025974,0.993589743589744,0.117465224111283,0.985804416403785,0.975961538461538,0,0.0649350649350649,0.990445859872611,0.0480769230769231,0.99,0.0447284345047923,0.976228209191759,0,0.115131578947368,0.0654952076677316,0.0629139072847682,0.075,0.0602605863192182,0.0392156862745098,0.99184339314845,0.234527687296417,0,0.107142857142857,0.988941548183254
"17",0.116030534351145,0.122480620155039,1,0.94556765163297,0.996904024767802,0.992138364779874,0.123076923076923,0.0992125984251968,0.115326251896813,0.580792682926829,0.980091883614089,0.980213089802131,0.981337480559876,0.982649842271293,1,1,1,1,0.0133333333333333,0.124624624624625,0.1375,0.0961240310077519,0.113029827315542,0.00910470409711684,0.996918335901387,0.111450381679389,0.99075500770416,0,0.482442748091603,0,0.389324960753532,0,0.0856269113149847,0.0137404580152672,0.271493212669683,0.0473282442748092,0.234375,0.982998454404946,0.138282387190684,0.978755690440061,0.965151515151515,0,0.0683229813664596,0.986259541984733,0.0609756097560976,0.981366459627329,0.047112462006079,0.960725075528701,0,0.121725731895223,0.0823170731707317,0.0771653543307087,0.0938897168405365,0.0815384615384615,0.049306625577812,0.981566820276498,0.243410852713178,0,0.112443778110945,0.98340874811463
"18",0.114649681528662,0.119205298013245,0.998402555910543,0.956381260096931,1,0.998338870431894,0.1216,0.0950819672131148,0.114147909967846,0.551948051948052,0.988691437802908,0.985245901639344,0.988524590163934,0.988333333333333,1,1,1,1,0.0169230769230769,0.126382306477093,0.135090609555189,0.0912052117263844,0.109656301145663,0.00637958532695375,1,0.113237639553429,0.995137763371151,0,0.458333333333333,0,0.368678629690049,0,0.0787781350482315,0.00975609756097561,0.251980982567353,0.0338164251207729,0.208809135399674,0.987138263665595,0.144200626959248,0.982371794871795,0.97456279809221,0,0.0502431118314425,0.989010989010989,0.0559105431309904,0.990228013029316,0.0481540930979133,0.97275641025641,0,0.120967741935484,0.0818619582664527,0.0715474209650582,0.0917573872472784,0.0816,0.0482315112540193,0.990180032733224,0.219512195121951,0,0.0913385826771654,0.985781990521327
"19",0,0,0.0167427701674277,0.0168970814132104,0.015220700152207,0.0158478605388273,0,0,0,0.00606060606060606,0.0201550387596899,0.021505376344086,0.0206022187004754,0.021978021978022,0.0150602409638554,0.00778816199376947,0.0133333333333333,0.0169230769230769,1,0,0,0,0,0.191780821917808,0.015220700152207,0,0.0122324159021407,0.093558282208589,0.451219512195122,0.0807926829268293,0.516030534351145,0.0770416024653313,0.080370942812983,0.627480916030534,0.537425149700599,0.447166921898928,0.486068111455108,0.0153609831029186,0,0.0150829562594268,0.0271493212669683,0.08,0.491525423728814,0.0136986301369863,0.0045662100456621,0.0233281493001555,0.683734939759036,0.0165413533834586,0.0641791044776119,1,0,0,0,0,0.00309597523219814,0.0152905198776758,0.481481481481481,0.0930930930930931,0.561561561561562,0.0133928571428571
"20",1,0.998447204968944,0.145038167938931,0.185647425897036,0.111963190184049,0.117647058823529,1,1,0.996951219512195,0.517557251908397,0.11937984496124,0.129485179407176,0.1265625,0.129133858267717,0.126488095238095,0.106084243369735,0.124624624624625,0.126382306477093,0,1,1,0.996923076923077,0.998417721518987,0.00151285930408472,0.142194744976816,0.996996996996997,0.118012422360248,0.0139751552795031,0.0531914893617021,0.0193164933135215,0.0347003154574132,0.0231481481481481,0.817901234567901,0.254211332312404,0.0138036809815951,0.0228658536585366,0.00626959247648903,0.0848765432098765,0.979351032448378,0.0882800608828006,0.106060606060606,0.0153374233128834,0.0185185185185185,0.10381679389313,0.952526799387443,0.0995260663507109,0.262672811059908,0.158682634730539,0.013677811550152,0.00462962962962963,0.98936170212766,0.954545454545455,0.997050147492625,0.990825688073395,0.955315870570108,0.0984615384615385,0.00775193798449612,0,0.0118168389955687,0.102409638554217
"21",1,1,0.1552,0.195081967213115,0.123595505617978,0.132203389830508,1,1,0.998410174880763,0.503987240829346,0.127831715210356,0.13614262560778,0.136513157894737,0.14070351758794,0.137440758293839,0.115511551155116,0.1375,0.135090609555189,0,1,1,0.998376623376623,1,0,0.155448717948718,0.998387096774194,0.125806451612903,0.0096,0.0531400966183575,0.0159744408945687,0.0327332242225859,0.0211382113821138,0.805337519623234,0.258426966292135,0.0144,0.0220820189274448,0.00645161290322581,0.0941558441558442,0.979782270606532,0.0935023771790808,0.109717868338558,0.0146103896103896,0.017741935483871,0.116535433070866,0.942947702060222,0.110378912685338,0.2672,0.174726989079563,0.0127186009538951,0.00486223662884927,0.987034035656402,0.949013157894737,0.998442367601246,0.991909385113269,0.945901639344262,0.106969205834684,0.0065359477124183,0,0.0158227848101266,0.111287758346582
"22",1,1,0.10702875399361,0.1376,0.0859872611464968,0.0913621262458472,1,1,1,0.5312,0.092948717948718,0.0962479608482871,0.0942148760330579,0.0981996726677578,0.0941915227629513,0.0858995137763371,0.0961240310077519,0.0912052117263844,0,0.996923076923077,0.998376623376623,1,1,0.00158730158730159,0.110223642172524,1,0.089171974522293,0.0176282051282051,0.0317460317460317,0.0232919254658385,0.0162866449511401,0.0292207792207792,0.826645264847512,0.262903225806452,0.00623052959501558,0.0254777070063694,0.00486223662884927,0.0606060606060606,0.989130434782609,0.0604133545310016,0.0723270440251572,0.0206022187004754,0.0208667736757624,0.0795631825273011,0.961290322580645,0.0658105939004815,0.259493670886076,0.117370892018779,0.0188976377952756,0.0032258064516129,0.993650793650794,0.967479674796748,1,0.996810207336523,0.961476725521669,0.0672,0.0048780487804878,0.00158227848101266,0.0140625,0.0783699059561129
"23",1,1,0.117088607594937,0.140752864157119,0.0946372239747634,0.099009900990099,1,1,1,0.545161290322581,0.100961538461538,0.105008077544426,0.107438016528926,0.109090909090909,0.1104,0.0895765472312704,0.113029827315542,0.109656301145663,0,0.998417721518987,1,1,1,0.0015748031496063,0.118210862619808,1,0.101612903225806,0.0191387559808612,0.0443037974683544,0.0269413629160063,0.0241545893719807,0.0324675324675325,0.814285714285714,0.254372019077901,0.0125391849529781,0.0286624203821656,0.00325732899022801,0.0746031746031746,0.992331288343558,0.0715421303656598,0.0832025117739403,0.0228013029315961,0.0206349206349206,0.0939490445859873,0.950871632329635,0.0837359098228663,0.25,0.127760252365931,0.0203125,0.00322061191626409,0.993589743589744,0.960975609756098,1,0.993610223642173,0.955592105263158,0.0809061488673139,0.0032520325203252,0.0015625,0.0156494522691706,0.0868878357030016
"24",0,0.00158478605388273,0.00920245398773006,0.0125195618153365,0.00921658986175115,0.00964630225080386,0,0,0.00151057401812689,0.00467289719626168,0.0108024691358025,0.0140625,0.0128824476650564,0.0112,0.00755287009063444,0.00941915227629513,0.00910470409711684,0.00637958532695375,0.191780821917808,0.00151285930408472,0,0.00158730158730159,0.0015748031496063,1,0.0094488188976378,0.00154559505409583,0.0078003120124805,0.825885978428351,0.12962962962963,0.797256097560976,0.176656151419558,0.799684542586751,0.0404984423676012,0.186153846153846,0.242748091603053,0.477519379844961,0.289968652037618,0.0109204368174727,0,0.00920245398773006,0.0154559505409583,0.787925696594427,0.450076804915515,0.00765696784073507,0.00150829562594268,0.0125984251968504,0.0852359208523592,0.0106544901065449,0.966257668711656,0.147744945567652,0,0,0.00149700598802395,0,0.00310077519379845,0.00471698113207547,0.292379471228616,0.834876543209877,0.380517503805175,0.010590015128593
"25",0.131868131868132,0.135860979462875,0.996889580093313,0.94770206022187,0.996845425867508,0.995090016366612,0.133647798742138,0.105348460291734,0.128682170542636,0.549844236760125,0.985736925515055,0.985714285714286,0.983660130718954,0.985342019543974,0.998470948012232,0.998384491114701,0.996918335901387,1,0.015220700152207,0.142194744976816,0.155448717948718,0.110223642172524,0.118210862619808,0.0094488188976378,1,0.122861586314152,0.988853503184713,0,0.462992125984252,0,0.377813504823151,0,0.0962145110410095,0.0124223602484472,0.260061919504644,0.0377358490566038,0.206624605678233,0.977917981072555,0.152337858220211,0.969088098918083,0.970814132104455,0,0.063391442155309,0.982677165354331,0.060126582278481,0.987261146496815,0.0497667185069984,0.96411856474259,0,0.127358490566038,0.0893416927899686,0.0837359098228663,0.10790273556231,0.0956112852664577,0.0528,0.977952755905512,0.212121212121212,0,0.0987654320987654,0.976851851851852
"26",1,1,0.127496159754224,0.152647975077882,0.0989180834621329,0.105345911949686,1,1,1,0.543307086614173,0.0984375,0.108191653786708,0.10828025477707,0.108626198083067,0.11280487804878,0.0919175911251981,0.111450381679389,0.113237639553429,0,0.996996996996997,0.998387096774194,1,1,0.00154559505409583,0.122861586314152,1,0.103448275862069,0.0169230769230769,0.0489296636085627,0.0230414746543779,0.0318979266347687,0.0279937791601866,0.819875776397516,0.25,0.0139318885448916,0.0263157894736842,0.00473186119873817,0.0816326530612245,0.983703703703704,0.0775075987841945,0.0925925925925926,0.0185758513931889,0.0219092331768388,0.0929133858267717,0.947204968944099,0.0910493827160494,0.248466257668712,0.131297709923664,0.0182094081942337,0.00307219662058372,0.990783410138249,0.956112852664577,1,0.993730407523511,0.953488372093023,0.0862068965517241,0.0046656298600311,0.00153374233128834,0.0166414523449319,0.088145896656535
"27",0.110410094637224,0.113964686998395,0.987460815047022,0.942857142857143,1,0.993485342019544,0.106918238993711,0.0848287112561175,0.108490566037736,0.55608214849921,0.985691573926868,0.985507246376812,0.983660130718954,0.980922098569157,0.998439937597504,0.998397435897436,0.99075500770416,0.995137763371151,0.0122324159021407,0.118012422360248,0.125806451612903,0.089171974522293,0.101612903225806,0.0078003120124805,0.988853503184713,0.103448275862069,1,0,0.446909667194929,0,0.364820846905537,0,0.0707547169811321,0.00625978090766823,0.241809672386895,0.0313479623824451,0.218009478672986,0.995184590690209,0.134128166915052,0.984227129337539,0.972049689440994,0,0.0448717948717949,0.990654205607477,0.0530421216848674,0.987075928917609,0.0357698289269051,0.962732919254658,0,0.121212121212121,0.0753532182103611,0.072,0.0877458396369138,0.0708661417322835,0.0396196513470681,0.990430622009569,0.222748815165877,0,0.0844854070660522,0.989147286821705
"28",0.0156494522691706,0.0162074554294976,0,0,0,0,0.0126582278481013,0.00980392156862745,0.0155038759689922,0.0109546165884194,0,0,0,0,0,0,0,0,0.093558282208589,0.0139751552795031,0.0096,0.0176282051282051,0.0191387559808612,0.825885978428351,0,0.0169230769230769,0,1,0.0471698113207547,0.998432601880878,0.0843949044585987,0.998425196850394,0.0234375,0.194189602446483,0.181395348837209,0.546153846153846,0.107424960505529,0,0.00900900900900901,0,0,1,0.467716535433071,0,0.015625,0,0.0554699537750385,0,0.998456790123457,0.0249609984399376,0.0157232704402516,0.0112540192926045,0.0167427701674277,0.0108191653786708,0.0189873417721519,0,0.111287758346582,1,0.362790697674419,0
"29",0.0434108527131783,0.0416666666666667,0.484615384615385,0.463223787167449,0.430793157076205,0.468497576736672,0.0471698113207547,0.0455284552845528,0.0464396284829721,0.241433021806854,0.484567901234568,0.477848101265823,0.501607717041801,0.495207667731629,0.466463414634146,0.459069020866774,0.482442748091603,0.458333333333333,0.451219512195122,0.0531914893617021,0.0531400966183575,0.0317460317460317,0.0443037974683544,0.12962962962963,0.462992125984252,0.0489296636085627,0.446909667194929,0.0471698113207547,1,0.036979969183359,1,0.0220125786163522,0.12888198757764,0.134674922600619,0.927914110429448,0.555900621118012,0.747619047619048,0.444099378881988,0.0580357142857143,0.477519379844961,0.498461538461538,0.03125,0.64696734059098,0.469860896445131,0.029595015576324,0.480252764612954,0.233846153846154,0.487616099071207,0.0323574730354391,0.540752351097179,0.0409448818897638,0.0366826156299841,0.0423600605143722,0.0265210608424337,0.0297339593114241,0.45440251572327,0.752773375594295,0.0511627906976744,0.750385208012327,0.44954128440367
"30",0.0247678018575851,0.0235109717868339,0,0,0,0,0.0201238390092879,0.0175438596491228,0.0214067278287462,0.013953488372093,0,0,0,0,0,0,0,0,0.0807926829268293,0.0193164933135215,0.0159744408945687,0.0232919254658385,0.0269413629160063,0.797256097560976,0,0.0230414746543779,0,0.998432601880878,0.036979969183359,1,0.0733652312599681,1,0.0247295208655332,0.185185185185185,0.168437025796662,0.526315789473684,0.0923317683881064,0,0.0162721893491124,0,0,0.998439937597504,0.431888544891641,0,0.0217391304347826,0,0.0545454545454545,0,0.992295839753467,0.0201238390092879,0.0216049382716049,0.0189873417721519,0.0225903614457831,0.0140405616224649,0.0248062015503876,0,0.0909090909090909,0.987711213517665,0.343891402714932,0
"31",0.0258899676375405,0.0274636510500808,0.401284109149278,0.390675241157556,0.348171701112878,0.386172006745363,0.0275526742301459,0.0277324632952692,0.0272435897435897,0.189014539579968,0.4,0.396166134185303,0.397993311036789,0.40359477124183,0.378335949764521,0.369565217391304,0.389324960753532,0.368678629690049,0.516030534351145,0.0347003154574132,0.0327332242225859,0.0162866449511401,0.0241545893719807,0.176656151419558,0.377813504823151,0.0318979266347687,0.364820846905537,0.0843949044585987,1,0.0733652312599681,1,0.0410509031198686,0.119547657512116,0.173566878980892,0.967340590979782,0.619047619047619,0.794165316045381,0.36260162601626,0.0404354587869362,0.380191693290735,0.407232704402516,0.0551948051948052,0.696284329563813,0.37741935483871,0.019047619047619,0.405144694533762,0.2848,0.399053627760252,0.0710900473933649,0.587859424920128,0.022508038585209,0.0240384615384615,0.0275229357798165,0.012779552715655,0.0146579804560261,0.365971107544141,0.784665579119086,0.0875796178343949,0.816037735849057,0.352201257861635
"32",0.0271132376395534,0.0302066772655008,0,0,0,0,0.0252764612954186,0.0199667221297837,0.0266875981161695,0.0174603174603175,0,0,0,0,0,0,0,0,0.0770416024653313,0.0231481481481481,0.0211382113821138,0.0292207792207792,0.0324675324675325,0.799684542586751,0,0.0279937791601866,0,0.998425196850394,0.0220125786163522,1,0.0410509031198686,1,0.0252764612954186,0.195275590551181,0.129283489096573,0.490415335463259,0.0784,0,0.0199386503067485,0,0,1,0.414012738853503,0,0.0235849056603774,0,0.0443037974683544,0,0.993730407523511,0.0205696202531646,0.0253968253968254,0.0211726384364821,0.0261136712749616,0.0174880763116057,0.0254372019077901,0,0.08,0.989096573208723,0.304347826086957,0
