"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"1",1,1,0.0262751159196291,0.0544871794871795,0.0124416796267496,0.0113268608414239,1,1,1,0.523364485981308,0.0126182965299685,0.0109717868338558,0.0128205128205128,0.0160513643659711,0.0122511485451761,0.0112,0.0183206106870229,0.0127388535031847,0,1,1,1,1,0,0.0251177394034537,1,0.0126182965299685,0.00156494522691706,0.00310077519379845,0.00154798761609907,0.00161812297734628,0.00159489633173844,0.792778649921507,0.0819165378670788,0,0.00625978090766823,0,0.0031201248049922,0.98030303030303,0.00464396284829721,0.00927357032457496,0.00156985871271586,0,0.00460829493087558,0.7765625,0.00630914826498423,0.0757575757575758,0.0390625,0.00304878048780488,0,0.913178294573643,0.810897435897436,1,0.976489028213166,0.773082942097027,0.0047244094488189,0,0,0.00154083204930663,0.00461538461538462
"2",1,1,0.0286168521462639,0.0454545454545455,0.0127388535031847,0.0130932896890344,1,1,1,0.557165861513688,0.0141287284144427,0.0126582278481013,0.0147540983606557,0.0177133655394525,0.0139318885448916,0.012987012987013,0.0217054263565891,0.0165562913907285,0,0.996894409937888,0.998360655737705,1,1,0,0.0268562401263823,1,0.014446227929374,0.00162074554294976,0.00480769230769231,0.00156739811912226,0.00323101777059774,0.00158982511923688,0.795886075949367,0.081377151799687,0,0.00636942675159236,0,0.00323624595469256,0.975346687211094,0.00474683544303797,0.00938967136150235,0.0016025641025641,0,0.00631911532385466,0.7584,0.00967741935483871,0.08125,0.03486529318542,0.00157232704402516,0,0.903381642512077,0.798061389337641,1,0.971153846153846,0.753623188405797,0.00476947535771065,0,0,0.00152905198776758,0.0062111801242236
"3",0.0262751159196291,0.0286168521462639,1,0.906832298136646,0.992101105845182,0.970826580226904,0.0279937791601866,0.0239234449760766,0.0292307692307692,0.4390625,0.945054945054945,0.941455696202532,0.940894568690096,0.953821656050955,0.995405819295559,1,1,0.998402555910543,0,0.0351145038167939,0.0352,0.0207667731629393,0.0205696202531646,0,0.995334370139969,0.0245775729646697,0.981191222570533,0,0.321538461538462,0,0.226324237560193,0,0.0172413793103448,0.00154083204930663,0.159937888198758,0,0.0093167701863354,0.93603744149766,0.0467571644042232,0.893518518518518,0.922492401215805,0,0.00623052959501558,0.912772585669782,0.0139103554868624,0.938582677165354,0.0169230769230769,0.925418569254186,0,0.0062111801242236,0.0201550387596899,0.0176282051282051,0.0255639097744361,0.0187207488299532,0.0142405063291139,0.917829457364341,0.0108695652173913,0,0.0137614678899083,0.903759398496241
"4",0.0544871794871795,0.0454545454545455,0.906832298136646,1,0.941176470588235,0.967051070840198,0.0532915360501567,0.0553745928338762,0.0573643410852713,0.352290679304897,0.979462875197472,0.964516129032258,0.980392156862745,0.978688524590164,0.912977099236641,0.918300653594771,0.905132192846034,0.915993537964459,0,0.0655226209048362,0.0655737704918033,0.0448,0.0343698854337152,0,0.925515055467512,0.0404984423676012,0.895238095238095,0,0.317683881064163,0,0.236334405144695,0,0.0359375,0.00159235668789809,0.162790697674419,0.00625978090766823,0.0578778135048231,0.859872611464968,0.0665634674922601,0.801872074882995,0.956589147286822,0,0.0173501577287066,0.85423197492163,0.0269413629160063,0.96031746031746,0.0279503105590062,0.993836671802773,0,0.00796178343949045,0.0463258785942492,0.0306946688206785,0.0461538461538462,0.0382775119617225,0.0431309904153355,0.857142857142857,0.0592948717948718,0,0.0276497695852535,0.804347826086957
"5",0.0124416796267496,0.0127388535031847,0.992101105845182,0.941176470588235,1,1,0.010989010989011,0.00489396411092985,0.014018691588785,0.455974842767296,0.985959438377535,0.9828125,0.985507246376812,0.990430622009569,1,1,0.996904024767802,1,0,0.0184049079754601,0.0176565008025682,0.00636942675159236,0.00946372239747634,0,0.995268138801262,0.00927357032457496,1,0,0.283048211508554,0,0.189189189189189,0,0.0031104199066874,0,0.151840490797546,0,0.00791139240506329,0.965463108320251,0.0241691842900302,0.925349922239502,0.96583850931677,0,0.00311526479750779,0.941984732824428,0.00309597523219814,0.985759493670886,0.0153846153846154,0.959183673469388,0,0.0046801872074883,0.00631911532385466,0.00631911532385466,0.00763358778625954,0.00315457413249211,0.00315955766192733,0.940902021772939,0.00320512820512821,0,0.0107197549770291,0.924585218702866
"6",0.0113268608414239,0.0130932896890344,0.970826580226904,0.967051070840198,1,1,0.0112540192926045,0.00995024875621891,0.0143540669856459,0.4128,0.996753246753247,0.996742671009772,0.998355263157895,1,0.984076433121019,0.979933110367893,0.973270440251572,0.981727574750831,0,0.0174880763116057,0.0169491525423729,0.00996677740863787,0.0099009900990099,0,0.991816693944354,0.00943396226415094,0.96742671009772,0,0.311793214862682,0,0.215851602023609,0,0.00481540930979133,0,0.16852146263911,0.00323101777059774,0.032520325203252,0.926108374384236,0.021671826625387,0.871961102106969,0.985413290113452,0,0.00821018062397373,0.913961038961039,0.00333333333333333,0.995016611295681,0.0223642172523962,0.982428115015974,0,0.00486223662884927,0.0065359477124183,0.0066334991708126,0.0110759493670886,0.00487012987012987,0.00327868852459016,0.914239482200647,0.0332225913621262,0,0.0207336523125997,0.875993640699523
"7",1,1,0.0279937791601866,0.0532915360501567,0.010989010989011,0.0112540192926045,1,1,1,0.546456692913386,0.0140625,0.0142630744849445,0.0127591706539075,0.0176282051282051,0.0122137404580153,0.0128205128205128,0.0215384615384615,0.0144,0,1,1,1,1,0,0.0267295597484277,1,0.0125786163522013,0,0.00314465408805031,0,0.00162074554294976,0,0.799072642967543,0.0743034055727554,0,0.0046801872074883,0,0.00313479623824451,0.981954887218045,0.00469483568075117,0.00759878419452888,0,0,0.00627943485086342,0.761755485893417,0.00933125972006221,0.0674846625766871,0.0385802469135802,0.00154798761609907,0,0.909090909090909,0.807017543859649,1,0.981072555205047,0.758675078864353,0.0048,0,0,0.00152671755725191,0.00613496932515337
"8",1,1,0.0239234449760766,0.0553745928338762,0.00489396411092985,0.00995024875621891,1,1,1,0.437704918032787,0.0113636363636364,0.00806451612903226,0.00996677740863787,0.0132669983416252,0.0110935023771791,0.00667779632721202,0.0204724409448819,0.0114754098360656,0,1,1,1,1,0,0.0226904376012966,1,0.0065252854812398,0,0.0048780487804878,0,0.0032626427406199,0,0.800978792822186,0.0947030497592295,0,0.00650406504065041,0,0,0.985959438377535,0,0.0064,0,0,0,0.828525641025641,0.00655737704918033,0.0914927768860353,0.0387722132471729,0.00156494522691706,0,0.947115384615385,0.858333333333333,1,0.990306946688207,0.824390243902439,0,0,0,0.00159744408945687,0
"9",1,1,0.0292307692307692,0.0573643410852713,0.014018691588785,0.0143540669856459,1,1,1,0.428125,0.0158730158730159,0.0141509433962264,0.0159489633173844,0.0210696920583468,0.0150375939849624,0.0142857142857143,0.0227617602427921,0.0192926045016077,0,0.995426829268293,0.996820349761526,1,1,0,0.0310077519379845,1,0.0157232704402516,0.00155038759689922,0.00464396284829721,0.00152905198776758,0.00320512820512821,0.00156985871271586,0.787136294027565,0.0756172839506173,0,0.0046801872074883,0,0.00313971742543171,1,0.00458715596330275,0.00924499229583975,0.00157977883096367,0,0.00611620795107034,0.801242236024845,0.00940438871473354,0.0771604938271605,0.0435458786936236,0.00152671755725191,0,0.926677067082683,0.832025117739403,1,0.978090766823161,0.787301587301587,0.0046583850931677,0,0,0.00152439024390244,0.00611620795107034
"10",0.523364485981308,0.557165861513688,0.4390625,0.352290679304897,0.455974842767296,0.4128,0.546456692913386,0.437704918032787,0.428125,1,0.398089171974522,0.407290015847861,0.390675241157556,0.39443535188216,0.448382126348228,0.437704918032787,0.467987804878049,0.441558441558442,0,0.459541984732824,0.440191387559809,0.488,0.495161290322581,0,0.420560747663551,0.494488188976378,0.464454976303318,0.00156494522691706,0.115264797507788,0.00155038759689922,0.0710823909531502,0.00158730158730159,0.398104265402844,0.0330708661417323,0.0543478260869565,0.00636942675159236,0,0.453821656050955,0.40393343419062,0.509404388714734,0.395962732919255,0.00157977883096367,0,0.521739130434783,0.296529968454259,0.399046104928458,0.0310077519379845,0.375776397515528,0.00156494522691706,0,0.385714285714286,0.334935897435897,0.475384615384615,0.458528951486698,0.285488958990536,0.512578616352201,0.0032,0,0.0062015503875969,0.627871362940276
