id,GS1,GS2,GS3,GS4,GS5,GS6,GS7,GS8,GS9,GS10,GSH_mean,GSL_mean,Mean_abundance,log2fc,Pvalue,FDR
K01590,2.78e-06,3.05e-06,4.06e-06,1.68e-06,4.81e-06,4.54e-07,4.47e-06,2.25e-07,2.85e-07,1.77e-06,3.276e-06,1.4408e-06,2.3584e-06,-1.18506527062209,0.150793650793651,0.317822210159132
K01591,0.000191579,0.000212885,0.000242434,0.000197357,0.000171319,0.000172541,0.000147396,0.00021222,0.000183802,0.000177168,0.0002031148,0.0001786254,0.0001908701,-0.185358123737928,0.222222222222222,0.396119740522526
K01593,8.73e-07,2.11e-07,1.42e-06,3.46e-06,1.46e-06,4.48e-06,2.31e-06,3.04e-05,7.36e-06,5.4e-06,1.4848e-06,9.99e-06,5.7374e-06,2.75021606243957,0.0158730158730159,0.0994828565450034
K01595,0.000365505,0.000307395,0.000323958,0.000328797,0.000347974,0.000413039,0.000340462,0.000447723,0.00036464,0.000412833,0.0003347258,0.0003957394,0.0003652326,0.241570952476018,0.0555555555555556,0.180732051699794
K01596,0.000256841,0.000268447,0.000208571,0.000303992,0.000142497,0.000317354,0.000282247,0.000269941,0.000289416,0.00036899,0.0002360696,0.0003055896,0.0002708296,0.372383175951556,0.0555555555555556,0.180732051699794
K01597,1.32e-06,8.2e-07,5.69e-07,1.83e-06,2.05e-06,1.05e-06,9.99e-07,6.27e-06,3.2e-06,1.06e-05,1.3178e-06,4.4238e-06,2.8708e-06,1.74715473092689,0.222222222222222,0.396119740522526
K01598,2.43e-07,0,0,0,3.04e-06,0,0,0,0,0,6.566e-07,0,3.283e-07,-Inf,0.179712494879,0.363134901613425
K01599,0.000259444,0.000310985,0.00023993,0.000220611,0.000259637,0.000274543,0.000253671,0.000297085,0.000229628,0.000254421,0.0002581214,0.0002618696,0.0002599955,0.0207988338642371,1,1
K01601,0.000160571,6.95e-05,7.61e-05,3.75e-05,3.78e-05,5.42e-05,4.19e-05,5.21e-05,6.24e-05,7.95e-05,7.62942e-05,5.802e-05,6.71571e-05,-0.395023089842519,1,1
K01602,3.42e-05,2.21e-05,1.05e-05,4.14e-06,3.99e-06,3.23e-06,1.79e-06,3.65e-07,3.55e-06,1.14e-05,1.4986e-05,4.067e-06,9.5265e-06,-1.88157846067187,0.0555555555555556,0.180732051699794
K01607,0.000276657,0.000267201,0.000327099,0.000155609,0.000259731,0.000186734,0.000148676,0.000138867,0.000172955,0.000252704,0.0002572594,0.0001799872,0.0002186233,-0.515329481449891,0.0555555555555556,0.180732051699794
K01608,0.000187602,0.000108509,0.000173709,0.000100869,7.03e-05,0.000147239,0.00011783,9.54e-05,0.000104608,0.000172338,0.0001281978,0.000127483,0.0001278404,-0.00806662918676357,1,1
K01609,0.00028025,0.000276035,0.000240087,0.000174315,0.000260515,0.000204949,0.00021267,0.000255292,0.00022105,0.000180423,0.0002462404,0.0002148768,0.0002305586,-0.196557755279852,0.222222222222222,0.396119740522526
K01610,0.000104125,8.98e-05,0.000151161,0.000140838,0.000198489,0.000160438,0.000163976,0.000150575,0.000158385,0.000135985,0.0001368826,0.0001538718,0.0001453772,0.168789785669579,0.420634920634921,0.596493034251729
K01611,9.32e-05,5.69e-05,5.04e-05,9.52e-05,5.35e-05,6.19e-05,4.97e-05,5.34e-05,5.35e-05,5.97e-05,6.984e-05,5.564e-05,6.274e-05,-0.327931139087201,0.463343882565217,0.646273445589708
K01613,0.000181359,0.000232369,0.000167156,0.000166308,0.000203153,0.000189744,0.000150757,0.000156925,0.000164885,0.000180536,0.000190069,0.0001685694,0.0001793192,-0.173180578472092,0.150793650793651,0.317822210159132
K01617,8.97e-05,1.42e-05,6.24e-06,4.45e-06,3e-05,8.28e-06,5.25e-06,7.86e-06,2.82e-06,1.62e-05,2.8918e-05,8.082e-06,1.85e-05,-1.83918352076367,0.420634920634921,0.596493034251729
K01619,7.31e-05,0.000140114,0.000122785,0.000102491,0.000104407,0.000106672,0.000130776,0.000151823,0.000113527,0.000134552,0.0001085794,0.00012747,0.0001180247,0.231407332686188,0.222222222222222,0.396119740522526
K01620,0.000161655,0.000105527,0.000205639,0.000200619,0.000184682,0.000231419,0.000176739,0.000309466,0.000253172,0.000221425,0.0001716244,0.0002384442,0.0002050343,0.474397013830912,0.0555555555555556,0.180732051699794
K01621,9.11e-05,7.79e-05,0.000154669,6.75e-05,3.13e-05,0.000112672,0.000138552,0.000170425,0.000122167,0.000153937,8.44938e-05,0.0001395506,0.0001120222,0.723870939230869,0.0952380952380952,0.237417513822008
K01622,4.26e-08,0,8.03e-08,0,2.96e-08,1.85e-05,3.28e-07,1.45e-06,1.67e-07,3.06e-07,3.05e-08,4.1502e-06,2.09035e-06,7.08822780935531,0.0119252335930176,0.0994828565450034
K01623,0.000140652,8.77e-05,0.000122646,0.00020842,0.0001354,0.00015558,0.000117046,0.000134044,0.00011913,0.000143165,0.0001389636,0.000133793,0.0001363783,-0.0547043975101012,1,1
K01624,0.000205801,0.000306803,0.000192877,0.000186487,0.000117703,0.00027022,0.000266977,0.000215818,0.000257322,0.000299558,0.0002019342,0.000261979,0.0002319566,0.375565902043109,0.150793650793651,0.317822210159132
K01625,0.000135866,0.000174567,0.000102129,0.000123426,0.000143526,0.000138413,0.00010088,0.000117852,9.6e-05,9.8e-05,0.0001359028,0.000110229,0.0001230659,-0.302071349647508,0.0952380952380952,0.237417513822008
K01626,0.000496463,0.000428246,0.000500215,0.000405007,0.000475537,0.000502089,0.000474398,0.000493745,0.000482587,0.000490914,0.0004610936,0.0004887466,0.0004749201,0.0840270250292033,0.547619047619048,0.701491990175593
K01627,0.000230493,0.000223401,0.000215087,0.000195614,0.00021053,0.000185741,0.000152596,0.000115354,0.000176778,0.000164175,0.000215025,0.0001589288,0.0001869769,-0.436123821505042,0.00793650793650794,0.0907652866415753
K01628,3.78e-05,5.23e-05,6.73e-05,3.7e-05,3.42e-05,7.25e-05,2.23e-05,4.46e-05,5.37e-05,5.22e-05,4.572e-05,4.906e-05,4.739e-05,0.101721830343124,0.69047619047619,0.804870319406221
K01630,3.83e-06,6.11e-07,4.48e-06,4.2e-06,8.84e-07,2.43e-06,3.88e-06,5.63e-06,1.17e-05,5.49e-06,2.801e-06,5.826e-06,4.3135e-06,1.05656371806584,0.150793650793651,0.317822210159132
K01631,9.13e-05,6.17e-05,0.000107498,6.91e-05,0.000127042,6.8e-05,7.15e-05,8.63e-05,7.19e-05,7.46e-05,9.1328e-05,7.446e-05,8.2894e-05,-0.294591623736888,0.547619047619048,0.701491990175593
K01633,0.000225841,0.000225223,0.000168228,0.000185599,0.000175022,0.000175316,0.000198971,0.000208713,0.00018568,0.000207932,0.0001959826,0.0001953224,0.0001956525,-0.00486816253177425,0.841269841269841,0.913457106605557
K01635,1.42e-05,1.17e-05,1.93e-05,1.23e-05,1.29e-05,6.89e-06,8.03e-06,8.14e-06,6.42e-06,1.59e-05,1.408e-05,9.076e-06,1.1578e-05,-0.633518819852322,0.0952380952380952,0.237417513822008
K01637,0.000180208,0.000147611,0.000267127,0.000358874,0.000260738,0.000303496,0.000289498,0.000263046,0.000339974,0.00033166,0.0002429116,0.0003055348,0.0002742232,0.330905324339751,0.222222222222222,0.396119740522526
K01638,0.000454716,0.000392023,0.000367291,0.000418254,0.00038136,0.000508975,0.000406312,0.000392168,0.000392501,0.000459478,0.0004027288,0.0004318868,0.0004173078,0.100844577127511,0.222222222222222,0.396119740522526
K01639,1.26e-05,9.35e-06,9.04e-06,1.32e-05,2.15e-05,3.03e-06,1.39e-05,2.72e-06,4.29e-06,7.65e-06,1.3138e-05,6.318e-06,9.728e-06,-1.0562058284634,0.0952380952380952,0.237417513822008
K01640,0.00039139,0.000327278,0.000318144,0.000149565,0.000220687,0.000171287,0.000152931,0.000210795,0.000153507,0.000194258,0.0002814128,0.0001765556,0.0002289842,-0.672565369435013,0.150793650793651,0.317822210159132
K01641,3.44e-06,4.62e-06,2.16e-05,3.7e-05,4.46e-06,4.16e-06,4.55e-06,1.6e-05,1.21e-05,7.93e-06,1.4224e-05,8.948e-06,1.1586e-05,-0.668690067770651,1,1
K01643,4.51e-08,1.4e-07,2.93e-07,5.57e-07,1.29e-06,3.31e-07,2.71e-06,0,1.06e-06,0,4.6502e-07,8.202e-07,6.4261e-07,0.818682977379252,1,1
K01644,0.000292417,0.000226517,0.000263175,0.000203469,0.000373906,0.000245507,0.000227486,0.00021982,0.000214666,0.000254577,0.0002718968,0.0002324112,0.000252154,-0.226379577598614,0.420634920634921,0.596493034251729
K01646,0,1.29e-07,6.2e-07,1.18e-06,1.04e-06,3.06e-07,4.29e-07,0,9.84e-07,2.33e-06,5.938e-07,8.098e-07,7.018e-07,0.447588549689802,1,1
K01647,0.000606129,0.000503735,0.000507326,0.000626935,0.000500335,0.000533515,0.000624243,0.000600482,0.000469673,0.000551244,0.000548892,0.0005558314,0.0005523617,0.0181250250469482,1,1
K01648,0,2.08e-07,0,1.53e-06,0,2.86e-06,1.89e-06,1.54e-06,7.61e-06,6.61e-08,3.476e-07,2.79322e-06,1.57041e-06,3.0064292205847,0.0344536370394713,0.146438957940435
K01649,0.00048949,0.000604105,0.000539497,0.000440033,0.000429074,0.000627573,0.000530834,0.000507756,0.000552383,0.000624434,0.0005004398,0.000568596,0.0005345179,0.184207418207816,0.150793650793651,0.317822210159132
K01652,0.000843818,0.000688093,0.000808392,0.000710048,0.000726021,0.000904819,0.000701092,0.000703637,0.000732178,0.000813275,0.0007552744,0.0007710002,0.0007631373,0.0297303467671223,0.841269841269841,0.913457106605557
K01653,0.000163824,0.000168093,0.000148105,0.00014885,0.000167216,0.000202222,0.000220527,0.00016712,0.000210046,0.000213346,0.0001592176,0.0002026522,0.0001809349,0.348006016431985,0.0317460317460317,0.135276304290389
K01654,1.27e-05,2.45e-05,1.12e-05,2.46e-05,3.01e-05,3.83e-05,2.21e-05,1.39e-05,6.14e-05,4.56e-05,2.062e-05,3.626e-05,2.844e-05,0.81433459237605,0.222222222222222,0.396119740522526
K01657,0.000339622,0.000300828,0.00030888,0.000325458,0.000289195,0.000335032,0.000287214,0.00037066,0.000305464,0.000240664,0.0003127966,0.0003078068,0.0003103017,-0.0231997273730801,0.841269841269841,0.913457106605557
K01658,0.000179535,0.000166563,0.000204359,0.000211817,0.000160147,0.000191073,0.000174658,0.000199491,0.00018462,0.000183371,0.0001844842,0.0001866426,0.0001855634,0.0167810467195282,0.841269841269841,0.913457106605557
K01659,0.000177333,0.000117946,0.000154069,0.000198607,0.000105755,0.000183394,0.00013013,0.00013969,0.000149247,0.000112453,0.000150742,0.0001429828,0.0001468624,-0.0762398295519872,0.841269841269841,0.913457106605557
K01661,1.62e-05,1.41e-05,1.89e-05,5.27e-05,3.35e-05,6.69e-05,8.99e-05,9.46e-05,6.88e-05,8.32e-05,2.708e-05,8.068e-05,5.388e-05,1.57498334503796,0.00793650793650794,0.0907652866415753
K01662,0.00039396,0.000417866,0.000376148,0.00051011,0.000341794,0.000454738,0.000434526,0.000487673,0.000544845,0.000485303,0.0004079756,0.000481417,0.0004446963,0.238804216971554,0.0952380952380952,0.237417513822008
K01663,0,0,0,0,7.46e-08,0,1.38e-07,2.38e-06,0,0,1.492e-08,5.036e-07,2.5926e-07,5.07695884235114,0.440686016488678,0.617517079104977
K01664,1.28e-05,8.72e-06,1.47e-05,3.41e-05,1.82e-05,4.76e-05,3.36e-05,3.85e-05,2.51e-05,4.22e-05,1.7704e-05,3.74e-05,2.7552e-05,1.07896291386135,0.0317460317460317,0.135276304290389
K01665,5.81e-05,4.73e-05,6.38e-05,5.43e-05,7.31e-05,9.92e-05,3.76e-05,4.01e-05,7.42e-05,7.51e-05,5.932e-05,6.524e-05,6.228e-05,0.137238184257254,0.69047619047619,0.804870319406221
K01666,8.36e-05,7.6e-05,7.46e-05,5.64e-05,0.000103043,6.44e-05,8.88e-05,7.19e-05,7.32e-05,6.15e-05,7.87286e-05,7.196e-05,7.53443e-05,-0.129692636979927,0.420634920634921,0.596493034251729
K01667,6.49e-08,2.05e-07,3.14e-07,4.57e-07,9.58e-07,1.33e-06,8.25e-07,9.78e-06,1.98e-06,2.16e-06,3.9978e-07,3.215e-06,1.80739e-06,3.00754053300074,0.0158730158730159,0.0994828565450034
K01668,0,6.46e-08,7.75e-08,2.94e-07,0,1.22e-06,3.21e-07,2.59e-06,9.84e-07,3.55e-07,8.722e-08,1.094e-06,5.9061e-07,3.64880993748568,0.0119252335930176,0.0994828565450034
K01673,0.000392995,0.00050999,0.000405666,0.000357755,0.000351232,0.000458124,0.000395384,0.000301129,0.000449608,0.000483618,0.0004035276,0.0004175726,0.0004105501,0.0493596965995364,0.69047619047619,0.804870319406221
K01674,7.14e-06,8.92e-05,1.22e-05,4.87e-05,1.76e-06,6.57e-05,2.61e-05,1.32e-05,5.66e-05,3.74e-05,3.18e-05,3.98e-05,3.58e-05,0.323741665259293,0.420634920634921,0.596493034251729
K01676,0.000258806,0.000275174,0.000229305,0.000294444,0.000262226,0.000308279,0.000237112,0.000165637,0.000227423,0.000229523,0.000263991,0.0002335948,0.0002487929,-0.176480586886268,0.30952380952381,0.497390264652457
K01677,1.18e-06,8.56e-07,7.65e-06,5.26e-06,2.09e-06,8.85e-06,5.89e-06,2.75e-05,1.04e-05,6.17e-06,3.4072e-06,1.1762e-05,7.5846e-06,1.78747485549896,0.0317460317460317,0.135276304290389
K01678,0,0,5.55e-06,0,2.25e-06,1.96e-06,1.14e-07,0,0,0,1.56e-06,4.148e-07,9.874e-07,-1.91105822982375,0.72408166091539,0.842567750883362
K01679,0.000262717,0.000345581,0.000352268,0.000319358,0.000280951,0.000384325,0.000349724,0.000294537,0.000382196,0.000348936,0.000312175,0.0003519436,0.0003320593,0.172989245068465,0.150793650793651,0.317822210159132
K01681,0.000807234,0.000650045,0.000727585,0.000740316,0.000662868,0.000853648,0.000925589,0.000829898,0.000877744,0.000905636,0.0007176096,0.000878503,0.0007980563,0.291848022505349,0.00793650793650794,0.0907652866415753
K01682,0.000393238,0.000237851,0.000387431,0.000229354,0.000373644,0.000237921,0.000146,7.14e-05,0.000163259,0.00018199,0.0003243036,0.000160114,0.0002422088,-1.01824557951437,0.0317460317460317,0.135276304290389
K01684,0.000110594,0.000110319,0.000144121,0.000174915,0.000189277,0.00015685,0.000189486,0.000217524,0.000222938,0.000174378,0.0001458452,0.0001922352,0.0001690402,0.398434625178331,0.0952380952380952,0.237417513822008
K01685,0.000279303,0.000229401,0.000200192,0.000134828,0.000154112,0.000168612,0.000165667,0.000159232,0.00023286,0.000191255,0.0001995672,0.0001835252,0.0001915462,-0.120896450711785,1,1
K01686,8.45e-05,9.06e-05,0.000126003,8.55e-05,0.000207693,6.85e-05,9.61e-05,6e-05,8.72e-05,9.65e-05,0.0001188592,8.166e-05,0.0001002596,-0.541552103138842,0.420634920634921,0.596493034251729
K01687,0.00117495,0.000972823,0.000942803,0.00070732,0.000934554,0.000862569,0.000798478,0.00074354,0.000805566,0.000853195,0.00094649,0.0008126696,0.0008795798,-0.219918335882826,0.150793650793651,0.317822210159132
K01689,0.000319999,0.000368605,0.000305357,0.000380101,0.000290837,0.000340206,0.000453175,0.000417114,0.000365384,0.00039957,0.0003329798,0.0003950898,0.0003640348,0.246745941052568,0.0952380952380952,0.237417513822008
K01690,0.000269306,0.000268372,0.000207197,0.000200565,0.000286748,0.000238926,0.000191844,0.000227117,0.000211873,0.000185592,0.0002464376,0.0002110704,0.000228754,-0.223498117929869,0.222222222222222,0.396119740522526
K01692,0.000498027,0.000387091,0.000520305,0.000339746,0.000586905,0.000419803,0.000360957,0.000409103,0.000379714,0.000369557,0.0004664148,0.0003878268,0.0004271208,-0.266201066552776,0.30952380952381,0.497390264652457
K01693,0.000182555,0.000233195,0.000184366,0.000185864,0.000187537,0.000208809,0.000172219,0.000171817,0.000202274,0.000172325,0.0001947034,0.0001854888,0.0001900961,-0.0699459991794642,0.420634920634921,0.596493034251729
K01695,0.000187068,0.000181744,0.000186029,0.000165636,0.000207026,0.00018332,0.000177472,0.000245499,0.000180702,0.000170986,0.0001855006,0.0001915958,0.0001885482,0.0466420826507824,0.69047619047619,0.804870319406221
K01696,0.000279016,0.000297604,0.000258894,0.000309166,0.000322787,0.000331482,0.000269486,0.000375223,0.000356197,0.000314688,0.0002934934,0.0003294152,0.0003114543,0.166579065211893,0.150793650793651,0.317822210159132
K01697,8.04e-05,0.000154114,8.18e-05,0.000249871,0.000108183,0.000228838,0.000227519,0.000255728,0.00020587,0.00021311,0.0001348736,0.000226213,0.0001805433,0.746073855965562,0.0952380952380952,0.237417513822008
K01698,0.000316548,0.000270142,0.000317391,0.000390561,0.000258826,0.000337938,0.000299412,0.000328835,0.000333021,0.00031196,0.0003106936,0.0003222332,0.0003164634,0.052612620389563,0.547619047619048,0.701491990175593
K01699,1.43e-06,7.03e-06,7.68e-07,1.53e-06,1.68e-07,2.13e-06,1.18e-06,7.27e-06,2.95e-06,7.48e-07,2.1852e-06,2.8556e-06,2.5204e-06,0.386028578938441,0.547619047619048,0.701491990175593
K01702,1.01e-05,1.1e-05,1.11e-05,7.96e-06,1.24e-05,5.95e-06,8.01e-06,5.09e-06,1.34e-05,2.91e-06,1.0512e-05,7.072e-06,8.792e-06,-0.571847000930898,0.222222222222222,0.396119740522526
K01703,0.000557794,0.000372224,0.000446394,0.000366969,0.00048176,0.000374486,0.000395706,0.000416491,0.000411347,0.000389621,0.0004450282,0.0003975302,0.0004212792,-0.162832293139423,0.69047619047619,0.804870319406221
K01704,0.000249179,0.000210609,0.000300792,0.00024538,0.000226921,0.000263025,0.000274458,0.000209914,0.000249733,0.000251351,0.0002465762,0.0002496962,0.0002481362,0.0181403109743818,0.547619047619048,0.701491990175593
K01705,1.81e-07,0,5.09e-07,1.54e-07,6.09e-08,8.24e-07,0,6.65e-07,2.28e-06,3.81e-07,1.8098e-07,8.3e-07,5.0549e-07,2.1972810617758,0.1732171126447,0.357387818277472
K01706,0.00013859,0.000131307,0.000143169,8.91e-05,0.000150255,0.000179336,6.52e-05,7.8e-05,0.000105684,0.000158222,0.0001304842,0.0001172884,0.0001238863,-0.153814789394466,0.841269841269841,0.913457106605557
K01707,0.000162288,0.000123281,0.000193002,8.23e-05,0.000144048,0.000100988,8.78e-05,7.93e-05,5.95e-05,9.45e-05,0.0001409838,8.44176e-05,0.0001127007,-0.739913677608825,0.0555555555555556,0.180732051699794
K01708,0.000156004,0.000102339,0.000193042,5.51e-05,0.000102481,6.79e-05,4.95e-05,6.36e-05,6.48e-05,8.52e-05,0.0001217932,6.62e-05,9.39966e-05,-0.879530464299938,0.0952380952380952,0.237417513822008
K01709,3.69e-05,4.37e-05,2.08e-05,2.17e-05,3.57e-05,5.22e-05,2.21e-05,1.95e-05,4.41e-05,5.17e-05,3.176e-05,3.792e-05,3.484e-05,0.255748051755301,0.420634920634921,0.596493034251729
K01710,0.000293045,0.000238444,0.000332183,0.000346769,0.000202596,0.000364661,0.000377615,0.000418563,0.000387724,0.000364516,0.0002826074,0.0003826158,0.0003326116,0.43709720780101,0.00793650793650794,0.0907652866415753
K01711,8.63e-05,0.000102334,0.000167185,0.000178464,0.000101122,0.000216061,0.000206311,0.000169663,0.000202111,0.000235557,0.000127081,0.0002059406,0.0001665108,0.696479929233929,0.0158730158730159,0.0994828565450034
K01712,0.000374022,0.000323395,0.000351086,0.000331893,0.000371684,0.000411989,0.000313666,0.000345411,0.000365798,0.000359822,0.000350416,0.0003593372,0.0003548766,0.0362696466143319,1,1
K01713,7.54e-05,4.2e-05,6.79e-05,2.29e-05,3.65e-05,2.76e-05,2.23e-05,2.75e-05,3.62e-05,4.96e-05,4.894e-05,3.264e-05,4.079e-05,-0.584373044107894,0.222222222222222,0.396119740522526
K01714,0.000810629,0.000786026,0.000910592,0.000572377,0.000931575,0.000636464,0.000620652,0.000634702,0.000625642,0.000628965,0.0008022398,0.000629285,0.0007157624,-0.350319987208547,0.150793650793651,0.317822210159132
K01715,0.000102712,1.76e-05,3.87e-05,5.83e-05,7.39e-05,4.39e-05,4.71e-05,0.000123967,5.67e-05,5.17e-05,5.82424e-05,6.46734e-05,6.14579e-05,0.15110265149008,1,1
K01716,0.000101058,6.23e-05,5.45e-05,7.06e-05,0.000114371,8.27e-05,8.77e-05,4.96e-05,8.85e-05,6.62e-05,8.05658e-05,7.494e-05,7.77529e-05,-0.104431570251076,0.841269841269841,0.913457106605557
K01719,8.34e-05,0.000107639,7.32e-05,0.000148923,0.000189727,0.000115784,9.22e-05,0.000177842,0.000104841,0.00012314,0.0001205778,0.0001227614,0.0001216696,0.0258926917828406,0.841269841269841,0.913457106605557
K01720,0.000107088,7.13e-05,7.2e-05,0.000168554,0.000146538,0.000181231,0.000212434,0.000204909,0.000142952,0.000136709,0.000113096,0.000175647,0.0001443715,0.635131031228189,0.0952380952380952,0.237417513822008
K01721,0.000120952,4.02e-05,5.67e-05,1.55e-05,2.5e-05,4.76e-05,3.41e-05,1.98e-05,3.16e-05,6.39e-05,5.16704e-05,3.94e-05,4.55352e-05,-0.391142422569271,1,1
K01725,7.52e-05,5.79e-05,7.64e-05,2.81e-05,3.86e-05,2.52e-05,1.09e-05,9.56e-06,1.85e-05,7.71e-05,5.524e-05,2.8252e-05,4.1746e-05,-0.967360317981452,0.150793650793651,0.317822210159132
K01728,3.99e-05,4.74e-05,2.65e-05,7.79e-05,1.63e-05,7.12e-05,4.06e-05,1.94e-05,5.69e-05,4.61e-05,4.16e-05,4.684e-05,4.422e-05,0.171157547472761,0.69047619047619,0.804870319406221
K01729,7.95e-05,3.9e-05,5.88e-05,8.09e-05,0.000124414,6.94e-05,7.17e-05,8.05e-06,3.4e-05,6.23e-05,7.65228e-05,4.909e-05,6.28064e-05,-0.640460496737111,0.222222222222222,0.396119740522526
K01730,2.3e-05,2.69e-05,1.43e-05,2.18e-05,6.1e-06,4.17e-05,3.21e-05,2.54e-05,4.47e-05,3.81e-05,1.842e-05,3.64e-05,2.741e-05,0.982665388994723,0.0158730158730159,0.0994828565450034
K01733,0.000334678,0.000338204,0.000361428,0.000300824,0.000382449,0.00036675,0.000293409,0.000399186,0.000357393,0.000305711,0.0003435166,0.0003444898,0.0003440032,0.00408144967902288,1,1
K01734,3.45e-05,7e-05,3.56e-05,2.78e-05,3.7e-05,3.59e-05,2.47e-05,1.57e-05,2.99e-05,4.23e-05,4.098e-05,2.97e-05,3.534e-05,-0.464457053323118,0.420634920634921,0.596493034251729
K01735,0.000175248,0.000249065,0.000242671,0.000198304,0.000246133,0.000212049,0.000204064,0.000250439,0.000219414,0.000202008,0.0002222842,0.0002175948,0.0002199395,-0.0307613249841664,1,1
K01736,0.00026711,0.000242402,0.000235657,0.000280281,0.000310586,0.000261344,0.000239693,0.000377963,0.000248408,0.000267222,0.0002672072,0.000278926,0.0002730666,0.0619235386978849,1,1
K01737,0.000118227,9.74e-05,9.02e-05,9.57e-05,0.000104834,7.71e-05,0.000112776,0.000102387,0.00013473,0.000113517,0.0001012722,0.000108102,0.0001046871,0.0941550171159709,0.547619047619048,0.701491990175593
K01738,0.000413333,0.000330952,0.000409852,0.00045688,0.000516257,0.000415291,0.000463874,0.000439772,0.000417091,0.000422672,0.0004254548,0.00043174,0.0004285974,0.0211568931018997,0.547619047619048,0.701491990175593
K01739,4.86e-05,3.22e-05,6.81e-05,0.000145795,5.64e-05,0.000199383,0.000120416,0.000218786,0.000202167,0.000134127,7.0219e-05,0.0001749758,0.0001225974,1.31722204832084,0.0317460317460317,0.135276304290389
K01740,0.00035072,0.000353867,0.00025764,0.000238806,0.000305455,0.00033071,0.000410605,0.000314196,0.00024722,0.000321664,0.0003012976,0.000324879,0.0003130883,0.108713310542815,0.69047619047619,0.804870319406221
K01744,0.000165278,0.00012939,0.000265009,0.000140456,0.000121068,0.000243615,0.000236602,0.000186126,0.000150089,0.000239868,0.0001642402,0.00021126,0.0001877501,0.363212343663505,0.222222222222222,0.396119740522526
K01745,0.000350469,0.000367913,0.000352338,0.000294435,0.000380254,0.000360903,0.000319577,0.000416502,0.000342143,0.000382186,0.0003490818,0.0003642622,0.000356672,0.0614121509761193,0.69047619047619,0.804870319406221
K01749,0.00015408,0.000178948,0.000172056,0.000179325,0.000183807,0.000166435,0.000122879,0.000227671,0.000167603,0.000163623,0.0001736432,0.0001696422,0.0001716427,-0.033630817071789,0.420634920634921,0.596493034251729
K01750,0.000233971,0.000183986,0.000358495,0.000143109,0.000309274,0.000199899,0.000156184,0.000158482,0.000170909,0.000189135,0.000245767,0.0001749218,0.0002103444,-0.490581113583467,0.30952380952381,0.497390264652457
K01752,0.000209607,0.000208841,0.000246647,0.000239288,0.000250675,0.000324792,0.000228323,0.000278369,0.000297895,0.000276418,0.0002310116,0.0002811594,0.0002560855,0.283422984450866,0.0555555555555556,0.180732051699794
K01753,0.000147761,9.77e-05,5.21e-05,6.11e-05,6.94e-05,6.48e-05,3.01e-05,2.17e-05,2.46e-05,4.65e-05,8.56122e-05,3.754e-05,6.15761e-05,-1.18938774955751,0.0317460317460317,0.135276304290389
K01754,0.000748807,0.000578201,0.000675881,0.00040664,0.000525588,0.000488635,0.000381962,0.000626648,0.000500961,0.00051743,0.0005870234,0.0005031272,0.0005450753,-0.222494826839948,0.222222222222222,0.396119740522526
K01755,0.000342886,0.00031929,0.000376123,0.000289948,0.000419529,0.000290253,0.000260839,0.000361615,0.000310848,0.000293269,0.0003495552,0.0003033648,0.00032646,-0.204466600118109,0.222222222222222,0.396119740522526
K01756,0.000414098,0.000423104,0.000431328,0.000492632,0.000331409,0.000451381,0.000438837,0.000434464,0.000453695,0.000480115,0.0004185142,0.0004516984,0.0004351063,0.110083229884655,0.150793650793651,0.317822210159132
K01758,6.68e-05,0.00010984,3.48e-05,0.000101388,6.59e-05,0.00011963,0.00011263,7.86e-05,9.27e-05,7.94e-05,7.57456e-05,9.6592e-05,8.61688e-05,0.350741620219565,0.222222222222222,0.396119740522526
K01759,0.00025072,0.000228802,0.000190458,0.000148955,0.000159321,0.000154058,0.000174657,0.000138246,0.000179431,0.000156669,0.0001956512,0.0001606122,0.0001781317,-0.284702475629289,0.222222222222222,0.396119740522526
K01760,0.000239305,0.00019706,0.000225415,0.000113491,0.000222938,0.000117818,0.000152921,0.000150442,0.000146551,0.000133274,0.0001996418,0.0001402012,0.0001699215,-0.509915118949845,0.150793650793651,0.317822210159132
K01761,7.59e-05,6.17e-05,0.000131688,0.000132373,0.000176218,0.000129256,0.000162319,0.000118229,0.000121885,0.000110819,0.0001155758,0.0001285016,0.0001220387,0.152946974077672,1,1
K01768,0.000358446,0.000156478,0.000285928,0.000143264,0.000178706,0.00015716,0.000140971,0.000171401,0.000225506,0.000161583,0.0002245644,0.0001713242,0.0001979443,-0.390400286332203,0.547619047619048,0.701491990175593
K01770,8.36e-05,0.000118908,8.59e-05,6.28e-05,8.71e-05,0.000103908,7.36e-05,0.000147936,9.88e-05,7.02e-05,8.76616e-05,9.88888e-05,9.32752e-05,0.173862121538361,0.69047619047619,0.804870319406221
K01771,1e-05,2.78e-06,2.7e-06,2.41e-06,3e-06,8.52e-06,9.26e-06,2.86e-07,7.14e-06,1.38e-05,4.178e-06,7.8012e-06,5.9896e-06,0.900883567581515,0.420634920634921,0.596493034251729
K01772,0.000272783,0.000254397,0.000226532,0.000213176,0.000303594,0.00021395,0.000262836,0.000300956,0.00026762,0.000216696,0.0002540964,0.0002524116,0.000253254,-0.00959772232399947,1,1
K01775,0.00026288,0.000333015,0.00032555,0.000251569,0.000378319,0.000338337,0.000272341,0.0003674,0.000241677,0.000237116,0.0003102666,0.0002913742,0.0003008204,-0.0906352617504938,0.69047619047619,0.804870319406221
