id,GS1,GS2,GS3,GS4,GS5,GS6,GS7,GS8,GS9,GS10,GSH_mean,GSL_mean,Mean_abundance,log2fc,Pvalue,FDR
K02120,1.72e-07,3.42e-07,8e-08,6.25e-07,1.2e-07,6.7e-07,3.45e-07,3.96e-06,2.03e-06,3.82e-07,2.678e-07,1.4774e-06,8.726e-07,2.46383261698901,0.0317460317460317,0.135276304290389
K02123,6.33e-07,5.4e-07,1.73e-07,1.5e-06,1.99e-07,1.92e-06,2.02e-06,5.62e-06,4.52e-06,1.74e-06,6.09e-07,3.164e-06,1.8865e-06,2.37723546656646,0.00793650793650794,0.0907652866415753
K02126,6.75e-06,6.02e-06,6.86e-06,1.48e-05,6.43e-06,2.11e-05,1.35e-05,1.59e-05,1.84e-05,1.57e-05,8.172e-06,1.692e-05,1.2546e-05,1.04996845927408,0.0158730158730159,0.0994828565450034
K02132,1.33e-06,3.33e-07,9.58e-07,1.29e-06,2.39e-07,7.09e-06,2.43e-06,1.21e-06,4.64e-06,5.49e-06,8.3e-07,4.172e-06,2.501e-06,2.32955591628548,0.0317460317460317,0.135276304290389
K02189,5.61e-05,4.6e-05,6.76e-05,1.86e-05,9.35e-05,1.47e-05,1.99e-05,7.81e-06,1.13e-05,3.02e-05,5.636e-05,1.6782e-05,3.6571e-05,-1.74775695199965,0.0317460317460317,0.135276304290389
K02226,7.94e-05,0.000112277,5.71e-05,5.8e-05,0.000157397,5.46e-05,4.83e-05,2.28e-05,3.26e-05,2.97e-05,9.28348e-05,3.76e-05,6.52174e-05,-1.30393305267613,0.00793650793650794,0.0907652866415753
K02227,0.000134501,0.000199544,0.000159811,9.69e-05,0.000162344,0.000105817,9.09e-05,7.68e-05,8.34e-05,8.53e-05,0.00015062,8.84434e-05,0.0001195317,-0.768086957880877,0.0158730158730159,0.0994828565450034
K02231,7.39e-05,0.000124966,9.87e-05,9.14e-05,0.000107756,6.59e-05,6.53e-05,6.26e-05,6.68e-05,5.23e-05,9.93444e-05,6.258e-05,8.09622e-05,-0.666736987105148,0.00793650793650794,0.0907652866415753
K02232,0.000127186,0.000269709,0.000148515,9.56e-05,0.000135566,9.92e-05,5.56e-05,7.52e-05,9.16e-05,9.81e-05,0.0001553152,8.394e-05,0.0001196276,-0.887768658372282,0.0317460317460317,0.135276304290389
K02233,6.23e-05,0.000118871,0.000113487,6.55e-05,0.00012238,5.53e-05,5.85e-05,5.78e-05,5.85e-05,4.84e-05,9.65076e-05,5.57e-05,7.61038e-05,-0.792965231919778,0.0119252335930176,0.0994828565450034
K02259,0.000132479,0.000177373,0.000163523,0.000227978,0.000210889,0.000247466,0.00021138,0.000301958,0.000230422,0.000224247,0.0001824484,0.0002430946,0.0002127715,0.414029347193458,0.0317460317460317,0.135276304290389
K02261,8.85e-06,1.85e-06,6.05e-06,1.15e-05,2.31e-06,4.81e-05,1.48e-05,6.85e-06,2.06e-05,3.53e-05,6.112e-06,2.513e-05,1.5621e-05,2.03969422273227,0.0317460317460317,0.135276304290389
K02274,0.00049871,0.000582569,0.000540674,0.000756255,0.000533716,0.000949875,0.001002561,0.000865084,0.000969976,0.000883982,0.0005823848,0.0009342956,0.0007583402,0.681906371395873,0.00793650793650794,0.0907652866415753
K02275,0.000430799,0.000444029,0.000431275,0.000477456,0.000440954,0.000584354,0.000633216,0.000573528,0.00057155,0.000581012,0.0004449026,0.000588732,0.0005168173,0.404121516564134,0.00793650793650794,0.0907652866415753
K02277,2.52e-06,2.25e-06,6.47e-06,1.05e-05,1.51e-06,1.75e-05,2.12e-05,3.71e-05,3.11e-05,1.95e-05,4.65e-06,2.528e-05,1.4965e-05,2.44269384218171,0.00793650793650794,0.0907652866415753
K02303,0.000155493,0.00018073,0.000251933,0.000121218,0.00021543,0.000108486,0.000135229,0.000107252,0.000107706,9.71e-05,0.0001849608,0.0001111546,0.0001480577,-0.734651889161391,0.0158730158730159,0.0994828565450034
K02305,2.71e-05,2.15e-05,4.35e-05,1.46e-05,1.8e-05,9.54e-06,1.23e-05,4.7e-06,1.11e-05,7.86e-06,2.494e-05,9.1e-06,1.702e-05,-1.45452301474361,0.00793650793650794,0.0907652866415753
K02313,0.000311856,0.000302965,0.000326153,0.000463961,0.000281031,0.000500058,0.000496904,0.000439326,0.00048442,0.000501949,0.0003371932,0.0004845314,0.0004108623,0.523014719858855,0.0158730158730159,0.0994828565450034
K02314,0.000354986,0.000336535,0.000286984,0.000391678,0.00029274,0.000448504,0.000658774,0.000418506,0.000510256,0.000470613,0.0003325846,0.0005013306,0.0004169576,0.592040927793835,0.00793650793650794,0.0907652866415753
K02327,0,0,0,3.52e-07,0,4.12e-06,3.68e-06,1.58e-07,4.37e-08,1.08e-06,7.04e-08,1.81634e-06,9.4337e-07,4.68931504636106,0.0311412105957968,0.135276304290389
K02328,0,0,6.47e-08,0,0,2.56e-07,3.31e-06,0,1.37e-07,5.93e-07,1.294e-08,8.592e-07,4.3607e-07,6.05308447088027,0.0449085898961427,0.180732051699794
K02335,0.000612094,0.000632597,0.00047295,0.000751632,0.000510564,0.000756066,0.000796712,0.000901455,0.000898668,0.000738972,0.0005959674,0.0008183746,0.000707171,0.457527952647341,0.0158730158730159,0.0994828565450034
K02337,0.00059641,0.000566099,0.000502588,0.000724733,0.000575755,0.000844978,0.000808186,0.000806545,0.000833781,0.000880488,0.000593117,0.0008347956,0.0007139563,0.493106273328945,0.00793650793650794,0.0907652866415753
K02339,8.58e-05,0.000130844,0.000117698,0.000107557,0.00015012,0.000105798,7.51e-05,7.42e-05,9.5e-05,8.53e-05,0.0001184038,8.70796e-05,0.0001027417,-0.443308697299636,0.0317460317460317,0.135276304290389
K02342,0.000309027,0.000343918,0.000357145,0.000317112,0.000390375,0.000377738,0.000516838,0.000394429,0.000364491,0.000526975,0.0003435154,0.0004360942,0.0003898048,0.344265025506736,0.0317460317460317,0.135276304290389
K02361,5.51e-05,1.9e-05,2.56e-05,8.45e-05,3.84e-05,3.37e-06,1.8e-05,4.01e-06,2.5e-06,4.78e-06,4.452e-05,6.532e-06,2.5526e-05,-2.76885689666763,0.00793650793650794,0.0907652866415753
K02364,0.000141341,3.85e-05,2.8e-05,0.000190628,0.000112094,8.39e-06,3.9e-05,7.23e-06,9.91e-06,9.2e-06,0.0001021126,1.4746e-05,5.84293e-05,-2.79176532875579,0.0317460317460317,0.135276304290389
K02393,0.000204113,0.000251611,0.000178954,0.000150115,0.000219315,0.000155413,0.000149743,0.000120991,0.000156487,0.000141833,0.0002008216,0.0001448934,0.0001728575,-0.470922570664964,0.0317460317460317,0.135276304290389
K02412,0.000214674,0.000273701,0.000280653,0.000227115,0.00027199,0.000169308,0.000202347,0.000176086,0.000187102,0.000176977,0.0002536266,0.000182364,0.0002179953,-0.47588510227584,0.00793650793650794,0.0907652866415753
K02419,0.000272614,0.000259846,0.000222812,0.000206594,0.000217457,0.00019373,0.0002039,0.000165604,0.000190197,0.000201677,0.0002358646,0.0001910216,0.0002134431,-0.304223124356595,0.00793650793650794,0.0907652866415753
K02435,8.93e-05,9.61e-05,0.000122452,0.000112174,0.000116538,0.000153207,0.000139583,0.000124436,0.000129933,0.000134958,0.0001073128,0.0001364234,0.0001218681,0.346268956221476,0.00793650793650794,0.0907652866415753
K02438,0.000243758,0.000148924,0.00023373,0.000349133,0.000220861,0.000436862,0.000410582,0.000440239,0.000372215,0.000412279,0.0002392812,0.0004144354,0.0003268583,0.792440188834411,0.00793650793650794,0.0907652866415753
K02446,1.74e-05,1.55e-05,2.73e-05,4.87e-05,3.02e-05,8.07e-05,0.000101568,0.000135784,5.94e-05,7.73e-05,2.782e-05,9.09504e-05,5.93852e-05,1.70895756298559,0.00793650793650794,0.0907652866415753
K02452,2.97e-05,5.89e-05,4.32e-05,2.93e-05,6.73e-05,2.78e-05,3.73e-05,2.91e-05,1.93e-05,1.52e-05,4.568e-05,2.574e-05,3.571e-05,-0.827550597142141,0.0317460317460317,0.135276304290389
K02458,0.000117418,0.000149917,0.000155173,5.9e-05,0.000144213,8.61e-05,5.66e-05,8.25e-05,4.35e-05,5.46e-05,0.0001251442,6.466e-05,9.49021e-05,-0.952646016083332,0.0317460317460317,0.135276304290389
K02460,0.00015417,0.000134415,0.000190027,0.000115829,0.000198336,0.000104358,9.58e-05,0.000109965,7.78e-05,8.67e-05,0.0001585554,9.49246e-05,0.00012674,-0.740133093220647,0.00793650793650794,0.0907652866415753
K02523,0.000339349,0.000263775,0.00024067,0.000202544,0.000309128,0.000200598,0.000175223,0.000231619,0.000218973,0.000186908,0.0002710932,0.0002026642,0.0002368787,-0.419697661885411,0.0317460317460317,0.135276304290389
K02548,1.15e-05,9.41e-06,1.59e-05,4.42e-05,2.73e-05,7.51e-05,6.65e-05,7.63e-05,5.42e-05,6.22e-05,2.1662e-05,6.686e-05,4.4261e-05,1.62597690532038,0.00793650793650794,0.0907652866415753
K02552,4.74e-06,2.77e-06,6.58e-06,1.77e-05,4.13e-06,3.22e-05,3.07e-05,7.5e-05,2.84e-05,2.49e-05,7.184e-06,3.824e-05,2.2712e-05,2.41222326812696,0.00793650793650794,0.0907652866415753
K02554,7.57e-05,5.5e-05,5.61e-05,7.07e-05,8.53e-05,4.51e-05,5.28e-05,4.12e-05,4.73e-05,6.68e-05,6.856e-05,5.064e-05,5.96e-05,-0.437089704684159,0.0317460317460317,0.135276304290389
K02568,3.68e-05,2.69e-05,7.25e-05,1.45e-05,4.78e-05,2.64e-05,1.68e-05,6.75e-06,6.79e-06,1.22e-05,3.97e-05,1.3788e-05,2.6744e-05,-1.52572580355041,0.0317460317460317,0.135276304290389
K02638,1.35e-06,8.38e-07,1.17e-06,7.6e-06,1.63e-07,1.03e-05,7.28e-06,1.58e-05,1.6e-05,1.37e-05,2.2242e-06,1.2616e-05,7.4201e-06,2.50389613913756,0.0158730158730159,0.0994828565450034
K02744,4.57e-07,4.91e-07,1.5e-06,5.67e-06,8.04e-07,6.83e-06,3.15e-06,9.84e-06,6.81e-06,7.25e-06,1.7844e-06,6.776e-06,4.2802e-06,1.92499482144599,0.0158730158730159,0.0994828565450034
K02796,8.72e-07,3.55e-07,1.34e-06,3.15e-06,2.65e-07,4.66e-06,1.76e-06,9.7e-06,5.61e-06,3.25e-06,1.1964e-06,4.996e-06,3.0962e-06,2.06207366137597,0.0158730158730159,0.0994828565450034
K02799,3.71e-06,4e-06,1.2e-05,3.56e-05,1.09e-05,4.97e-05,6.76e-05,4.84e-05,3.76e-05,5.05e-05,1.3242e-05,5.076e-05,3.2001e-05,1.9385710337277,0.00793650793650794,0.0907652866415753
K02800,4.76e-06,3.97e-06,8.76e-06,2.12e-05,6.93e-06,3.28e-05,2.66e-05,1.82e-05,2.09e-05,3.76e-05,9.124e-06,2.722e-05,1.8172e-05,1.57692871507922,0.0317460317460317,0.135276304290389
K02826,0,0,0,3.76e-07,0,3.92e-07,6.86e-07,1.9e-06,1.26e-06,9.1e-07,7.52e-08,1.0296e-06,5.524e-07,3.77520748654306,0.0097007850682296,0.0994828565450034
K02867,0.000133132,0.000131646,0.000118174,0.00018365,0.000132492,0.000194478,0.000191854,0.000151338,0.000196124,0.00018583,0.0001398188,0.0001839248,0.0001618718,0.395557664409236,0.0158730158730159,0.0994828565450034
K02870,1.71e-06,2.65e-06,2.48e-06,3.01e-06,2.15e-06,3.92e-06,3.98e-06,4.9e-06,5.67e-06,3.34e-06,2.4e-06,4.362e-06,3.381e-06,0.86195536414487,0.00793650793650794,0.0907652866415753
K02872,2.59e-06,3.2e-06,3.76e-06,4.28e-06,2.81e-06,8.01e-06,6.03e-06,8.14e-06,9.38e-06,4.48e-06,3.328e-06,7.208e-06,5.268e-06,1.11494357767245,0.00793650793650794,0.0907652866415753
K02873,5.11e-07,9.23e-07,9.27e-07,1.32e-06,6.71e-07,2e-06,1.11e-06,1.8e-06,1.74e-06,1.34e-06,8.704e-07,1.598e-06,1.2342e-06,0.876516946565,0.0158730158730159,0.0994828565450034
K02881,0.000150058,0.000172074,0.000124079,0.000202981,0.000172472,0.000219337,0.000215253,0.000190458,0.00026439,0.000220041,0.0001643328,0.0002218958,0.0001931143,0.433261897045899,0.0158730158730159,0.0994828565450034
K02885,3.28e-06,3.1e-06,2.38e-06,4.66e-06,2.23e-06,5.14e-06,4.42e-06,7.7e-06,5.98e-06,3.64e-06,3.13e-06,5.376e-06,4.253e-06,0.780370480958779,0.0317460317460317,0.135276304290389
K02895,0.000173221,0.000151091,0.000148891,0.000215503,0.00013457,0.000244237,0.000245392,0.000169658,0.000248015,0.000235213,0.0001646552,0.000228503,0.0001965791,0.472765031834344,0.0317460317460317,0.135276304290389
K02905,1.54e-06,2.16e-06,2.05e-06,2.2e-06,1.93e-06,4.4e-06,2.34e-06,4.83e-06,5.09e-06,3.27e-06,1.976e-06,3.986e-06,2.981e-06,1.01235876325438,0.00793650793650794,0.0907652866415753
K02906,0.000267888,0.000227412,0.000211108,0.000251197,0.000202731,0.000275419,0.00029782,0.000241882,0.000307354,0.000283271,0.0002320672,0.0002811492,0.0002566082,0.276793312823184,0.0317460317460317,0.135276304290389
K02925,9.15e-07,1.11e-06,8.91e-07,1.46e-06,9.7e-07,2.64e-06,1.51e-06,1.74e-06,2.65e-06,1.67e-06,1.0692e-06,2.042e-06,1.5556e-06,0.933451123522086,0.00793650793650794,0.0907652866415753
K02927,1.34e-06,8.68e-07,1.56e-06,1.18e-06,9.35e-07,3.33e-06,5.15e-06,2.65e-06,3.52e-06,2.39e-06,1.1766e-06,3.408e-06,2.2923e-06,1.5343013941999,0.00793650793650794,0.0907652866415753
K02930,1.43e-06,2.42e-06,3.84e-06,3.32e-06,2.47e-06,5.33e-06,4.29e-06,4.57e-06,7.64e-06,4.89e-06,2.696e-06,5.344e-06,4.02e-06,0.987099511292194,0.00793650793650794,0.0907652866415753
K02931,0.000168833,0.000179855,0.000170837,0.000259025,0.000152271,0.000250919,0.00028452,0.000196658,0.000296302,0.000286634,0.0001861642,0.0002630066,0.0002245854,0.498523339103244,0.0317460317460317,0.135276304290389
K02932,7.67e-07,6.63e-07,4.75e-07,7.56e-07,2.38e-07,7.87e-07,1.53e-06,1.39e-06,1.01e-06,7.27e-07,5.798e-07,1.0888e-06,8.343e-07,0.909111733442598,0.0317460317460317,0.135276304290389
K02933,0.000199631,0.000216858,0.000225811,0.000288434,0.000197367,0.000313105,0.000337774,0.000251501,0.000338872,0.000307043,0.0002256202,0.000309659,0.0002676396,0.456784138048093,0.0158730158730159,0.0994828565450034
K02936,2.75e-06,1.29e-06,3.38e-06,1.02e-06,3.89e-06,7.56e-07,4.64e-07,1.05e-07,5.45e-07,4.05e-07,2.466e-06,4.55e-07,1.4605e-06,-2.43823434931678,0.00793650793650794,0.0907652866415753
K02942,2.09e-06,3.13e-06,2.85e-06,3.93e-06,2.03e-06,6.13e-06,5.19e-06,6.18e-06,4.38e-06,6.92e-06,2.806e-06,5.76e-06,4.283e-06,1.03755380270978,0.00793650793650794,0.0907652866415753
K02946,0.000129061,0.000120911,0.000124947,0.000165291,0.000126581,0.000196483,0.000192618,0.000134966,0.000203455,0.00018109,0.0001333582,0.0001817224,0.0001575403,0.446429727428098,0.0158730158730159,0.0994828565450034
K02947,2.63e-06,2.95e-06,3.54e-06,5.59e-06,3.41e-06,6.82e-06,3.84e-06,7.51e-06,6.42e-06,4.64e-06,3.624e-06,5.846e-06,4.735e-06,0.689866873759818,0.0317460317460317,0.135276304290389
K02951,1.2e-07,3.11e-07,1.86e-07,0,8.38e-08,5.14e-07,2.57e-07,3.56e-07,1.1e-06,3.98e-07,1.4016e-07,5.25e-07,3.3258e-07,1.90524274272704,0.0158730158730159,0.0994828565450034
K02960,5.01e-06,7.18e-06,7.49e-06,9.98e-06,5.15e-06,1.5e-05,8.26e-06,1.02e-05,1.5e-05,9.13e-06,6.962e-06,1.1518e-05,9.24e-06,0.726316507972428,0.0361451420465623,0.151882617084545
K02963,9.3e-05,9.87e-05,9.47e-05,0.000134597,0.00011616,0.00015215,0.000146437,0.000108388,0.000156651,0.000144643,0.0001074314,0.0001416538,0.0001245426,0.398953578724303,0.0317460317460317,0.135276304290389
K02964,2.37e-06,1.92e-06,1.65e-06,2.09e-06,1.17e-06,4.72e-06,2.41e-06,2.49e-06,3.11e-06,3.37e-06,1.84e-06,3.22e-06,2.53e-06,0.807354922057604,0.00793650793650794,0.0907652866415753
K02966,1.14e-06,8.06e-07,1.26e-06,1.65e-06,7.96e-07,2.48e-06,2.4e-06,3.54e-06,2.45e-06,2.36e-06,1.1304e-06,2.646e-06,1.8882e-06,1.2269796908321,0.00793650793650794,0.0907652866415753
K02981,1.32e-06,2.62e-06,2.71e-06,3.97e-06,2.07e-06,5.1e-06,4.08e-06,4.6e-06,5.59e-06,4.61e-06,2.538e-06,4.796e-06,3.667e-06,0.918139589573118,0.00793650793650794,0.0907652866415753
K02982,0.000271512,0.000264386,0.00023175,0.000260799,0.000269511,0.000318483,0.000279971,0.000267615,0.000356858,0.000280933,0.0002595916,0.000300772,0.0002801818,0.212426566727548,0.0317460317460317,0.135276304290389
K02987,8.65e-07,1.07e-06,1.87e-06,2.34e-06,1.44e-06,4.97e-06,2.89e-06,4.01e-06,3.17e-06,3.11e-06,1.517e-06,3.63e-06,2.5735e-06,1.25874846263608,0.00793650793650794,0.0907652866415753
K02989,1.33e-06,1.39e-06,1.6e-06,2.89e-06,1.68e-06,3.01e-06,1.81e-06,3.35e-06,4.91e-06,3.11e-06,1.778e-06,3.238e-06,2.508e-06,0.864847661472796,0.0158730158730159,0.0994828565450034
K02991,5.77e-07,7.45e-07,5.95e-07,4.52e-07,4.01e-07,1.76e-06,7.41e-07,1.42e-06,1.01e-06,1.73e-06,5.54e-07,1.3322e-06,9.431e-07,1.26585280563788,0.0158730158730159,0.0994828565450034
K02994,0.000175622,0.000185521,0.000184186,0.000213708,0.000167649,0.000254408,0.000257299,0.000208784,0.000282574,0.000248415,0.0001853372,0.000250296,0.0002178166,0.433482754081327,0.0158730158730159,0.0994828565450034
K02995,2.42e-06,2.62e-06,2.99e-06,3.4e-06,2.02e-06,4.28e-06,3.2e-06,4.88e-06,5.7e-06,3.77e-06,2.69e-06,4.366e-06,3.528e-06,0.698705957546805,0.0158730158730159,0.0994828565450034
K02998,1.24e-06,1.47e-06,1.58e-06,1.69e-06,6.61e-07,2.27e-06,1.71e-06,2.12e-06,1.89e-06,1.77e-06,1.3282e-06,1.952e-06,1.6401e-06,0.555480649225733,0.00793650793650794,0.0907652866415753
K03040,0.000203386,0.00023209,0.000232719,0.000363888,0.000200897,0.000414574,0.000368577,0.000361965,0.000448948,0.000357096,0.000246596,0.000390232,0.000318414,0.662182689227941,0.0317460317460317,0.135276304290389
K03043,0.000970377,0.000964974,0.000917486,0.001110609,0.000904672,0.001398418,0.001312899,0.001030402,0.001333997,0.001155234,0.0009736236,0.00124619,0.0011099068,0.356088001642852,0.0158730158730159,0.0994828565450034
K03046,0.00085327,0.000870688,0.00094592,0.001130567,0.000783305,0.001440498,0.001407575,0.00112677,0.001403642,0.001342783,0.00091675,0.0013442536,0.0011305018,0.552205069201661,0.0158730158730159,0.0994828565450034
K03074,0.000371207,0.000328039,0.000277558,0.00034794,0.000253538,0.000356219,0.000380011,0.000377518,0.000362773,0.000375015,0.0003156564,0.0003703072,0.0003429818,0.230367598214898,0.0317460317460317,0.135276304290389
K03076,0.000231019,0.000246254,0.000313824,0.000380788,0.000291058,0.000450412,0.000481186,0.000398771,0.000445478,0.000485083,0.0002925886,0.000452186,0.0003723873,0.628042766433173,0.00793650793650794,0.0907652866415753
K03106,0.000246243,0.0003373,0.000289704,0.000336039,0.000291769,0.000345702,0.000417914,0.000393621,0.000362324,0.000294497,0.000300211,0.0003628116,0.0003315113,0.273243743629482,0.0317460317460317,0.135276304290389
K03110,0.00020055,0.000244057,0.000211507,0.000238115,0.000195121,0.000260446,0.000241798,0.000313956,0.000242801,0.000266131,0.00021787,0.0002650264,0.0002414482,0.282668521956916,0.0317460317460317,0.135276304290389
K03117,0.000158496,0.000154413,0.000148117,0.000142737,0.000162677,0.000116301,0.000111873,9.39e-05,0.000115417,0.00012273,0.000153288,0.0001120442,0.0001326661,-0.45217679219726,0.00793650793650794,0.0907652866415753
K03118,0.000167344,0.00021461,0.000212903,0.000287763,0.000180193,0.000314465,0.000293185,0.000265822,0.000267026,0.000305545,0.0002125626,0.0002892086,0.0002508856,0.444222673722256,0.0317460317460317,0.135276304290389
K03119,0.000401403,0.000235983,0.000334991,0.000196512,0.000236514,0.000193434,0.000113315,4.08e-05,0.000108603,0.000132621,0.0002810806,0.0001177546,0.0001994176,-1.25520046448372,0.00793650793650794,0.0907652866415753
K03217,0.000270104,0.000391793,0.00033677,0.000387621,0.00029196,0.000481147,0.000491849,0.000409747,0.000449172,0.000422882,0.0003356496,0.0004509594,0.0003933045,0.426041629964422,0.00793650793650794,0.0907652866415753
K03223,1.78e-05,6.43e-06,3.28e-05,2.64e-05,2.72e-05,3.35e-06,4.71e-06,5.56e-06,6.1e-06,6.78e-06,2.2126e-05,5.3e-06,1.3713e-05,-2.06167839548913,0.0158730158730159,0.0994828565450034
K03225,4.27e-05,2.67e-05,5.86e-05,3.87e-05,2.72e-05,3.51e-06,4.41e-06,7.77e-06,6.3e-06,1.83e-05,3.878e-05,8.058e-06,2.3419e-05,-2.26681909284556,0.00793650793650794,0.0907652866415753
K03226,7.49e-05,6.99e-05,8.53e-05,0.00011461,3.3e-05,2.91e-05,2.79e-05,1.65e-05,4.96e-05,5.01e-05,7.5542e-05,3.464e-05,5.5091e-05,-1.12484005005824,0.0317460317460317,0.135276304290389
K03227,6.86e-05,4.73e-05,5.58e-05,7.79e-05,2.66e-05,1.8e-05,1.93e-05,9.35e-06,2.56e-05,2.89e-05,5.524e-05,2.023e-05,3.7735e-05,-1.44921699969977,0.0158730158730159,0.0994828565450034
K03228,4.84e-05,4.07e-05,5.92e-05,9.14e-05,2.69e-05,1.93e-05,1.57e-05,8.37e-06,2.83e-05,3.36e-05,5.332e-05,2.1054e-05,3.7187e-05,-1.34058242685301,0.0317460317460317,0.135276304290389
K03229,7.87e-05,5.65e-05,6.61e-05,7.81e-05,2.74e-05,1.02e-05,1.37e-05,1.52e-05,2.08e-05,3.18e-05,6.136e-05,1.834e-05,3.985e-05,-1.74230484390788,0.0158730158730159,0.0994828565450034
K03231,5.58e-07,7.87e-07,1.02e-06,5.62e-07,7.21e-07,2.33e-06,1.37e-06,2.21e-06,1.57e-06,2.85e-06,7.296e-07,2.066e-06,1.3978e-06,1.50166261958768,0.00793650793650794,0.0907652866415753
K03251,7.99e-07,7.22e-07,9.28e-07,7.04e-07,4.63e-07,1.22e-06,1.62e-06,9.85e-07,7.85e-07,1.61e-06,7.232e-07,1.244e-06,9.836e-07,0.782519902602777,0.0317460317460317,0.135276304290389
K03252,3.56e-07,4.83e-07,4.96e-07,1.02e-06,5.57e-07,1.06e-06,9.71e-07,1.65e-06,1.31e-06,1.33e-06,5.824e-07,1.2642e-06,9.233e-07,1.11814245933977,0.0158730158730159,0.0994828565450034
K03257,1.12e-06,1.26e-06,1.24e-06,1.66e-06,1.37e-06,2.68e-06,1.71e-06,2.41e-06,2.95e-06,2.26e-06,1.33e-06,2.402e-06,1.866e-06,0.852809905317082,0.00793650793650794,0.0907652866415753
K03265,1.58e-07,1.5e-07,1.09e-07,3e-07,9e-08,1.04e-06,9.19e-07,8.91e-06,2.91e-06,6.33e-07,1.614e-07,2.8824e-06,1.5219e-06,4.15855807314901,0.00793650793650794,0.0907652866415753
K03283,1.19e-06,8.68e-07,9.63e-07,9.69e-07,6.87e-07,2.11e-06,9.74e-07,1.37e-06,2.34e-06,1.24e-06,9.354e-07,1.6068e-06,1.2711e-06,0.780535032626526,0.0158730158730159,0.0994828565450034
K03337,8.6e-05,0.000170825,0.000117455,8.53e-05,0.000127339,7.79e-05,6.05e-05,6.81e-05,4.94e-05,8.08e-05,0.0001173838,6.734e-05,9.23619e-05,-0.801697691264012,0.00793650793650794,0.0907652866415753
K03338,0.000114592,0.000194693,0.000189268,0.000130749,0.000217747,9.91e-05,0.000114128,0.000107595,0.000103348,0.000109006,0.0001694098,0.0001066354,0.0001380226,-0.667830881536911,0.00793650793650794,0.0907652866415753
K03343,1.14e-05,1.45e-05,2.56e-05,5.66e-05,4.08e-05,8.46e-05,6.98e-05,6.09e-05,6.23e-05,9.44e-05,2.978e-05,7.44e-05,5.209e-05,1.32095886741329,0.00793650793650794,0.0907652866415753
K03350,7.11e-08,1.1e-07,3.96e-07,1.38e-06,4.94e-08,1.43e-06,1.28e-06,3.26e-06,2.24e-06,9.09e-07,4.013e-07,1.8238e-06,1.11255e-06,2.18419446935305,0.0317460317460317,0.135276304290389
K03380,1.23e-05,7.73e-06,2.08e-05,5.21e-05,3.16e-05,6.71e-05,0.000106057,7.64e-05,5.27e-05,7.59e-05,2.4906e-05,7.56314e-05,5.02687e-05,1.60249198687234,0.00793650793650794,0.0907652866415753
K03389,1.24e-07,9.55e-08,2.87e-07,1.51e-06,1.29e-07,1.13e-06,8.71e-07,5.64e-06,2.54e-06,2.62e-06,4.291e-07,2.5602e-06,1.49465e-06,2.57687071017388,0.0317460317460317,0.135276304290389
K03390,2.96e-07,3.1e-07,5.89e-07,1.3e-06,0,1.9e-06,1.19e-06,5.9e-06,6.8e-06,6.05e-06,4.99e-07,4.368e-06,2.4335e-06,3.12986113558259,0.0158730158730159,0.0994828565450034
K03394,0.000115043,8.2e-05,0.000101294,4.14e-05,0.000124674,6.66e-05,3.41e-05,1.43e-05,3.25e-05,4.6e-05,9.28822e-05,3.87e-05,6.57911e-05,-1.26306857779225,0.0317460317460317,0.135276304290389
K03396,1.59e-06,3.41e-06,2.85e-06,4.87e-06,1.01e-06,1.12e-05,7.43e-06,7.09e-06,1.7e-05,1.89e-05,2.746e-06,1.2324e-05,7.535e-06,2.16606705689225,0.00793650793650794,0.0907652866415753
K03405,8.78e-06,1.42e-05,3.58e-05,3.04e-05,2.05e-05,6.49e-05,4.31e-05,6.6e-05,4.38e-05,4.37e-05,2.1936e-05,5.23e-05,3.7118e-05,1.25351047024244,0.00793650793650794,0.0907652866415753
K03409,4.23e-05,2.81e-05,3.45e-05,7.53e-05,2.77e-05,1.77e-05,1.19e-05,9.22e-06,1.18e-05,2e-05,4.158e-05,1.4124e-05,2.7852e-05,-1.55774103198613,0.00793650793650794,0.0907652866415753
K03417,8.18e-05,0.000118636,0.000104741,0.00018022,0.000126435,0.000182853,0.000198449,0.000187411,0.000164115,0.000163578,0.0001223664,0.0001792812,0.0001508238,0.551016740791716,0.0317460317460317,0.135276304290389
K03432,7.16e-06,1.04e-05,6.17e-06,1.41e-05,1.45e-06,2.39e-05,1.94e-05,3.55e-05,2.49e-05,2.19e-05,7.856e-06,2.512e-05,1.6488e-05,1.6769696294643,0.00793650793650794,0.0907652866415753
K03433,1.33e-05,1.48e-05,6.95e-06,1.61e-05,3.51e-06,2.87e-05,2.02e-05,2.91e-05,2.43e-05,2.47e-05,1.0932e-05,2.54e-05,1.8166e-05,1.21627113202368,0.00793650793650794,0.0907652866415753
K03465,4.75e-06,1.33e-05,5.21e-06,5.19e-05,7.11e-07,9.43e-05,4.72e-05,6.76e-05,6.69e-05,3.02e-05,1.51742e-05,6.124e-05,3.82071e-05,2.01285382477232,0.0317460317460317,0.135276304290389
K03526,0.00034625,0.000330751,0.000328122,0.000331024,0.000363243,0.000399966,0.000389721,0.000390895,0.000387274,0.000372744,0.000339878,0.00038812,0.000363999,0.191485797232341,0.00793650793650794,0.0907652866415753
