	TCGA-2K-A9WE-01	TCGA-2Z-A9J1-01	TCGA-2Z-A9J2-01	TCGA-2Z-A9J3-01	TCGA-2Z-A9J5-01	TCGA-2Z-A9J6-01	TCGA-2Z-A9J7-01	TCGA-2Z-A9J8-01	TCGA-2Z-A9J9-01	TCGA-2Z-A9JD-01	TCGA-2Z-A9JE-01	TCGA-2Z-A9JG-01	TCGA-2Z-A9JI-01	TCGA-2Z-A9JJ-01	TCGA-2Z-A9JK-01	TCGA-2Z-A9JL-01	TCGA-2Z-A9JM-01	TCGA-2Z-A9JN-01	TCGA-2Z-A9JO-01	TCGA-2Z-A9JP-01	TCGA-2Z-A9JQ-01	TCGA-2Z-A9JR-01	TCGA-2Z-A9JS-01	TCGA-2Z-A9JT-01	TCGA-4A-A93W-01	TCGA-4A-A93X-01	TCGA-4A-A93Y-01	TCGA-5P-A9JU-01	TCGA-5P-A9JV-01	TCGA-5P-A9JW-01	TCGA-5P-A9JY-01	TCGA-5P-A9JZ-01	TCGA-5P-A9K0-01	TCGA-5P-A9K2-01	TCGA-5P-A9K3-01	TCGA-5P-A9K4-01	TCGA-5P-A9K6-01	TCGA-5P-A9K8-01	TCGA-5P-A9K9-01	TCGA-5P-A9KA-01	TCGA-5P-A9KC-01	TCGA-5P-A9KE-01	TCGA-5P-A9KF-01	TCGA-5P-A9KH-01	TCGA-A4-7286-01	TCGA-A4-7287-01	TCGA-A4-7288-01	TCGA-A4-7583-01	TCGA-A4-7584-01	TCGA-A4-7585-01	TCGA-A4-7732-01	TCGA-A4-7734-01	TCGA-A4-7828-01	TCGA-A4-7915-01	TCGA-A4-7996-01	TCGA-A4-7997-01	TCGA-A4-8098-01	TCGA-A4-8310-01	TCGA-A4-8311-01	TCGA-A4-8312-01	TCGA-A4-8515-01	TCGA-A4-8516-01	TCGA-A4-8517-01	TCGA-A4-8518-01	TCGA-A4-8630-01	TCGA-A4-A48D-01	TCGA-A4-A4ZT-01	TCGA-A4-A57E-01	TCGA-A4-A5DU-01	TCGA-A4-A5XZ-01	TCGA-A4-A5Y0-01	TCGA-A4-A5Y1-01	TCGA-A4-A6HP-01	TCGA-A4-A772-01	TCGA-A4-A7UZ-01	TCGA-AL-3466-01	TCGA-AL-3467-01	TCGA-AL-3468-01	TCGA-AL-3471-01	TCGA-AL-3472-01	TCGA-AL-3473-01	TCGA-AL-7173-01	TCGA-AL-A5DJ-01	TCGA-AT-A5NU-01	TCGA-B1-5398-01	TCGA-B1-7332-01	TCGA-B1-A47M-01	TCGA-B1-A47N-01	TCGA-B1-A47O-01	TCGA-B1-A654-01	TCGA-B1-A655-01	TCGA-B1-A656-01	TCGA-B1-A657-01	TCGA-B3-3925-01	TCGA-B3-3926-01	TCGA-B3-4103-01	TCGA-B3-4104-01	TCGA-B3-8121-01	TCGA-B3-A6W5-01	TCGA-B9-4113-01	TCGA-B9-4114-01	TCGA-B9-4115-01	TCGA-B9-4116-01	TCGA-B9-4117-01	TCGA-B9-4617-01	TCGA-B9-5155-01	TCGA-B9-5156-01	TCGA-B9-7268-01	TCGA-B9-A44B-01	TCGA-B9-A5W7-01	TCGA-B9-A5W8-01	TCGA-B9-A5W9-01	TCGA-B9-A69E-01	TCGA-B9-A8YH-01	TCGA-B9-A8YI-01	TCGA-BQ-5875-01	TCGA-BQ-5876-01	TCGA-BQ-5877-01	TCGA-BQ-5878-01	TCGA-BQ-5879-01	TCGA-BQ-5880-01	TCGA-BQ-5881-01	TCGA-BQ-5882-01	TCGA-BQ-5883-01	TCGA-BQ-5884-01	TCGA-BQ-5885-01	TCGA-BQ-5886-01	TCGA-BQ-5887-01	TCGA-BQ-5888-01	TCGA-BQ-5889-01	TCGA-BQ-5890-01	TCGA-BQ-5891-01	TCGA-BQ-5892-01	TCGA-BQ-5893-01	TCGA-BQ-5894-01	TCGA-BQ-7044-01	TCGA-BQ-7045-01	TCGA-BQ-7046-01	TCGA-BQ-7048-01	TCGA-BQ-7049-01	TCGA-BQ-7050-01	TCGA-BQ-7051-01	TCGA-BQ-7053-01	TCGA-BQ-7055-01	TCGA-BQ-7056-01	TCGA-BQ-7058-01	TCGA-BQ-7059-01	TCGA-BQ-7060-01	TCGA-BQ-7061-01	TCGA-BQ-7062-01	TCGA-DW-5560-01	TCGA-DW-5561-01	TCGA-DW-7834-01	TCGA-DW-7836-01	TCGA-DW-7837-01	TCGA-DW-7838-01	TCGA-DW-7839-01	TCGA-DW-7840-01	TCGA-DW-7841-01	TCGA-DW-7842-01	TCGA-DW-7963-01	TCGA-DZ-6131-01	TCGA-DZ-6132-01	TCGA-DZ-6133-01	TCGA-DZ-6134-01	TCGA-DZ-6135-01	TCGA-EV-5901-01	TCGA-EV-5902-01	TCGA-EV-5903-01	TCGA-F9-A4JJ-01	TCGA-F9-A7Q0-01	TCGA-F9-A7VF-01	TCGA-F9-A8NY-01	TCGA-F9-A97G-01	TCGA-G7-6789-01	TCGA-G7-6790-01	TCGA-G7-6792-01	TCGA-G7-6793-01	TCGA-G7-6795-01	TCGA-G7-6796-01	TCGA-G7-6797-01	TCGA-G7-7501-01	TCGA-G7-7502-01	TCGA-G7-A4TM-01	TCGA-G7-A8LB-01	TCGA-G7-A8LC-01	TCGA-G7-A8LD-01	TCGA-G7-A8LE-01	TCGA-GL-6846-01	TCGA-GL-7773-01	TCGA-GL-7966-01	TCGA-GL-8500-01	TCGA-GL-A4EM-01	TCGA-GL-A59R-01	TCGA-GL-A59T-01	TCGA-GL-A9DC-01	TCGA-GL-A9DD-01	TCGA-GL-A9DE-01	TCGA-HE-7128-01	TCGA-HE-7129-01	TCGA-HE-7130-01	TCGA-HE-A5NF-01	TCGA-HE-A5NH-01	TCGA-HE-A5NI-01	TCGA-HE-A5NJ-01	TCGA-HE-A5NK-01	TCGA-HE-A5NL-01	TCGA-IA-A40U-01	TCGA-IA-A40X-01	TCGA-IA-A40Y-01	TCGA-IA-A83S-01	TCGA-IA-A83T-01	TCGA-IA-A83V-01	TCGA-IA-A83W-01	TCGA-IZ-8195-01	TCGA-IZ-8196-01	TCGA-IZ-A6M8-01	TCGA-IZ-A6M9-01	TCGA-J7-6720-01	TCGA-J7-8537-01	TCGA-J7-A8I2-01	TCGA-KV-A6GD-01	TCGA-KV-A6GE-01	TCGA-KV-A74V-01	TCGA-MH-A55W-01	TCGA-MH-A55Z-01	TCGA-MH-A560-01	TCGA-MH-A561-01	TCGA-MH-A562-01	TCGA-MH-A854-01	TCGA-MH-A855-01	TCGA-MH-A856-01	TCGA-MH-A857-01	TCGA-O9-A75Z-01	TCGA-P4-A5E6-01	TCGA-P4-A5E7-01	TCGA-P4-A5E8-01	TCGA-P4-A5EA-01	TCGA-P4-A5EB-01	TCGA-P4-A5ED-01	TCGA-P4-AAVK-01	TCGA-P4-AAVL-01	TCGA-P4-AAVM-01	TCGA-P4-AAVO-01	TCGA-PJ-A5Z8-01	TCGA-PJ-A5Z9-01	TCGA-Q2-A5QZ-01	TCGA-SX-A71R-01	TCGA-SX-A71S-01	TCGA-SX-A71U-01	TCGA-SX-A71V-01	TCGA-SX-A71W-01	TCGA-SX-A7SL-01	TCGA-SX-A7SM-01	TCGA-SX-A7SN-01	TCGA-SX-A7SO-01	TCGA-SX-A7SP-01	TCGA-SX-A7SQ-01	TCGA-SX-A7SR-01	TCGA-SX-A7SS-01	TCGA-SX-A7SU-01	TCGA-UN-AAZ9-01	TCGA-UZ-A9PJ-01	TCGA-UZ-A9PK-01	TCGA-UZ-A9PL-01	TCGA-UZ-A9PM-01	TCGA-UZ-A9PN-01	TCGA-UZ-A9PO-01	TCGA-UZ-A9PP-01	TCGA-UZ-A9PQ-01	TCGA-UZ-A9PR-01	TCGA-UZ-A9PS-01	TCGA-UZ-A9PS-05	TCGA-UZ-A9PU-01	TCGA-UZ-A9PV-01	TCGA-UZ-A9PX-01	TCGA-UZ-A9PZ-01	TCGA-UZ-A9Q0-01	TCGA-UZ-A9Q1-01	TCGA-V9-A7HT-01	TCGA-WN-A9G9-01	TCGA-WN-AB4C-01	TCGA-Y8-A894-01	TCGA-Y8-A895-01	TCGA-Y8-A896-01	TCGA-Y8-A897-01	TCGA-Y8-A898-01	TCGA-Y8-A8RY-01	TCGA-Y8-A8RZ-01	TCGA-Y8-A8S0-01	TCGA-Y8-A8S1-01	TCGA-A4-A4ZT-11	TCGA-A4-A57E-11	TCGA-B9-4115-11	TCGA-BQ-5875-11	TCGA-BQ-5877-11	TCGA-BQ-5878-11	TCGA-BQ-5879-11	TCGA-BQ-5882-11	TCGA-BQ-5884-11	TCGA-BQ-5887-11	TCGA-BQ-5888-11	TCGA-BQ-5890-11	TCGA-BQ-5891-11	TCGA-BQ-5894-11	TCGA-BQ-7044-11	TCGA-BQ-7045-11	TCGA-BQ-7046-11	TCGA-BQ-7051-11	TCGA-BQ-7055-11	TCGA-BQ-7059-11	TCGA-BQ-7061-11	TCGA-DZ-6131-11	TCGA-DZ-6132-11	TCGA-DZ-6133-11	TCGA-DZ-6134-11	TCGA-GL-6846-11	TCGA-GL-7966-11	TCGA-GL-A59R-11	TCGA-GL-A9DE-11	TCGA-P4-A5E8-11	TCGA-P4-A5ED-11	TCGA-Y8-A8RY-11
ACSL4	1860.54	1152.77	863.532	833.876	955.294	825.587	633.47	1141.9	2093.87	628.112	652.81	1379.88	2011.6	9500.56	1071.29	1130.35	1237.45	21611.3	1534.22	748.391000000001	521.837	965.452	1603.18	598.829	1197.39	670.311	1506.83	736.223999999999	1032.54	1272.23	920.456	1194.04	794.792	701.87	918.472	6164.99	936.073	9091.61	849.308	2263.85	4980.89	1223.17	594.693	1333.46	1796.92	1099.34	1067.83	2183.06	1047	2295.02	1323.81	1902.48	2772.77	6658.78	2044.32	2715.73	1660.08	1250.92	1655.78	30639.2	1224.23	1203.47	1096.02	1600.27	1557.49	953.289	1973.18	1048.61	1004.21	1599.66	1779.35	1412.68	751.711	1001.39	1465.21	2240.2	2108.49	848.241999999999	895.714	1072.47	2501.01	2152.08	1304.15	1364.11	1833.35	2609.98	646.62	480.053	1156.34	580.316	3386.76	563.925	1441.5	2286.79	6501.1	1885.91	780.976000000001	2728.42	1215.07	1288.12	3687.91	1669.16	3391.65	3613.68	1880.45	1787.85	2162.3	2148.17	511.084	1515.25	2470.22	2075.1	1220.67	1012.21	400.968	2883.62	1324.52	1972.94	1466.15	14226.7	1353.16	827.834	1636.71	14054.3	1152.58	1486.28	1818.4	1694.86	2545.07	3395.86	1142.03	2403.39	1401.77	4834.63	3740.95	2190.43	2039.58	1957.33	2223.46	10132.4	1090.35	1582.67	1358.22	5057.75	646.182	1045.2	1549.48	1311.81	980.923	1195.97	1067.91	806.589	1637.74	1603.26	1763.68	3741.5	1266.55	955.24	1233.92	1222.69	1543.78	1098.27	2177.4	1666.9	2181.46	1754.01	2073.52	1536.17	1844.77	4394.8	3338.55	960.748	3268.36	2893.78	2388.73	2102.12	1817.61	3464.35	1116.57	1179.22	2453.52	1735.65	2081.27	1097.32	505.911	4016.43	615.707	1407.33	974.654	2986	4853.14	2554.96	1272.07	1609.06	1582.63	2120.67	2037.61	931.958	1640.39	1751.4	990.428	2057.9	1507.24	1558.04	1026.56	2926.78	1307.56	1470.91	755.284	2255.81	1746.45	645.223	1497.77	1909.9	1575.58	1667.72	503.79	714.286	1721.37	2172.34	510.993	1296.74	877.325000000001	719.364	1610.19	801.523	755.91	1514.82	599.879	919.104	838.289	1895.02	6687.71	1326.26	535.623	1824.26	6968.5	4276.68	1950.49	5566.43	886.74	752.751000000001	998.213	1549.86	3247.31	956.072	340.012	734.613	1050.29	1418.86	1418.99	1180.03	971.921	1038.37	1552.31	1003.07	3246.78	1794.8	1759.27	693.878	824.079	5221.28	1171.64	1254.89	929.903	1209.29	1955.13	1431.05	1435.23	1476.44	859.868	3205.13	740.689	1346.87	1566.43	1135.82	908.311	927.577	1978.19	1641.57	1408.62	2424.21	1329.18	1524.98	1963	1585.87	1266.06	1449.47	1175.31	1182.39	449.286	2001.67	2081.12	5208.81	6514.78	3470.14	4801.44	3039.33	3865.5	2920.77	2914.74	8956.94	4049.43	2415.05	4364.3	3589.3	5398.2	3879.69	8045.91	3728.65	3466.54	3710.17	1706.49	5410.56	5502.64	6624.47	4895.26	5345.49	1760.19	2024.32	1579.67	2144.27	2326.93
ALOX15	3.5957	1.4868	0	0.3619	0	1.4993	0	0	0	1.556	0	0	1.3136	0	2.5429	1.0271	0.4876	0.4281	0.6125	0.5851	0	0	1.6236	0	2.654	0.8745	2.7973	0.4052	0.4232	0	2.8873	0	0	0	0	0	1.3055	1.6129	0.554	1.5831	0.7091	0.4509	0	0.3697	1.5385	8.1095	0.661	0.7412	0.4352	1.2058	0	3.1712	1.0235	1.1643	1.3588	2.3289	0.9881	1.6445	1.4194	0.4728	1.1431	0.4512	0	1.3689	0.416	1.3158	0	0	0	0	1.0133	0.2258	0	1.7361	0.5383	0	0.4288	0	0	0	1.0108	0	1.8038	1.4314	1.009	0.4609	0	1.3134	0	1.5298	0.348	1.4866	1.7609	5.3357	1.7598	1.7897	26.9086	1.0929	0	0.7493	0	0	3.1234	2.623	0	1.2723	0.9957	0.6359	0	0	1.1822	0.3273	0	0.3182	6.8809	1.1957	0	0	0.8376	5.4595	2.2305	0.7174	1.9098	1.588	0.9284	2.1954	0	1.1759	1.5814	2.8421	0	0	0.7167	0.7399	1.637	0.3723	0	0.4742	1.6798	0.774	0.4386	1.9778	0.2592	0	1.0102	1.2384	0.2803	0.6149	0.2696	0.8165	8.7589	0.8311	1.7118	0	0	0	0.9417	0.522	0.3828	0	1.5705	2.4722	0.6347	0	2.0933	11.5852	3.4596	0.2782	2.1216	1.0097	3.0318	0.7013	2.2475	0.8843	0	0.8729	8.5438	0	1.6097	0	0	1.329	0.3264	4.2652	1.2955	6.4554	0.6444	2.8189	0.3292	0.4374	1.5337	0.8295	1.3175	0	1.5789	0.4632	2.0608	0.878	0.4261	0.2443	62.9723	0.8578	0	0	0	1.9268	0	4.9727	1.8788	0	0	0.7613	2.1448	0	0.5928	0.4521	0.5053	0.4943	0.4241	4.9241	9.0978	1.5038	1.3286	5.4371	2.4938	1.6313	0	0.4175	2.414	0	1.222	3.0651	0.4323	2.0416	1.0251	2.0153	0	3.9302	0	0	0	0	0	0	0.6562	0	0	0.6268	1.1322	1.0142	0.4528	1.0327	0	0	2.5365	0.439	0.8877	0.8127	0.9917	0	1.6493	1.2125	0.4046	0	0.4052	0	4.0131	1.076	0.6638	0	0	0.7541	0	0.7734	0.3411	0.7695	0	0.9285	0	1.4139	0	0	0.4018	0	3.1978	0.9234	0.6983	0.7541	0.9897	1.1742	2.1429	1.1389	0	2.1156	0.6225	0.3828	0.3104	0.3049	0.3329	1.3779	0	0.6645	9.5914	2.0997	0.6087	2.1061	3.0004	0.5912	0.3041	1.1382	0.3281	0.9943	0	4.721	0.7536	3.0687	0	3.2189	0	0.3923	0	1.286	0.8649
ATP5G3	4718.12	7438.98	13446.1	2650.38	10636.1	7512.24	6266.54	8212.35	3162.3	7898.86	8826.96	11974	6918.01	2669.67	4543.09	4718.09	5216.48	7718.75	22540.5	8658.28000000001	7507.28	5814.01	4714.73	11345.5	4050.43	5439.88	6912.21	5602.92	3745.92	8267.51	5345.46	7102.58	8352.97	3206.82	9871.15	3762.27	7942.91	18931.3	8694.74	4115.04	6932.75	10802.5	6696.18	5855.82	9016.92	4160.16	4811.7	6251.62	7721.06	10478.3	4912.77	2188.42	2634.08	3616.18	5429.09	3305.97	6441.7	8325.56	3610.36	11101.5	5001.71	6349.44	6668.38	11268.3	5525.25	7649.34	6435.04	11594.3	4555.96	9889.67	33320.8	5006.15	4435	4855.56	2555.78	5301.05	2147.08	4417.03	3961.49	2716.12	7179.25	6742.55	5314.01	6034.47	4868.75	7864.5	3694.17	2431.13	8992.8	4368.18	13464.9	8389	6769.38	3007.11	4276.73	3214.32	3657.07	3843.17	11727.2	2958.04	14132.6	6526.55	2974.67	2596.72	6135.4	2908.72	4846	5670.27	4427.34	7620.21	4495.94	12003.9	6392.65	4757.47	13220.7	14524.1	8526.18	5295.93	14085.4	3274.41	10850.6	13187.2	9051.9	7930.08	3785.93	3110.87	16259.4	7167.86	8800.21	3425.9	11307.5	5774.63	6766.28	5899.37	4004.91	6556.03	4786.96	7594.59	11459.4	2462.46	6889.04	4078.12	11579.8	9208.12	11654.9	10011.8	3483.6	7709.78	8182.27	5106.7	1453.98	7046.54	5161.87	3885.62	7256.56	5071.94	2661.47	4422.29	6345.71	2166.57	7736.16	8452.1	2995.24	6317.25	6110.55	2642.21	2044.11	5708.68	2822.84	4491.73	5461.34	7749.1	7693.76	10407.4	4767.72	7769.57	3092.12	4131.28	6367.81	7399.88	5013.35	8974.28	7674.93	3384.26	2324.86	8880.28	2508.58	2401.34	3702.11	4180.23	2741.18	9062.63	12245.1	5776.7	10445.8	4221.89	5404.95	7880.16	3395.82	4511.91	2331.99	9858.03000000001	2734.3	4857.14	2090.19	4240.85	4094.96	11737.9	7286.05	4498.71	8206.66	5164.45	4789.28	3020.42	12640.8	3139.24	11155.1	2776.08	5803.22	6368.08	3674.75	6557.89	9201.51000000001	13898.8	7826.53	5777.6	16515	4645.93	5321.67	9265.48	9683.91	4599.23	18139.3	2544.71	3518.2	5343.81	4209.52	2812.69	7326.53	1080.37	13737.2	3085.84	10696.2	8590.87	4216.88	11831.4	16198.5	3557.73	2342.86	5734.28	12272.4	7021	10772.8	7846.5	4741.91	9695.35	6516.64	4139.37	6929.96	6285.71	2366.68	6277.66	3543.24	6072.43	2963.53	6241.37	3603.79	8711.66	3078.91	17580.5	2379.81	9828.81	11527.1	3060.32	4124.51	3468.64	2880.61	2663.88	10291.4	6713.33	2602.96	16422.1	4002.81	3131.9	5293.28	5843.95	8744.41	4604.83	7794.14	2914.29	9357.14	6249.89	7337.01	7546.5	5455.65	7189.89	6916.31	6592.07	7593.83	5799.17	6819.15	5818.36	5965.51	6087.14	8127.22	8755.27000000001	5440.63	6658.29	5134.17	5658.6	6240.81	5974.4	6897.17	4006.22	5796.91	6607.21	8589.56	3547.75	6097.83	8358.57	6467.25	5539.86	6065.7
CARS	719.147	788.006	1070.43	1102.06	774.118	763.118	1203.01	669.449	574.791	951.753	866.314	654.942	1088.12	1092.97	868.949	793.966	834.227	790.663	1242.69	779.403	1013.44	760.525	554.305	853.587	694.46	752.077	1225.23	1023.1	771.443	767.578	672.152	707.26	673.275	691.969	1328.95	876.433	726.747	241.29	607.756	789.974	1152.33	870.153	758.066	556.747	776.923	840.851	636.857	723.365	638.816	941.318	635.724	633.454	928.864	1228.29	589.493	888.078	940.217	664.378	587.651	646.355	622.595	698.073	610.3	706.365	621.068	788.158	620.977	644.848	519.254	704.399	932.236	1021.51	1110.46	712.153	1108.87	482.956	411.235	519.432	371.304	595.626	859.495	1055.84	843.58	479.036	943.076	574.26	811.189	570.021	684.438	738.399	829.205	1232.9	655.419	620.716	706.115	421.476	928.035	718.033	643.015	613.713	548.331	623.894	733.579	683.841	531.12	450.7	616.661	484.261	676.108	680.496	861.238	516.404	1544.62	771.313	871.997	562.774	958.604	419.979	663.688	1245.81	805.205	919.656	664.298	1083.32	674.236	710.757	752.948	972.465000000001	1344.23	1200.57	774.117	519.892	804.443	965.594	1274.4	652.699	1089.64	676.15	777.175	885.062	614.912	614.32	564.282	1564.89	568.398	1233.41	706.756	661.594	747.961	572.401	689.259	617.097	697.978	629.071	743.982	818.799999999999	967.723	668.668	785.605	508.739	585.787	648.022	695.652	577.303	581.406	776.983999999999	704.761	611.575	655.941	2162.31	1276.91	801.558	1641.6	771.955	496.401	699.738	721.768	1208.34	521.529	1012.26	556.393	1094.42	641.971	807.29	562.915	1082.75	411.116	618.746	559.25	700.783	1623.46	808.793	836.627	609.062	782.632	621.656	671.819	811.677	576.902	539.738	659.446	715.419	623.054	630.58	370.747	1127.17	673.95	722.029	671.207	862.188	814.391	781.119	758.534	881.659	529.342	532.55	838.808	711.32	799.83	1108.33	1090.98	788.471	658.99	757.842	428.942	634.584	758.466	696.451	800.241	1194.08	808.549999999999	789.272	507.118	678.228	769.349	734.784	1168.5	1658.53	846.939	582.832	1015.39	1096.85	806.971	698.043	1257.32	632.429	1316.94	624.296	522.664	828.595	648.37	654.382	568.602	1355.53	703.868	485.496	716.818	703.779	673.361	646.501	779	955.440999999999	581.37	632.206	602.468	957.531	946.37	794.062	640.279	658.638	745.05	689.291	1138.85	677.092	521.559	690.265	614.776	613.742	587.654	704.598	798.584	985.263	501.858	588.081	687.072	642.655	797.486	652.715	730.916999999999	506.849	724.286	510.242	560.253	420.694	552.132	545.176	538.494	547.866	513.07	538.409	421.67	617.617	601.678	458.093	646.732	565.291	633.09	541.531	527.86	477.644	579.396	622.173	398.834	666.602	540.317	602.225	476.97	738.197	512.908	542.958	620.723	526.85	531.063
CDKN1A	12353.4	15798.3	2114.85	5210.28	12430.6	5587.71	1350.94	5442.07	4598.35	8200.21	2944.78	11396.4	2241.49	4052.12	4150.76	4381.7	3235.01	13981.6	6138.11	6752.49	6230.68	8724.56	12120.5	11651.5	7088.36	2514.65	4088.3	2729.74	8559.5	3089.22	3311.68	15764.4	9772.26999999999	13301.4	663.056	7158.29	11817.8	3337.42	3406.65	8184.17	5679.73	8687.56	6911.21	1078.74	9320	3236.19	9936.05	3473.41	3793.73	6126.21	3903.7	6401.43	16231.8	5977.3	12577.7	8664.71	5696.64	18546.7	9427.95999999999	5113.63	4250.33	6003.79	9549.41	11989.7	10531.7	7478.29	8728.84	561.244	1835.74	8997.85	20149.5	2953.87	6624.63	5719.1	4220.7	2181.59	304.889	4489.82	5370.62	9303.59999999999	10656.3	8894.06	5655.53	30219.8	12189.7	11955.3	1537.53	3429.98	19781.7	3232.53	4713.21	2218.04	7798.46	9624.28	4969.2	5216.55	5060.08	9759.56	8539.34	7780.07	13086.7	4908.1	5153.65	12848	3325.48	10584.6	6801.19	7172.65	12160.7	4236.88	9220.63	8465.02	3816.36	3563.88	8155.11	6314.47	5132.29	1479.56	4448.69	8439.88	2883.27	11841.5	3267.7	16692.9	5006.06	9233.26	4011.79	3627.63	3709.54	5953.31	3702.55	7353.47	4488.04	10444.3	5634.13	2519.2	22696.2	19134.7	10944.3	7930.34	6903.51	3745.45	6431.31	4947.4	4871.79	2912.07	7370.34	8357.54	3477.72	16796.7	12682.9	3483.17	10342.1	11988.1	7237.97	7435.99	2879.94	7191.44	1540.58	2567.59	14498.6	9140.61	10690.6	2055.36	9852.03	6409.22	9371.97	5314.13	11508.8	9522.66	10504.8	18081	9137.58000000001	6339.34	4162.63	10755.9	8502.23	10373.6	18552.9	22254.5	6185.38	2127.04	5538.19	2056.22	1515.14	3795.19	6716.39	9242.07	2349.9	5836.4	7236.58	5743.67	16371.5	15975.4	20825.8	10761.3	9217.93	1597.45	10528.8	5246.38	2652.9	14264.6	12141.2	10963.2	3671.21	14484.6	6021.85	6784.68	5952.09	2014.64	7244.66	11158	11666.8	7060.95	10658.6	3344.94	16534.1	19912.5	6263.78	3942.96	5520.85	8853.13	7810.01	7224.59	13692.1	9224.58	8155.91	11458.9	3992.76	12859.9	12412.2	8032.95	3626.38	12504.7	14038.4	15796.5	8273.99	7044.83	4989.04	7539.64	4329.52	3278.8	5351.21	9698.97	7371.67	8602.71	1834.85	7022.7	6252.67	8784.99	10709.4	7163.86	4781.11	3479.12	7802.79	2421.86	21510.9	7583.91	7392.59	8547.38	2482.68	5940.28	11689.7	8374.24	8115.48	3153.07	6432.32	6463.94	10993.3	2085.75	4426.64	18447.2	2502.84	6459.78	9588.26999999999	6298.19	8720.32	5098.42	6695.47	9018.03	1821.11	2452.63	3644.4	12107.8	8741.89	8451.51999999999	15076.8	9197.21	6001.73	9885.31999999999	13550.7	617.302	1448.6	961.973999999999	1940.55	2047.86	1031.67	1024.09	1711.34	462.969	24437.5	3791.09	2579.36	1345.93	2135.59	3323.08	3437.21	2247.12	5029.27	4298.49	2372.38	7842.9	2484.18	1899.41	1107.39	3789.03	1149.1	1498.93	2894.7	2095.33	2657.87	2117.69	1537.54
CISD1	666.239	1213.23	1754.32	562.432	1178.04	1141.43	852.199	694.825	519.073	1313.8	1050.79	1653.89	1254.95	402.325	2623.92	659.413	876.158	789.384	1872.3	1353.42	1770.44	786.559	882.288	1973.65	679.863	1405.33	650.38	862.237	820.953999999999	1047.11	742.601	844.027	874.561	430.143	1459.52	636.071	1132.34	2107.74	1428.81	750.396000000001	930.016	1089.72	592.173	1595.93	1098.46	435.884	719.16	1345.93	933.42	1403.54	920.86	376.321	501.535	683.807	886.617	793.112	1648.22	1021.23	600.426	1055.35	862.26	1283.34	870.726	1095.14	770.007	713.158	822.408	1240.44	604.091	927.354	1245.85	712.326	976.051000000001	918.056	580.81	403.95	440.823	1152.38	537.245	578.045	3442.72	1190.16	510.477	654.619	484.318	939.74	558.508	373.666	847.262	808.261	1859.88	1289.89	763.54	737.216	1096.35	603.132	262.203	587.432	1094.49	687.149	1687.04	940.436	682.468	474.379	1327.2	740.458	856.621000000001	869.634	251.232	1078.01	1020.84	1351.55	1363.87	715.004	1010.87	2037.86	647.161	999.504	745.498000000001	492.916	1185.13	779.77	676.394	1031.24	787.266	621.295	1330.78	923.469	1631	516.443	1422.21	756.787	1542.24	579.356	487.416	1088.7	622.817	695.59	1381.89	461.3	904.386	637.46	1274.75	1253.29	1485.98	1188.85	669.47	859.273	877.924	680.185	323.406	782.071	846.903	699.762	1132.93	963.925	600.158	670.234	776.417	587.206	990.97	570.457	578.229	613.37	804.344	538.07	409.464	904.285	657.709	1401.49	1520.97	818.389	1477.98	1599.2	656.595	922.025	545.691	820.57	429.779	1187.97	1039.27	559.834	582.245	551.376	511.741	866.784	1802.98	498.238	744.898	830.709	475.46	1680.22	999.999999999999	876.375	1235.26	762.478	837.197	1123.35	549.212	677.055	204.534	880.978000000001	638.928	566.964	558.591	1106.94	736.975	1412.23	947.863	657.192	1039.03	611.724	593.387	500.078	1091.29	640.145	1278.42	715.769	1091.18	496.102	251.706	896.742	928.698	1257.63	987.564	943.991000000001	2711.18	867.223000000001	903.44	1552.6	1129.53	609.962	1900.95	452.021	456.689	848.045	582.418	358.955	794.029	141.061	1594.32	752.751000000001	1066.13	621.622	1163.48	1369.51	1165.15	602.358	469.478	805.781	1115.63	1120.14	1089.98	1196.39	742.549	1208.52	738.127	632.263	1170.2	1163.27	346.344	1200.97	729.443	833.813	424.635	696.609	687.705	1244.37	598.788	1585.89	510.579	1049.77	2445.3	728.538	644.38	752.982	513.852	513.463	1303.7	773.418	1525.74	1194.74	770.668	553.9	1676.11	989.381	1208.1	643.665	1452.93	695.108	542.143	908.868	1027.77	991.29	787.737	1179.56	995.36	976.829	1102.72	911.471	734.55	858.817	854.745	937.183	1228.33	1330.67	786.112	1048.77	780.236	862.733	966.864	959.731	865.112	620.337	870.761000000001	802.838	1110.54	686.159	781.929	908.591999999999	839.687	843.646	903.268
