	TCGA-05-4244-01	TCGA-05-4249-01	TCGA-05-4250-01	TCGA-05-4382-01	TCGA-05-4384-01	TCGA-05-4389-01	TCGA-05-4390-01	TCGA-05-4395-01	TCGA-05-4396-01	TCGA-05-4397-01	TCGA-05-4398-01	TCGA-05-4402-01	TCGA-05-4403-01	TCGA-05-4405-01	TCGA-05-4410-01	TCGA-05-4415-01	TCGA-05-4417-01	TCGA-05-4418-01	TCGA-05-4420-01	TCGA-05-4422-01	TCGA-05-4424-01	TCGA-05-4425-01	TCGA-05-4426-01	TCGA-05-4427-01	TCGA-05-4430-01	TCGA-05-4432-01	TCGA-05-4433-01	TCGA-05-4434-01	TCGA-05-5420-01	TCGA-05-5423-01	TCGA-05-5425-01	TCGA-05-5428-01	TCGA-05-5429-01	TCGA-05-5715-01	TCGA-35-3615-01	TCGA-35-4122-01	TCGA-35-4123-01	TCGA-35-5375-01	TCGA-38-4625-01	TCGA-38-4626-01	TCGA-38-4627-01	TCGA-38-4628-01	TCGA-38-4629-01	TCGA-38-4630-01	TCGA-38-4631-01	TCGA-38-4632-01	TCGA-38-6178-01	TCGA-38-7271-01	TCGA-38-A44F-01	TCGA-44-2655-01	TCGA-44-2656-01	TCGA-44-2657-01	TCGA-44-2659-01	TCGA-44-2661-01	TCGA-44-2662-01	TCGA-44-2665-01	TCGA-44-2666-01	TCGA-44-2668-01	TCGA-44-3396-01	TCGA-44-3398-01	TCGA-44-3918-01	TCGA-44-3919-01	TCGA-44-4112-01	TCGA-44-5643-01	TCGA-44-5644-01	TCGA-44-5645-01	TCGA-44-6145-01	TCGA-44-6146-01	TCGA-44-6147-01	TCGA-44-6148-01	TCGA-44-6774-01	TCGA-44-6775-01	TCGA-44-6776-01	TCGA-44-6777-01	TCGA-44-6778-01	TCGA-44-6779-01	TCGA-44-7659-01	TCGA-44-7660-01	TCGA-44-7661-01	TCGA-44-7662-01	TCGA-44-7667-01	TCGA-44-7669-01	TCGA-44-7670-01	TCGA-44-7671-01	TCGA-44-7672-01	TCGA-44-8117-01	TCGA-44-8119-01	TCGA-44-8120-01	TCGA-44-A479-01	TCGA-44-A47A-01	TCGA-44-A47B-01	TCGA-44-A47G-01	TCGA-44-A4SS-01	TCGA-44-A4SU-01	TCGA-49-4486-01	TCGA-49-4487-01	TCGA-49-4488-01	TCGA-49-4490-01	TCGA-49-4494-01	TCGA-49-4501-01	TCGA-49-4505-01	TCGA-49-4506-01	TCGA-49-4507-01	TCGA-49-4510-01	TCGA-49-4512-01	TCGA-49-4514-01	TCGA-49-6742-01	TCGA-49-6743-01	TCGA-49-6744-01	TCGA-49-6745-01	TCGA-49-6761-01	TCGA-49-6767-01	TCGA-49-AAQV-01	TCGA-49-AAR0-01	TCGA-49-AAR2-01	TCGA-49-AAR3-01	TCGA-49-AAR4-01	TCGA-49-AAR9-01	TCGA-49-AARE-01	TCGA-49-AARN-01	TCGA-49-AARO-01	TCGA-49-AARQ-01	TCGA-49-AARR-01	TCGA-4B-A93V-01	TCGA-50-5044-01	TCGA-50-5045-01	TCGA-50-5049-01	TCGA-50-5051-01	TCGA-50-5055-01	TCGA-50-5066-01	TCGA-50-5066-02	TCGA-50-5068-01	TCGA-50-5072-01	TCGA-50-5930-01	TCGA-50-5931-01	TCGA-50-5932-01	TCGA-50-5933-01	TCGA-50-5935-01	TCGA-50-5936-01	TCGA-50-5939-01	TCGA-50-5941-01	TCGA-50-5942-01	TCGA-50-5944-01	TCGA-50-5946-01	TCGA-50-5946-02	TCGA-50-6590-01	TCGA-50-6591-01	TCGA-50-6592-01	TCGA-50-6593-01	TCGA-50-6594-01	TCGA-50-6595-01	TCGA-50-6597-01	TCGA-50-6673-01	TCGA-50-7109-01	TCGA-50-8457-01	TCGA-50-8459-01	TCGA-50-8460-01	TCGA-53-7624-01	TCGA-53-7626-01	TCGA-53-7813-01	TCGA-53-A4EZ-01	TCGA-55-1592-01	TCGA-55-1594-01	TCGA-55-1595-01	TCGA-55-1596-01	TCGA-55-5899-01	TCGA-55-6543-01	TCGA-55-6642-01	TCGA-55-6712-01	TCGA-55-6968-01	TCGA-55-6969-01	TCGA-55-6970-01	TCGA-55-6971-01	TCGA-55-6972-01	TCGA-55-6975-01	TCGA-55-6978-01	TCGA-55-6979-01	TCGA-55-6980-01	TCGA-55-6981-01	TCGA-55-6982-01	TCGA-55-6983-01	TCGA-55-6984-01	TCGA-55-6985-01	TCGA-55-6986-01	TCGA-55-6987-01	TCGA-55-7227-01	TCGA-55-7281-01	TCGA-55-7283-01	TCGA-55-7284-01	TCGA-55-7570-01	TCGA-55-7573-01	TCGA-55-7574-01	TCGA-55-7576-01	TCGA-55-7724-01	TCGA-55-7725-01	TCGA-55-7726-01	TCGA-55-7727-01	TCGA-55-7728-01	TCGA-55-7815-01	TCGA-55-7816-01	TCGA-55-7903-01	TCGA-55-7907-01	TCGA-55-7910-01	TCGA-55-7911-01	TCGA-55-7913-01	TCGA-55-7914-01	TCGA-55-7994-01	TCGA-55-7995-01	TCGA-55-8085-01	TCGA-55-8087-01	TCGA-55-8089-01	TCGA-55-8090-01	TCGA-55-8091-01	TCGA-55-8092-01	TCGA-55-8094-01	TCGA-55-8096-01	TCGA-55-8097-01	TCGA-55-8203-01	TCGA-55-8204-01	TCGA-55-8205-01	TCGA-55-8206-01	TCGA-55-8207-01	TCGA-55-8208-01	TCGA-55-8299-01	TCGA-55-8301-01	TCGA-55-8302-01	TCGA-55-8505-01	TCGA-55-8506-01	TCGA-55-8507-01	TCGA-55-8508-01	TCGA-55-8510-01	TCGA-55-8511-01	TCGA-55-8512-01	TCGA-55-8513-01	TCGA-55-8514-01	TCGA-55-8614-01	TCGA-55-8615-01	TCGA-55-8616-01	TCGA-55-8619-01	TCGA-55-8620-01	TCGA-55-8621-01	TCGA-55-A48X-01	TCGA-55-A48Y-01	TCGA-55-A48Z-01	TCGA-55-A490-01	TCGA-55-A491-01	TCGA-55-A492-01	TCGA-55-A493-01	TCGA-55-A494-01	TCGA-55-A4DF-01	TCGA-55-A4DG-01	TCGA-55-A57B-01	TCGA-62-8394-01	TCGA-62-8395-01	TCGA-62-8397-01	TCGA-62-8398-01	TCGA-62-8399-01	TCGA-62-8402-01	TCGA-62-A46O-01	TCGA-62-A46P-01	TCGA-62-A46R-01	TCGA-62-A46S-01	TCGA-62-A46U-01	TCGA-62-A46V-01	TCGA-62-A46Y-01	TCGA-62-A470-01	TCGA-62-A471-01	TCGA-62-A472-01	TCGA-64-1676-01	TCGA-64-1677-01	TCGA-64-1678-01	TCGA-64-1679-01	TCGA-64-1680-01	TCGA-64-1681-01	TCGA-64-5774-01	TCGA-64-5775-01	TCGA-64-5778-01	TCGA-64-5779-01	TCGA-64-5781-01	TCGA-64-5815-01	TCGA-67-3770-01	TCGA-67-3771-01	TCGA-67-3772-01	TCGA-67-3773-01	TCGA-67-3774-01	TCGA-67-4679-01	TCGA-67-6215-01	TCGA-67-6216-01	TCGA-67-6217-01	TCGA-69-7760-01	TCGA-69-7761-01	TCGA-69-7763-01	TCGA-69-7764-01	TCGA-69-7765-01	TCGA-69-7973-01	TCGA-69-7974-01	TCGA-69-7978-01	TCGA-69-7979-01	TCGA-69-7980-01	TCGA-69-8253-01	TCGA-69-8254-01	TCGA-69-8255-01	TCGA-69-8453-01	TCGA-69-A59K-01	TCGA-71-6725-01	TCGA-71-8520-01	TCGA-73-4658-01	TCGA-73-4659-01	TCGA-73-4662-01	TCGA-73-4666-01	TCGA-73-4668-01	TCGA-73-4670-01	TCGA-73-4675-01	TCGA-73-4676-01	TCGA-73-4677-01	TCGA-73-7498-01	TCGA-73-7499-01	TCGA-73-A9RS-01	TCGA-75-5122-01	TCGA-75-5125-01	TCGA-75-5126-01	TCGA-75-5146-01	TCGA-75-5147-01	TCGA-75-6203-01	TCGA-75-6205-01	TCGA-75-6206-01	TCGA-75-6207-01	TCGA-75-6211-01	TCGA-75-6212-01	TCGA-75-6214-01	TCGA-75-7025-01	TCGA-75-7027-01	TCGA-75-7030-01	TCGA-75-7031-01	TCGA-78-7143-01	TCGA-78-7145-01	TCGA-78-7146-01	TCGA-78-7147-01	TCGA-78-7148-01	TCGA-78-7149-01	TCGA-78-7150-01	TCGA-78-7152-01	TCGA-78-7153-01	TCGA-78-7154-01	TCGA-78-7155-01	TCGA-78-7156-01	TCGA-78-7158-01	TCGA-78-7159-01	TCGA-78-7160-01	TCGA-78-7161-01	TCGA-78-7162-01	TCGA-78-7163-01	TCGA-78-7166-01	TCGA-78-7167-01	TCGA-78-7220-01	TCGA-78-7535-01	TCGA-78-7536-01	TCGA-78-7537-01	TCGA-78-7539-01	TCGA-78-7540-01	TCGA-78-7542-01	TCGA-78-7633-01	TCGA-78-8640-01	TCGA-78-8648-01	TCGA-78-8655-01	TCGA-78-8660-01	TCGA-78-8662-01	TCGA-80-5607-01	TCGA-80-5608-01	TCGA-80-5611-01	TCGA-83-5908-01	TCGA-86-6562-01	TCGA-86-6851-01	TCGA-86-7701-01	TCGA-86-7711-01	TCGA-86-7713-01	TCGA-86-7714-01	TCGA-86-7953-01	TCGA-86-7954-01	TCGA-86-7955-01	TCGA-86-8054-01	TCGA-86-8055-01	TCGA-86-8056-01	TCGA-86-8073-01	TCGA-86-8074-01	TCGA-86-8075-01	TCGA-86-8076-01	TCGA-86-8278-01	TCGA-86-8279-01	TCGA-86-8280-01	TCGA-86-8281-01	TCGA-86-8358-01	TCGA-86-8359-01	TCGA-86-8585-01	TCGA-86-8668-01	TCGA-86-8669-01	TCGA-86-8671-01	TCGA-86-8672-01	TCGA-86-8673-01	TCGA-86-8674-01	TCGA-86-A456-01	TCGA-86-A4D0-01	TCGA-86-A4JF-01	TCGA-86-A4P7-01	TCGA-86-A4P8-01	TCGA-91-6828-01	TCGA-91-6829-01	TCGA-91-6830-01	TCGA-91-6831-01	TCGA-91-6835-01	TCGA-91-6836-01	TCGA-91-6840-01	TCGA-91-6847-01	TCGA-91-6848-01	TCGA-91-6849-01	TCGA-91-7771-01	TCGA-91-8496-01	TCGA-91-8497-01	TCGA-91-8499-01	TCGA-91-A4BC-01	TCGA-91-A4BD-01	TCGA-93-7347-01	TCGA-93-7348-01	TCGA-93-8067-01	TCGA-93-A4JN-01	TCGA-93-A4JO-01	TCGA-93-A4JP-01	TCGA-93-A4JQ-01	TCGA-95-7039-01	TCGA-95-7043-01	TCGA-95-7562-01	TCGA-95-7567-01	TCGA-95-7944-01	TCGA-95-7947-01	TCGA-95-7948-01	TCGA-95-8039-01	TCGA-95-8494-01	TCGA-95-A4VK-01	TCGA-95-A4VN-01	TCGA-95-A4VP-01	TCGA-97-7546-01	TCGA-97-7547-01	TCGA-97-7552-01	TCGA-97-7553-01	TCGA-97-7554-01	TCGA-97-7937-01	TCGA-97-7938-01	TCGA-97-7941-01	TCGA-97-8171-01	TCGA-97-8172-01	TCGA-97-8174-01	TCGA-97-8175-01	TCGA-97-8176-01	TCGA-97-8177-01	TCGA-97-8179-01	TCGA-97-8547-01	TCGA-97-8552-01	TCGA-97-A4LX-01	TCGA-97-A4M0-01	TCGA-97-A4M1-01	TCGA-97-A4M2-01	TCGA-97-A4M3-01	TCGA-97-A4M5-01	TCGA-97-A4M6-01	TCGA-97-A4M7-01	TCGA-99-7458-01	TCGA-99-8025-01	TCGA-99-8028-01	TCGA-99-8032-01	TCGA-99-8033-01	TCGA-99-AA5R-01	TCGA-J2-8192-01	TCGA-J2-8194-01	TCGA-J2-A4AD-01	TCGA-J2-A4AE-01	TCGA-J2-A4AG-01	TCGA-L4-A4E5-01	TCGA-L4-A4E6-01	TCGA-L9-A443-01	TCGA-L9-A444-01	TCGA-L9-A50W-01	TCGA-L9-A5IP-01	TCGA-L9-A743-01	TCGA-L9-A7SV-01	TCGA-L9-A8F4-01	TCGA-MN-A4N1-01	TCGA-MN-A4N4-01	TCGA-MN-A4N5-01	TCGA-MP-A4SV-01	TCGA-MP-A4SW-01	TCGA-MP-A4SY-01	TCGA-MP-A4T4-01	TCGA-MP-A4T6-01	TCGA-MP-A4T7-01	TCGA-MP-A4T8-01	TCGA-MP-A4T9-01	TCGA-MP-A4TA-01	TCGA-MP-A4TC-01	TCGA-MP-A4TD-01	TCGA-MP-A4TE-01	TCGA-MP-A4TF-01	TCGA-MP-A4TH-01	TCGA-MP-A4TI-01	TCGA-MP-A4TJ-01	TCGA-MP-A4TK-01	TCGA-MP-A5C7-01	TCGA-NJ-A4YF-01	TCGA-NJ-A4YG-01	TCGA-NJ-A4YI-01	TCGA-NJ-A4YP-01	TCGA-NJ-A4YQ-01	TCGA-NJ-A55A-01	TCGA-NJ-A55O-01	TCGA-NJ-A55R-01	TCGA-NJ-A7XG-01	TCGA-O1-A52J-01	TCGA-S2-AA1A-01	TCGA-38-4625-11	TCGA-38-4626-11	TCGA-38-4627-11	TCGA-38-4632-11	TCGA-44-2655-11	TCGA-44-2657-11	TCGA-44-2661-11	TCGA-44-2662-11	TCGA-44-2665-11	TCGA-44-2668-11	TCGA-44-3396-11	TCGA-44-3398-11	TCGA-44-5645-11	TCGA-44-6144-11	TCGA-44-6145-11	TCGA-44-6146-11	TCGA-44-6147-11	TCGA-44-6148-11	TCGA-44-6776-11	TCGA-44-6777-11	TCGA-44-6778-11	TCGA-49-4490-11	TCGA-49-4512-11	TCGA-49-6742-11	TCGA-49-6743-11	TCGA-49-6744-11	TCGA-49-6745-11	TCGA-49-6761-11	TCGA-50-5930-11	TCGA-50-5931-11	TCGA-50-5932-11	TCGA-50-5933-11	TCGA-50-5935-11	TCGA-50-5936-11	TCGA-50-5939-11	TCGA-50-6595-11	TCGA-55-6968-11	TCGA-55-6969-11	TCGA-55-6970-11	TCGA-55-6971-11	TCGA-55-6972-11	TCGA-55-6975-11	TCGA-55-6978-11	TCGA-55-6979-11	TCGA-55-6980-11	TCGA-55-6981-11	TCGA-55-6982-11	TCGA-55-6983-11	TCGA-55-6984-11	TCGA-55-6985-11	TCGA-55-6986-11	TCGA-73-4676-11	TCGA-91-6828-11	TCGA-91-6829-11	TCGA-91-6831-11	TCGA-91-6835-11	TCGA-91-6836-11	TCGA-91-6847-11	TCGA-91-6849-11
ACSL4	6716.82	2234.7	2746.25	1292	1461.82	2668.46	1820.21	1917.47	4454.89	2123.47	2280.56	1525.3	2077.84	2076.69	1610.09	5972.89	2317.86	3772	546.674	1021.61	1994.28	4745.38	4499.44	1912.21	2487.72	1909.43	2350.41	4042.28	8719.31	1871.79	3688.35	953.128	2354.99	1535.04	5157.24	4012.06	2577.57	5341.84	4080.54	5216.22	2710.69	2650.76	4191.05	990.915	2243.62	4261.52	1989.86	2144.27	1485.16	3472.23	1355.1	1634.23	980.713	3963.98	4022.62	2065.46	2071.53	2885.57	1922.35	3170.02	2038.52	1664.39	1830.92	1548.17	1459.02	2440.62	2920.4	1271.66	1329.51	2429.36	2286.25	2893.49	1065.37	1908.47	2485.41	2301.65	2781.02	4297.76	2659.9	1711.88	340.928	1552.13	1908.34	1624.89	2030.46	533.314	1226.54	2271.06	1472.76	709.826	2303.18	2529.34	1528.06	1103.89	493.083	2419.55	453.495	896.752	2078.51	1712.55	1200.39	7589.69	1869.25	1665.71	1250.58	2794.93	1720.36	8153.55	2151.73	4147.42	1700.46	2645.56	555.024	882.003	306.874	1774.39	896.595	648.463	1123.81	935.075	1436.15	1351.12	1547.65	558.558	1994.88	2494.5	2242.19	1024.79	2227.57	4063.59	2942.58	4488.29	1842.49	5427.75	2111.11	2291.35	2239.03	1631.07	2002.19	3170.17	1975.64	4329.41	1693.55	1336.12	2628.29	1317.39	528.674	2916.94	1963.44	1607.04	2403.86	3210.18	4100.95	568.701	1066.13	1776.41	1674.72	1222.66	1832.72	1111	336.776	3262.41	1892.69	799.929	1394.91	1564.8	2251.95	1452.82	3047.28	1168.86	1484.32	7014.13	3406.58	371.005	1103.94	4074.85	2376.22	1961.98	1580.7	3848.81	1880.85	2276.97	1810.45	1505.09	4367.23	1972.36	2516.81	1588.97	2946.79	1725.49	2231.39	2422.7	1375.17	3130.26	2500	4416.15	3016.51	952.028	9466.93	3332.47	1762.33	1309.62	2831.48	1785.65	1757.95	6442.78	2588.3	1194.99	1780.45	2100.52	2366.05	1819.45	2564.38	2507.69	1103.26	2752.7	1665.75	1614.4	2645.39	3132.03	3739.22	3362.88	1991.75	2621.62	1468.82	1375.05	1506.78	489.865	1181.28	912.467	1556.3	664.585	1178.51	1454.75	261.29	1637.59	919.251	953.256	3101.34	729.87	2184.55	1749.76	6358.72	2097.55	983.535	765.484	626.138	2372.43	245.674	1081.37	784.283	1428.77	1314.07	1745.69	887.591	1837.98	4732.6	1436.63	4751.95	520.301	1537.67	1267.55	2514.59	3126.55	2853.63	1052.96	5972.38	2649.61	4783.53	1144.42	1199.72	2630.3	1897.61	1528.15	1181.1	5283.88	1483.14	1635.02	2848.23	2857.82	1624.06	1411.07	2604.4	3238.44	3047.74	3982.79	1747.04	1666.13	973.388	1733.92	2436.59	1320.53	2667.11	2310.24	997.475	3206.3	2003.36	1338.07	1625.35	2147.41	1908.34	7148.68	2187.13	835.793	278.951	1967.23	2901.61	3372.15	1450.86	2890.78	1798.77	3769.58	1195.79	3105.01	1343.55	781.139	1137.33	214.789	3407.66	2155.15	3583.6	1893.69	1634.92	2363.14	2418.64	896.79	2476.04	671.926	1288.43	1248.5	1415.66	2237.41	2581.25	1752.69	768.714	2288.69	3752.24	496.886	4292.48	1127.65	10913.4	1363.05	1016.28	1392.47	630.208	519.279	715.768	948.209	4765.3	6627.3	2017.56	639.219	7120.37	523.626	2904.13	2198.05	1029.5	657.632	673.932	1159.57	2622.6	929.655000000001	1878.92	2840.34	1051.3	1413.96	1680.34	1685.11	948.669	1486.62	2788.58	799.142	1636.29	1403.58	1375.22	1182.71	4047.93	3780.78	1553.94	588.297	1303.14	2621.95	3253.77	1631.9	4841.67	2799.31	4042.49	1899.79	475.852	1449.29	2302.23	1063.63	7203.52	950.627	3872.77	865.784	1962.25	1839.92	1889.74	2987.07	2091.38	1033.5	947.441	1696.39	2147.68	1425.08	2940.11	3413.79	928.42	2209.48	1241.29	1045.26	1175.12	3294.62	6401.56	2246.29	2432.42	1304.65	10877.6	1889.03	1276.44	2491.06	2028.9	4185.43	1448.05	1709.73	1501.22	1327.38	942.857	3951.4	2372.08	733.615	1866.03	563.82	385.197	3238.92	615.041	10269.4	1251.51	1498.1	2741.65	2213.81	1943.84	5199.54	3237.62	540.378	4172.21	1472.07	351.917	1223.34	1639.04	2759.65	4381.75	2008.24	3117.19	1666.11	1852.44	1404.19	1129.11	1328.44	1605.29	1384.42	1794.81	1991.55	2342.93	2569.89	429.857	1778.2	1473.35	3636.33	1878.94	3075.74	9665.94	995.128	712.175	1025.47	378.612	2846.03	3667.56	677.297	1242.1	1496.93	2447.12	1065.26	790.932	851.356	1208.85	1732.28	1281.74	1657.1	1825.22	1312.23	393.047	2869.01	3350.34	2941.86	766.288	2029.57	1571.71	2728.63	1121.53	1225.09	2318.78	1525.76	2067.86	416.226	239.368	997.691	717.691	2811.48	627.119	2875.25	1428.24	1355.68	1712.65	1479.43	3536.09	3139.38	4194.28	6422.49	4339.15	3285.36	3862.83	3058.37	4064.07	5146.34	4741.17	3736.65	2767.13	2220.09	4714.84	6176.01	2362.43	7814.04	2477.87	6336.17	4851.7	3827.24	5312.32	4802.06	3388.7	5603.64	5897.96	4534.32	3920.12	5640.09	6618.28	4083.6	5862.76	6813.47	4207.14	4877.64	3480.53	4089.61	3247.46	5091.87	3341.09	2916.54	3833.48	3883.64	2838.13	2244.63	3705.57	2931.12	5992.19	3358.31	3436.39	2241.36	5956.41	4773.63	3181.32	7146.5	2092.48	3324.5	2471.49	3071.29
ALOX15	121.127	70.5085	20.5587	2.6323	4.887	157.047	25.5469	0.5369	30.326	12.148	11.3093	46.0824	68.9463	74.2147	321.101	0.4444	98.4837	1.3295	145.149	27.0928	161.106	3.9172	3.8533	2.0182	497.608	50.7643	42.9752	274.474	30.4308	57.1429	8.4842	2.6161	75.7927	102.284	5.5231	2.0101	2.1955	31.0766	3.9426	19.6821	140.825	14.8546	10.2781	15.2892	27.4665	5.3527	15.6006	11.3895	431.507	49.2037	163.393	244.295	10.7878	220.461	6.8229	4.7438	66.7292	15.5578	35.3547	30.4069	37.7574	7.1545	2.8112	320.563	152.286	15.4905	48.0101	7.2202	2345.36	1139.41	9.2937	44.422	27.2989	4.7344	6.9797	0.797	482.063	52.9913	2.4984	21.3097	85.2321	18.4011	697.736	555.179	156.189	1.1562	18.9386	2.2427	27.8093	79.3245	0	139.24	2.2154	21.1292	10.6397	1.6849	46.9639	29.9541	5.1111	5.284	72.1302	1.9899	1.0377	120.69	129.9	69.6247	25.3542	2.1704	2.0367	72.2359	13.1989	8.284	125.963	44.6207	25.9853	5.2265	363.178	0	135.639	136.567	978.38	15.1685	2816.69	596.084	34.8004	126.904	59.1518	55.7707	300.664	5.2265	385.589	17.1015	4.157	46.4818	7.5758	1.6625	10.7155	11.4595	1.462	5.4729	12.8205	1406.48	130.508	64.651	50.4386	3.8043	1.1947	3.4251	510.584	23.9437	19.9357	63.148	197.42	42.7136	174.434	443.682	190.83	4.3917	47.8025	5.1387	144.389	90.6675	13.3648	0.3052	91.7703	4.5721	3.3445	21.6252	30.4728	139.668	60.3661	4.176	4.8403	5.7078	1.6764	17.2922	11.2751	15.0309	19.2982	165.937	424.468	66.7276	1116.42	69.7674	7.4153	34.5543	29.0598	123.308	79.4744	2.1786	903.122	6.3505	5.1321	455.912	11.5546	5.3239	5.5046	5.5566	1.002	11105.8	5.9791	52.3847	529.63	2.1144	3.7305	1.4993	7.5987	1769.29	8.6987	5.5846	0.4158	72.1586	311.732	2.2243	17.2851	1.2474	26.4215	0.8088	820.816	6.3292	39.8701	172.176	62.919	0	1.7204	8.3068	2.3571	1.6892	7.0346	25.641	44.6756	181.349	6146.45	1575.67	3.2258	238.881	109.091	902.311	124.054	14.8832	1149.06	421.31	0	3.3638	0	163.579	6.963	1.9391	3.9911	3108.18	13.7131	22.567	11.2278	32.0189	4.3796	1.126	13.2375	10.8388	10.5909	7.5188	77.5336	4.415	1.233	79.4045	661.654	45.5665	0	86.8726	5.5429	2.1882	58.066	1.451	284.753	999.006000000001	3.2756	0.4641	57.0838	35.1882	0	1.5711	16.9173	56.0261	94.5693	2.0555	215.232	348.3	2.607	2.9468	131.908	2.4984	5.3967	74.4791	5.305	0.6242	1.032	318.015	14.7949	98.8692	19.5973	26.5712	801.722	8.8766	551.17	269.373	3.1203	3.0999	6.9045	8.8608	27.4278	1.0061	0.492	9.0201	183.085	14.248	104.951	16.6258	262.131	0.8803	15.2316	10.8247	110.669	128.987	127.396	0	22.0339	3.776	4.3956	15.1216	42.0902	89.5908	1275.72	4.6323	645.833	9.6774	13.4357	7.565	1.4925	132.242	0	125.724	0.5737	3.714	29.4751	210.15	67.1296	2.4876	4.1494	123.967	13.8801	58.421	222.832	3.4238	4.9041	141.456	4.6326	0	853.953	5.3495	0.8837	118.641	61.354	0.8637	1.167	1.5279	1.8999	9.333	31.767	8.9504	89.3699	9.476	36.0496	4.2878	2.5634	83.2455	1.1772	3.8478	2.8195	15.9539	36.3932	0.6025	60.6111	10.7158	181.188	66.3344	33.238	2.8567	238.94	3.1114	3.8519	359.506	17.7577	11.2729	7.8979	16.5422	20.0893	20.794	8.2656	1.386	1.7595	132.659	0	87.4826	3.9864	30.3605	107.566	67.3401	2.5813	111.877	36.2724	533.634	3.0878	133.713	14.7361	2.5124	85.6507	12.5714	9.2929	155.552	755.575000000001	9.7911	327.001	176.768	95.7652	295.378	2.4938	119.77	89.0319	13.9494	1.4286	29.0025	136.445	0.5626	1.8302	495.673	6.9079	48.5549	6.3735	7.8087	80.5929	6.2901	10.4384	269.614	759.866	92.8649	7.0035	2.0088	48.3384	339.311	0.2809	13.231	9.3081	2.4348	58.2726	13.7363	7.3729	0.766	1907.93	36.5126	12.7737	47.4792	365.079	3.0349	700.168	41.1194	650.193	129.107	608.797	63.3072	31.2897	0.3906	2.1716	19.8968	12.6472	233.049	255.319	3.9398	26.3936	3.3372	294.258	12.9081	4.1266	10.9553	350.803	19.9925	16.7305	1.2465	47.5661	35.8268	48.3112	50.0911	118.189	273.562	33.6688	12.3512	7.979	81.6408	0.4039	0.455	40.9069	49.7797	0.8157	11.9926	0.5126	551.092	0.4953	1.6599	229.648	1.1547	20.141	0	4.3942	6807.41	3.5006	4.0848	4.1214	9.0909	106.797	690.146	891.033	68.4276	81.9072	1059.17	639.158	58.833	53.1561	78.0488	14.977	1041.81	2037.63	303.91	4.9513	320.813	21.0444	88.1824	2214.22	865.956999999999	309.859	45.9906	159.664	441.303	3108.97	22.409	232.111	1160.15	23.8589	5.3151	9.9846	165.584	917.743999999999	1222.14	39.3074	32.4645	363.707	199.841	55.0847	79.8193	6.6489	103.15	23.4023	1844.01	123.581	399.627	170.768	503.345	254.987	985.458999999999	624.261	4847.53	111.869	1466.24	414.451	6.6593	7334	390.658	1536.65	1568.25
