	TCGA-2A-A8VL-01	TCGA-2A-A8VO-01	TCGA-2A-A8VT-01	TCGA-2A-A8VV-01	TCGA-2A-A8VX-01	TCGA-2A-A8W1-01	TCGA-2A-A8W3-01	TCGA-2A-AAYF-01	TCGA-2A-AAYO-01	TCGA-2A-AAYU-01	TCGA-4L-AA1F-01	TCGA-CH-5737-01	TCGA-CH-5738-01	TCGA-CH-5739-01	TCGA-CH-5740-01	TCGA-CH-5741-01	TCGA-CH-5743-01	TCGA-CH-5744-01	TCGA-CH-5745-01	TCGA-CH-5746-01	TCGA-CH-5748-01	TCGA-CH-5750-01	TCGA-CH-5751-01	TCGA-CH-5752-01	TCGA-CH-5753-01	TCGA-CH-5754-01	TCGA-CH-5761-01	TCGA-CH-5762-01	TCGA-CH-5763-01	TCGA-CH-5764-01	TCGA-CH-5765-01	TCGA-CH-5766-01	TCGA-CH-5767-01	TCGA-CH-5768-01	TCGA-CH-5769-01	TCGA-CH-5771-01	TCGA-CH-5772-01	TCGA-CH-5788-01	TCGA-CH-5789-01	TCGA-CH-5790-01	TCGA-CH-5791-01	TCGA-CH-5792-01	TCGA-CH-5794-01	TCGA-EJ-5494-01	TCGA-EJ-5495-01	TCGA-EJ-5496-01	TCGA-EJ-5497-01	TCGA-EJ-5498-01	TCGA-EJ-5499-01	TCGA-EJ-5501-01	TCGA-EJ-5502-01	TCGA-EJ-5503-01	TCGA-EJ-5504-01	TCGA-EJ-5505-01	TCGA-EJ-5506-01	TCGA-EJ-5507-01	TCGA-EJ-5508-01	TCGA-EJ-5509-01	TCGA-EJ-5510-01	TCGA-EJ-5511-01	TCGA-EJ-5512-01	TCGA-EJ-5514-01	TCGA-EJ-5515-01	TCGA-EJ-5516-01	TCGA-EJ-5517-01	TCGA-EJ-5518-01	TCGA-EJ-5519-01	TCGA-EJ-5521-01	TCGA-EJ-5522-01	TCGA-EJ-5524-01	TCGA-EJ-5525-01	TCGA-EJ-5526-01	TCGA-EJ-5527-01	TCGA-EJ-5530-01	TCGA-EJ-5531-01	TCGA-EJ-5532-01	TCGA-EJ-5542-01	TCGA-EJ-7115-01	TCGA-EJ-7123-01	TCGA-EJ-7125-01	TCGA-EJ-7218-01	TCGA-EJ-7312-01	TCGA-EJ-7314-01	TCGA-EJ-7315-01	TCGA-EJ-7317-01	TCGA-EJ-7318-01	TCGA-EJ-7321-01	TCGA-EJ-7325-01	TCGA-EJ-7327-01	TCGA-EJ-7328-01	TCGA-EJ-7330-01	TCGA-EJ-7331-01	TCGA-EJ-7781-01	TCGA-EJ-7782-01	TCGA-EJ-7783-01	TCGA-EJ-7784-01	TCGA-EJ-7785-01	TCGA-EJ-7786-01	TCGA-EJ-7788-01	TCGA-EJ-7789-01	TCGA-EJ-7791-01	TCGA-EJ-7792-01	TCGA-EJ-7793-01	TCGA-EJ-7794-01	TCGA-EJ-7797-01	TCGA-EJ-8468-01	TCGA-EJ-8469-01	TCGA-EJ-8470-01	TCGA-EJ-8472-01	TCGA-EJ-8474-01	TCGA-EJ-A46B-01	TCGA-EJ-A46D-01	TCGA-EJ-A46E-01	TCGA-EJ-A46F-01	TCGA-EJ-A46G-01	TCGA-EJ-A46H-01	TCGA-EJ-A46I-01	TCGA-EJ-A65E-01	TCGA-EJ-A65F-01	TCGA-EJ-A65G-01	TCGA-EJ-A65J-01	TCGA-EJ-A65M-01	TCGA-EJ-A6RA-01	TCGA-EJ-A6RC-01	TCGA-EJ-A7NF-01	TCGA-EJ-A7NG-01	TCGA-EJ-A7NH-01	TCGA-EJ-A7NJ-01	TCGA-EJ-A7NK-01	TCGA-EJ-A7NM-01	TCGA-EJ-A7NN-01	TCGA-EJ-A8FN-01	TCGA-EJ-A8FO-01	TCGA-EJ-A8FP-01	TCGA-EJ-A8FS-01	TCGA-EJ-A8FU-01	TCGA-EJ-AB20-01	TCGA-EJ-AB27-01	TCGA-FC-7708-01	TCGA-FC-7961-01	TCGA-FC-A4JI-01	TCGA-FC-A5OB-01	TCGA-FC-A8O0-01	TCGA-G9-6329-01	TCGA-G9-6332-01	TCGA-G9-6333-01	TCGA-G9-6336-01	TCGA-G9-6338-01	TCGA-G9-6339-01	TCGA-G9-6342-01	TCGA-G9-6343-01	TCGA-G9-6348-01	TCGA-G9-6351-01	TCGA-G9-6353-01	TCGA-G9-6354-01	TCGA-G9-6356-01	TCGA-G9-6361-01	TCGA-G9-6362-01	TCGA-G9-6363-01	TCGA-G9-6364-01	TCGA-G9-6365-01	TCGA-G9-6366-01	TCGA-G9-6367-01	TCGA-G9-6369-01	TCGA-G9-6370-01	TCGA-G9-6371-01	TCGA-G9-6373-01	TCGA-G9-6377-01	TCGA-G9-6378-01	TCGA-G9-6384-01	TCGA-G9-6385-01	TCGA-G9-6494-01	TCGA-G9-6496-01	TCGA-G9-6498-01	TCGA-G9-6499-01	TCGA-G9-7509-01	TCGA-G9-7510-01	TCGA-G9-7519-01	TCGA-G9-7521-01	TCGA-G9-7522-01	TCGA-G9-7523-01	TCGA-G9-7525-01	TCGA-G9-A9S0-01	TCGA-G9-A9S4-01	TCGA-G9-A9S7-01	TCGA-H9-7775-01	TCGA-H9-A6BX-01	TCGA-HC-7075-01	TCGA-HC-7077-01	TCGA-HC-7078-01	TCGA-HC-7079-01	TCGA-HC-7080-01	TCGA-HC-7081-01	TCGA-HC-7209-01	TCGA-HC-7210-01	TCGA-HC-7211-01	TCGA-HC-7212-01	TCGA-HC-7213-01	TCGA-HC-7230-01	TCGA-HC-7231-01	TCGA-HC-7232-01	TCGA-HC-7233-01	TCGA-HC-7736-01	TCGA-HC-7737-01	TCGA-HC-7738-01	TCGA-HC-7740-01	TCGA-HC-7742-01	TCGA-HC-7744-01	TCGA-HC-7745-01	TCGA-HC-7747-01	TCGA-HC-7748-01	TCGA-HC-7749-01	TCGA-HC-7750-01	TCGA-HC-7752-01	TCGA-HC-7817-01	TCGA-HC-7818-01	TCGA-HC-7819-01	TCGA-HC-7820-01	TCGA-HC-7821-01	TCGA-HC-8213-01	TCGA-HC-8216-01	TCGA-HC-8256-01	TCGA-HC-8257-01	TCGA-HC-8258-01	TCGA-HC-8259-01	TCGA-HC-8260-01	TCGA-HC-8261-01	TCGA-HC-8262-01	TCGA-HC-8264-01	TCGA-HC-8265-01	TCGA-HC-8266-01	TCGA-HC-A48F-01	TCGA-HC-A4ZV-01	TCGA-HC-A631-01	TCGA-HC-A632-01	TCGA-HC-A76W-01	TCGA-HC-A76X-01	TCGA-HC-A8CY-01	TCGA-HC-A8D0-01	TCGA-HC-A8D1-01	TCGA-HC-A9TE-01	TCGA-HC-A9TH-01	TCGA-HI-7168-01	TCGA-HI-7169-01	TCGA-HI-7170-01	TCGA-HI-7171-01	TCGA-J4-8198-01	TCGA-J4-8200-01	TCGA-J4-A67T-01	TCGA-J4-A6G1-01	TCGA-J4-A6G3-01	TCGA-J4-A83I-01	TCGA-J4-A83J-01	TCGA-J4-A83K-01	TCGA-J4-A83L-01	TCGA-J4-A83M-01	TCGA-J4-A83N-01	TCGA-J4-AATV-01	TCGA-J4-AATZ-01	TCGA-J4-AAU2-01	TCGA-J9-A52B-01	TCGA-J9-A52C-01	TCGA-J9-A52D-01	TCGA-J9-A52E-01	TCGA-J9-A8CK-01	TCGA-J9-A8CL-01	TCGA-J9-A8CM-01	TCGA-J9-A8CN-01	TCGA-J9-A8CP-01	TCGA-KC-A4BL-01	TCGA-KC-A4BN-01	TCGA-KC-A4BR-01	TCGA-KC-A4BV-01	TCGA-KC-A7F3-01	TCGA-KC-A7F5-01	TCGA-KC-A7F6-01	TCGA-KC-A7FA-01	TCGA-KC-A7FD-01	TCGA-KC-A7FE-01	TCGA-KK-A59V-01	TCGA-KK-A59X-01	TCGA-KK-A59Y-01	TCGA-KK-A59Z-01	TCGA-KK-A5A1-01	TCGA-KK-A6DY-01	TCGA-KK-A6E0-01	TCGA-KK-A6E1-01	TCGA-KK-A6E2-01	TCGA-KK-A6E5-01	TCGA-KK-A6E6-01	TCGA-KK-A7AP-01	TCGA-KK-A7AQ-01	TCGA-KK-A7AU-01	TCGA-KK-A7AV-01	TCGA-KK-A7AW-01	TCGA-KK-A7AY-01	TCGA-KK-A7AZ-01	TCGA-KK-A7B0-01	TCGA-KK-A7B1-01	TCGA-KK-A7B2-01	TCGA-KK-A7B3-01	TCGA-KK-A7B4-01	TCGA-KK-A8I4-01	TCGA-KK-A8I5-01	TCGA-KK-A8I6-01	TCGA-KK-A8I7-01	TCGA-KK-A8I8-01	TCGA-KK-A8I9-01	TCGA-KK-A8IA-01	TCGA-KK-A8IB-01	TCGA-KK-A8IC-01	TCGA-KK-A8ID-01	TCGA-KK-A8IF-01	TCGA-KK-A8IG-01	TCGA-KK-A8IH-01	TCGA-KK-A8II-01	TCGA-KK-A8IJ-01	TCGA-KK-A8IK-01	TCGA-KK-A8IL-01	TCGA-KK-A8IM-01	TCGA-M7-A71Y-01	TCGA-M7-A71Z-01	TCGA-M7-A720-01	TCGA-M7-A721-01	TCGA-M7-A722-01	TCGA-M7-A723-01	TCGA-M7-A724-01	TCGA-M7-A725-01	TCGA-MG-AAMC-01	TCGA-SU-A7E7-01	TCGA-TK-A8OK-01	TCGA-TP-A8TT-01	TCGA-TP-A8TV-01	TCGA-V1-A8MF-01	TCGA-V1-A8MG-01	TCGA-V1-A8MJ-01	TCGA-V1-A8MK-01	TCGA-V1-A8ML-01	TCGA-V1-A8MM-01	TCGA-V1-A8MU-01	TCGA-V1-A8WL-01	TCGA-V1-A8WN-01	TCGA-V1-A8WS-01	TCGA-V1-A8WV-01	TCGA-V1-A8WW-01	TCGA-V1-A8X3-01	TCGA-V1-A9O5-01	TCGA-V1-A9O5-06	TCGA-V1-A9O7-01	TCGA-V1-A9O9-01	TCGA-V1-A9OA-01	TCGA-V1-A9OF-01	TCGA-V1-A9OH-01	TCGA-V1-A9OL-01	TCGA-V1-A9OQ-01	TCGA-V1-A9OT-01	TCGA-V1-A9OX-01	TCGA-V1-A9OY-01	TCGA-V1-A9Z7-01	TCGA-V1-A9Z8-01	TCGA-V1-A9Z9-01	TCGA-V1-A9ZG-01	TCGA-V1-A9ZI-01	TCGA-V1-A9ZK-01	TCGA-V1-A9ZR-01	TCGA-VN-A88I-01	TCGA-VN-A88K-01	TCGA-VN-A88L-01	TCGA-VN-A88M-01	TCGA-VN-A88N-01	TCGA-VN-A88O-01	TCGA-VN-A88P-01	TCGA-VN-A88Q-01	TCGA-VN-A88R-01	TCGA-VN-A943-01	TCGA-VP-A872-01	TCGA-VP-A875-01	TCGA-VP-A876-01	TCGA-VP-A878-01	TCGA-VP-A879-01	TCGA-VP-A87B-01	TCGA-VP-A87C-01	TCGA-VP-A87D-01	TCGA-VP-A87E-01	TCGA-VP-A87H-01	TCGA-VP-A87J-01	TCGA-VP-A87K-01	TCGA-VP-AA1N-01	TCGA-WW-A8ZI-01	TCGA-X4-A8KQ-01	TCGA-X4-A8KS-01	TCGA-XA-A8JR-01	TCGA-XJ-A83F-01	TCGA-XJ-A83G-01	TCGA-XJ-A83H-01	TCGA-XJ-A9DI-01	TCGA-XJ-A9DK-01	TCGA-XJ-A9DQ-01	TCGA-XJ-A9DX-01	TCGA-XK-AAIR-01	TCGA-XK-AAIV-01	TCGA-XK-AAIW-01	TCGA-XK-AAJ3-01	TCGA-XK-AAJA-01	TCGA-XK-AAJP-01	TCGA-XK-AAJR-01	TCGA-XK-AAJT-01	TCGA-XK-AAJU-01	TCGA-XK-AAK1-01	TCGA-XQ-A8TA-01	TCGA-XQ-A8TB-01	TCGA-Y6-A8TL-01	TCGA-Y6-A9XI-01	TCGA-YJ-A8SW-01	TCGA-YL-A8HJ-01	TCGA-YL-A8HK-01	TCGA-YL-A8HL-01	TCGA-YL-A8HM-01	TCGA-YL-A8HO-01	TCGA-YL-A8S8-01	TCGA-YL-A8S9-01	TCGA-YL-A8SA-01	TCGA-YL-A8SB-01	TCGA-YL-A8SC-01	TCGA-YL-A8SF-01	TCGA-YL-A8SH-01	TCGA-YL-A8SI-01	TCGA-YL-A8SJ-01	TCGA-YL-A8SK-01	TCGA-YL-A8SL-01	TCGA-YL-A8SO-01	TCGA-YL-A8SP-01	TCGA-YL-A8SQ-01	TCGA-YL-A8SR-01	TCGA-YL-A9WH-01	TCGA-YL-A9WI-01	TCGA-YL-A9WJ-01	TCGA-YL-A9WK-01	TCGA-YL-A9WL-01	TCGA-YL-A9WX-01	TCGA-YL-A9WY-01	TCGA-ZG-A8QW-01	TCGA-ZG-A8QX-01	TCGA-ZG-A8QY-01	TCGA-ZG-A8QZ-01	TCGA-ZG-A9KY-01	TCGA-ZG-A9L0-01	TCGA-ZG-A9L1-01	TCGA-ZG-A9L2-01	TCGA-ZG-A9L4-01	TCGA-ZG-A9L5-01	TCGA-ZG-A9L6-01	TCGA-ZG-A9L9-01	TCGA-ZG-A9LB-01	TCGA-ZG-A9LM-01	TCGA-ZG-A9LN-01	TCGA-ZG-A9LS-01	TCGA-ZG-A9LU-01	TCGA-ZG-A9LY-01	TCGA-ZG-A9LZ-01	TCGA-ZG-A9M4-01	TCGA-ZG-A9MC-01	TCGA-ZG-A9N3-01	TCGA-ZG-A9ND-01	TCGA-ZG-A9NI-01	TCGA-EJ-A65B-01	TCGA-EJ-A65D-01	TCGA-FC-A66V-01	TCGA-FC-A6HD-01	TCGA-G9-6347-01	TCGA-G9-6379-01	TCGA-H9-A6BY-01	TCGA-HC-A6AL-01	TCGA-HC-A6AN-01	TCGA-HC-A6AO-01	TCGA-HC-A6AP-01	TCGA-HC-A6AQ-01	TCGA-HC-A6AS-01	TCGA-HC-A6HX-01	TCGA-HC-A6HY-01	TCGA-J4-A67K-01	TCGA-J4-A67L-01	TCGA-J4-A67M-01	TCGA-J4-A67N-01	TCGA-J4-A67O-01	TCGA-J4-A67Q-01	TCGA-J4-A67R-01	TCGA-J4-A67S-01	TCGA-J4-A6M7-01	TCGA-KK-A6E3-01	TCGA-KK-A6E4-01	TCGA-KK-A6E7-01	TCGA-KK-A6E8-01	TCGA-QU-A6IL-01	TCGA-QU-A6IM-01	TCGA-QU-A6IN-01	TCGA-QU-A6IO-01	TCGA-QU-A6IP-01	TCGA-CH-5761-11	TCGA-CH-5767-11	TCGA-CH-5768-11	TCGA-CH-5769-11	TCGA-EJ-7115-11	TCGA-EJ-7123-11	TCGA-EJ-7125-11	TCGA-EJ-7314-11	TCGA-EJ-7315-11	TCGA-EJ-7317-11	TCGA-EJ-7321-11	TCGA-EJ-7327-11	TCGA-EJ-7328-11	TCGA-EJ-7330-11	TCGA-EJ-7331-11	TCGA-EJ-7781-11	TCGA-EJ-7782-11	TCGA-EJ-7783-11	TCGA-EJ-7784-11	TCGA-EJ-7785-11	TCGA-EJ-7786-11	TCGA-EJ-7789-11	TCGA-EJ-7792-11	TCGA-EJ-7793-11	TCGA-EJ-7794-11	TCGA-EJ-7797-11	TCGA-EJ-A8FO-11	TCGA-G9-6333-11	TCGA-G9-6342-11	TCGA-G9-6348-11	TCGA-G9-6351-11	TCGA-G9-6356-11	TCGA-G9-6362-11	TCGA-G9-6363-11	TCGA-G9-6365-11	TCGA-G9-6384-11	TCGA-G9-6496-11	TCGA-G9-6499-11	TCGA-HC-7211-11	TCGA-HC-7737-11	TCGA-HC-7738-11	TCGA-HC-7740-11	TCGA-HC-7742-11	TCGA-HC-7745-11	TCGA-HC-7747-11	TCGA-HC-7752-11	TCGA-HC-7819-11	TCGA-HC-8258-11	TCGA-HC-8259-11	TCGA-HC-8260-11	TCGA-HC-8262-11	TCGA-J4-A83J-11
ACSL4	309.99	317.689	372.794	329.921	141.076	161.02	401.963	222.835	392.764	216.25	1162.41	446.792	737.316	513.911	403.991	251.99	911.633	216.828	598.575	548.776	349.875	350.048	678.089	703.74	357.853	443.428	631.181	706.215	1087.18	445.91	315.255	449.43	280.735	354.91	565.851	626.447	415.02	182.54	711.346	329.663	367.004	605.635	216.625	643.756	1074.97	387.452	704.393	1242.23	687.778	445.189	649.642	723.278	750.62	678.571	820.833	435.011	809.548	517.639	613.892	312.271	573.938	863.206	788.312	925.796	683.879	615.749	411.019	348.028	723.207	844.785	639.674	1061.08	838.539	355.951	727.347	514.528	622.678	614.3	297.126	401.946	190.216	203.324	319.533	495.087	419.417	212.077	230.606	95.1189	519.126	800.242	688.454	838.068999999999	551.16	364.392	711.681	232.364	738.274	569.904	592.208	340.867	860.584	951.259	436.514	711.519	449.207	641.509	356.248	751.744	376.08	456.484	417.27	407.925	558.338	113.454	265.761	1336.67	493.388	324.897	399.957	273.306	171.176	268.802	326.131	543.738	148.472	676.255	371.267	487.401	637.238	306.525	452.882	428.997	391.96	751.719	135.642	724.544	828.746	383.322	827.002	605.569	72.2248	278.719	1087.42	750.199	166.374	429.268	447.705	476.013	333.742	394.55	233.358	592.699	484.674	466.346	218.999	585.839	324.63	307.441	575.54	510.855	689.811	223.183	632.106	214.235	1094.06	267.211	283.182	344.453	506.817	626.261	644.374	391.465	326.868	629.103	436.699	327.776	430.7	255.597	621.747	361.238	1161.59	271.711	236.066	176.521	229.167	442.418	1106.71	181.488	155.195	507.221	1558.59	287.546	738.484	391.018	636.247	741.079	365.015	263.177	212.887	344.316	493.187	635.234	624.408	525.749	250.868	834.882	398.874	336.55	896.104	533.471	545.394	450.303	659.259	196.442	1100.88	468.977	224.092	274.817	579.257	149.579	487.647	232.102	395.569	300.478	113.15	485.831	276.535	251.9	935.218	337.804	790.196	200.83	445.599	467.334	570.53	573.677	133.074	157.722	627.119	536.427	451.852	356.991	655.88	564.872	985.792999999999	254.442	433.056	658.515	538.56	818.792	856.031	307.443	247.754	404.016	547.191	258.568	229.77	549.218	224.565	245.054	412.316	877.698	107.586	641.071	564.868	580.157	422.848	313.408	1302.15	1182.55	312.679	747.624	419.684	403.342	66.1634	401.223	201.386	236.902	811.634	579.631	285.639	164.566	751.448	358.098	455.919	332.069	140.229	209.116	317.994	420.081	226.847	156.83	98.2177	657.549	93.2127	140.874	121.993	212.149	508.585	433.781	380.898	209.188	906.761	378.456	243.629	705.711	291.803	1228.5	138.25	482.85	684.448	111.997	92.6766	676.847	245.814	229.91	368.836	127.577	919.695	489.458	495.135	114.879	561.004	378.958	66.797	555.046	40.0693	163.582	73.8562	496.018	1090.79	677.741	159.792	633.01	582.11	532.463	527.55	427.585	334.642	791.172	577.524	498.282	267.939	372.684	372.307	395.613	563.958	285.544	564.029	479.914	785.221	304.995	408.237	288.889	398.213	309.175	379.644	395.677	496.35	652.245	428.886	654.072	306.759	436.684	541.68	1014.94	343.681	409.83	171.629	196.19	291.988	438.953	274.208	235.654	104.753	420.206	71.5328	148.119	717.021	473.955	187.36	922.792999999999	165.51	589.218	199.216	150.075	141.356	327.309	261.599	495.517	420.182	353.42	184.657	254.728	322.013	763.814	845.426	442.539	160.275	610.912	630.955	220.644	162.491	248.921	256.36	505.251	673.812	607.468	221.181	270.511	450.989	394.749	187.256	267.266	855.384	553.284	376.781	207.625	763.173	254.112	70.4626	129.548	779.068	443.029	396.691	312.368	576.254	740.192	1081.46	154.979	259.2	388.489	372.527	474.349	205.628	156.911	473.404	453.339	166.695	658.089	638.418	531.62	309.339	585.571	576.861	229.102	708.661	206.031	654.083	552.34	533.36	829.182	363.95	374.656	294.747	689.905	638.574	268.425	521.592	297.317	577.958	708.208	210.594	191.596	411.816	687.674371797117	73.0404474039978	706.006682991653	210.877033571037	808.876918941711	573.581944822866	246.678568098793	369.792559957117	270.013842486398	630.266329690252	633.041602607804	523.128920251694	681.812496960717	419.652878036729	413.922714014256	427.642846372098	559.286021025511	949.582454545476	362.505323259692	577.978222142514	1115.68555010053	763.892165447119	311.452327379699	719.840854649417	821.953094150472	196.394265724103	505.684890460479	324.701896005336	194.330014041343	224.310460911811	118.294769618432	277.405034720102	654.041289295843	569.662	703.357	691.655	502.674	832.833	1450.66	1238.41	1276.82	1836.76	828.114	541.578	771.161000000001	1625.66	1639.67	1302.57	2061.84	1054.4	1829.03	1070.19	1291.29	1379.95	1081.17	1454.48	1010.53	1729.21	1340.59	883.655	857.403	787.534	930.064	751.642	653.054	393.469	560.1	625.223	777.837	776.52	657.655	275.047	567.497	745.557	933.764	783.104	871.582	463.055	1106.41	897.597	353.739	608.011	887.707	1449.68	860.869
ALOX15	171.473	0.6646	359.926	286.151	3.5269	6.1386	1.2267	0.8489	1.5732	521.794	247.726	0.3986	54.8499	266.296	158.404	483.451	5.523	800.509	4.3547	194.1	2.5021	10.71	38.9408	88.6525	59.9496	164.652	95.3558	5.0898	5.528	78.2584	241.078	1062.82	1.1244	239.977	429.005	201.945	9.4862	8.658	11.4956	145.248	205.727	3.3475	254.326	19.5804	73.2636	309.866	194.932	121.115	614.848	77.8561	14.4262	24.228	38.5047	2.5	94.5513	299.399	101.067	39.3415	118.056	3.0707	105.949	10.7356	6.5294	74.0977	2.8338	7.2096	1.1019	349.478	407.78	434.935	74.7018	388.772	326.309	329.138	5.2942	1.2107	307.764	7.4437	2.0634	1.6558	0.9656	40.0487	26.0434	258.959	0.3837	23.2812	422.213	51.3141	458.713	381.952	193.734	2.464	3.5959	18.1009	139.468	539.604	94.3658	0.7115	170.591	320.916	13.8953	3.5983	97.3975	1.2954	43.9288	51.7121	837.141	79.8985	991.359999999999	7.8329	0	65.8508	6.8298	225.745	5.4348	10.4762	22.4267	3.7669	336.784	0.579	111.303	24.2601	7.5377	3.8536	272.198	11.2642	0	2.0107	61.1205	26.4514	12.8538	0.993	147.266	2.4155	1.222	18.2208	0.6799	8.7284	338.491	157.367	296.269	8.9454	0.9606	8.7371	168.13	5.6285	165.423	1.5991	35.3886	224.887	0	31.0599	108.907	83.9497	266.212	135.516	593	239.411	511.819	386.354	257.479	18.8921	1.4301	1.4282	9.1938	0.6714	204.496	209.895	8.8915	268.945	79.6178	68.1165	0.7184	0	0.3612	143.348	11.9819	0.371	98.3292	191.587	5.7327	847.148	47.2131	72.4079	15.9314	843.38	1.8782	1.8582	179.095	5.2516	6.8218	1.4406	808.816	418.118	1.9378	22.7072	181.553	721.154	240.366	563.722	528.533	1.4101	11.8359	2.3059	1.8933	0.8446	3.7523	304.807	61.2515	63.6364	144.151	113.512	0.5929	2.2239	87.0567	100.99	67.6864	261.834	92.0348	235.265	50.6518	0	102.316	3.5842	307.17	143.262	5.3827	349.24	79.7849	5.9613	8.6275	379.668	69.9931	55.3171	373.419	3.3381	408.194	90.8095	146.698	332.834	54.9383	39.1265	9.8658	40.6002	4.4748	436.186	268.698	4.6538	20.994	179.418	35.0872	641.496	38.9388	95.3296	0	4.6399	276.224	8.872	72.148	0.4911	63.5505	172.008	3.2184	178.713	225.488	2.2422	55.4645	0	2.7923	99.1489	184.666	50.8555	517.31	0.8231	11.5453	345.72	0.4948	1.5186	1.6953	5.2694	40.8055	534.564	220.742	22.2883	71.1417	10.8378	278.144	347.861	1.3628	397.118	211.066	20.9107	411.832	1.0521	4.5249	355.309	88.6137	55.2971	385.989	110.681	57.921	306.154	668.638	631.833	345.56	12.1375	424.59	6.3882	224.7	120.317	262.96	7.9713	70.6416	1.4778	105.157	726.475	2.901	99.7214	1.3459	205.066	80.1374	58.1984	14.2857	15.5869	0	2.943	0.389	573.418	632.026	3.0973	106.732	344.815	3.1028	0.6472	1.3351	130.102	17.7437	15.0382	2.4534	1.4238	3.6058	109.564	344.305	122.786	460.991	0.4062	88.1285	194.256	20.9724	414.487	177.486	3.8261	19.3822	10.1365	0	76.4628	8.4837	180.451	16.316	129.259	11.0254	490.829	26.8631	17.2802	15.3083	10.9195	386.746	160.303	127.846	0	0.9196	4.3353	33.9367	29.6708	0	319.476	585.037	27.7376	1.7021	254.608	4.4743	139.668	277.007	1.0124	20.8482	39.2964	151.504	167.499	0.6334	124.694	4.9628	0.5429	550.993	0.6941	6.9182	27.3839	167.309	217.505	50.1475	15.3904	133.942	2.0783	22.4772	3.4572	1.4382	3.7619	38.2106	4.9956	0	159.734	1016.57	1.8108	27.4511	61.5108	322.281	98.7023	287.091	125.57	10.4227	303.128	20.0023	134.879	4.5111	112.88	1170.56	5.2854	1.0235	1.6835	3.4662	230.203	37.3333	33.0089	7.1429	9.845	239.435	24.5942	3.0741	13.7237	193.485	26.8608	27.2516	32.9157	0.4108	13.9021	340.615	31.5789	31.4961	318.174	443.727	415.372	13.5099	11.2316	306.544	83.5629	131.567	38.3801	17.8282	29.1971	111.346	488.077	1.7087	229.73	118.138	1.3834	12.0238	9.65421185173912	931.451789216818	8.06504617029464	1.56958512243992	4.26871053152602	7.57980006525471	418.708002721247	15.8933236625878	585.613168778309	11.1492712575068	9.98852194083208	48.5798897443153	21.3252225886903	10.1892873771952	212.596539288833	193.119912721156	36.7337549508335	4.79758815957154	437.644445746903	87.6515070524665	2.67621239597337	115.530102189748	136.638655371355	490.319401608958	5.19346914957695	400.054348889203	8.09857373223685	1.3508250804347	2.72264275582444	1.64934491739814	741.887699976892	6.72245281487324	80.4879079509442	2.2896	15.4779	32.5318	469.824	6.5577	4.4856	1.4717	6.6225	11.4797	1.4235	3.5132	0.6352	4.2418	2.7657	5.4304	5.5905	6.4	3.5925	4.1286	1.4055	1.6377	16.8109	3.0476	4.3041	10.7082	2.6476	22.1385	3.234	0.392	2.1322	17.3812	8.2033	280.335	341.188	7.1454	2.2352	8.805	199.609	47.2473	136.741	13.5321	23.1954	8.4568	16.6016	15.4487	1.819	1.713	20.2259	1.3694	1.182	5.357	6.0351
