,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.7,Signature.8,Signature.9,Signature.10,Signature.11,Signature.12,Signature.13,Signature.14,Signature.15,Signature.16,Signature.17,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.26,Signature.27,Signature.28,Signature.29,Signature.30,unknown
TCGA-DK-A3IV-01A,0.0354063641872704,0.283398108670351,0,0.0468557561719351,0,0,0.0442803342068155,0.0121442189040099,0,0.0312139873168539,0,0.051541373636158,0.252446188110431,0,0,0.161826255424304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808874133718709,0
TCGA-DK-A3WW-01A,0.00359428414331967,0.504974548786573,0,0,0,0,0.0176360708385985,0,0,0.0297922317602401,0,0,0.444002864471269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-DK-A3WX-01A,0.146422632973017,0.395439523319724,0,0,0,0.0302569077192298,0,0,0.0638760204406545,0,0.046629445301147,0,0.0375096447682559,0,0,0.217290972721672,0,0,0,0.0625748288454898,0,0,0,0,0,0,0,0,0,2.39108101352116e-08,0
TCGA-DK-A3WY-01A,0,0.319728474510936,0,0,0,0,0.0247431444839677,0,0,0.0713129143661102,0,0,0.286415867610256,0,0.038705299841267,0,0,0,0,0,0.0982716257118393,0,0,0,0,0,0,0,0,0.160822673475624,1.11022302462516e-16
TCGA-DK-A3X1-01A,0,0.489561709776764,0,0.0383063365474663,0,0,0.0167576501456872,0,0,0.0718673046575024,0,0.00283160818238502,0.357962309872165,0,0,0,0,0.0227130808180302,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-DK-A3X2-01A,0.16914013454581,0.135703306277351,0.263320550276345,0,0,0,0.0931896758689484,0,0.0238020670144648,0,0,0,0.155105699090879,0,0,0.06081266704465,0.0453722743910245,0,0.0535536254905264,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-DK-A6AV-01A,0.0659156692661762,0.355329547707639,0,0.0439456454743851,0,0,0,0.0278086510916399,0,0.0508871142392108,0,0.144723295728276,0.183321599436057,0,0,0,0,0,0.0470677252928022,0,0,0,0,0,0,0,0,0,0.0810007373987086,1.43651058396792e-08,1.11022302462516e-16
TCGA-DK-A6AW-01A,0,0,0,0,0,0,0,0,0,0.772607164995296,0.0173446680020381,0,0,0,0,0,0,0.0339612081700823,0,0,0,0,0,0,0,0,0,0.176086958832584,0,0,0
TCGA-DK-A6B0-01A,0.0475040639803933,0.0359389457730561,0,0,0,0,0.0923765244344278,0,0,0,0,0,0,0,0,0.824180465812123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-DK-A6B1-01A,0.118237779365754,0.309925870889902,0,0,0,0,0.0660725757898447,0,0.0947073780167138,0,0,0,0.140433716857798,0,0,0.268075964334513,0,0,0,0,0,0,0,0,0,0.00254669842655754,0,0,0,1.63189166649877e-08,0
TCGA-DK-A6B2-01A,0.0924062304972214,0.193277831434859,0.175192154974754,0,0,0,0,0,0,0.0326221689442649,0.0301579243615869,0,0.170767929041571,0,0,0.196022791914299,0,0.00816095204996899,0.0139161539096281,0,0,0,0,0,0,0.0535905169458433,0.0338853459260026,0,0,0,0
TCGA-DK-A6B5-01A,0,0.369419143288371,0.218797409881985,0.0702970508376234,0,0,0,0,0.049910514030462,0,0,0.0416357666289455,0.238815738390367,0,0,0,0,0,0,0,0,0,0.0111243769422463,0,0,0,0,0,0,0,0
TCGA-DK-A6B6-01A,0,0.780180341037875,0,0,0,0.00519867328015328,0.0304680569597087,0,0,0,0,0,0.184152928722263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-DK-AA6L-01A,0,0.340207930934677,0,0,0.106133542752257,0,0.0189053722523862,0,0,0,0,0,0.520605391236619,0,0,0,0,0,0,0,0.00553539489035235,0,0,0.00599790127389549,0,0.00261446665981249,0,0,0,0,0
TCGA-DK-AA6M-01A,0.0151467058703406,0.337089171738751,0,0,0,0.209056816171431,0.0336581500365688,0,0,0.0585679935719142,0,0,0.0585280173649723,0,0.0856791931376402,0,0,0,0,0,0,0,0,0.0574659121777955,0,0,0,0,0.135160044695868,0.00964799523471904,0
TCGA-DK-AA6P-01A,0.0208190347937755,0.424481790076433,0,0,0,0,0,0,0,0.0180185980371496,0,0,0.240450049189857,0,0,0.290696653779421,0,0,0,0,0,0,0,0.00553386191084089,0,0,0,0,0,1.22125232100387e-08,0
TCGA-DK-AA6Q-01A,0.0159274944411834,0.315271382294944,0,0.0259126505688587,0,0,0,0,0,0.0550624553556412,0.0369550158110553,0,0.334759901915938,0.0351401848939262,0,0.0982730387703836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826978759480697,0
TCGA-DK-AA6R-01A,0.038646215899484,0.193288944273731,2.32555129718834e-08,0.321516112256358,0,0,0.040266917009728,0,0,0,0,0,0.152129188398413,0,0,0.230482527330325,0,0,0,0.0149815040600952,0,0,0,0.00868856751635292,0,0,0,0,0,0,0
TCGA-DK-AA6S-01A,0,0.37512761909438,0,0,0,0,0.0125088636691084,0.136740332645707,0,0,0.00361591362317158,0,0.46928553458425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272173638338373,0
TCGA-DK-AA6T-01A,0.122597013595196,0,0.517914427868407,0,0,0,0,0,0.137881709917128,0,0,0,0.15067490504347,0,0.0439533633524616,0,0,0,0,0,0.0269785802233367,0,0,0,0,0,0,0,0,0,0
TCGA-DK-AA6U-01A,0,0.26149364001066,0.176537035538136,0.0447966583542065,0,0,0.0456997676025958,0,0,0.015399260678504,0.0373041943647105,0,0.22734942289564,0,0.0100991235767732,0,0,0,0.0112171702847696,0,0.0115534434749262,0,0,0.0435923985394549,0.0173590868433092,0,0,0.00726825518389496,0.0903305426524199,0,0
TCGA-DK-AA6W-01A,0.11412673996958,0.436924833262732,0,0,0,0,0,0.0285955168653955,0.0195074303491445,0,0,0,0.36585894643663,0,0,0,0,0.027298468943669,0,0,0.00435932360452081,0,0,0,0,0,0,0,0.00332874056832763,0,0
TCGA-DK-AA6X-01A,0.0619827390057455,0.250287632224608,0.00828065854503726,0,0,0,0,0,0,0.105917891374864,0.04931994983433,0,0.391409654162976,0,0,0.115704655106046,0,0,0,0,0,0,0,0,0,0,0.0170968197463937,0,0,0,0
TCGA-DK-AA71-01A,0.00402377491774545,0.544006453077505,0,0,0,0,0,0,0,0.0100752407575635,0,0,0.398629260720434,0,0,0.0432652705267526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-DK-AA74-01A,0,0.313286677292004,0,0,0.189194751186151,0,0.0320011225563161,0,0,0.0163334966655453,0,0,0.449183952299983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-DK-AA75-01A,0.0626429398010473,0.531629176012428,0.170875581225834,0,0,0,0.0422199375780907,0,0,0,0,0,0.131803616385922,0,0,0.020259128362487,0,0,0,0,0.027745269430954,0,0,0,0,0.0128243512032376,0,0,0,0,0
TCGA-DK-AA76-01A,0.0660033998511931,0.273703560050631,0.192963864226451,0,0,0,0,0.132008763117157,0,0,0.0450091216117387,0,0.252549900461279,0,0,0.0377613906815495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022302462516e-16
TCGA-DK-AA77-01A,0.030909309792838,0.187633638799285,0,0.161917413375846,0,0,0,0.245238321133816,0,0,0.079395645119136,0,0.0900399377625541,0,0,0,0,0,0.0158045787249704,0,0,0,0,0,0,0,0,0,0,0.189061155291554,0
TCGA-E5-A2PC-01A,0.0172315002715929,0.280479908957058,0.34903528947999,0,0.0279232306161613,0,0.0470336751598178,0,0,0,0,0,0.0487219261697063,0,0,0.021673317180671,0,0,0,0.0528451405627176,0,0.0343821844742503,0,0.0580723861801319,0,0.0474430057511788,0,0,0,0.0151584351967237,0
TCGA-E5-A4TZ-01A,0.0980868743764056,0.253914401452066,0.0240500941698144,0,0,0,0,0.0240834480015065,0,0.00303792533840742,0.00537177869795253,0,0.46945827178717,0,0,0.00690513103912677,0,0,0,0,0,0,0,0,0,0.0614761750784208,0,0.0252807922743678,0.0281115663756598,0.000223541409102296,1.11022302462516e-16
TCGA-E5-A4U1-01A,0.0134807324329979,0.339393354940916,0,0,0.150711014819085,0,0.0232317169668909,0,0,0.011082115923477,0,0,0.459713524654921,0,0,0,0,0,0,0,0,0,0,0.00238754026171165,0,0,0,0,0,0,1.11022302462516e-16
TCGA-E7-A3X6-01A,0.0239065286274732,0.449559619143318,0,0,0,0,0,0,0,0,0,0,0.344075507839165,0,0.0275777034843329,0.132670153781912,0.022210487123799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-E7-A3Y1-01A,0,0.0518897632124658,0,0.0452863355054184,2.56828018229459e-08,0,0.0686106142452192,0,0,0,0,0,0.0609012470387453,0,0,0.420563160117818,0,0,0.299222513201641,0,0,0.0171332505829046,0,0,0,0.0363930904129861,0,0,0,0,0
TCGA-E7-A4IJ-01A,0.0202939502142082,0.283839383489531,0.198304456862955,0.054934307268367,0,0,0.00857951208881818,0,0.00606703319866796,0.0362402694570295,0,0,0.284380582711189,0,0,0.0173324272101987,0,0.018652110197544,0,0.0224262355695765,0,0.0230524107877586,0.00229013028116503,0,0,0,0.0236071906629914,0,0,0,0
TCGA-E7-A4XJ-01A,0.418976127614484,0.0967602496119389,0,0,0.183427512966297,0,0,0,0,0,0,0,0,0,0.107545654481131,0,0.0512431512980801,0,0,0,0,0,0,0,0,0,0.0943289702595705,0,0,0.0477183337684991,0
TCGA-E7-A519-01A,0,0.157964706687396,0,0,0,0,0,0,0,0,0,0,0.0762314549945219,0,0,0.639512055669584,0,0,0,0,0,0,0,0,0,0.126291782648498,0,0,0,0,0
TCGA-E7-A541-01A,0.0394812468862333,0.260540437481903,0.222657308964455,0,0,0,0.0169412861643486,0,0.108765652821088,0,0,0.126176210605015,0.225437857076958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-E7-A5KE-01A,0.0949844195850362,0.260340873369943,0,0,0.34781584656358,0.00942565618800035,0.00792992035433349,0,0,0,0.0343923182470708,0,0.120421272713163,0,0,0.124689692978873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-E7-A5KF-01A,0,0.454541366524363,0,0,0.0982159494876735,0,0.0813234706272382,0,0,0,0,0,0.337735541203185,0,0,0,0,0.0281836721575404,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-E7-A677-01A,0,0.0978148263781058,0,0,0.638835782981328,0,0,0.0167629315970908,0,0,0.0440311074675159,0,0.0288767089666026,0,0,0.055510510074116,0,0,0.028864402805838,0.0153302898721532,0.0146372281230591,0,0,0,0,0,0,0.0370799233473986,0.0222562883867916,0,0
TCGA-E7-A678-01A,0.113484977134,0.0170061706499222,0,0,0,0,0,0,0,0,0,0,0.0239885722448877,0,0,0.778778136995815,0,0,0,0,0,0.0203944334391012,0,0,0,0,0.0463477095362736,0,0,0,0
TCGA-E7-A6MD-01A,0.0457116304516351,0.442270371214312,0,0,0.12060326260056,0,0,0,0,0.0139448523633306,0,0,0.35877320444081,0,0,0,0,0.00725078218481912,0,0,0,0,0,0,0.0114458967445331,0,0,0,0,0,1.11022302462516e-16
TCGA-E7-A6ME-01A,0.0242265191835596,0,0,0,0,0,0.00537200287906167,0,0,0,0.0735019900201099,0,0.0315997084647376,0,0,0.865299779452531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022302462516e-16
TCGA-E7-A6MF-01A,0,0.629192736566876,0,0,0,0,0,0,0,0.0206969679048192,0,0,0.350110295528305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-E7-A7DU-01A,0.0177046427116241,0.571505876308549,0,0,0,0,0,0,0,0.00607427629968829,0,0,0.333022786854551,0,0,0.0232884690209043,0,0.0484039488046834,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-E7-A7DV-01A,0,0.117396006461063,1.71546338991221e-08,0,0,0,0,0,0.0301405307474365,0.0615055211376338,0,0,0.421023212322233,0,0,0,0,0.369934712177,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-E7-A7PW-01A,0.13173917402975,0.330568049435234,1.84223167972215e-08,0,0,0,0,0,0,0.0182416629330907,0,0,0.180986807418808,0,0,0.214175567568627,0,0.0633351485693488,0,0,0,0,0,0,0,0,0.0243586923698974,0,0.0365948792529273,0,0
TCGA-E7-A7XN-01A,0,0.389624186322919,0,0,0,0,0.0028746531354385,0,0,0,0,0,0.582770309335676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024730851205967,0
TCGA-E7-A85H-01A,0.0513580995067693,0.116191007258213,0,0,0,0,0.00818264916402631,0,0,0,0.0355606467829815,0,0.050099213766136,0,0,0.635714055401517,0,0,0,0,0,0,0,0,0,0.102894328120357,0,0,0,0,1.11022302462516e-16
TCGA-E7-A8O7-01A,0.0376460184261624,0,0,0,0.155952552515365,0,0,0,0,0.0624910664179513,0,0.0448364896402022,0.252978375769304,0,0,0,0,0,0,0.185349695905426,0,0.0394782217414082,0,0,0,0,0,0,0,0.221267579584181,0
TCGA-E7-A97P-01A,0.0150783729354229,0.0913914791249424,0,0,0,0,0.00455510717013854,0,0,0,0,0,0.0906085160772421,0,0.0412470123362507,0.615997589622777,0,0.0396021636800808,0,0,0,0,0.0171013296983473,0,0,0.0528623485485152,0.00766104246143215,0,0,0.0238950383448511,0
TCGA-E7-A97Q-01A,0,0.14844246056,0,0,0.506106441568274,0,0.121028794192912,0,0,0,0,0.0628643043057805,0.161557999373033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-FD-A3B3-01A,0.0591146277362357,0.286090472050683,0.207447710084617,0.00925459711829733,0,0,0.0511504617294928,0,0,0.0351912136887618,0,0.0071672030738666,0.251569714921251,0,0,0,0,0,0.0313372331902726,0.0304309820294882,0,0.00989198833511858,0,0,0,0.0213537960419158,0,0,0,0,0
TCGA-FD-A3B4-01A,0.0486869501409152,0.0364865829151443,0.0596031718780303,0,2.0680947642669e-08,0,0,0.092279972345515,0,0.0527508748259121,0.0319492731493354,0,0,0,0,0,0,0.583121310152349,0,0,0.0505220398025054,0,0,0,0,0,0,0,0.0445998041093455,0,0
TCGA-FD-A3B5-01A,0.0701436014649355,0.257506090194819,0.15274881443258,0,0,0,0,0,0,0.0557299589090883,0,0,0.377707098369889,0,0,0.0630206591767105,0,0,0,0.0231437774519775,0,0,0,0,0,0,0,0,0,0,0
TCGA-FD-A3B6-01A,0.0193727634929816,0.276855985080225,0,0,0,0,0.041599406681426,0,0,0.012634888053157,0,0.00895683898522059,0.393330869650372,0,0,0.0870899167265488,0,0.0458464572366375,0,0,0,0,0,0.0230769144546691,0,0,0,0,0,0.0912359596387629,0
TCGA-FD-A3B7-01A,0.0931032708734578,0,0.25965948033996,0,0,0,0.105728877335388,0,0.219503217930125,0,0,0,0.155190048759098,0,0,0,0,0,0,0.0137011242257315,0,0,0,0,0,0.116693693350082,0.0364202871861586,0,0,0,0
TCGA-FD-A3B8-01A,0,0.253498214243076,0,0,0,0,0.00640426565674589,0,0,0,0,0,0.478025144426649,0,0.0820924589259165,0,0,0,0,0.112515555109101,0,0,0.0227633092304201,0.0447010338756096,0,0,0,0,0,1.85324820945267e-08,0
TCGA-FD-A3N5-01A,0.0216784719447305,0.0507116878986609,0.0537981609649221,0.0527650584486969,0.256179522537207,0,0,0,0,0,0,0.100460048067164,0,0,0,0.354620091231047,0,0,0,0,0,0,0.0505030026682355,0,0,0,0,0,0,0.0592839562393357,0
TCGA-FD-A3N6-01A,0.236060684791517,0.332436144678394,0.26851376249698,0,0,0,0,0,0,0.107387531485453,0,0,0,0,0,0,0,0.0556018765476568,0,0,0,0,0,0,0,0,0,0,0,0,1.11022302462516e-16
TCGA-FD-A3NA-01A,0,0.393712532314718,0,0,0.166735535739133,0,0.046430903312858,0,0,0,0,0,0.393121028633291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-FD-A3SJ-01A,0.0185221228054319,0.220631680940034,0.0543634179410804,0,0,0,0,0,0,0,0,0,0.281471471310779,0,0,0.348007384813178,0,0,0.077003922189496,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-FD-A3SL-01A,0.0603933197759604,0.119260303927955,0.384464399595754,0,0,0,0,0,0.0651906470466171,0.0225071994333523,0.0477441539759064,0,0.141848649237909,0,0,0,0.0403613252503199,0,0.0235211588909513,0,0.0401258537585563,0,0,0,0.0441905680171574,0,0,0.0103924210895612,0,0,1.11022302462516e-16
TCGA-FD-A3SM-01A,0.0542598996002679,0.310940783274415,0,0,0.158358631500716,0,0,0,0,0,0,0,0.449655596170004,0,0,0.00965223896726435,0,0,0,0,0,0,0,0,0,0.0171328504873335,0,0,0,0,0
TCGA-FD-A3SN-01A,0.0394449818219116,0.611942192967102,0,0,0.18598873346424,0,0.0435105157366815,0,0,0,0,0,0.0678916177594817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512219582505824,0
TCGA-FD-A3SO-01A,0.0131615882746601,0.511796009627158,0,0,0.0960527889508609,0,0.0116352491463553,0,0,0.0140276771965798,0,0,0.353326686804386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022302462516e-16
TCGA-FD-A3SP-01A,0.102262766968929,0.242095985631269,0.00724014448682287,0,0,0,0.0702250015245756,0,0,0.0114484081744231,0,0,0.208159902168619,0,0,0.344454656775769,0,0.0141131342695926,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-FD-A3SQ-01A,0.141579807968606,0.251165666887673,0,0,0,0,0,0,0,0.0270285504314566,0.0147189274396917,0,0.168923035401306,0,0,0.199896939791617,0,0,0,0,0.0235403094881313,0,0.0155843590219264,0,0.0327751362932993,0,0,0,0,0.124787267276293,0
TCGA-FD-A3SR-01A,0.0707455924120386,0.081514360712393,0.0393384742178415,0,0,0,0.0988365334073594,0,0,0.0647726767882067,0.0176578065128448,0,0.392330368457134,0,0,0.114224881999251,0,0,0.0614048554906103,0,0,0,0,0,0,0.0461888209816208,0.0129856290207002,0,0,0,1.11022302462516e-16
TCGA-FD-A3SS-01A,0,0.606335633152749,0,0,0,0,0,0,0,0.0630702261126839,0.00728741334316254,0,0.283266380651884,0,0.00377732400744845,0,0,0,0,0.0118966508045264,0,0,0,0,0,0.0206814147598945,0,0,0.00368495716765083,0,0
TCGA-FD-A43N-01A,0.187748078196111,0.113203351296757,0.111167517502775,0,0,0,0,0,0,0,0,0,0.333961944417288,0,0,0.155160320197347,0,0,0,0,0,0.0120745825528768,0,0,0,0.0672616829941989,0,0,0.0194225228426447,0,1.11022302462516e-16
TCGA-FD-A43P-01A,0.030633310873636,0.275437933572253,0,0.0469860621254273,0,0,0.0438257912636095,0,0,0.0147871942474158,0,0.0278130240051822,0.414145493186087,0,0,0.0701410341865953,0,0,0,0,0.00879851457801461,0,0,0,0,0,0,0,0,0.0674316419617795,0
TCGA-FD-A43U-01A,0.190918541334404,0.168503475779146,0,0,0.36820026169769,0,0.0163241980112444,0.0506993439432575,0,0,0,0,0,0,0,0,0,0.0701551496353482,0,0,0,0,0,0,0,0,0.0279620058746077,0,0,0.107237023724302,0
TCGA-FD-A43X-01A,0.0189962208418273,0.363574245982353,0,0,0.148128016404878,0,0.0482046297441475,0,0,0.0130067544509742,0,0,0.396922114859044,0,0,0,0,0.0111680177167764,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-FD-A43Y-01A,0,0.0595917371368301,0,0.0574630597061689,0.482573280403486,0,0.0234537294129321,0,0,0,0,0,0.0378645391661017,0,0,0,0,0,0,0.138970681030903,0,0,0,0.0208131794878306,0,0,0.0420582009000953,0.137211592755652,0,0,0
TCGA-FD-A5BR-01A,0.0587980777694017,0.103063888573549,0,0,0.349637016789379,0,0,0.216165934802116,0,0.0293755036809496,0,0,0.0486756424256314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159911482454383,0.0343724535045898,0
TCGA-FD-A5BS-01A,0,0.496618873393192,0.139675013150055,0,0,0,0.122842491899014,0,0,0.0831625744040525,0.0816345177171018,0,0.0515483943692774,0,0,0,0,0,0,0,0.0245181350673076,0,0,0,0,0,0,0,0,0,0
TCGA-FD-A5BT-01A,0.107606647000301,0.206086155447342,1.28819119173441e-08,0,0,0,0.0580374711660819,0,0,0,0,0,0.414337022589921,0,0,0.213932690914442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-FD-A5BU-01A,0.206512834606668,0.0663863522275022,0,0,2.37552428786155e-08,0,0,0.063607847797178,0,0,0,0,0.134959242833107,0,0,0.260064068586082,0,0,0.0305790712423281,0.0490923692957347,0,0,0.0142433866188935,0,0,0,0,0,0.150091661537709,0.0244631414995542,0
TCGA-FD-A5BV-01A,0.0718072146444251,0,0.232556898138095,0.0783003044082251,0,0,0,0.0441654101370407,0.101309015530208,0,0,0,0.10835937932661,0,0,0.0466139779476786,0,0,0,0,0,0,0.0524346219359061,0.117372972713198,0,0,0.0263063754060873,0,0,0.120773829812525,0
TCGA-FD-A5BX-01A,0,0.428162644827975,0,0,0,0,0.0101409380861398,0,0,0.0551356860074727,0.0504193850653934,0,0.456141346013019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-FD-A5BY-01A,0,0.23433463402049,0.0630040906919638,0,0,0.184644130047976,0.0154531560098294,0,0.0557408248928431,0,0,0,0.169331657758889,0,0.0189080369302234,0,0.0325214163826267,0.154554072984951,0,0,0.0276579467219826,0,0.043850033558225,0,0,0,0,0,0,0,0
TCGA-FD-A5BZ-01A,0.0900989098841625,0.198227183546066,0.124718541273158,0,0,0,0,0,0,0.0349191635840096,0.0659260383100786,0,0.279107976727268,0.0271275514203572,0,0.155744705366897,0,0,0,0,0,0,0,0,0,0,0,0,0.024129929888003,0,1.11022302462516e-16
TCGA-FD-A5C0-01A,0.126128290184595,0.150550044676204,0,0.0321191411183089,2.656132927465e-08,0,0.0869218596547862,0,0,0,0,0.25552096317744,0.0535944037567212,0,0,0.215381989501342,0,0,0,0,0,0,0.0797832813692737,0,0,0,0,0,0,0,0
TCGA-FD-A5C1-01A,0.170023645933521,0.236323303063505,0.0762579292987843,0,0,0,0,0,0,0.00529631665610344,0,0,0.331535491076114,0,0,0.099098049563802,0,0,0,0.0524999802345304,0,0,0,0,0,0.02896528417364,0,0,0,0,1.11022302462516e-16
TCGA-FD-A62N-01A,0,0.076239432021591,0,0.212171797599101,1.81145674436286e-08,0,0.00925695414055683,0,0,0.0696512605320337,0.0399158513208893,0.0276634434747515,0.0693211588333479,0,0,0,0.0336267203197053,0,0.139169843924729,0,0.0216266537716858,0.0219834428382682,0,0,0,0,0,0,0.072122508378813,0.20725091472996,0
TCGA-FD-A62O-01A,0.075535412175775,0.328873046448921,0,0,0,0,0.065534053257584,0,0,0.0381057842979256,0,0.0317755425204124,0.340588481584074,0,0,0,0.0135700641266719,0,0,0,0,0,0,0,0,0.0337143826416141,0,0,0,0.0723032329470226,1.11022302462516e-16
TCGA-FD-A62P-01A,0.0343674217476083,0.328644683654372,0,0,0.150679092315009,0,0.0270870906590959,0,0,0,0,0,0.453457698292266,0,0,0.00576401333164993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-FD-A62S-01A,0.145713406345527,0.0190047003659355,0,0,3.41709386177929e-08,0,0,0.044385407876995,0,0,0.0122155024095019,0,0.0744217647262746,0,0,0.557605842407799,0,0,0.0524896046584487,0,0.0284661483681424,0.00984718917875111,0,0.0558503994916863,0,0,0,0,0,0,1.11022302462516e-16
TCGA-FD-A6TA-01A,0,0.396364061885185,0.0186828035561171,0.0108082508838269,0,0,0,0,0,0.0394314764856998,0,0,0.534713407189171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022302462516e-16
TCGA-FD-A6TB-01A,0.0599234673638674,0.343797312542956,0.00877205614146215,0,0,0,0.0402145261615692,0,0,0.0338927084436087,0,0,0.513399929346536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-FD-A6TC-01A,0,0.394471310375447,0,0,0.0491895963089348,0,0.0323280557450422,0,0,0.0211410794335552,0.00391449136642257,0,0.498955466770598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-FD-A6TD-01A,0.0845857639205273,0.412206789030245,0,0,0,0,0,0,0,0,0,0,0.226996527092088,0,0,0.00654561055180199,0,0,0,0,0,0,0,0.0708952581831444,0,0.11594052786811,0,0,0,0.0828295233540834,0
TCGA-FD-A6TE-01A,0,0.311745446059731,0,0,0,0,0,0,0,0.0442603766269154,0,0,0.461378029780987,0,0,0,0,0.170105523853141,0,0,0,0,0.0125106236792258,0,0,0,0,0,0,0,1.11022302462516e-16
TCGA-FD-A6TF-01A,0.0317945820242944,0.209089823963403,0.0972847892019334,0,0,0.0108675393166126,0.053467402992708,0,0,0,0,0,0.411509393122459,0,0,0.0834783589632152,0,0,0.0235447016309025,0,0,0,0,0,0,0.0247357850594335,0,0.00481175051994489,0.0079903628003995,0.0414255104046945,0
TCGA-FD-A6TG-01A,0.0157213702298402,0.244619905240544,1.62094160859971e-08,0.0477695619944521,0,0,0.0538888803600874,0,0,0,0.00996451922054211,0,0.303747209248023,0,0,0.298933446982329,0,0.025355090514766,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-FD-A6TH-01A,0.101021287885924,0.350561280085535,0,0.0126915458026068,0,0,0.0176807531855296,0,0,0,0.100567706433115,0,0.223881295952003,0,0,0.136567246944616,0,0,0,0,0,0,0,0,0.0309533248901807,0,0,0.0260755446680948,0,1.41523948293451e-08,0
TCGA-FD-A6TI-01A,0.130465109375168,0.060775519555206,0.0378918029513825,0,2.94691062021816e-08,0,0,0,0,0.076862142433086,0,0,0,0,0,0.462054830142101,0,0.0213216463317301,0.21062891974222,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-FD-A6TK-01A,0.111117427788395,0.317653325513877,0,0,0,0,0.00615711525342477,0,0,0,0.0855447166863177,0.00565549876095777,0.220809095797981,0,0,0.253062800669698,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95293486490473e-08,1.11022302462516e-16
TCGA-FJ-A3Z7-01A,0.0299869110265218,0.341060860040491,0.0555183373540512,0,0,0,0,0,0,0,0,0,0.375320615588958,0,0,0,0,0,0,0,0,0,0,0.0500339490857951,0,0,0,0,0,0.148079326904183,0
TCGA-FJ-A3Z9-01A,0.35093413499106,0.21674058309344,0,0,1.58780880565966e-08,0,0,0,0,0.0659608189164502,0,0,0.180457009170681,0,0,0,0,0.0171413135668417,0,0.0486817444156444,0.0693122326402779,0,0,0,0,0,0,0,0.0507721473275165,0,0
TCGA-FJ-A3ZE-01A,0,0.0223587426518424,0.479088911399826,0,0,0,0,0,0,0,0,0.018882802507679,0.0484897786412821,0.0677481321291115,0.0159963438577139,0,0,0.0171350527775567,0,0,0,0,0.0754714895249033,0.0597078113225662,0,0,0,0,0.195120935187519,0,1.11022302462516e-16
TCGA-FJ-A3ZF-01A,0.0465293887121654,0.303279929466667,0.137476237639028,0,0,0,0.0556678957868774,0,0.0246013441077949,0.0119556611715494,0,0,0.224241386646268,0,0,0.0164368330895405,0,0,0.0189001161686879,0,0,0,0,0,0,0.0576784090117692,0,0,0.0795113442576283,0.023721453942024,0
TCGA-FJ-A871-01A,0.104461413866138,0,0,0,0,0,0.0622895806888711,0,0,0,0,0,0,0,0,0.777583231983267,0,0,0,0,0,0,0.0556657734617241,0,0,0,0,0,0,0,0
