,TPM_BALB_notx_rep1,TPM_BALB_notx_rep2,TPM_BALB_KLA_rep1,TPM_BALB_KLA_rep2,TPM_C57_notx_rep1,TPM_C57_notx_rep2,TPM_C57_KLA_rep1,TPM_C57_KLA_rep2,TPM_NOD_notx_rep1,TPM_NOD_notx_rep2,TPM_NOD_KLA_rep1,TPM_NOD_KLA_rep2,TPM_PWK_notx_rep1,TPM_PWK_notx_rep2,TPM_PWK_KLA_rep1,TPM_PWK_KLA_rep2,TPM_SPRET_notx_rep1,TPM_SPRET_notx_rep2,TPM_SPRET_KLA_rep1,TPM_SPRET_KLA_rep2
NM_177643,54.983,52.143,49.788,52.841,52.06,50.109,49.022,52.542,67.845,78.562,72.572,79.731,59.218,67.169,71.657,76.048,42.66,38.767,38.615,37.533
NM_007754,45.658,52.587,54.859,55.988,42.842,54.86,47.357,59.381,153.828,134.612,165.274,149.5,65.023,104.926,80.477,105.283,26.131,34.064,29.123,34.285
NM_009565,39.977,34.369,29.324,27.908,49.798,39.607,35.535,30.579,56.334,59.299,43.948,45.902,60.1,61.483,45.564,49.222,38.232,40.829,28.292,31.395
NM_001347119,42.057,29.976,26.851,24.24,44.516,35.201,32.921,29.068,48.82,38.212,37.024,41.32,78.996,36.399,62.872,30.686,28.007,25.522,24.371,22.153
NM_001013372,23.753,22.768,18.66,22.977,30.622,32.478,20.382,24.377,7.028,7.687,3.089,4.1,13.385,22.372,12.062,13.768,26.438,30.876,24.121,37.001
NM_009503,21.99,27.467,22.557,22.49,28.339,25.718,26.217,23.327,7.666,7.29,7.559,6.688,12.017,16.539,11.766,14.364,37.745,32.595,36.212,29.507
NM_031178,8.305,9.54,4.611,7.078,22.108,28.355,15.812,20.663,47.694,45.509,34.889,31.368,45.272,65.747,34.514,49.139,9.579,25.893,6.292,12.849
NM_008772,26.933,39.799,24.763,35.543,22.042,25.649,19.095,21.397,59,49.783,45.257,42.02,66.657,38.558,61.239,34.316,23.717,23.766,17.622,23.024
NM_001008233,9.101,8.096,5.889,8.133,21.563,22.749,14.15,17.481,39.036,39.31,25.82,33.141,37.047,25.5,30.871,23.609,10.339,6.148,7.923,4.493
NM_007725,23.973,21.571,18.801,15.369,23.717,14.905,19.66,13.94,51.351,45.809,40.182,38.529,72.2,35.174,58.622,32.707,20.369,21.415,14.212,15.328
NM_008732,15.916,27.709,22.786,31.077,12.926,24.675,16.112,22.846,51.884,42.131,51.051,39.581,35.003,86.297,32.763,74.156,22.662,33.846,23.494,33.682
NM_175034,16.011,19.773,16.919,19.606,11.176,12.557,11.377,13.329,43.513,29.077,43.754,28.375,21.302,35.507,21.437,32.421,8.366,5.592,7.909,6.592
NM_008198,5.592,8.284,4.418,6.204,4.971,7.913,3.907,6.062,32.338,31.952,25.093,34.865,8.211,38.761,9.087,35.031,3.02,5.406,3.674,5.186
NM_028064,1.136,1.456,0.467,0.765,1.728,6.84,1.789,5.075,49.333,36.862,40.401,41.824,36.801,80.015,34.436,77.925,1.281,3.064,1.319,2.487
