gene,HR,z,pvalue,lower,upper
MTMR7,0.456720317271848,-1.65643224554134,0.097634315517601,0.180689756438299,1.15442874195321
SLC7A2,0.886333901679826,-0.881738018332056,0.377918496579786,0.677820334070965,1.15899117476865
ARF5,1.34767650500203,1.14122446228496,0.253776527064144,0.807295255845338,2.24977410555036
SARM1,1.30704100801362,0.857183276249317,0.391343603485418,0.708585025061373,2.41094030526723
POLDIP2,1.417244445184,1.12368353641893,0.26114730319021,0.77141853280157,2.60375105341367
PLXND1,1.14559756000506,0.983794417677422,0.32521660463329,0.873826971113715,1.50189203683754
AK2,0.837287305787215,-0.530547126656987,0.595732643500735,0.434465273667543,1.61359278847419
CD38,0.929166916341332,-0.481461268923649,0.630188700448451,0.688981629862199,1.2530829865463
FKBP4,1.65110469562842,1.8373909638812,0.0661521998269131,0.967101765796129,2.81888298868117
KDM1A,1.03736624752129,0.11862978182678,0.905568669469306,0.56585706375965,1.90176777920986
RBM6,1.09647852971017,0.436526497747673,0.662454778359684,0.725108845954758,1.65804785422571
CAMKK1,1.03324587292969,0.133867722847758,0.893507173945045,0.64009864095389,1.66786330359222
RECQL,1.01094585803892,0.0507215803871795,0.95954738011848,0.663795483467999,1.53964820993743
VPS50,1.05818480091457,0.207345676298665,0.835739904617488,0.619998052319478,1.80606224277235
HSPB6,1.07507849578556,1.05381662536653,0.291966880326436,0.939648609336536,1.23002765141814
ARHGAP33,1.06786960412766,0.363003371887713,0.716602365494144,0.74909997513507,1.52228745063589
NDUFAB1,0.839293661732791,-0.715297074136455,0.474425496116268,0.519317346757933,1.35642272499166
PDK4,0.925302701467292,-0.677954326930328,0.497800652503744,0.739282594136015,1.15812964640845
SLC22A16,1.39137507144851,0.652795011827742,0.513888439844065,0.516136542137116,3.75079931646084
ZMYND10,1.69748675831716,2.04201056602435,0.0411504832506901,1.02148845621366,2.82084567587065
ABCB5,0.0614477625729218,-1.65271149582513,0.098389593655223,0.00224794452117751,1.67968003197888
ARX,0.760521736684967,-1.11270294302729,0.26583603115114,0.469565759513593,1.23176211265799
SLC25A13,0.932518968769286,-0.283478555462042,0.776810018014639,0.575269779802008,1.5116240373583
ST7,0.676773238248002,-1.12182440368129,0.261937107996377,0.342142274439782,1.33868875677127
CDC27,0.764162482103355,-1.51443927624411,0.129914464079446,0.539518645690116,1.08234312885965
SLC4A1,1.02973687650133,0.0417389319166649,0.966706817808581,0.260093904064899,4.07682770820393
CALCR,1.34290797955851,0.790240136403884,0.429387540155156,0.646344785403576,2.79015454644054
HCCS,0.946287345985421,-0.196494525802512,0.844223116930112,0.54558345502535,1.64128829957009
DVL2,2.06744307601941,2.50117309698707,0.0123782661132735,1.17018406409605,3.6526910626513
PRSS22,1.25222191695735,1.65514788446722,0.0978945036752278,0.959424427622461,1.63437544861571
UPF1,1.23239681192565,0.712643922453471,0.476066125296927,0.693684366112367,2.1894711431315
SKAP2,0.809518285957369,-1.23738207123443,0.215945271669386,0.579243739118391,1.13133696757215
SLC25A5,1.1174870810889,0.538000601423002,0.590576633381737,0.745577083696645,1.6749138401747
MCUB,0.783355549394372,-1.49400189264668,0.135175124591862,0.568649747795503,1.07912809096617
HOXA11,0.907300358581101,-0.689406566727063,0.490567452156363,0.688079418172326,1.19636472032249
POLR2J,1.42677139483618,1.42206494561815,0.155007397967014,0.874208707391783,2.32859338497812
DHX33,1.03092893573933,0.112659012853611,0.910300897309722,0.606854249984418,1.75135046112294
MEOX1,0.905565680510509,-0.661057390539695,0.50857550948752,0.674826704798296,1.21519968887949
THSD7A,0.985074566093002,-0.0697555026164828,0.944388264627117,0.645604418503968,1.50304408233747
LIG3,1.09186856494207,0.290383387276325,0.771522951475045,0.603304684938515,1.97607774789641
RPAP3,0.71793610177353,-1.5717018879582,0.116019704141216,0.474919540829754,1.08530435561619
ACSM3,0.903256699631448,-0.710787688553431,0.477215810918849,0.682279948135274,1.19580337610528
REXO5,0.785627931483693,-0.978411944162772,0.327870623131871,0.48452306729241,1.2738531731346
CIAPIN1,1.16017979584227,0.407844723122493,0.683387677148074,0.568117947926963,2.36925653131038
SPPL2B,1.45922760541309,2.00610436322394,0.0448451144446415,1.00872974678071,2.11091742976281
FAM214B,1.22251081578678,0.912989230007597,0.361248205894385,0.794223144099835,1.88175414657496
COPZ2,1.27879089655478,1.92555332898371,0.0541601710141068,0.995615010910197,1.64250853913541
PRKAR2B,0.959284837538529,-0.307548797981173,0.75842568609455,0.736041192275033,1.25023899367233
MSL3,0.862081405288446,-0.493153803195155,0.621903916874061,0.477963590079571,1.55489741220744
CREBBP,1.00290190935153,0.0117579045737501,0.990618765630358,0.618702557558301,1.6256797834332
TSPOAP1,1.07989436946047,0.701692468993168,0.48287097060801,0.871246120286524,1.33851023498263
MPO,1.52216442667164,1.86310982526399,0.0624468161763499,0.97839606352775,2.3681458135373
PON1,0.738771856060307,-0.815016892959944,0.415062640489703,0.35669923748126,1.53009537996409
GCFC2,0.753909908023635,-1.31293924345902,0.18920342182511,0.494516917440096,1.14936441883216
WDR54,1.27820491402206,1.16638947962954,0.243457010090363,0.846198797078888,1.93076119686072
CROT,0.925907615948641,-0.36140129548372,0.717799479696971,0.609896605049757,1.40565614921197
ABCB4,1.0692123260967,0.231943756176561,0.816581698566343,0.607391352614757,1.88217200221189
KMT2E,1.03375186687524,0.155008420725012,0.876814678769719,0.679411719664156,1.57289444873912
RHBDD2,1.45685975885479,1.73301086651913,0.0830937374006042,0.951916816221,2.22964897856967
SOX8,0.905970781293653,-0.833405238005673,0.404616221579873,0.718219720163903,1.14280217253089
IBTK,0.729269761189692,-1.76100857623764,0.0782369514437249,0.513198976882315,1.03631224640502
ZNF195,0.838178959100856,-0.787391730019712,0.431052586413514,0.540141721701979,1.30066599052132
MYCBP2,0.857334957923124,-0.836369905384598,0.402946837487587,0.597715215651676,1.22972146405151
FBXL3,0.831400206213733,-0.868487581961929,0.385127467511446,0.548076531560895,1.26118573426901
ITGAL,0.912670074618652,-0.699005460359092,0.484548618420652,0.70637679365276,1.17921012211775
PDK2,1.29036986080819,1.16715867861621,0.24314629466051,0.841000319394395,1.97984987554005
ITGA3,1.12391896149184,0.684626938604787,0.493579363515687,0.804432871787887,1.57029116574188
ZFX,0.797761982729469,-0.968479735515105,0.332804834742528,0.504997448966563,1.26025226937452
LAMP2,1.23275945695942,0.906145779160444,0.364858697355566,0.783991635881899,1.93840828035545
ITGA2B,1.18335838083817,0.432671154334528,0.665253688653884,0.551957494897004,2.537037852455
ASB4,1.19218212599366,0.859382966201792,0.390129264291027,0.798418801680085,1.78014122231087
GDE1,0.626312179127009,-1.56429331404117,0.117748701556374,0.3484834933098,1.12563996072577
C19ORF60,1.29216986608097,1.49956327152386,0.133727567641269,0.924319887932916,1.80641246023788
CRLF1,1.57525594985924,1.86968921376001,0.0615269882373421,0.978298157667686,2.5364775432909
OSBPL7,1.12132612635126,0.592753973034335,0.553345814805843,0.767876453509486,1.63746690745791
TMEM98,0.946324303299682,-0.312668701243947,0.754532376907497,0.669648154779846,1.33731375293649
YBX2,1.05210509465635,0.36579911822011,0.714514977905996,0.801430003015459,1.38118753482767
KRT33A,0.371679149772279,-0.664726161151657,0.506225657827994,0.0200815353219844,6.87922452942173
MAP3K14,1.40757400300867,1.358334372012,0.174357608372847,0.859487451176113,2.30516986750034
ABCC8,0.59962362581999,-0.879385417463649,0.379192336113748,0.191786241556128,1.87473558960321
CACNG3,0.593321674974992,-0.265788481259229,0.7904021148643,0.0126327636127585,27.8664764723054
TMEM132A,1.21455567399665,1.1304368570398,0.258292190980633,0.867068789378569,1.70130156143054
AP2B1,0.747436011164976,-1.16401115225131,0.244419492298429,0.457823131906641,1.22025418082224
TAC1,1.02767832515486,0.2863971359643,0.774573968046827,0.852535074173038,1.23880268623263
ZNF263,0.79798107726968,-0.672269360812508,0.501412231532807,0.413292420638891,1.54073427888205
CX3CL1,1.01929163823439,0.140010920464314,0.888651362097907,0.780065726535108,1.33188192793623
SPATA20,1.42530891040684,1.81273315868256,0.0698729876302434,0.971626736249558,2.09082913663602
CACNA1G,1.02736909631878,0.0374627895918646,0.970116008910856,0.250163556293277,4.2191887407991
TNFRSF12A,1.07350697616694,0.408819680630918,0.682671995881269,0.764047057844078,1.50830661023796
DLX6,1.0560958371271,0.355539329990347,0.722185585939409,0.781691083369559,1.42682760610421
MAP3K9,1.0794075822091,0.311065122698395,0.755751114774511,0.666944924454275,1.74695193832363
RALA,0.876047229949957,-0.431521097116083,0.66608951598238,0.480272991319536,1.59796358107588
BAIAP2L1,1.25062886117544,0.969115315611116,0.332487656960757,0.795597396570721,1.96590958586167
KDM7A,0.919178138391634,-0.443250419537538,0.657584613522254,0.633228539659752,1.33425516568013
ETV1,0.925547442966603,-0.436694423752911,0.662332973806559,0.654018261365631,1.30980756927689
AGK,0.946005631698613,-0.247681366685693,0.804380949969454,0.609726082623804,1.46775196388909
ALDH3B1,1.18578482633781,0.961726754432431,0.336186879314581,0.837885339615582,1.67813612184466
TTC22,1.02883137089666,0.136230217418881,0.891639287797088,0.68351243569581,1.54860970256316
PHTF2,0.901088031288948,-0.448710752377913,0.653640327092441,0.571729900036445,1.42018047347259
CCL26,1.03122282003099,0.247608128476197,0.804437620932223,0.808461800717666,1.31536270929396
FARP2,0.686765827426628,-1.27906911405985,0.200872718786849,0.386139913928441,1.2214414638534
USH1C,0.886680767076639,-0.719188889281368,0.472024544271913,0.638881765327386,1.2305919895847
GGCT,1.04251003729952,0.19310871447546,0.84687382794866,0.683241337691108,1.59069294832626
DBF4,0.741412956326989,-1.64393951346458,0.100188697158782,0.518968765430148,1.0592028045347
TBXA2R,1.38063015884399,1.61008998992251,0.107378212061517,0.932311551589418,2.04453074968338
IFRD1,1.0684412056829,0.331373208210452,0.740362599525602,0.722270832443573,1.58052431127394
LGALS14,1.46833936873457,2.36715129796498,0.0179256030996802,1.06830872727899,2.0181623969948
COX10,0.945566680946876,-0.191200408102524,0.848368583894316,0.532741451699415,1.67829318568092
GTF2IRD1,1.04116191624035,0.201569973220352,0.840252921260445,0.703362936821678,1.54119314379527
PAF1,1.27204044367543,0.76635490926343,0.443465154702215,0.687445504434198,2.3537675058007
VPS41,1.17912890777136,0.561147720846631,0.574696838671764,0.663152870009839,2.0965678413206
ARHGAP44,0.905216484996942,-0.69234223916364,0.488722430019089,0.682845114469098,1.20000402338282
ELAC2,1.61590958847578,1.49215896958801,0.135657475774458,0.860318796686847,3.03511187734566
SCIN,0.846908913693689,-1.16337103901113,0.244678994521382,0.640119657956985,1.12050098630469
ARSD,0.927711583820744,-0.433596311254824,0.664581613903634,0.660863064989995,1.3023103095771
PNPLA4,0.934429409969801,-0.439845861615398,0.660048748878084,0.69071831652732,1.26413083499281
MYH13,0.346873977682992,-1.03391737369743,0.301174792161463,0.0466111703851421,2.58138886879302
ADIPOR2,1.08431450729298,0.244623902076387,0.806747655070711,0.566873167766364,2.07407585608392
CDKL3,0.923258188889063,-0.183829059717772,0.854147558254195,0.394096733726014,2.16293516389133
UPP2,0.830575635988965,-0.29024316494108,0.771630215897005,0.237115641287376,2.90936474436282
PRSS21,1.15266769743356,2.38285283722553,0.0171790603106169,1.02553558180203,1.2955599437829
MARK4,1.49203507298347,1.36910562310125,0.170966260868815,0.841400982453409,2.64578804331985
PROM1,1.07641357676031,0.842407340726777,0.39955998548228,0.906934062712149,1.27756386695742
CCDC124,1.27117818736523,1.12047976305832,0.262509371600282,0.835461821010717,1.93413264783099
CEACAM21,1.11503618485209,0.509783140039208,0.610203398761813,0.733629899289317,1.69473149163349
PAFAH1B1,0.899156433892058,-0.35197621111278,0.72485610312194,0.497472318286396,1.62518046309471
NOS2,0.886822430318574,-1.62030160871321,0.1051675035189,0.766899378742332,1.02549831792259
DNAH9,0.321468886564169,-1.20338398107646,0.228827763890875,0.0506303617115485,2.04111212196288
KIAA0100,0.964280100829968,-0.13305210263022,0.894152174819743,0.564291830520096,1.64779297265325
SLC13A2,0.999179297795264,-0.0103575296724836,0.991736034744056,0.85539924514659,1.16712666606521
GAS7,1.05102571395972,0.376337225646043,0.706666207925774,0.811056437533328,1.36199529438931
TRAPPC6A,1.29076497092576,1.36854587833503,0.171141271653024,0.895565415164798,1.8603601500873
MATK,1.14661011935203,0.881795169510103,0.377887584331577,0.84596516822257,1.55410035210171
CEACAM7,1.00588255977716,0.108442968795229,0.913644317915738,0.904708298969843,1.11837122000091
CD79B,0.988028811030421,-0.0909247288376402,0.927552400805844,0.762120847868086,1.28090044270139
SCN4A,1.82957458233384,1.02840012109969,0.303761651592458,0.578566528839057,5.78558037057343
ST7L,0.881771941167171,-0.364788012609815,0.715269653960855,0.448499365879133,1.73360725874305
TKTL1,1.24831965478824,1.91833825594745,0.0550681345961312,0.995198793869905,1.56581978407656
PAX6,1.9111806126317,1.57346000605637,0.115612341958653,0.852906009812218,4.28254847788383
RPUSD1,1.14985420527827,0.699746051395406,0.484085911442648,0.77765057620482,1.70020409404015
RHBDF1,1.48183446905258,1.83622790898769,0.0663239566538513,0.973846459964029,2.25480451379722
LUC7L,1.17967177484416,0.710020113564162,0.477691663434168,0.747599722185766,1.86145801699239
CACNA2D2,0.89536355002204,-0.798777941211576,0.424419183425923,0.682684764019633,1.17429878175078
BAIAP3,1.09586391219189,0.644584318547694,0.519196599757014,0.829602605084145,1.44758189847138
TSR3,1.17366564333013,0.676390279987407,0.498792886897291,0.737949860614545,1.86664584662484
PIGQ,1.30519997895313,1.06117892442477,0.288608595421871,0.798040959909081,2.13466108964299
CRAMP1,1.04125841358073,0.13925088765684,0.88925189764113,0.589415194961905,1.83948275022454
TEAD3,1.41303070531115,1.33852660267699,0.180724834306672,0.851704923608454,2.34430460457221
SELE,1.09310991330966,0.817125718110104,0.413856587073764,0.882926329918612,1.3533284058773
DNAJC11,0.921583084801141,-0.331272872841444,0.740438379906609,0.568465503325065,1.49404911507167
FMO3,1.08267110543705,0.369122626073171,0.712036324799638,0.710112399528938,1.65069181065683
MYLIP,1.38911990423556,1.3221341996345,0.18612346732131,0.853372946443185,2.2612084392716
NOX1,0.973771438121644,-0.362072754629104,0.717297662970327,0.843282136817208,1.12445262659113
E2F2,0.852293518834887,-0.837181057589621,0.402490803314279,0.586257297275876,1.23905364696233
PSMB1,1.11988302493847,0.38051741798666,0.703561369539351,0.625021244047688,2.00655257959463
SYN1,1.29465599022219,1.58117216064925,0.113838678915114,0.940008659138217,1.78310499241023
JARID2,1.05575805639566,0.23053684303024,0.817674637762857,0.665619442233993,1.67456808338314
CDKL5,1.22944926508365,0.932445395133015,0.351106393929456,0.796420430093969,1.89792405907567
CAMK1G,0.889120743013077,-0.367615990807516,0.713159589611493,0.475162607199308,1.6637161335478
CDK11A,1.07549213520414,0.352649988079532,0.724350857082722,0.717695130644118,1.61166389947199
NADK,1.09042420265293,0.276470573980883,0.782186657747616,0.5902994699235,2.01427411392623
TFAP2B,0.116984934613906,-0.61344151949098,0.539584439814838,0.000123247250595585,111.040813166101
TFAP2D,6.12296810136643e-49,-0.00395088781227447,0.996847655814218,0,Inf
DLEC1,1.21014557549255,0.590967502431135,0.554542195532148,0.642841371929764,2.27809282014319
CYTH3,1.56358406460862,2.03871286754375,0.0414786927713516,1.01741532589842,2.40294702160021
ADAM22,0.864386530252251,-0.637513163451872,0.523790638430121,0.552234685530163,1.35298287713352
SYPL1,0.817828289357662,-0.894362050700804,0.371128210045932,0.526337312347317,1.27074994529806
CYB561,1.14393117677597,0.509732808140888,0.610238664823943,0.682099228981217,1.91845772814396
SPAG9,0.925269858169238,-0.374864226496868,0.707761445362394,0.616458786326357,1.38877785413425
CELSR3,0.970002652025612,-0.220087429107853,0.825803064912034,0.739572330719318,1.27222870009426
AASS,1.2004894218752,1.08911440628993,0.276103437744674,0.864063246176194,1.6679043558582
PLEKHG6,1.16697188585406,0.886400055743615,0.375401989189921,0.829430051907767,1.64187851554385
SS18L2,0.881824869671333,-0.46248086403275,0.643736521984196,0.517507019558522,1.50261749383465
MPND,1.23953755175378,0.893537409249854,0.371569447982548,0.773919232713504,1.98528900337658
MGST1,1.11812825260515,0.684720588668356,0.493520254428415,0.812246417176017,1.53920135913991
CRY1,0.837782745393446,-0.651631556277985,0.514638885553383,0.491957576338315,1.42670824119254
PGLYRP1,1.21153505136443,0.970837071610195,0.331629418737294,0.822420693303971,1.78475224740255
NFIX,0.943765919948519,-0.290817307967665,0.771191047353159,0.638942995427885,1.39401185712944
ST3GAL1,1.15852529247689,1.23247457577985,0.217771858148583,0.916808567591201,1.46397067038222
MMP25,0.884519437039799,-0.715545591092679,0.474271979949564,0.632022581291879,1.23789031857374
IL32,0.908309197781815,-0.604001263232941,0.545842802316101,0.664819115695585,1.24097755208473
PKD1,1.30028201237833,1.31378390534342,0.188918935334768,0.878842442309974,1.92381845745941
MAPK8IP2,1.24992090881497,2.12204702534778,0.0338337892756869,1.01718497751672,1.53590773834168
MED24,1.53489028517636,1.80249990813339,0.0714667891432487,0.963262210353541,2.44573924130597
RHOBTB2,1.02192069694923,0.112465927324342,0.910453984363505,0.700328887153444,1.49118782619114
HEATR5B,0.888777925682371,-0.505541133373404,0.61317881546002,0.562686700794606,1.40384729204503
SEC62,0.911564437164298,-0.375676710110226,0.707157254341702,0.562330747943465,1.47768857765929
RPS20,0.95075337416859,-0.250489589223856,0.802208754732796,0.640411686947782,1.41148576285533
CSDE1,0.957976138629477,-0.154393374853855,0.877299577128938,0.555468887512475,1.65215064752449
UBE3C,1.13280174317638,0.365630871388799,0.71464053581177,0.580579806112729,2.21027286142689
REV3L,0.732533285973122,-1.49619754294973,0.134602184671799,0.487254838615188,1.10128206542525
TENM1,1.19852925395541,0.437726428334622,0.661584609037098,0.532710761650294,2.69653342113242
PAX7,0.770200894850998,-0.828503899121505,0.40738518767452,0.415285661100629,1.4284370350209
MASP2,0.826636907132716,-0.628200171032391,0.529872818280989,0.456393704968161,1.49723488469591
IYD,0.971362630237837,-0.223571562493858,0.82309069340408,0.752937646545112,1.25315205548835
FAM76A,0.830230658058077,-0.658663924259344,0.510111603917584,0.477266845917507,1.44422968298679
TRAF3IP3,0.855018728612934,-0.751834536071407,0.452150570174508,0.568384597692015,1.28620133136509
POMT2,1.34386939902932,0.918070528102939,0.358581943196913,0.715041144572557,2.52570775172248
VTA1,0.838732032420101,-0.597481717876906,0.550185809419204,0.471062784899221,1.49337083029824
MLXIPL,1.04884010419593,0.486546581965284,0.626579686784548,0.865537154205585,1.27096284523961
BAZ1B,0.785014311066524,-0.900683718376642,0.367756507897058,0.463577426617684,1.3293301899436
RANBP9,0.844094055357997,-0.564580398954115,0.572359200519884,0.468655408214179,1.52029564111014
ETV7,0.80587383146124,-1.54335026478086,0.122745813986991,0.61267721441866,1.05999148809579
SPRTN,0.875397135311536,-0.376531048595925,0.706522137473893,0.437889343243702,1.75003150073273
METTL13,1.47028978678836,1.25460687772277,0.209621505493401,0.805162950246917,2.68486280506477
DYRK4,0.850484834443531,-0.709390148906473,0.478082399251021,0.543679988310457,1.33042317019291
ZNF207,1.01379784929237,0.0334884237034016,0.973285097201877,0.454609075931891,2.26081293498816
UQCRC1,1.17727556241818,0.724300955311647,0.468880990630364,0.75697469862574,1.83094329623333
STARD3NL,1.22138183965495,0.718042090644983,0.472731334598821,0.707590780983665,2.10824340611829
CD9,1.46495067811288,1.44057081279831,0.149705971113818,0.871390959144168,2.46282161500868
HHATL,0.218619782937049,-0.768097162742845,0.442429462416111,0.00451612613659265,10.5830988873802
NCAPD2,0.927592925041459,-0.300797350888864,0.763569028595711,0.568410182727421,1.51374598966251
IFFO1,1.41639239646599,1.92572667368192,0.054138511473528,0.99383004371491,2.01862223169231
GIPR,1.10148829399392,0.533820427708388,0.593465779196944,0.772409148753243,1.57076914969743
PHF7,1.07758767900071,0.290763464976544,0.771232229357058,0.651174853328562,1.78323103233877
SEMA3G,1.06977784308292,0.469686921867923,0.638578712894176,0.807335179994115,1.41753346306484
NISCH,1.83161678824869,2.12316378056146,0.0337401298932533,1.04761843188873,3.20233012027683
STAB1,1.24209036735476,1.70440335699335,0.0883057572008281,0.968016005640393,1.5937634002806
FUZ,1.04561427781939,0.344769202387122,0.730267888003296,0.811422878847003,1.34739757342474
SLC6A13,1.09137353004763,0.123853521357726,0.901431254088592,0.273558125774876,4.35408810728887
IDS,1.1797406024614,0.858674127382186,0.390520328508525,0.808966265352584,1.72045232132069
PRSS3,1.33613028314885,1.58728124260586,0.112448961562081,0.934225169674075,1.91093559828862
ZNF200,0.699332258872008,-1.17952167369133,0.238190511525837,0.386011683087795,1.266971000429
CD4,0.977230160929468,-0.193743347677533,0.846376848331294,0.774109178963704,1.23364870664453
LRRC23,1.61112553378275,1.85934241599203,0.0629786183770608,0.974520167331881,2.66359339972773
BTK,1.00886048365223,0.0553249672067957,0.955879571669587,0.738088872416547,1.37896602091111
HFE,1.06254876204304,0.230640000360042,0.817594489481703,0.634509106082305,1.77934384376315
SCMH1,0.865400452197512,-0.547925945513528,0.583742752729992,0.515987262565681,1.45142719015923
FYN,1.01680527356753,0.109618337484856,0.912712067090209,0.754791307801086,1.36977327861227
HIVEP2,0.851975261425268,-0.756984648883497,0.449059059464758,0.562717513840653,1.28992225801985
FMO1,0.839157858000411,-0.674929027872236,0.499720857055643,0.504300090616432,1.39636284773036
ELOA,0.780065869097208,-0.956406059315502,0.338867124620144,0.468895195253082,1.29773724766352
LYPLA2,1.13133615577971,0.528951955503766,0.596838778901586,0.716167457973502,1.78718187083806
CLCN6,1.02830562338671,0.113658412256532,0.909508581025682,0.635451955502519,1.66403210491739
MRC2,1.19626858160493,1.60293473535355,0.108949063870346,0.960870467727495,1.48933552169585
NME1-NME2,1.15029890966533,0.815116579925249,0.415005582011001,0.821467061648838,1.61076157931563
SLC6A7,0.996596983485852,-0.0234890226316103,0.981260194741594,0.749876650615457,1.32449189700457
TSPAN9,1.63174611739775,2.21755585474231,0.026585130694927,1.05852661084316,2.51537879574116
BTBD7,0.672412460849641,-1.5063441925556,0.131978838993428,0.401204519412567,1.12695270274592
APBA3,1.74209964954443,2.14255938577651,0.0321484953310297,1.04844335324794,2.89468303608494
MKS1,1.56972294317397,1.41619398601131,0.156718716217267,0.841028418436471,2.92978223364622
ABHD5,0.684031901417851,-1.29149721781556,0.196531319229357,0.384405676506143,1.21720273854968
ANOS1,1.01331494740469,0.112319274592439,0.910570259589888,0.804459510980956,1.2763938627336
AKAP8L,1.76813831383601,2.13032706073859,0.0331446209433558,1.04663190331187,2.98702255010785
MBTD1,0.811153508862537,-1.14730621263006,0.251255087275421,0.567312231273813,1.15980227230891
UTP18,0.892419327223963,-0.483130362785199,0.629003176517642,0.562389338775438,1.41612260527022
RNF216,1.69801134826178,1.81046886157014,0.0702231089383404,0.957223181415526,3.0120901737483
TTC19,0.896186026228165,-0.430909950649135,0.666533847910011,0.544357913088422,1.47540684960369
PTBP1,1.08618540750149,0.25667943579895,0.797426247658403,0.577759262646637,2.04202479431429
DPF1,0.940399552337139,-0.207078359241547,0.835948662613677,0.525676571797737,1.68231069345841
SYT7,1.01352227665222,0.123034605429488,0.902079694964007,0.818290997842956,1.25533264813876
LARS2,0.71650757153797,-1.37430806775727,0.169346062732871,0.445394121905642,1.15264902436229
PIK3C2A,0.769250496213781,-1.54607919490148,0.122085442726128,0.551614865144186,1.07275268183803
PLAUR,0.986181334529398,-0.0809144110511763,0.9355100191842,0.704001764121396,1.38146475497536
ANLN,0.854810604447499,-0.872341144978433,0.383022297784052,0.600891610127071,1.21602824396462
WIZ,1.2006489628004,0.707535132156189,0.479233988155976,0.723474623183929,1.99254802542977
RABGAP1,1.22577997334718,0.795318389684016,0.426428318947546,0.742216794547526,2.02439038579691
DCN,1.09575575514969,0.930222352212172,0.352255971069378,0.903727477075227,1.32858710773019
