gene,raw.importance,rel.importance
SSSCA1-AS1,0.000251572327043981,0.0142857142857118
AC079070.1,0.000251572327043981,0.0142857142857118
AP001542.3,0.000251572327043981,0.0142857142857118
AL118558.3,0.000251572327043981,0.0142857142857118
AL118558.4,0.000251572327043981,0.0142857142857118
F8A3,0.000251572327043981,0.0142857142857118
AC126175.1,0.000251572327043981,0.0142857142857118
P4HA2,0.00012578616352199,0.00714285714285588
TLE6,0.00012578616352199,0.00714285714285588
ACTR1B,0.00012578616352199,0.00714285714285588
MOGS,0.00012578616352199,0.00714285714285588
MTUS1,0.00012578616352199,0.00714285714285588
AP3B1,0.00012578616352199,0.00714285714285588
KIF20B,0.00012578616352199,0.00714285714285588
GRB7,0.00012578616352199,0.00714285714285588
NEK8,0.00012578616352199,0.00714285714285588
DVL3,0.00012578616352199,0.00714285714285588
HEYL,0.00012578616352199,0.00714285714285588
SNAPC4,0.00012578616352199,0.00714285714285588
KIF7,0.00012578616352199,0.00714285714285588
PGM2,0.00012578616352199,0.00714285714285588
ZNF212,0.00012578616352199,0.00714285714285588
TCAP,0.00012578616352199,0.00714285714285588
FJX1,0.00012578616352199,0.00714285714285588
SLC25A41,0.00012578616352199,0.00714285714285588
TMEM132E,0.00012578616352199,0.00714285714285588
PMCH,0.00012578616352199,0.00714285714285588
CIDECP,0.00012578616352199,0.00714285714285588
CYHR1,0.00012578616352199,0.00714285714285588
ARMCX6,0.00012578616352199,0.00714285714285588
GDI1,0.00012578616352199,0.00714285714285588
MIR638,0.00012578616352199,0.00714285714285588
TRAJ52,0.00012578616352199,0.00714285714285588
GPC2,0.00012578616352199,0.00714285714285588
SLC6A10P,0.00012578616352199,0.00714285714285588
PHF2P2,0.00012578616352199,0.00714285714285588
AC021028.1,0.00012578616352199,0.00714285714285588
FALEC,0.00012578616352199,0.00714285714285588
AL353803.3,0.00012578616352199,0.00714285714285588
AL161618.1,0.00012578616352199,0.00714285714285588
KRT18P5,0.00012578616352199,0.00714285714285588
UPK3B,0.00012578616352199,0.00714285714285588
URB1-AS1,0.00012578616352199,0.00714285714285588
AC025254.1,0.00012578616352199,0.00714285714285588
ACTN1-AS1,0.00012578616352199,0.00714285714285588
AC104041.1,0.00012578616352199,0.00714285714285588
RPL17,0.00012578616352199,0.00714285714285588
AC024560.3,0.00012578616352199,0.00714285714285588
AJ011932.1,0.00012578616352199,0.00714285714285588
PCM1,0,0
WNT11,0,0
PAGE4,0,0
HSF4,0,0
PLA2G15,0,0
HYAL4,0,0
ALOX12,0,0
SSX2IP,0,0
MAGEA10,0,0
SLC10A3,0,0
PLPPR3,0,0
CATSPERB,0,0
ZC3H12C,0,0
WDR78,0,0
FTCD,0,0
ZNF180,0,0
LINGO1,0,0
C1QTNF4,0,0
OR7E125P,0,0
AC105219.1,0,0
CTAG1B,0,0
SRY,0,0
KRTAP10-12,0,0
GALP,0,0
ITGBL1,0,0
MIR148A,0,0
RNA5SP346,0,0
SNORD115-4,0,0
RNU6-801P,0,0
MIR124-3,0,0
RNU6-1109P,0,0
SNORD115-47,0,0
RPL23AP80,0,0
TCTEX1D2,0,0
FAM74A1,0,0
FAM138C,0,0
MTCO1P56,0,0
Z85994.1,0,0
RNU6-355P,0,0
AL356476.1,0,0
AL445645.1,0,0
AL162586.1,0,0
TRAPPC2P8,0,0
CT47A6,0,0
RAB28P1,0,0
AL138826.1,0,0
CT45A5,0,0
RBMY2NP,0,0
BX088651.2,0,0
DANT1,0,0
MTCO1P52,0,0
AL020994.2,0,0
USP17L1,0,0
CYP4F60P,0,0
AC074348.1,0,0
AC073464.2,0,0
KRTAP8-2P,0,0
BX664718.1,0,0
NCOR1P3,0,0
TSPY25P,0,0
AC245052.3,0,0
DUSP8P5,0,0
AC114730.3,0,0
TSPEAR-AS1,0,0
AC106017.1,0,0
CASP3P1,0,0
PAGE2B,0,0
RN7SL291P,0,0
AC233724.4,0,0
ASNSP1,0,0
PGAM1P13,0,0
OR5M14P,0,0
HNRNPA1P44,0,0
AC022447.6,0,0
AC021146.6,0,0
AP006623.1,0,0
AC010468.3,0,0
NT5C1B-RDH14,0,0
RNU6-916P,0,0
RNVU1-2,0,0
RNU6-993P,0,0
AC013509.1,0,0
LINC01419,0,0
OR7E154P,0,0
HNRNPCP8,0,0
AP002001.2,0,0
OR8G3P,0,0
AC073913.2,0,0
AC026786.1,0,0
LINC02327,0,0
AC009779.2,0,0
AC012414.1,0,0
AC010601.1,0,0
AL162632.3,0,0
AP000842.3,0,0
AC138915.1,0,0
AC133485.4,0,0
AL359258.2,0,0
AC145350.3,0,0
AL023803.1,0,0
AC090774.3,0,0
MIR4754,0,0
CT45A1,0,0
NF1P1,0,0
AC023141.13,0,0
AC022384.1,0,0
AL512310.12,0,0
AL669942.1,0,0
BSNDP1,0,0
AC131055.2,0,0
BSNDP3,0,0
LINC02335,0,0
AC008785.1,0,0
AC004623.1,0,0
AC106754.2,0,0
LINC01669,0,0
AC245140.2,0,0
LINC02203,0,0
SH3YL1,-0.000125786163522101,-0.00714285714286219
DRD4,-0.000125786163522101,-0.00714285714286219
FSTL3,-0.000125786163522101,-0.00714285714286219
KCNQ2,-0.000125786163522101,-0.00714285714286219
ISM1,-0.000125786163522101,-0.00714285714286219
CALB1,-0.000125786163522101,-0.00714285714286219
CAPS,-0.000125786163522101,-0.00714285714286219
ENO3,-0.000125786163522101,-0.00714285714286219
STK25,-0.000125786163522101,-0.00714285714286219
IDUA,-0.000125786163522101,-0.00714285714286219
COX4I2,-0.000125786163522101,-0.00714285714286219
PCED1A,-0.000125786163522101,-0.00714285714286219
KCTD3,-0.000125786163522101,-0.00714285714286219
GALNS,-0.000125786163522101,-0.00714285714286219
GAREM1,-0.000125786163522101,-0.00714285714286219
PPFIA4,-0.000125786163522101,-0.00714285714286219
ATP6V1C2,-0.000125786163522101,-0.00714285714286219
GTF3C5,-0.000125786163522101,-0.00714285714286219
HAUS1,-0.000125786163522101,-0.00714285714286219
DUSP23,-0.000125786163522101,-0.00714285714286219
MED27,-0.000125786163522101,-0.00714285714286219
CDS1,-0.000125786163522101,-0.00714285714286219
ZDHHC19,-0.000125786163522101,-0.00714285714286219
PPM1M,-0.000125786163522101,-0.00714285714286219
PLAC1,-0.000125786163522101,-0.00714285714286219
NAT1,-0.000125786163522101,-0.00714285714286219
TMPRSS9,-0.000125786163522101,-0.00714285714286219
S1PR5,-0.000125786163522101,-0.00714285714286219
D2HGDH,-0.000125786163522101,-0.00714285714286219
PLAG1,-0.000125786163522101,-0.00714285714286219
FES,-0.000125786163522101,-0.00714285714286219
WFDC10B,-0.000125786163522101,-0.00714285714286219
NUDT17,-0.000125786163522101,-0.00714285714286219
SMIM29,-0.000125786163522101,-0.00714285714286219
LINC00319,-0.000125786163522101,-0.00714285714286219
ZBTB48,-0.000125786163522101,-0.00714285714286219
TMEM240,-0.000125786163522101,-0.00714285714286219
RFPL3S,-0.000125786163522101,-0.00714285714286219
FADS3,-0.000125786163522101,-0.00714285714286219
AC018641.1,-0.000125786163522101,-0.00714285714286219
PCAT6,-0.000125786163522101,-0.00714285714286219
DOC2GP,-0.000125786163522101,-0.00714285714286219
RNF224,-0.000125786163522101,-0.00714285714286219
RASA4DP,-0.000125786163522101,-0.00714285714286219
AC068580.3,-0.000125786163522101,-0.00714285714286219
KCNMB2-AS1,-0.000125786163522101,-0.00714285714286219
AC107398.1,-0.000125786163522101,-0.00714285714286219
AC092490.1,-0.000125786163522101,-0.00714285714286219
AC090809.1,-0.000125786163522101,-0.00714285714286219
AC069234.1,-0.000125786163522101,-0.00714285714286219
AL161669.1,-0.000125786163522101,-0.00714285714286219
AC133552.2,-0.000125786163522101,-0.00714285714286219
AC090774.2,-0.000125786163522101,-0.00714285714286219
AC005837.2,-0.000125786163522101,-0.00714285714286219
AC006504.6,-0.000125786163522101,-0.00714285714286219
AC012313.6,-0.000125786163522101,-0.00714285714286219
AC073389.3,-0.000125786163522101,-0.00714285714286219
AC092535.4,-0.000125786163522101,-0.00714285714286219
AC009053.4,-0.000125786163522101,-0.00714285714286219
TMEM191B,-0.000125786163522101,-0.00714285714286219
AL358613.2,-0.000125786163522101,-0.00714285714286219
RBBP8,-0.000251572327044092,-0.0142857142857181
ERI1,-0.000251572327044092,-0.0142857142857181
GALNT7,-0.000251572327044092,-0.0142857142857181
ATP6V1B1,-0.000251572327044092,-0.0142857142857181
PTCH2,-0.000251572327044092,-0.0142857142857181
LRRC61,-0.000251572327044092,-0.0142857142857181
C14ORF37,-0.000251572327044092,-0.0142857142857181
RRNAD1,-0.000251572327044092,-0.0142857142857181
FLCN,-0.000251572327044092,-0.0142857142857181
VPS37A,-0.000251572327044092,-0.0142857142857181
NRG1,-0.000251572327044092,-0.0142857142857181
TMED4,-0.000251572327044092,-0.0142857142857181
ADAMTS13,-0.000251572327044092,-0.0142857142857181
CYB5A,-0.000251572327044092,-0.0142857142857181
AGAP5,-0.000251572327044092,-0.0142857142857181
MAGEA2B,-0.000251572327044092,-0.0142857142857181
POFUT2,-0.000251572327044092,-0.0142857142857181
LIME1,-0.000251572327044092,-0.0142857142857181
CLPSL1,-0.000251572327044092,-0.0142857142857181
AC105052.2,-0.000251572327044092,-0.0142857142857181
TEX22,-0.000251572327044092,-0.0142857142857181
AC009237.3,-0.000251572327044092,-0.0142857142857181
AL359378.2,-0.000251572327044092,-0.0142857142857181
ZNF815P,-0.000251572327044092,-0.0142857142857181
KMT2E-AS1,-0.000251572327044092,-0.0142857142857181
TUBA4B,-0.000251572327044092,-0.0142857142857181
CCT7P2,-0.000251572327044092,-0.0142857142857181
AC087521.3,-0.000251572327044092,-0.0142857142857181
CHMP4BP1,-0.000251572327044092,-0.0142857142857181
RARRES2P8,-0.000251572327044092,-0.0142857142857181
AC027601.1,-0.000251572327044092,-0.0142857142857181
AF274858.3,-0.000251572327044092,-0.0142857142857181
AC027601.2,-0.000251572327044092,-0.0142857142857181
LINC01909,-0.000251572327044092,-0.0142857142857181
LINC01836,-0.000251572327044092,-0.0142857142857181
AL121758.1,-0.000251572327044092,-0.0142857142857181
MIR6819,-0.000251572327044092,-0.0142857142857181
HOMER3,-0.000377358490566082,-0.021428571428574
KCTD9,-0.000377358490566082,-0.021428571428574
DMPK,-0.000377358490566082,-0.021428571428574
PODXL2,-0.000377358490566082,-0.021428571428574
SPR,-0.000377358490566082,-0.021428571428574
IGSF21,-0.000377358490566082,-0.021428571428574
TPST2,-0.000377358490566082,-0.021428571428574
ACKR4,-0.000377358490566082,-0.021428571428574
KCNC3,-0.000377358490566082,-0.021428571428574
NGF,-0.000377358490566082,-0.021428571428574
SRSF1,-0.000377358490566082,-0.021428571428574
DPH7,-0.000377358490566082,-0.021428571428574
ZNF890P,-0.000377358490566082,-0.021428571428574
FAM207A,-0.000377358490566082,-0.021428571428574
METTL27,-0.000377358490566082,-0.021428571428574
PSCA,-0.000377358490566082,-0.021428571428574
HSD11B1L,-0.000377358490566082,-0.021428571428574
ELOVL6,-0.000377358490566082,-0.021428571428574
ATOH1,-0.000377358490566082,-0.021428571428574
ZNF24,-0.000377358490566082,-0.021428571428574
C5ORF46,-0.000377358490566082,-0.021428571428574
MYLPF,-0.000377358490566082,-0.021428571428574
CDCA2,-0.000377358490566082,-0.021428571428574
LMNTD2,-0.000377358490566082,-0.021428571428574
CNOT7,-0.000377358490566082,-0.021428571428574
POU3F3,-0.000377358490566082,-0.021428571428574
HIST1H1PS1,-0.000377358490566082,-0.021428571428574
AL390961.1,-0.000377358490566082,-0.021428571428574
KLF2P1,-0.000377358490566082,-0.021428571428574
TMEM44-AS1,-0.000377358490566082,-0.021428571428574
AC024560.1,-0.000377358490566082,-0.021428571428574
RN7SL752P,-0.000377358490566082,-0.021428571428574
WBP1,-0.000377358490566082,-0.021428571428574
AC093627.5,-0.000377358490566082,-0.021428571428574
AC005486.1,-0.000377358490566082,-0.021428571428574
AC105219.2,-0.000377358490566082,-0.021428571428574
AL157871.6,-0.000377358490566082,-0.021428571428574
MIR4252,-0.000377358490566082,-0.021428571428574
AC090774.4,-0.000377358490566082,-0.021428571428574
AP001462.1,-0.000377358490566082,-0.021428571428574
AC138894.3,-0.000377358490566082,-0.021428571428574
AC087752.4,-0.000377358490566082,-0.021428571428574
MIR6792,-0.000377358490566082,-0.021428571428574
OR7E156P,-0.000377358490566082,-0.021428571428574
AC011462.4,-0.000377358490566082,-0.021428571428574
SPAG4,-0.000503144654088072,-0.0285714285714298
SPA17,-0.000503144654088072,-0.0285714285714298
MID2,-0.000503144654088072,-0.0285714285714298
ISM2,-0.000503144654088072,-0.0285714285714298
DHRS7,-0.000503144654088072,-0.0285714285714298
SLC35A2,-0.000503144654088072,-0.0285714285714298
MPP2,-0.000503144654088072,-0.0285714285714298
LMAN2L,-0.000503144654088072,-0.0285714285714298
TMEM39B,-0.000503144654088072,-0.0285714285714298
WIPF3,-0.000503144654088072,-0.0285714285714298
SRMS,-0.000503144654088072,-0.0285714285714298
GALR3,-0.000503144654088072,-0.0285714285714298
NAPSA,-0.000503144654088072,-0.0285714285714298
BARX1,-0.000503144654088072,-0.0285714285714298
DTX1,-0.000503144654088072,-0.0285714285714298
EIF2B5,-0.000503144654088072,-0.0285714285714298
CYB5R1,-0.000503144654088072,-0.0285714285714298
CXCL11,-0.000503144654088072,-0.0285714285714298
ENDOV,-0.000503144654088072,-0.0285714285714298
IL20RB,-0.000503144654088072,-0.0285714285714298
FOXS1,-0.000503144654088072,-0.0285714285714298
CHST13,-0.000503144654088072,-0.0285714285714298
TUBA3C,-0.000503144654088072,-0.0285714285714298
LTB4R,-0.000503144654088072,-0.0285714285714298
RN7SKP27,-0.000503144654088072,-0.0285714285714298
LINC01983,-0.000503144654088072,-0.0285714285714298
LINC00629,-0.000503144654088072,-0.0285714285714298
LINC00111,-0.000503144654088072,-0.0285714285714298
KRT8P12,-0.000503144654088072,-0.0285714285714298
AC006357.1,-0.000503144654088072,-0.0285714285714298
AC011840.1,-0.000503144654088072,-0.0285714285714298
CCDC144NL-AS1,-0.000503144654088072,-0.0285714285714298
BHMG1,-0.000503144654088072,-0.0285714285714298
INMT,-0.000503144654088072,-0.0285714285714298
Z97653.1,-0.000503144654088072,-0.0285714285714298
RN7SL154P,-0.000503144654088072,-0.0285714285714298
NDUFV2P1,-0.000503144654088072,-0.0285714285714298
AL133467.4,-0.000503144654088072,-0.0285714285714298
LINC00540,-0.000503144654088072,-0.0285714285714298
LINC01632,-0.000503144654088072,-0.0285714285714298
PAGE1,-0.000628930817610063,-0.0357142857142857
FAM50A,-0.000628930817610063,-0.0357142857142857
MGST2,-0.000628930817610063,-0.0357142857142857
SLC16A8,-0.000628930817610063,-0.0357142857142857
COMP,-0.000628930817610063,-0.0357142857142857
ALDOC,-0.000628930817610063,-0.0357142857142857
MIIP,-0.000628930817610063,-0.0357142857142857
B4GALT6,-0.000628930817610063,-0.0357142857142857
PDE1B,-0.000628930817610063,-0.0357142857142857
ZSCAN5A,-0.000628930817610063,-0.0357142857142857
DBNL,-0.000628930817610063,-0.0357142857142857
WTIP,-0.000628930817610063,-0.0357142857142857
GPSM1,-0.000628930817610063,-0.0357142857142857
FAM69B,-0.000628930817610063,-0.0357142857142857
TTC16,-0.000628930817610063,-0.0357142857142857
ATG4B,-0.000628930817610063,-0.0357142857142857
ADCK5,-0.000628930817610063,-0.0357142857142857
C11ORF68,-0.000628930817610063,-0.0357142857142857
DPP7,-0.000628930817610063,-0.0357142857142857
MESP2,-0.000628930817610063,-0.0357142857142857
LAGE3,-0.000628930817610063,-0.0357142857142857
CSAG1,-0.000628930817610063,-0.0357142857142857
SNORD14E,-0.000628930817610063,-0.0357142857142857
LINC01602,-0.000628930817610063,-0.0357142857142857
ALG3,-0.000628930817610063,-0.0357142857142857
LINC01671,-0.000628930817610063,-0.0357142857142857
AC003071.2,-0.000628930817610063,-0.0357142857142857
AL357078.1,-0.000628930817610063,-0.0357142857142857
AP000688.4,-0.000628930817610063,-0.0357142857142857
TNFRSF10A-AS1,-0.000628930817610063,-0.0357142857142857
AP006284.1,-0.000628930817610063,-0.0357142857142857
INAFM1,-0.000628930817610063,-0.0357142857142857
AC084200.1,-0.000628930817610063,-0.0357142857142857
AC013565.1,-0.000628930817610063,-0.0357142857142857
AC107926.1,-0.000628930817610063,-0.0357142857142857
AC011503.1,-0.000628930817610063,-0.0357142857142857
CT45A10,-0.000628930817610063,-0.0357142857142857
AC005000.2,-0.000628930817610063,-0.0357142857142857
AL355987.3,-0.000628930817610063,-0.0357142857142857
AC079882.1,-0.000628930817610063,-0.0357142857142857
CTNNA1,-0.000754716981132164,-0.0428571428571479
YTHDC2,-0.000754716981132164,-0.0428571428571479
CYP26A1,-0.000754716981132164,-0.0428571428571479
POLM,-0.000754716981132164,-0.0428571428571479
NOL3,-0.000754716981132164,-0.0428571428571479
TMC6,-0.000754716981132164,-0.0428571428571479
DLAT,-0.000754716981132164,-0.0428571428571479
TSPYL2,-0.000754716981132164,-0.0428571428571479
QRFP,-0.000754716981132164,-0.0428571428571479
FAM210CP,-0.000754716981132164,-0.0428571428571479
MEF2B,-0.000754716981132164,-0.0428571428571479
MELTF-AS1,-0.000754716981132164,-0.0428571428571479
ITPR1-AS1,-0.000754716981132164,-0.0428571428571479
AC006033.1,-0.000754716981132164,-0.0428571428571479
AC245517.4,-0.000754716981132164,-0.0428571428571479
CLEC2L,-0.000754716981132164,-0.0428571428571479
AL135791.1,-0.000754716981132164,-0.0428571428571479
AP5Z1,-0.000754716981132164,-0.0428571428571479
NPIPB11,-0.000754716981132164,-0.0428571428571479
AP001979.2,-0.000754716981132164,-0.0428571428571479
AC138466.1,-0.000754716981132164,-0.0428571428571479
MC1R,-0.000754716981132164,-0.0428571428571479
AC010359.1,-0.000754716981132164,-0.0428571428571479
RAC1P9,-0.000754716981132164,-0.0428571428571479
AC004854.2,-0.000754716981132164,-0.0428571428571479
SIX3OS1-1,-0.000754716981132164,-0.0428571428571479
STPG3-AS1,-0.000754716981132164,-0.0428571428571479
TMED1,-0.000880503144654154,-0.0500000000000038
RNF215,-0.000880503144654154,-0.0500000000000038
NKAIN4,-0.000880503144654154,-0.0500000000000038
PGF,-0.000880503144654154,-0.0500000000000038
GBGT1,-0.000880503144654154,-0.0500000000000038
RNF207,-0.000880503144654154,-0.0500000000000038
PRMT2,-0.000880503144654154,-0.0500000000000038
AP2M1,-0.000880503144654154,-0.0500000000000038
NKX2-5,-0.000880503144654154,-0.0500000000000038
WDR86,-0.000880503144654154,-0.0500000000000038
AC009477.1,-0.000880503144654154,-0.0500000000000038
LINC01508,-0.000880503144654154,-0.0500000000000038
AC002310.1,-0.000880503144654154,-0.0500000000000038
AC109439.2,-0.000880503144654154,-0.0500000000000038
LINC02322,-0.000880503144654154,-0.0500000000000038
TMEM249,-0.000880503144654154,-0.0500000000000038
AC004156.1,-0.000880503144654154,-0.0500000000000038
RSPO4,-0.00100628930817614,-0.0571428571428597
TRPV4,-0.00100628930817614,-0.0571428571428597
GRIN3B,-0.00100628930817614,-0.0571428571428597
ATG101,-0.00100628930817614,-0.0571428571428597
TRIM45,-0.00100628930817614,-0.0571428571428597
TUBA3E,-0.00100628930817614,-0.0571428571428597
RHPN1,-0.00100628930817614,-0.0571428571428597
TPRA1,-0.00100628930817614,-0.0571428571428597
HOXD12,-0.00100628930817614,-0.0571428571428597
LINC00634,-0.00100628930817614,-0.0571428571428597
LINC02542,-0.00100628930817614,-0.0571428571428597
AC096540.1,-0.00100628930817614,-0.0571428571428597
AC005532.1,-0.00100628930817614,-0.0571428571428597
AC112493.1,-0.00100628930817614,-0.0571428571428597
AC084125.2,-0.00100628930817614,-0.0571428571428597
AC008915.2,-0.00100628930817614,-0.0571428571428597
AC127496.2,-0.00100628930817614,-0.0571428571428597
C17ORF50,-0.00100628930817614,-0.0571428571428597
AC092117.1,-0.00100628930817614,-0.0571428571428597
AL391988.1,-0.00100628930817614,-0.0571428571428597
PANX2,-0.00113207547169814,-0.0642857142857155
TRIP6,-0.00113207547169814,-0.0642857142857155
PYGL,-0.00113207547169814,-0.0642857142857155
CENPT,-0.00113207547169814,-0.0642857142857155
TREML2,-0.00113207547169814,-0.0642857142857155
GPS2,-0.00113207547169814,-0.0642857142857155
ARHGAP26,-0.00113207547169814,-0.0642857142857155
ANAPC2,-0.00113207547169814,-0.0642857142857155
EXOC3L1,-0.00113207547169814,-0.0642857142857155
TSPEAR-AS2,-0.00113207547169814,-0.0642857142857155
GJD3,-0.00113207547169814,-0.0642857142857155
CCDC183,-0.00113207547169814,-0.0642857142857155
AC005076.1,-0.00113207547169814,-0.0642857142857155
AL139158.2,-0.00113207547169814,-0.0642857142857155
AL122019.1,-0.00113207547169814,-0.0642857142857155
AL158819.1,-0.00113207547169814,-0.0642857142857155
AC079760.2,-0.00113207547169814,-0.0642857142857155
AC093895.1,-0.00113207547169814,-0.0642857142857155
TMEM132D-AS1,-0.00113207547169814,-0.0642857142857155
PCDHB16,-0.00113207547169814,-0.0642857142857155
AL157778.1,-0.00113207547169814,-0.0642857142857155
DUSP9,-0.00125786163522013,-0.0714285714285714
CCDC78,-0.00125786163522013,-0.0714285714285714
SLC29A4,-0.00125786163522013,-0.0714285714285714
DEAF1,-0.00125786163522013,-0.0714285714285714
FSCN2,-0.00125786163522013,-0.0714285714285714
LIN28B,-0.00125786163522013,-0.0714285714285714
