	TCGA-4P-AA8J-01	TCGA-BA-4074-01	TCGA-BA-4075-01	TCGA-BA-4076-01	TCGA-BA-4077-01	TCGA-BA-4078-01	TCGA-BA-5149-01	TCGA-BA-5151-01	TCGA-BA-5152-01	TCGA-BA-5153-01	TCGA-BA-5555-01	TCGA-BA-5556-01	TCGA-BA-5557-01	TCGA-BA-5558-01	TCGA-BA-5559-01	TCGA-BA-6868-01	TCGA-BA-6869-01	TCGA-BA-6870-01	TCGA-BA-6871-01	TCGA-BA-6872-01	TCGA-BA-6873-01	TCGA-BA-7269-01	TCGA-BA-A4IF-01	TCGA-BA-A4IG-01	TCGA-BA-A4IH-01	TCGA-BA-A4II-01	TCGA-BA-A6D8-01	TCGA-BA-A6DA-01	TCGA-BA-A6DB-01	TCGA-BA-A6DD-01	TCGA-BA-A6DE-01	TCGA-BA-A6DG-01	TCGA-BA-A6DI-01	TCGA-BA-A6DJ-01	TCGA-BA-A6DL-01	TCGA-BA-A8YP-01	TCGA-BB-4217-01	TCGA-BB-4223-01	TCGA-BB-4224-01	TCGA-BB-4225-01	TCGA-BB-4227-01	TCGA-BB-4228-01	TCGA-BB-7861-01	TCGA-BB-7862-01	TCGA-BB-7863-01	TCGA-BB-7864-01	TCGA-BB-7866-01	TCGA-BB-7870-01	TCGA-BB-7871-01	TCGA-BB-7872-01	TCGA-BB-8596-01	TCGA-BB-8601-01	TCGA-BB-A5HU-01	TCGA-BB-A5HY-01	TCGA-BB-A5HZ-01	TCGA-BB-A6UM-01	TCGA-BB-A6UO-01	TCGA-C9-A47Z-01	TCGA-C9-A480-01	TCGA-CN-4722-01	TCGA-CN-4723-01	TCGA-CN-4725-01	TCGA-CN-4726-01	TCGA-CN-4727-01	TCGA-CN-4728-01	TCGA-CN-4729-01	TCGA-CN-4730-01	TCGA-CN-4731-01	TCGA-CN-4733-01	TCGA-CN-4734-01	TCGA-CN-4735-01	TCGA-CN-4736-01	TCGA-CN-4737-01	TCGA-CN-4738-01	TCGA-CN-4739-01	TCGA-CN-4740-01	TCGA-CN-4741-01	TCGA-CN-4742-01	TCGA-CN-5355-01	TCGA-CN-5356-01	TCGA-CN-5358-01	TCGA-CN-5359-01	TCGA-CN-5360-01	TCGA-CN-5361-01	TCGA-CN-5363-01	TCGA-CN-5364-01	TCGA-CN-5365-01	TCGA-CN-5366-01	TCGA-CN-5367-01	TCGA-CN-5369-01	TCGA-CN-5370-01	TCGA-CN-5373-01	TCGA-CN-5374-01	TCGA-CN-6010-01	TCGA-CN-6011-01	TCGA-CN-6012-01	TCGA-CN-6013-01	TCGA-CN-6016-01	TCGA-CN-6017-01	TCGA-CN-6018-01	TCGA-CN-6019-01	TCGA-CN-6020-01	TCGA-CN-6021-01	TCGA-CN-6022-01	TCGA-CN-6023-01	TCGA-CN-6024-01	TCGA-CN-6988-01	TCGA-CN-6989-01	TCGA-CN-6992-01	TCGA-CN-6994-01	TCGA-CN-6995-01	TCGA-CN-6996-01	TCGA-CN-6997-01	TCGA-CN-6998-01	TCGA-CN-A497-01	TCGA-CN-A498-01	TCGA-CN-A499-01	TCGA-CN-A49A-01	TCGA-CN-A49B-01	TCGA-CN-A49C-01	TCGA-CN-A63T-01	TCGA-CN-A63U-01	TCGA-CN-A63V-01	TCGA-CN-A63W-01	TCGA-CN-A641-01	TCGA-CN-A642-01	TCGA-CN-A6UY-01	TCGA-CN-A6V1-01	TCGA-CN-A6V3-01	TCGA-CN-A6V6-01	TCGA-CN-A6V7-01	TCGA-CQ-5323-01	TCGA-CQ-5324-01	TCGA-CQ-5325-01	TCGA-CQ-5326-01	TCGA-CQ-5327-01	TCGA-CQ-5329-01	TCGA-CQ-5330-01	TCGA-CQ-5331-01	TCGA-CQ-5332-01	TCGA-CQ-5333-01	TCGA-CQ-5334-01	TCGA-CQ-6218-01	TCGA-CQ-6219-01	TCGA-CQ-6220-01	TCGA-CQ-6221-01	TCGA-CQ-6222-01	TCGA-CQ-6223-01	TCGA-CQ-6224-01	TCGA-CQ-6225-01	TCGA-CQ-6227-01	TCGA-CQ-6228-01	TCGA-CQ-6229-01	TCGA-CQ-7063-01	TCGA-CQ-7065-01	TCGA-CQ-7067-01	TCGA-CQ-7068-01	TCGA-CQ-7069-01	TCGA-CQ-7071-01	TCGA-CQ-7072-01	TCGA-CQ-A4C6-01	TCGA-CQ-A4C7-01	TCGA-CQ-A4C9-01	TCGA-CQ-A4CA-01	TCGA-CQ-A4CB-01	TCGA-CQ-A4CD-01	TCGA-CQ-A4CE-01	TCGA-CQ-A4CG-01	TCGA-CQ-A4CH-01	TCGA-CQ-A4CI-01	TCGA-CR-5243-01	TCGA-CR-5247-01	TCGA-CR-5248-01	TCGA-CR-5249-01	TCGA-CR-5250-01	TCGA-CR-6467-01	TCGA-CR-6470-01	TCGA-CR-6471-01	TCGA-CR-6472-01	TCGA-CR-6473-01	TCGA-CR-6474-01	TCGA-CR-6477-01	TCGA-CR-6478-01	TCGA-CR-6480-01	TCGA-CR-6481-01	TCGA-CR-6482-01	TCGA-CR-6484-01	TCGA-CR-6487-01	TCGA-CR-6488-01	TCGA-CR-6491-01	TCGA-CR-6492-01	TCGA-CR-6493-01	TCGA-CR-7364-01	TCGA-CR-7365-01	TCGA-CR-7367-01	TCGA-CR-7368-01	TCGA-CR-7369-01	TCGA-CR-7370-01	TCGA-CR-7371-01	TCGA-CR-7372-01	TCGA-CR-7373-01	TCGA-CR-7374-01	TCGA-CR-7376-01	TCGA-CR-7377-01	TCGA-CR-7379-01	TCGA-CR-7380-01	TCGA-CR-7382-01	TCGA-CR-7383-01	TCGA-CR-7385-01	TCGA-CR-7386-01	TCGA-CR-7388-01	TCGA-CR-7389-01	TCGA-CR-7390-01	TCGA-CR-7391-01	TCGA-CR-7392-01	TCGA-CR-7393-01	TCGA-CR-7394-01	TCGA-CR-7395-01	TCGA-CR-7397-01	TCGA-CR-7398-01	TCGA-CR-7399-01	TCGA-CR-7401-01	TCGA-CR-7402-01	TCGA-CR-7404-01	TCGA-CV-5430-01	TCGA-CV-5431-01	TCGA-CV-5432-01	TCGA-CV-5434-01	TCGA-CV-5435-01	TCGA-CV-5436-01	TCGA-CV-5439-01	TCGA-CV-5440-01	TCGA-CV-5441-01	TCGA-CV-5442-01	TCGA-CV-5443-01	TCGA-CV-5444-01	TCGA-CV-5966-01	TCGA-CV-5970-01	TCGA-CV-5971-01	TCGA-CV-5973-01	TCGA-CV-5976-01	TCGA-CV-5977-01	TCGA-CV-5978-01	TCGA-CV-5979-01	TCGA-CV-6003-01	TCGA-CV-6433-01	TCGA-CV-6436-01	TCGA-CV-6441-01	TCGA-CV-6933-01	TCGA-CV-6934-01	TCGA-CV-6935-01	TCGA-CV-6936-01	TCGA-CV-6937-01	TCGA-CV-6938-01	TCGA-CV-6939-01	TCGA-CV-6940-01	TCGA-CV-6941-01	TCGA-CV-6942-01	TCGA-CV-6943-01	TCGA-CV-6945-01	TCGA-CV-6948-01	TCGA-CV-6950-01	TCGA-CV-6951-01	TCGA-CV-6952-01	TCGA-CV-6953-01	TCGA-CV-6954-01	TCGA-CV-6955-01	TCGA-CV-6956-01	TCGA-CV-6959-01	TCGA-CV-6960-01	TCGA-CV-6961-01	TCGA-CV-6962-01	TCGA-CV-7089-01	TCGA-CV-7090-01	TCGA-CV-7091-01	TCGA-CV-7095-01	TCGA-CV-7097-01	TCGA-CV-7099-01	TCGA-CV-7100-01	TCGA-CV-7101-01	TCGA-CV-7102-01	TCGA-CV-7103-01	TCGA-CV-7104-01	TCGA-CV-7177-01	TCGA-CV-7178-01	TCGA-CV-7180-01	TCGA-CV-7183-01	TCGA-CV-7235-01	TCGA-CV-7236-01	TCGA-CV-7238-01	TCGA-CV-7242-01	TCGA-CV-7243-01	TCGA-CV-7245-01	TCGA-CV-7247-01	TCGA-CV-7248-01	TCGA-CV-7250-01	TCGA-CV-7252-01	TCGA-CV-7253-01	TCGA-CV-7254-01	TCGA-CV-7255-01	TCGA-CV-7261-01	TCGA-CV-7263-01	TCGA-CV-7406-01	TCGA-CV-7407-01	TCGA-CV-7409-01	TCGA-CV-7410-01	TCGA-CV-7411-01	TCGA-CV-7413-01	TCGA-CV-7414-01	TCGA-CV-7415-01	TCGA-CV-7416-01	TCGA-CV-7418-01	TCGA-CV-7421-01	TCGA-CV-7422-01	TCGA-CV-7423-01	TCGA-CV-7424-01	TCGA-CV-7425-01	TCGA-CV-7427-01	TCGA-CV-7428-01	TCGA-CV-7429-01	TCGA-CV-7430-01	TCGA-CV-7432-01	TCGA-CV-7433-01	TCGA-CV-7434-01	TCGA-CV-7435-01	TCGA-CV-7437-01	TCGA-CV-7438-01	TCGA-CV-7440-01	TCGA-CV-7446-01	TCGA-CV-7568-01	TCGA-CV-A45O-01	TCGA-CV-A45P-01	TCGA-CV-A45Q-01	TCGA-CV-A45R-01	TCGA-CV-A45T-01	TCGA-CV-A45U-01	TCGA-CV-A45V-01	TCGA-CV-A45W-01	TCGA-CV-A45X-01	TCGA-CV-A45Y-01	TCGA-CV-A45Z-01	TCGA-CV-A460-01	TCGA-CV-A461-01	TCGA-CV-A463-01	TCGA-CV-A464-01	TCGA-CV-A465-01	TCGA-CV-A468-01	TCGA-CV-A6JD-01	TCGA-CV-A6JE-01	TCGA-CV-A6JM-01	TCGA-CV-A6JN-01	TCGA-CV-A6JO-01	TCGA-CV-A6JT-01	TCGA-CV-A6JU-01	TCGA-CV-A6JY-01	TCGA-CV-A6JZ-01	TCGA-CV-A6K0-01	TCGA-CV-A6K1-01	TCGA-CV-A6K2-01	TCGA-CX-7082-01	TCGA-CX-7085-01	TCGA-CX-7086-01	TCGA-CX-7219-01	TCGA-CX-A4AQ-01	TCGA-D6-6515-01	TCGA-D6-6516-01	TCGA-D6-6517-01	TCGA-D6-6823-01	TCGA-D6-6824-01	TCGA-D6-6825-01	TCGA-D6-6826-01	TCGA-D6-6827-01	TCGA-D6-8568-01	TCGA-D6-8569-01	TCGA-D6-A4Z9-01	TCGA-D6-A4ZB-01	TCGA-D6-A6EK-01	TCGA-D6-A6EM-01	TCGA-D6-A6EN-01	TCGA-D6-A6EO-01	TCGA-D6-A6EP-01	TCGA-D6-A6EQ-01	TCGA-D6-A6ES-01	TCGA-D6-A74Q-01	TCGA-DQ-5624-01	TCGA-DQ-5625-01	TCGA-DQ-5629-01	TCGA-DQ-5630-01	TCGA-DQ-5631-01	TCGA-DQ-7588-01	TCGA-DQ-7589-01	TCGA-DQ-7590-01	TCGA-DQ-7591-01	TCGA-DQ-7592-01	TCGA-DQ-7593-01	TCGA-DQ-7594-01	TCGA-DQ-7595-01	TCGA-DQ-7596-01	TCGA-F7-7848-01	TCGA-F7-8298-01	TCGA-F7-8489-01	TCGA-F7-A50G-01	TCGA-F7-A50I-01	TCGA-F7-A50J-01	TCGA-F7-A61S-01	TCGA-F7-A61V-01	TCGA-F7-A61W-01	TCGA-F7-A620-01	TCGA-F7-A622-01	TCGA-F7-A623-01	TCGA-F7-A624-01	TCGA-H7-7774-01	TCGA-H7-8501-01	TCGA-H7-8502-01	TCGA-H7-A6C4-01	TCGA-H7-A76A-01	TCGA-HD-7229-01	TCGA-HD-7753-01	TCGA-HD-7754-01	TCGA-HD-7831-01	TCGA-HD-7832-01	TCGA-HD-7917-01	TCGA-HD-8224-01	TCGA-HD-8314-01	TCGA-HD-8634-01	TCGA-HD-8635-01	TCGA-HD-A4C1-01	TCGA-HD-A633-01	TCGA-HD-A634-01	TCGA-HD-A6HZ-01	TCGA-HD-A6I0-01	TCGA-HL-7533-01	TCGA-IQ-7630-01	TCGA-IQ-7631-01	TCGA-IQ-7632-01	TCGA-IQ-A61E-01	TCGA-IQ-A61G-01	TCGA-IQ-A61H-01	TCGA-IQ-A61I-01	TCGA-IQ-A61J-01	TCGA-IQ-A61O-01	TCGA-IQ-A6SG-01	TCGA-IQ-A6SH-01	TCGA-KU-A66S-01	TCGA-KU-A66T-01	TCGA-KU-A6H7-01	TCGA-KU-A6H7-06	TCGA-KU-A6H8-01	TCGA-MT-A51W-01	TCGA-MT-A51X-01	TCGA-MT-A67A-01	TCGA-MT-A67D-01	TCGA-MT-A67F-01	TCGA-MT-A7BN-01	TCGA-MZ-A5BI-01	TCGA-MZ-A6I9-01	TCGA-MZ-A7D7-01	TCGA-P3-A5Q5-01	TCGA-P3-A5Q6-01	TCGA-P3-A5QA-01	TCGA-P3-A5QE-01	TCGA-P3-A5QF-01	TCGA-P3-A6SW-01	TCGA-P3-A6SX-01	TCGA-P3-A6T0-01	TCGA-P3-A6T2-01	TCGA-P3-A6T3-01	TCGA-P3-A6T4-01	TCGA-P3-A6T5-01	TCGA-P3-A6T6-01	TCGA-P3-A6T7-01	TCGA-P3-A6T8-01	TCGA-QK-A64Z-01	TCGA-QK-A652-01	TCGA-QK-A6IF-01	TCGA-QK-A6IG-01	TCGA-QK-A6IH-01	TCGA-QK-A6II-01	TCGA-QK-A6IJ-01	TCGA-QK-A6V9-01	TCGA-QK-A6VB-01	TCGA-QK-A6VC-01	TCGA-QK-A8Z7-01	TCGA-QK-A8Z8-01	TCGA-QK-A8Z9-01	TCGA-QK-A8ZA-01	TCGA-QK-A8ZB-01	TCGA-QK-AA3J-01	TCGA-QK-AA3K-01	TCGA-RS-A6TO-01	TCGA-RS-A6TP-01	TCGA-T2-A6WX-01	TCGA-T2-A6WZ-01	TCGA-T2-A6X0-01	TCGA-T2-A6X2-01	TCGA-T3-A92M-01	TCGA-T3-A92N-01	TCGA-TN-A7HI-01	TCGA-TN-A7HJ-01	TCGA-TN-A7HL-01	TCGA-UF-A718-01	TCGA-UF-A719-01	TCGA-UF-A71A-01	TCGA-UF-A71A-06	TCGA-UF-A71B-01	TCGA-UF-A71D-01	TCGA-UF-A71E-01	TCGA-UF-A7J9-01	TCGA-UF-A7JA-01	TCGA-UF-A7JC-01	TCGA-UF-A7JD-01	TCGA-UF-A7JF-01	TCGA-UF-A7JH-01	TCGA-UF-A7JJ-01	TCGA-UF-A7JK-01	TCGA-UF-A7JO-01	TCGA-UF-A7JS-01	TCGA-UF-A7JT-01	TCGA-UF-A7JV-01	TCGA-UP-A6WW-01	TCGA-WA-A7GZ-01	TCGA-WA-A7H4-01	TCGA-CV-6933-11	TCGA-CV-6934-11	TCGA-CV-6935-11	TCGA-CV-6936-11	TCGA-CV-6938-11	TCGA-CV-6939-11	TCGA-CV-6943-11	TCGA-CV-6955-11	TCGA-CV-6956-11	TCGA-CV-6959-11	TCGA-CV-6960-11	TCGA-CV-6961-11	TCGA-CV-6962-11	TCGA-CV-7091-11	TCGA-CV-7097-11	TCGA-CV-7101-11	TCGA-CV-7103-11	TCGA-CV-7177-11	TCGA-CV-7178-11	TCGA-CV-7183-11	TCGA-CV-7235-11	TCGA-CV-7238-11	TCGA-CV-7242-11	TCGA-CV-7245-11	TCGA-CV-7250-11	TCGA-CV-7252-11	TCGA-CV-7255-11	TCGA-CV-7261-11	TCGA-CV-7406-11	TCGA-CV-7416-11	TCGA-CV-7423-11	TCGA-CV-7424-11	TCGA-CV-7425-11	TCGA-CV-7432-11	TCGA-CV-7434-11	TCGA-CV-7437-11	TCGA-CV-7438-11	TCGA-CV-7440-11	TCGA-H7-A6C4-11	TCGA-H7-A6C5-11	TCGA-HD-8635-11	TCGA-HD-A6HZ-11	TCGA-HD-A6I0-11	TCGA-WA-A7GZ-11
ACSL4	818.364	4026.08	2838.54	1122.92	1353.22	1098.55	2415.13	2891.26	1203.03	1058.6	1647.17	1490.22	2572.69	1536.9	1693.26	1535.21	1459.34	763.291	1810.93	724.202	2595.66	723.144	1180.54	1417.16	1703.05	923.283	291.096	410.423	1383.33	805.759	1718.76	1925.26	1521.55	2658.73	528.302	1773.3	1577.07	1280.02	884.103999999999	628.597	1191.14	788.937	2663.26	1742.67	1133.26	3750.62	1139.97	1967.47	1080.69	2902.04	2119.74	632.745	2321.16	1324.22	997.870000000001	1130.48	956.895	2420.49	1085.38	1189.37	1747.4	2920.74	2404.41	1332.01	1834.17	2193.78	1155.84	1964.34	2800.49	1055.19	2079.15	1904.04	2457.71	1697.16	943.492999999999	2356.5	566.508	2215.17	2406.51	2529.67	1904.68	1375.69	1959	822.751	3440.26	772.548	413.636	2186.24	2473.1	1805.02	2528.41	1419.06	400.196	1829.9	1329.74	1223.83	1229.96	1292.36	2021.46	4414.03	1588.42	1312.31	1726.12	937.778	1279.83	2034.99	1295.24	2352.54	1423.68	852.773999999999	1036.47	4176.99	1923.71	935.83	3221.4	2111.32	3870.15	1325	2142.73	493.681	1496.48	1335.38	399.888	1356.94	624.178	1976.55	566.703	581.242	1407.54	1055.09	973.961	1465.93	1214.22	2237.55	2430.12	757.419	2564.39	2199.09	1773.95	1733.37	1474.96	1884.02	1022.43	1399.94	1848.8	2025.89	1053.12	610.67	3141.9	381.978	4889.99	433.76	1373.3	1351.71	3262.56	808.747	1466.69	3063.77	1924.06	4524.07	2208.31	1601.63	779.034	1242.19	1517.09	1034.73	776.638	2220.92	2107.06	751.819	1166.05	1621.92	675.623	765.253	813.302	1200.56	1330.63	1301.17	251.752	3807.3	4084.35	1413.23	2326.39	625.66	2305.82	1503.62	974.779	1981.34	1791.3	830.353999999999	1346.14	1661.41	1879.15	3270.94	1466.15	1178.34	1313	1725.18	1954.48	1534.71	3989.93	1113.71	2225.96	2798.47	2074.18	2493.8	2792.7	1268.9	782.921000000001	2233.56	1318.4	1314.91	2429.61	1942.75	3187.8	2488.03	2480.74	2542.96	1675.94	3432.11	2649.06	2069.92	2317.96	697.84	2695.39	1308.1	712.131	2284.38	2920.53	1671.88	1334.34	822.126	563.466	426.401	887.373	2082.5	1511.16	3279.07	2192.33	458.886	1220.5	1606.77	1935.48	2873.35	1696.76	1128.85	1173.3	1901.55	2497.99	2905.95	796.176	1805.7	571.153	2474.32	2222.96	1607.7	1825.49	3095.21	1952.82	767.058	1450.46	1546.34	611.04	1528.85	900.21	1024.59	751.689	1717.14	4085.59	1292.51	2649.42	723.467	1648.08	2578.32	1801.53	1129.98	2558.2	1130.3	2347.52	1852.5	2143.16	1120.54	2711.41	1097.53	1645.38	1752.85	1215.38	3131.36	3191.21	1144.42	1267.36	3056.45	2481.06	2610.01	1594.9	1729.1	2318.23	3207.32	2274.66	3746.28	2159.65	992.031	640.226	865.655	2659.78	1513.7	1410.2	922.266	1086.26	1351.33	3922.06	1653.94	1876.97	2596.37	1071.31	1124.6	2667.14	1046.37	1694.68	1264.4	468.425	1923.82	1376.26	1120.13	2620.27	1342.47	1796.65	3148.39	1656.92	3940.79	620.405	841.848000000001	641.208	921.078	1941.93	669.753	528.935	1208.47	361.798	1188.53	1494.2	764.072	1804.89	1518.11	1697.03	2206.29	2384.32	1704.16	1719.25	180.814	441.333	832.577	392.781	234.714	580.496	951.876000000001	2140.54	470.735	589.001	807.843999999999	3287.17	1611.58	1648.25	1899.15	2891.81	2829.8	1334.22	3245.1	3067.87	1420.28	5079.17	1393.38	3001.97	1495.2	1403.97	927.649	485.213	846.936	772.942	3398.36	238.181	563.822	112.101	1152.7	1582.77	3052.57	1763.63	1766.9	4832.58	1429.21	1879.66	1099.81	2189.18	2172.21	881.696	1247.27	1557	958.982	1942.67	1276.26	2104.67	833.61	2015.91	1052.2	1047.51	979.209	1777.17	2180.84	431.882	490.847	2165.9	706.122	2928.03	1856.96	1702.6	729.207	1600.27	3413.98	619.716	2461.09	706.77	2046.3	402.245	679.808	1444.31	2479.32	1452.83	1155.34	1073.33	2631.55	695.69	1299.59	1512.45	991.386000000001	587.076	2055.29	653.377	1421.94	1018.47	1607.67	3513.53	1756.1	1036.3	680.557	730.723	691.038	324.262	826.327	1122.51	1409.76	404.642	727.273	1967.26	584.444	1070.87	482.225	1971.58	487.505	791.214	1838.7	704.407	868.532	556.407	955.742	2493.79	2303.06	2417.82	1061.73	906.246	191.271	467.146	1557.86	720.092	1398.01	887.084	1469.86	447.942	646.505	447.814	1525.29	1229.86	1022.36	502.918	1267.18	1342.67	726.708000000001	1203.06	957.005	1171.49	1196.8	717.028	1452.32	761.478	1951.84	1241.69	1213.45	1028.29	573.867	2287.79	647.201	1548.41	711.669	978.195	615.594	1970.12	759.464	1109.27	1342.45	561.333	948.994	2126.19	469.96	733.096	976.851	2018.34	809.443	753.363	1113.42	2051.72	496.34	1193.09	2547.28	665.83	1742.99	916.42	1522.49	2597.46	1129.23	1674.5	1370.05	820.166999999999	1218.38	1935.38	1566.14	636.179	1847.12	2100.32	836.364	1158.86	1029.64	1996.3	653.846	1588.52	1830.35	2353.26	1460.18	1137.53	1182.45	1668.21	1187.9	1480.56	2102.55	1055.95	933.478999999999	708.951	623.698	2362.75	451.344	1444.9	1485.7	1030.55	2105.69	1092.7	554.172	2120.96	1091.78
ALOX15	3.0812	4.6246	2.1439	16.7913	409.528	5.6906	0	4.8032	4.5386	4.2363	10.6624	8.7719	1.6757	6.8938	6.22	0.8999	7.3559	20.3391	3.8585	1.2285	1.2755	30.4429	17.7736	3.3642	1.4871	0.446	6.1644	2.1716	6.9224	2.0568	53.4331	0.4869	1826.25	3.0306	55.4939	2259.67	29.6128	74.1675	6.4132	4.303	28.2073	7.4539	15.64	1.0997	6.8805	2.5709	6.7699	533.457	34.5441	0.3899	0.6579	7.74	4.3459	32.2761	9.0522	23.5133	0.6869	1.6978	8.9742	48.6235	361.784	0.3235	4.6384	3.8373	98.9464	80.4388	8.3787	19.4535	3.9506	2.314	0.3805	6.1779	16.2822	955.236	176.705	67.4157	9.2087	3.5448	15.6955	2.5389	55.7447	4.8371	299.536	10.582	0.9626	33.7521	5.0165	30.5073	9.6515	3.7657	13.0729	4.7893	2.4522	401.026	0.5675	598.466	121.489	6.1983	1.7307	1.3492	8.3218	4.8182	31.5294	1.8519	2094.19	168.895	46.6667	6.4392	1.7411	86.5734	5.8019	6.8051	4013.95	0.71	893.983999999999	6.6603	10.5396	23.1401	1454.43	0.9109	17.5621	958.844	6.1694	6.5871	1.6447	7.4289	0.5513	27.6782	99.523	22.9922	63.3127	1.1991	0	6.6594	0.4003	2.403	3.7879	1.1344	4.8036	2.0471	0	4.7171	7.6174	2.6294	1.0743	0	7.2931	25.9553	0.3362	161.551	1.2764	41.9437	1.3823	4.0609	1.8265	4.1652	1.6866	4.5514	1.1594	14.8148	3.3066	0	179.342	2.4038	2.4158	0	5.1282	0.4039	1.2165	152.332	1.0084	0	1.9541	9.6726	0.3912	2.3836	5.9106	22.2656	211.712	1582.38	29.3245	2.0074	17.3953	83.4433	65.4748	5.7172	29.646	9.8557	1.4405	7.783	2.1144	1.1543	45.1371	5.283	6.4216	15.0088	22.2774	577.875	60.4552	1.7273	0.7461	77.2077	5.8862	6.3013	11.5966	92.5472	34.6293	3.613	2.0495	10.8898	32.4149	105.946	11.8592	4.3484	9.8253	16.6775	22.5697	3.6101	6.2429	28.754	2.9178	4.4177	5.7661	10.4439	1052.93	0	8.7995	5.0104	1394.58	2.0161	0	78.0911	8.4309	0	1.1832	2	0	6.54	1.8059	13.9257	2.7465	0	1.1947	0	3.5906	1.2306	0.5609	18.2549	1.2712	4.426	96.4199	16.8157	5.1513	135.502	1387.2	1.2547	44.9706	4.8384	2.8499	3.4767	2165.57	1.3873	12.837	0.8529	1.9345	2.3733	14.6396	0.9066	2.2728	6.63	7.5399	250.317	2.8283	3.2321	2.2901	5.784	0.7559	24.3305	984.87	2024.17	0.8009	1.3736	8.0537	4.947	7.9503	3.9954	7.0423	1.8134	4.3621	7.3022	1080.4	10.008	16.18	34.3333	29.6296	47.78	0.4099	3.1568	142.008	9.2757	53.1347	5.4737	581.812	22.946	64.0866	20.2387	3.7194	32.9381	721.767	4.2422	2.3721	195.704	286.572	12.3668	5.0934	105.215	3.7987	12.4692	4.0016	0	19.2456	0.3848	4.2537	0.3852	1.912	667.698	2.2007	1.1623	262.399	0.31	1.5004	1.0842	0	0	3.4301	13.6684	1.7361	204.605	56.1798	24.8071	36.2669	2.4474	14.4988	1.6713	0.9294	3.0944	2.7218	1.3129	2.5728	7.5914	0.6667	0	1.4154	82.3215	4.6281	14.0183	8.0377	10.5651	0	5.9328	7.3869	58.9734	3.5336	2.6539	3716.39	38.5712	2.9923	12.9254	1401.17	6.3141	32.2881	2.766	93.709	3.0012	3.3113	17.0995	8.3179	3.0798	1.2447	132.914	3.8594	5.8352	4.345	18.0234	2.5715	1.9763	4.7512	1.7559	0.7124	0.4236	6.2362	1.6532	9.1364	5.8659	6.6964	87.0573	2532.54	12.8743	91.2886	0	3.5482	3.3167	103.043	0.6676	0.6576	7.5117	1.8861	7.3611	6.3512	14.8605	0.4281	14.5125	0	1.2658	11.6825	0.6447	14.6813	3.054	2178.72	2.3098	3.1568	6.734	20.6734	31.4331	1.7773	2.3834	1.3148	4.3899	7.1795	57.1945	0	1.824	4.9938	2.2166	16.4294	0.4844	3.6451	197.618	0.4371	1.8484	0	3.1813	0	5.3482	8.3899	4.4557	0	0.6298	5.1633	1.9863	2.0182	30.303	3.8846	60	3.2271	4.545	1.292	10.9601	0	0	2.62	32.1678	7.5106	5.5821	0.3577	0	0.5712	42.3437	1.3907	328.824	0.9753	0.5389	0.8359	11.9522	2.5995	0.591	4.2373	4.6273	3.5261	10.1161	265.508	35.0453	7.0461	12.6841	3.0015	37.9881	65.2463	961.93	4.2343	68	2.9423	5.0994	0	224.645	0	4.5584	2.1763	71.7334	147.025	1.53	3.0293	219.81	6.2419	4.9073	0.5692	3.1546	67.622	0.7927	9.3333	4.3103	5.8352	156.208	13.7265	69.2702	5.0028	25.6077	0	1.7316	0.3845	0.6971	15.9827	2.4038	6.903	5360.03	58.2524	38.3598	64.1838	0.8673	25.0383	3926.83	5.8625	33.4936	13.4626	12.1973	29.7786	6.3042	8.4926	2673.5	17.4472	231.721	31.4815	16.8269	10.9475	22.233	10.816	2.3227	7.5799	25.7809	189.836	80.5297	5.6338	11.7763	10.2614	1089.28	17.9028	2.1641	191.473	1574.64	7.286	5523.41	30.3359	5659.34	19.7239	0	2.3112	7.7022
