	TCGA-18-3406-01	TCGA-18-3407-01	TCGA-18-3408-01	TCGA-18-3409-01	TCGA-18-3410-01	TCGA-18-3411-01	TCGA-18-3412-01	TCGA-18-3414-01	TCGA-18-3415-01	TCGA-18-3416-01	TCGA-18-3417-01	TCGA-18-3419-01	TCGA-18-3421-01	TCGA-18-4083-01	TCGA-18-4086-01	TCGA-18-4721-01	TCGA-18-5592-01	TCGA-18-5595-01	TCGA-21-1070-01	TCGA-21-1071-01	TCGA-21-1072-01	TCGA-21-1075-01	TCGA-21-1076-01	TCGA-21-1077-01	TCGA-21-1078-01	TCGA-21-1079-01	TCGA-21-1080-01	TCGA-21-1081-01	TCGA-21-1082-01	TCGA-21-1083-01	TCGA-21-5782-01	TCGA-21-5783-01	TCGA-21-5784-01	TCGA-21-5786-01	TCGA-21-5787-01	TCGA-21-A5DI-01	TCGA-22-0940-01	TCGA-22-0944-01	TCGA-22-1000-01	TCGA-22-1002-01	TCGA-22-1005-01	TCGA-22-1011-01	TCGA-22-1012-01	TCGA-22-1016-01	TCGA-22-1017-01	TCGA-22-4591-01	TCGA-22-4593-01	TCGA-22-4594-01	TCGA-22-4595-01	TCGA-22-4596-01	TCGA-22-4599-01	TCGA-22-4601-01	TCGA-22-4604-01	TCGA-22-4605-01	TCGA-22-4607-01	TCGA-22-4609-01	TCGA-22-4613-01	TCGA-22-5471-01	TCGA-22-5472-01	TCGA-22-5473-01	TCGA-22-5474-01	TCGA-22-5477-01	TCGA-22-5478-01	TCGA-22-5479-01	TCGA-22-5480-01	TCGA-22-5481-01	TCGA-22-5482-01	TCGA-22-5483-01	TCGA-22-5485-01	TCGA-22-5489-01	TCGA-22-5491-01	TCGA-22-5492-01	TCGA-22-A5C4-01	TCGA-33-4532-01	TCGA-33-4533-01	TCGA-33-4538-01	TCGA-33-4547-01	TCGA-33-4566-01	TCGA-33-4579-01	TCGA-33-4582-01	TCGA-33-4583-01	TCGA-33-4586-01	TCGA-33-4587-01	TCGA-33-4589-01	TCGA-33-6737-01	TCGA-33-6738-01	TCGA-33-A4WN-01	TCGA-33-A5GW-01	TCGA-33-AAS8-01	TCGA-33-AASB-01	TCGA-33-AASD-01	TCGA-33-AASI-01	TCGA-33-AASJ-01	TCGA-33-AASL-01	TCGA-34-2596-01	TCGA-34-2600-01	TCGA-34-2608-01	TCGA-34-5231-01	TCGA-34-5232-01	TCGA-34-5234-01	TCGA-34-5236-01	TCGA-34-5239-01	TCGA-34-5240-01	TCGA-34-5241-01	TCGA-34-5927-01	TCGA-34-5928-01	TCGA-34-5929-01	TCGA-34-7107-01	TCGA-34-8454-01	TCGA-34-8455-01	TCGA-34-8456-01	TCGA-34-A5IX-01	TCGA-37-3783-01	TCGA-37-3789-01	TCGA-37-3792-01	TCGA-37-4129-01	TCGA-37-4130-01	TCGA-37-4132-01	TCGA-37-4133-01	TCGA-37-4135-01	TCGA-37-4141-01	TCGA-37-5819-01	TCGA-37-A5EL-01	TCGA-37-A5EM-01	TCGA-37-A5EN-01	TCGA-39-5011-01	TCGA-39-5016-01	TCGA-39-5019-01	TCGA-39-5021-01	TCGA-39-5022-01	TCGA-39-5024-01	TCGA-39-5027-01	TCGA-39-5028-01	TCGA-39-5029-01	TCGA-39-5030-01	TCGA-39-5031-01	TCGA-39-5034-01	TCGA-39-5035-01	TCGA-39-5036-01	TCGA-39-5037-01	TCGA-39-5039-01	TCGA-39-5040-01	TCGA-43-2576-01	TCGA-43-2578-01	TCGA-43-2581-01	TCGA-43-3394-01	TCGA-43-3920-01	TCGA-43-5668-01	TCGA-43-5670-01	TCGA-43-6143-01	TCGA-43-6647-01	TCGA-43-6770-01	TCGA-43-6771-01	TCGA-43-6773-01	TCGA-43-7656-01	TCGA-43-7657-01	TCGA-43-7658-01	TCGA-43-8115-01	TCGA-43-8116-01	TCGA-43-8118-01	TCGA-43-A474-01	TCGA-43-A475-01	TCGA-43-A56U-01	TCGA-43-A56V-01	TCGA-46-3765-01	TCGA-46-3766-01	TCGA-46-3767-01	TCGA-46-3768-01	TCGA-46-3769-01	TCGA-46-6025-01	TCGA-46-6026-01	TCGA-51-4079-01	TCGA-51-4080-01	TCGA-51-4081-01	TCGA-51-6867-01	TCGA-52-7622-01	TCGA-52-7809-01	TCGA-52-7810-01	TCGA-52-7811-01	TCGA-52-7812-01	TCGA-56-1622-01	TCGA-56-5897-01	TCGA-56-5898-01	TCGA-56-6545-01	TCGA-56-6546-01	TCGA-56-7221-01	TCGA-56-7222-01	TCGA-56-7223-01	TCGA-56-7579-01	TCGA-56-7580-01	TCGA-56-7582-01	TCGA-56-7730-01	TCGA-56-7731-01	TCGA-56-7822-01	TCGA-56-7823-01	TCGA-56-8082-01	TCGA-56-8083-01	TCGA-56-8201-01	TCGA-56-8304-01	TCGA-56-8305-01	TCGA-56-8307-01	TCGA-56-8308-01	TCGA-56-8309-01	TCGA-56-8503-01	TCGA-56-8504-01	TCGA-56-8622-01	TCGA-56-8623-01	TCGA-56-8624-01	TCGA-56-8625-01	TCGA-56-8626-01	TCGA-56-8628-01	TCGA-56-8629-01	TCGA-56-A49D-01	TCGA-56-A4BW-01	TCGA-56-A4BX-01	TCGA-56-A4BY-01	TCGA-56-A4ZJ-01	TCGA-56-A4ZK-01	TCGA-56-A5DR-01	TCGA-56-A5DS-01	TCGA-56-A62T-01	TCGA-58-8386-01	TCGA-58-8387-01	TCGA-58-8388-01	TCGA-58-8390-01	TCGA-58-8391-01	TCGA-58-8392-01	TCGA-58-8393-01	TCGA-58-A46J-01	TCGA-58-A46K-01	TCGA-58-A46L-01	TCGA-58-A46M-01	TCGA-58-A46N-01	TCGA-60-2695-01	TCGA-60-2696-01	TCGA-60-2697-01	TCGA-60-2698-01	TCGA-60-2703-01	TCGA-60-2704-01	TCGA-60-2706-01	TCGA-60-2707-01	TCGA-60-2708-01	TCGA-60-2709-01	TCGA-60-2710-01	TCGA-60-2711-01	TCGA-60-2712-01	TCGA-60-2713-01	TCGA-60-2714-01	TCGA-60-2715-01	TCGA-60-2716-01	TCGA-60-2719-01	TCGA-60-2720-01	TCGA-60-2721-01	TCGA-60-2722-01	TCGA-60-2723-01	TCGA-60-2724-01	TCGA-60-2725-01	TCGA-60-2726-01	TCGA-63-5128-01	TCGA-63-5131-01	TCGA-63-6202-01	TCGA-63-7020-01	TCGA-63-7021-01	TCGA-63-7022-01	TCGA-63-7023-01	TCGA-63-A5M9-01	TCGA-63-A5MB-01	TCGA-63-A5MG-01	TCGA-63-A5MH-01	TCGA-63-A5MI-01	TCGA-63-A5MJ-01	TCGA-63-A5ML-01	TCGA-63-A5MM-01	TCGA-63-A5MN-01	TCGA-63-A5MP-01	TCGA-63-A5MR-01	TCGA-63-A5MS-01	TCGA-63-A5MT-01	TCGA-63-A5MU-01	TCGA-63-A5MV-01	TCGA-63-A5MW-01	TCGA-63-A5MY-01	TCGA-66-2727-01	TCGA-66-2734-01	TCGA-66-2737-01	TCGA-66-2742-01	TCGA-66-2744-01	TCGA-66-2753-01	TCGA-66-2754-01	TCGA-66-2755-01	TCGA-66-2756-01	TCGA-66-2757-01	TCGA-66-2758-01	TCGA-66-2759-01	TCGA-66-2763-01	TCGA-66-2765-01	TCGA-66-2766-01	TCGA-66-2767-01	TCGA-66-2768-01	TCGA-66-2769-01	TCGA-66-2770-01	TCGA-66-2771-01	TCGA-66-2773-01	TCGA-66-2777-01	TCGA-66-2778-01	TCGA-66-2780-01	TCGA-66-2781-01	TCGA-66-2782-01	TCGA-66-2783-01	TCGA-66-2785-01	TCGA-66-2786-01	TCGA-66-2787-01	TCGA-66-2788-01	TCGA-66-2789-01	TCGA-66-2790-01	TCGA-66-2791-01	TCGA-66-2792-01	TCGA-66-2793-01	TCGA-66-2794-01	TCGA-66-2795-01	TCGA-66-2800-01	TCGA-68-7755-01	TCGA-68-7756-01	TCGA-68-7757-01	TCGA-68-8250-01	TCGA-68-8251-01	TCGA-68-A59I-01	TCGA-68-A59J-01	TCGA-6A-AB49-01	TCGA-70-6722-01	TCGA-70-6723-01	TCGA-77-6842-01	TCGA-77-6843-01	TCGA-77-6844-01	TCGA-77-6845-01	TCGA-77-7138-01	TCGA-77-7139-01	TCGA-77-7140-01	TCGA-77-7141-01	TCGA-77-7142-01	TCGA-77-7335-01	TCGA-77-7337-01	TCGA-77-7338-01	TCGA-77-7463-01	TCGA-77-7465-01	TCGA-77-8007-01	TCGA-77-8008-01	TCGA-77-8009-01	TCGA-77-8128-01	TCGA-77-8130-01	TCGA-77-8131-01	TCGA-77-8133-01	TCGA-77-8136-01	TCGA-77-8138-01	TCGA-77-8139-01	TCGA-77-8140-01	TCGA-77-8143-01	TCGA-77-8144-01	TCGA-77-8145-01	TCGA-77-8146-01	TCGA-77-8148-01	TCGA-77-8150-01	TCGA-77-8153-01	TCGA-77-8154-01	TCGA-77-8156-01	TCGA-77-A5FZ-01	TCGA-77-A5G1-01	TCGA-77-A5G3-01	TCGA-77-A5G6-01	TCGA-77-A5G7-01	TCGA-77-A5G8-01	TCGA-77-A5GA-01	TCGA-77-A5GB-01	TCGA-77-A5GF-01	TCGA-77-A5GH-01	TCGA-79-5596-01	TCGA-85-6175-01	TCGA-85-6560-01	TCGA-85-6561-01	TCGA-85-6798-01	TCGA-85-7696-01	TCGA-85-7697-01	TCGA-85-7698-01	TCGA-85-7699-01	TCGA-85-7710-01	TCGA-85-7843-01	TCGA-85-7844-01	TCGA-85-7950-01	TCGA-85-8048-01	TCGA-85-8049-01	TCGA-85-8052-01	TCGA-85-8070-01	TCGA-85-8071-01	TCGA-85-8072-01	TCGA-85-8276-01	TCGA-85-8277-01	TCGA-85-8287-01	TCGA-85-8288-01	TCGA-85-8350-01	TCGA-85-8351-01	TCGA-85-8352-01	TCGA-85-8353-01	TCGA-85-8354-01	TCGA-85-8355-01	TCGA-85-8479-01	TCGA-85-8481-01	TCGA-85-8580-01	TCGA-85-8582-01	TCGA-85-8584-01	TCGA-85-8664-01	TCGA-85-8666-01	TCGA-85-A4CL-01	TCGA-85-A4CN-01	TCGA-85-A4JB-01	TCGA-85-A4JC-01	TCGA-85-A4PA-01	TCGA-85-A4QQ-01	TCGA-85-A4QR-01	TCGA-85-A50M-01	TCGA-85-A50Z-01	TCGA-85-A510-01	TCGA-85-A511-01	TCGA-85-A512-01	TCGA-85-A513-01	TCGA-85-A53L-01	TCGA-85-A5B5-01	TCGA-90-6837-01	TCGA-90-7766-01	TCGA-90-7767-01	TCGA-90-7769-01	TCGA-90-7964-01	TCGA-90-A4ED-01	TCGA-90-A4EE-01	TCGA-90-A59Q-01	TCGA-92-7340-01	TCGA-92-7341-01	TCGA-92-8063-01	TCGA-92-8064-01	TCGA-92-8065-01	TCGA-94-7033-01	TCGA-94-7557-01	TCGA-94-7943-01	TCGA-94-8035-01	TCGA-94-8490-01	TCGA-94-8491-01	TCGA-94-A4VJ-01	TCGA-94-A5I4-01	TCGA-94-A5I6-01	TCGA-96-7544-01	TCGA-96-7545-01	TCGA-96-8169-01	TCGA-96-8170-01	TCGA-96-A4JK-01	TCGA-96-A4JL-01	TCGA-98-7454-01	TCGA-98-8020-01	TCGA-98-8021-01	TCGA-98-8022-01	TCGA-98-8023-01	TCGA-98-A538-01	TCGA-98-A539-01	TCGA-98-A53A-01	TCGA-98-A53B-01	TCGA-98-A53C-01	TCGA-98-A53D-01	TCGA-98-A53H-01	TCGA-98-A53I-01	TCGA-98-A53J-01	TCGA-J1-A4AH-01	TCGA-L3-A4E7-01	TCGA-L3-A524-01	TCGA-LA-A446-01	TCGA-LA-A7SW-01	TCGA-MF-A522-01	TCGA-NC-A5HD-01	TCGA-NC-A5HE-01	TCGA-NC-A5HF-01	TCGA-NC-A5HG-01	TCGA-NC-A5HH-01	TCGA-NC-A5HI-01	TCGA-NC-A5HJ-01	TCGA-NC-A5HK-01	TCGA-NC-A5HL-01	TCGA-NC-A5HM-01	TCGA-NC-A5HN-01	TCGA-NC-A5HO-01	TCGA-NC-A5HP-01	TCGA-NC-A5HQ-01	TCGA-NC-A5HR-01	TCGA-NC-A5HT-01	TCGA-NK-A5CR-01	TCGA-NK-A5CT-01	TCGA-NK-A5CX-01	TCGA-NK-A5D1-01	TCGA-NK-A7XE-01	TCGA-O2-A52N-01	TCGA-O2-A52Q-01	TCGA-O2-A52S-01	TCGA-O2-A52V-01	TCGA-O2-A52W-01	TCGA-O2-A5IB-01	TCGA-XC-AA0X-01	TCGA-22-4593-11	TCGA-22-4609-11	TCGA-22-5471-11	TCGA-22-5472-11	TCGA-22-5478-11	TCGA-22-5481-11	TCGA-22-5482-11	TCGA-22-5483-11	TCGA-22-5489-11	TCGA-22-5491-11	TCGA-33-4587-11	TCGA-33-6737-11	TCGA-34-7107-11	TCGA-34-8454-11	TCGA-39-5040-11	TCGA-43-3394-11	TCGA-43-5670-11	TCGA-43-6143-11	TCGA-43-6647-11	TCGA-43-6771-11	TCGA-43-6773-11	TCGA-43-7657-11	TCGA-43-7658-11	TCGA-51-4079-11	TCGA-51-4080-11	TCGA-51-4081-11	TCGA-56-7222-11	TCGA-56-7579-11	TCGA-56-7580-11	TCGA-56-7582-11	TCGA-56-7730-11	TCGA-56-7731-11	TCGA-56-7823-11	TCGA-56-8082-11	TCGA-56-8083-11	TCGA-56-8201-11	TCGA-56-8309-11	TCGA-56-8623-11	TCGA-58-8386-11	TCGA-60-2709-11	TCGA-77-7138-11	TCGA-77-7142-11	TCGA-77-7335-11	TCGA-77-7337-11	TCGA-77-7338-11	TCGA-77-8007-11	TCGA-77-8008-11	TCGA-85-7710-11	TCGA-90-6837-11	TCGA-90-7767-11	TCGA-92-7340-11
ACSL4	2324.41	2999.52	3408.57	2485.64	963.84	2527.61	6597.03	1083.26	1755.49	1767.43	1937.86	1079.12	2391.72	1367.54	1785.2	1411.65	1318.97	663.925	1803.92	2024.6	3021.12	1118.86	2200.63	1496.88	799.533	2054.49	930.466	534.361	535.363	3329.21	466.292	1504.67	1294.7	985.356000000001	1731.36	1901.39	1803.29	1379.32	2178.2	1856.32	2109.69	2642.42	863.105	2778.85	1844.05	1355	4464.98	1156.1	905.401	2764.18	2566.67	631.379	1358.9	1450.28	1204.62	3079.01	1305.31	1091.04	1904.07	892.776	929.196	1752.27	1153.46	2068.58	4370.4	1546.69	907.587	1771.97	809.191	2562.47	891.653000000001	1656.14	1341.61	1677.15	1403.61	1956.37	2447.15	5768.22	2298.88	933.049	1523.76	1604.62	1156.73	3248.04	2392.48	425.291	564	741.838	596.468	1303.75	455.605	2061.5	953.771	670.488	1380.89	371.884	1976.07	2539.56	1448	3881.39	917.814999999999	1466.41	1168.54	2093.48	1848.2	2434.35	847.153	1880.79	1604.87	1842.76	808.639	723.536	1910.12	1540.58	2165.64	1898.6	5152.55	1920.64	1726.35	3339.26	3189.82	1138.37	495.498	718.571	559.286	3119.34	1545	1107.07	1300.27	2233.87	958.183	1178.93	3086.32	1053.78	1817.06	1408.23	874.7	16961.9	723.674	965.791	4304.7	946.617	1607.14	849.735	3347.01	1542.93	2947.32	1646.21	709.573	2200.42	2173.55	1304.43	1317.12	1403.45	1194.89	403.242	951.536	1362.66	1078.45	1788.28	1382.06	1446.17	1049.82	1320.79	2068.17	3727.97	2379.73	1348	3112.8	1809.94	3234.52	2445.45	975.426	1543.34	1531.9	2816.9	1294.66	1301.26	2079.74	1589.13	1909.06	1265.12	1317.21	2079.55	977.883	1056.42	4980.43	836.278	465.729	894.356	1706.32	1112.22	3092.64	1461.72	645.123	735.014	1505.42	1936.23	1425.87	670.985	966.333	1109.07	1776.97	1858.06	1286.44	694.436	3483.18	669.204	1456.17	1208.72	1921.87	1139.12	1528.56	1108.92	749.888	796.082	2325.44	941.801	811.723000000001	825.413	1056.05	1527.4	1360.42	3973.68	866.528	1814.15	916.056	1196.35	1030.45	654.466	801.331	2123.02	1231.13	1565.9	2855.74	3050.38	1747.53	2651.68	3478.75	1125.8	2423.71	1936.98	1657.31	1451.05	793.055	1953.18	1702.96	1136.58	1718.92	861.037	1104.56	2927.11	986.799999999999	1612.74	1549.29	1832.08	2754.67	1835.33	1539.94	935.237	1776.11	1635.76	600.826	1370.03	1122.35	1241.76	842.515	1478.62	1348.29	3210.93	1439.18	808.411	2485.74	2174.5	2000	1199.45	1905.07	2433.71	1272.1	4044.09	1002.18	997.921	1139.17	2406.13	1450.09	2667.14	2906.12	11604.9	716.038	1673.43	483.308	1545.02	1745.01	1244.94	8189.86	2515.05	1363.71	2011.73	1470.29	2233.83	1932.05	2498.25	1358.91	1654.34	1461.76	2022.24	1347.51	2167.44	878.882	832.179	1878.84	1057.99	1587.4	2431.45	1480.1	1772.04	1769.08	1620.76	1168.44	1231.01	2018.9	856.548	2141.96	2971.57	2262.3	1573.28	2143	954.872	2269.26	2619.93	2136.85	1235.85	695.517	1004.03	1010.46	1382.9	471.698	1635.51	2631.84	1707.17	1972.96	2857.09	1823.97	1124.18	2035.16	2356.99	1305.41	2999.33	1108.97	1900.91	1661.36	1045.11	2036.66	3097.64	1381.13	807.353	1821.76	2450.05	1233.76	1994.11	1073.65	1034.13	852.577	767.677	1458.39	3066.87	2047.43	1079.78	1217.03	499.373	1041.19	1152.79	770.448	1012.35	892.094	916.939	2470.51	8890.29	1813.41	335.718	792.659	906.762	1385.6	3396.52	1088.01	1995.53	1337.13	1353.11	1944.86	1319.81	715.925	506.281	1550.68	745.923	895.305	943.563	1634.95	1117.26	923.415	3106.68	708.552	1973.08	1356.29	1486.29	742.706	2317.53	1126.34	2236.53	1224.98	1412.25	2075.1	907.716	601.108	1346.12	697.772	1170.22	394.867	1018.5	2812.34	4348.54	1374.24	1211.89	895.842	1497.42	1133.59	1037.13	534.923	707.513	3914.39	705.673	1093.13	406.741	1223.88	1395.68	1276.76	924.969	896.766	1426.25	764.609	281.822	1283.62	817.505	823.129	611.99	1138.76	642.755	1249.26	696.48	1372.58	2754.28	2037.04	1072.41	628.752	1058.92	7227.24	1855.35	964.467	1187.27	996.759	1503.63	1399.33	517.699	1443.05	3222.65	5775.42	2156.01	716.307	644.261	686.047	1608.88	465.85	1284.95	1013.96	1290.1	648.233	952.562	761.834	258.607	2653.1	929.896	6618.97	506.198	1346.11	1540.97	2424.16	1559.97	794.404	1486.43	1435.47	558.699	820	2651	1565.96	1102.8	628.951	1106.01	1688.97	1048.43	1738	1228.91	966.986	2566.62	4441.14	7790.15	2720.46	5089.87	3338.66	4685.74	4265.23	10350.4	2021.37	4914.13	5460.32	3664.53	4582.84	2031.41	7589.13	5550.3	3588.99	3287.49	4274.45	7266.89	4011.17	4409.15	3693.51	2363.41	2380.72	4203.58	5445.83	3810.5	3557.82	2770.45	6706.94	11147.5	6062.65	6021.03	3083.38	3360.25	2437.02	3248	3600.37	5374.31	2786.32	4070.73	5431.57	3585.53	4379.19	5795.28	6590.85	2565.61	3337.69	4226.03	9424.62
ALOX15	14.9606	1703.14	345.247	121.538	7.8777	7261.39	349.765	1009.05	186.127	1.1158	1.1507	64.4326	168.934	7.1489	19.4043	3.7594	0.7305	159.955	115.239	7.5363	5.7002	1.4235	5.9359	14.6884	24.1457	0	11.254	190.862	223.643	1.7282	555.056	6.6771	904.567	24.2383	39.4737	1.3889	92.371	63.5778	297.51	38.5167	468.007	100.275	5.5648	81.5174	70.9398	4838.44	5625.03	21.4254	47.2996	408.423	433.738	22.0868	13.8037	367.42	348.863	72.567	980.531	10.7953	6738.96	128.087	463.368	56.1476	1378.26	656.975	1.6341	0.8461	1.2488	127.823	17.4112	18.9135	1557.69	31670.9	5.469	590.745	19.2781	218.975	1422.63	0	61.1453	39.5394	90.7571	18.5607	20.3263	0	0.3081	113.704	72.4	746.207	0	27.312	1.7937	8.835	42.8224	1.2393	46.1022	305.68	349.078	96.1735	231.528	253.579	20.3664	11.7765	9.081	35.6319	4620.77	7.9822	27.4893	35.2561	649.05	3570.95	27.3373	0.5631	15.4083	30.6152	8.0521	1.4383	3.702	1.3375	23.6246	2.091	1.7067	62.3819	18.6729	3.7353	334.286	31.9737	38.2143	117.163	133.334	94.7527	343.387	708.857	315.68	240.008	4.936	722.97	1.7986	35.4223	1383.91	2.9203	129.53	3.1037	1.7007	113.929	6.1195	22.5384	255.514	40.087	13.9835	87.5458	4.1187	44.3207	0.8152	67.3788	5.4243	1.654	54.5809	14.571	1.171	24.4465	514.535	2.0725	524.281	1764.66	25.0627	66.2379	13.1729	422.613	40.5358	0	272.591	151.36	3.5278	51.1182	117.025	405.998	35.5694	0.3803	90.8526	1.9984	1764.2	87.6494	8.3091	2.4945	23.5919	503.777	247.116	18.9573	2.1968	75.1335	64.5745	6.8359	2824.42	92.6613	131.059	1078.13	74.7808	11.6418	600.512	23.3161	0.455	129.162	1.7123	167.742	4864.35	2.5234	1276.74	255.855	15.2231	162.284	78.2353	99.6547	88.1768	624.566	2807.6	450.22	28.6097	84.1121	23.0906	3268.13	8.3602	6.1457	235.806	1.0321	6.9115	14.9406	160.153	133.797	5.3498	15.3734	134.865	0.5643	1282.69	44.1007	941.133999999999	47.589	124.647	12.1342	25.9496	53.9999	1191.73	68.1186	27.539	13.3503	38.9812	2.9133	4.3406	36.4441	179.57	93.8785	210.782	26.5047	736.383	21.8924	0	36.5958	95.9801	1678.19	2.1921	827.697	0	8030.56	1.7282	83.6521	8.5278	14.7783	8.2091	703.613	10.0264	1572.13	2.1944	33.2295	2.7162	13.9391	79.1293	2.9751	403.67	3.5119	1512.77	333.333	6.8496	354.878	277.925	602.992	859.429999999999	3605.6	10.1243	14.84	0	1.7787	262.422	18.6237	49.7639	4.0516	85.6621	8.5753	13.8669	19.3036	5.7197	1.5134	4.7329	205.711	21.8029	86.3612	540.756	82.7561	58.3275	230.091	309.524	2.444	438.81	5.5842	926.046	107.21	350.377	61.3592	151.617	119.733	110.134	22.6451	42.1978	2.1607	10272.4	592.386	15981.5	5.8455	3102.18	47.5863	11.521	1.513	6.6259	0.8576	28.8504	2560	44.2663	6.8785	10.324	32.965	166.715	18.0828	27.366	193.609	0	433.248	2.8127	1.334	1.9864	0.339	27.214	0.6519	28.3934	742.391	15.1707	30.0622	815.021999999999	48.7713	38.0775	8.3256	1768.78	3516.7	67.4221	79.646	5.6701	2531.78	1766.58	18.5075	0.8742	61.4334	305.815	8.1556	2.8842	15.3597	3.9578	2.849	0	368.358	3.0899	0.6733	14.2458	2.7231	252.934	308.837	243.933	3.0353	3.4225	29.1255	2.2138	7.8441	17.6236	821.633	7.1736	263.766	1299.78	267.187	5.3967	0	7.2092	1.2079	126.443	14.1656	2.1815	164.166	151.735	644.032	15.8022	5.6145	32.7129	3.2852	22.4981	11.7602	11.76	0.8895	75.1385	53.1423	219.776	52.5498	20.2611	4903.88	7.9992	0.4661	2.2112	138.138	1.9863	3.871	4.2969	153.281	2.4919	33.4635	2.6859	1.0703	20.1366	116.376	0.4523	5.5044	57.2861	3.3236	24.8756	4.0692	26.8958	83.8655	37.3656	226.217	49.5627	1.6653	138.111	124.941	6.3007	0	1116.82	8.268	269.187	940.491000000001	111.643	366.068	28.8818	5.0314	68.2459	92.2606	4.7336	510.529	4.6259	46.2144	57.615	5.7334	12.5301	1957.49	7.6701	1.9023	15.2057	9053.38	2.8262	17.5677	2.6167	34.1297	118.016	25.8365	53.8117	0	0.4845	409.769	37.8434	2.7548	1.0072	3633.75	198.048	28.1224	13.382	247.739	638.372	1219.94	892.667	0.528	226.923	7.0093	3.7927	4.918	0.497	3.7252	2714.15	16.1204	23.6954	469.79	358.663	173.883	1217.47	544.071	128.473	576.58	668.782	6.3847	1427.32	9.5792	151.74	702.967	266.089	37.4924	25.6311	766.121	4699.39	802.269	207.002	3.16	1192.74	1586.93	1968.96	27.759	173.087	112.521	19.7917	1435.06	2313.57	650.501	1405.14	271.201	574.044	516.437	77.2645	88.0858	3454.17	545.5	292.251	299.448	261.928	714.751	227.491	39.8441	91.0207	80.3859	55.3714	325.632	4.9974	1146.06	735.182
