tumor	class	samID	NETs
ACC	train	TCGA-OR-A5LT-01	2.80020904054157
ACC	train	TCGA-OR-A5J7-01	3.19069185268653
ACC	train	TCGA-OR-A5K2-01	3.83877318328892
ACC	train	TCGA-P6-A5OF-01	3.50339094498664
ACC	train	TCGA-OR-A5K9-01	1.80576742825245
ACC	train	TCGA-OR-A5J1-01	3.2946304262928
ACC	train	TCGA-OR-A5LE-01	1.46878050508091
ACC	train	TCGA-OR-A5JC-01	1.15247633994773
ACC	train	TCGA-OR-A5L3-01	1.66271126206949
ACC	train	TCGA-OR-A5J3-01	1.02236029374356
ACC	train	TCGA-OR-A5JW-01	1.90015347301388
ACC	train	TCGA-OR-A5JA-01	4.79195308719069
ACC	train	TCGA-OR-A5LH-01	3.75151357424423
ACC	train	TCGA-OR-A5JI-01	0.606520303382434
ACC	train	TCGA-OR-A5LA-01	2.18343429232361
ACC	train	TCGA-OR-A5LD-01	-0.381140760718252
ACC	train	TCGA-OR-A5L5-01	1.5471785975303
ACC	train	TCGA-OR-A5KW-01	2.072344630193
ACC	train	TCGA-OR-A5JE-01	2.59034487645668
ACC	train	TCGA-OR-A5KY-01	2.85217434297844
ACC	train	TCGA-OR-A5LS-01	1.30944363128249
ACC	train	TCGA-OR-A5JX-01	2.12553480066542
ACC	train	TCGA-PK-A5H8-01	3.79149171430242
ACC	train	TCGA-OR-A5JT-01	2.0457610962969
ACC	train	TCGA-OR-A5JG-01	2.49145229898166
ACC	train	TCGA-OR-A5K1-01	1.4076617889897
ACC	train	TCGA-P6-A5OG-01	5.86354777598446
ACC	train	TCGA-PA-A5YG-01	1.56328292498082
ACC	train	TCGA-OR-A5JR-01	0.21375376663866
ACC	train	TCGA-OR-A5LL-01	2.66705025377606
ACC	train	TCGA-OR-A5JP-01	3.54976959476735
ACC	train	TCGA-OR-A5JJ-01	1.79292309245834
ACC	train	TCGA-OR-A5LN-01	1.61008039477873
ACC	train	TCGA-OR-A5J6-01	3.10758607864038
ACC	train	TCGA-OR-A5JQ-01	0.887656325542515
ACC	train	TCGA-OR-A5L9-01	2.96177329756965
ACC	train	TCGA-OR-A5K0-01	2.2396741620351
ACC	train	TCGA-OR-A5LP-01	1.36286906708146
ACC	train	TCGA-PK-A5HB-01	3.98541372937801
ACC	train	TCGA-OR-A5L8-01	-0.589831751572996
ACC	train	TCGA-OR-A5K3-01	4.03856390430202
ACC	train	TCGA-OR-A5JO-01	4.41812158290379
ACC	train	TCGA-OR-A5JV-01	3.17142030294278
ACC	train	TCGA-OR-A5L4-01	3.02769197464302
ACC	train	TCGA-PK-A5H9-01	3.92635929560099
ACC	train	TCGA-OR-A5JM-01	3.08129263800814
ACC	train	TCGA-OR-A5LK-01	1.16038904764924
ACC	train	TCGA-OR-A5KZ-01	2.58655103835815
ACC	train	TCGA-OR-A5J5-01	2.27747455953083
ACC	train	TCGA-OR-A5JZ-01	2.11958726847744
ACC	train	TCGA-OR-A5KU-01	0.743078729092075
ACC	train	TCGA-OR-A5KX-01	2.41282082479465
ACC	train	TCGA-PK-A5HA-01	-0.051614218424912
ACC	train	TCGA-OR-A5JF-01	1.44253075294653
ACC	train	TCGA-OU-A5PI-01	1.8712997722807
BLCA	train	TCGA-YF-AA3M-01	4.38625725321156
BLCA	train	TCGA-DK-AA6M-01	3.47370189730417
BLCA	train	TCGA-FD-A62O-01	3.12727723559335
BLCA	train	TCGA-DK-AA71-01	4.13562576859252
BLCA	train	TCGA-E7-A97P-01	6.59123649613922
BLCA	train	TCGA-G2-AA3F-01	1.31148622389141
BLCA	train	TCGA-BT-A20V-01	2.35084142136093
BLCA	train	TCGA-ZF-A9R9-01	0.818788966056728
BLCA	train	TCGA-ZF-A9R0-01	2.19142780118828
BLCA	train	TCGA-CF-A27C-01	3.86720349456258
BLCA	train	TCGA-DK-A3WX-01	5.36633859732231
BLCA	train	TCGA-GC-A3RB-01	5.39229866954713
BLCA	train	TCGA-4Z-AA7R-01	5.18212269156522
BLCA	train	TCGA-DK-AA6U-01	3.25536869814428
BLCA	train	TCGA-K4-A54R-01	3.3861648554939
BLCA	train	TCGA-XF-A9SI-01	2.59108939705778
BLCA	train	TCGA-CF-A3MG-01	2.97688826658495
BLCA	train	TCGA-4Z-AA81-01	1.56648182389399
BLCA	train	TCGA-FD-A43P-01	2.91821028852977
BLCA	train	TCGA-BT-A42F-01	4.97988530405902
BLCA	train	TCGA-XF-AAN0-01	4.46887764279337
BLCA	train	TCGA-FD-A6TD-01	4.37151691837486
BLCA	train	TCGA-FD-A5BZ-01	4.24070017224222
BLCA	train	TCGA-XF-A9T4-01	5.69570096172663
BLCA	train	TCGA-UY-A9PH-01	3.8813187227592
BLCA	train	TCGA-GU-A762-01	4.28387810424035
BLCA	train	TCGA-GV-A40G-01	3.99231051049599
BLCA	train	TCGA-XF-AAME-01	4.74257096879746
BLCA	train	TCGA-UY-A9PE-01	0.965966735467096
BLCA	train	TCGA-YC-A8S6-01	4.61258969658052
BLCA	train	TCGA-E7-A6MD-01	2.75337463965632
BLCA	train	TCGA-K4-A5RH-01	3.17365970792299
BLCA	train	TCGA-FJ-A3ZE-01	7.00723926559477
BLCA	train	TCGA-CU-A0YR-01	5.61379816263039
BLCA	train	TCGA-FD-A6TG-01	3.09035175789667
BLCA	train	TCGA-UY-A78M-01	4.53131234481937
BLCA	train	TCGA-2F-A9KT-01	5.62398353089622
BLCA	train	TCGA-XF-A9SX-01	4.72699300143492
BLCA	train	TCGA-K4-A6MB-01	4.61557779139007
BLCA	train	TCGA-ZF-AA4W-01	4.87876820643919
BLCA	train	TCGA-UY-A78L-01	4.75263707186392
BLCA	train	TCGA-BT-A3PK-01	4.99639260873684
BLCA	train	TCGA-FD-A62S-01	3.42553886367152
BLCA	train	TCGA-4Z-AA89-01	3.52726025306641
BLCA	train	TCGA-LT-A5Z6-01	2.51735016909521
BLCA	train	TCGA-KQ-A41S-01	3.98756938794015
BLCA	train	TCGA-E7-A5KF-01	4.44215554540331
BLCA	train	TCGA-BL-A13J-01	3.3378703890949
BLCA	train	TCGA-BL-A5ZZ-01	5.62710288943454
BLCA	train	TCGA-K4-A83P-01	4.00430988537361
BLCA	train	TCGA-G2-AA3D-01	4.27469537878085
BLCA	train	TCGA-FJ-A3Z7-01	5.8575230844299
BLCA	train	TCGA-ZF-AA51-01	3.42810647539991
BLCA	train	TCGA-GC-A4ZW-01	3.19400109725361
BLCA	train	TCGA-KQ-A41N-01	2.1540155937868
BLCA	train	TCGA-BT-A42C-01	5.29651239545914
BLCA	train	TCGA-FD-A3B4-01	3.88687129545024
BLCA	train	TCGA-E7-A7DU-01	3.47794653969588
BLCA	train	TCGA-XF-A9SY-01	5.55162873378998
BLCA	train	TCGA-FT-A3EE-01	3.98062731647585
BLCA	train	TCGA-FD-A62N-01	4.24923402382692
BLCA	train	TCGA-BL-A13I-01	4.72843833336677
BLCA	train	TCGA-XF-AAMH-01	1.40780554629284
BLCA	train	TCGA-CF-A9FL-01	3.44005980357394
BLCA	train	TCGA-4Z-AA7Q-01	6.03189457574297
BLCA	train	TCGA-E7-A4XJ-01	3.20096287540558
BLCA	train	TCGA-FD-A3N5-01	7.49892620758912
BLCA	train	TCGA-CU-A3QU-01	5.2767254309111
BLCA	train	TCGA-DK-AA76-01	4.4551291874246
BLCA	train	TCGA-R3-A69X-01	2.89040703049359
BLCA	train	TCGA-XF-AAMR-01	3.4945927117606
BLCA	train	TCGA-CF-A3MI-01	2.85581530606939
BLCA	train	TCGA-DK-A1AF-01	4.22240895088618
BLCA	train	TCGA-BT-A3PH-01	5.2139265582063
BLCA	train	TCGA-GD-A3OS-01	3.57088343352345
BLCA	train	TCGA-E7-A8O7-01	5.16203345264031
BLCA	train	TCGA-FD-A3B3-01	4.37934229216155
BLCA	train	TCGA-ZF-A9R5-01	2.09537977227032
BLCA	train	TCGA-CF-A47S-01	4.66771458988743
BLCA	train	TCGA-FD-A6TF-01	3.4217480156234
BLCA	train	TCGA-S5-A6DX-01	2.84565093463604
BLCA	train	TCGA-GV-A3JX-01	5.73658426569659
BLCA	train	TCGA-FD-A6TH-01	3.74910795242864
BLCA	train	TCGA-XF-A8HG-01	-0.772564590746993
BLCA	train	TCGA-YC-A9TC-01	4.89705239539233
BLCA	train	TCGA-CF-A8HX-01	4.32093334061825
BLCA	train	TCGA-FD-A3B8-01	3.64065220992645
BLCA	train	TCGA-XF-A9SM-01	4.32703012600021
BLCA	train	TCGA-UY-A9PF-01	3.42777597725446
BLCA	train	TCGA-FJ-A3Z9-01	0.897675435306445
BLCA	train	TCGA-GU-AATO-01	5.20270116558017
BLCA	train	TCGA-ZF-AA4V-01	4.28066125099516
BLCA	train	TCGA-PQ-A6FN-01	4.25387822994985
BLCA	train	TCGA-E7-A3X6-01	5.33143991596717
BLCA	train	TCGA-ZF-A9RL-01	1.29133597143288
BLCA	train	TCGA-4Z-AA7O-01	2.51943224143768
BLCA	train	TCGA-H4-A2HO-01	1.32951335023491
BLCA	train	TCGA-UY-A78N-01	2.31586911551566
BLCA	train	TCGA-E7-A519-01	3.53985899596307
BLCA	train	TCGA-FD-A5BY-01	4.50052951984704
BLCA	train	TCGA-FD-A62P-01	4.86051657588614
BLCA	train	TCGA-E7-A541-01	2.97723929915402
BLCA	train	TCGA-BL-A3JM-01	0.809307477202204
BLCA	train	TCGA-XF-A9T5-01	2.41434173804476
BLCA	train	TCGA-GC-A3OO-01	3.41461421790408
BLCA	train	TCGA-KQ-A41O-01	2.98258320998728
BLCA	train	TCGA-4Z-AA7Y-01	5.27550757454781
BLCA	train	TCGA-GU-A763-01	2.30317608756819
BLCA	train	TCGA-FD-A3SO-01	4.92426682401755
BLCA	train	TCGA-4Z-AA84-01	2.72922512845773
BLCA	train	TCGA-BT-A20T-01	6.2891580214357
BLCA	train	TCGA-BT-A2LB-01	4.17256488959486
BLCA	train	TCGA-XF-A9T2-01	2.82534239617456
BLCA	train	TCGA-4Z-AA7N-01	3.59331181177746
BLCA	train	TCGA-CU-A0YN-01	7.28430988364423
BLCA	train	TCGA-GD-A76B-01	2.95857134408031
BLCA	train	TCGA-BT-A20X-01	4.3644276167041
BLCA	train	TCGA-FD-A5BX-01	1.08985051319592
BLCA	train	TCGA-DK-A6B2-01	1.43220793159654
BLCA	train	TCGA-DK-A1A3-01	3.05383595510934
BLCA	train	TCGA-CF-A5U8-01	1.69102093247138
BLCA	train	TCGA-XF-A9SV-01	2.06135678365071
BLCA	train	TCGA-BT-A20Q-01	2.84693635529855
BLCA	train	TCGA-2F-A9KR-01	6.04459817643523
BLCA	train	TCGA-BT-A2LA-01	3.73024228309324
BLCA	train	TCGA-G2-A3IE-01	2.05307746787495
BLCA	train	TCGA-E7-A6ME-01	3.64968720999514
BLCA	train	TCGA-ZF-A9RM-01	3.02919034008199
BLCA	train	TCGA-FD-A6TK-01	4.1168015041791
BLCA	train	TCGA-FD-A3SR-01	2.7663886620639
BLCA	train	TCGA-CF-A9FF-01	3.29476420107225
BLCA	train	TCGA-2F-A9KO-01	4.2949602178937
BLCA	train	TCGA-BT-A2LD-01	1.82372936097593
BLCA	train	TCGA-MV-A51V-01	4.99254958006923
BLCA	train	TCGA-CU-A3KJ-01	6.27299070512981
BLCA	train	TCGA-2F-A9KP-01	2.9796093881568
BLCA	train	TCGA-E5-A4U1-01	1.83378039091992
BLCA	train	TCGA-DK-A6B6-01	2.42339144515566
BLCA	train	TCGA-DK-A3X1-01	3.9993737865191
BLCA	train	TCGA-ZF-A9R1-01	2.74914314786294
BLCA	train	TCGA-XF-A9SW-01	2.17858998959905
BLCA	train	TCGA-FD-A6TA-01	4.24225215490215
BLCA	train	TCGA-BT-A42E-01	5.78461699923431
BLCA	train	TCGA-G2-A2EC-01	1.39875358889356
BLCA	train	TCGA-G2-AA3C-01	4.3911369141465
BLCA	train	TCGA-CU-A5W6-01	4.40531897256669
BLCA	train	TCGA-CU-A0YO-01	3.65540113832998
BLCA	train	TCGA-FT-A61P-01	3.76187661665727
BLCA	train	TCGA-BT-A20W-01	3.08604992213822
BLCA	train	TCGA-XF-AAN7-01	3.13028085373066
BLCA	train	TCGA-E5-A4TZ-01	3.13409049126523
BLCA	train	TCGA-GV-A40E-01	6.24451986096872
BLCA	train	TCGA-4Z-AA83-01	4.89027497032104
BLCA	train	TCGA-CF-A5UA-01	2.63432953070159
BLCA	train	TCGA-KQ-A41R-01	1.76208087228823
BLCA	train	TCGA-FD-A6TC-01	4.32037836803894
BLCA	train	TCGA-GU-A42P-01	1.86405425334546
BLCA	train	TCGA-FD-A5BS-01	3.60687451565976
BLCA	train	TCGA-FD-A3B7-01	4.52995560406231
BLCA	train	TCGA-DK-A3IM-01	6.31824554714782
BLCA	train	TCGA-GV-A3QI-01	2.36236720503128
BLCA	train	TCGA-4Z-AA86-01	6.78354372403135
BLCA	train	TCGA-XF-A9T0-01	3.14032570221103
BLCA	train	TCGA-XF-AAN4-01	3.94986465690098
BLCA	train	TCGA-UY-A9PD-01	2.79805585132028
BLCA	train	TCGA-DK-A1A7-01	3.49759687951344
BLCA	train	TCGA-ZF-A9R3-01	4.04004397442019
BLCA	train	TCGA-GC-A3WC-01	4.9005355854957
BLCA	train	TCGA-XF-A8HD-01	4.59267306100303
BLCA	train	TCGA-DK-A3IU-01	1.97456583204864
BLCA	train	TCGA-CF-A1HR-01	2.17343552489775
BLCA	train	TCGA-DK-A3IV-01	3.10342520346033
BLCA	train	TCGA-DK-A1AB-01	4.83788399753306
BLCA	train	TCGA-DK-A2HX-01	3.58961268784714
BLCA	train	TCGA-C4-A0F0-01	3.74594655412868
BLCA	train	TCGA-GV-A3QG-01	1.82188743921562
BLCA	train	TCGA-BT-A20O-01	4.22857723916105
BLCA	train	TCGA-GV-A3QF-01	5.48530073415409
BLCA	train	TCGA-G2-A2EO-01	4.60402700149646
BLCA	train	TCGA-FD-A3N6-01	5.16823907598123
BLCA	train	TCGA-XF-AAMT-01	6.79257554992393
BLCA	train	TCGA-ZF-A9R7-01	2.89185774346952
BLCA	train	TCGA-DK-A1A6-01	5.63216191982115
BLCA	train	TCGA-2F-A9KQ-01	3.5057512542444
BLCA	train	TCGA-ZF-AA54-01	2.3444486979819
BLCA	train	TCGA-C4-A0F7-01	3.55028062055277
BLCA	train	TCGA-DK-AA77-01	4.61328603017643
BLCA	train	TCGA-K4-A4AC-01	5.17937701685825
BLCA	train	TCGA-CF-A9FH-01	3.89199701780746
BLCA	train	TCGA-PQ-A6FI-01	5.32024964249287
BLCA	train	TCGA-ZF-A9RD-01	6.48943827750733
BLCA	train	TCGA-GV-A3QH-01	5.74105159554556
BLCA	train	TCGA-SY-A9G5-01	5.56470363172587
BLCA	train	TCGA-G2-A2EJ-01	7.66079778247204
BLCA	train	TCGA-E7-A6MF-01	1.7035321046394
BLCA	train	TCGA-DK-A2I6-01	3.0958963600185
BLCA	train	TCGA-DK-A3IL-01	2.03060828348028
BLCA	train	TCGA-K4-A4AB-01	4.41293115406864
BLCA	train	TCGA-E7-A7XN-01	5.759476339283
BLCA	train	TCGA-5N-A9KM-01	3.77630811611388
BLCA	train	TCGA-FD-A3SM-01	5.0393120295697
BLCA	train	TCGA-DK-AA6S-01	3.8101417984661
BLCA	train	TCGA-XF-A8HE-01	6.50550536100242
BLCA	train	TCGA-XF-AAN5-01	4.73523231777361
BLCA	train	TCGA-XF-AAML-01	4.67083169605937
BLCA	train	TCGA-ZF-AA4U-01	4.04074273001693
BLCA	train	TCGA-DK-A1A5-01	3.95455308033295
BLCA	train	TCGA-FD-A3SJ-01	2.34860322199624
BLCA	train	TCGA-4Z-AA87-01	1.79505909705563
BLCA	train	TCGA-SY-A9G0-01	2.36930085294712
BLCA	train	TCGA-ZF-AA4X-01	5.79380193881025
BLCA	train	TCGA-ZF-AA56-01	6.49956528956184
BLCA	train	TCGA-K4-A6FZ-01	7.05963732854903
BLCA	train	TCGA-ZF-AA4R-01	4.09266174872764
BLCA	train	TCGA-CU-A3YL-01	2.90022949561058
BLCA	train	TCGA-G2-A2EL-01	3.13916034992423
BLCA	train	TCGA-XF-A9T8-01	6.60729840843692
BLCA	train	TCGA-DK-A6B0-01	3.74079599070271
BLCA	train	TCGA-XF-A8HH-01	2.21214219788861
BLCA	train	TCGA-FD-A5BV-01	3.16346187982596
BLCA	train	TCGA-DK-A1AC-01	5.78670641970593
BLCA	train	TCGA-GU-A42R-01	3.64678884111083
BLCA	train	TCGA-ZF-AA58-01	5.83712890367212
BLCA	train	TCGA-KQ-A41Q-01	0.224721627857404
BLCA	train	TCGA-DK-AA74-01	3.89729065037405
BLCA	train	TCGA-GC-A3RC-01	5.7320853752993
BLCA	train	TCGA-DK-A3IQ-01	3.4465721513253
BLCA	train	TCGA-DK-AA6X-01	3.16870335680863
BLCA	train	TCGA-GU-A766-01	6.57064141533988
BLCA	train	TCGA-DK-A1AG-01	4.17630281048262
BLCA	train	TCGA-DK-A3IN-01	3.10426179387838
BLCA	train	TCGA-XF-A9SH-01	3.4695598271634
BLCA	train	TCGA-FD-A3SL-01	3.07199218395333
BLCA	train	TCGA-UY-A9PB-01	5.10809035168892
BLCA	train	TCGA-FD-A6TE-01	5.67748551529985
BLCA	train	TCGA-DK-A3IT-01	3.64915118790468
BLCA	train	TCGA-BT-A0YX-01	6.14129783120209
BLCA	train	TCGA-XF-A9SP-01	2.06184168326561
BLCA	train	TCGA-DK-A2I4-01	3.41767561631157
BLCA	train	TCGA-DK-A3IS-01	3.27342713209881
BLCA	train	TCGA-CF-A1HS-01	5.43633946527789
BLCA	train	TCGA-XF-A8HB-01	2.85254599695544
BLCA	train	TCGA-2F-A9KW-01	3.99116962074497
BLCA	train	TCGA-DK-A3WY-01	1.73243393119168
BLCA	train	TCGA-LC-A66R-01	4.89092018475723
BLCA	train	TCGA-C4-A0F1-01	4.96679690551167
BLCA	train	TCGA-FD-A5C1-01	5.89473136841778
BLCA	train	TCGA-ZF-A9R2-01	3.36041860900174
BLCA	train	TCGA-FJ-A3ZF-01	0.700610633807081
BLCA	train	TCGA-ZF-A9RN-01	3.14513156315352
BLCA	train	TCGA-FD-A5BU-01	4.91127932014156
BLCA	train	TCGA-BT-A20U-01	5.82309664554051
BLCA	train	TCGA-FD-A3SS-01	3.48379568481345
BLCA	train	TCGA-DK-A1AE-01	4.37039891101386
BLCA	train	TCGA-FD-A6TI-01	3.53979597577382
BLCA	train	TCGA-UY-A78P-01	4.59568123130514
BLCA	train	TCGA-GC-A3BM-01	4.66480638549391
BLCA	train	TCGA-G2-A2EK-01	1.94512529070478
BLCA	train	TCGA-K4-A5RI-01	5.42230644682949
BLCA	train	TCGA-H4-A2HQ-01	4.78660953443298
BLCA	train	TCGA-DK-AA6Q-01	5.57696449509915
BLCA	train	TCGA-DK-A2I1-01	2.00719594287316
BLCA	train	TCGA-XF-A8HC-01	3.47447164741403
BLCA	train	TCGA-FJ-A871-01	2.3054429755973
BLCA	train	TCGA-GD-A3OP-01	1.83616685415094
BLCA	train	TCGA-XF-AAMJ-01	3.20363378521946
BLCA	train	TCGA-BT-A20J-01	3.98795843728985
BLCA	train	TCGA-FD-A3B5-01	7.50946503051761
BLCA	train	TCGA-XF-A9SL-01	3.40245361769279
BLCA	train	TCGA-XF-A9SK-01	4.12440232835124
BLCA	train	TCGA-XF-A9SU-01	3.51386095870736
BLCA	train	TCGA-FD-A6TB-01	3.76994066181512
BLCA	train	TCGA-FD-A43U-01	2.68527036823776
BLCA	train	TCGA-BT-A3PJ-01	6.80138419457387
BLCA	train	TCGA-E7-A85H-01	0.781284166292151
BLCA	train	TCGA-CF-A47X-01	4.27590859801537
BLCA	train	TCGA-K4-A5RJ-01	3.21816564055456
BLCA	train	TCGA-E7-A8O8-01	3.87579790408092
BLCA	train	TCGA-BT-A20P-01	4.87216577362047
BLCA	train	TCGA-GD-A6C6-01	2.26741706815639
BLCA	train	TCGA-BL-A0C8-01	1.0203938694187
BLCA	train	TCGA-CF-A3MH-01	4.15783786839678
BLCA	train	TCGA-K4-A3WV-01	5.50465129075718
BLCA	train	TCGA-BT-A0S7-01	2.72216322166192
BLCA	train	TCGA-DK-A2I2-01	7.1520139850258
BRCA	train	TCGA-A7-A0CD-01	0.441197519920327
BRCA	train	TCGA-C8-A26Z-01	0.0181740020760985
BRCA	train	TCGA-A7-A13D-01	4.18712771636878
BRCA	train	TCGA-BH-A0BZ-01	1.66011012450799
BRCA	train	TCGA-S3-A6ZF-01	0.95103048984901
BRCA	train	TCGA-B6-A0RN-01	0.544329518075542
BRCA	train	TCGA-E9-A3HO-01	-0.207872208338702
BRCA	train	TCGA-B6-A0I2-01	1.25931275763193
BRCA	train	TCGA-AQ-A7U7-01	-0.205284093334794
BRCA	train	TCGA-BH-A0E1-01	-0.570763997052067
BRCA	train	TCGA-LL-A6FP-01	-1.17968539264007
BRCA	train	TCGA-C8-A137-01	1.10590430853213
BRCA	train	TCGA-BH-A0DL-01	4.05700699627679
BRCA	train	TCGA-JL-A3YW-01	4.57681816518013
BRCA	train	TCGA-GM-A2DH-01	0.40189212179753
BRCA	train	TCGA-B6-A0IG-01	0.318596054283773
BRCA	train	TCGA-AC-A3OD-01	1.9821756235387
BRCA	train	TCGA-E2-A15A-06	0.338668833261153
BRCA	train	TCGA-GI-A2C9-01	3.659963562256
BRCA	train	TCGA-A8-A08T-01	1.84489012430682
BRCA	train	TCGA-BH-A0HI-01	0.898667494541853
BRCA	train	TCGA-C8-A8HP-01	1.82323945345507
BRCA	train	TCGA-EW-A423-01	-0.531475412588593
BRCA	train	TCGA-OL-A6VO-01	3.03578822875815
BRCA	train	TCGA-A1-A0SQ-01	-0.187735157186405
BRCA	train	TCGA-AR-A256-01	3.17590911672838
BRCA	train	TCGA-E2-A14N-01	4.44860050873636
BRCA	train	TCGA-AC-A8OR-01	2.58638620022653
BRCA	train	TCGA-BH-A0BF-01	2.1651568484153
BRCA	train	TCGA-A2-A04V-01	1.97289944446352
BRCA	train	TCGA-AO-A12C-01	0.74213546067227
BRCA	train	TCGA-EW-A1IW-01	1.64145705017434
BRCA	train	TCGA-A7-A426-01	0.574478739496675
BRCA	train	TCGA-EW-A1J6-01	0.876097538721062
BRCA	train	TCGA-AC-A6NO-01	1.69059201399407
BRCA	train	TCGA-A2-A0D1-01	3.71144261955719
BRCA	train	TCGA-AR-A2LR-01	2.05655857982341
BRCA	train	TCGA-AO-A12D-01	3.1175958463894
BRCA	train	TCGA-LQ-A4E4-01	0.671746050549875
BRCA	train	TCGA-A1-A0SD-01	0.638411844870007
BRCA	train	TCGA-A7-A2KD-01	2.01362427084645
BRCA	train	TCGA-C8-A12T-01	3.26868390185706
BRCA	train	TCGA-A2-A0YF-01	0.339088349813363
BRCA	train	TCGA-PL-A8LV-01	2.16654039894393
BRCA	train	TCGA-E2-A106-01	-0.335124472223389
BRCA	train	TCGA-B6-A0I8-01	-1.38657137440631
BRCA	train	TCGA-BH-A0E6-01	2.13070222992587
BRCA	train	TCGA-E2-A1LK-01	5.63508370777146
BRCA	train	TCGA-GM-A3XG-01	-0.0907545822163729
BRCA	train	TCGA-A2-A1G0-01	1.63728541100305
BRCA	train	TCGA-BH-A0DE-01	1.32879189954121
BRCA	train	TCGA-B6-A0X7-01	0.908232737855566
BRCA	train	TCGA-A7-A5ZV-01	3.74706758956922
BRCA	train	TCGA-A7-A6VW-01	5.37197312663728
BRCA	train	TCGA-D8-A1XL-01	1.72457878593502
BRCA	train	TCGA-AR-A1AL-01	0.981531234036588
BRCA	train	TCGA-A2-A0EX-01	0.636705681415838
BRCA	train	TCGA-E9-A1NG-01	4.01531524354775
BRCA	train	TCGA-C8-A8HQ-01	1.83114969373411
BRCA	train	TCGA-E9-A1QZ-01	0.614847206743086
BRCA	train	TCGA-BH-A0H3-01	0.932661169441101
BRCA	train	TCGA-A2-A0EW-01	2.13661211197661
BRCA	train	TCGA-C8-A12Q-01	1.99679001108458
BRCA	train	TCGA-AC-A2FB-01	0.634613991506161
BRCA	train	TCGA-AR-A2LO-01	1.58211979978271
BRCA	train	TCGA-AO-A0JA-01	1.00413492791852
BRCA	train	TCGA-AO-A0JF-01	2.82025590868351
BRCA	train	TCGA-S3-AA15-01	2.22751049098935
BRCA	train	TCGA-EW-A1J3-01	2.60543089813026
BRCA	train	TCGA-C8-A273-01	0.631102083601424
BRCA	train	TCGA-EW-A1PA-01	0.932070673568452
BRCA	train	TCGA-EW-A6SB-01	1.85687838525575
BRCA	train	TCGA-LL-A73Y-01	1.02330779439095
BRCA	train	TCGA-D8-A1JN-01	-1.4686005658329
BRCA	train	TCGA-AC-A23H-01	2.24720990612691
BRCA	train	TCGA-A8-A075-01	2.2245738005973
BRCA	train	TCGA-E9-A1R3-01	0.94094908246418
BRCA	train	TCGA-AR-A1AO-01	1.67390558029393
BRCA	train	TCGA-BH-A0BV-01	0.396825364557802
BRCA	train	TCGA-E2-A1IN-01	1.27218054859732
BRCA	train	TCGA-A2-A0CW-01	0.969450575083467
BRCA	train	TCGA-AR-A2LK-01	1.4787277513056
BRCA	train	TCGA-OL-A5D7-01	0.973177116001796
BRCA	train	TCGA-E9-A1N6-01	3.1656886144275
BRCA	train	TCGA-A2-A04R-01	1.63222225647765
BRCA	train	TCGA-B6-A40B-01	2.50643893182215
BRCA	train	TCGA-BH-A0HB-01	4.42166397211427
BRCA	train	TCGA-AR-A0TQ-01	1.12977441328929
BRCA	train	TCGA-E2-A14T-01	1.43344376973845
BRCA	train	TCGA-EW-A1PF-01	1.44016495669757
BRCA	train	TCGA-GM-A2DL-01	2.97145521083053
BRCA	train	TCGA-E9-A249-01	1.29341254958288
BRCA	train	TCGA-A8-A0AB-01	0.752290380671457
BRCA	train	TCGA-AN-A0FD-01	2.60153559218546
BRCA	train	TCGA-A2-A0CU-01	0.78557797218953
BRCA	train	TCGA-AO-A12A-01	0.599237547702304
BRCA	train	TCGA-C8-A1HN-01	3.59236888183186
BRCA	train	TCGA-BH-A1EV-01	2.40946603388861
BRCA	train	TCGA-BH-A0HQ-01	0.811320968727471
BRCA	train	TCGA-BH-A0GY-01	3.69141643544413
BRCA	train	TCGA-BH-A0HL-01	1.68231864231606
BRCA	train	TCGA-BH-A0BS-01	0.708674169003914
BRCA	train	TCGA-EW-A3U0-01	1.09215024629269
BRCA	train	TCGA-3C-AALK-01	1.24774754011841
BRCA	train	TCGA-A2-A0CV-01	1.39952364435571
BRCA	train	TCGA-AO-A12F-01	3.32243558735627
BRCA	train	TCGA-D8-A1JF-01	1.65553288493847
BRCA	train	TCGA-BH-A42U-01	0.815596452460546
BRCA	train	TCGA-UU-A93S-01	1.8356728742824
BRCA	train	TCGA-BH-A0B1-01	2.65074997966057
BRCA	train	TCGA-AN-A0FK-01	-0.167879265309421
BRCA	train	TCGA-AO-A03N-01	2.40867966973785
BRCA	train	TCGA-D8-A13Y-01	3.9097368640323
BRCA	train	TCGA-C8-A133-01	0.676903560878822
BRCA	train	TCGA-E9-A229-01	1.76890788768998
BRCA	train	TCGA-BH-A0H6-01	2.38636814194862
BRCA	train	TCGA-B6-A2IU-01	-0.651732030519846
BRCA	train	TCGA-A2-A0CX-01	1.6782557627473
BRCA	train	TCGA-E2-A1IK-01	-0.0520802774657745
BRCA	train	TCGA-D8-A1XM-01	1.06530917952835
BRCA	train	TCGA-BH-A0HK-01	4.7181916941334
BRCA	train	TCGA-3C-AALI-01	-0.109489038962379
BRCA	train	TCGA-E9-A1RA-01	1.69505125497378
BRCA	train	TCGA-BH-A1FR-01	-0.258928346371956
BRCA	train	TCGA-D8-A27P-01	0.661698151924379
BRCA	train	TCGA-AR-A0U3-01	2.8788621506755
BRCA	train	TCGA-AO-A03T-01	0.778166062851868
BRCA	train	TCGA-A2-A4S2-01	0.0510090075217269
