"","cancer-uterus","cancer-skin","cancer-prostate","cancer-lung","cancer-liver","cancer-kidney","cancer-Head & Neck","cancer-Colon & Rectum","cancer-breast","cancer-bladder","cancer-blood","cancer-brain","cancer-pancreas","cvd-stroke-blood-1","cvd-stroke-blood-2","cvd-infarct-blood","cvd-heart-failure-blood","cvd-CAD-blood","cvd-CAD-plaque","ndd-parkinson-blood-1","ndd-parkinson-blood-2","ndd-MCI-blood","ndd-AD-brain","ndd-AD-blood","t2d-diabetes-islets-1","t2d-diabetes-liver","t2d-diabetes-islets-2","t2d-IR-adipose-tissue","aging-danio-brain","aging-danio-skin","aging-danio-liver","aging-notho-brain","aging-notho-skin","aging-notho-liver","aging-mouse-brain","aging-mouse-skin","aging-mouse-liver","aging-mouse-blood","aging-human-skin","aging-human-blood","aging-human-fibroblasts"
"ENSG00000065328",0.997690531177829,0.791817881887166,0.984163642362257,0.994061365885846,0.988452655889146,0.995381062355658,0.979544704717915,0.989112504124051,0.989772352358957,0.995381062355658,-0.731771692510722,0.99340151765094,0.790498185417354,0.444407786209172,-0.45298581326295,0.328604420983174,-0.351699109204883,-0.153084790498185,0.738040250742329,0.354008578027054,0.389310458594523,0.128010557571758,0.487957769712966,0.393599472121412,-0.862751567139558,-0.568459254371495,-0.836357637743319,0.75354668426262,0.733091388980534,0.855493236555592,0.980204552952821,-0.972946222368855,-0.960739030023095,-0.975255691191026,-0.960739030023095,-0.975255691191026,-0.972616298251402,0.721214120752227,-0.0356318046849225,0.995051138238205,-0.999010227647641
"ENSG00000138180",0.99670075882547,0.934675024744309,0.991092048828769,0.989772352358957,0.984823490597163,0.994391290003299,0.984823490597163,0.968987132959419,0.995381062355658,0.987462883536787,-0.409105905641702,0.99670075882547,0.978554932365556,0.580336522599802,-0.815572418343781,0.436159683272847,-0.563180468492247,0.0254041570438799,0.897063675354668,0.187726822830749,0.423292642692181,0.125371164632135,0.406796436819531,0.235895743978885,-0.758825470141867,0.356977895084131,-0.804684922467832,0.770042890135269,0.889145496535797,0.958429561200924,-0.196964698119433,-0.963378422962719,-0.919498515341471,-0.708347080171561,-0.99010227647641,-0.977565160013197,0.817222038931046,0.06961398878258,-0.847245133619268,0.971626525899043,-0.993071593533487
"ENSG00000085999",0.992411745298581,0.0966677664137248,0.957109864731112,0.992411745298581,0.990432200593863,0.970306829429231,0.956120092378753,0.982184097657539,0.988122731771693,0.991751897063675,-0.178818871659518,0.0217749917518971,0.750907291322996,0.218079841636424,0.612009237875289,0.476740349719565,-0.141207522269878,-0.470471791487958,0.566149785549324,-0.306169580996371,0.639392939623887,-0.109534806994391,0.190366215770373,-0.0359617288023755,0.597162652589904,-0.359617288023755,0.173210161662818,0.911250412405147,0.243154074562851,-0.0392609699769053,0.99340151765094,-0.54140547674035,-0.954470471791488,-0.983833718244804,-0.935004948861762,-0.971956450016496,0.56021115143517,-0.811283404816892,-0.349389640382712,0.927416694160343,-0.98449356647971
"ENSG00000123473",0.980864401187727,0.163312438139228,0.988122731771693,0.981524249422633,0.975585615308479,0.901022764764104,0.880567469482019,0.934015176509403,0.97789508413065,0.983503794127351,-0.492576707357308,0.59221379082811,0.963048498845266,-0.211481359287364,0.377433190366216,0.023754536456615,0.173210161662818,0.123061695809964,0.799076212471132,0.123061695809964,-0.290003299241175,-0.153084790498185,0.434180138568129,-0.0580666446717255,-0.761464863081491,-0.976905311778291,-0.403167271527549,0.897063675354668,-0.794787198944243,0.404816892114814,0.0204552952820851,-0.437479379742659,-0.92708677004289,-0.97129660178159,-0.598152424942263,-0.972946222368855,0.64533157373804,0.628175519630485,-0.241504453975586,0.238865061035962,-0.96238865061036
"ENSG00000105011",0.992741669416034,0.63312438139228,0.980204552952821,0.979544704717915,0.982514021774992,0.985483338832069,0.995051138238205,0.902342461233916,0.988452655889146,0.986143187066975,-0.612999010227648,0.570768723193665,0.558231606730452,-0.396568789178489,0.146486308149126,0.819201583635764,-0.487627845595513,0.608709996700759,0.774991751897064,-0.18673705047839,0.381392279775652,-0.330913889805345,0.85417354008578,0.442428241504454,-0.613658858462554,0.270867700428901,-0.722863741339492,0.952161002969317,-0.221049158693501,-0.0386011217419993,-0.164962058726493,-0.0772022434839987,-0.514351699109205,-0.304519960409106,0.962058726492907,-0.84526558891455,-0.266908611019466,-0.936324645331574,-0.64863081491257,-0.21214120752227,-0.980534477070274
"ENSG00000013810",0.984163642362257,0.859122401847575,0.838337182448037,0.953480699439129,0.970306829429231,0.942923127680633,0.870009897723524,0.787528868360277,0.978554932365556,0.971626525899043,-0.665456944902672,0.995381062355658,0.683602771362587,-0.225008248102936,-0.358957439788849,0.958429561200924,-0.606070603761135,0.988122731771693,0.916529198284395,0.500164962058727,0.533817222038931,0.0880897393599472,0.928076542395249,0.833058396568789,-0.524249422632795,-0.695480039590894,-0.530188056746948,0.832398548333883,0.248102936324645,0.695150115473441,0.777301220719235,-0.990762124711316,-0.934345100626856,-0.944572748267898,-0.297921478060046,-0.933025404157044,-0.419663477400198,0.163972286374134,-0.0369515011547344,0.491586935004949,-0.978225008248103
"ENSG00000168078",0.999340151765094,0.820851204223029,0.994391290003299,0.992741669416034,0.994391290003299,0.989772352358957,0.963708347080172,0.775981524249423,0.99670075882547,0.978554932365556,-0.904322005938634,0.997690531177829,0.904651930056087,0.480699439129,-0.475750577367206,0.194655229297262,0.353348729792148,0.0131969646981194,0.474760805014847,-0.0765423952490927,-0.953150775321676,0.231276806334543,0.692510722533817,0.0333223358627516,-0.993731441768393,-0.844605740679644,-0.972616298251402,0.234576047509073,-0.946222368855163,0.795117123061696,0.330583965687892,-0.959419333553283,-0.900032992411745,-0.96238865061036,-0.999670075882547,-0.993731441768393,-0.954800395908941,-0.669416034312108,0.115473441108545,0.937644341801386,-0.986473111184428
"ENSG00000093009",0.998680303530188,0.947542065324975,0.989112504124051,0.998680303530188,0.995051138238205,0.998350379412735,0.997690531177829,0.986803035301881,0.992411745298581,0.995051138238205,-0.555262289673375,0.971626525899043,0.780270537776312,0.504453975585615,0.0197954470471792,-0.130979874628835,-0.115143516991092,-0.830089079511712,0.576047509072913,0.514681623226658,-0.508742989112504,-0.127680633454305,0.849554602441438,0.109204882876938,-0.276146486308149,-0.209171890465193,-0.702078521939954,0.829099307159353,0.954140547674035,-0.0673045199604091,-0.210821511052458,-0.98449356647971,-0.953150775321676,-0.98449356647971,0.795776971296602,-0.869350049488618,-0.837677334213131,0.340811613328934,0.179148795776971,0.874298911250412,-0.992081821181128
"ENSG00000138160",0.987462883536787,0.65522929726163,0.978554932365556,0.986143187066975,0.973276146486308,0.918838667106565,0.879247773012207,0.856483008907951,0.984823490597163,0.980864401187727,-0.836357637743319,0.943582975915539,0.953480699439129,0.256680963378423,-0.776311448366876,-0.329594193335533,0.630814912570109,-0.156384031672715,0.905311778290993,0.574067964368195,0.347080171560541,-0.216430221049159,0.223028703398218,0.0353018805674695,-0.972946222368855,-0.92708677004289,-0.956779940613659,0.737380402507423,-0.697459584295612,0.916529198284395,-0.194325305179809,-0.998020455295282,-0.987132959419334,-0.966677664137248,-0.989442428241504,-0.990762124711316,-0.814252721873969,0.488617617947872,-0.0161662817551963,0.934015176509403,-0.985813262949522
"ENSG00000140525",0.970306829429231,0.963708347080172,0.828439458924447,0.975915539425932,0.981524249422633,0.955130320026394,0.972286374133949,0.950841306499505,0.970966677664137,0.973935994721214,-0.6077202243484,0.988452655889146,0.960409105905642,-0.115803365225998,-0.822170900692841,-0.90168261299901,-0.682942923127681,-0.340481689211481,0.861761794787199,0.371164632134609,-0.580006598482349,-0.0630155064335203,0.0217749917518971,-0.0349719564500165,-0.97129660178159,-0.707687231936655,-0.800725833058397,0.909600791817882,-0.456614978554932,0.15803365225998,0.764104256021115,-0.94589244473771,-0.985153414714616,-0.987792807654239,-0.987792807654239,-0.924447377103266,0.840316727152755,-0.752556911910261,-0.499835037941273,0.54701418673705,-0.964038271197625
"ENSG00000051180",0.983503794127351,0.31936654569449,0.931045859452326,0.982184097657539,0.977235235895744,0.968987132959419,0.957769712966018,0.709996700758825,0.984163642362257,0.984823490597163,-0.789508413064995,0.842956120092379,0.810623556581986,0.472781260310129,0.289343451006269,-0.297921478060046,-0.254371494556252,0.311448366875619,0.729792147806005,0.757835697789508,0.997690531177829,0.272187396898713,0.880567469482019,0.39887825800066,-0.44308808973936,0.0244143846915209,-0.776971296601782,-0.49389640382712,-0.645001649620587,-0.619597492576707,-0.508083140877598,-0.950511382382052,-0.956450016496206,-0.958759485318377,-0.0976575387660838,-0.960739030023095,0.521280105575718,0.34477070273837,-0.0679643681953151,0.859782250082481,-0.969317057076872
"ENSG00000113580",-0.993731441768393,-0.834708017156054,-0.909270867700429,-0.763774331903662,-0.457274826789838,0.846255361266909,-0.494556252062026,-0.976905311778291,-0.959419333553283,-0.805344770702738,0.546684262619597,-0.0814912570108875,-0.362256680963378,0.686902012537116,-0.900032992411745,-0.668756186077202,0.947212141207522,0.649620587264929,-0.410425602111514,0.239854833388321,0.537116463213461,-0.40778620917189,0.06961398878258,-0.022764764104256,-0.589739359947212,-0.538766083800726,-0.185087429891125,-0.298911250412405,0.782580006598482,0.829099307159353,0.897063675354668,0.72814252721874,0.197294622236886,0,0.0607060376113494,0.774991751897064,-0.393929396238865,-0.105575717584955,0.294622236885516,-0.858792477730122,-0.280105575717585
"ENSG00000073910",-0.980534477070274,-0.964038271197625,-0.86077202243484,-0.98119432530518,-0.220389310458595,-0.965687891784889,-0.951831078851864,-0.499175189706368,-0.85747278126031,-0.93368525239195,-0.927746618277796,-0.815572418343781,-0.315077532167601,-0.120092378752887,-0.273837017485978,0.302210491586935,0.860442098317387,0.913229957109865,-0.959419333553283,0.31936654569449,0.722533817222039,0.192345760475091,-0.805344770702738,0.123061695809964,-0.858792477730122,0.283734741009568,-0.94589244473771,-0.306169580996371,-0.40778620917189,-0.642362256680963,0.694490267238535,0.409765753876608,-0.0976575387660838,0.819201583635764,0.856153084790498,0.967337512372154,0.888815572418344,-0.53150775321676,-0.655559221379083,-0.403827119762455,0.988122731771693
"ENSG00000115896",-0.992081821181128,-0.404486967997361,-0.986473111184428,-0.961398878258001,0.758495546024414,-0.997030682942923,-0.965357967667437,-0.933025404157044,-0.549323655559221,-0.971956450016496,-0.895084130649951,-0.926426921807984,0.127350709336853,-0.207852193995381,0.873639063015506,-0.825140217749918,-0.544374793797427,0.42989112504124,-0.982843945892445,-0.469811943253052,0.40547674034972,0.411415374463873,-0.409435829759155,0.365885846255361,0.396238865061036,0.436159683272847,0.333883206862422,-0.710326624876278,0.31606730451996,0.368195315077532,0.936654569449027,0.49059716265259,-0.209171890465193,0.902342461233916,0.932035631804685,0.899043220059386,0.791817881887166,0.879907621247113,0.426591883866711,-0.954470471791488,0.978554932365556
"ENSG00000112742",0.99340151765094,0.734741009567799,0.990432200593863,0.997360607060376,0.998350379412735,0.982184097657539,0.967337512372154,0.909600791817882,0.989112504124051,0.999340151765094,-0.8287693830419,0.968987132959419,0.917518970636754,0.485648300890795,-0.431870669745958,-0.150115473441109,0.0669745958429561,0.16463213460904,0.832398548333883,-0.723523589574398,0.934675024744309,-0.110854503464203,0.948861761794787,0.140877598152425,-0.953150775321676,-0.93368525239195,-0.970636753546684,0.81656219069614,0.882217090069284,0.903992081821181,0.601451666116793,-0.965357967667437,-0.951831078851864,-0.935664797096668,-0.991421972946222,0.668426261959749,0.456285054437479,0.908940943582976,-0.937974265918839,0.489277466182778,-0.989442428241504
"ENSG00000051341",0.991751897063675,-0.209831738700099,0.975915539425932,0.99340151765094,0.986143187066975,0.988122731771693,0.969646981194325,0.964368195315078,0.986143187066975,0.998680303530188,-0.593863411415374,0.684922467832399,0.899043220059386,0.0524579346750247,0.161002969317057,-0.0392609699769053,-0.0574067964368195,0.682283074892775,0.76905311778291,-0.688881557241834,0.848234905971627,-0.200593863411415,0.314087759815243,0.0626855823160673,-0.292642692180798,0.412735070933685,-0.604091059056417,0.954140547674035,0.892114813592874,0.515341471461564,-0.681293302540416,0.861761794787199,-0.970636753546684,-0.907621247113164,-0.954800395908941,-0.864401187726823,0.587594853183768,-0.560541075552623,0.397558561530848,0.56680963378423,-0.99010227647641
"ENSG00000114268",0.975585615308479,0.124711316397229,0.73144176839327,0.634444077862092,0.935334872979215,0.97459584295612,0.793797426591884,0.718574727812603,0.938964038271198,0.981524249422633,-0.94919168591224,0.679643681953151,-0.432200593863411,0.958429561200924,-0.391290003299241,0.884856483008908,0.262619597492577,0.863741339491917,0.763444407786209,0.991092048828769,0.146486308149126,0.737380402507423,0.650280435499835,0.995051138238205,-0.85087429891125,0.125371164632135,-0.914549653579677,-0.675684592543715,-0.978225008248103,-0.376443418013857,0.984823490597163,-0.0574067964368195,-0.100626855823161,-0.946222368855163,-0.200593863411415,-0.100626855823161,0.967337512372154,0.861101946552293,-0.943253051798086,0.684262619597493,-0.0399208182118113
"ENSG00000105974",-0.995710986473111,-0.677994061365886,-0.991421972946222,-0.997030682942923,0.407456285054437,0.963048498845266,0.667766413724843,-0.966677664137248,-0.996370834708017,-0.978884856483009,0.267898383371824,0.941603431210821,0.433520290333223,0.59221379082811,-0.592543714945563,0.00956779940613659,-0.536786539096008,-0.982843945892445,-0.973606070603761,0.440778620917189,0.598482349059716,0,0.202903332233586,0.206862421643022,0.456944902672385,0.0260640052787859,0.225998020455295,-0.557901682612999,0.363246453315737,0.320686242164302,0.868360277136259,0.665127020785219,0.836687561860772,0.654569449026724,0.723193665456945,0.934675024744309,0.947212141207522,-0.981854173540086,0.851864071263609,0.954140547674035,0.445397558561531
"ENSG00000131747",0.994391290003299,0.996040910590564,0.994061365885846,0.997690531177829,0.99670075882547,0.995051138238205,0.987462883536787,0.926756845925437,0.997690531177829,0.99670075882547,-0.860112174199934,1,0.997360607060376,0.730122071923458,-0.631144836687562,-0.216760145166612,-0.4364896073903,0.279445727482679,0.955130320026394,-0.143516991092049,0.986143187066975,-0.267568459254372,-0.705707687231937,0.420653249752557,-0.982843945892445,-0.978225008248103,-0.988782580006598,0.628175519630485,-0.693500494886176,-0.168591224018476,-0.420323325635104,-0.925767073573078,-0.769383041900363,0.0382711976245464,-0.999010227647641,-0.985813262949522,0.586275156713956,0.61662817551963,-0.883206862421643,0.790498185417354,-0.987792807654239
"ENSG00000166851",0.990432200593863,0.413559881227318,0.991751897063675,0.991092048828769,0.99340151765094,0.987462883536787,0.95908940943583,0.980204552952821,0.994061365885846,0.994061365885846,-0.685252391949852,0.798086440118773,0.922797756516001,0.0138568129330254,0.613988782580007,0.78126031012867,-0.423622566809634,0.371824480369515,0.889145496535797,-0.0946882217090069,0.576707357307819,0.133289343451006,0.67073573078192,0.046189376443418,-0.350709336852524,0.761794787198944,-0.749587594853184,0.509072913229957,-0.94589244473771,0.904651930056087,0.672715275486638,-0.993071593533487,-0.9115803365226,-0.946882217090069,-0.972616298251402,-0.98449356647971,-0.983833718244804,0.715275486638073,-0.943912900032992,0.986143187066975,-0.990762124711316
"ENSG00000123096",-0.99010227647641,0.966347740019795,-0.958099637083471,-0.526888815572418,-0.448366875618608,0.909600791817882,-0.681293302540416,-0.958759485318377,-0.962718574727813,-0.9557901682613,-0.425602111514352,0.621247113163972,0.67073573078192,-0.210821511052458,-0.495216100296932,-0.0359617288023755,0.987462883536787,0.489937314417684,-0.983833718244804,-0.453645661497856,-0.882547014186737,0.0125371164632135,0.0682942923127681,0.23754536456615,0.136588584625536,0.200923787528868,0.261959749257671,0.0989772352358957,0.921807984163642,-0.0560870999670076,0.86407126360937,0.895743978884856,0.240514681623227,0.658198614318707,0.878587924777301,0.902342461233916,0.884856483008908,0.986143187066975,0.999340151765094,-0.985153414714616,0.901022764764104
"ENSG00000168497",-0.999670075882547,-0.593863411415374,-0.965687891784889,-0.998020455295282,-0.884526558891455,-0.31375783569779,-0.992081821181128,-0.997030682942923,-0.999670075882547,-0.998020455295282,-0.996370834708017,-0.564170240844606,-0.920158363576377,0.987462883536787,0.986803035301881,-0.26294952161003,0.933355328274497,0.380732431540746,-0.135268888155724,0.909600791817882,0.194655229297262,-0.900692840646651,0.485648300890795,-0.823820521280106,0.070933685252392,0.610689541405477,0.0979874628835368,-0.717584955460244,-0.854503464203233,0.129990102276476,0.251732101616628,0.128670405806664,0.391619927416694,0.369844935664797,0.913229957109865,0.901022764764104,-0.389640382711976,0.647311118442758,0.984163642362257,-0.756845925437149,0.463213460903992
"ENSG00000134057",0.982514021774992,0.732431540745629,0.955460244143847,0.984823490597163,0.987462883536787,0.890465193005609,0.805014846585285,0.948861761794787,0.981524249422633,0.979544704717915,-0.917189046519301,0.703068294292313,0.986143187066975,0.220719234576048,-0.845925437149456,-0.189376443418014,0.238205212801056,-0.0425602111514352,0.855493236555592,0.750907291322996,-0.967007588254701,0.163972286374134,-0.78785879247773,-0.0135268888155724,-0.895084130649951,-0.356647970966678,-0.933025404157044,0.359287363906302,-0.990762124711316,0.90828109534807,0.489937314417684,-0.999010227647641,-0.6961398878258,-0.958099637083471,-0.998020455295282,-0.987792807654239,-0.992081821181128,-0.114813592873639,-0.758825470141867,0.251732101616628,-0.98119432530518
"ENSG00000162063",0.976575387660838,0.399538106235566,-0.141207522269878,0.970966677664137,0.971626525899043,0.91487957769713,0.854833388320686,0.979544704717915,0.966347740019795,0.964368195315078,-0.830089079511712,0.67073573078192,0.287033982184098,-0.135268888155724,0.125371164632135,0.126031012867041,-0.427251732101617,0.350379412735071,0.673375123721544,0.600791817881887,0.953480699439129,0.241174529858133,0.33256351039261,0.431540745628505,-0.286044209831739,-0.105575717584955,-0.515671395579017,0.7845595513032,-0.989442428241504,-0.991421972946222,-0.993071593533487,-0.976245463543385,-0.973606070603761,-0.941273507093369,-0.782250082481029,-0.954800395908941,-0.616298251402178,-0.83206862421643,-0.834708017156054,0.982514021774992,-0.971956450016496
"ENSG00000126787",0.998350379412735,0.764764104256021,0.999340151765094,0.999340151765094,0.997360607060376,0.99670075882547,0.986803035301881,0.879907621247113,0.998350379412735,0.994391290003299,-0.961398878258001,0.986143187066975,0.991092048828769,0.494226327944573,-0.847904981854174,0.219069613988783,0.0861101946552293,0.34477070273837,0.907291322995711,0.315407456285054,0.979544704717915,0.141867370504784,0.282085120422303,0.340151765094028,-0.970636753546684,-0.141207522269878,-0.997030682942923,0.802375453645662,-0.634114153744639,0.863741339491917,0.246123391619927,-0.983833718244804,-0.918508742989113,-0.939623886506104,-0.978225008248103,-0.945232596502804,-0.0207852193995381,-0.639722863741339,-0.774661827779611,0.978554932365556,-0.993731441768393
"ENSG00000164045",0.986143187066975,0.620587264929066,0.971626525899043,0.982514021774992,0.966017815902342,-0.612339161992742,-0.170570768723194,0.923457604750907,0.973935994721214,0.982514021774992,-0.790828109534807,0.916529198284395,-0.0115473441108545,0.412735070933685,0.213130979874629,0.0564170240844606,0.464533157373804,-0.0194655229297262,0.236885516331244,-0.273177169251072,0.910260640052788,0.0389310458594523,0.79115803365226,0.0676344440778621,-0.636093698449357,0.605080831408776,-0.127680633454305,0.603761134938964,0.827779610689541,0.970306829429231,0.677004289013527,-0.967667436489607,-0.377103266248763,-0.746288353678654,0.295941933355328,-0.549323655559221,0.360936984493566,-0.72484328604421,0.721873968987133,0.984823490597163,-0.965357967667437
