fromNode	toNode	weight	direction	fromAltName	toAltName
Ddx27	Rpl38	1	undirected	NA	NA
Ddx27	Rpl3l	1	undirected	NA	NA
Ddx27	Rpl4	1	undirected	NA	NA
Ddx27	Rpl5	1	undirected	NA	NA
Ddx27	Rpl7	1	undirected	NA	NA
Ddx27	Rpl8	1	undirected	NA	NA
Ddx27	Rplp0	1	undirected	NA	NA
Ddx27	Rps19	1	undirected	NA	NA
Ddx27	Rps5	1	undirected	NA	NA
Ddx27	Rps6	1	undirected	NA	NA
Ddx27	Rps8	1	undirected	NA	NA
Ddx27	Rrp1	1	undirected	NA	NA
Ddx27	Rrp1b	1	undirected	NA	NA
Ddx27	Rrp7a	1	undirected	NA	NA
Ddx27	Rrp8	1	undirected	NA	NA
Ddx27	Rrp9	1	undirected	NA	NA
Ddx27	Rrs1	1	undirected	NA	NA
Ddx27	Rsl1d1	1	undirected	NA	NA
Ddx27	Rsl24d1	1	undirected	NA	NA
Ddx27	Sart1	1	undirected	NA	NA
Ddx27	Smn1	1	undirected	NA	NA
Ddx27	Spata5	1	undirected	NA	NA
Ddx27	Srp14	1	undirected	NA	NA
Ddx27	Tbl3	1	undirected	NA	NA
Ddx27	Tsr1	1	undirected	NA	NA
Ddx27	Twistnb	1	undirected	NA	NA
Ddx27	Upf3b	1	undirected	NA	NA
Ddx27	Utp11l	1	undirected	NA	NA
Ddx27	Utp14a	1	undirected	NA	NA
Ddx27	Utp15	1	undirected	NA	NA
Ddx27	Utp18	1	undirected	NA	NA
Ddx27	Utp3	1	undirected	NA	NA
Ddx27	Utp6	1	undirected	NA	NA
Ddx27	Wdr12	1	undirected	NA	NA
Ddx27	Wdr3	1	undirected	NA	NA
Ddx27	Wdr36	1	undirected	NA	NA
Ddx27	Wdr43	1	undirected	NA	NA
Ddx27	Wdr46	1	undirected	NA	NA
Ddx27	Wdr74	1	undirected	NA	NA
Ddx27	Wdr75	1	undirected	NA	NA
Ddx27	Znf593	1	undirected	NA	NA
Ddx3x	Ddx52	1	undirected	NA	NA
Ddx3x	Ebna1bp2	1	undirected	NA	NA
Ddx3x	Eef2	1	undirected	NA	NA
Ddx3x	Eif2a	1	undirected	NA	NA
Ddx3x	Eif2s1	1	undirected	NA	NA
Ddx3x	Eif3a	1	undirected	NA	NA
Ddx3x	Eif3b	1	undirected	NA	NA
Ddx3x	Eif3c	1	undirected	NA	NA
Ddx3x	Eif3d	1	undirected	NA	NA
Ddx3x	Eif3e	1	undirected	NA	NA
Ddx3x	Eif3g	1	undirected	NA	NA
Ddx3x	Eif3h	1	undirected	NA	NA
Ddx3x	Eif3i	1	undirected	NA	NA
Ddx3x	Eif4a1	1	undirected	NA	NA
Ddx3x	Eif4a2	1	undirected	NA	NA
Ddx3x	Eif4e	1	undirected	NA	NA
Ddx3x	Eif4enif1	1	undirected	NA	NA
Ddx3x	Eif4g1	1	undirected	NA	NA
Ddx3x	Fbl	1	undirected	NA	NA
Ddx3x	Fbll1	1	undirected	NA	NA
Ddx3x	Fyttd1	1	undirected	NA	NA
Ddx3x	Gar1	1	undirected	NA	NA
Ddx3x	Gemin4	1	undirected	NA	NA
Ddx3x	Gemin5	1	undirected	NA	NA
Ddx3x	Gemin6	1	undirected	NA	NA
Ddx3x	Heatr1	1	undirected	NA	NA
Ddx3x	Imp4	1	undirected	NA	NA
Ddx3x	Impdh2	1	undirected	NA	NA
Ddx3x	Krr1	1	undirected	NA	NA
Ddx3x	Lsm14b	1	undirected	NA	NA
Ddx3x	Mphosph10	1	undirected	NA	NA
Ddx3x	Mrpl15	1	undirected	NA	NA
Ddx3x	Mrpl2	1	undirected	NA	NA
Ddx3x	Mrpl3	1	undirected	NA	NA
Ddx3x	Mrto4	1	undirected	NA	NA
Ddx3x	Nfkb1	1	undirected	NA	NA
Ddx3x	Nol6	1	undirected	NA	NA
Ddx3x	Nsa2	1	undirected	NA	NA
Ddx3x	Pabpc1	1	undirected	NA	NA
Ddx3x	Pabpc4	1	undirected	NA	NA
Ddx3x	Pdcd11	1	undirected	NA	NA
Ddx3x	Pno1	1	undirected	NA	NA
Ddx3x	Polr1c	1	undirected	NA	NA
Ddx3x	Polr1e	1	undirected	NA	NA
Ddx3x	Prpf3	1	undirected	NA	NA
Ddx3x	Pwp2	1	undirected	NA	NA
Ddx3x	Rpl13	1	undirected	NA	NA
Ddx3x	Rpl19	1	undirected	NA	NA
Ddx3x	Rpl21	1	undirected	NA	NA
Ddx3x	Rpl23	1	undirected	NA	NA
Ddx3x	Rpl26	1	undirected	NA	NA
Ddx3x	Rpl27a	1	undirected	NA	NA
Ddx3x	Rpl3	1	undirected	NA	NA
Ddx3x	Rpl30	1	undirected	NA	NA
Ddx3x	Rpl31	1	undirected	NA	NA
Ddx3x	Rpl32	1	undirected	NA	NA
Ddx3x	Rpl35a	1	undirected	NA	NA
Ddx3x	Rpl36a	1	undirected	NA	NA
Ddx3x	Rpl38	1	undirected	NA	NA
Ddx3x	Rpl3l	1	undirected	NA	NA
Ddx3x	Rpl4	1	undirected	NA	NA
Ddx3x	Rpl8	1	undirected	NA	NA
Ddx3x	Rplp0	1	undirected	NA	NA
Ddx3x	Rps6	1	undirected	NA	NA
Ddx3x	Rps8	1	undirected	NA	NA
Ddx3x	Sart1	1	undirected	NA	NA
Ddx3x	Smn1	1	undirected	NA	NA
Ddx3x	Snd1	1	undirected	NA	NA
Ddx3x	Snrpd1	1	undirected	NA	NA
Ddx3x	Srp14	1	undirected	NA	NA
Ddx3x	Tbl3	1	undirected	NA	NA
Ddx3x	Upf3b	1	undirected	NA	NA
Ddx3x	Utp14a	1	undirected	NA	NA
Ddx3x	Utp18	1	undirected	NA	NA
Ddx3x	Utp3	1	undirected	NA	NA
Ddx3x	Wdr12	1	undirected	NA	NA
Ddx3x	Wdr3	1	undirected	NA	NA
Ddx3x	Wdr36	1	undirected	NA	NA
Ddx3x	Wdr46	1	undirected	NA	NA
Ddx49	Ddx52	1	undirected	NA	NA
Ddx49	Ddx54	1	undirected	NA	NA
Ddx49	Dhx33	1	undirected	NA	NA
Ddx49	Dhx37	1	undirected	NA	NA
Ddx49	Dimt1	1	undirected	NA	NA
Ddx49	Ebna1bp2	1	undirected	NA	NA
Ddx49	Eif2a	1	undirected	NA	NA
Ddx49	Eif2s1	1	undirected	NA	NA
Ddx49	Eif3a	1	undirected	NA	NA
Ddx49	Eif3b	1	undirected	NA	NA
Ddx49	Eif3d	1	undirected	NA	NA
Ddx49	Eif3e	1	undirected	NA	NA
Ddx49	Eif3g	1	undirected	NA	NA
Ddx49	Eif3h	1	undirected	NA	NA
Ddx49	Eif3i	1	undirected	NA	NA
Ddx49	Eif4a1	1	undirected	NA	NA
Ddx49	Eif4a2	1	undirected	NA	NA
Ddx49	Eif4b	1	undirected	NA	NA
Ddx49	Eif4e	1	undirected	NA	NA
Ddx49	Eif4g1	1	undirected	NA	NA
Ddx49	Etf1	1	undirected	NA	NA
Ddx49	Fbl	1	undirected	NA	NA
Ddx49	Fbll1	1	undirected	NA	NA
Ddx49	Ftsj3	1	undirected	NA	NA
Ddx49	Gemin4	1	undirected	NA	NA
Ddx49	Gemin5	1	undirected	NA	NA
Ddx49	Gemin6	1	undirected	NA	NA
Ddx49	Heatr1	1	undirected	NA	NA
Ddx49	Imp3	1	undirected	NA	NA
Ddx49	Imp4	1	undirected	NA	NA
Ddx49	Krr1	1	undirected	NA	NA
Ddx49	Larp7	1	undirected	NA	NA
Ddx49	Las1l	1	undirected	NA	NA
Ddx49	Mphosph10	1	undirected	NA	NA
Ddx49	Mrpl15	1	undirected	NA	NA
Ddx49	Mrpl2	1	undirected	NA	NA
Ddx49	Mrpl3	1	undirected	NA	NA
Ddx49	Mrto4	1	undirected	NA	NA
Ddx49	Nat10	1	undirected	NA	NA
Ddx49	Ncl	1	undirected	NA	NA
Ddx49	Nip7	1	undirected	NA	NA
Ddx49	Nle1	1	undirected	NA	NA
Ddx49	Noc2l	1	undirected	NA	NA
Ddx49	Noc4l	1	undirected	NA	NA
Ddx49	Nol10	1	undirected	NA	NA
Ddx49	Nol11	1	undirected	NA	NA
Ddx49	Nol12	1	undirected	NA	NA
Ddx49	Nol6	1	undirected	NA	NA
Ddx49	Nop14	1	undirected	NA	NA
Ddx49	Nsa2	1	undirected	NA	NA
Ddx49	Pdcd11	1	undirected	NA	NA
Ddx49	Pno1	1	undirected	NA	NA
Ddx49	Polr1b	1	undirected	NA	NA
Ddx49	Polr1c	1	undirected	NA	NA
Ddx49	Polr1d	1	undirected	NA	NA
Ddx49	Polr1e	1	undirected	NA	NA
Ddx49	Polr3b	1	undirected	NA	NA
Ddx49	Ppid	1	undirected	NA	NA
Ddx49	Prpf3	1	undirected	NA	NA
Ddx49	Pwp2	1	undirected	NA	NA
Ddx49	Rbm19	1	undirected	NA	NA
Ddx49	Rbm28	1	undirected	NA	NA
Ddx49	Rbm34	1	undirected	NA	NA
Ddx49	Rcl1	1	undirected	NA	NA
Ddx49	Rpl13	1	undirected	NA	NA
Ddx49	Rpl19	1	undirected	NA	NA
Ddx49	Rpl21	1	undirected	NA	NA
Ddx49	Rpl23	1	undirected	NA	NA
Ddx49	Rpl26	1	undirected	NA	NA
Ddx49	Rpl27a	1	undirected	NA	NA
Ddx49	Rpl3	1	undirected	NA	NA
Ddx49	Rpl30	1	undirected	NA	NA
Ddx49	Rpl31	1	undirected	NA	NA
Ddx49	Rpl32	1	undirected	NA	NA
Ddx49	Rpl35a	1	undirected	NA	NA
Ddx49	Rpl38	1	undirected	NA	NA
Ddx49	Rpl3l	1	undirected	NA	NA
Ddx49	Rpl4	1	undirected	NA	NA
Ddx49	Rpl8	1	undirected	NA	NA
Ddx49	Rplp0	1	undirected	NA	NA
Ddx49	Rps14	1	undirected	NA	NA
Ddx49	Rps15	1	undirected	NA	NA
Ddx49	Rps19	1	undirected	NA	NA
Ddx49	Rps2	1	undirected	NA	NA
Ddx49	Rps6	1	undirected	NA	NA
Ddx49	Rps7	1	undirected	NA	NA
Ddx49	Rps8	1	undirected	NA	NA
Ddx49	Rrp1	1	undirected	NA	NA
Ddx49	Rrp12	1	undirected	NA	NA
Ddx49	Rrp1b	1	undirected	NA	NA
Ddx49	Rrp7a	1	undirected	NA	NA
Ddx49	Rrp8	1	undirected	NA	NA
Ddx49	Rrp9	1	undirected	NA	NA
Ddx49	Rsl1d1	1	undirected	NA	NA
Ddx49	Sart1	1	undirected	NA	NA
Ddx49	Smn1	1	undirected	NA	NA
Ddx49	Snrpd1	1	undirected	NA	NA
Ddx49	Srp14	1	undirected	NA	NA
Ddx49	Tbl3	1	undirected	NA	NA
Ddx49	Tfb2m	1	undirected	NA	NA
Ddx49	Tsr1	1	undirected	NA	NA
Ddx49	Twistnb	1	undirected	NA	NA
Ddx49	Upf3b	1	undirected	NA	NA
Ddx49	Utp11l	1	undirected	NA	NA
Ddx49	Utp14a	1	undirected	NA	NA
Ddx49	Utp15	1	undirected	NA	NA
Ddx49	Utp18	1	undirected	NA	NA
Ddx49	Utp3	1	undirected	NA	NA
Ddx49	Utp6	1	undirected	NA	NA
Ddx49	Wbp4	1	undirected	NA	NA
Ddx49	Wdr12	1	undirected	NA	NA
Ddx49	Wdr3	1	undirected	NA	NA
Ddx49	Wdr36	1	undirected	NA	NA
Ddx49	Wdr43	1	undirected	NA	NA
Ddx49	Wdr46	1	undirected	NA	NA
Ddx49	Wdr75	1	undirected	NA	NA
Ddx49	Ybx3	1	undirected	NA	NA
Ddx52	Ddx54	1	undirected	NA	NA
Ddx52	Ddx56	1	undirected	NA	NA
Ddx52	Dhx33	1	undirected	NA	NA
Ddx52	Dhx37	1	undirected	NA	NA
Ddx52	Dimt1	1	undirected	NA	NA
Ddx52	Eif4a1	1	undirected	NA	NA
Ddx52	Eif4a2	1	undirected	NA	NA
Ddx52	Fbl	1	undirected	NA	NA
Ddx52	Fbll1	1	undirected	NA	NA
Ddx52	Ftsj1	1	undirected	NA	NA
Ddx52	Ftsj3	1	undirected	NA	NA
Ddx52	Heatr1	1	undirected	NA	NA
Ddx52	Imp3	1	undirected	NA	NA
Ddx52	Imp4	1	undirected	NA	NA
Ddx52	Ipo7	1	undirected	NA	NA
Ddx52	Krr1	1	undirected	NA	NA
Ddx52	Mphosph10	1	undirected	NA	NA
Ddx52	Mrto4	1	undirected	NA	NA
Ddx52	Nat10	1	undirected	NA	NA
Ddx52	Ncl	1	undirected	NA	NA
Ddx52	Nip7	1	undirected	NA	NA
Ddx52	Noc2l	1	undirected	NA	NA
Ddx52	Noc4l	1	undirected	NA	NA
Ddx52	Nol10	1	undirected	NA	NA
Ddx52	Nol11	1	undirected	NA	NA
Ddx52	Nol12	1	undirected	NA	NA
Ddx52	Nol6	1	undirected	NA	NA
Ddx52	Nop14	1	undirected	NA	NA
Ddx52	Nsa2	1	undirected	NA	NA
Ddx52	Pdcd11	1	undirected	NA	NA
Ddx52	Pno1	1	undirected	NA	NA
Ddx52	Pwp2	1	undirected	NA	NA
Ddx52	Rbm19	1	undirected	NA	NA
Ddx52	Rbm28	1	undirected	NA	NA
Ddx52	Rcl1	1	undirected	NA	NA
Ddx52	Rplp0	1	undirected	NA	NA
Ddx52	Rps14	1	undirected	NA	NA
Ddx52	Rps2	1	undirected	NA	NA
Ddx52	Rps6	1	undirected	NA	NA
Ddx52	Rps7	1	undirected	NA	NA
Ddx52	Rps8	1	undirected	NA	NA
Ddx52	Rrp1	1	undirected	NA	NA
Ddx52	Rrp12	1	undirected	NA	NA
Ddx52	Rrp1b	1	undirected	NA	NA
Ddx52	Rrp7a	1	undirected	NA	NA
Ddx52	Rrp8	1	undirected	NA	NA
Ddx52	Rrp9	1	undirected	NA	NA
Ddx52	Rsl1d1	1	undirected	NA	NA
Ddx52	Tbl3	1	undirected	NA	NA
Ddx52	Tfb2m	1	undirected	NA	NA
Ddx52	Trub2	1	undirected	NA	NA
Ddx52	Tsr1	1	undirected	NA	NA
Ddx52	Utp11l	1	undirected	NA	NA
Ddx52	Utp14a	1	undirected	NA	NA
Ddx52	Utp15	1	undirected	NA	NA
Ddx52	Utp18	1	undirected	NA	NA
Ddx52	Utp3	1	undirected	NA	NA
Ddx52	Utp6	1	undirected	NA	NA
Ddx52	Wdr12	1	undirected	NA	NA
Ddx52	Wdr3	1	undirected	NA	NA
Ddx52	Wdr36	1	undirected	NA	NA
Ddx52	Wdr43	1	undirected	NA	NA
Ddx52	Wdr46	1	undirected	NA	NA
Ddx52	Wdr75	1	undirected	NA	NA
Ddx54	Dnajc2	1	undirected	NA	NA
Ddx54	Ebna1bp2	1	undirected	NA	NA
Ddx54	Eif2a	1	undirected	NA	NA
Ddx54	Eif2s1	1	undirected	NA	NA
Ddx54	Eif3a	1	undirected	NA	NA
Ddx54	Eif3b	1	undirected	NA	NA
Ddx54	Eif3c	1	undirected	NA	NA
Ddx54	Eif3d	1	undirected	NA	NA
Ddx54	Eif3e	1	undirected	NA	NA
Ddx54	Eif3g	1	undirected	NA	NA
Ddx54	Eif3h	1	undirected	NA	NA
Ddx54	Eif3i	1	undirected	NA	NA
Ddx54	Eif4e	1	undirected	NA	NA
Ddx54	Eif4g1	1	undirected	NA	NA
Ddx54	Eif5b	1	undirected	NA	NA
Ddx54	Eif6	1	undirected	NA	NA
Ddx54	Fbl	1	undirected	NA	NA
Ddx54	Fbll1	1	undirected	NA	NA
Ddx54	Ftsj3	1	undirected	NA	NA
Ddx54	Gcn1l1	1	undirected	NA	NA
Ddx54	Gemin4	1	undirected	NA	NA
Ddx54	Gemin5	1	undirected	NA	NA
Ddx54	Gemin6	1	undirected	NA	NA
Ddx54	Gnl2	1	undirected	NA	NA
Ddx54	Gnl3	1	undirected	NA	NA
Ddx54	Gnl3l	1	undirected	NA	NA
Ddx54	Heatr1	1	undirected	NA	NA
Ddx54	Imp3	1	undirected	NA	NA
Ddx54	Imp4	1	undirected	NA	NA
Ddx54	Kiaa0020	1	undirected	NA	NA
Ddx54	Krr1	1	undirected	NA	NA
Ddx54	Mak16	1	undirected	NA	NA
Ddx54	Mbd3	1	undirected	NA	NA
Ddx54	Mdn1	1	undirected	NA	NA
Ddx54	Mphosph10	1	undirected	NA	NA
Ddx54	Mrpl15	1	undirected	NA	NA
Ddx54	Mrpl2	1	undirected	NA	NA
Ddx54	Mrpl3	1	undirected	NA	NA
Ddx54	Mrto4	1	undirected	NA	NA
Ddx54	Nifk	1	undirected	NA	NA
Ddx54	Nip7	1	undirected	NA	NA
Ddx54	Nmd3	1	undirected	NA	NA
Ddx54	Noc2l	1	undirected	NA	NA
Ddx54	Noc3l	1	undirected	NA	NA
Ddx54	Noc4l	1	undirected	NA	NA
Ddx54	Nol6	1	undirected	NA	NA
Ddx54	Nop14	1	undirected	NA	NA
Ddx54	Nop2	1	undirected	NA	NA
Ddx54	Nsa2	1	undirected	NA	NA
Ddx54	Nvl	1	undirected	NA	NA
Ddx54	Pa2g4	1	undirected	NA	NA
Ddx54	Papolg	1	undirected	NA	NA
Ddx54	Pdcd11	1	undirected	NA	NA
Ddx54	Pno1	1	undirected	NA	NA
Ddx54	Polr1b	1	undirected	NA	NA
Ddx54	Polr1c	1	undirected	NA	NA
Ddx54	Polr1d	1	undirected	NA	NA
Ddx54	Polr1e	1	undirected	NA	NA
Ddx54	Polr3b	1	undirected	NA	NA
Ddx54	Ppan	1	undirected	NA	NA
Ddx54	Prpf3	1	undirected	NA	NA
Ddx54	Pwp2	1	undirected	NA	NA
Ddx54	Rbm28	1	undirected	NA	NA
Ddx54	Rbm34	1	undirected	NA	NA
Ddx54	Rcl1	1	undirected	NA	NA
Ddx54	Rpl13	1	undirected	NA	NA
Ddx54	Rpl14	1	undirected	NA	NA
Ddx54	Rpl17	1	undirected	NA	NA
Ddx54	Rpl19	1	undirected	NA	NA
Ddx54	Rpl21	1	undirected	NA	NA
Ddx54	Rpl23	1	undirected	NA	NA
Ddx54	Rpl23a	1	undirected	NA	NA
Ddx54	Rpl26	1	undirected	NA	NA
Ddx54	Rpl27	1	undirected	NA	NA
Ddx54	Rpl27a	1	undirected	NA	NA
Ddx54	Rpl3	1	undirected	NA	NA
Ddx54	Rpl30	1	undirected	NA	NA
Ddx54	Rpl31	1	undirected	NA	NA
Ddx54	Rpl32	1	undirected	NA	NA
Ddx54	Rpl35a	1	undirected	NA	NA
Ddx54	Rpl37a	1	undirected	NA	NA
Ddx54	Rpl38	1	undirected	NA	NA
Ddx54	Rpl3l	1	undirected	NA	NA
Ddx54	Rpl4	1	undirected	NA	NA
Ddx54	Rpl5	1	undirected	NA	NA
Ddx54	Rpl7	1	undirected	NA	NA
Ddx54	Rpl8	1	undirected	NA	NA
Ddx54	Rplp0	1	undirected	NA	NA
Ddx54	Rps6	1	undirected	NA	NA
Ddx54	Rps8	1	undirected	NA	NA
Ddx54	Rrp1	1	undirected	NA	NA
Ddx54	Rrp1b	1	undirected	NA	NA
Ddx54	Rrp7a	1	undirected	NA	NA
Ddx54	Rrp8	1	undirected	NA	NA
Ddx54	Rrp9	1	undirected	NA	NA
Ddx54	Rrs1	1	undirected	NA	NA
Ddx54	Rsl1d1	1	undirected	NA	NA
Ddx54	Rsl24d1	1	undirected	NA	NA
Ddx54	Sart1	1	undirected	NA	NA
Ddx54	Smn1	1	undirected	NA	NA
Ddx54	Srp14	1	undirected	NA	NA
Ddx54	Tbl3	1	undirected	NA	NA
Ddx54	Tsr1	1	undirected	NA	NA
Ddx54	Twistnb	1	undirected	NA	NA
Ddx54	Upf3b	1	undirected	NA	NA
Ddx54	Utp11l	1	undirected	NA	NA
Ddx54	Utp14a	1	undirected	NA	NA
Ddx54	Utp15	1	undirected	NA	NA
Ddx54	Utp18	1	undirected	NA	NA
Ddx54	Utp3	1	undirected	NA	NA
Ddx54	Utp6	1	undirected	NA	NA
Ddx54	Wdr12	1	undirected	NA	NA
Ddx54	Wdr3	1	undirected	NA	NA
Ddx54	Wdr36	1	undirected	NA	NA
Ddx54	Wdr43	1	undirected	NA	NA
Ddx54	Wdr46	1	undirected	NA	NA
Ddx54	Wdr74	1	undirected	NA	NA
Ddx54	Wdr75	1	undirected	NA	NA
Ddx54	Znf593	1	undirected	NA	NA
Ddx56	Ebna1bp2	1	undirected	NA	NA
Ddx56	Eif2a	1	undirected	NA	NA
Ddx56	Eif2s1	1	undirected	NA	NA
Ddx56	Eif2s2	1	undirected	NA	NA
Ddx56	Eif3a	1	undirected	NA	NA
Ddx56	Eif3b	1	undirected	NA	NA
Ddx56	Eif3c	1	undirected	NA	NA
Ddx56	Eif3d	1	undirected	NA	NA
Ddx56	Eif3e	1	undirected	NA	NA
Ddx56	Eif3g	1	undirected	NA	NA
Ddx56	Eif3h	1	undirected	NA	NA
Ddx56	Eif3i	1	undirected	NA	NA
Ddx56	Eif3l	1	undirected	NA	NA
Ddx56	Etf1	1	undirected	NA	NA
Ddx56	Fbl	1	undirected	NA	NA
Ddx56	Fbll1	1	undirected	NA	NA
Ddx56	Gemin4	1	undirected	NA	NA
Ddx56	Gemin5	1	undirected	NA	NA
Ddx56	Gemin6	1	undirected	NA	NA
Ddx56	Heatr1	1	undirected	NA	NA
Ddx56	Imp3	1	undirected	NA	NA
Ddx56	Imp4	1	undirected	NA	NA
Ddx56	Ipo5	1	undirected	NA	NA
Ddx56	Krr1	1	undirected	NA	NA
Ddx56	Las1l	1	undirected	NA	NA
Ddx56	Mphosph10	1	undirected	NA	NA
Ddx56	Mrpl15	1	undirected	NA	NA
Ddx56	Mrpl2	1	undirected	NA	NA
Ddx56	Mrpl3	1	undirected	NA	NA
Ddx56	Mrto4	1	undirected	NA	NA
Ddx56	Ncl	1	undirected	NA	NA
Ddx56	Noc4l	1	undirected	NA	NA
Ddx56	Nol11	1	undirected	NA	NA
Ddx56	Nol6	1	undirected	NA	NA
Ddx56	Nop14	1	undirected	NA	NA
Ddx56	Nsa2	1	undirected	NA	NA
Ddx56	Pdcd11	1	undirected	NA	NA
Ddx56	Pno1	1	undirected	NA	NA
Ddx56	Polr1b	1	undirected	NA	NA
Ddx56	Polr1c	1	undirected	NA	NA
Ddx56	Polr1d	1	undirected	NA	NA
Ddx56	Polr1e	1	undirected	NA	NA
Ddx56	Polr3b	1	undirected	NA	NA
Ddx56	Ppan	1	undirected	NA	NA
Ddx56	Prpf3	1	undirected	NA	NA
Ddx56	Pwp2	1	undirected	NA	NA
Ddx56	Rbm28	1	undirected	NA	NA
Ddx56	Rcl1	1	undirected	NA	NA
Ddx56	Rpl13	1	undirected	NA	NA
Ddx56	Rpl19	1	undirected	NA	NA
Ddx56	Rpl21	1	undirected	NA	NA
Ddx56	Rpl23	1	undirected	NA	NA
Ddx56	Rpl26	1	undirected	NA	NA
Ddx56	Rpl27a	1	undirected	NA	NA
Ddx56	Rpl3	1	undirected	NA	NA
Ddx56	Rpl30	1	undirected	NA	NA
Ddx56	Rpl31	1	undirected	NA	NA
Ddx56	Rpl32	1	undirected	NA	NA
Ddx56	Rpl35a	1	undirected	NA	NA
Ddx56	Rpl37a	1	undirected	NA	NA
Ddx56	Rpl38	1	undirected	NA	NA
Ddx56	Rpl3l	1	undirected	NA	NA
Ddx56	Rpl4	1	undirected	NA	NA
Ddx56	Rpl5	1	undirected	NA	NA
Ddx56	Rpl8	1	undirected	NA	NA
Ddx56	Rplp0	1	undirected	NA	NA
Ddx56	Rps19	1	undirected	NA	NA
Ddx56	Rps5	1	undirected	NA	NA
Ddx56	Rps8	1	undirected	NA	NA
Ddx56	Rrp7a	1	undirected	NA	NA
Ddx56	Rrp9	1	undirected	NA	NA
Ddx56	Sart1	1	undirected	NA	NA
Ddx56	Smn1	1	undirected	NA	NA
Ddx56	Srp14	1	undirected	NA	NA
Ddx56	Tbl3	1	undirected	NA	NA
Ddx56	Tsr1	1	undirected	NA	NA
Ddx56	Twistnb	1	undirected	NA	NA
Ddx56	Upf3b	1	undirected	NA	NA
Ddx56	Utp11l	1	undirected	NA	NA
Ddx56	Utp14a	1	undirected	NA	NA
Ddx56	Utp15	1	undirected	NA	NA
Ddx56	Utp18	1	undirected	NA	NA
Ddx56	Utp3	1	undirected	NA	NA
Ddx56	Utp6	1	undirected	NA	NA
Ddx56	Wdr12	1	undirected	NA	NA
Ddx56	Wdr3	1	undirected	NA	NA
Ddx56	Wdr36	1	undirected	NA	NA
Ddx56	Wdr43	1	undirected	NA	NA
Ddx56	Wdr46	1	undirected	NA	NA
Ddx56	Wdr75	1	undirected	NA	NA
Denr	Eif1a	1	undirected	NA	NA
Denr	Eif2a	1	undirected	NA	NA
Denr	Eif2s1	1	undirected	NA	NA
Denr	Eif2s2	1	undirected	NA	NA
Denr	Eif2s3x	1	undirected	NA	NA
Denr	Eif3a	1	undirected	NA	NA
Denr	Eif3b	1	undirected	NA	NA
Denr	Eif3c	1	undirected	NA	NA
Denr	Eif3d	1	undirected	NA	NA
Denr	Eif3e	1	undirected	NA	NA
Denr	Eif3g	1	undirected	NA	NA
Denr	Eif3h	1	undirected	NA	NA
Denr	Eif3i	1	undirected	NA	NA
Denr	Eif3j2	1	undirected	NA	NA
Denr	Eif5b	1	undirected	NA	NA
Denr	Gnb2l1	1	undirected	NA	NA
Denr	Rpl38	1	undirected	NA	NA
Dgkd	Plch1	1	undirected	NA	NA
Dhdds	Fdft1	1	undirected	NA	NA
Dhdds	Fdps	1	undirected	NA	NA
Dhdds	Rabggta	1	undirected	NA	NA
Dhps	Eif5a	1	undirected	NA	NA
Dhps	Fpgs	1	undirected	NA	NA
Dhx33	Dhx37	1	undirected	NA	NA
Dhx33	Eef2	1	undirected	NA	NA
Dhx33	Fbl	1	undirected	NA	NA
Dhx33	Fbll1	1	undirected	NA	NA
Dhx33	Gfm1	1	undirected	NA	NA
Dhx33	Heatr1	1	undirected	NA	NA
Dhx33	Imp3	1	undirected	NA	NA
Dhx33	Imp4	1	undirected	NA	NA
Dhx33	Krr1	1	undirected	NA	NA
Dhx33	Mphosph10	1	undirected	NA	NA
Dhx33	Ncl	1	undirected	NA	NA
Dhx33	Noc4l	1	undirected	NA	NA
Dhx33	Nol6	1	undirected	NA	NA
Dhx33	Nop14	1	undirected	NA	NA
Dhx33	Pabpc1	1	undirected	NA	NA
Dhx33	Pabpc4	1	undirected	NA	NA
Dhx33	Papolg	1	undirected	NA	NA
Dhx33	Pdcd11	1	undirected	NA	NA
Dhx33	Pno1	1	undirected	NA	NA
Dhx33	Polr1b	1	undirected	NA	NA
Dhx33	Polr1d	1	undirected	NA	NA
Dhx33	Prpf3	1	undirected	NA	NA
Dhx33	Pwp2	1	undirected	NA	NA
Dhx33	Rcl1	1	undirected	NA	NA
Dhx33	Rps2	1	undirected	NA	NA
Dhx33	Rrp7a	1	undirected	NA	NA
Dhx33	Rrp9	1	undirected	NA	NA
Dhx33	Sart1	1	undirected	NA	NA
Dhx33	Snrpd1	1	undirected	NA	NA
Dhx33	Tbl3	1	undirected	NA	NA
Dhx33	Upf3b	1	undirected	NA	NA
Dhx33	Utp11l	1	undirected	NA	NA
Dhx33	Utp14a	1	undirected	NA	NA
Dhx33	Utp15	1	undirected	NA	NA
Dhx33	Utp18	1	undirected	NA	NA
Dhx33	Utp3	1	undirected	NA	NA
Dhx33	Utp6	1	undirected	NA	NA
Dhx33	Wdr3	1	undirected	NA	NA
Dhx33	Wdr36	1	undirected	NA	NA
Dhx33	Wdr43	1	undirected	NA	NA
Dhx33	Wdr46	1	undirected	NA	NA
Dhx33	Wdr75	1	undirected	NA	NA
Dhx37	Dimt1	1	undirected	NA	NA
Dhx37	Eef2	1	undirected	NA	NA
Dhx37	Fbl	1	undirected	NA	NA
Dhx37	Fbll1	1	undirected	NA	NA
Dhx37	Ftsj3	1	undirected	NA	NA
Dhx37	Gfm1	1	undirected	NA	NA
