,aDC,B cells,CD8 T cells,Cytotoxic cells,DC,Eosinophils,iDC,Macrophages,Mast cells,Neutrophils,NK CD56bright cells,NK CD56dim cells,NK cells,pDC,T cells,T helper cells,Tcm,Tem,TFH,Tgd,Th1 cells,Th17 cells,Th2 cells,TReg
TCGA.AA.3846.01A.01R.1022.07,-0.022553965667292,-0.172467651550571,0.307706513260909,-0.0106145848039917,0.0273704511346707,0.121304834733935,0.0770463897289756,0.123730725157329,-0.0992999819573543,-0.0911230639938114,0.0382202047380894,0.0635204340540337,0.100540932774151,0.078408651989185,0.0324393390729932,0.328574475941899,0.0911506734924951,0.156464795801142,-0.016943012712624,-0.0568658787844137,0.0202942713610307,-0.0390740386865078,0.0605988795910215,-0.0619544225569718
TCGA.QL.A97D.01A.12R.A41B.07,0.0631170072403875,-0.12184323747588,0.302787502967553,0.0335341675311173,-0.10583157202769,0.078485978121625,0.0381442462915877,0.0718328501189611,-0.159247686025188,-0.119375323754292,0.0468316154049041,0.0338283189508402,0.122669787545254,0.275395905755118,0.0831341929022753,0.321489464455589,0.0954250650608388,0.128286366650002,0.000971387440495723,-0.0432944118120811,0.0447400943767576,-0.0145944770442058,0.0869459067042714,0.0107377365778293
TCGA.RU.A8FL.01A.11R.A37K.07,-0.124923217631447,-0.188691475259895,0.261033225655997,-0.137319945861415,-0.217656035139521,0.00574043120196207,0.0168284957013949,-0.0318962059112818,-0.191355410282772,-0.162693989617725,0.0316686353409936,0.0909025316344869,0.0950123445274297,-0.0301274623406721,-0.102322402773131,0.294901085905257,0.062177116985596,0.101800704893353,-0.0482276001108558,-0.0858619482646181,-0.0342526061882507,0.089886324582846,0.0910569617064377,-0.237079953650058
TCGA.G4.6322.01A.11R.1723.07,0.0241526289753261,-0.221469972391758,0.274054191243844,-0.0330362737231465,-0.0637277042785665,0.0910336557552206,0.0981191243578576,0.0781270100339554,-0.149365104539789,-0.152308758616633,0.163502920751622,0.025270276527231,0.154142071789445,0.234607956740054,0.0252873761718391,0.285115427017021,0.0678748160832686,0.144563048304129,0.000469908999989951,-0.0798487887116194,0.0302608081886131,-0.120829395266955,0.0884661282517837,-0.126535341830823
TCGA.CM.6165.01A.11R.1653.07,-0.00986500711872859,-0.193707681757941,0.274817026928873,-0.0990644653669186,-0.0724981546066324,0.0978559629934938,0.118724042918811,0.192518570973257,-0.0556913387627367,-0.0886964257941695,-0.0137185739950621,0.0432314355898431,0.143575951751677,0.311548860563924,-0.0262746129675174,0.322223047420659,0.0881651466881415,0.174173776955586,-0.0333583008069701,-0.0312299321676482,0.0380014985872393,0.0184678643507454,0.0590011954841588,-0.0609501738122827
TCGA.AY.6197.01A.11R.1723.07,-0.0197821400775854,-0.215675672873584,0.293539359154933,0.0376851540605079,-0.0984753394906955,0.114571392411636,0.0884344980049889,0.0843342718451836,-0.0702332105561618,-0.0447703036001289,0.141489909896475,0.0266451445893013,0.104037506873156,0.0859791425260718,-0.0378570259879244,0.301544928676506,0.0804345886674937,0.14882322059746,-0.0302362163051263,-0.0546050870013862,0.0691803792323193,0.0758741083296004,0.0835518166882631,-0.0381614522981846
TCGA.AA.3554.01A.01R.0826.07,0.0511487517147595,-0.198675472102176,0.28636865927222,0.0645125673350334,0.156048801065102,0.126664119170352,0.176221515848067,0.267462061141998,-0.0187203367148124,0.109068188749958,0.169858241699962,0.0550030991257153,0.16018476559899,0.277867902665122,0.00238319414567739,0.236272610795504,0.023412399739265,0.193078566130515,-0.0299260290080654,-0.0484665492885752,0.0778756867414397,-0.0267036134614208,0.0496134544927781,-0.0230977211278486
TCGA.A6.6654.01A.21R.1839.07,0.209171268857529,-0.196964909742182,0.298102293999695,0.0993433804083547,0.190530650319529,0.121812000943761,0.179846285776325,0.286251430676181,0.00257562673782415,0.0297771104682539,0.0620412193487845,0.104143992811989,0.19414636307069,0.436925453843183,0.101545797319492,0.278132635880941,0.0510768548812533,0.199160977721257,0.00115708140030411,-0.0148523019868198,0.105371902328423,-0.138233579298685,0.0276893099831,0.225260718424102
TCGA.G4.6311.01A.11R.1723.07,-0.0292946918104099,-0.0860474353457635,0.283438011773455,-0.114686772038338,-0.119697562568477,0.0711448353905205,0.0980372342718258,0.224891659497503,-0.10034268753533,-0.0862615873592542,0.0151112703870775,0.0479869379354587,0.158466413508479,0.165160293549633,-0.0909745691934144,0.266632930995823,0.0755625035286784,0.139769826633186,-0.0299595708467176,-0.0475498836069503,0.00837725299264728,-0.0859479240899908,0.0378067326448836,-0.166628041714948
TCGA.A6.6650.01B.02R.A277.07,-0.0960263826797911,-0.146106956447905,0.255708597669672,-0.13037490082551,-0.231655659029868,0.136828097370418,-0.012211738950977,0.0659484933095681,-0.157854630134865,-0.104567925932617,-0.0231096045694219,-0.098698310484649,0.0859181803943316,0.0161452298184627,-0.0546304273632928,0.386877715151517,0.236522095503626,0.185785063029889,-0.0139934289506133,-4.19367077272905e-05,0.0627852880800617,-0.0704627934527033,0.143443416046094,-0.266357667052916
TCGA.A6.5659.01A.01R.1653.07,-0.075914606768301,-0.204332170202702,0.266388451616215,-0.12771183113913,-0.11339177659023,0.100354246745554,0.0575829457409558,0.0948848841523251,-0.150299470851113,-0.129901585831318,-0.0100502152176025,0.124659408293286,0.141657545913796,0.135187331015836,-0.0901663734773021,0.301480007691708,0.0806643118267456,0.14155224704553,-0.0316064992002785,-0.0524553947106408,0.0204251128603738,-0.10062115436447,0.0329279215332829,-0.134028582464272
TCGA.A6.A566.01A.11R.A28H.07,0.0262834364690271,-0.247543819803324,0.302330130700021,0.016831940119622,0.150378482582516,0.037626317031807,0.189161243610952,0.348570640800048,0.00864453474853435,0.0602822271051458,-0.0111895891690654,0.0619175717279314,0.180669199434572,0.57303978370027,0.0195092412103571,0.295867994969811,0.0226556143504572,0.194618842196922,0.000263983838282383,0.0116535056758516,0.08447025094024,-0.131807631335529,0.0637783260607007,0.284665894167632
TCGA.AY.A8YK.01A.11R.A41B.07,-0.0781808043576873,-0.193851119816258,0.263487327302772,-0.126818181324915,-0.122763010124624,0.0762430868301824,0.0436962738280428,0.0429369893853519,-0.157560153625113,-0.11649207143626,0.0541716374584088,0.0924775310162668,0.137191759273744,0.207493240633449,-0.0382030124897527,0.272387445203541,0.0779803692613537,0.137287301309136,-0.0108687353683475,-0.0717993008662064,-0.0578366485943187,-0.0127822333564856,0.0324735421717292,-0.104673619157976
TCGA.AA.A02E.01A.01R.A00A.07,-0.0142340821481086,-0.224651625493011,0.266858737416755,0.0048524620895622,-0.127026724645749,0.0809211353674421,0.0822770060989414,0.0542529977192156,-0.176427571313367,-0.147757534084854,0.206226453384932,0.0176247261873308,0.149139744572712,-0.0208574739281576,-0.000878613476380023,0.281720483185831,0.0608140777490958,0.151851344376286,0.0144163884729393,-0.0893629973093181,0.0364746000112495,0.0674124970954101,0.017280510452858,-0.155581305523368
TCGA.A6.3809.01A.01R.A278.07,0.074704512346473,-0.178017124193857,0.269128854670198,0.0873269293491515,0.0259014393366576,0.11666292029274,0.083631554736374,0.294448734708239,-0.123208146911185,0.0294775825343875,0.0166929875234814,0.0203723431971604,0.0902873023246241,0.0864426419466976,0.119682032324539,0.414980946317235,0.164433066830452,0.184417738634759,0.0335867017325184,-0.0302409939037778,0.11802137962718,-0.0301628808134929,0.195523087191587,-0.224101969872538
TCGA.A6.A5ZU.01A.11R.A28H.07,-0.0489256226456843,-0.130124544598625,0.296562464173715,-0.0181343618035959,-0.110294587934642,0.0925639028897629,0.0630676346908452,0.165895352843854,-0.105937376763257,-0.043509016703013,0.00306189198206388,0.130715567697963,0.174266248722432,0.122827346465817,0.0244608687937094,0.303137668891303,0.084011135553178,0.193697888887416,-0.016629065614006,-0.0424902000687186,0.0280354258580023,-0.0839480947123881,-0.0164368807008012,-0.0869833912707609
TCGA.CM.6676.01A.11R.1839.07,-0.101569874639474,-0.230037195339633,0.271766745015423,-0.097445266992999,-0.18825297403341,0.0500906042587287,0.0710470758437642,0.0774217886353633,-0.112169921343117,-0.109408504655929,0.125062370176024,0.101818375058105,0.169577002925765,0.0153727307840865,-0.0971065262481715,0.237036268156145,0.0674476101776752,0.149003043272043,-0.0353075644855505,-0.0599039726831279,0.00254897850398665,-0.0527858578105482,0.0528469967584424,-0.0952491309385863
TCGA.AA.3514.01A.02R.0821.07,-0.0154968280280456,-0.221502762073553,0.261778591965923,-0.0261401751295305,0.0432080055186352,0.128240015706187,0.211304366327628,0.0956455695881422,-0.124290442436397,-0.0819113324789946,0.231621734456217,0.0634829112631907,0.217804429271209,0.159057551178061,-0.0431468314296931,0.187905980021573,-0.030517126228618,0.212231802573225,0.0163439388149676,-0.119584006262062,0.0088280556286023,-0.00671538790019284,0.00138761216858441,0.14546156817304
TCGA.G4.6299.01A.11R.1774.07,0.0718622923036738,-0.220116741620246,0.318187859884886,0.107941423205358,-0.0530550919780473,0.10043453269953,0.131954252068719,0.240316173956659,-0.0887453392476218,-0.10625716427175,0.0498469155382469,0.0809206397424543,0.169848980351305,0.132097334878331,0.137306033778137,0.297301749946944,0.0788390438813882,0.22018206325691,-0.00895780056684305,-0.0483333870938436,0.0642266062658587,-0.127202041630219,0.0508121256086129,-0.0211664735419081
TCGA.CM.6167.01A.11R.1653.07,-0.0362371588300305,-0.161440383553435,0.302406523357996,-0.0197748688778916,-0.0283451684200319,0.115641222626349,0.157461233358138,0.197834983296115,0.137102561411678,-0.0984397625782132,0.0208853420119649,-0.00804393436337242,0.210454887893048,0.52823483970645,0.0425583330116642,0.313510014420048,0.0926184263338575,0.208309682624962,-0.0217315963333588,0.0440841321194864,0.0438173570253141,-0.129131728458432,0.0245558859044582,0.0571649285438393
TCGA.F4.6807.01A.11R.1839.07,0.151076968775181,-0.13335042219464,0.317771512899711,0.0944270011839847,-0.000886388437554778,0.106843198472748,0.167847368739853,0.207941290904397,-0.0434643377201567,-0.0618078305410397,0.0935802278802265,0.0714749080395367,0.180881429129918,0.26558516801854,0.125185982625338,0.311712757459663,0.0660394513876152,0.167609805698656,0.00980731863073982,-0.0129538423650061,0.0411303500471328,-0.124155092286018,0.0478729739935637,0.0367709540363075
TCGA.AA.3862.01A.01R.1022.07,0.137543656821827,-0.164902844350835,0.310712787955914,0.0455012933089717,-0.0224277457425225,0.0925317300914635,0.10476774468283,0.162823177776661,-0.0167267897200729,-0.0749092114444578,0.0568242979077035,0.00772557716751875,0.0951853736945731,0.309385863267671,0.104773519042764,0.296121079407559,0.0281609402216512,0.103784846583438,0.00435026734899076,-0.018522352296562,0.0757818244943602,0.0576057764463682,0.0724593145696589,-0.0446504441869448
TCGA.D5.6922.01A.11R.1928.07,0.0471877841102733,-0.217091828406167,0.264063379007196,-0.057667458388539,-0.112700715315575,0.0918333405069178,0.126221958865675,0.131122827463951,-0.0791890617014368,-0.105139240184282,0.12427229079747,0.0475499663342886,0.178750124358237,0.0509849362688297,-0.0676852676408438,0.277822885018837,0.07695762003722,0.183895313186061,-0.0132739535012854,-0.0532448957160934,-0.0125189534283914,-0.0561336694404629,0.0430525054270459,0.00965623792970259
TCGA.AA.3973.01A.01R.1022.07,-0.146066850978948,-0.206598283416968,0.273106364835361,-0.0356419385022517,-0.170772122996479,0.112204854354097,0.0668621069169044,0.0767255599876071,-0.153148426964203,-0.156609950776438,0.0141785433454068,0.00378640105378514,0.177134791848641,0.407493240633449,-0.0176399251102759,0.307140537187712,0.102220446032672,0.188384833561736,-0.0572788790141093,-0.0584629315719287,-0.0315578056969232,-0.00650128823067935,-0.0521581954918571,-0.146002317497103
TCGA.A6.5657.01A.01R.A32Z.07,0.0855962404420303,-0.0141414498210595,0.331363894016492,-0.0178413755370539,-0.0533930724038929,0.0875429635961152,0.101302595534031,0.130873470524574,-0.0861772078772384,-0.130769835162882,0.0623602331912018,0.0234804107100423,0.197937378726383,0.286828891463886,0.0735661450640863,0.285227204002894,0.0530740574363443,0.148786621739741,0.00654043151433568,-0.0347586189662884,0.0421554404299783,-0.269240366969991,0.049055361610563,0.000617999227500965
TCGA.AA.A01G.01A.01R.A002.07,-0.104243786390632,-0.196107111473231,0.279533020120233,-0.053909492168563,-0.132744521607885,0.0742219744595552,0.0631216265966155,0.0911963812930645,-0.147447584260002,-0.150224358548737,0.0135459763316007,0.0420505842124057,0.141784791443716,0.0339127076091155,-0.0320022724128349,0.278281809088362,0.0597177445540977,0.163066270061815,-0.0364799783858583,-0.0630733631273175,-0.0149626929471065,-0.0509779282941718,0.0754303335363741,-0.156894553881808
TCGA.AA.3680.01A.01R.0905.07,-0.0333869238313306,-0.11626209817267,0.288778757880329,0.000441411807105979,-0.0551376172701213,0.128291532577334,0.160430288785633,0.105676159019935,-0.0641710749055735,-0.18903925536087,0.12292007593036,0.00322636038903455,0.121779763682685,-0.00679799150251062,0.0763402015659362,0.296269241815007,0.0689987444243478,0.139003724341225,0.0202523157426864,-0.0588381586917907,-0.0236512544031853,0.0218596151994369,0.0141609077490937,-0.190498261877173
TCGA.A6.4105.01A.02R.1774.07,0.136628262875737,-0.220118565166264,0.304589887575596,0.0763322035467973,-0.00761758779315756,0.0724628816677202,0.0852273434912868,0.210562711848922,-0.170077807650212,-0.0444661183614524,-0.0322530011887218,0.100839277199498,0.133531391651334,0.18864426419467,0.0788154474011827,0.302836041730638,0.0436416535324878,0.169440926251062,-0.00122124587420581,-0.0452738651208767,0.0808982009959477,-0.115873345290349,0.0677960094624897,0.0176902278872151
TCGA.AA.A01I.01A.02R.A089.07,0.0372095351203608,-0.19931779922048,0.262438905710116,-0.0709193032474206,-0.128991363814472,0.0845408283419656,0.0533852087868207,0.0869977416137033,-0.14458043057277,-0.148617208988942,-0.0101405111152889,0.0355403380919451,0.0907880063516777,0.398918501351873,0.0557937631698227,0.343671973301533,0.102630481738962,0.173203821713269,-0.0191015106886822,-0.0514027957703977,0.0515915129614022,-0.00597061353549544,0.105162743301509,-0.1441483198146
TCGA.AA.3877.01A.01R.1022.07,0.075647126913327,-0.227538575443482,0.276210482393891,0.0563499609692489,-0.100717210118163,0.0982663759887066,0.115167847841819,0.240542868726188,-0.10309385926008,0.0815855411190312,0.0439475702573502,0.0113444166419537,0.141846518175005,0.169331788335265,0.0249226178527022,0.306577425446696,0.0402854094898924,0.163338063153932,-0.0300552419180973,-0.0426522609858954,0.0425380359891199,0.0135863331555138,0.0768409399621561,-0.103437620702974
TCGA.AZ.4616.01A.21R.1839.07,0.119291559587607,-0.216978320383622,0.324869242064522,0.0875535212930737,-0.124288201692361,0.0595841847440787,0.0344713064058537,0.135469881953814,-0.0896102512646061,-0.0822751979514557,0.10723900984681,0.0917193552679108,0.147465642394744,0.158903051371186,-0.021089705457214,0.256514200546635,0.0514410655585078,0.12713612645014,-0.00458673686433277,-0.0513051329991923,0.0185501298594538,-0.201369906586058,0.0691800255666231,-0.144920818848976
TCGA.AA.3520.01A.01R.0821.07,0.0115466839220294,-0.176245602179736,0.25975335981803,-0.0978565423093182,0.0586910160836953,0.112545751729739,0.143628304038272,0.207299123157109,-0.0660631925093106,-0.0842921939338477,0.00826634894678275,-0.0113367176282128,0.15270126233417,0.224410969486288,-0.0351004421441879,0.284999976730125,0.010156609820464,0.128548224734307,-0.0127276382743168,-0.0799009618229422,0.0135472403609781,-0.0293705019665343,0.028817805355664,-0.114638856701429
TCGA.CM.5349.01A.21R.1723.07,-0.0810400772871101,-0.148402030106526,0.274285417080099,-0.118282950609773,-0.0501377916862463,0.0676682813959701,0.0918152453668323,0.217182916976847,-0.170727449640218,-0.107732073264265,0.0283907084096477,0.109831465900201,0.177038554837697,0.296562379297026,-0.0926338705585048,0.259080168326275,0.0342620678431728,0.132049333902724,-0.018932688316325,-0.0400813431174482,0.0131561829559333,-0.155380234934551,0.0371601924722395,-0.133874082657397
TCGA.AA.3855.01A.01R.1022.07,0.0057828718046331,-0.151900786948724,0.286764920160461,0.0225617038866255,-0.0482367969893558,0.140355825039768,0.113635954075956,0.102029742086783,-0.0529252046701818,-0.077256019429218,0.0998596026989287,0.0854247512342663,0.11447888773372,0.0861336423329471,0.0110785292962491,0.268262888847787,0.0476977687872878,0.186818261321541,-0.00123778064078921,-0.061713224270432,0.0154006849709963,-0.0624331199354461,0.0901195703878767,-0.173735032831209
TCGA.AA.A00Q.01A.01R.A002.07,0.00553792991201357,-0.219298564481628,0.27071336773719,-0.0402174642755934,-0.123792981163674,0.0834175257844634,0.055848968950988,0.0866666274808613,-0.118198858306985,-0.143138109012081,0.0779910364063541,0.0560878234413543,0.152944885213051,0.260795674005407,-0.0228574619978417,0.280496439706754,0.0731983007563129,0.163948492894218,-0.0268825530979547,-0.079806580091344,0.00239055881028599,-0.0655430714293822,0.0222785562008204,-0.0109694862881421
TCGA.NH.A6GB.01A.11R.A37K.07,-0.0025831634977698,-0.21257570136806,0.303142781676159,0.0403764552382761,-0.149270972648299,0.0360961892988013,0.0187311905483384,0.104708017146759,-0.188345501337309,-0.00982278237865949,0.0583066879598198,0.0842751056709558,0.108400168120882,0.0842796446504442,0.019508467013878,0.291112236433537,0.0896194436022138,0.120024643299441,-0.0357645555178221,-0.0533172181981316,0.0505135314801617,-0.0157711035010096,0.0788066498323732,-0.114638856701429
TCGA.D5.6898.01A.11R.1928.07,0.0257131986732051,-0.211555102118174,0.257236757800711,-0.0879910636481444,-0.0266705500963517,0.0812732419739049,0.128116424379458,0.215132749491965,-0.0792616318952298,-0.0426151604901373,0.072146764665616,0.0742236704299348,0.159187117105288,0.0298184627269216,-0.0339369977657657,0.287020239651651,0.0822928571248247,0.166395741093513,-0.0294647219571211,-0.0655245133412244,0.0184773283403175,-0.0604772093706901,0.0482033928071574,0.047663190421012
TCGA.G4.6307.01A.11R.1723.07,-0.20187182112906,-0.140367291979665,0.267066264445125,-0.123414397099654,-0.202554378111433,0.0435387567570495,0.0537173246182916,-0.021997611886058,-0.1931900917489,-0.111394302844362,0.0438728607358726,0.12066782238951,0.139415072847951,-0.00471224410969486,-0.108252714801367,0.270198759063238,0.0672090603830439,0.159941655663844,-0.0334536535899724,-0.121814850939391,-0.0903849292566005,-0.0774720990166534,0.042444372757261,-0.174584781769023
TCGA.AA.3524.01A.02R.0821.07,-0.0784297681482912,-0.211998348621562,0.281417871767273,0.0281866647869236,-0.0441972196923415,0.128008463405115,0.0791436065581703,0.0992346336907877,-0.128697692454349,-0.0745556388548312,0.139185712594656,0.0710974373588501,0.107510283861661,-0.0250289687137891,0.00501724828266296,0.300077639824778,0.0596306634212175,0.112752532827793,-0.0271167006496407,-0.0300535212359399,0.00819707238827434,-0.0755405234779786,0.0988725922425346,-0.207029741212823
TCGA.A6.2683.01A.01R.0821.07,-0.0601687885583288,-0.226148455836762,0.254199558350215,-0.110194880069416,-0.109416151042469,0.124327652145327,0.117251466008302,0.0362880660664351,-0.147206982213172,-0.112225008128794,0.153883300649351,0.0728497223701312,0.172729544184747,0.316956353804558,-0.0990207379408939,0.179386731241183,0.0295794683759526,0.139471127905812,-0.0372652267396329,-0.139076339231638,-0.0143525128145301,0.160434963912498,-0.0466959167196466,-0.0819621475473156
TCGA.A6.6140.01A.11R.1774.07,-0.0366111266913047,-0.192054093462838,0.266079719159497,-0.0259673238809848,-0.0985225629722735,0.0825698777749054,0.0361456424739504,0.00736070862793948,-0.156799907010603,-0.0857004236792998,0.0676358838907437,0.0982384808503101,0.126311597337311,0.261799922750097,-0.0229919543469345,0.276858502325238,0.0847666302370873,0.179575135164062,-0.0124032050768367,-0.0560514412517882,-0.0200245825685144,0.0197101362834909,0.0388343507974799,-0.124758594051757
TCGA.A6.A56B.01A.31R.A28H.07,-0.101923787271995,-0.249051767125209,0.281564533566161,-0.188282932321294,-0.134967992818061,0.066185085657954,0.0491717294732718,0.0856993129152088,-0.15606340091298,-0.164381012624822,-0.0231373246836665,0.045716103627185,0.160560907419799,0.0569331788335265,-0.13933466530275,0.287557813503109,0.0980593862570709,0.168915441745326,-0.0723099487480392,-0.0179788196301241,-0.0187089655734292,-0.222626023181368,0.0132117692655479,-0.141444573194284
TCGA.A6.2681.01A.01R.1410.07,-0.0288946342591422,-0.223450553778918,0.253571468403525,-0.0283535556514937,-0.0128115650198456,0.0797264134484787,0.17639341639432,0.178324878556069,-0.0387279530966309,-0.0279233549925613,0.15497609752727,0.0505802136270405,0.195102833706232,0.273078408651989,-0.0242378707048739,0.228571378532992,0.0056908966997631,0.160671245800773,-0.0219204636125509,-0.0838873721795441,0.0534173249280396,-0.0487419289758782,-0.0142527527503054,0.0105059868675164
