"","geneids","index.min"
"1","mir-2","0.141762695563438"
"2","mir-3","0.245177523347414"
"3","mir-6","0.168910977487598"
"4","mir-7","-0.252678359914107"
"5","mir-10","0.0723945548766724"
"6","mir-11","-0.205361329456051"
